
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:43:16.000 --> 00:43:18.000]   That's always been our approach.
[00:43:18.000 --> 00:43:22.000]   The financing decision is different from the purchase decision is how I think about it.
[00:43:22.000 --> 00:43:25.000]   Make the purchase decision on one hand.
[00:43:25.000 --> 00:43:32.000]   So, am I going to--do I want to purchase a $100,000 house or do I want to purchase a $250,000 house?
[00:43:32.000 --> 00:43:36.000]   Do I want to purchase a college degree or do I not want to purchase a college degree?
[00:43:36.000 --> 00:43:41.000]   That's the decision and it should be made based upon the value of the purchase for you.
[00:43:41.000 --> 00:43:45.000]   Then you've got to the financing question and then that's going to be an individual discussion.
[00:43:45.000 --> 00:43:49.000]   Okay, now that I've decided that I'm going to purchase this $100,000 house,
[00:43:49.000 --> 00:43:56.000]   is it in my best interest to do it with borrowed money or is it in the best interest to do it with saved money?
[00:43:56.000 --> 00:44:00.000]   What happens is people often confuse those two things in their thinking
[00:44:00.000 --> 00:44:05.000]   and they're making the borrowing decision based upon the purchase decision or vice versa instead of saying--
[00:44:05.000 --> 00:44:17.000]   because if you pay cash for a $250,000 house when you could have mortgaged and been happy in a $100,000 house,
[00:44:17.000 --> 00:44:26.000]   I would submit that the $250,000 house is going to provide a real drag on your wealth building plan
[00:44:26.000 --> 00:44:29.000]   and the reason is not because of the mortgage.
[00:44:29.000 --> 00:44:33.000]   The reason is because of the fact that you spent twice as much as the house
[00:44:33.000 --> 00:44:37.000]   and that probably is going to come with other carrying costs, heating costs, cooling costs,
[00:44:37.000 --> 00:44:43.000]   higher cars, fancier neighborhood, HOA fees, higher expenses, insurance expenses, things like that.
[00:44:43.000 --> 00:44:45.000]   But those are two separate things.
[00:44:45.000 --> 00:44:49.000]   First decide what can I afford from an actual purchase perspective.
[00:44:49.000 --> 00:44:55.000]   Then based upon my situation, my assets, my investment plan, all of the variables and factors,
[00:44:55.000 --> 00:45:01.000]   my value of freedom, my value of debtlessness, then make the financing decision as a separate decision.
[00:45:01.000 --> 00:45:07.000]   I agree completely and I never really thought about that.
[00:45:07.000 --> 00:45:12.000]   I read The Millionaire Next Door book about a year ago and he lays that out.
[00:45:12.000 --> 00:45:14.000]   But before that, I had never even thought about that.
[00:45:14.000 --> 00:45:17.000]   That was just something that was just intuitive to me.
[00:45:17.000 --> 00:45:20.000]   But all the different costs that go along with homeownership that you just think about.
[00:45:20.000 --> 00:45:24.000]   Everybody looks at what is the cost of the house and what is your mortgage payment
[00:45:24.000 --> 00:45:26.000]   and maybe they consider insurance and that's it.
[00:45:26.000 --> 00:45:31.000]   It kind of stops there but there are so many costs that go with owning a house in a particular neighborhood
[00:45:31.000 --> 00:45:34.000]   and the lifestyle that goes with it that people just don't think about.
[00:45:34.000 --> 00:45:37.000]   I watch this every week. Every Saturday I think about this in my neighborhood.
[00:45:37.000 --> 00:45:41.000]   I despise the idea. I live in Florida so we have grass year round.
[00:45:41.000 --> 00:45:45.000]   Some of you guys have snow and snow blowers and I don't even know how that stuff works.
[00:45:45.000 --> 00:45:53.000]   But I despise the idea of being a slave to a lawn, of mowing grass every single week.
[00:45:53.000 --> 00:45:59.000]   I think grass is the most pointless, useless invention of all time when used from the perspective of ringing my house.
[00:45:59.000 --> 00:46:03.000]   If you're going to set out a sports field for a football game, awesome.
[00:46:03.000 --> 00:46:04.000]   That's a great place for grass.
[00:46:04.000 --> 00:46:06.000]   Or if you're going to build a park where you're going to fly a kite, great.
[00:46:06.000 --> 00:46:07.000]   Grass works well.
[00:46:07.000 --> 00:46:13.000]   But the whole point of grass traditionally, historically, was a way of showing off how rich you were.
[00:46:13.000 --> 00:46:25.000]   And so now we all have basically this standard that I'm going to have grass around my house and then the grass has to be well trimmed.
[00:46:25.000 --> 00:46:32.000]   When we were shopping for a house, it was extremely important to me that I not buy a house, which is standard where I live,
[00:46:32.000 --> 00:46:37.000]   that I not buy a house in a community where the lawn has to be mowed every week.
[00:46:37.000 --> 00:46:43.000]   Because that means I either have to hire the lawn mowed every single week or I have to mow the lawn every single week.
[00:46:43.000 --> 00:46:45.000]   And either of those two things has a big impact.
[00:46:45.000 --> 00:46:54.000]   If I have to hire it done every single week because that's what will make my neighbors upset, then that's a cost of, I don't know, let's say it's 30 bucks a week.
[00:46:54.000 --> 00:46:56.000]   That's an additional cost.
[00:46:56.000 --> 00:46:59.000]   Let's say I can get away with it every two weeks versus every week.
[00:46:59.000 --> 00:47:01.000]   So that's an extra $60 a month.
[00:47:01.000 --> 00:47:12.000]   If I'm going to support that money, that's an extra $10,000 that I need to save to support that $60 a month extra cost from mowing the grass every week versus every other week.
[00:47:12.000 --> 00:47:18.000]   And if I'm going to do it myself, then that means every Saturday I've got to be out there for an hour and a half or whatever mowing the grass.
[00:47:18.000 --> 00:47:25.000]   So a simple decision, it was important to me to look at and say, "I want a neighborhood where I'm not going to let my grass get two feet high.
[00:47:25.000 --> 00:47:33.000]   I don't want my house to look like it's in foreclosure, but I'm not going to buy in a neighborhood where I have to mow this thing every week and be a slave to the standards of the neighborhood."
[00:47:33.000 --> 00:47:39.000]   There is a dramatic personal time cost and expense cost over a very simple decision like that.
[00:47:39.000 --> 00:47:43.000]   And this has played out many times with all aspects of home ownership.
[00:47:43.000 --> 00:47:45.000]   Yeah, I agree.
[00:47:45.000 --> 00:47:49.000]   I mean, if we didn't have the baby, we would be downsized by now.
[00:47:49.000 --> 00:47:59.000]   We kind of came to that realization that after living in this house for five or six years that, I mean, every weekend we were climbing or skiing, so we weren't home.
[00:47:59.000 --> 00:48:01.000]   Every week we were working a normal week.
[00:48:01.000 --> 00:48:05.000]   And the only time we were home, we were cutting the grass or cleaning the house or doing stuff like that.
[00:48:05.000 --> 00:48:06.000]   And it was just, it's pointless.
[00:48:06.000 --> 00:48:11.000]   Like now, the equation has changed because we have a niece that lives right up the street, so they're awesome for my daughter to play with.
[00:48:11.000 --> 00:48:12.000]   And there's a park right down the street.
[00:48:12.000 --> 00:48:13.000]   Awesome.
[00:48:13.000 --> 00:48:17.000]   We're kind of reframing how we're looking at the situation.
[00:48:17.000 --> 00:48:20.000]   But yeah, without her, we would have not been in this house.
[00:48:20.000 --> 00:48:22.000]   We would have probably sold it by now.
[00:48:22.000 --> 00:48:23.000]   We came to that realization.
[00:48:23.000 --> 00:48:30.000]   So even though we did much better than most people because we're not paying a ton of mortgage interest, yeah, we still have way more house than we needed when we built this.
[00:48:30.000 --> 00:48:31.000]   Right.
[00:48:31.000 --> 00:48:39.000]   Anything else specific that you think has been really valuable to you that you'd like to share to help other people before we switch to some of the mistakes that you made?
[00:48:39.000 --> 00:48:42.000]   No, I just think it's just a matter of…
[00:48:42.000 --> 00:48:44.000]   Like I look at like the early retirement extreme.
[00:48:44.000 --> 00:48:46.000]   It's been very helpful to develop some philosophies.
[00:48:46.000 --> 00:48:50.000]   I look at like people like you see the extreme couponers, all these different things.
[00:48:50.000 --> 00:48:53.000]   We kind of do, I guess, a little bit of everything.
[00:48:53.000 --> 00:48:56.000]   So we're probably – we got there not by doing anything great.
[00:48:56.000 --> 00:48:59.000]   But we're just better than average in a bunch of different areas.
[00:48:59.000 --> 00:49:00.000]   Like we never had school debt.
[00:49:00.000 --> 00:49:02.000]   We never had much mortgage interest.
[00:49:02.000 --> 00:49:05.000]   We never had a car payment.
[00:49:05.000 --> 00:49:06.000]   We do pretty well on our food.
[00:49:06.000 --> 00:49:07.000]   We stay in a lot.
[00:49:07.000 --> 00:49:08.000]   We use coupons.
[00:49:08.000 --> 00:49:14.000]   Like I said, just our travel, our travel is cheaper than others because of the hobbies we have and the way we like to travel.
[00:49:14.000 --> 00:49:22.000]   So it was never really sacrificing but it was just kind of just trimming off the edges from a bunch of different areas and it adds up when you do it that way.
[00:49:22.000 --> 00:49:23.000]   It does.
[00:49:23.000 --> 00:49:36.000]   And one of the problems with – that can happen even in my show and online, I'm glad you're doing your blog, is that the people who are oftentimes led, feel like they want to share a message, are oftentimes pretty extreme.
[00:49:36.000 --> 00:49:39.000]   And they're pretty kind of hardcore.
[00:49:39.000 --> 00:49:46.000]   But if you actually get out into middle America and you start working with people, you find that lots and lots of people are wealthy.
[00:49:46.000 --> 00:49:51.000]   And this is one of the insights I gained from being a financial advisor and sitting down with over a thousand people.
[00:49:51.000 --> 00:49:52.000]   Lots of people are wealthy.
[00:49:52.000 --> 00:49:55.000]   They just are kind of stealthily wealthy.
[00:49:55.000 --> 00:49:57.000]   They don't advertise it.
[00:49:57.000 --> 00:49:59.000]   They don't tell people how wealthy they are.
[00:49:59.000 --> 00:50:03.000]   And their lives don't look any different than anybody else.
[00:50:03.000 --> 00:50:08.000]   They've just done a few simple things consistently over time.
[00:50:08.000 --> 00:50:16.000]   They underbought a little bit less on the house, chose not to live in the fancy neighborhood, chose to live in the semi-fancy neighborhood.
[00:50:16.000 --> 00:50:21.000]   They chose to instead of driving the car for four years, drive the car for six and a half years.
[00:50:21.000 --> 00:50:30.000]   And then – and all of the so-called rules that the extreme people would espouse, I've run across wealthy people that have broken every one of those rules.
[00:50:30.000 --> 00:50:33.000]   So if you don't want to buy used cars because that's just a big deal to you, fine.
[00:50:33.000 --> 00:50:34.000]   Go buy new cars.
[00:50:34.000 --> 00:50:37.000]   And buy new cars every eight years if you want.
[00:50:37.000 --> 00:50:40.000]   Just make sure you're not buying new cars every two years or every three years.
[00:50:40.000 --> 00:50:42.000]   Buy a new car every eight years.
[00:50:42.000 --> 00:50:51.000]   Or if you are buying – if you're going to lease a new car every three years, find another way to save and be okay with the results and the cost of every decision that you make.
[00:50:51.000 --> 00:50:53.000]   You don't have to look wacky.
[00:50:53.000 --> 00:51:00.000]   You can do this with an amazing lifestyle and get wealthy at the same time.
[00:51:00.000 --> 00:51:09.000]   Yeah, and I'm glad you said that about the blog because that's kind of one of the things that inspired me because when I first started reading, I thought these other people – man, they're so much smarter.
[00:51:09.000 --> 00:51:10.000]   Like why didn't I say this?
[00:51:10.000 --> 00:51:11.000]   Why didn't I do that?
[00:51:11.000 --> 00:51:15.000]   But the whole point of this is that you don't have to be extreme.
[00:51:15.000 --> 00:51:23.000]   And like people – like I look at kind of with our lifestyle, people say, "Well, how do you save 50% of your income?"
[00:51:23.000 --> 00:51:25.000]   We could have easily saved more.
[00:51:25.000 --> 00:51:30.000]   We just didn't really have a purpose because I think kind of to your point that a lot of people are stealth wealthy.
[00:51:30.000 --> 00:51:37.000]   I think a lot of it is just because it's so ingrained that you work a 40-hour week to get your health benefits and to do this.
[00:51:37.000 --> 00:51:42.000]   And you do it at 65 because that's when your Social Security kicks in and your Medicare.
[00:51:42.000 --> 00:51:46.000]   It's just so ingrained that people don't even know how to think differently.
[00:51:46.000 --> 00:51:47.000]   We're kind of in that a little bit.
[00:51:47.000 --> 00:51:48.000]   Like we talked to our advisor.
[00:51:48.000 --> 00:51:54.000]   Like we used a financial advisor and he kind of scoffed at us a little bit when we said – like we said we want to retire early.
[00:51:54.000 --> 00:51:55.000]   He's like 50, 55.
[00:51:55.000 --> 00:51:56.000]   We're like, "No, 40."
[00:51:56.000 --> 00:52:00.000]   And he would kind of like scoff at us a little bit and we just kind of thought, "You're the expert."
[00:52:00.000 --> 00:52:03.000]   I guess we are a little crazy but we didn't know.
[00:52:03.000 --> 00:52:08.000]   Like we didn't know how to do it until we finally started figuring this stuff out on our own and reading the blogs and doing stuff like that.
[00:52:08.000 --> 00:52:10.000]   And that's why we thought our voice would be a good addition.
[00:52:10.000 --> 00:52:16.000]   Was he of any help to you in figuring out like how to actually do it or was he just not able to really conceive of it?
[00:52:16.000 --> 00:52:20.000]   I just don't think he took it seriously.
[00:52:20.000 --> 00:52:23.000]   I don't know just because it's so far outside of the normal.
[00:52:23.000 --> 00:52:24.000]   I don't know.
[00:52:24.000 --> 00:52:34.000]   Like I guess in retrospect, we should have seen the red flags that this wasn't what he knew how to do or anything.
[00:52:34.000 --> 00:52:47.000]   I think like when you go – like the traditional advice for using a financial advisor is that you go by a referral that somebody you trust because this is an important decision and you want somebody that's not going to rip you off.
[00:52:47.000 --> 00:52:57.000]   And I told you like my parents are great mentors to us and we went with the guy that they used and we saw that they had satisfactory results and we thought we would do okay with him.
[00:52:57.000 --> 00:53:11.000]   In my experience now that I know what I know, I would say that if you take a little bit of time to just get a basic like a background knowledge and say one approach like for us, we're using passive index of investing.
[00:53:11.000 --> 00:53:27.000]   If you get a little bit of knowledge in that and you set a plan and follow it and if you have a very basic knowledge in using tax advantage accounts, it would be almost impossible in my opinion for an advisor to provide value that would outweigh their cost.
[00:53:27.000 --> 00:53:44.000]   Yeah, two aspects of that. Number one is I have found a lot of people who are interested in early retirement get very frustrated with mainstream financial advisors and having been on both sides, I think there are many reasons for it.
[00:53:44.000 --> 00:53:54.000]   One of the things that happens to advisors – well, two ideas I'd like to hit on is number one, just because somebody is a financial advisor doesn't necessarily mean that they're excellent with money.
[00:53:54.000 --> 00:53:59.000]   The business of financial advice is very much a business of skill.
[00:53:59.000 --> 00:54:06.000]   So that skill may be if you're cynical and for many advisors this is the only skill, maybe a skill of sales.
[00:54:06.000 --> 00:54:15.000]   So the skill of building relationships, building trust and then setting out the skill of sales may also be the skill of actually technical knowledge.
[00:54:15.000 --> 00:54:24.000]   So there may be a financial advisor who's very skilled with an area of technical knowledge but who is not excellent with many aspects of personal finance.
[00:54:24.000 --> 00:54:32.000]   I know many advisors and if you ask any of us who are in the business, you will find that many of us know many advisors who are one paycheck away from ruin.
[00:54:32.000 --> 00:54:42.000]   That doesn't necessarily mean they're terrible advisors but what it does mean is that they pretty much suck when it comes to talking about personal finance and how to run a budget in a certain way.
[00:54:42.000 --> 00:54:50.000]   But the majority of people are not kind of budget crunchers, know where every dollar goes, that type of person.
[00:54:50.000 --> 00:54:58.000]   So many people get along very well with advisors who do not pay attention to the personal finance things because they don't pay attention to the personal finance things as well.
[00:54:58.000 --> 00:55:03.000]   But there are lots of advisors who are one paycheck away from disaster.
[00:55:03.000 --> 00:55:07.000]   To their discredit they are but that's the fact.
[00:55:07.000 --> 00:55:11.000]   I've talked and known many of them.
[00:55:11.000 --> 00:55:15.000]   The second challenge is that it's very easy for advisors to get jaded.
[00:55:15.000 --> 00:55:27.000]   So if you put in context, and it's one of the reasons why I started this show, if you put in context the fact that the general savings rate in the United States of America is negative or close to zero.
[00:55:27.000 --> 00:55:31.000]   I don't remember the latest statistics but it's basically negative or zero.
[00:55:31.000 --> 00:55:40.000]   And that most advisors struggle to get people to save 5%, 3%, 7%, 10%, 15%.
[00:55:40.000 --> 00:55:42.000]   That is the majority of your conversations.
[00:55:42.000 --> 00:55:53.000]   So if you are having an average of 10 to 15 financial planning meetings in a week and 40 to 70 financial planning meetings in a month.
[00:55:53.000 --> 00:55:59.000]   It's unusual to find in that scenario somebody who's saving 50% of their income.
[00:55:59.000 --> 00:56:05.000]   So you don't really know what to do with it unless you've gone out and thought about here's how I'm going to actually approach this.
[00:56:05.000 --> 00:56:14.000]   And so it's such a weird kind of radical thing that unless you've got an advisor who is interested in the topic and who is comfortable with it.
[00:56:14.000 --> 00:56:16.000]   It's probably going to be a real culture clash.
[00:56:16.000 --> 00:56:27.000]   And I think there's a real benefit for some advisors who are knowledgeable in the areas of personal finance, excuse me, in the areas like the early retirement world to really specialize in that area.
[00:56:27.000 --> 00:56:35.000]   To market themselves as specialists because there are a lot of questions that early retirees have that an advisor can answer for them.
[00:56:35.000 --> 00:56:42.000]   But the average advisor is just simply not even comfortable with how do you get money out of a retirement account when you're retiring at 40.
[00:56:42.000 --> 00:56:45.000]   Most advisors don't know the answer to that question.
[00:56:45.000 --> 00:56:57.000]   Yeah, and I mean I guess my – the reason I have such a strong opinion is not that I think that whether advisors are competent or incompetent or good or bad people or whatever.
[00:56:57.000 --> 00:56:59.000]   But it's just the whole model.
[00:56:59.000 --> 00:57:07.000]   It's basically broken because for an advisor to make money, I mean they have to charge you money.
[00:57:07.000 --> 00:57:10.000]   So your interests are at conflict from the get-go.
[00:57:10.000 --> 00:57:28.000]   And so they have to somehow provide more value, and it's just – it's really hard to do that because basically the only two ways that you can be paid as an advisor are you sell based on commissions in which case you're taking a large chunk, which is going to make it hard to overcome that.
[00:57:28.000 --> 00:57:31.000]   Or you have to have a certain amount of assets under management.
[00:57:31.000 --> 00:57:39.000]   And in either case, you're going to steer people away from investing just basically buying another 401(k) because it has to be under your management.
[00:57:39.000 --> 00:57:44.000]   And more than the investment cost and more than the performance, the tax advantages are so huge.
[00:57:44.000 --> 00:57:50.000]   Like that's really the only advantage you have as a wage earner is to use your 401(k), 403(b) things.
[00:57:50.000 --> 00:58:01.000]   And there's no way for an advisor – it's very hard at least for them to tell you to max those out and then still have enough left over for them to make any kind of decent wage.
[00:58:01.000 --> 00:58:03.000]   I mean it just doesn't work that way.
[00:58:03.000 --> 00:58:04.000]   Yeah.
[00:58:04.000 --> 00:58:06.000]   There are challenges with the compensation model.
[00:58:06.000 --> 00:58:09.000]   I agree with you a little bit, which is totally cool.
[00:58:09.000 --> 00:58:10.000]   No big deal.
[00:58:10.000 --> 00:58:19.000]   I'm planning a whole show on this with another advisor and we'll go through kind of in detail and talk about some of the advantages, disadvantages.
[00:58:19.000 --> 00:58:22.000]   I mean – and your point is valid.
[00:58:22.000 --> 00:58:36.000]   What strikes me about you and then also many of the listeners probably that I would think is – the corollary that I would think about would be an example like physical fitness.
[00:58:36.000 --> 00:58:39.000]   And feel free to disagree with this if it doesn't make any sense.
[00:58:39.000 --> 00:58:49.000]   But I would say that there are a couple of different ranges at which hiring a coach in the area of physical fitness can be valuable or not valuable.
[00:58:49.000 --> 00:58:58.000]   And you always have to hire an advisor and that advisor must return for you a value in excess of what they cost.
[00:58:58.000 --> 00:59:00.000]   Otherwise, you should terminate the relationship.
[00:59:00.000 --> 00:59:11.000]   In the same way that as an employee, if as an employee I can't return for my boss a profit that exceeds my cost, then he should fire me and I should move on.
[00:59:11.000 --> 00:59:27.000]   So if I'm being employed by a client as an advisor, if I cannot return value in excess of my fee, whether that fee is structured as an hourly fee, an engagement fee, a commission or a fee for assets under management.
[00:59:27.000 --> 00:59:31.000]   If I cannot return value in excess of that cost, I should be fired immediately.
[00:59:31.000 --> 00:59:40.000]   The challenge is that not all advisors and not all coaches are going to be able to provide value at all different phases for different people.
[00:59:40.000 --> 00:59:53.000]   So if somebody, let's say somebody eats the standard American diet, they're very out of shape, they're very overweight, they have no knowledge and no history of how to eat or what to do.
[00:59:53.000 --> 01:00:00.000]   And this person comes in and they consult with a nutritionist or a basic maybe health coach, diet coach, something like that.
[01:00:00.000 --> 01:00:13.000]   The nutritionist and the health coach with some basic information about some ways to eat better and some basic concepts of here are the food choices you should make, here are some mental tricks that will help you make better choices.
[01:00:13.000 --> 01:00:17.000]   That nutritionist can bring that person a great deal of value.
[01:00:17.000 --> 01:00:21.000]   Now that same person can go and get all that same information from a book pretty easily.
[01:00:21.000 --> 01:00:30.000]   So this is the area that many advisors work in where they're saying, teaching someone here, if you use a retirement account, then that will gain you money.
[01:00:30.000 --> 01:00:36.000]   If you invest in a mutual fund, that will return more money than having the money sitting in a bank account.
[01:00:36.000 --> 01:00:42.000]   And so this is the level at which many advisors work and it's a great value, I think, many times to the client.
[01:00:42.000 --> 01:00:44.000]   What frustrates people...
[01:00:44.000 --> 01:00:45.000]   Can I interrupt?
[01:00:45.000 --> 01:00:46.000]   Sure, please.
[01:00:46.000 --> 01:00:53.000]   Here's kind of my counterpoint to that is that I don't argue that financial advisors don't play a role.
[01:00:53.000 --> 01:01:07.000]   As you build wealth and you can use maybe a fee-only planner who, when you have a million dollars and if you make little mistakes, a little bit of knowledge is worth a ton and so their value does outweigh.
[01:01:07.000 --> 01:01:17.000]   But what I'm saying is for somebody who's in the early stages, those people don't want to work with you because you don't have the assets to be under management or you don't have the money to pay them that fee.
[01:01:17.000 --> 01:01:28.000]   So the people that most need it are not served well or you're going to have probably most likely not very good advisors, I would say, because there's just not a good model for it.
[01:01:28.000 --> 01:01:31.000]   The whole model is basically broken, is kind of my point.
[01:01:31.000 --> 01:01:37.000]   And to give you the example of ours, I did one post on our last year.
[01:01:37.000 --> 01:01:42.000]   We spent about $8,000 in our expenses.
[01:01:42.000 --> 01:01:53.000]   Between expense ratio, commissions, 12B1, which is part of the expense ratio, we had a variable annuity inside of a rollover account.
[01:01:53.000 --> 01:01:55.000]   We just got a lot of bad advice.
[01:01:55.000 --> 01:02:06.000]   But on top of that, every year he advised us to contribute up to the match in our 401(k), which for me was about, let's say, $5,000.
[01:02:06.000 --> 01:02:09.000]   So we left $30,000 that we were paying taxes on.
[01:02:09.000 --> 01:02:12.000]   So that's an additional, say, at a 25% top tax bracket.
[01:02:12.000 --> 01:02:14.000]   That's frustrating.
[01:02:14.000 --> 01:02:18.000]   That's an extra $7,500 every year.
[01:02:18.000 --> 01:02:28.000]   So that's a lot to overcome with any traditional financial product that an advisor could sell or any advice even that they could give you to somebody that already has a savings rate.
[01:02:28.000 --> 01:02:38.000]   Now, if you're saying that your advisor is going to teach you how to get to that 50% savings rate, if they're going to teach you how to get through college without debt, to do some of the things that we already knew how to do.
[01:02:38.000 --> 01:02:47.000]   But if you can develop a savings rate, then there's really not much value that I think that a financial advisor adds by selling you products.
[01:02:47.000 --> 01:02:56.000]   And I think where the financial advice industry would be much more valuable is to take the people that are living paycheck to paycheck and get them to where we're at.
[01:02:56.000 --> 01:03:01.000]   But that's just not what happens in my reading and my personal experience.
[01:03:01.000 --> 01:03:10.000]   Right. You'll like – and I don't disagree with anything that you say, actually, and that is very frustrating.
[01:03:10.000 --> 01:03:22.000]   It feels like a complete betrayal when you look back and if you feel like you have an advisor that either you feel didn't serve you well or that you know did not serve you well, and that is frustrating.
[01:03:22.000 --> 01:03:28.000]   And one of the things that – one of my missions personally is I want to expose and clean up the problems in the industry.
[01:03:28.000 --> 01:03:37.000]   I feel that those of us who are involved in an industry have a responsibility to – we need to take responsibility for the problems of our industry.
[01:03:37.000 --> 01:03:41.000]   Mine is the financial industry, and that is one of the reasons I'm doing this show.
[01:03:41.000 --> 01:03:47.000]   I'm going to expose the problems and work on solutions to help people – to help change the market.
[01:03:47.000 --> 01:03:50.000]   If you're in the medical industry, you need to be exposing the problems there.
[01:03:50.000 --> 01:03:54.000]   If you're a police officer, you need to be exposing the problems with your industry.
[01:03:54.000 --> 01:03:57.000]   If you're a teacher, you need to be fundamentally working on your industry.
[01:03:57.000 --> 01:04:12.000]   Because those of us who are in the industry who care, it's up to us not to complain and gripe and moan about people seeing the problems, but rather it's up to us to see the problems and fix them and expose them.
[01:04:12.000 --> 01:04:14.000]   I believe that's our responsibility.
[01:04:14.000 --> 01:04:19.000]   And absolutely to your credit, I mean as you know from – we've had some exchanges on my blog and on your site.
[01:04:19.000 --> 01:04:20.000]   I mean I'm a fan of yours.
[01:04:20.000 --> 01:04:22.000]   I like what the message that you have.
[01:04:22.000 --> 01:04:27.000]   But I think – like I originally kind of had my eyes opened.
[01:04:27.000 --> 01:04:31.000]   I know you had Todd Treseder on last week, and I started following his work and reading his things.
[01:04:31.000 --> 01:04:46.000]   And like hearing something from somebody like you or from him, it has value from an insider but from someone like myself who I can say, "Look, just last year alone, we got charged $8,000 and left $7,500 on the table in tax benefits.
[01:04:46.000 --> 01:04:49.000]   And we had less return than we would have had for just buying an index fund."
[01:04:49.000 --> 01:04:56.000]   And that's really all our advisor did was helped us to get an asset allocation, helped us set up automatic deposits.
[01:04:56.000 --> 01:05:00.000]   And that was basically the extent of what we feel that we got in value from him.
[01:05:00.000 --> 01:05:08.000]   So I think to actually see an example of real life how that can or can't help you, I think that's helpful.
[01:05:08.000 --> 01:05:10.000]   And that's why we kind of chose to share our message.
[01:05:10.000 --> 01:05:11.000]   Right.
[01:05:11.000 --> 01:05:12.000]   And I'm glad that you did.
[01:05:12.000 --> 01:05:24.000]   One of the best things about the internet is the democratization of information where you cannot suppress information effectively anymore.
[01:05:24.000 --> 01:05:33.000]   But the only way that that information gets out to help people is for people to publish it, to publicize it, and to get it out there.
[01:05:33.000 --> 01:05:40.000]   And the – any industry will respond when the market demands it.
[01:05:40.000 --> 01:05:46.000]   So our job is to affect the market and then the industry will respond to it.
[01:05:46.000 --> 01:06:00.000]   If I keep on – whatever the issue is that's important to me, whether it's crappy financial advice or whether it's the quality of the food that I eat or whether it is the – you insert the issue that's important to you.
[01:06:00.000 --> 01:06:04.000]   The market will respond to the demand for that.
[01:06:04.000 --> 01:06:08.000]   So if you're frustrated with not having an option, just affect the demand.
[01:06:08.000 --> 01:06:10.000]   Affect the demand.
[01:06:10.000 --> 01:06:15.000]   I'd like to finish real quick just the metaphor that I did and then I've got – there are models.
[01:06:15.000 --> 01:06:18.000]   The focus of our interview today is not going to be to go into the models.
[01:06:18.000 --> 01:06:24.000]   But you have laid out a problem that faces the financial advisor trying to figure out how to make a living and help people.
[01:06:24.000 --> 01:06:32.000]   And I actually have a new model that I invented in my head and then I have some other people that were kind of interested in testing it.
[01:06:32.000 --> 01:06:46.000]   But I'll talk about that on a completely different show, about kind of models of financial advice and some of the new models that I think can and should be developed to do it in a better way that serves the advisor and serves – I wanted to start – should I start with the client?
[01:06:46.000 --> 01:06:54.000]   Serves the client better and then also serves the needs of the advisor to be able to enable him or her to have an effective business.
[01:06:54.000 --> 01:07:11.000]   But real quick on the diet example I was going to use, that coach, that nutrition coach would be – would not bring any value to somebody who is – who has read a few books on diet and nutrition and is knowledgeable.
[01:07:11.000 --> 01:07:15.000]   That basic coach wouldn't – probably wouldn't be able to bring any value to that person.
[01:07:15.000 --> 01:07:26.000]   And then on the flip side, maybe somebody who has some knowledge, who has read those books, would have a very difficult time finding a coach or a nutrition coach who is able to help them pass the basics.
[01:07:26.000 --> 01:07:45.000]   However, it's very possible that if that person were an elite athlete that they may be willing to pay a massive amount of money for very specific elite knowledgeable nutrition advice, a little tweak here, a little adjustment there because that may make a very big difference.
[01:07:45.000 --> 01:08:00.000]   And this is the problem with financial advice is that oftentimes you either have an entry-level beginning advisor or you – and those are the people who are available to people who don't have a lot of money because the advisor has an incentive to work with clients who are wealthy.
[01:08:00.000 --> 01:08:14.000]   And so the wealthiest clients can get the best financial advice where they have the most elite knowledgeable advisor who's able to adjust and focus on a few specific ideas that go far beyond funding a retirement account.
[01:08:14.000 --> 01:08:17.000]   But it leaves much of the market poorly served.
[01:08:17.000 --> 01:08:31.000]   So I'm not anti-advisor because I think that many of those advisors from having worked in the marketplace, it's very easy if you pay attention to personal finance information to get a skewed perspective of what people do.
[01:08:31.000 --> 01:08:33.000]   You think everybody knows about investing.
[01:08:33.000 --> 01:08:35.000]   Everybody knows about asset allocation.
[01:08:35.000 --> 01:08:47.000]   The reality is the average advisor is spending most of their day trying to get people to save 5 percent of their income or 10 percent of their income or buy some life insurance or put money in their 401(k).
[01:08:47.000 --> 01:09:03.000]   And so that is where our culture is and it's only through education that we're going to be able to adjust what the culture is and then hopefully help people to pass through – to gain their own knowledge.
[01:09:03.000 --> 01:09:19.000]   And I would encourage people listening to this show, I don't think – many people listening to this show will need to transition from the basic level of advice they've gotten to either not needing external advice because they've learned enough or needing to upgrade to a more elite advisor if their circumstances warrant it.
[01:09:19.000 --> 01:09:29.000]   But I get very frustrated by trying to figure out how to fix the industry as well and trying to figure out how to deal with it because it's a really difficult nut to crack.
[01:09:29.000 --> 01:09:34.000]   >> Yeah, definitely. Like I said, it's just systemic problems.
[01:09:34.000 --> 01:09:35.000]   >> Right, there is.
[01:09:35.000 --> 01:09:42.000]   >> And it's as much the fault – I mean like I said, the information was out there. It wasn't like the internet was invented last year when I started reading it.
[01:09:42.000 --> 01:09:45.000]   I could have looked at stuff myself. I could have smelled a rat.
[01:09:45.000 --> 01:09:50.000]   But it's just – that's what I – one of the messages I want to get out is just you hear that over and over.
