
[00:00:00.000 --> 00:00:03.500]   Since 2012, there's been no increase in American life expectancy.
[02:52:45.460 --> 02:52:46.460]   Dr. Jay Bhattacharya: Right.
[02:52:46.460 --> 02:52:47.460]   Dr. Jay Bhattacharya: Right.
[02:52:47.460 --> 02:52:48.460]   Dr. Jay Bhattacharya: Right.
[02:52:48.460 --> 02:52:49.460]   Dr. Jay Bhattacharya: Right.
[02:52:49.460 --> 02:52:50.460]   Dr. Jay Bhattacharya: Right.
[02:52:50.460 --> 02:52:51.460]   Dr. Jay Bhattacharya: Right.
[02:52:51.460 --> 02:52:52.460]   Dr. Jay Bhattacharya: Right.
[02:52:52.460 --> 02:52:53.460]   Dr. Jay Bhattacharya: Right.
[02:52:53.460 --> 02:52:54.460]   Dr. Jay Bhattacharya: Right.
[02:52:54.460 --> 02:52:55.460]   Dr. Jay Bhattacharya: Right.
[02:52:55.460 --> 02:52:56.460]   Dr. Jay Bhattacharya: Right.
[02:52:56.460 --> 02:52:57.460]   Dr. Jay Bhattacharya: Right.
[02:52:57.460 --> 02:52:58.460]   Dr. Jay Bhattacharya: Right.
[02:52:58.460 --> 02:52:59.460]   Dr. Jay Bhattacharya: Right.
[02:52:59.460 --> 02:53:00.460]   Dr. Jay Bhattacharya: Right.
[02:53:00.460 --> 02:53:01.460]   Dr. Jay Bhattacharya: Right.
[02:53:01.460 --> 02:53:02.460]   Dr. Jay Bhattacharya: Right.
[02:53:02.460 --> 02:53:03.460]   Dr. Jay Bhattacharya: Right.
[02:53:03.460 --> 02:53:04.460]   Dr. Jay Bhattacharya: Right.
[02:53:04.460 --> 02:53:05.460]   Dr. Jay Bhattacharya: Right.
[02:53:05.460 --> 02:53:06.460]   Dr. Jay Bhattacharya: Right.
[02:53:06.460 --> 02:53:07.460]   Dr. Jay Bhattacharya: Right.
[02:53:07.460 --> 02:53:08.460]   Dr. Jay Bhattacharya: Right.
[02:53:08.460 --> 02:53:09.460]   Dr. Jay Bhattacharya: Right.
[02:53:09.460 --> 02:53:10.460]   Dr. Jay Bhattacharya: Right.
[02:53:10.460 --> 02:53:11.460]   Dr. Jay Bhattacharya: Right.
[02:53:11.460 --> 02:53:12.460]   Dr. Jay Bhattacharya: Right.
[02:53:12.460 --> 02:53:13.460]   Dr. Jay Bhattacharya: Right.
[02:53:13.460 --> 02:53:14.460]   Dr. Jay Bhattacharya: Right.
[02:53:14.460 --> 02:53:15.460]   Dr. Jay Bhattacharya: Right.
[02:53:15.460 --> 02:53:16.460]   Dr. Jay Bhattacharya: Right.
[02:53:16.460 --> 02:53:17.460]   Dr. Jay Bhattacharya: Right.
[02:53:17.460 --> 02:53:18.460]   Dr. Jay Bhattacharya: Right.
[02:53:18.460 --> 02:53:19.460]   Dr. Jay Bhattacharya: Right.
[02:53:19.460 --> 02:53:20.460]   Dr. Jay Bhattacharya: Right.
[02:53:20.460 --> 02:53:21.460]   Dr. Jay Bhattacharya: Right.
[02:53:21.460 --> 02:53:22.460]   Dr. Jay Bhattacharya: Right.
[02:53:22.460 --> 02:53:23.460]   Dr. Jay Bhattacharya: Right.
[02:53:23.460 --> 02:53:24.460]   Dr. Jay Bhattacharya: Right.
[02:53:24.460 --> 02:53:25.460]   Dr. Jay Bhattacharya: Right.
[02:53:25.460 --> 02:53:26.460]   Dr. Jay Bhattacharya: Right.
[02:53:26.460 --> 02:53:27.460]   Dr. Jay Bhattacharya: Right.
[02:53:27.460 --> 02:53:28.460]   Dr. Jay Bhattacharya: Right.
[02:53:28.460 --> 02:53:29.460]   Dr. Jay Bhattacharya: Right.
[02:53:29.460 --> 02:53:30.460]   Dr. Jay Bhattacharya: Right.
[02:53:30.460 --> 02:53:31.460]   Dr. Jay Bhattacharya: Right.
[02:53:31.460 --> 02:53:32.460]   Dr. Jay Bhattacharya: Right.
[02:53:32.460 --> 02:53:33.460]   Dr. Jay Bhattacharya: Right.
[02:53:33.460 --> 02:53:34.460]   Dr. Jay Bhattacharya: Right.
[02:53:34.460 --> 02:53:35.460]   Dr. Jay Bhattacharya: Right.
[02:53:35.460 --> 02:53:36.460]   Dr. Jay Bhattacharya: Right.
[02:53:36.460 --> 02:53:37.460]   Dr. Jay Bhattacharya: Right.
[02:53:37.460 --> 02:53:38.460]   Dr. Jay Bhattacharya: Right.
[02:53:38.460 --> 02:53:39.460]   Dr. Jay Bhattacharya: Right.
[02:53:39.460 --> 02:53:40.460]   Dr. Jay Bhattacharya: Right.
[02:53:40.460 --> 02:53:41.460]   Dr. Jay Bhattacharya: Right.
[02:53:41.460 --> 02:53:42.460]   Dr. Jay Bhattacharya: Right.
[02:53:42.460 --> 02:53:43.460]   Dr. Jay Bhattacharya: Right.
[02:53:43.460 --> 02:53:44.460]   Dr. Jay Bhattacharya: Right.
[02:53:44.460 --> 02:53:45.460]   Dr. Jay Bhattacharya: Right.
[02:53:45.460 --> 02:53:46.460]   Dr. Jay Bhattacharya: Right.
[02:53:46.460 --> 02:53:47.460]   Dr. Jay Bhattacharya: Right.
[02:53:47.460 --> 02:53:48.460]   Dr. Jay Bhattacharya: Right.
[02:53:48.460 --> 02:53:49.460]   Dr. Jay Bhattacharya: Right.
[02:53:49.460 --> 02:53:50.460]   Dr. Jay Bhattacharya: Right.
[02:53:50.460 --> 02:53:51.460]   Dr. Jay Bhattacharya: Right.
[02:53:51.460 --> 02:53:52.460]   Dr. Jay Bhattacharya: Right.
[02:53:52.460 --> 02:53:53.460]   Dr. Jay Bhattacharya: Right.
[02:53:53.460 --> 02:53:54.460]   Dr. Jay Bhattacharya: Right.
[02:53:54.460 --> 02:53:55.460]   Dr. Jay Bhattacharya: Right.
[02:53:55.460 --> 02:53:56.460]   Dr. Jay Bhattacharya: Right.
[02:53:56.460 --> 02:53:57.460]   Dr. Jay Bhattacharya: Right.
[02:53:57.460 --> 02:53:58.460]   Dr. Jay Bhattacharya: Right.
[02:53:58.460 --> 02:53:59.460]   Dr. Jay Bhattacharya: Right.
[02:53:59.460 --> 02:54:00.460]   Dr. Jay Bhattacharya: Right.
[02:54:00.460 --> 02:54:01.460]   Dr. Jay Bhattacharya: Right.
[02:54:01.460 --> 02:54:02.460]   Dr. Jay Bhattacharya: Right.
[02:54:02.460 --> 02:54:03.460]   Dr. Jay Bhattacharya: Right.
[02:54:03.460 --> 02:54:04.460]   Dr. Jay Bhattacharya: Right.
[02:54:04.460 --> 02:54:05.460]   Dr. Jay Bhattacharya: Right.
[02:54:05.460 --> 02:54:06.460]   Dr. Jay Bhattacharya: Right.
[02:54:06.460 --> 02:54:07.460]   Dr. Jay Bhattacharya: Right.
[02:54:07.460 --> 02:54:08.460]   Dr. Jay Bhattacharya: Right.
[02:54:08.460 --> 02:54:09.460]   Dr. Jay Bhattacharya: Right.
[02:54:09.460 --> 02:54:10.460]   Dr. Jay Bhattacharya: Right.
[02:54:10.460 --> 02:54:11.460]   Dr. Jay Bhattacharya: Right.
[02:54:11.460 --> 02:54:12.460]   Dr. Jay Bhattacharya: Right.
[02:54:12.460 --> 02:54:13.460]   Dr. Jay Bhattacharya: Right.
[02:54:13.460 --> 02:54:14.460]   Dr. Jay Bhattacharya: Right.
[02:54:14.460 --> 02:54:15.460]   Dr. Jay Bhattacharya: Right.
[02:54:15.460 --> 02:54:16.460]   Dr. Jay Bhattacharya: Right.
[02:54:16.460 --> 02:54:17.460]   Dr. Jay Bhattacharya: Right.
[02:54:17.460 --> 02:54:18.460]   Dr. Jay Bhattacharya: Right.
[02:54:18.460 --> 02:54:19.460]   Dr. Jay Bhattacharya: Right.
[02:54:19.460 --> 02:54:20.460]   Dr. Jay Bhattacharya: Right.
[02:54:20.460 --> 02:54:21.460]   Dr. Jay Bhattacharya: Right.
[02:54:21.460 --> 02:54:22.460]   Dr. Jay Bhattacharya: Right.
[02:54:22.460 --> 02:54:23.460]   Dr. Jay Bhattacharya: Right.
[02:54:23.460 --> 02:54:24.460]   Dr. Jay Bhattacharya: Right.
[02:54:24.460 --> 02:54:25.460]   Dr. Jay Bhattacharya: Right.
[02:54:25.460 --> 02:54:26.460]   Dr. Jay Bhattacharya: Right.
[02:54:26.460 --> 02:54:27.460]   Dr. Jay Bhattacharya: Right.
[02:54:27.460 --> 02:54:28.460]   Dr. Jay Bhattacharya: Right.
[02:54:28.460 --> 02:54:29.460]   Dr. Jay Bhattacharya: Right.
[02:54:29.460 --> 02:54:30.460]   Dr. Jay Bhattacharya: Right.
[02:54:30.460 --> 02:54:31.460]   Dr. Jay Bhattacharya: Right.
[02:54:31.460 --> 02:54:32.460]   Dr. Jay Bhattacharya: Right.
[02:54:32.460 --> 02:54:33.460]   Dr. Jay Bhattacharya: Right.
[02:54:33.460 --> 02:54:34.460]   Dr. Jay Bhattacharya: Right.
[02:54:34.460 --> 02:54:35.460]   Dr. Jay Bhattacharya: Right.
[02:54:35.460 --> 02:54:36.460]   Dr. Jay Bhattacharya: Right.
[02:54:36.460 --> 02:54:37.460]   Dr. Jay Bhattacharya: Right.
[02:54:37.460 --> 02:54:38.460]   Dr. Jay Bhattacharya: Right.
[02:54:38.460 --> 02:54:39.460]   Dr. Jay Bhattacharya: Right.
[02:54:39.460 --> 02:54:40.460]   Dr. Jay Bhattacharya: Right.
[02:54:40.460 --> 02:54:41.460]   Dr. Jay Bhattacharya: Right.
[02:54:41.460 --> 02:54:42.460]   Dr. Jay Bhattacharya: Right.
[02:54:42.460 --> 02:54:43.460]   Dr. Jay Bhattacharya: Right.
[02:54:43.460 --> 02:54:44.460]   Dr. Jay Bhattacharya: Right.
[02:54:44.460 --> 02:54:45.460]   Dr. Jay Bhattacharya: Right.
[02:54:45.460 --> 02:54:46.460]   Dr. Jay Bhattacharya: Right.
[02:54:46.460 --> 02:54:47.460]   Dr. Jay Bhattacharya: Right.
[02:54:47.460 --> 02:54:48.460]   Dr. Jay Bhattacharya: Right.
[02:54:48.460 --> 02:54:49.460]   Dr. Jay Bhattacharya: Right.
[02:54:49.460 --> 02:54:50.460]   Dr. Jay Bhattacharya: Right.
[02:54:50.460 --> 02:54:51.460]   Dr. Jay Bhattacharya: Right.
[02:54:51.460 --> 02:54:52.460]   Dr. Jay Bhattacharya: Right.
[02:54:52.460 --> 02:54:53.460]   Dr. Jay Bhattacharya: Right.
[02:54:53.460 --> 02:54:54.460]   Dr. Jay Bhattacharya: Right.
[02:54:54.460 --> 02:54:55.460]   Dr. Jay Bhattacharya: Right.
[02:54:55.460 --> 02:54:56.460]   Dr. Jay Bhattacharya: Right.
[02:54:56.460 --> 02:54:57.460]   Dr. Jay Bhattacharya: Right.
[02:54:57.460 --> 02:54:58.460]   Dr. Jay Bhattacharya: Right.
[02:54:58.460 --> 02:54:59.460]   Dr. Jay Bhattacharya: Right.
[02:54:59.460 --> 02:55:00.460]   Dr. Jay Bhattacharya: Right.
[02:55:00.460 --> 02:55:01.460]   Dr. Jay Bhattacharya: Right.
[02:55:01.460 --> 02:55:02.460]   Dr. Jay Bhattacharya: Right.
[02:55:02.460 --> 02:55:03.460]   Dr. Jay Bhattacharya: Right.
[02:55:03.460 --> 02:55:04.460]   Dr. Jay Bhattacharya: Right.
[02:55:04.460 --> 02:55:05.460]   Dr. Jay Bhattacharya: Right.
[02:55:05.460 --> 02:55:06.460]   Dr. Jay Bhattacharya: Right.
[02:55:06.460 --> 02:55:07.460]   Dr. Jay Bhattacharya: Right.
[02:55:07.460 --> 02:55:08.460]   Dr. Jay Bhattacharya: Right.
[02:55:08.460 --> 02:55:09.460]   Dr. Jay Bhattacharya: Right.
[02:55:09.460 --> 02:55:10.460]   Dr. Jay Bhattacharya: Right.
[02:55:10.460 --> 02:55:11.460]   Dr. Jay Bhattacharya: Right.
[02:55:11.460 --> 02:55:12.460]   Dr. Jay Bhattacharya: Right.
[02:55:12.460 --> 02:55:13.460]   Dr. Jay Bhattacharya: Right.
[02:55:13.460 --> 02:55:14.460]   Dr. Jay Bhattacharya: Right.
[02:55:14.460 --> 02:55:15.460]   Dr. Jay Bhattacharya: Right.
[02:55:15.460 --> 02:55:16.460]   Dr. Jay Bhattacharya: Right.
[02:55:16.460 --> 02:55:17.460]   Dr. Jay Bhattacharya: Right.
[02:55:17.460 --> 02:55:18.460]   Dr. Jay Bhattacharya: Right.
[02:55:18.460 --> 02:55:19.460]   Dr. Jay Bhattacharya: Right.
[02:55:19.460 --> 02:55:20.460]   Dr. Jay Bhattacharya: Right.
[02:55:20.460 --> 02:55:21.460]   Dr. Jay Bhattacharya: Right.
[02:55:21.460 --> 02:55:22.460]   Dr. Jay Bhattacharya: Right.
[02:55:22.460 --> 02:55:23.460]   Dr. Jay Bhattacharya: Right.
[02:55:23.460 --> 02:55:24.460]   Dr. Jay Bhattacharya: Right.
[02:55:24.460 --> 02:55:25.460]   Dr. Jay Bhattacharya: Right.
[02:55:25.460 --> 02:55:26.460]   Dr. Jay Bhattacharya: Right.
[02:55:26.460 --> 02:55:27.460]   Dr. Jay Bhattacharya: Right.
[02:55:27.460 --> 02:55:28.460]   Dr. Jay Bhattacharya: Right.
[02:55:28.460 --> 02:55:29.460]   Dr. Jay Bhattacharya: Right.
[02:55:29.460 --> 02:55:30.460]   Dr. Jay Bhattacharya: Right.
[02:55:30.460 --> 02:55:31.460]   Dr. Jay Bhattacharya: Right.
[02:55:31.460 --> 02:55:32.460]   Dr. Jay Bhattacharya: Right.
[02:55:32.460 --> 02:55:33.460]   Dr. Jay Bhattacharya: Right.
[02:55:33.460 --> 02:55:34.460]   Dr. Jay Bhattacharya: Right.
[02:55:34.460 --> 02:55:35.460]   Dr. Jay Bhattacharya: Right.
[02:55:35.460 --> 02:55:36.460]   Dr. Jay Bhattacharya: Right.
[02:55:36.460 --> 02:55:37.460]   Dr. Jay Bhattacharya: Right.
[02:55:37.460 --> 02:55:38.460]   Dr. Jay Bhattacharya: Right.
[02:55:38.460 --> 02:55:39.460]   Dr. Jay Bhattacharya: Right.
[02:55:39.460 --> 02:55:40.460]   Dr. Jay Bhattacharya: Right.
[02:55:40.460 --> 02:55:41.460]   Dr. Jay Bhattacharya: Right.
[02:55:41.460 --> 02:55:42.460]   Dr. Jay Bhattacharya: Right.
[02:55:42.460 --> 02:55:43.460]   Dr. Jay Bhattacharya: Right.
[02:55:43.460 --> 02:55:44.460]   Dr. Jay Bhattacharya: Right.
[02:55:44.460 --> 02:55:45.460]   Dr. Jay Bhattacharya: Right.
[02:55:45.460 --> 02:55:46.460]   Dr. Jay Bhattacharya: Right.
[02:55:46.460 --> 02:55:47.460]   Dr. Jay Bhattacharya: Right.
[02:55:47.460 --> 02:55:48.460]   Dr. Jay Bhattacharya: Right.
[02:55:48.460 --> 02:55:49.460]   Dr. Jay Bhattacharya: Right.
[02:55:49.460 --> 02:55:50.460]   Dr. Jay Bhattacharya: Right.
[02:55:50.460 --> 02:55:51.460]   Dr. Jay Bhattacharya: Right.
[02:55:51.460 --> 02:55:52.460]   Dr. Jay Bhattacharya: Right.
[02:55:52.460 --> 02:55:53.460]   Dr. Jay Bhattacharya: Right.
[02:55:53.460 --> 02:55:54.460]   Dr. Jay Bhattacharya: Right.
[02:55:54.460 --> 02:55:55.460]   Dr. Jay Bhattacharya: Right.
[02:55:55.460 --> 02:55:56.460]   Dr. Jay Bhattacharya: Right.
[02:55:56.460 --> 02:55:57.460]   Dr. Jay Bhattacharya: Right.
[02:55:57.460 --> 02:55:58.460]   Dr. Jay Bhattacharya: Right.
[02:55:58.460 --> 02:55:59.460]   Dr. Jay Bhattacharya: Right.
[02:55:59.460 --> 02:56:00.460]   Dr. Jay Bhattacharya: Right.
[02:56:00.460 --> 02:56:01.460]   Dr. Jay Bhattacharya: Right.
[02:56:01.460 --> 02:56:02.460]   Dr. Jay Bhattacharya: Right.
[02:56:02.460 --> 02:56:03.460]   Dr. Jay Bhattacharya: Right.
[02:56:03.460 --> 02:56:04.460]   Dr. Jay Bhattacharya: Right.
[02:56:04.460 --> 02:56:05.460]   Dr. Jay Bhattacharya: Right.
[02:56:05.460 --> 02:56:06.460]   Dr. Jay Bhattacharya: Right.
[02:56:06.460 --> 02:56:07.460]   Dr. Jay Bhattacharya: Right.
[02:56:07.460 --> 02:56:08.460]   Dr. Jay Bhattacharya: Right.
[02:56:08.460 --> 02:56:09.460]   Dr. Jay Bhattacharya: Right.
[02:56:09.460 --> 02:56:10.460]   Dr. Jay Bhattacharya: Right.
[02:56:10.460 --> 02:56:11.460]   Dr. Jay Bhattacharya: Right.
[02:56:11.460 --> 02:56:12.460]   Dr. Jay Bhattacharya: Right.
[02:56:12.460 --> 02:56:13.460]   Dr. Jay Bhattacharya: Right.
[02:56:13.460 --> 02:56:14.460]   Dr. Jay Bhattacharya: Right.
[02:56:14.460 --> 02:56:15.460]   Dr. Jay Bhattacharya: Right.
[02:56:15.460 --> 02:56:16.460]   Dr. Jay Bhattacharya: Right.
[02:56:16.460 --> 02:56:17.460]   Dr. Jay Bhattacharya: Right.
[02:56:17.460 --> 02:56:18.460]   Dr. Jay Bhattacharya: Right.
[02:56:18.460 --> 02:56:19.460]   Dr. Jay Bhattacharya: Right.
[02:56:19.460 --> 02:56:20.460]   Dr. Jay Bhattacharya: Right.
[02:56:20.460 --> 02:56:21.460]   Dr. Jay Bhattacharya: Right.
[02:56:21.460 --> 02:56:22.460]   Dr. Jay Bhattacharya: Right.
[02:56:22.460 --> 02:56:23.460]   Dr. Jay Bhattacharya: Right.
[02:56:23.460 --> 02:56:24.460]   Dr. Jay Bhattacharya: Right.
[02:56:24.460 --> 02:56:25.460]   Dr. Jay Bhattacharya: Right.
[02:56:25.460 --> 02:56:26.460]   Dr. Jay Bhattacharya: Right.
[02:56:26.460 --> 02:56:27.460]   Dr. Jay Bhattacharya: Right.
[02:56:27.460 --> 02:56:28.460]   Dr. Jay Bhattacharya: Right.
[02:56:28.460 --> 02:56:29.460]   Dr. Jay Bhattacharya: Right.
[02:56:29.460 --> 02:56:30.460]   Dr. Jay Bhattacharya: Right.
[02:56:30.460 --> 02:56:31.460]   Dr. Jay Bhattacharya: Right.
[02:56:31.460 --> 02:56:32.460]   Dr. Jay Bhattacharya: Right.
[02:56:32.460 --> 02:56:33.460]   Dr. Jay Bhattacharya: Right.
[02:56:33.460 --> 02:56:34.460]   Dr. Jay Bhattacharya: Right.
[02:56:34.460 --> 02:56:35.460]   Dr. Jay Bhattacharya: Right.
[02:56:35.460 --> 02:56:36.460]   Dr. Jay Bhattacharya: Right.
[02:56:36.460 --> 02:56:37.460]   Dr. Jay Bhattacharya: Right.
[02:56:37.460 --> 02:56:38.460]   Dr. Jay Bhattacharya: Right.
[02:56:38.460 --> 02:56:39.460]   Dr. Jay Bhattacharya: Right.
[02:56:39.460 --> 02:56:40.460]   Dr. Jay Bhattacharya: Right.
[02:56:40.460 --> 02:56:41.460]   Dr. Jay Bhattacharya: Right.
[02:56:41.460 --> 02:56:42.460]   Dr. Jay Bhattacharya: Right.
[02:56:42.460 --> 02:56:43.460]   Dr. Jay Bhattacharya: Right.
[02:56:43.460 --> 02:56:44.460]   Dr. Jay Bhattacharya: Right.
[02:56:44.460 --> 02:56:45.460]   Dr. Jay Bhattacharya: Right.
[02:56:45.460 --> 02:56:46.460]   Dr. Jay Bhattacharya: Right.
[02:56:46.460 --> 02:56:47.460]   Dr. Jay Bhattacharya: Right.
[02:56:47.460 --> 02:56:48.460]   Dr. Jay Bhattacharya: Right.
[02:56:48.460 --> 02:56:49.460]   Dr. Jay Bhattacharya: Right.
[02:56:49.460 --> 02:56:50.460]   Dr. Jay Bhattacharya: Right.
[02:56:50.460 --> 02:56:51.460]   Dr. Jay Bhattacharya: Right.
[02:56:51.460 --> 02:56:52.460]   Dr. Jay Bhattacharya: Right.
[02:56:52.460 --> 02:56:53.460]   Dr. Jay Bhattacharya: Right.
[02:56:53.460 --> 02:56:54.460]   Dr. Jay Bhattacharya: Right.
[02:56:54.460 --> 02:56:55.460]   Dr. Jay Bhattacharya: Right.
[02:56:55.460 --> 02:56:56.460]   Dr. Jay Bhattacharya: Right.
[02:56:56.460 --> 02:56:57.460]   Dr. Jay Bhattacharya: Right.
[02:56:57.460 --> 02:56:58.460]   Dr. Jay Bhattacharya: Right.
[02:56:58.460 --> 02:56:59.460]   Dr. Jay Bhattacharya: Right.
[02:56:59.460 --> 02:57:00.460]   Dr. Jay Bhattacharya: Right.
[02:57:00.460 --> 02:57:01.460]   Dr. Jay Bhattacharya: Right.
[02:57:01.460 --> 02:57:02.460]   Dr. Jay Bhattacharya: Right.
[02:57:02.460 --> 02:57:03.460]   Dr. Jay Bhattacharya: Right.
[02:57:03.460 --> 02:57:04.460]   Dr. Jay Bhattacharya: Right.
[02:57:04.460 --> 02:57:05.460]   Dr. Jay Bhattacharya: Right.
[02:57:05.460 --> 02:57:06.460]   Dr. Jay Bhattacharya: Right.
[02:57:06.460 --> 02:57:07.460]   Dr. Jay Bhattacharya: Right.
[02:57:07.460 --> 02:57:08.460]   Dr. Jay Bhattacharya: Right.
[02:57:08.460 --> 02:57:09.460]   Dr. Jay Bhattacharya: Right.
[02:57:09.460 --> 02:57:10.460]   Dr. Jay Bhattacharya: Right.
[02:57:10.460 --> 02:57:11.460]   Dr. Jay Bhattacharya: Right.
[02:57:11.460 --> 02:57:12.460]   Dr. Jay Bhattacharya: Right.
[02:57:12.460 --> 02:57:13.460]   Dr. Jay Bhattacharya: Right.
[02:57:13.460 --> 02:57:14.460]   Dr. Jay Bhattacharya: Right.
[02:57:14.460 --> 02:57:15.460]   Dr. Jay Bhattacharya: Right.
[02:57:15.460 --> 02:57:16.460]   Dr. Jay Bhattacharya: Right.
[02:57:16.460 --> 02:57:17.460]   Dr. Jay Bhattacharya: Right.
[02:57:17.460 --> 02:57:18.460]   Dr. Jay Bhattacharya: Right.
[02:57:18.460 --> 02:57:19.460]   Dr. Jay Bhattacharya: Right.
[02:57:19.460 --> 02:57:20.460]   Dr. Jay Bhattacharya: Right.
[02:57:20.460 --> 02:57:21.460]   Dr. Jay Bhattacharya: Right.
[02:57:21.460 --> 02:57:22.460]   Dr. Jay Bhattacharya: Right.
[02:57:22.460 --> 02:57:23.460]   Dr. Jay Bhattacharya: Right.
[02:57:23.460 --> 02:57:24.460]   Dr. Jay Bhattacharya: Right.
[02:57:24.460 --> 02:57:25.460]   Dr. Jay Bhattacharya: Right.
[02:57:25.460 --> 02:57:26.460]   Dr. Jay Bhattacharya: Right.
[02:57:26.460 --> 02:57:27.460]   Dr. Jay Bhattacharya: Right.
[02:57:27.460 --> 02:57:28.460]   Dr. Jay Bhattacharya: Right.
[02:57:28.460 --> 02:57:29.460]   Dr. Jay Bhattacharya: Right.
[02:57:29.460 --> 02:57:30.460]   Dr. Jay Bhattacharya: Right.
[02:57:30.460 --> 02:57:31.460]   Dr. Jay Bhattacharya: Right.
[02:57:31.460 --> 02:57:32.460]   Dr. Jay Bhattacharya: Right.
[02:57:32.460 --> 02:57:33.460]   Dr. Jay Bhattacharya: Right.
[02:57:33.460 --> 02:57:34.460]   Dr. Jay Bhattacharya: Right.
[02:57:34.460 --> 02:57:35.460]   Dr. Jay Bhattacharya: Right.
[02:57:35.460 --> 02:57:36.460]   Dr. Jay Bhattacharya: Right.
[02:57:36.460 --> 02:57:37.460]   Dr. Jay Bhattacharya: Right.
[02:57:37.460 --> 02:57:38.460]   Dr. Jay Bhattacharya: Right.
[02:57:38.460 --> 02:57:39.460]   Dr. Jay Bhattacharya: Right.
[02:57:39.460 --> 02:57:40.460]   Dr. Jay Bhattacharya: Right.
[02:57:40.460 --> 02:57:41.460]   Dr. Jay Bhattacharya: Right.
[02:57:41.460 --> 02:57:42.460]   Dr. Jay Bhattacharya: Right.
[02:57:42.460 --> 02:57:43.460]   Dr. Jay Bhattacharya: Right.
[02:57:43.460 --> 02:57:44.460]   Dr. Jay Bhattacharya: Right.
[02:57:44.460 --> 02:57:45.460]   Dr. Jay Bhattacharya: Right.
[02:57:45.460 --> 02:57:46.460]   Dr. Jay Bhattacharya: Right.
[02:57:46.460 --> 02:57:46.460]   Dr. Jay Bhattacharya: Right.
[02:57:46.460 --> 02:57:47.460]   Dr. Jay Bhattacharya: Right.
[02:57:47.460 --> 02:57:48.460]   Dr. Jay Bhattacharya: Right.
[02:57:48.460 --> 02:57:49.460]   Dr. Jay Bhattacharya: Right.
[02:57:49.460 --> 02:57:50.460]   Dr. Jay Bhattacharya: Right.
[02:57:50.460 --> 02:57:51.460]   Dr. Jay Bhattacharya: Right.
[02:57:51.460 --> 02:57:52.460]   Dr. Jay Bhattacharya: Right.
[02:57:52.460 --> 02:57:53.460]   Dr. Jay Bhattacharya: Right.
[02:57:53.460 --> 02:57:54.460]   Dr. Jay Bhattacharya: Right.
[02:57:54.460 --> 02:57:55.460]   Dr. Jay Bhattacharya: Right.
[02:57:55.460 --> 02:57:56.460]   Dr. Jay Bhattacharya: Right.
[02:57:56.460 --> 02:57:57.460]   Dr. Jay Bhattacharya: Right.
[02:57:57.460 --> 02:57:58.460]   Dr. Jay Bhattacharya: Right.
[02:57:58.460 --> 02:57:59.460]   Dr. Jay Bhattacharya: Right.
[02:57:59.460 --> 02:58:00.460]   Dr. Jay Bhattacharya: Right.
[02:58:00.460 --> 02:58:01.460]   Dr. Jay Bhattacharya: Right.
[02:58:01.460 --> 02:58:02.460]   Dr. Jay Bhattacharya: Right.
[02:58:02.460 --> 02:58:03.460]   Dr. Jay Bhattacharya: Right.
[02:58:03.460 --> 02:58:04.460]   Dr. Jay Bhattacharya: Right.
[02:58:04.460 --> 02:58:05.460]   Dr. Jay Bhattacharya: Right.
[02:58:05.460 --> 02:58:06.460]   Dr. Jay Bhattacharya: Right.
[02:58:06.460 --> 02:58:07.460]   Dr. Jay Bhattacharya: Right.
[02:58:07.460 --> 02:58:08.460]   Dr. Jay Bhattacharya: Right.
[02:58:08.460 --> 02:58:09.460]   Dr. Jay Bhattacharya: Right.
[02:58:09.460 --> 02:58:10.460]   Dr. Jay Bhattacharya: Right.
[02:58:10.460 --> 02:58:11.460]   Dr. Jay Bhattacharya: Right.
[02:58:11.460 --> 02:58:12.460]   Dr. Jay Bhattacharya: Right.
[02:58:12.460 --> 02:58:13.460]   Dr. Jay Bhattacharya: Right.
[02:58:13.460 --> 02:58:14.460]   Dr. Jay Bhattacharya: Right.
[02:58:14.460 --> 02:58:15.460]   Dr. Jay Bhattacharya: Right.
[02:58:15.460 --> 02:58:16.460]   Dr. Jay Bhattacharya: Right.
[02:58:16.460 --> 02:58:17.460]   Dr. Jay Bhattacharya: Right.
[02:58:17.460 --> 02:58:18.460]   Dr. Jay Bhattacharya: Right.
[02:58:18.460 --> 02:58:19.460]   Dr. Jay Bhattacharya: Right.
[02:58:19.460 --> 02:58:20.460]   Dr. Jay Bhattacharya: Right.
[02:58:20.460 --> 02:58:21.460]   Dr. Jay Bhattacharya: Right.
[02:58:21.460 --> 02:58:22.460]   Dr. Jay Bhattacharya: Right.
[02:58:22.460 --> 02:58:23.460]   Dr. Jay Bhattacharya: Right.
[02:58:23.460 --> 02:58:24.460]   Dr. Jay Bhattacharya: Right.
[02:58:24.460 --> 02:58:25.460]   Dr. Jay Bhattacharya: Right.
[02:58:25.460 --> 02:58:26.460]   Dr. Jay Bhattacharya: Right.
[02:58:26.460 --> 02:58:27.460]   Dr. Jay Bhattacharya: Right.
[02:58:27.460 --> 02:58:28.460]   Dr. Jay Bhattacharya: Right.
[02:58:28.460 --> 02:58:29.460]   Dr. Jay Bhattacharya: Right.
[02:58:29.460 --> 02:58:30.460]   Dr. Jay Bhattacharya: Right.
[02:58:30.460 --> 02:58:31.460]   Dr. Jay Bhattacharya: Right.
[02:58:31.460 --> 02:58:32.460]   Dr. Jay Bhattacharya: Right.
