
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:33:59.840 --> 00:34:02.200]   We'll go across the stage from this side to this side.
[00:34:02.200 --> 00:34:03.720]   Your thoughts on international
[00:34:03.720 --> 00:34:05.720]   and your thoughts on a small value tilt.
[00:34:05.720 --> 00:34:07.560]   - Sure.
[00:34:07.560 --> 00:34:09.080]   So international is one area
[00:34:09.080 --> 00:34:11.120]   where I did disagree with Jack Bogle.
[00:34:11.120 --> 00:34:13.000]   He thought that the US market,
[00:34:13.000 --> 00:34:16.960]   because most of the US large caps, or many,
[00:34:16.960 --> 00:34:19.600]   are very globally diversified,
[00:34:19.600 --> 00:34:21.560]   that it was fine to hold just US market.
[00:34:21.560 --> 00:34:23.600]   I like the idea of young investors
[00:34:23.600 --> 00:34:25.920]   using the global market cap as a starting point.
[00:34:25.920 --> 00:34:28.880]   I don't understand why you would say no
[00:34:28.880 --> 00:34:30.520]   to that free diversification.
[00:34:30.520 --> 00:34:33.880]   And yes, it absolutely has not delivered for investors.
[00:34:33.880 --> 00:34:35.880]   We've seen a long stretch of underperformance
[00:34:35.880 --> 00:34:37.160]   of non-US stocks.
[00:34:37.160 --> 00:34:40.520]   But there have been periods in my recent memory
[00:34:40.520 --> 00:34:43.240]   where international stocks have outperformed.
[00:34:43.240 --> 00:34:45.240]   And I believe that will be the case again.
[00:34:45.240 --> 00:34:48.480]   So younger investors go with a global market cap.
[00:34:48.480 --> 00:34:50.320]   Older adults who are beginning
[00:34:50.320 --> 00:34:51.800]   to spend from their portfolios,
[00:34:51.800 --> 00:34:53.800]   I would be a little bit more conservative,
[00:34:53.800 --> 00:34:58.560]   maybe holding 20, 25% of equity exposure in non-US.
[00:34:58.560 --> 00:35:02.000]   I don't feel strongly about the international tilt.
[00:35:02.000 --> 00:35:03.840]   There's certainly some data that shows
[00:35:03.840 --> 00:35:06.680]   the outperformance of small cap stocks.
[00:35:06.680 --> 00:35:08.720]   But I don't feel strongly that investors
[00:35:08.720 --> 00:35:11.880]   embed that into their portfolios on an ongoing basis.
[00:35:11.880 --> 00:35:14.560]   - I'm from Colorado.
[00:35:14.560 --> 00:35:17.200]   I wouldn't only buy companies based in Colorado.
[00:35:17.200 --> 00:35:21.080]   Same sort of diversification strategy.
[00:35:21.080 --> 00:35:23.360]   If you had enough international
[00:35:23.360 --> 00:35:24.960]   with the total stock index fund,
[00:35:24.960 --> 00:35:28.640]   you wouldn't see such huge differences in performance.
[00:35:28.640 --> 00:35:31.120]   With that said, Jack Bogle has been right,
[00:35:31.120 --> 00:35:33.720]   even since his passing.
[00:35:33.720 --> 00:35:36.760]   Regarding small cap, I beg to differ.
[00:35:36.760 --> 00:35:39.880]   The evidence showed that for a long period of time,
[00:35:39.880 --> 00:35:43.720]   small cap had outperformed large cap.
[00:35:43.720 --> 00:35:46.120]   We don't know what's gonna happen going forward.
[00:35:46.120 --> 00:35:48.560]   - I have both a small cap
[00:35:48.560 --> 00:35:50.600]   and an international tilt in my portfolio.
[00:35:50.600 --> 00:35:53.200]   I'm 2/3 US, 1/3 international,
[00:35:53.200 --> 00:35:55.680]   and a pretty good small value tilt.
[00:35:55.680 --> 00:35:58.080]   That has been wrong for my entire investing career.
[00:35:58.080 --> 00:35:59.640]   (audience laughs)
[00:35:59.640 --> 00:36:02.720]   I'm expecting it to pay off at some point.
[00:36:02.720 --> 00:36:05.760]   I think international is a screaming deal right now.
[00:36:05.760 --> 00:36:08.240]   And part of that story is a small value story.
[00:36:08.240 --> 00:36:10.160]   International companies are smaller
[00:36:10.160 --> 00:36:12.800]   and more value-y than US companies.
[00:36:12.800 --> 00:36:15.600]   And so when I think, when the pendulum swings,
[00:36:15.600 --> 00:36:17.680]   I think both of those are gonna do a whole lot better
[00:36:17.680 --> 00:36:19.600]   than they have in the recent past.
[00:36:19.600 --> 00:36:24.000]   - So the international market has made up
[00:36:24.000 --> 00:36:27.560]   of very different industry groups than the US stock market,
[00:36:27.560 --> 00:36:29.280]   which is dominated in the US market
[00:36:29.280 --> 00:36:31.400]   by technology and healthcare.
[00:36:31.400 --> 00:36:33.760]   Internationally, you've got a lot of material stocks,
[00:36:33.760 --> 00:36:37.760]   industrial stocks, oil, so forth, commodity-type things.
[00:36:37.760 --> 00:36:40.200]   In a falling interest rate environment,
[00:36:40.200 --> 00:36:42.840]   those stocks do not outperform the growth stocks.
[00:36:42.840 --> 00:36:44.280]   The growth stocks take advantage of that,
[00:36:44.280 --> 00:36:47.480]   which is what happened in the US market for many years,
[00:36:47.480 --> 00:36:49.160]   and the US market has outperformed.
[00:36:49.160 --> 00:36:52.640]   But that is over, okay, or at least I think it's over.
[00:36:52.640 --> 00:36:55.160]   We're now gonna get back to something more neutral.
[00:36:55.160 --> 00:36:58.840]   So if that's the case, this year,
[00:36:58.840 --> 00:37:01.440]   international stocks have outperformed
[00:37:01.440 --> 00:37:04.400]   the US market by 10%.
[00:37:04.400 --> 00:37:08.120]   Problem is, the dollar has increased by 10%.
[00:37:08.120 --> 00:37:10.480]   So net-net, they were about equal.
[00:37:10.480 --> 00:37:12.040]   But it is actually happening.
[00:37:12.040 --> 00:37:13.560]   These industry groups that are international
[00:37:13.560 --> 00:37:15.080]   are outperforming.
[00:37:15.080 --> 00:37:17.040]   All right, so where do I fall on this?
[00:37:17.040 --> 00:37:19.560]   I don't know what the future's gonna be.
[00:37:19.560 --> 00:37:24.560]   So I'm, like Jim, about 2/3 US, 1/3 international.
[00:37:24.560 --> 00:37:28.520]   And if I was 40% international and 60% US,
[00:37:28.520 --> 00:37:30.560]   which is the global equity market, VT,
[00:37:30.560 --> 00:37:32.200]   the Vanguard World Equity Fund,
[00:37:32.200 --> 00:37:33.640]   I'd be fine with that too.
[00:37:33.640 --> 00:37:38.000]   As far as small cap, I'm not a big believer in small cap,
[00:37:38.000 --> 00:37:41.000]   but I am a believer in if you're going to do
[00:37:41.000 --> 00:37:43.400]   factor investing, which is small cap,
[00:37:43.400 --> 00:37:46.000]   you might as well just put all these factors together
[00:37:46.000 --> 00:37:48.920]   and do a multi-factor small cap value fund
[00:37:48.920 --> 00:37:51.080]   and a very, very intensive one.
[00:37:51.080 --> 00:37:52.960]   And Vanguard doesn't have a very intensive
[00:37:52.960 --> 00:37:55.320]   small cap value fund, but you would use an Advantis
[00:37:55.320 --> 00:37:58.640]   or a DFAETF or something like that,
[00:37:58.640 --> 00:38:00.520]   so you get the really intensive small cap value.
[00:38:00.520 --> 00:38:02.680]   So I do have some of that in my portfolio.
[00:38:02.680 --> 00:38:07.160]   - On the topic of small cap value tilting,
[00:38:07.160 --> 00:38:09.560]   I would enthusiastically decline to have an opinion.
[00:38:09.560 --> 00:38:13.240]   On the topic of international holdings,
[00:38:13.240 --> 00:38:16.240]   I think one thing that often gets left out
[00:38:16.240 --> 00:38:21.240]   is that in just the original idea of diversification,
[00:38:21.960 --> 00:38:25.560]   not the asset class correlations stuff,
[00:38:25.560 --> 00:38:28.320]   but the don't have all your eggs in one basket,
[00:38:28.320 --> 00:38:31.480]   by including an international fund,
[00:38:31.480 --> 00:38:34.560]   you get to keep the same stock exposure
[00:38:34.560 --> 00:38:38.000]   and reduce the exposure to any one individual company.
[00:38:38.000 --> 00:38:40.880]   I think that by itself has some degree of value.
[00:38:40.880 --> 00:38:44.660]   Might international also provide
[00:38:44.660 --> 00:38:47.160]   some sort of rebalancing benefit, maybe.
[00:38:47.160 --> 00:38:49.600]   But for me, honestly, a significant part of the reason
[00:38:49.600 --> 00:38:51.360]   is simply it reduces my exposure
[00:38:51.360 --> 00:38:53.120]   to the individual risks related
[00:38:53.120 --> 00:38:54.620]   to any one individual company.
[00:38:54.620 --> 00:38:58.280]   - All right, our time is now gone.
[00:38:58.280 --> 00:39:00.600]   Two housekeeping items I want you to be aware of.
[00:39:00.600 --> 00:39:03.680]   One at 5.30 in this room is the reception.
[00:39:03.680 --> 00:39:06.080]   So you come back here at 5.30 for the reception.
[00:39:06.080 --> 00:39:07.760]   Do not come back here tomorrow morning.
[00:39:07.760 --> 00:39:09.640]   This is not where the main conference is going to be.
[00:39:09.640 --> 00:39:11.200]   That's gonna be one floor higher,
[00:39:11.200 --> 00:39:12.980]   and that way, I don't remember what the room's called,
[00:39:12.980 --> 00:39:15.180]   but it's not here, so keep that in mind.
[00:39:15.180 --> 00:39:17.260]   Let's give a big round of applause to our panel.
[00:39:17.260 --> 00:39:20.260]   (audience applauds)
[00:39:20.420 --> 00:39:21.260]   Thank you.
[00:39:21.260 --> 00:39:26.580]   And we're looking forward to a great three days
[00:39:26.580 --> 00:39:27.420]   with all of you.
[00:39:27.420 --> 00:39:29.140]   We'll be around to answer questions and chat with you.
[00:39:29.140 --> 00:39:30.780]   I think we'll all stay in the whole conference,
[00:39:30.780 --> 00:39:33.620]   and I look forward to meeting each of you.
[00:39:33.620 --> 00:39:36.620]   (audience mumbling)
[00:39:37.340 --> 00:39:38.180]   What?
[00:39:38.180 --> 00:39:39.020]   What'd you say?
[00:39:39.020 --> 00:39:39.840]   You guys want breakfast?
[00:39:39.840 --> 00:39:42.180]   Can we give them breakfast?

