
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:51:53.300 --> 00:52:01.300]   And then I had it worked out where – because it was really bright, but with the Prius, I was able to stretch the cover over the car, and it was super dark.
[00:52:01.300 --> 00:52:09.300]   And the nice thing about the Prius is you can leave it on all night and run the air conditioning all night, and it just will run off the battery for about 15 minutes.
[00:52:09.300 --> 00:52:15.300]   It will turn the car on for two minutes, and it will – so it will run all night.
[00:52:15.300 --> 00:52:16.300]   Oh, my gosh.
[00:52:16.300 --> 00:52:22.300]   And the only problem was how to shower.
[00:52:22.300 --> 00:52:30.300]   And so what I planned to do was to find a gym, but I couldn't find a gym in New Orleans that was in downtown that was convenient, and the parking was such a hassle.
[00:52:30.300 --> 00:52:36.300]   So what I wound up doing for a couple days was just swimming in the hotel pool and doing that.
[00:52:36.300 --> 00:52:40.300]   And so I was able to smell good and be clean the whole time.
[00:52:40.300 --> 00:52:43.300]   So I don't think I'm ever going to do it again, really.
[00:52:43.300 --> 00:52:46.300]   I'd like to buy a small RV and stay in a small RV.
[00:52:46.300 --> 00:52:50.300]   I really don't think I'm ever going to do it again, but it was a fun adventure.
[00:52:50.300 --> 00:52:52.300]   I've never done anything like that before.
[00:52:52.300 --> 00:52:53.300]   So there was my travel hack.
[00:52:53.300 --> 00:52:55.300]   Yeah, yeah.
[00:52:55.300 --> 00:52:59.300]   So if you don't want to do Josh's travel hack, here's what you can do.
[00:52:59.300 --> 00:53:01.300]   Pretty hardcore radical.
[00:53:01.300 --> 00:53:03.300]   Hey, it gives me fodder for my show.
[00:53:03.300 --> 00:53:08.300]   Yeah, and keep in mind that you don't -- you didn't need to do that.
[00:53:08.300 --> 00:53:14.300]   So unless someone is saying, "Oh, that just seems like something I wouldn't want to do," you don't have to do it.
[00:53:14.300 --> 00:53:15.300]   I had the money.
[00:53:15.300 --> 00:53:17.300]   I easily was ready to go and spend it.
[00:53:17.300 --> 00:53:19.300]   But I just thought it would be a fun way to challenge myself.
[00:53:19.300 --> 00:53:20.300]   Right, exactly.
[00:53:20.300 --> 00:53:26.300]   And, again, some of those roughing it things, believe it or not, can be more fun than you think.
[00:53:26.300 --> 00:53:28.300]   And so like camping, for example.
[00:53:28.300 --> 00:53:32.300]   I mean you could camp very inexpensive, very inexpensively.
[00:53:32.300 --> 00:53:35.300]   And, you know, once you have the tools, you're ready to go.
[00:53:35.300 --> 00:53:36.300]   And, you know, you could stay for free.
[00:53:36.300 --> 00:53:38.300]   You can camp for free.
[00:53:38.300 --> 00:53:40.300]   But anyway, let's talk about hotels.
[00:53:40.300 --> 00:53:43.300]   So hotels -- so here's my way.
[00:53:43.300 --> 00:53:48.300]   Number one, if you have a friend or family member, and get on social media and find out.
[00:53:48.300 --> 00:53:54.300]   Because if you can take advantage of friends and family discounts, like, for example, I have an aunt who works at Marriott.
[00:53:54.300 --> 00:53:56.300]   And I've got a very good friend who works at Marriott.
[00:53:56.300 --> 00:54:00.300]   And those Marriott discounts are really, really, really good.
[00:54:00.300 --> 00:54:06.300]   And so see if there are any of -- if you have friends or family that work at any of those hotel chains.
[00:54:06.300 --> 00:54:09.300]   Because chances are you can get a really good discount.
[00:54:09.300 --> 00:54:10.300]   Take advantage of that.
[00:54:10.300 --> 00:54:15.300]   If that's not available to you -- and I only do that sometimes, like if it happens to work out.
[00:54:15.300 --> 00:54:20.300]   But aside from that, here's the process for getting the hotel.
[00:54:20.300 --> 00:54:23.300]   So number one is that you want to do some research.
[00:54:23.300 --> 00:54:27.300]   And you want to start by -- like I go to Priceline and I go to Hotwire.
[00:54:27.300 --> 00:54:36.300]   And I have friends who work in the industry, and they have affirmed, you know, confirmed that these are absolutely, you know,
[00:54:36.300 --> 00:54:43.300]   some of the lowest prices that you'll ever find for their properties is on one of those two websites.
[00:54:43.300 --> 00:54:46.300]   Another one would be on a daily deal website.
[00:54:46.300 --> 00:54:50.300]   There are generally restrictions on some of the daily deals.
[00:54:50.300 --> 00:54:51.300]   So you do have to be careful with that.
[00:54:51.300 --> 00:54:53.300]   But that's an option, too.
[00:54:53.300 --> 00:54:56.300]   The advantage with the daily deal is, of course, you're going to know the property that you're staying at.
[00:54:56.300 --> 00:54:59.300]   So you can kind of do some research on it and make sure that it fits.
[00:54:59.300 --> 00:55:04.300]   Now, if you're going to go with Hotwire and Priceline, what you want to do is you want to check out a website.
[00:55:04.300 --> 00:55:05.300]   And there's a couple of them.
[00:55:05.300 --> 00:55:08.300]   The one that I generally go to is a website called Better Bidding.
[00:55:08.300 --> 00:55:13.300]   And what BetterBidding.com will do is it will help you identify what the hotels are.
[00:55:13.300 --> 00:55:21.300]   So in other words, you don't want to bid on a hotel that ends up having like a crazy resort fee, and they charge you for everything,
[00:55:21.300 --> 00:55:25.300]   and it ends up not being that great of an experience or a lot of negative reviews.
[00:55:25.300 --> 00:55:32.300]   So if you can identify what the hotel is, then that will help you say, "Yeah, this looks like it could probably be pretty good."
[00:55:32.300 --> 00:55:44.300]   Then also on this website, and again, there's another one as well, if you Google "better bidding," you'll likely come across an article that will compare better bidding and then the other one that is out there.
[00:55:44.300 --> 00:55:46.300]   But Better Bidding will also let you know what the –
[00:55:46.300 --> 00:55:49.300]   Is this like some kind of state secret that you can't say the name?
[00:55:49.300 --> 00:55:50.300]   I'm just curious.
[00:55:50.300 --> 00:55:51.300]   You don't have to.
[00:55:51.300 --> 00:55:52.300]   I don't know what it is.
[00:55:52.300 --> 00:55:53.300]   Oh, okay, okay.
[00:55:53.300 --> 00:55:54.300]   I forget. Yeah.
[00:55:54.300 --> 00:55:55.300]   It sounded like there was – no problem.
[00:55:55.300 --> 00:56:02.300]   It sounded like this is a state secret that you can't say the name of like morebetterbidding.com.
[00:56:02.300 --> 00:56:03.300]   No, yeah, exactly.
[00:56:03.300 --> 00:56:04.300]   I don't know what it is.
[00:56:04.300 --> 00:56:05.300]   Got it.
[00:56:05.300 --> 00:56:06.300]   That's fine.
[00:56:06.300 --> 00:56:07.300]   Yeah, I just don't have it handy.
[00:56:07.300 --> 00:56:08.300]   That's cool.
[00:56:08.300 --> 00:56:11.300]   Just because that's – the one I mentioned is the one I typically go to.
[00:56:11.300 --> 00:56:14.300]   So yeah, and then they'll also let you know what you should bid.
[00:56:14.300 --> 00:56:23.300]   And then what you want to do is if you're going to go price line, you want to get really good at knowing how to use their bidding system because when you –
[00:56:23.300 --> 00:56:25.300]   let's say you know what to bid.
[00:56:25.300 --> 00:56:27.300]   You put a bid in and it doesn't get accepted.
[00:56:27.300 --> 00:56:29.300]   No problem.
[00:56:29.300 --> 00:56:34.300]   You need to know like how to – you can rebid immediately rather than having to wait.
[00:56:34.300 --> 00:56:37.300]   But you just have to make slight changes.
[00:56:37.300 --> 00:56:43.300]   Like you want to add in an area, for example, that you have no interest in staying in geographically.
[00:56:43.300 --> 00:56:50.300]   But you put conditions on the hotel that you know is just not available in that area.
[00:56:50.300 --> 00:56:54.300]   So there are some things that you can do to kind of fool with the logic to make sure that you get what you want.
[00:56:54.300 --> 00:57:00.300]   And then you just raise your bidding price like $5 and eventually you'll get a really great price.
[00:57:00.300 --> 00:57:04.300]   Now, if you don't want to mess with that, I typically don't like the extra steps.
[00:57:04.300 --> 00:57:06.300]   And so I generally just go to Hotwire.
[00:57:06.300 --> 00:57:13.300]   I can generally figure out what the hotel is and then I'm able to identify what the hotel is.
[00:57:13.300 --> 00:57:14.300]   It's got good reviews.
[00:57:14.300 --> 00:57:16.300]   I've checked it on a TripAdvisor.
[00:57:16.300 --> 00:57:17.300]   It looks good.
[00:57:17.300 --> 00:57:18.300]   I bid it.
[00:57:18.300 --> 00:57:19.300]   Sure enough, I get the hotel.
[00:57:19.300 --> 00:57:22.300]   Yep, it was the one I thought it was going to be.
[00:57:22.300 --> 00:57:24.300]   Then that's the first step.
[00:57:24.300 --> 00:57:32.300]   You got the hotel and generally those prices are going to be anywhere as much as 50% or more off what you would normally pay.
[00:57:32.300 --> 00:57:35.300]   And then what you need to do – and that's the first step as I mentioned.
[00:57:35.300 --> 00:57:39.300]   You call up the hotel and you have to make sure that you're part of the rewards program.
[00:57:39.300 --> 00:57:44.300]   This helps because what you want now is you want the upgrade.
[00:57:44.300 --> 00:57:53.300]   Josh, doing what I'm about to share with you, I have gotten $450 suites for $60.
[00:57:53.300 --> 00:57:56.300]   So you call them up and you ask them.
[00:57:56.300 --> 00:58:00.300]   You say, "Look, I'm not sure what your occupancy rate is during that weekend.
[00:58:00.300 --> 00:58:06.300]   I just want to" – the first off when you call, you say, "I just want to make sure that my" – I just made a reservation online.
[00:58:06.300 --> 00:58:07.300]   It was through Hotwire.
[00:58:07.300 --> 00:58:11.300]   But I want to make sure that my rewards number is attached to my reservation.
[00:58:11.300 --> 00:58:12.300]   They say, "Yeah, no problem."
[00:58:12.300 --> 00:58:20.300]   And then at that point, you ask them to say, "I don't know what your occupancy rate is during that weekend or during that night, but it's kind of a special event.
[00:58:20.300 --> 00:58:22.300]   I'm going to have my kids there and we're celebrating a birthday.
[00:58:22.300 --> 00:58:23.300]   We're celebrating."
[00:58:23.300 --> 00:58:25.300]   Give them a reason, any reason.
[00:58:25.300 --> 00:58:27.300]   It doesn't matter what it is.
[00:58:27.300 --> 00:58:35.300]   But give them something and then just say, "It's a really important event and I don't know what" – again, you're using terms like occupancy rate.
[00:58:35.300 --> 00:58:41.300]   So it kind of sounds like you might be a little bit of an insider and say like, "This is someone who has worked in the hospitality industry.
[00:58:41.300 --> 00:58:42.300]   I'm going to hook them up."
[00:58:42.300 --> 00:58:48.300]   You're trying all these – you're kind of layering all these little things in there to just kind of leverage getting the deal.
[00:58:48.300 --> 00:58:50.300]   And then of course you also want to be really nice.
[00:58:50.300 --> 00:58:51.300]   You want to smile.
[00:58:51.300 --> 00:58:59.300]   I mean when you're talking on the phone and then just say, "I'm not sure if you have any available upgrades during that time."
[00:58:59.300 --> 00:59:05.300]   And then usually that's not when I get them, but it doesn't hurt to ask.
[00:59:05.300 --> 00:59:09.300]   Now, why you want to be on the rewards program is it makes it more eligible.
[00:59:09.300 --> 00:59:16.300]   I've had times where they said, "Oh, well, you're part of our frequent thing, frequent stay club or whatever it is.
[00:59:16.300 --> 00:59:18.300]   Yeah, I'll hook you up."
[00:59:18.300 --> 00:59:19.300]   It's weird.
[00:59:19.300 --> 00:59:22.300]   Just they need like the smallest excuse to do that.
[00:59:22.300 --> 00:59:28.300]   And usually being on the company's – or being on the hotel's rewards club, it might give you free Wi-Fi.
[00:59:28.300 --> 00:59:30.300]   At the very least, it will give you a free newspaper.
[00:59:30.300 --> 00:59:31.300]   Who knows?
[00:59:31.300 --> 00:59:33.300]   But you should definitely do that.
[00:59:33.300 --> 00:59:37.300]   It's almost always going to mean some sort of extra perk.
[00:59:37.300 --> 00:59:41.300]   And I've seen some really good perks if you're there.
[00:59:41.300 --> 00:59:43.300]   It might help you get checked in faster.
[00:59:43.300 --> 00:59:44.300]   Who knows?
[00:59:44.300 --> 00:59:51.300]   Anyway, so then when you actually get to the hotel, now you do want to call the hotel and you want to find out like you did.
[00:59:51.300 --> 00:59:54.300]   You want to find out information like transportation options.
[00:59:54.300 --> 00:59:57.300]   You want to get the advice of the people on the ground.
[00:59:57.300 --> 00:59:59.300]   You want to get the locals' information.
[00:59:59.300 --> 01:00:01.300]   You want to know what's going on.
[01:00:01.300 --> 01:00:03.300]   It is worth the time.
[01:00:03.300 --> 01:00:05.300]   I don't like vacationing.
[01:00:05.300 --> 01:00:08.300]   Look, I'm all for taking a vacation and being spontaneous.
[01:00:08.300 --> 01:00:17.300]   But I like being spontaneous with the things that I've already checked out or at least I know something about as opposed to just making my vacation decisions based on who's got a great billboard.
[01:00:17.300 --> 01:00:19.300]   I don't do that.
[01:00:19.300 --> 01:00:21.300]   I use tools like TripAdvisor.
[01:00:21.300 --> 01:00:25.300]   So you go to the hotel and then you say the same thing.
[01:00:25.300 --> 01:00:27.300]   You say you smile.
[01:00:27.300 --> 01:00:29.300]   Maybe you've got your kids with you.
[01:00:29.300 --> 01:00:32.300]   You want to look like a happy family that's really happy to be there.
[01:00:32.300 --> 01:00:34.300]   Even if you're a business traveler, the same thing.
[01:00:34.300 --> 01:00:36.300]   You're just like, "Oh, man, I'm so grateful to be here.
[01:00:36.300 --> 01:00:38.300]   I've been looking forward to being here.
[01:00:38.300 --> 01:00:40.300]   Hey, look, I've got a really important meeting.
[01:00:40.300 --> 01:00:42.300]   This is such a big deal for me."
[01:00:42.300 --> 01:00:44.300]   Give them any excuse.
[01:00:44.300 --> 01:00:45.300]   Any excuse will do.
[01:00:45.300 --> 01:00:49.300]   And you say, "I don't know what your occupancy rate is, but would you happen to have any available upgrades?"
[01:00:49.300 --> 01:00:54.300]   And then you say something to the effect of, "And I don't know if you have" – like I'll put my hands up.
[01:00:54.300 --> 01:00:59.300]   I go, "I'm not sure if you have that kind of power to do that kind of thing," almost.
[01:00:59.300 --> 01:01:03.300]   And then it kind of puts them like, "Power? I'll show you power.
[01:01:03.300 --> 01:01:05.300]   I've got the power to do anything."
[01:01:05.300 --> 01:01:09.300]   So you almost kind of put them in a position where they want to prove themselves to you.
[01:01:09.300 --> 01:01:17.300]   And again, we're not talking about manipulation, but it's about being cool and being fun with people.
[01:01:17.300 --> 01:01:22.300]   And if there is an upgrade to be had, then this is the way to do it.
[01:01:22.300 --> 01:01:24.300]   This is how you uncover it.
[01:01:24.300 --> 01:01:27.300]   And so then they work their magic.
[01:01:27.300 --> 01:01:29.300]   And sometimes it works.
[01:01:29.300 --> 01:01:34.300]   Sometimes the hotel might have a policy where there's absolutely no upgrades unless you pay the difference.
[01:01:34.300 --> 01:01:40.300]   And if you got a great deal to begin with and they say, "Well, yeah, actually, I can hook you up.
[01:01:40.300 --> 01:01:47.300]   You can get the suite, and it's $12 more," and you kind of have to just run the numbers in your head and see if that's worth it for you.
[01:01:47.300 --> 01:01:51.300]   But most of the time, they just give it to you for free.
[01:01:51.300 --> 01:01:58.300]   But like I said, I've stayed -- I won a -- or I did a daily deal one time with the Gaylord Palms here in Orlando.
[01:01:58.300 --> 01:02:03.300]   And that was -- we ended up getting a huge suite.
[01:02:03.300 --> 01:02:04.300]   Oh, my gosh.
[01:02:04.300 --> 01:02:05.300]   And there was a business hotel.
[01:02:05.300 --> 01:02:07.300]   We do a lot of staycations.
[01:02:07.300 --> 01:02:12.300]   We intentionally moved somewhere where there was a lot to do and there was a lot of fun things to do.
[01:02:12.300 --> 01:02:15.300]   And so we've done a lot of staycations in central Florida.
[01:02:15.300 --> 01:02:19.300]   But, oh, my gosh, some of the upgrades we've got have just been ridiculous,
[01:02:19.300 --> 01:02:26.300]   especially if you're staying in the off season and especially if you're staying at a time when the occupancy rate is very low.
[01:02:26.300 --> 01:02:29.300]   And you can really get some incredible deals.
[01:02:29.300 --> 01:02:34.300]   Yeah, and to reward Gaylord Palms for upgrading you, the Gaylord Palms is an amazing hotel.
[01:02:34.300 --> 01:02:38.300]   If you're in Orlando, make sure you go for lunch just so you can walk around.
[01:02:38.300 --> 01:02:45.300]   They've got this -- they've got four or five different Florida ecosystems type of decorations in the middle of the hotel.
[01:02:45.300 --> 01:02:47.300]   And it's just an awesome place to go.
[01:02:47.300 --> 01:02:50.300]   It's worth a destination just to go and have lunch.
[01:02:50.300 --> 01:02:51.300]   It's a pretty cool place.
[01:02:51.300 --> 01:02:53.300]   Yeah, yeah, absolutely love it.
[01:02:53.300 --> 01:02:55.300]   So, Josh, that's generally how it works for me.
[01:02:55.300 --> 01:03:00.300]   And I've been doing this for years and years and years and years, and I've had some amazing experiences.
[01:03:00.300 --> 01:03:05.300]   Now, the only place in the country that's different, has a different system, different rules, is Vegas.
[01:03:05.300 --> 01:03:08.300]   Now, in Vegas, it's really easy to get the upgrade.
[01:03:08.300 --> 01:03:12.300]   Not every hotel will do this, but it's the $20 trick.
[01:03:12.300 --> 01:03:22.300]   So when you hand them your credit card and your driver's license, you have a folded up $20 bill inside, and you say, "And if you have any available upgrades, I would just love that."
[01:03:22.300 --> 01:03:25.300]   And you make it -- you don't have to be, like, all sneaky about it.
[01:03:25.300 --> 01:03:28.300]   Make it known, just like -- and just hand the $20 bill.
[01:03:28.300 --> 01:03:34.300]   And, again, I got a monstrous upgrade by doing that.
[01:03:34.300 --> 01:03:37.300]   It's funny because we make fun of that because, you know, it makes the movies and whatnot.
[01:03:37.300 --> 01:03:41.300]   It's like 18 -- when I was like 17 or 18 years old, I started doing that.
[01:03:41.300 --> 01:03:50.300]   I started doing that occasionally, and I won't disclose any of the stories on the air, but it opened some great doors for me over the years.
[01:03:50.300 --> 01:03:54.300]   It's amazing how effective a $20 bill can be sometimes.
[01:03:54.300 --> 01:04:00.300]   Yes, yes, because they have the power to really change your vacation experience.
[01:04:00.300 --> 01:04:04.300]   It's -- you know, I've stayed in small rooms, and there's nothing wrong with a small room.
[01:04:04.300 --> 01:04:06.300]   I mean, it's better than a Prius, but --
[01:04:06.300 --> 01:04:09.300]   That is for sure.
[01:04:09.300 --> 01:04:26.300]   But staying in a suite, you know, like a two-bedroom suite, I mean, those are just -- with these huge living areas, look, it's really cool because that's -- I don't -- you know, I make okay money, but I don't really go out of my way to spend my money to live lavishly.
[01:04:26.300 --> 01:04:35.300]   But it's really cool when you can have those experiences without having to spend a lavish -- you know, have a lavish budget.
[01:04:35.300 --> 01:04:40.300]   Do you have any tips for if you are -- if you haven't planned ahead?
[01:04:40.300 --> 01:04:45.300]   So let's say that you're on the road, you're on a road trip, and you're driving through a town, and you need something kind of last minute.
[01:04:45.300 --> 01:04:49.300]   Do you know any good tricks for doing things last minute?
[01:04:49.300 --> 01:04:50.300]   Well, yes.
[01:04:50.300 --> 01:04:51.300]   Are you talking about a hotel?
[01:04:51.300 --> 01:04:52.300]   Right, yeah, hotel.
[01:04:52.300 --> 01:04:56.300]   Okay, so hotel, again, what I've -- there's a couple of apps.
[01:04:56.300 --> 01:05:03.300]   Again, I tend to, just based on a lot of experience, I tend to be very, very happy with Hotwire.
[01:05:03.300 --> 01:05:07.300]   But there's another one if you're in like a major metropolitan area.
[01:05:07.300 --> 01:05:10.300]   Hotel Tonight is another app that does very well.
[01:05:10.300 --> 01:05:17.300]   That's -- that app is generally better for like a New York City, Los Angeles, you know, really big metro area.
[01:05:17.300 --> 01:05:24.300]   But if you're just on the road and you're just driving through middle America, I've been really happy with Hotwire.
[01:05:24.300 --> 01:05:27.300]   So, again, with the app, you can generally do that.
[01:05:27.300 --> 01:05:29.300]   You can still look up this information ahead of time.
[01:05:29.300 --> 01:05:33.300]   Hopefully your copilot can do this while you're driving.
[01:05:33.300 --> 01:05:41.300]   And I've been very -- I've done that, you know, because -- especially when we've -- we've made the trip from Florida to Michigan several times.
[01:05:41.300 --> 01:05:43.300]   I've got family that lives there, and that's where we're from.
[01:05:43.300 --> 01:05:48.300]   So I wasn't sure exactly how long we'd be able to make it.
[01:05:48.300 --> 01:05:50.300]   So that's worked out very, very well for us.
[01:05:50.300 --> 01:05:52.300]   We were like, okay, nope, I can't drive anymore.
[01:05:52.300 --> 01:06:01.300]   So rather than -- and sometimes it's nice to have that flexibility in that, you know, you don't know how far you're going to drive and how far you want to continue to drive.
[01:06:01.300 --> 01:06:03.300]   And the apps have been very, very helpful.
[01:06:03.300 --> 01:06:04.300]   >> All right.
[01:06:04.300 --> 01:06:09.300]   >> But, again, I do try to use -- TripAdvisor is -- I love their reviews.
[01:06:09.300 --> 01:06:12.300]   I tend to find that those are pretty spot on.
[01:06:12.300 --> 01:06:17.300]   I seldom am surprised if -- and I generally -- and, Josh, you probably have this experience, too.
[01:06:17.300 --> 01:06:19.300]   You're a cool person.
[01:06:19.300 --> 01:06:22.300]   You're generally very easy to get along with.
[01:06:22.300 --> 01:06:27.300]   And those type of people, people who are flexible, tend to have better experiences.
[01:06:27.300 --> 01:06:32.300]   Friendly people just have more luck in life.
[01:06:32.300 --> 01:06:45.300]   And so if you're easygoing and you like people and you're kind to people, especially people in the service and hospitality industry, you will almost always have better experiences than people who are not as affable.
[01:06:45.300 --> 01:06:46.300]   >> Right.
[01:06:46.300 --> 01:06:51.300]   >> And so what I think about it is just simply viewing life as an adventure.
[01:06:51.300 --> 01:07:07.300]   And I actually enjoy -- I've got -- I always feel a little bit -- it's not cool in our society to, you know, necessarily to be so flexible and be willing to do these crazy experiences.
[01:07:07.300 --> 01:07:14.300]   But I've always enjoyed -- I always feel a little bit -- not embarrassed about it, but a little bit embarrassed about it because I've got to defend myself somehow.
[01:07:14.300 --> 01:07:17.300]   But I enjoy variety and change.
[01:07:17.300 --> 01:07:23.300]   So, you know, I think one of the most interesting things to me about life is enjoying the extreme experiences.
[01:07:23.300 --> 01:07:24.300]   >> Yeah.
[01:07:24.300 --> 01:07:28.300]   >> And going from -- and teaching yourself to be flexible.
[01:07:28.300 --> 01:07:41.300]   And if you as a person are flexible and you, you know, you don't always demand a certain level of this is how it's got to be, I'm never staying in a hotel with fewer than four stars, then you can enjoy a broader array of experiences.
[01:07:41.300 --> 01:07:48.300]   So I enjoy traveling internationally, but I try not to -- I try not to necessarily book a lot of stuff in advance.
[01:07:48.300 --> 01:07:49.300]   >> Yeah.
[01:07:49.300 --> 01:07:59.300]   >> Because I find since I'm okay with very minimal basic accommodations, that leaves the room -- that leaves room open for, you know, serendipitous peak experiences.
[01:07:59.300 --> 01:08:00.300]   >> Yeah.
[01:08:00.300 --> 01:08:02.300]   >> And all of a sudden I walk in and I can think of several examples.
[01:08:02.300 --> 01:08:10.300]   One time when my wife and I were in the Dominican Republic and we were there and I had booked the first few days and that was great.
[01:08:10.300 --> 01:08:11.300]   It was actually on our honeymoon.
[01:08:11.300 --> 01:08:14.300]   I had booked the first few days, but I had left the entire trip open.
[01:08:14.300 --> 01:08:33.300]   We found just because we were flexible, we switched to another hotel, very nice hotel, all-inclusive resort, all the food, all the drinks, the pool, everything, and we paid 30 bucks a day for each of us for accommodation at a beachside resort, fancy pool, unlimited drinks including alcohol, unlimited food, all the meals.
[01:08:33.300 --> 01:08:35.300]   And just because we were willing to be serendipitous.
[01:08:35.300 --> 01:08:44.300]   I didn't have to have everything booked in advance because we were willing that if we got -- you know, if we couldn't find something nice, we were willing to deal with something mediocre.
[01:08:44.300 --> 01:08:51.300]   And so just personal flexibility I think is a key travel tactic that's not expressed enough.
[01:08:51.300 --> 01:08:52.300]   >> Yeah.
[01:08:52.300 --> 01:08:57.300]   You know, one other thing that I did want to mention is also vacation rentals.
[01:08:57.300 --> 01:09:08.300]   If you're going to stay in Walt Disney -- let's say you want to come to Orlando and you want to go to Walt Disney World, vacation rentals by far some of the greatest values that you can get.
[01:09:08.300 --> 01:09:09.300]   >> Absolutely.
[01:09:09.300 --> 01:09:10.300]   >> Oh, my gosh.
[01:09:10.300 --> 01:09:32.300]   >> So use a website called VRBO, which I think is a great website that you can find a great -- like we stayed at a three-bedroom, two-bath condo for less, and I mean way less than had we stayed on property at Disney World when we came down here for spring break one year.
[01:09:32.300 --> 01:09:36.300]   >> VRBO to help people remember is vacation rental by owner.
[01:09:36.300 --> 01:09:43.300]   So that should help you if you're in the car and you need to look it up later, VRBO, major competitor for Airbnb, which many people know more about.
[01:09:43.300 --> 01:09:48.300]   >> Well, and Airbnb isn't necessarily vacation rental, but Airbnb is fantastic as well.
[01:09:48.300 --> 01:09:54.300]   So all of these things, like if you're going on vacation, some people like planning for vacation.
[01:09:54.300 --> 01:09:55.300]   I'm one of those people.
[01:09:55.300 --> 01:09:57.300]   I mean I really enjoy that.
[01:09:57.300 --> 01:09:58.300]   So these are all worth looking at.
[01:09:58.300 --> 01:10:05.300]   So Airbnb, VRBO, and it all depends on like -- look, if you're going with a bunch of people, then you might want to take a look at a vacation rental.
[01:10:05.300 --> 01:10:10.300]   Airbnb is going to give you a lot of smaller-sized properties too, so that's worth looking at.
[01:10:10.300 --> 01:10:13.300]   And then, of course, just the regular hotels that we already talked about.
[01:10:13.300 --> 01:10:14.300]   >> Absolutely.
[01:10:14.300 --> 01:10:16.300]   Josh, this stuff is awesome.
[01:10:16.300 --> 01:10:20.300]   So you've been able to build a whole business around this stuff, huh?
[01:10:20.300 --> 01:10:21.300]   >> Yeah.
[01:10:21.300 --> 01:10:22.300]   >> That's awesome.
[01:10:22.300 --> 01:10:24.300]   >> And we have -- I do a lot of media.
[01:10:24.300 --> 01:10:25.300]   I write a syndicated column.
[01:10:25.300 --> 01:10:28.300]   I am on 40 TV stations on a regular basis.
[01:10:28.300 --> 01:10:32.300]   So I'm constantly just teaching people because it's amazing.
[01:10:32.300 --> 01:10:34.300]   You and I kind of work in this.
[01:10:34.300 --> 01:10:38.300]   So we assume that everybody knows this, but the reality is most people don't.
[01:10:38.300 --> 01:10:44.300]   Most people don't know about all the tools that are accessible to you to help you spend your money more wisely.
[01:10:44.300 --> 01:10:49.300]   So they rely on experts like you and I to just go out and do the teaching.
[01:10:49.300 --> 01:10:51.300]   And so I've really, really enjoyed that.
[01:10:51.300 --> 01:10:58.300]   And by virtue of being able to work with the media, I mean, that's how I've created a very successful business.
[01:10:58.300 --> 01:11:02.300]   >> You -- I want to wrap up, but do you have a quick minute?
[01:11:02.300 --> 01:11:06.300]   You started a new site you were telling me about, right, about how to work with the media?
[01:11:06.300 --> 01:11:07.300]   >> Exactly.
[01:11:07.300 --> 01:11:16.300]   So if you're a small business owner or if you'd like to be able to generate your own publicity, I've paid a lot of money to public relations people.
[01:11:16.300 --> 01:11:20.300]   And the return on investment is always questionable in my experience.
[01:11:20.300 --> 01:11:24.300]   PR is important, but the best PR I've ever done has been my own.
[01:11:24.300 --> 01:11:33.300]   And so, I mean, over the history of my company, SavingsAngel.com, we've generated over $8 million in free advertising.
[01:11:33.300 --> 01:11:39.300]   And so I created a free webinar that will teach you step by step exactly what I do.
[01:11:39.300 --> 01:11:44.300]   It's at MillionsInFreeMedia.com.
[01:11:44.300 --> 01:11:46.300]   And I'm sure you can link that up.
[01:11:46.300 --> 01:11:47.300]   >> I'll do that.
[01:11:47.300 --> 01:11:48.300]   >> Yeah.
[01:11:48.300 --> 01:11:49.300]   So come to my free webinar.
[01:11:49.300 --> 01:11:50.300]   I'll teach you exactly what I do.
[01:11:50.300 --> 01:12:02.300]   I mean, my passion is -- obviously, I love helping people get more upgrades in life, but I also love working with other business owners and helping them get the attention that they need.
[01:12:02.300 --> 01:12:09.300]   Because there are a lot of -- Josh, there are a lot of great businesses that die on the vine because they just didn't get enough customers or they didn't get enough exposure.
[01:12:09.300 --> 01:12:15.300]   And, you know, if I didn't get the media exposure that I got, there would absolutely be no Savings Angel.
[01:12:15.300 --> 01:12:18.300]   I have no idea what I would be doing today.
[01:12:18.300 --> 01:12:30.300]   But so it's a skill that you can learn, and it's a skill that will pay you, and it will completely eliminate that whole, "Oh, where am I going to get my business from?" question.
[01:12:30.300 --> 01:12:41.300]   It just -- you will have a steady stream of customers for life once you get good at working with the media because it will get you placed all over the web, and you'll just never have to worry about that again.
[01:12:41.300 --> 01:12:43.300]   So I teach people how to do that for free.
[01:12:43.300 --> 01:12:45.300]   >> I need help with that stuff myself, so I'll go over and --
[01:12:45.300 --> 01:12:46.300]   >> Yeah, oh, my gosh.
[01:12:46.300 --> 01:12:48.300]   I haven't looked at your site yet.
[01:12:48.300 --> 01:12:49.300]   I'll go over and check that out.
[01:12:49.300 --> 01:12:51.300]   And then it's actually on my reading list.
[01:12:51.300 --> 01:12:53.300]   Have you read Ryan Holiday's book on manipulating the media?
[01:12:53.300 --> 01:12:54.300]   >> Oh, no.
[01:12:54.300 --> 01:12:55.300]   >> He's the guy.
[01:12:55.300 --> 01:13:05.300]   He's the American apparel guy, and he wrote a couple books on, like, how he completely manipulated the media and basically lied his way all around the media.
