
[00:00:00.000 --> 00:00:02.000]   The LA Kings Holiday Pack is back!
[00:52:55.500 --> 00:53:00.500]   Even if it's the same, you could make the argument -- and we've made this argument, too.
[00:53:00.500 --> 00:53:07.500]   We can use two different classes of funds with our clients, one that has our fee embedded in it so they don't see it.
[00:53:07.500 --> 00:53:14.500]   It just gets taken off the return that the fund delivers and the other one that subtracts that fee and then they pay it directly.
[00:53:14.500 --> 00:53:25.500]   Now, the net cost to the client is identical and you could argue that some people would prefer to have that fee sort of buried within the fund and they don't see it and it's convenient.
[00:53:25.500 --> 00:53:28.500]   But we've made a decision not to do that very often.
[00:53:28.500 --> 00:53:35.500]   I mean, we had done it in the past, but we don't do it with new clients anymore just because we feel, like you said, it's just important for us.
[00:53:35.500 --> 00:53:39.500]   If we're going to preach transparency of fees, we need to put it out there.
[00:53:39.500 --> 00:53:49.500]   The interesting thing is the regulators here in Canada are enacting a whole bunch of new requirements that are going to be rolled out over the next couple of years.
[00:53:49.500 --> 00:53:58.500]   And one of them is going to include, including on your statement, the fee that the client pays in dollar terms, not just percentage terms anymore.
[00:53:58.500 --> 00:54:01.500]   So now it's going to be out there for everyone to see.
[00:54:01.500 --> 00:54:12.500]   And I was speaking with someone in the industry the other day who said, you know, I really think a lot of the poor advisors are going to really suffer from this because they're going to get a lot of pushback from their clients.
[00:54:12.500 --> 00:54:21.500]   Now, I expect we'll get pushback from our clients too because there may be some who are just oblivious to what they were paying, even though we've been transparent about what it is.
[00:54:21.500 --> 00:54:23.500]   But now it's going to be in their face.
[00:54:23.500 --> 00:54:30.500]   But we feel that we can justify it and we can say, listen, here's our value proposition.
[00:54:30.500 --> 00:54:32.500]   Here's exactly what you're paying for.
[00:54:32.500 --> 00:54:36.500]   If you're uncomfortable with that, you know, you can find somebody else.
[00:54:36.500 --> 00:54:39.500]   I just don't expect that that's going to happen very often.
[00:54:39.500 --> 00:54:44.500]   Two final themes I want to explore with you in the few minutes that we have remaining.
[00:54:44.500 --> 00:55:00.500]   One is the topic and the idea of home country bias, especially as it relates to your asset allocation suggestions to a Canadian investor.
[00:55:00.500 --> 00:55:10.500]   In the United States, all the investment literature that I've seen has shown that basically everybody has a home country bias.
[00:55:10.500 --> 00:55:25.500]   That instead of looking at various investment markets equitably and saying, well, if I as a U.S. citizen can find good deals on the German market, that I'm just as comfortable investing on the German exchange in German companies or any country.
[00:55:25.500 --> 00:55:34.500]   I'm usually more comfortable owning a U.S. based company or investing on the U.S. stock exchange.
[00:55:34.500 --> 00:55:37.500]   And that seems to be consistent across countries.
[00:55:37.500 --> 00:55:47.500]   Within the Canadian context, clearly perhaps the total size of the economy would be smaller than the U.S. economy.
[00:55:47.500 --> 00:55:56.500]   Do you find there's a difference in how you set up asset allocations for Canadian investors as compared to what you read about in the U.S. context?
[00:55:56.500 --> 00:55:59.500]   Do you try to get more international exposure because of that weakness?
[00:55:59.500 --> 00:56:01.500]   How do you handle that?
[00:56:01.500 --> 00:56:05.500]   Yeah, it's a great question and it's one that comes up all the time with investors.
[00:56:05.500 --> 00:56:08.500]   So let's start with the context.
[00:56:08.500 --> 00:56:16.500]   Last time I checked, the U.S. market is about pretty close to 50 percent of the overall global capital markets.
[00:56:16.500 --> 00:56:19.500]   It's also the most broadly diversified market in the world.
[00:56:19.500 --> 00:56:30.500]   And so as an American investor, if you invested 100 percent of your equity allocation in a U.S. total market index fund, you have pretty good diversification.
[00:56:30.500 --> 00:56:32.500]   I mean, it's maybe not ideal, but it's pretty good.
[00:56:32.500 --> 00:56:34.500]   It's really good. Yeah, absolutely.
[00:56:34.500 --> 00:56:36.500]   In Canada, it's a disaster.
[00:56:36.500 --> 00:56:43.500]   I mean, we are 4 percent of the global market and we have a very poorly diversified market.
[00:56:43.500 --> 00:56:48.500]   We are about one third banks and about one quarter energy producers.
[00:56:48.500 --> 00:56:51.500]   And we have virtually zero health care.
[00:56:51.500 --> 00:56:55.500]   We have virtually zero information technology.
[00:56:55.500 --> 00:57:00.500]   So all the sectors that are so big in the U.S. and in the S&P 500 are negligible in Canada.
[00:57:00.500 --> 00:57:07.500]   So to build a portfolio that is 100 percent Canadian stocks is a pretty bad idea.
[00:57:07.500 --> 00:57:12.500]   And yet there are many, many Canadians who do exactly that.
[00:57:12.500 --> 00:57:23.500]   The last survey I saw suggested that the average Canadian allocation is--or the average Canadian's portfolio has about 60 percent Canadian stocks.
[00:57:23.500 --> 00:57:25.500]   Okay. So 60 percent.
[00:57:25.500 --> 00:57:27.500]   And to be honest, I'm surprised it's that low.
[00:57:27.500 --> 00:57:29.500]   I thought it would be higher than that.
[00:57:29.500 --> 00:57:32.500]   I've seen many investors who are 100 percent Canadian stocks.
[00:57:32.500 --> 00:57:34.500]   So it's a problem here.
[00:57:34.500 --> 00:57:39.500]   We definitely have to encourage people to look more globally.
[00:57:39.500 --> 00:57:44.500]   Now, that argument has become extremely easy to make over the last couple of years.
[00:57:44.500 --> 00:57:50.500]   The U.S. market has absolutely pounded the Canadian market in relative performance over the last few years.
[00:57:50.500 --> 00:57:55.500]   It was not the case throughout most of the 2000s, the first decade of the 2000s, right.
[00:57:55.500 --> 00:57:59.500]   The Canadian market was an extraordinarily good performer.
[00:57:59.500 --> 00:58:06.500]   It did much better than the U.S. for, you know, the year, say, 1999 to 2009.
[00:58:06.500 --> 00:58:11.500]   And so it was difficult. I mean, we would have clients--I had readers tell me all the time,
[00:58:11.500 --> 00:58:15.500]   why would anybody invest in the U.S. or international?
[00:58:15.500 --> 00:58:17.500]   I mean, Canada is the place to be.
[00:58:17.500 --> 00:58:22.500]   It sounds absurd now, but it was a very widely held opinion a few years ago.
[00:58:22.500 --> 00:58:33.500]   So what we have recommended, though, is not that you take a straight-ahead global market cap approach and go with, you know, 4 percent of your equity allocation in Canada.
[00:58:33.500 --> 00:58:37.500]   That's a perfectly reasonable argument if you want to do that.
[00:58:37.500 --> 00:58:43.500]   There are some issues. There's currency risk, for example, that might be excessive in that case.
[00:58:43.500 --> 00:58:48.500]   So what we have often recommended or what we typically recommend for clients,
[00:58:48.500 --> 00:58:57.500]   and I recommend in my model portfolios on my website, is just a simple one-third Canada, one-third U.S., one-third international.
[00:58:57.500 --> 00:59:00.500]   That would be developed and emerging markets combined.
[00:59:00.500 --> 00:59:05.500]   And that's a really nice balance. I mean, it's simple, it's easy to manage.
[00:59:05.500 --> 00:59:12.500]   There are some advantages to holding Canadian stocks in taxable accounts here, because we get a generous dividend tax credit,
[00:59:12.500 --> 00:59:20.500]   whereas foreign dividends are fully taxed as well as being subject to withholding taxes from their home countries.
[00:59:20.500 --> 00:59:26.500]   So you could argue that it's cheaper to invest in Canadian stocks here, so you could overweight them slightly.
[00:59:26.500 --> 00:59:29.500]   And there's also a behavioral bias that you have to consider.
[00:59:29.500 --> 00:59:35.500]   I mean, I think any time the Canadian market outperforms, you're going to have Canadians filled with regret
[00:59:35.500 --> 00:59:39.500]   because they only have 4 percent of their equity allocation in Canada.
[00:59:39.500 --> 00:59:46.500]   So just by going with that nice balance, one-third, one-third, one-third, has been a nice mix and has worked out very well.
[00:59:46.500 --> 00:59:50.500]   It makes it easy to rebalance the portfolio from year to year,
[00:59:50.500 --> 00:59:56.500]   and it is much, much more broadly diversified than an all-Canadian portfolio.
[00:59:56.500 --> 01:00:03.500]   In the U.S. context, we face little concern, especially among just the average retail investor, of currency risk.
[01:00:03.500 --> 01:00:12.500]   The U.S. dollar is essentially the world reserve currency, and so that brings a lot of stability.
[01:00:12.500 --> 01:00:17.500]   Do you find that in a Canadian context, do Canadian investors think more about hedging their currency risk,
[01:00:17.500 --> 01:00:22.500]   or do you do that on portfolios, trying to hedge currency risk?
[01:00:22.500 --> 01:00:27.500]   That's not it, by the way. I think in many ways the Canadian currency is probably...
[01:00:27.500 --> 01:00:30.500]   Well, we'll ignore that discussion right now.
[01:00:30.500 --> 01:00:36.500]   Do you find Canadian investors are more comfortable and more familiar with the idea of hedging currency risk?
[01:00:36.500 --> 01:00:39.500]   They're certainly more comfortable with it.
[01:00:39.500 --> 01:00:45.500]   And if you look at the product lineup in Canada, there was a time not so long ago,
[01:00:45.500 --> 01:00:52.500]   maybe we go back three years, where most U.S. and international equity funds in Canada,
[01:00:52.500 --> 01:00:58.500]   or at least in the index fund space, had currency hedging built in, and that was your only option.
[01:00:58.500 --> 01:01:02.500]   So if you bought U.S. equities, it was currency hedged. You couldn't get it unhedged.
[01:01:02.500 --> 01:01:06.500]   Or at least the options were few and far between.
[01:01:06.500 --> 01:01:11.500]   And that was, I think, because the Canadian currency, the Canadian dollar,
[01:01:11.500 --> 01:01:17.500]   was appreciated so dramatically during the early 2000s that if you weren't hedged here,
[01:01:17.500 --> 01:01:19.500]   your investments got clobbered.
[01:01:19.500 --> 01:01:25.500]   And so there, again, there was a behavioral bias where people thought currency risk only went in one direction.
[01:01:25.500 --> 01:01:29.500]   If you were exposed to foreign currency risk, that was bad.
[01:01:29.500 --> 01:01:34.500]   Well, now we know, and I hope we understand that currency risk works both ways,
[01:01:34.500 --> 01:01:37.500]   and over the long term it should even itself out.
[01:01:37.500 --> 01:01:41.500]   I mean, the expected return of a currency over the long term should be zero.
[01:01:41.500 --> 01:01:48.500]   So there are more options available now, and we are finally able to make the argument more convincingly
[01:01:48.500 --> 01:01:52.500]   that we just don't use any currency hedging at all.
[01:01:52.500 --> 01:01:55.500]   So with our clients, we don't use it.
[01:01:55.500 --> 01:01:59.500]   We prefer to just get a little bit of currency risk in there.
[01:01:59.500 --> 01:02:03.500]   And this is the other very interesting thing that the research shows.
[01:02:03.500 --> 01:02:07.500]   And again, this was something that took me a little while to understand,
[01:02:07.500 --> 01:02:12.500]   because I had read a lot about the benefits of currency hedging in institutional portfolios,
[01:02:12.500 --> 01:02:15.500]   and it was all from a U.S. perspective.
[01:02:15.500 --> 01:02:21.500]   So, you know, if a U.S. investor was investing in foreign stocks, should they hedge the currency?
[01:02:21.500 --> 01:02:26.500]   And the overall, you know, opinion was they should partially hedge it.
[01:02:26.500 --> 01:02:30.500]   I mean, that was a way of reducing the volatility by hedging part of the currency.
[01:02:30.500 --> 01:02:33.500]   In Canada, actually, the research shows the opposite,
[01:02:33.500 --> 01:02:40.500]   that the least volatile portfolio from a Canadian perspective is the one that is completely unhedged to currency.
[01:02:40.500 --> 01:02:46.500]   So if you add currency hedging, you're actually increasing the volatility of a portfolio
[01:02:46.500 --> 01:02:48.500]   if you measure your return in Canadian dollars.
[01:02:48.500 --> 01:02:56.500]   And I think the reason for that is there's just some negative correlation between the U.S. dollar and the global stock market.
[01:02:56.500 --> 01:03:01.500]   And so the U.S. dollar tends to get strong when stock markets around the world go down.
[01:03:01.500 --> 01:03:06.500]   And so that offers a little bit of a diversification benefit if you're outside of the United States.
[01:03:06.500 --> 01:03:10.500]   So all of which is to say we don't recommend currency hedging.
[01:03:10.500 --> 01:03:12.500]   We like to have a little bit of that currency risk in there.
[01:03:12.500 --> 01:03:16.500]   But it is a very different argument for a Canadian than it is for an American.
[01:03:16.500 --> 01:03:19.500]   Yeah, that makes a lot of sense to me. Interesting.
[01:03:19.500 --> 01:03:22.500]   Final theme I'd like you to touch on.
[01:03:22.500 --> 01:03:28.500]   I sit at the moment in many ways squarely between two industries,
[01:03:28.500 --> 01:03:37.500]   the personal finance industry with the subsets of financial blogging, financial podcasting, financial media,
[01:03:37.500 --> 01:03:39.500]   and the financial advice industry.
[01:03:39.500 --> 01:03:47.500]   And the problem is that actually creating interesting and useful content by the financial advice industry
[01:03:47.500 --> 01:03:52.500]   is much more difficult based upon the regulations that we face, at least in the U.S. context.
[01:03:52.500 --> 01:04:00.500]   However, I see the lines being blurred, and I've recommended to many personal finance -- to some --
[01:04:00.500 --> 01:04:06.500]   I've recommended to some personal finance bloggers and people that are contributing that they consider becoming an advisor
[01:04:06.500 --> 01:04:15.500]   because there's a really great natural evolution where they can help clients with their writing
[01:04:15.500 --> 01:04:18.500]   and then help clients personally with their in-depth financial plans.
[01:04:18.500 --> 01:04:25.500]   And they've built up trust, and it seems to me like a very intelligent way to earn an income off of something like a financial blog.
[01:04:25.500 --> 01:04:32.500]   And then we see on the other side more and more financial advisors turning toward blogging, publishing, podcasting
[01:04:32.500 --> 01:04:36.500]   as a way to get their message out, as a way of attracting clients.
[01:04:36.500 --> 01:04:42.500]   And I think that's also good because it opens up a little bit and breaks down some of the walls
[01:04:42.500 --> 01:04:55.500]   that often exist between the professional financial advice industry and the interested devotees of personal finance.
[01:04:55.500 --> 01:05:01.500]   Do you recommend the transition that you've made to other personal finance bloggers,
[01:05:01.500 --> 01:05:12.500]   and do you think that is a potentially reliable way to generate an income from one's online blogging activities?
[01:05:12.500 --> 01:05:18.500]   Yeah, great question. I didn't really set out to do what I did. It just kind of happened the way it did.
[01:05:18.500 --> 01:05:24.500]   Would I recommend it to others? I mean, sure. I think that I've already seen it here.
[01:05:24.500 --> 01:05:29.500]   A couple of bloggers that I follow have started to move in that direction.
[01:05:29.500 --> 01:05:36.500]   The real challenge, if you're going to make that move from, say, being a financial blogger to an advisor,
[01:05:36.500 --> 01:05:41.500]   is how do you make an income in the meantime?
[01:05:41.500 --> 01:05:50.500]   Because it definitely takes a few years to not only build up a clientele, build up a business,
[01:05:50.500 --> 01:05:55.500]   but to build up your skills and get your licensing and your certification and whatnot.
[01:05:55.500 --> 01:06:00.500]   So you need some sort of plan for the intervening years.
[01:06:00.500 --> 01:06:06.500]   You can't just flip a switch and become an advisor tomorrow with a bustling book of business.
[01:06:06.500 --> 01:06:15.500]   I was very fortunate that I'm at a firm that is supporting that and allowing me to straddle both worlds for a little bit
[01:06:15.500 --> 01:06:24.500]   until we get to the point where I can make the transition to doing this full-time and drawing all of my income from it.
[01:06:24.500 --> 01:06:27.500]   I think that I was very fortunate in that situation.
[01:06:27.500 --> 01:06:33.500]   I'm not sure that I would be able to say to anyone else, "You should go out and try to find that opportunity,"
[01:06:33.500 --> 01:06:37.500]   because it might just be very difficult or impossible to do so.
[01:06:37.500 --> 01:06:45.500]   But I do think that everybody who does this as a writer or a blogger for enough time and interacts with enough people
[01:06:45.500 --> 01:06:50.500]   is going to be tempted to do that, because I think you connect with people.
[01:06:50.500 --> 01:06:56.500]   I really enjoy helping people. I love getting emails back from people saying,
[01:06:56.500 --> 01:07:00.500]   "You've really made a big difference in my investing life. Thank you for your help."
[01:07:00.500 --> 01:07:05.500]   I find that very gratifying, and I really like to work directly with people.
[01:07:05.500 --> 01:07:10.500]   So it's really just a matter of figuring out pragmatically how you can make that work.
[01:07:10.500 --> 01:07:14.500]   One of the problems you see is from the advisor perspective,
[01:07:14.500 --> 01:07:22.500]   many of the things that have often been so effective for getting started in the financial advisory business are more challenging.
[01:07:22.500 --> 01:07:30.500]   If you're an established financial advisor with an established client base and you are excellent at what you do,
[01:07:30.500 --> 01:07:35.500]   you can run your business entirely off of non-requested referrals.
[01:07:35.500 --> 01:07:40.500]   Your client base says, "Hey, you need to talk to my friend Joe. He just sold his business. He's got $10 million.
[01:07:40.500 --> 01:07:43.500]   He needs a good advisor." I see this all the time.
[01:07:43.500 --> 01:07:47.500]   But as far as building a practice, that's the challenge.
[01:07:47.500 --> 01:07:52.500]   Traditionally, in the past, building a practice was built on—
[01:07:52.500 --> 01:07:56.500]   this was back when it was more selling and less advice—
[01:07:56.500 --> 01:08:00.500]   but building a practice was built on cold calling, on outbound cold telephone calls.
[01:08:00.500 --> 01:08:05.500]   Cold calling is—some advisors are able to build their practices on that,
[01:08:05.500 --> 01:08:12.500]   but it's certainly different and more challenging than it was in the past.
[01:08:12.500 --> 01:08:19.500]   Even just based upon outbound warm calling—one of your clients says,
[01:08:19.500 --> 01:08:23.500]   "Here, I recommend that you consider calling my friend Joe. He's a good guy."
[01:08:23.500 --> 01:08:26.500]   You call him up. It's a warm, cold call.
[01:08:26.500 --> 01:08:30.500]   That's also changing in an era where I don't answer my phone anymore.
[01:08:30.500 --> 01:08:32.500]   I've made that transition of I don't answer.
[01:08:32.500 --> 01:08:36.500]   I always swore to myself, promised myself I'll always answer my phone.
[01:08:36.500 --> 01:08:41.500]   Having made plenty of outbound phone calls, I'll always answer the phone.
[01:08:41.500 --> 01:08:43.500]   I've come to the point where I just can't do it.
[01:08:43.500 --> 01:08:46.500]   I can't answer the phone. I get so many calls.
[01:08:46.500 --> 01:08:48.500]   I can't answer the phone unless I know who it is.
[01:08:48.500 --> 01:08:50.500]   All the calls are screened with voicemail.
[01:08:50.500 --> 01:08:54.500]   I don't respond to all the emails. I can't keep up.
[01:08:54.500 --> 01:09:02.500]   As an advisor, advisors have to build this other—we have to learn new methods.
[01:09:02.500 --> 01:09:04.500]   I think a lot of people are testing things.
[01:09:04.500 --> 01:09:09.500]   The challenge with writing financial advice is that you're only contacting people who are interested,
[01:09:09.500 --> 01:09:14.500]   who are out searching, which are ideal—those are ideal prospective clients.
[01:09:14.500 --> 01:09:19.500]   But in many ways, it's a lot better to work in how do you reach those people who aren't interested.
[01:09:19.500 --> 01:09:24.500]   It's just interesting. I'll be following your comments as you learn and share
[01:09:24.500 --> 01:09:29.500]   because it's a subject that I get asked about by young advisors of how do I build my practice.
[01:09:29.500 --> 01:09:32.500]   I struggle to know how to answer that question sometimes.
[01:09:32.500 --> 01:09:34.500]   Yeah, it's really unique to the advisor.
[01:09:34.500 --> 01:09:40.500]   But I would say that one thing that we've been able to do or that I—because I spent so many years
[01:09:40.500 --> 01:09:48.500]   writing about this type of material with a very specific focus, I mean I was zeroed in on index investing specifically
[01:09:48.500 --> 01:09:55.500]   and argued against alternate strategies for so long, you self-screen, right?
[01:09:55.500 --> 01:10:03.500]   So we get a lot of prospective clients coming to us online because they've seen my work or my colleagues' work online.
[01:10:03.500 --> 01:10:09.500]   And we don't get people who call us up and say, "We want to become stock pickers and active investors,"
[01:10:09.500 --> 01:10:13.500]   because they know that we're not going to be interested in that philosophy.
[01:10:13.500 --> 01:10:21.500]   So mostly we get people who have already understood what we do, which makes the meetings much easier, right?
[01:10:21.500 --> 01:10:25.500]   Because when somebody comes in for a visit and they say, "Listen, I've been reading your stuff for a couple of years,
[01:10:25.500 --> 01:10:31.500]   and I'm a big fan of the philosophy and I understand the strategy," well, that makes our job much easier.
[01:10:31.500 --> 01:10:38.500]   So if you're out there with a consistent message, I think your prospective clients will come to you already
[01:10:38.500 --> 01:10:45.500]   with a certain amount of familiarity with what you do, and I think your likelihood of bringing those people on as clients
[01:10:45.500 --> 01:10:47.500]   will be much higher too.
[01:10:47.500 --> 01:10:52.500]   Yeah, absolutely. At this point, I've started to experience the joy of that over the last year—
[01:10:52.500 --> 01:10:55.500]   excuse me, the last six months that I never could have before.
[01:10:55.500 --> 01:11:01.500]   At this stage, I wouldn't want to work with a prospective client unless they'd listened to at least 20, 30 episodes of the show
[01:11:01.500 --> 01:11:06.500]   to get a sense of who I am, because I'm so different than other people.
[01:11:06.500 --> 01:11:08.500]   And not bad, not good, just different.
[01:11:08.500 --> 01:11:12.500]   There's got to be a synchronization of the personalities.
[01:11:12.500 --> 01:11:17.500]   It's got to be mutually beneficial for it to work.
[01:11:17.500 --> 01:11:22.500]   Dan, this has been super fun. I've really enjoyed our conversation.
[01:11:22.500 --> 01:11:29.500]   Is there anything that you think that I've missed or any other final topics that you think would be pertinent to the topic?
[01:11:29.500 --> 01:11:35.500]   No, I think you did a great job covering all of what was on my mind as well.
[01:11:35.500 --> 01:11:42.500]   It does sound like, even though we operate in pretty different contexts, we've come to a lot of the same insights
[01:11:42.500 --> 01:11:47.500]   about investors and about what's necessary for an advisor to do a good job
[01:11:47.500 --> 01:11:50.500]   and what's necessary for an investor to succeed.
[01:11:50.500 --> 01:11:52.500]   I really enjoyed the conversation as well.
[01:11:52.500 --> 01:11:54.500]   Absolutely. So your website is CanadianCouchPotato.com.
[01:11:54.500 --> 01:11:58.500]   Your advisory firm, what's the name of your advisory firm?
[01:11:58.500 --> 01:12:00.500]   It's called PWL Capital.
[01:12:00.500 --> 01:12:04.500]   And there are links, I guess you can get through there through CanadianCouchPotato.com if people are interested.
[01:12:04.500 --> 01:12:07.500]   Yeah, you can visit PWLCapital.com as well.
[01:12:07.500 --> 01:12:10.500]   Well, keep up the great work. I appreciate your coming on the show today.
[01:12:10.500 --> 01:12:12.500]   My pleasure. Thanks very much.
[01:12:14.500 --> 01:12:20.500]   As we head out the door today, I just want to emphasize a little bit of the information on home country bias
[01:12:20.500 --> 01:12:23.500]   and just encourage you to consider that yourself.
[01:12:23.500 --> 01:12:27.500]   Do you have a home country bias from wherever you are?
[01:12:27.500 --> 01:12:33.500]   Or do you look on a global basis to see what the best opportunities are?
[01:12:33.500 --> 01:12:38.500]   Now, there are certainly additional risks and rewards with every form of investing.
[01:12:38.500 --> 01:12:44.500]   Investing in Zimbabwe because they're offering higher interest rates on savings accounts
[01:12:44.500 --> 01:12:51.500]   than you can currently get in Atlanta, Georgia is not necessarily a straightforward decision.
[01:12:51.500 --> 01:12:54.500]   There are some other risks, but you need to consider it.
[01:12:54.500 --> 01:12:59.500]   And it's one of the most, I guess, understandable but puzzling scenarios
[01:12:59.500 --> 01:13:06.500]   because essentially with home country bias, we're basically just more comfortable with what we think we know.
[01:13:06.500 --> 01:13:09.500]   But I'd encourage you to expand your horizons a little bit.
[01:13:09.500 --> 01:13:12.500]   Expand your horizons in the same way that I constantly talk about.
[01:13:12.500 --> 01:13:21.500]   Expand your horizons outside of just simply focusing on public-traded securities as the only form of investment.
[01:13:21.500 --> 01:13:27.500]   Also, expand your horizons internationally and look for good deals wherever they be.
[01:13:27.500 --> 01:13:30.500]   That's it for today's show. I hope you enjoyed this.
[01:13:30.500 --> 01:13:35.500]   I have another interview lined up with another Canadian as well.
[01:13:35.500 --> 01:13:42.500]   And I'm going to try to do something similar that I did today to learn a little bit and give some information for the Canadian audience
[01:13:42.500 --> 01:13:45.500]   but still be useful to the rest of the audience.
[01:13:45.500 --> 01:13:46.500]   I hope you guys liked it.
[01:13:46.500 --> 01:13:49.500]   Thanks so much for listening today. I appreciate it very much.
[01:13:49.500 --> 01:13:52.500]   I'm planning a couple more interviews than normal this week and next week
[01:13:52.500 --> 01:13:56.500]   due to trying to get some stuff done behind the scenes here on the show and on the business.
[01:13:56.500 --> 01:13:59.500]   I've got to amp up the game a little bit here and take everything up a notch.
[01:13:59.500 --> 01:14:01.500]   So thank you all so much for your support.
[01:14:01.500 --> 01:14:05.500]   If you'd like to get in touch with me, you can email me joshua@radicalpersonalfinance.com.
[01:14:05.500 --> 01:14:09.500]   Twitter, we're @radicalpf and Facebook.com/radicalpersonalfinance.
[01:14:09.500 --> 01:14:13.500]   If you liked today's show, this show is listener-supported.
[01:14:13.500 --> 01:14:18.500]   For details on that, consider going to radicalpersonalfinance.com/membership.
[01:14:18.500 --> 01:14:21.500]   That's how this show is provided, is with the membership program.
[01:14:21.500 --> 01:14:26.500]   I've got a couple of things I'm just about ready to put in there, some extra member benefits to get that thing going.
[01:14:26.500 --> 01:14:29.500]   And that's a major focus for me over the next few months.
[01:14:29.500 --> 01:14:31.500]   So thank you for those of you who have joined.
[01:14:31.500 --> 01:14:35.500]   I would be thrilled if about eight times as many of you who have joined
[01:14:35.500 --> 01:14:38.500]   that would really open up some major options for the show
[01:14:38.500 --> 01:14:42.500]   to amp up the game a little bit here and bring you guys better and better content.
[01:14:42.500 --> 01:14:44.500]   So consider joining if you would like.
[01:14:44.500 --> 01:14:46.500]   I'll be back with you tomorrow.
[01:14:46.500 --> 01:14:50.500]   Thank you for listening, and I hope you are enjoying the holiday season.
[01:14:50.500 --> 01:14:55.500]   ♪ [closing music] ♪
[01:14:55.500 --> 01:15:00.500]   ♪ ♪
[01:15:00.500 --> 01:15:05.500]   ♪ ♪
[01:15:05.500 --> 01:15:10.500]   ♪ ♪
[01:15:10.500 --> 01:15:15.500]   ♪ ♪
[01:15:15.500 --> 01:15:20.500]   ♪ ♪
[01:15:20.500 --> 01:15:25.500]   ♪ ♪
[01:15:25.500 --> 01:15:49.500]   Thank you for listening to today's show.
[01:15:49.500 --> 01:15:56.500]   This show is intended to provide entertainment, education, and financial enlightenment.
[01:15:56.500 --> 01:16:02.500]   Your situation is unique, and I cannot deliver any actionable advice
[01:16:02.500 --> 01:16:04.500]   without knowing anything about you.
[01:16:04.500 --> 01:16:12.500]   This show is not, and is not intended to be any form of financial advice.
[01:16:12.500 --> 01:16:22.500]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy.
[01:16:22.500 --> 01:16:28.500]   And consult them, because they are the ones who can understand your specific needs,
[01:16:28.500 --> 01:16:33.500]   your specific goals, and provide specific answers to your questions.
[01:16:33.500 --> 01:16:36.500]   Hold them accountable for your results.
[01:16:36.500 --> 01:16:40.500]   I've done my absolute best to be clear and accurate in today's show,
[01:16:40.500 --> 01:16:43.500]   but I'm one person, and I make mistakes.
[01:16:43.500 --> 01:16:47.500]   If you spot a mistake in something I've said, please come by the show page and comment,
[01:16:47.500 --> 01:16:50.500]   so we can all learn together.
[01:16:50.500 --> 01:16:53.500]   Until tomorrow, thanks for being here.
[01:16:53.500 --> 01:16:58.500]   With Kroger brand products from Ralphs, you can make all your favorite things this holiday season,
[01:16:58.500 --> 01:17:03.500]   because Kroger brand's proven quality products come at exceptionally low prices.
[01:17:03.500 --> 01:17:08.500]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[01:17:08.500 --> 01:17:11.500]   [MUSIC]
[01:17:11.500 --> 01:17:18.500]   Whether you shop delivery, pickup, or in-store, Kroger brand has all your favorite things.
[01:17:18.500 --> 01:17:21.500]   Ralphs. Fresh for everyone.
[01:17:21.500 --> 01:17:23.500]   [MUSIC]

