
[00:00:00.000 --> 00:00:03.000]   ♪ Bless him in the mornings ♪
[00:50:08.000 --> 00:50:20.000]   If you are trying to figure out, should I reallocate my portfolio from a 60/40 to an 80/20 asset allocation, that will have some impact on your life.
[00:50:20.000 --> 00:50:24.000]   But the impact is likely to be small and it's likely to be long.
[00:50:24.000 --> 00:50:28.000]   It will take many years, many decades to experience that impact.
[00:50:28.000 --> 00:50:36.000]   But if you don't have any life insurance and you die, we can solve the life insurance problem with a $50 check to bind the coverage.
[00:50:36.000 --> 00:50:40.000]   So – and to put the insurance in force on a conditional basis.
[00:50:40.000 --> 00:50:45.000]   So you should start with the insurance planning because it's simple.
[00:50:45.000 --> 00:50:47.000]   It's relatively straightforward.
[00:50:47.000 --> 00:50:52.000]   And then that leads into the investment business and that – it worked really well for me.
[00:50:52.000 --> 00:51:02.000]   And the benefits of that model was from the beginning, although I was a statutory employee, I was independent in the sense that I didn't have to report for where I am at 11.32 on Thursday morning.
[00:51:02.000 --> 00:51:15.000]   If I wanted to be out at lunch with a prospective client at 11.32 or if I wanted to be doing something else at 11.32, I wasn't accountable for the day-to-day, hour-to-hour tracking of my time.
[00:51:15.000 --> 00:51:18.000]   I didn't have to be there to answer the phone for the senior partner.
[00:51:18.000 --> 00:51:22.000]   I was just simply responsible to produce at a certain level.
[00:51:22.000 --> 00:51:36.000]   And because I wasn't – because I didn't have a salary that I was just simply paid on commission, I had a high – I was highly motivated to be busy working to make income.
[00:51:36.000 --> 00:51:44.000]   And my managing directors didn't have to worry with beating me over the head because they just didn't pay me any money if I didn't make any money.
[00:51:44.000 --> 00:51:54.000]   But it worked really nicely where I learned the process of working with people, doing good fact-finding, which is a skill, learning how to get people to articulate their goals, which is a skill.
[00:51:54.000 --> 00:51:58.000]   Those things can be built and developed within the insurance context.
[00:51:58.000 --> 00:52:06.000]   And then along the way, I studied up, got my CFP, got credentialed, et cetera, to where I could go ahead and give that valuable advice.
[00:52:06.000 --> 00:52:15.000]   So that was why when I chose – when I was doing my research in the business, that was why I chose the insurance company perspective because I believed I could be successful in that model.
[00:52:15.000 --> 00:52:20.000]   I didn't believe that Joshua Sheets, no experience in financial planning, baby face, 23-year-old.
[00:52:20.000 --> 00:52:24.000]   I didn't believe I could be successful in the million dollars of account.
[00:52:24.000 --> 00:52:26.000]   I didn't have the network. I didn't have the experience.
[00:52:26.000 --> 00:52:28.000]   I just didn't believe I could be successful in that model.
[00:52:28.000 --> 00:52:29.000]   So I chose something different.
[00:52:29.000 --> 00:52:31.000]   I know others could be successful in that.
[00:52:31.000 --> 00:52:34.000]   I didn't believe it, so I didn't pursue that model.
[00:52:34.000 --> 00:52:53.000]   I think one thing that appealed to me about Edward Jones at the time was they did not really have any account minimums and for a similar reason you just described, the repetitions of helping people and getting to understand them and understanding when they tell you one thing, what do they really mean or what is the follow-up question?
[00:52:53.000 --> 00:53:03.000]   All these things that are sort of ingrained in me now, ingrained in you now, kind of just the repetitions of learning that and that's – in life insurance sales, it's a great way to do that.
[00:53:03.000 --> 00:53:10.000]   And by the way, help a lot of people and sidebar, everyone listening to this, half of us or more probably need more life insurance.
[00:53:10.000 --> 00:53:23.000]   It's just if something happens to you and people are depending on you for income, it takes a lot of money to replace it if you're like Joshua or me and have a lot of years of earning in front of you and some little people that depend on you at home.
[00:53:23.000 --> 00:53:26.000]   So that's a commercial for get some more somewhere.
[00:53:26.000 --> 00:53:36.000]   Absolutely. Get life insurance and get disability insurance. I mean the dollar outlay is so small. It's so insignificant as compared to the potential impact.
[00:53:36.000 --> 00:53:41.000]   And when you compare – I mean we drag our feet, we drag our feet, we drag our feet, we drag our feet.
[00:53:41.000 --> 00:53:49.000]   But – and it's one of my biggest frustrations, Sean, is because the world of investments is so much more seductive.
[00:53:49.000 --> 00:53:51.000]   It's so flashy. It's so attractive.
[00:53:51.000 --> 00:53:57.000]   I never – the majority of people who are older life insurance agents joke that they never knew they were in life insurance.
[00:53:57.000 --> 00:54:00.000]   They got recruited and then all of a sudden they figured out, wait a second.
[00:54:00.000 --> 00:54:02.000]   I was hired to sell life insurance?
[00:54:02.000 --> 00:54:04.000]   Well, OK. If you'll pay me, I'll do it.
[00:54:04.000 --> 00:54:11.000]   Like this was a joke but it was a joke because – it was funny because it was based in truth because people didn't even realize, oh, I'm selling life insurance.
[00:54:11.000 --> 00:54:16.000]   But since the integration of the business models where now we all do everything.
[00:54:16.000 --> 00:54:19.000]   If you work for Morgan Stanley today, you're an employee of a bank.
[00:54:19.000 --> 00:54:22.000]   That's effectively what you are. You're owned by a bank.
[00:54:22.000 --> 00:54:27.000]   So now you're both prospecting for – let me rephrase it.
[00:54:27.000 --> 00:54:33.000]   If you're working for a large company that is owned by a bank, I won't say anything about Morgan Stanley.
[00:54:33.000 --> 00:54:40.000]   But if you're working for this type of company, while you're out collecting your million-dollar accounts, which is the goal,
[00:54:40.000 --> 00:54:46.000]   you're also expected to prospect for credit card referrals, for banking relationships, for mortgages.
[00:54:46.000 --> 00:54:52.000]   You're expected to report a certain number of those up your chain of management so that the banker – banking specialist can call.
[00:54:52.000 --> 00:54:55.000]   And oh, by the way, you also need to be taking attention to the insurance.
[00:54:55.000 --> 00:54:58.000]   And so you're expected to be paying attention to all of these things.
[00:54:58.000 --> 00:55:01.000]   Now, no different with me and the insurance model.
[00:55:01.000 --> 00:55:03.000]   The only difference was with the insurance company.
[00:55:03.000 --> 00:55:06.000]   I didn't have any banking incentives.
[00:55:06.000 --> 00:55:12.000]   So you're out prospecting for insurance clients and simultaneously you're prospecting for investment clients.
[00:55:12.000 --> 00:55:16.000]   You're prospecting for group benefits clients and you're keeping your ears open to solve the problem.
[00:55:16.000 --> 00:55:20.000]   And same thing, your banker sells insurance and investment products.
[00:55:20.000 --> 00:55:22.000]   They've got the investment specialist right there.
[00:55:22.000 --> 00:55:24.000]   Now, is there any problem with this?
[00:55:24.000 --> 00:55:26.000]   There's not fundamentally a problem.
[00:55:26.000 --> 00:55:32.000]   People usually like – if you've been treated well at an institution or with a provider, you're going to want to –
[00:55:32.000 --> 00:55:38.000]   and if that person is competent in other areas, to simplify your life, you would just as soon do business with the people that know you.
[00:55:38.000 --> 00:55:50.000]   So it is a big benefit to the customer to have things consolidated as long as good professional, competent advice and quality, well-designed products are being offered.
[00:55:50.000 --> 00:55:52.000]   So it's not a bad thing.
[00:55:52.000 --> 00:56:00.000]   But the bad thing from the perspective of the provider is who I think gets short shrift in the whole thing is the insurance agent.
[00:56:00.000 --> 00:56:12.000]   And my observation is that many people who come the route you've come, Sean, who are financial advisors, they lose – number one, they never developed an expertise in insurance.
[00:56:12.000 --> 00:56:18.000]   For example, I had a friend of mine who was with a large wire house for many years, started independent, went to a wire house and is now back independent.
[00:56:18.000 --> 00:56:21.000]   But he said, "I never could sell disability insurance."
[00:56:21.000 --> 00:56:26.000]   Well, I became an expert at selling disability insurance because I had to.
[00:56:26.000 --> 00:56:34.000]   And when I look at the impact, again, of adjusting a portfolio or switching from this fund company to that fund company in terms of impact, oh, it might be an impact.
[00:56:34.000 --> 00:56:43.000]   But you compare that to the impact of having disability insurance when you get disabled versus not, I'll maintain every day that the insurance is more important.
[00:56:43.000 --> 00:56:53.000]   So because insurance tends to be more of a sale where you have to convince somebody to do it, you don't generally have to convince somebody that it's a good idea to invest.
[00:56:53.000 --> 00:57:02.000]   But you have to convince somebody that it's a good idea to buy insurance and you have to convince somebody that they should start spending money out of their pocket that they will likely never recoup.
[00:57:02.000 --> 00:57:03.000]   That's a sale.
[00:57:03.000 --> 00:57:05.000]   It's not a consultative thing.
[00:57:05.000 --> 00:57:10.000]   And most of us, we don't love to do strong selling like that.
[00:57:10.000 --> 00:57:12.000]   We'd rather be perceived as the expert.
[00:57:12.000 --> 00:57:15.000]   We don't love to do the same repetitive thing over and over again.
[00:57:15.000 --> 00:57:20.000]   And I just get really concerned about the loss of great insurance agents.
[00:57:20.000 --> 00:57:26.000]   Because, hey, if you're a financial advisor and you recommend you need some 20-year level term insurance, fine, that works.
[00:57:26.000 --> 00:57:32.000]   But when you get into more sophisticated insurance planning situations, you need somebody who's an expert insurance agent.
[00:57:32.000 --> 00:57:35.000]   So rant – I mean, sorry for the rant.
[00:57:35.000 --> 00:57:41.000]   But it's just I get really concerned about the decline of the value of an insurance.
[00:57:41.000 --> 00:57:48.000]   And I have often thought – I couldn't do this at 23 because I wasn't confident enough and I wanted to be on the sexy side of the business.
[00:57:48.000 --> 00:57:50.000]   I wanted to be doing the investments.
[00:57:50.000 --> 00:58:03.000]   Today, with now what I know, I could happily go back and I could set up a very effective, successful business where I only did insurance work and I could be confident about the value of it.
[00:58:03.000 --> 00:58:12.000]   Now, there would be disadvantage because insurance practices tend to fall apart, tend to age out because you buy insurance at the early course of your career.
[00:58:12.000 --> 00:58:15.000]   And at the back end of your career, you tend to become more self-insured.
[00:58:15.000 --> 00:58:21.000]   So there's a natural growth I think between starting with insurance, moving into investments because that's what's happening with your clients.
[00:58:21.000 --> 00:58:26.000]   They're insuring the stuff they can't afford to lose but then their income, their life, et cetera.
[00:58:26.000 --> 00:58:28.000]   But then once they build money, they don't need so much insurance.
[00:58:28.000 --> 00:58:30.000]   So that's the downside to it.
[00:58:30.000 --> 00:58:39.000]   But there is a huge value for just insurance agents who are competent, who are knowledgeable, who are experienced and rant over.
[00:58:39.000 --> 00:58:40.000]   But I get concerned about the loss.
[00:58:40.000 --> 00:58:41.000]   Trevor Burrus: Sure.
[00:58:41.000 --> 00:58:47.000]   No, I think it's hard enough selling retirement planning sometimes, something you hope happens far off in the future for some people.
[00:58:47.000 --> 00:58:56.000]   But selling something you hope never happens and is terrible to think about and includes you being dead, that's not always the easiest.
[00:58:56.000 --> 00:59:07.000]   We're not built – our brains aren't necessarily built to understand risk management and we're – by law, we're forced to have auto insurance and pretty much forced if you have a mortgage or even if you don't.
[00:59:07.000 --> 00:59:10.000]   Most people still have a homeowner's insurance.
[00:59:10.000 --> 00:59:16.000]   But life insurance is a lot more on the table really than either of those.
[00:59:16.000 --> 00:59:18.000]   So I'm with you.
[00:59:18.000 --> 00:59:36.000]   And what's interesting about the life insurance agent per se is if you're a financial planner, financial advisor and you recommend somebody get that 20-year term, well, then someone a lot of times has to be the accountability for that client or prospect to make sure it gets done.
[00:59:36.000 --> 00:59:40.000]   When you have a commission, incentive compensation, that's how you get paid.
[00:59:40.000 --> 00:59:43.000]   You're more likely to help them do what they know is right.
[00:59:43.000 --> 00:59:52.000]   So that's where I think this whole trend where commissions are a bad thing, I'm summarizing an asterisk disclaimer there.
[00:59:52.000 --> 01:00:00.000]   But that's a little bit slippery because a lot of fee-only advisors, they don't do life – they don't take commissions including for life insurance.
[01:00:00.000 --> 01:00:04.000]   So therefore, they don't have the incentive and sometimes incentives are a very good thing.
[01:00:04.000 --> 01:00:05.000]   So I'm with you on that.
[01:00:05.000 --> 01:00:11.000]   So let's talk about that after you go ahead and explain RAA and independent model like you're involved with.
[01:00:11.000 --> 01:00:12.000]   Sure.
[01:00:12.000 --> 01:00:25.000]   So the independent world so to speak, if you're looking as I was for six or seven years at the different options, there are two main channels that I'm kind of really familiar with and I will speak on.
[01:00:25.000 --> 01:00:29.000]   One would be what you would call the independent broker-dealer space.
[01:00:29.000 --> 01:00:38.000]   So again, like the firm I'm affiliated with right now, looks and smells in terms of what we can offer a lot like the other two firms I worked for.
[01:00:38.000 --> 01:00:52.000]   Same compliance or similar compliance, same regulators, same SIPC coverage, these different fail-safes that are in place, a lot of the same regulatory environment.
[01:00:52.000 --> 01:00:59.000]   And the word broker-dealer comes from I think back – they still do, but the one I'm affiliated with really doesn't do this.
[01:00:59.000 --> 01:01:05.000]   So it's kind of a misnomer, but the big wire house firms also have an investment banking division and trading arm.
[01:01:05.000 --> 01:01:11.000]   So that's what got them in trouble in the 2008 crash, trading on their own account so to speak.
[01:01:11.000 --> 01:01:21.000]   So the firms who are gone now, leveraged up their balance sheet 30 to one or more and it doesn't take much to go wrong at 30 to one leverage to go to zero.
[01:01:21.000 --> 01:01:28.000]   So that's the – kind of what I would call – and I'm familiar with the more traditional firm.
[01:01:28.000 --> 01:01:33.000]   You can offer both advisory or fee-based options.
[01:01:33.000 --> 01:01:36.000]   In other words, we charge assets on an assets under management basis.
[01:01:36.000 --> 01:01:41.000]   So if your account goes up, we get paid more.
[01:01:41.000 --> 01:01:42.000]   If it goes down, we don't make quite as much.
[01:01:42.000 --> 01:01:44.000]   So we're kind of on the same side of the table.
[01:01:44.000 --> 01:01:51.000]   You're going to pay somewhere in the neighborhood of usually one to one and a half percent of assets under management.
[01:01:51.000 --> 01:01:56.000]   That's usually – that's probably the 80 percent range there for most people.
[01:01:56.000 --> 01:02:06.000]   And then you also have what some people will call a more pure form of independence, the RIA, the registered investment advisor firm.
[01:02:06.000 --> 01:02:13.000]   So the difference there is on the broker-dealer side, you can do – and again, this gets –
[01:02:13.000 --> 01:02:17.000]   Joshua, you know this more complicated than you'd think is possible.
[01:02:17.000 --> 01:02:22.000]   But the – well, I'll come back to that part of it.
[01:02:22.000 --> 01:02:25.000]   The RIA is – you only have the advisory model.
[01:02:25.000 --> 01:02:26.000]   You only have the assets under management.
[01:02:26.000 --> 01:02:29.000]   You do not have any commissions involved.
[01:02:29.000 --> 01:02:32.000]   So it's very simple, very clean from that perspective.
[01:02:32.000 --> 01:02:37.000]   A lot of the – if you were to start from scratch, I think most people would gravitate toward this model because of that.
[01:02:37.000 --> 01:02:42.000]   The regulatory environment is a little bit simpler, not necessarily because there's less going on.
[01:02:42.000 --> 01:02:55.000]   But I think because – now, these laws were written in 1934 and 1940 are the most current laws really that – for the most part, the framework that these entities are regulated by.
[01:02:55.000 --> 01:02:57.000]   So keep that in mind.
[01:02:57.000 --> 01:03:01.000]   The registered investment advisor, the RIA, it's just a little bit simpler.
[01:03:01.000 --> 01:03:09.000]   You're regulated by the SEC, whereas the broker-dealer world is regulated by something called FINRA, financial industry regulatory authority.
[01:03:09.000 --> 01:03:11.000]   But also there's some oversight from the SEC.
[01:03:11.000 --> 01:03:14.000]   So there's a lot of cops on the beat.
[01:03:14.000 --> 01:03:28.000]   Interesting, there's – the RIA has a higher standard of care in terms of legality, which is often something that folks that say that's the only way to go would point to.
[01:03:28.000 --> 01:03:40.000]   Interestingly, from an exception to prove the rule, Bernie Madoff for example, all the bad stuff he did was on the RIA side because no one was – the regulators obviously weren't doing well.
[01:03:40.000 --> 01:03:42.000]   The regulators obviously weren't doing what they were supposed to.
[01:03:42.000 --> 01:03:50.000]   He did have – he had both kinds of business, but all the – basically stealing of money was happening on the RIA side.
[01:03:50.000 --> 01:04:03.000]   So you have – that said, you have a fiduciary responsibility on the RIA side where there's a more cryptic suitability requirement on the broker-dealer side, although they're both quite cryptic when it comes down to it.
[01:04:03.000 --> 01:04:07.000]   So I'm not sure that's probably beyond the scope of our conversation.
[01:04:07.000 --> 01:04:11.000]   Then to complicate things, you can also have what I am involved in is a hybrid model.
[01:04:11.000 --> 01:04:18.000]   In other words, you have a – I have a broker-dealer affiliation and I along with two partners have our own RIA.
[01:04:18.000 --> 01:04:27.000]   So we have the ability to do life insurance as an example through the broker-dealer or other outside investment or insurance companies.
[01:04:27.000 --> 01:04:35.000]   We can do college planning through a 529, which for whatever reason, typically or not, they're harder to do on the advisory accounts.
[01:04:35.000 --> 01:04:40.000]   There's one-off situations where an account is not going to be traded much.
[01:04:40.000 --> 01:04:45.000]   Somebody that's owned grandma's stock for a long time, they're not really going to trade it.
[01:04:45.000 --> 01:04:48.000]   So we probably aren't going to charge an asset-based fee.
[01:04:48.000 --> 01:04:57.000]   So we might have a brokerage account and that's where even someone who's really adamant about the fee-based advisory world being the best way to go.
[01:04:57.000 --> 01:05:04.000]   Sometimes there are times when it's just more convenient if you're going to serve the needs of your clients to have both options.
[01:05:04.000 --> 01:05:07.000]   So those are the big, big channels.
[01:05:07.000 --> 01:05:12.000]   Now, the RIA space has grown extremely quickly lately.
[01:05:12.000 --> 01:05:15.000]   I think that's where most of the new business goes to.
[01:05:15.000 --> 01:05:24.000]   Again, like a lot of industries, if you have legacy costs and structures and just pure inertia involved, you're going to have the old way.
[01:05:24.000 --> 01:05:29.000]   But new entrants are going to look at that way and go, "Why would I do it that way? That's crazy."
[01:05:29.000 --> 01:05:38.000]   So there's a lot more flexibility if you were going to have a media presence like, Joshua, you talked about recently.
[01:05:38.000 --> 01:05:41.000]   It's a lot easier to do on the RIA side.
[01:05:41.000 --> 01:05:47.000]   For whatever reason, there's less regulation in terms of – less regulation is maybe the wrong way to say it.
[01:05:47.000 --> 01:05:49.000]   But as long as you don't talk about specific products –
[01:05:49.000 --> 01:05:51.000]   Aaron Ross Powell: More common sense regulation. Put it that way.
[01:05:51.000 --> 01:05:52.000]   Yeah.
[01:05:52.000 --> 01:05:53.000]   Trevor Burrus: For now. For now.
[01:05:53.000 --> 01:05:56.000]   Aaron Ross Powell: Yeah, which I'll ask you about the fiduciary stuff at the end.
[01:05:56.000 --> 01:05:57.000]   But –
[01:05:57.000 --> 01:06:03.000]   So those are the main channels. And then within these – within those models, you can have a – I have a couple of employees that work for me.
[01:06:03.000 --> 01:06:10.000]   So in the independent world, each firm then, each owner of the firm or owners obviously is going to develop their practice.
[01:06:10.000 --> 01:06:12.000]   There's plenty of solos with no assistant.
[01:06:12.000 --> 01:06:23.000]   There's lots of what you would call an ensemble practice with four or five or ten partners that have built an empire and have a nice team of people to serve their clients and help them achieve their goals.
[01:06:23.000 --> 01:06:27.000]   So within those, then you have the various firm structures.
[01:06:27.000 --> 01:06:34.000]   But the main difference is in those models, I or people in my kind of model can create those structures how they see fit.
[01:06:34.000 --> 01:06:38.000]   We can set up the compensation. We can develop the partnership agreements.
[01:06:38.000 --> 01:06:40.000]   We develop the vision for the business.
[01:06:40.000 --> 01:06:42.000]   Very little of that in the wire house.
[01:06:42.000 --> 01:06:47.000]   Yeah, you can create a team, but I mean you're not – there's not a lot of elbow room.
[01:06:47.000 --> 01:06:53.000]   Same thing I think goes for insurance companies based on what you said, Joshua, and what I understand otherwise.
[01:06:53.000 --> 01:06:55.000]   Just not a lot of movement.
[01:06:55.000 --> 01:06:58.000]   So the independent world in general, there are different ways to go about it.
[01:06:58.000 --> 01:07:10.000]   If you're starting from scratch or you're starting a side business, the RIA, if you just want to get – pay fee for service, more of a consulting arrangement, an RIA is a very straightforward way to do that.
[01:07:10.000 --> 01:07:12.000]   Whereas the broker-dealer is not.
[01:07:12.000 --> 01:07:21.000]   It's a harder way to get there, but you can offer more stuff I guess is the best way to simplify it.
[01:07:21.000 --> 01:07:26.000]   Yeah, and these words, by the way, if any listener is confused about the words, you have a good reason to be.
[01:07:26.000 --> 01:07:29.000]   Those of us who are advisors are often confused about the word.
[01:07:29.000 --> 01:07:42.000]   I was a financial advisor for a very – I don't remember how long before I finally understood that fee only was not referring to the fact that somebody only charged hourly fees.
[01:07:42.000 --> 01:07:49.000]   For whatever reason, and this is to my own shame, I was in the business for a couple of years and finally I said, "Wait a second.
[01:07:49.000 --> 01:07:53.000]   Fee only – like they're actually charging fees on investments.
[01:07:53.000 --> 01:07:55.000]   I thought fee only was hourly fees."
[01:07:55.000 --> 01:07:56.000]   I learned –
[01:07:56.000 --> 01:07:59.000]   Yeah, it's mind-numbing.
[01:07:59.000 --> 01:08:05.000]   I mean I wondered why that first firm I worked for, our title at the time was investment representative.
[01:08:05.000 --> 01:08:08.000]   I thought, "Well, how come all these other guys can call – have financial advisor?
[01:08:08.000 --> 01:08:11.000]   That sounds cooler, sexier like you say.
[01:08:11.000 --> 01:08:20.000]   Investment representative sounds like I'm selling concrete or something," which is a good business I'm sure, but I was looking for financial advisor.
[01:08:20.000 --> 01:08:24.000]   It turns out I didn't have the right licenses and I – like you said about no one can explain.
[01:08:24.000 --> 01:08:29.000]   You're only – these licenses you have here, they're really just security salespeople license.
[01:08:29.000 --> 01:08:32.000]   You're not legally supposed to give advice.
[01:08:32.000 --> 01:08:33.000]   Wait a minute.
[01:08:33.000 --> 01:08:34.000]   What?
[01:08:34.000 --> 01:08:37.000]   So that was the beginning of my exploring the world.
[01:08:37.000 --> 01:08:39.000]   That's interesting that I did not know that.
[01:08:39.000 --> 01:08:42.000]   We used to have this absurd – so mine was the same.
[01:08:42.000 --> 01:08:46.000]   My first business card said financial representative and then later more licensing.
[01:08:46.000 --> 01:08:48.000]   It said financial advisor.
[01:08:48.000 --> 01:09:00.000]   Then I was intending to move into the third different model, different practice model, different entity, et cetera, that was going to be called wealth management advisor under the firm I was with.
[01:09:00.000 --> 01:09:03.000]   But we used to have this ridiculous language.
[01:09:03.000 --> 01:09:09.000]   I don't know if maybe you had it too, but we had the two hats language where we would have to say, "OK.
[01:09:09.000 --> 01:09:17.000]   Now I'm going to pull off – I'm going to put on my financial – first we're going to have my financial advisor hat and I'm going to give you this financial plan and we're going to talk about this."
[01:09:17.000 --> 01:09:24.000]   And, OK, now at this point in time, I'm going to put on my salesperson hat and I'm going to sell you this insurance policy.
[01:09:24.000 --> 01:09:31.000]   But I'm doing this under the context of being a salesperson and selling you an insurance policy as a financial advisor.
[01:09:31.000 --> 01:09:33.000]   It's just stupid.
[01:09:33.000 --> 01:09:34.000]   It's absolutely stupid.
[01:09:34.000 --> 01:09:35.000]   It's insanity.
[01:09:35.000 --> 01:09:36.000]   It really is.
[01:09:36.000 --> 01:09:45.000]   And the problem is I can't fault the president of XYZ major corporation or the CEO because it's – they're dealing with the industry legislation as it is.
[01:09:45.000 --> 01:09:59.000]   I just think it's absurd and if I were in their shoes, I would have to do exactly what they're doing because you have to protect the interests of your stockholders or your policy owners depending on how your company is structured.
[01:09:59.000 --> 01:10:00.000]   You've got to protect their interests.
[01:10:00.000 --> 01:10:06.000]   But being out on the street, it's so – it's so –
[01:10:06.000 --> 01:10:07.000]   It's a tough place to be.
[01:10:07.000 --> 01:10:15.000]   Yeah, and as you know, the only real way around it is just to always act like you're doing what's right for people and explain why you're recommending things.
[01:10:15.000 --> 01:10:27.000]   But then you sort of – getting compliance approval to – if you were to try to for – yeah, I'm doing this life insurance policy or this brokerage account that involves transaction costs.
[01:10:27.000 --> 01:10:30.000]   But I'm only going to recommend stuff that's in your best interest.
[01:10:30.000 --> 01:10:32.000]   You'd think that's pretty par for the course.
[01:10:32.000 --> 01:10:33.000]   It should be.
[01:10:33.000 --> 01:10:36.000]   I think you and I would – have gone about our businesses that way.
[01:10:36.000 --> 01:10:45.000]   But unfortunately, the legal background – I guess it's when lawyers get involved and things get – I don't know.
[01:10:45.000 --> 01:10:49.000]   The only way to succeed long-term is what you said, just try to do your own best interest.
[01:10:49.000 --> 01:10:50.000]   Excuse me.
[01:10:50.000 --> 01:10:52.000]   Try to do your own best interest.
[01:10:52.000 --> 01:10:58.000]   Somebody will accuse me of that one of a Freudian slip.
[01:10:58.000 --> 01:11:06.000]   Just simply try to treat every situation and act with what's in the best interest of that situation because otherwise you get so lost.
[01:11:06.000 --> 01:11:10.000]   And I came to the conclusion that I will do my best to follow the law.
[01:11:10.000 --> 01:11:16.000]   But the only thing I can do is just simply say just do what you would do if it were you.
[01:11:16.000 --> 01:11:25.000]   And that's the only standard that it can be based on because sometimes the most important – you can abuse any system.
[01:11:25.000 --> 01:11:33.000]   But then sometimes things that look like abuse aren't and it's actually a really important idea.
[01:11:33.000 --> 01:11:41.000]   Sometimes funneling money out of an investment account and funneling it into an insurance policy is absolutely what somebody should do.
[01:11:41.000 --> 01:11:42.000]   And sometimes that's an abuse.
[01:11:42.000 --> 01:11:47.000]   And so it's very difficult to know what to do.
[01:11:47.000 --> 01:11:52.000]   I know for me – final comment on the practices and then we'll wrap up here, Sean.
[01:11:52.000 --> 01:12:02.000]   But on the different models, I – so when I left the insurance world, I filed the paperwork for an RIA.
[01:12:02.000 --> 01:12:08.000]   It never got to the point of being fully approved because I pulled it before that was the case.
[01:12:08.000 --> 01:12:10.000]   But I was in the process of filing the RIA.
[01:12:10.000 --> 01:12:12.000]   I wasn't particularly happy about it.
[01:12:12.000 --> 01:12:29.000]   I did not want to be necessarily under the fee-only umbrella because I don't believe that if you're only fee-only, I think you lose out on the ability to serve clients with some very important things simply because of the regulation.
[01:12:29.000 --> 01:12:37.000]   But the reason I was pursuing the RIA model was I had the most liberal media restrictions.
[01:12:37.000 --> 01:12:46.000]   I had the ability to control what I – I had the ability to control which things I did or didn't do and to allow myself more to still do the podcast.
[01:12:46.000 --> 01:13:01.000]   And then I figured, well, I'll jump on the marketing of the fee-only and that's what's happening is because of the problems of the financial advisor business, then now people are latching on to the marketing of fee-only as being the go-to thing.
[01:13:01.000 --> 01:13:04.000]   And they don't realize some of the disadvantages of being fee-only.
[01:13:04.000 --> 01:13:07.000]   And I said, well, I'll at least ride the marketing for this.
[01:13:07.000 --> 01:13:09.000]   I'll take some of the media articles.
[01:13:09.000 --> 01:13:17.000]   I'll get some people who are looking for a fee-only advisor and I can still do the media and I'll deal with the backside.
[01:13:17.000 --> 01:13:29.000]   Now, if I were – if I wasn't – if I hadn't at that time been trying to build radical personal finance, the media, I would never – I would – I would just wanting to be a financial advisor.
[01:13:29.000 --> 01:13:36.000]   Number one, I would have stayed where I was because I had enough independence and autonomy and I could deal with most of the things that I didn't like except for the media.
[01:13:36.000 --> 01:13:49.000]   I could deal with those things in a straightforward way or I would have gone independent because I think you need to have the ability to serve the clients in all of their situations very specifically.
[01:13:49.000 --> 01:14:00.000]   And there are times at which – I mean you need to be able to sell insurance to solve that client's need and you need to be able to have both of those things to really be the most well-rounded appropriate perspective.
[01:14:00.000 --> 01:14:04.000]   So I would have gone the independent model with a hybrid approach.
[01:14:04.000 --> 01:14:18.000]   I would have probably established an RIA and I would have gone ahead and had the brokerage relationship with an independent broker of some kind because I feel like you need to have the capacity for both of those things.
[01:14:18.000 --> 01:14:19.000]   That was where I came to.
[01:14:19.000 --> 01:14:25.000]   Trevor Burrus: Yeah, I tend to think a lot of times we minimize if it's a 90/10 split between someone's practice.
[01:14:25.000 --> 01:14:31.000]   That 10 percent doesn't sound important and it might not be from a revenue standpoint but that's not really the point.
[01:14:31.000 --> 01:14:41.000]   It's – that 10 percent might be a big inconvenience for your clients and again, that's a balance you have to figure out from a business model standpoint and client service.
[01:14:41.000 --> 01:14:47.000]   And your clients will understand in most cases if we said, hey, we're not doing this line of business.
[01:14:47.000 --> 01:14:55.000]   But you hate to send them away even if it's to a hand-selected third party because again, not everybody is built to practice this way.
[01:14:55.000 --> 01:15:08.000]   But a lot of people, it's simplicity and I go to Sean when I have a question about something about money and that's a lot of trust and confidence and you hate to refer them out even if it's to – even if it's – I'm the doctor and I'm just prescribing.
[01:15:08.000 --> 01:15:11.000]   They go to a different pharmacy.
[01:15:11.000 --> 01:15:18.000]   People get used to the, hey, he'll take care of it for me and I don't have to expend the energy to say if he's trying to hose me or not.
[01:15:18.000 --> 01:15:21.000]   That's – and I take that and I know you did.
[01:15:21.000 --> 01:15:23.000]   It's a high badge of honor to have that.
[01:15:23.000 --> 01:15:39.000]   Yeah, absolutely. It's so valuable and to be able to use – if you only have the hammer, everything looks like a nail and that's been applied in the insurance world.
[01:15:39.000 --> 01:15:42.000]   If you only sell insurance, then everything looks like a whole life insurance sale.
[01:15:42.000 --> 01:15:45.000]   But it also has been applied in the investment world.
[01:15:45.000 --> 01:15:49.000]   If you only have a mutual fund to sell, then everything looks like a mutual fund sale.
[01:15:49.000 --> 01:15:57.000]   And I feel the strength is to have a full tool belt and, yes, you might only use this specialized tool.
[01:15:57.000 --> 01:16:03.000]   You might only use a tap-and-die set once or twice a year.
[01:16:03.000 --> 01:16:07.000]   But when you need to tap a hole, that's what you need.
[01:16:07.000 --> 01:16:15.000]   And as financial advisors, if we can arrange something where we have access to all the tools, that's going to be really valuable.
