
[00:00:00.040 --> 00:00:09.480]   ち
[00:40:46.440 --> 00:40:46.440]   I think that's a great opportunity to be able to work.
[00:40:46.440 --> 00:40:46.440]   I think that's a great opportunity to be able to work.
[00:40:46.440 --> 00:40:46.440]   I think that's a great opportunity to be able to work.
[00:40:46.440 --> 00:40:46.440]   I think that's a great opportunity to be able to work.
[00:40:46.440 --> 00:40:46.440]   I think that's a great opportunity to be able to work.
[00:40:46.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.460 --> 00:41:16.460]   I think that's a great opportunity to be able to work.
[00:41:16.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.480 --> 00:41:46.480]   I think that's a great opportunity to be able to work.
[00:41:46.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.500 --> 00:42:16.500]   I think that's a great opportunity to be able to work.
[00:42:16.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.520 --> 00:42:46.520]   I think that's a great opportunity to be able to work.
[00:42:46.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.540 --> 00:43:16.540]   I think that's a great opportunity to be able to work.
[00:43:16.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.560 --> 00:43:46.560]   I think that's a great opportunity to be able to work.
[00:43:46.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.580 --> 00:44:16.580]   I think that's a great opportunity to be able to work.
[00:44:16.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.600 --> 00:44:46.600]   I think that's a great opportunity to be able to work.
[00:44:46.640 --> 00:45:16.620]  ,
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.620 --> 00:45:16.620]   I think that's a great opportunity to be able to work.
[00:45:16.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.640 --> 00:45:46.640]   I think that's a great opportunity to be able to work.
[00:45:46.680 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.660 --> 00:46:16.660]   I think that's a great opportunity to be able to work.
[00:46:16.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:46:46.680]   I think that's a great opportunity to be able to work.
[00:46:46.680 --> 00:47:16.700]  ,
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.700 --> 00:47:16.700]   I think that's a great opportunity to be able to work.
[00:47:16.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:47:46.720]   I think that's a great opportunity to be able to work.
[00:47:46.720 --> 00:48:16.740]  ,
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.740 --> 00:48:16.740]   and I think that's a great opportunity to be able to work.
[00:48:16.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:48:46.760]   I think that's a great opportunity to be able to work.
[00:48:46.760 --> 00:49:16.780]  ,
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.780 --> 00:49:16.780]   I think that's a great opportunity to be able to work.
[00:49:16.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:49:46.800]   I think that's a great opportunity to be able to work.
[00:49:46.800 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.820 --> 00:50:16.820]   I think that's a great opportunity to be able to work.
[00:50:16.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:50:46.840]   I think that's a great opportunity to be able to work.
[00:50:46.840 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.860 --> 00:51:16.860]   I think that's a great opportunity to be able to work.
[00:51:16.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.880 --> 00:51:46.880]   I think that's a great opportunity to be able to work.
[00:51:46.900 --> 00:52:16.900]  ,
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:16.900]   I think that's a great opportunity to be able to work.
[00:52:16.900 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.920 --> 00:52:46.920]   I think that's a great opportunity to be able to work.
[00:52:46.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.940 --> 00:53:16.940]   I think that's a great opportunity to be able to work.
[00:53:16.980 --> 00:53:46.960]  ,
[00:53:46.960 --> 00:54:16.980]  ,
[00:54:16.980 --> 00:54:16.980]   ,
[00:54:16.980 --> 00:54:16.980]   ,
[00:54:16.980 --> 00:54:16.980]   ,
[00:54:17.020 --> 00:54:19.020]   with
[00:54:19.020 --> 00:54:28.100]   as,,,ав
[00:54:28.100 --> 00:54:47.000]  �
[00:54:47.040 --> 00:54:57.720]   speak
[00:54:57.720 --> 00:55:14.380]   on--
[00:55:14.960 --> 00:55:44.940]   conduct
[00:56:15.040 --> 00:56:24.580]  ota
[00:56:24.580 --> 00:56:26.060]   con is the
[00:56:26.060 --> 00:56:43.300]   product mon電 e belong enivid anywhere

