
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:43:35.640 --> 00:43:38.640]   They want to feel financially secure.
[00:43:38.640 --> 00:43:41.640]   They want to be confident that they have a plan that knows where they're going.
[00:43:41.640 --> 00:43:44.640]   They want to be confident they know how to achieve their goals.
[00:43:44.640 --> 00:43:48.640]   But when it comes down to actually calling a financial advisor, very few do.
[00:43:48.640 --> 00:43:58.640]   It's like nobody -- they get the 401(k) packet, and they get their financial advice from the broke guy in the cubicle next to them instead of picking up the phone and calling a financial advisor.
[00:43:58.640 --> 00:44:05.640]   So one of the things that I see as one of my missions is to increase the demand in the marketplace for financial advice.
[00:44:05.640 --> 00:44:08.640]   Because if we can increase the demand, then the market will respond.
[00:44:08.640 --> 00:44:14.640]   And the second thing is to effectively advertise and effectively communicate.
[00:44:14.640 --> 00:44:24.640]   And then today, in 2015, where all of us are essentially media companies, we can convey the value and let the clients choose.
[00:44:24.640 --> 00:44:27.640]   Just give them the information and let them choose.
[00:44:27.640 --> 00:44:32.640]   So when a client would sit down with me, and somebody says, "What do you do?"
[00:44:32.640 --> 00:44:34.640]   I used to say, "I'm a financial planner."
[00:44:34.640 --> 00:44:38.640]   And so then they would turn and they'd walk away hoping I wouldn't sell them anything.
[00:44:38.640 --> 00:44:42.640]   Or I'd say, "I help people manage their personal finances."
[00:44:42.640 --> 00:44:45.640]   And I finally realized one day what I do.
[00:44:45.640 --> 00:44:47.640]   And so now when people say, "Allen, what do you do for a living?"
[00:44:47.640 --> 00:44:50.640]   I say, "I help my clients live great lives."
[00:44:50.640 --> 00:44:51.640]   Because that's what we do.
[00:44:51.640 --> 00:44:55.640]   I help clients figure out what their great life's going to be, and then I help them live it.
[00:44:55.640 --> 00:44:58.640]   And we use finances to support that great life.
[00:44:58.640 --> 00:45:02.640]   But great life is a really hard service to sell.
[00:45:02.640 --> 00:45:03.640]   What am I selling?
[00:45:03.640 --> 00:45:04.640]   What's tangible?
[00:45:04.640 --> 00:45:07.640]   What are you getting in return for your $2,000 investment or whatever the number is?
[00:45:07.640 --> 00:45:09.640]   It can be a difficult sell.
[00:45:09.640 --> 00:45:15.640]   And so ultimately, we're out there selling ourselves, and we're saying, "I help my clients live great lives, so you should hire me, and I'm going to help you do that."
[00:45:15.640 --> 00:45:18.640]   But it is an issue with value articulation.
[00:45:18.640 --> 00:45:22.640]   Because you say financial planning, and what does that mean?
[00:45:22.640 --> 00:45:28.640]   Is that comprehensive financial planners that help you with everything that touches your financial life, or is that insurance salesmen?
[00:45:28.640 --> 00:45:29.640]   Is it just investment guys?
[00:45:29.640 --> 00:45:34.640]   I mean, the majority of people that call themselves financial advisors are simply investment guys.
[00:45:34.640 --> 00:45:37.640]   They don't do any actual financial planning, what I would call financial planning.
[00:45:37.640 --> 00:45:40.640]   And so how do we articulate the value?
[00:45:40.640 --> 00:45:43.640]   Most advisors don't know what financial planners do.
[00:45:43.640 --> 00:45:45.640]   How are consumers supposed to know?
[00:45:45.640 --> 00:45:52.640]   And so we have this massive gap in terms of knowledge base about what financial planners really do.
[00:45:52.640 --> 00:45:59.640]   Because when people sit down and they really understand it, and when they go through the process, they are amazed at what they get.
[00:45:59.640 --> 00:46:02.640]   I've never had a client go, "Yeah, I don't think that was worth my money."
[00:46:02.640 --> 00:46:07.640]   They always say, "This far and away exceeded what I could have ever expected."
[00:46:07.640 --> 00:46:10.640]   And that just comes because they weren't sure.
[00:46:10.640 --> 00:46:12.640]   I mean, I probably charge four times as much as I do.
[00:46:12.640 --> 00:46:17.640]   I don't because it's hard to sell that service, but it's an incredibly valuable service.
[00:46:17.640 --> 00:46:19.640]   Yeah, I agree with you.
[00:46:19.640 --> 00:46:29.640]   I've never had a client, when you go through a comprehensive financial planning process that starts with goals, and even that has become kind of laughed at by many people.
[00:46:29.640 --> 00:46:33.640]   "Oh, you're asking me about my goals. Who cares about my goals? Just tell me what I do with my money."
[00:46:33.640 --> 00:46:37.640]   As with anything, people can cheapen anything.
[00:46:37.640 --> 00:46:50.640]   But when it starts with goals, and when there's trust and confidence to know that this person cares about my goals and can think about them, and then help me plan out, it is inconceivable.
[00:46:50.640 --> 00:47:00.640]   I think for any financial planner or financial advisor, whatever the title, it should be inconceivable to you how anybody would not want what you have.
[00:47:00.640 --> 00:47:01.640]   Oh, absolutely.
[00:47:01.640 --> 00:47:04.640]   And you should feel like you're just selling it cheap.
[00:47:04.640 --> 00:47:07.640]   And so that's the other piece, too, is you talked about the consumer demand.
[00:47:07.640 --> 00:47:10.640]   And my concern is, I got in this profession late.
[00:47:10.640 --> 00:47:12.640]   I've only been around a few years.
[00:47:12.640 --> 00:47:21.640]   But what I have seen, particularly from my peers, is that they look at financial planning as for rich people because advisors have historically only worked with rich people.
[00:47:21.640 --> 00:47:27.640]   And so the people that did want the service, did want the advice, did want to pay a financial planner, couldn't find someone to do it.
[00:47:27.640 --> 00:47:29.640]   There wasn't anybody out there that would take their money.
[00:47:29.640 --> 00:47:37.640]   I had clients that sat down, and my biggest client now, she sat down across the table from me when she had no assets.
[00:47:37.640 --> 00:47:44.640]   She was an anesthesiologist making over half a million dollars a year and said, "Allen, will you please work with me?
[00:47:44.640 --> 00:47:48.640]   You're the fifth advisor I've talked to, and no one will work with me."
[00:47:48.640 --> 00:47:57.640]   Two and a half years later, she has a net worth over $700,000 because she's saving like crazy and wants to not have to do her job for the rest of her life.
[00:47:57.640 --> 00:47:59.640]   I was amazed that no one would work with her.
[00:47:59.640 --> 00:48:05.640]   Who's going to work with the average American that's making $50,000, $60,000, $70,000 a year as a household?
[00:48:05.640 --> 00:48:06.640]   No one.
[00:48:06.640 --> 00:48:14.640]   And so that's been the other piece is how do we start finding financial advisors to start working with clients that aren't rich?
[00:48:14.640 --> 00:48:18.640]   And that's what the XY Planning Network is all about, is creating a fee model.
[00:48:18.640 --> 00:48:25.640]   It's creating a service model, creating a way of delivering it, doing it virtually, that's a lot cheaper for the advisor to deliver.
[00:48:25.640 --> 00:48:27.640]   So it makes services cheaper to clients.
[00:48:27.640 --> 00:48:35.640]   We're trying to bring this service model of financial advice to a new generation because they have been completely ignored.
[00:48:35.640 --> 00:48:40.640]   And by ignored, I mean they're not rich, so advisors didn't care to work with them.
[00:48:40.640 --> 00:48:41.640]   So go ahead.
[00:48:41.640 --> 00:48:43.640]   This is a good transition.
[00:48:43.640 --> 00:48:54.640]   Go ahead and talk about XY Planning Network both from the consumer side and from the advisor side and sketch it out as to how people would know if it's something that could be helpful to them.
[00:48:54.640 --> 00:49:00.640]   So the XY Planning Network is a group of advisors that specialize in working with Gen X and Gen Y clients.
[00:49:00.640 --> 00:49:05.640]   So you know you're Gen X if you are probably age 50 and under.
[00:49:05.640 --> 00:49:11.640]   And so Gen X is about age 50 to 34, and then Gen Y starts at 34 and goes down from there.
[00:49:11.640 --> 00:49:15.640]   So if you're 50 and under, you're our target market.
[00:49:15.640 --> 00:49:17.640]   And all of our advisors are fee only like we've been talking about.
[00:49:17.640 --> 00:49:18.640]   They don't accept commissions.
[00:49:18.640 --> 00:49:20.640]   They sell financial advice.
[00:49:20.640 --> 00:49:22.640]   They sell financial planning.
[00:49:22.640 --> 00:49:34.640]   They're all certified financial planners, which is a designation that requires seven college level, graduate level courses and a very intense examination and three years of work experience to use it.
[00:49:34.640 --> 00:49:41.640]   So they're all highly -- so they're competent because they passed the CFP exam, and for any of us that took the CFP, it is a very difficult exam.
[00:49:41.640 --> 00:49:43.640]   You have to know your stuff to get through it.
[00:49:43.640 --> 00:49:48.640]   But you also have experience of working directly with clients, at least three years of experience.
[00:49:48.640 --> 00:49:50.640]   And so consumers can go to our website.
[00:49:50.640 --> 00:49:52.640]   It's just xyplanningnetwork.com.
[00:49:52.640 --> 00:49:56.640]   There's a big find an advisor button, and they can search through our advisors.
[00:49:56.640 --> 00:50:02.640]   And one of the things I'm really proud of is that we've kind of not completely eliminated because we do still have a location-based search.
[00:50:02.640 --> 00:50:09.640]   But instead of just looking for an advisor that lives near you, they can look for an advisor that specializes in clients like them.
[00:50:09.640 --> 00:50:14.640]   So if you're a new parent, you can go hire one of the advisors that specializes in working with new parents.
[00:50:14.640 --> 00:50:18.640]   And they're experts in the situation that you're going through and the questions that you're asking.
[00:50:18.640 --> 00:50:22.640]   If you're a health care professional, you can go work with the advisor that specializes in health care professional.
[00:50:22.640 --> 00:50:25.640]   We have somebody that specializes in world-traveling bloggers.
[00:50:25.640 --> 00:50:28.640]   So if you're a world-traveling blogger, we've got the advisor for you.
[00:50:28.640 --> 00:50:29.640]   Who is that?
[00:50:29.640 --> 00:50:31.640]   That's Sophia Barrow with Gen Y Planning.
[00:50:31.640 --> 00:50:39.640]   And so she -- if you have questions about what it means to live abroad, to live in Thailand on $1,200 a month, she's your girl.
[00:50:39.640 --> 00:50:45.640]   And that's going to be the advisor that you connect with that really understands what you're trying to do.
[00:50:45.640 --> 00:50:51.640]   And so I call it an interest-based search because all of our advisors work virtually, so they're able to work with you no matter where you live.
[00:50:51.640 --> 00:50:59.640]   And so you can find the right advisor for you, the best advisor for you, the one that specializes in working with clients like you, not just the one who happens to live down the street.
[00:50:59.640 --> 00:51:01.640]   So that's kind of from a consumer perspective.
[00:51:01.640 --> 00:51:06.640]   It's our goal just to connect the consumers with the best advisor for them.
[00:51:06.640 --> 00:51:12.640]   And I encourage consumers that go to the website, don't just look on the state-based search and see who's in your area.
[00:51:12.640 --> 00:51:18.640]   Really go through that interest-based search engine and just see, is there somebody here who specializes in working with clients like me?
[00:51:18.640 --> 00:51:24.640]   From the advisor perspective, we have -- I like to coin our advisors.
[00:51:24.640 --> 00:51:26.640]   Many of them are the pissed-off junior planners.
[00:51:26.640 --> 00:51:31.640]   And I say that if you're not an advisor, it may not make sense.
[00:51:31.640 --> 00:51:38.640]   But we have a lot of advisors that were hired and told they were going to have a certain job, and then their career path really didn't pan out.
[00:51:38.640 --> 00:51:39.640]   They were sold a bill of goods.
[00:51:39.640 --> 00:51:42.640]   And so we have a lot of advisors say, "I really want to work with younger clients.
[00:51:42.640 --> 00:51:44.640]   I want to work with my own clients.
[00:51:44.640 --> 00:51:45.640]   I want to run the show."
[00:51:45.640 --> 00:51:48.640]   And they really can't do that within the firm that they work for.
[00:51:48.640 --> 00:51:57.640]   And so we help advisors basically start firms and bookkeeping, marketing, technology, compliance, just all the things that go into being a business owner.
[00:51:57.640 --> 00:52:08.640]   We help establish that firm and provide training on these different concepts like we're talking about and how to work with GenX GenY clients, how to do a monthly subscription billing service, how to do your own bookkeeping.
[00:52:08.640 --> 00:52:16.640]   I mean, these are things that they don't train you how to do so that they can go out and instead of focusing on bookkeeping, they can focus on serving clients.
[00:52:16.640 --> 00:52:19.640]   And they can do great work and do it for the clients that they love.
[00:52:19.640 --> 00:52:23.640]   So from an advisor perspective, we're just making it easier to start firms to work with young clients.
[00:52:23.640 --> 00:52:28.640]   So I want to ask you about your entrepreneurship journey.
[00:52:28.640 --> 00:52:31.640]   So you started -- you graduated from college.
[00:52:31.640 --> 00:52:32.640]   You worked for a firm.
[00:52:32.640 --> 00:52:34.640]   Then you started your own firm.
[00:52:34.640 --> 00:52:36.640]   And now you're starting a new business.
[00:52:36.640 --> 00:52:39.640]   What possessed you to become an entrepreneur?
[00:52:39.640 --> 00:52:43.640]   So when I was about five years old, I started my first business.
[00:52:43.640 --> 00:52:48.640]   So I lived in Auburn, Alabama, in the Auburn Tiger Country.
[00:52:48.640 --> 00:52:53.640]   And I used to go out and we had these C rocks or I don't know exactly.
[00:52:53.640 --> 00:52:56.640]   They were big, round, flat, thin rocks that were in our driveway.
[00:52:56.640 --> 00:53:01.640]   And I would take colored glue and I would write -- do the Auburn University logo on them.
[00:53:01.640 --> 00:53:04.640]   And I sold these paperweights for like five bucks a pop.
[00:53:04.640 --> 00:53:06.640]   I made a killing, man.
[00:53:06.640 --> 00:53:08.640]   In Auburn country, people bought those things like hotcakes.
[00:53:08.640 --> 00:53:12.640]   I would take them to church and I would sell 10, 15, 20 a day.
[00:53:12.640 --> 00:53:15.640]   I mean I was rolling in dough for a young guy.
[00:53:15.640 --> 00:53:20.640]   And it took about three months before I sold my first business.
[00:53:20.640 --> 00:53:25.640]   My mom bought me out, cash offer, because she was so sick of me selling these rocks to her friends.
[00:53:25.640 --> 00:53:29.640]   So she bought me out and I took that money and I invested in a candy business.
[00:53:29.640 --> 00:53:33.640]   So then I went to Walmart and I bought a bunch of candy and started selling it to all my friends.
[00:53:33.640 --> 00:53:38.640]   And then again, she bought me out because she got so sick of me lugging around a taco box full of candy.
[00:53:38.640 --> 00:53:44.640]   I have just always as a person been somebody who wants to meet the needs of others.
[00:53:44.640 --> 00:53:50.640]   And so when I see an issue and I see a place in the marketplace where folks need help and they're just not finding good help,
[00:53:50.640 --> 00:53:52.640]   I have this compulsion to help them.
[00:53:52.640 --> 00:54:01.640]   And so that's where starting my own financial planning firm, one of the impetuses for that happening was that at a firm where I had a job,
[00:54:01.640 --> 00:54:06.640]   I was working and a guy came in and said, "Could you just give me a retirement projection?
[00:54:06.640 --> 00:54:13.640]   I don't want all the confidence in financial planning. I can't afford it. Can I pay you $200 an hour, just a couple hours, just give me a retirement projection?"
[00:54:13.640 --> 00:54:15.640]   And we told him no.
[00:54:15.640 --> 00:54:17.640]   I was like, "That guy needs help."
[00:54:17.640 --> 00:54:22.640]   And there's obviously a need. This guy's out offering to pay us good money to give that service.
[00:54:22.640 --> 00:54:25.640]   And so that's kind of what spurred me to end up opening my own firm.
[00:54:25.640 --> 00:54:30.640]   And then with XY Planning Network, really came down to realizing there was a lot of advisors that were out there that wanted to start their own firm.
[00:54:30.640 --> 00:54:37.640]   And I could either continue to answer the same question over and over and over for folks because everyone had the same questions,
[00:54:37.640 --> 00:54:40.640]   or we could just package it together and basically turn it into a business.
[00:54:40.640 --> 00:54:42.640]   And that's what we did.
[00:54:42.640 --> 00:54:50.640]   And what's funny is how one thing leads to another, and that is we have another business coming online this month called Financial Advisor Bean Counters,
[00:54:50.640 --> 00:54:58.640]   which helps our advisors with their bookkeeping and doing tax preparation for the business itself because it's a service that they need.
[00:54:58.640 --> 00:55:02.640]   So it's amazing how when you start a business and you start to see other little holes,
[00:55:02.640 --> 00:55:05.640]   there's just not any really good bookkeeping services out there for advisors.
[00:55:05.640 --> 00:55:07.640]   So we're just going to have to start one.
[00:55:07.640 --> 00:55:12.640]   Yeah. That's the fundamental basis of entrepreneurship is solving people's needs and problems.
[00:55:12.640 --> 00:55:14.640]   That's exactly it.
[00:55:14.640 --> 00:55:18.640]   And then when the problems are solved better by someone else, businesses go out of business.
[00:55:18.640 --> 00:55:20.640]   No, it's so true.
[00:55:20.640 --> 00:55:26.640]   And sometimes just starting a business and kind of beginning to push that envelope forces innovation from other companies.
[00:55:26.640 --> 00:55:29.640]   You know, Google is a really -- I love how Google does this.
[00:55:29.640 --> 00:55:32.640]   So Google relies on the Internet, right?
[00:55:32.640 --> 00:55:35.640]   That's everything that they do relies on people having high-speed Internet.
[00:55:35.640 --> 00:55:38.640]   So these cable companies and DSL, they wouldn't put in high-speed Internet.
[00:55:38.640 --> 00:55:43.640]   So what they do, they launch Google Fiber, which if you're not familiar is like 100-gigabyte Internet.
[00:55:43.640 --> 00:55:44.640]   It's faster than anything we have.
[00:55:44.640 --> 00:55:46.640]   And they started going into a couple cities.
[00:55:46.640 --> 00:55:51.640]   I think they started in Austin, Texas, and they went to Kansas City for some unknown reason because that was number two.
[00:55:51.640 --> 00:55:56.640]   And they put in this 100-gigabyte Internet, and then guess what?
[00:55:56.640 --> 00:56:00.640]   All the other companies started putting in 100-gigabyte Internet.
[00:56:00.640 --> 00:56:03.640]   And now in Bozeman, Montana, I've got 60 gigabytes.
[00:56:03.640 --> 00:56:04.640]   Wow.
[00:56:04.640 --> 00:56:08.640]   Now, Google is going to get out of the Internet business because they don't want to be in the business of providing Internet.
[00:56:08.640 --> 00:56:10.640]   They want to help spur innovation.
[00:56:10.640 --> 00:56:19.640]   And so sometimes that's what you can do as well is as a business owner, there are certain needs that I have for our members and to serve our clients and our customers.
[00:56:19.640 --> 00:56:27.640]   And so sometimes you have to start a business to get other people to get off their lazy tails and do it better so that they can provide the service that your people need.
[00:56:27.640 --> 00:56:37.640]   I get a lot of questions on this show from people who are not financial advisors but who like finance and like helping people and like coaching, in essence.
[00:56:37.640 --> 00:56:52.640]   Over the Christmas holidays, I got two emails within an hour of each other, both of which were from young CPAs working at big four accounting firms who were auditors and saying, "I want to start my own financial planning business."
[00:56:52.640 --> 00:56:56.640]   And I gave them some advice and told them how I would start a firm.
[00:56:56.640 --> 00:57:10.640]   But what background – and I know of several others that are in my Irregulars program. We spend a lot of time talking behind the scenes and talking about starting tax practices and want to give financial advice.
[00:57:10.640 --> 00:57:15.640]   I've gotten some connection from financial bloggers who have reached out to me and asked me for advice.
[00:57:15.640 --> 00:57:25.640]   What experience do you think somebody needs in finance to actually make the transition to running a successful firm of the type that you've outlined?
[00:57:25.640 --> 00:57:28.640]   I don't think they need any. I think they need life experience.
[00:57:28.640 --> 00:57:34.640]   So we've got advisors that were – we have one that was an actress, theater major.
[00:57:34.640 --> 00:57:42.640]   That would also be Sophia Bera. This is why she works with world-traveling bloggers. She's an actress theater kid turned financial planner.
[00:57:42.640 --> 00:57:43.640]   I didn't know that.
[00:57:43.640 --> 00:57:50.640]   We have advisors that have background in real estate sales. We have background in being a service member, being in the military. They have become a financial advisor.
[00:57:50.640 --> 00:57:59.640]   People come from all walks of life, and what you'll find is that when you do have that life experience and you come from that area, you know the needs that those folks have.
[00:57:59.640 --> 00:58:11.640]   I have no idea what it's like to live life as an actor or an actress and to have contracts that come and go and never know where your next paycheck is going to come from and constantly varied income.
[00:58:11.640 --> 00:58:17.640]   I have no idea what that's like, but she does, and that's her life experience, and so she can help those people.
[00:58:17.640 --> 00:58:21.640]   Do you need to learn what it takes to be a financial planner? Absolutely.
[00:58:21.640 --> 00:58:24.640]   But I always say, "You can give me somebody with technical knowledge."
[00:58:24.640 --> 00:58:34.640]   The technical knowledge of being a financial planner and all the different insurance rules and investment rules and tax laws and all that, it doesn't mean I can make them a good financial planner.
[00:58:34.640 --> 00:58:38.640]   Give me somebody with great life experience that can communicate and can connect with clients.
[00:58:38.640 --> 00:58:41.640]   I can teach them to be a financial planner because I can teach them the technical content.
[00:58:41.640 --> 00:58:46.640]   You said earlier, I'd normally characterize 10% of what we do as technical content.
[00:58:46.640 --> 00:58:49.640]   The other 90% is just trying to communicate it to clients.
[00:58:49.640 --> 00:58:56.640]   If you're looking to become a financial planner, you can go through the motions, and those motions are generally you've got to get the CFP.
[00:58:56.640 --> 00:59:01.640]   I highly recommend the CFP just because I think it's a really great base level of education.
[00:59:01.640 --> 00:59:04.640]   Go out, sign up for your local college may have it.
[00:59:04.640 --> 00:59:07.640]   You can go to the CFP board's website.
[00:59:07.640 --> 00:59:11.640]   I think it's just cfpboard.com.
[00:59:11.640 --> 00:59:13.640]   Maybe .net or .org.
[00:59:13.640 --> 00:59:14.640]   Who knows? Google it.
[00:59:14.640 --> 00:59:16.640]   Just do a DuckDuckGo search and find CFP board.
[00:59:16.640 --> 00:59:17.640]   Just Google it.
[00:59:17.640 --> 00:59:22.640]   But you can search for universities in your area that may have an on-site program or you can do it online.
[00:59:22.640 --> 00:59:25.640]   But it's seven courses that really go at the heart of financial planning.
[00:59:25.640 --> 00:59:27.640]   You need that to get the technical expertise.
[00:59:27.640 --> 00:59:30.640]   The seventh course, which they recently added, is called a capstone class.
[00:59:30.640 --> 00:59:33.640]   You learn how to write a comprehensive financial plan.
[00:59:33.640 --> 00:59:36.640]   That's when you're really ready to make the leap is once you're through that education.
[00:59:36.640 --> 00:59:40.640]   So some folks may say that you need a couple years' work experience.
[00:59:40.640 --> 00:59:43.640]   It just depends on your life experience and what you're comfortable with.
[00:59:43.640 --> 00:59:45.640]   If it's your full-time job or your part-time job, if you're an accountant,
[00:59:45.640 --> 00:59:50.640]   it's kind of dabbling in financial planning versus going out and going full-time trying to start a firm.
[00:59:50.640 --> 00:59:53.640]   People kind of come at it from different angles.
[00:59:53.640 --> 00:59:58.640]   I think this is one where obviously each person has to decide what's right for them.
[00:59:58.640 --> 01:00:07.640]   But I can't conceive of how somebody either can or should start without some industry experience for two reasons.
[01:00:07.640 --> 01:00:12.640]   Number one, like it or not, this is entrepreneurship in a very tough business.
[01:00:12.640 --> 01:00:14.640]   There's a lot of competition.
[01:00:14.640 --> 01:00:20.640]   And it seems to me like you've got to know that you like this business and that you like this industry.
[01:00:20.640 --> 01:00:27.640]   And it would be -- if I were going to open a restaurant, I'd go work as a cook or as a waiter or something like that
[01:00:27.640 --> 01:00:30.640]   for at least a little bit of time to get some exposure to it.
[01:00:30.640 --> 01:00:36.640]   Now, the problem is you might just simply make a bad choice and be working at a firm where you get terrible experience.
[01:00:36.640 --> 01:00:38.640]   And so that's kind of a double-edged sword.
[01:00:38.640 --> 01:00:44.640]   But I think before you commit yourself to a multi-year and multi-thousands-of-dollar process to start your own firm,
[01:00:44.640 --> 01:00:47.640]   it would just be wise to get a little bit of industry experience.
[01:00:47.640 --> 01:00:50.640]   Yeah, and I think it all depends on how you learn.
[01:00:50.640 --> 01:00:56.640]   So I'm somebody who learns -- to figure out if I can swim, I dive into the deep end, head first, swim to the bottom,
[01:00:56.640 --> 01:00:58.640]   and then figure out if I come back up.
[01:00:58.640 --> 01:00:59.640]   And that's just the way I learn.
[01:00:59.640 --> 01:01:04.640]   I love diving in head first and hoping that I have the right people around me to save me if it doesn't work out.
[01:01:04.640 --> 01:01:07.640]   Other people like to toe in, to shallow in.
[01:01:07.640 --> 01:01:09.640]   Some people, you know, somewhere in between.
[01:01:09.640 --> 01:01:13.640]   So, you know, one of the things that -- I just started my own firm and had no idea what I was doing.
[01:01:13.640 --> 01:01:15.640]   I mean, I'd never worked with clients directly.
[01:01:15.640 --> 01:01:16.640]   I'd never run a firm.
[01:01:16.640 --> 01:01:17.640]   I'd never done my own compliance.
[01:01:17.640 --> 01:01:18.640]   I'd never done my own marketing.
[01:01:18.640 --> 01:01:20.640]   The only thing I'd ever done was write plans.
[01:01:20.640 --> 01:01:23.640]   Was that useful experience when starting my firm?
[01:01:23.640 --> 01:01:25.640]   I mean, I guess because I'd written a lot of plans.
[01:01:25.640 --> 01:01:29.640]   But ultimately, that was such a small part of what I did that, you know, I could have figured that out too.
[01:01:29.640 --> 01:01:35.640]   And truthfully, the way that I write plans now and the way that I do financial planning is completely different from how I did it before.
[01:01:35.640 --> 01:01:38.640]   So was my experience helpful?
[01:01:38.640 --> 01:01:39.640]   You know, maybe, maybe not.
[01:01:39.640 --> 01:01:43.640]   But the flip side is you just never know where your career is going to lead.
[01:01:43.640 --> 01:01:47.640]   And so, you know, when I got my first job, I thought I was going to stay there forever.
[01:01:47.640 --> 01:01:52.640]   I was going to buy that firm, and I was going to live in Rapid City, South Dakota for the rest of my life because that's where my first job was.
[01:01:52.640 --> 01:02:00.640]   Come to find out, you know, within three years, I had started my own firm, and here I am more on the business-to-business side where I help advisors start firms.
[01:02:00.640 --> 01:02:09.640]   I had no idea this is where I was going to end up, that I was going to end up giving, you know, being more on the consulting, speaking, you know, business coach circuit.
[01:02:09.640 --> 01:02:11.640]   So, you know, I don't know.
[01:02:11.640 --> 01:02:15.640]   If you start your own firm and it doesn't work out, it'll probably lead to something else.
[01:02:15.640 --> 01:02:19.640]   It may have been a door that would have never been opened had you not started your own firm.
[01:02:19.640 --> 01:02:26.640]   So I rarely see people that think it was just a big mistake for them to give it a shot because ultimately you're doing great work for those clients.
[01:02:26.640 --> 01:02:32.640]   You're going to take care of them, and if you end up closing house, you can always pass those clients along to another advisor who's going to do great work.
[01:02:32.640 --> 01:02:37.640]   I don't think anybody's the worst for it, but you never know what opportunities that may lead to.
[01:02:37.640 --> 01:02:43.640]   That is an excellent—that's an excellent rebuttal, and it's a good point.
[01:02:43.640 --> 01:02:48.640]   You know, when I started my—when I started Radical Personal Finance, I took a flying leap off a cliff into the dark.
[01:02:48.640 --> 01:02:56.640]   And what's amazing is you have all this fear, and then once you finally get to the point and you say, "You know what? I got to do it," and then you do it.
[01:02:56.640 --> 01:02:59.640]   And then business opportunities just come flying at you left and right.
[01:02:59.640 --> 01:03:00.640]   Absolutely.
[01:03:00.640 --> 01:03:02.640]   There's something about starting.
[01:03:02.640 --> 01:03:03.640]   And, you know, who knows?
[01:03:03.640 --> 01:03:10.640]   You're going to end up being like the advisor podcasting coach teaching other advisors how to do what you've done,
[01:03:10.640 --> 01:03:15.640]   which is build a community of listeners that respect you and trust you and want great information from you.
[01:03:15.640 --> 01:03:18.640]   And, you know, if you wanted to go out and build your own advisory firm, you certainly could.
[01:03:18.640 --> 01:03:22.640]   You obviously have chosen not to go that route, which I think is going to play well for you.
[01:03:22.640 --> 01:03:30.640]   But, yeah, it's amazing the opportunities that present themselves that, you know, when you're out there and you're on your own and you can actually say yes.
[01:03:30.640 --> 01:03:33.640]   You know, I just got back—so we're sitting in Dallas, Texas today.
[01:03:33.640 --> 01:03:34.640]   I just got back.
[01:03:34.640 --> 01:03:43.640]   Yesterday, I was out in Lubbock, Texas, which is the home of Texas Tech University, which for whatever reason has the premier and oldest financial planning program in the country.
[01:03:43.640 --> 01:03:44.640]   Huge program out there.
[01:03:44.640 --> 01:03:48.640]   And they called me one day and asked if I'd come out and present and speak to their students.
[01:03:48.640 --> 01:03:50.640]   I didn't have to ask anybody.
[01:03:50.640 --> 01:03:51.640]   I said, "Sure, like I can do that.
[01:03:51.640 --> 01:03:53.640]   Who knows what that will lead to?"
[01:03:53.640 --> 01:04:01.640]   And truthfully, the only reason I was there was because I spoke at Texas A&M over a year ago, and one of the Texas Tech professors saw me speak at A&M.
[01:04:01.640 --> 01:04:02.640]   And that's why they brought me out.
[01:04:02.640 --> 01:04:06.640]   So had I turned down the A&M gig, then I wouldn't have gotten the Texas Tech gig.
[01:04:06.640 --> 01:04:12.640]   So you never know where these things will lead and how relationships will build and what you can start.
[01:04:12.640 --> 01:04:14.640]   And so it's just all about being open to that possibility.
[01:04:14.640 --> 01:04:16.640]   But I just don't like social norms.
[01:04:16.640 --> 01:04:18.640]   I don't like shoulds.
[01:04:18.640 --> 01:04:19.640]   I don't like to should myself.
[01:04:19.640 --> 01:04:23.640]   So when somebody says, "Oh, you should get industry experience," I'm like, "Yeah, well, forget you.
[01:04:23.640 --> 01:04:24.640]   I'll give it a shot."
[01:04:24.640 --> 01:04:28.640]   Or when somebody says, "You should start a firm without any experience," that's just as dumb.
[01:04:28.640 --> 01:04:31.640]   So I think people just have to know themselves and know their comfort level.
[01:04:31.640 --> 01:04:36.640]   But once you get over the fear and you make the leap, for the most part, everybody is super excited that they did it.
[01:04:36.640 --> 01:04:39.640]   I don't know anybody that really regrets the decision to go solo.
[01:04:39.640 --> 01:04:40.640]   Three final questions.
[01:04:40.640 --> 01:04:43.640]   Number one, what's the actual process?
[01:04:43.640 --> 01:04:47.640]   Let's say I'm a financial blogger because I've got several listeners that have written to me and asked me this question.
[01:04:47.640 --> 01:04:48.640]   I'm a financial blogger.
[01:04:48.640 --> 01:04:56.640]   What's the actual process and step of the course of action, the steps that you have to actually go through?
[01:04:56.640 --> 01:04:57.640]   To become a financial planner?
[01:04:57.640 --> 01:04:58.640]   Right, to open a firm.
[01:04:58.640 --> 01:05:01.640]   So step one is you've got to go through Series 65.
[01:05:01.640 --> 01:05:03.640]   And it is just an exam that you have to take.
[01:05:03.640 --> 01:05:04.640]   It's super easy.
[01:05:04.640 --> 01:05:06.640]   It takes 20 hours, maybe a study time.
[01:05:06.640 --> 01:05:09.640]   You're the first person who has ever said that an exam is super easy.
