
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:48:17.000 --> 00:48:23.000]   And I'm finding it to be very difficult, far more difficult than other changes that I've made in my life.
[00:48:23.000 --> 00:48:38.000]   Because you're -- I mean, you eat two to three meals every day, so you have to make a conscious choice every day to say, "Oh, I don't want to eat that because it's not going to make me feel good and it's not good for me long term."
[00:48:38.000 --> 00:48:52.000]   Versus things like going -- like if I wanted to get more exercise, then I could simply start walking to work instead of taking time out and going to the gym or whatever.
[00:48:52.000 --> 00:49:06.000]   And to me, those changes are far easier across the board, no matter if you're talking about saving money on your cell phone bill or your car insurance or your energy.
[00:49:06.000 --> 00:49:13.000]   Those structural changes will yield a lot better and bigger results in a lot less time than behavioral changes will.
[00:49:13.000 --> 00:49:17.000]   Excellent point. Anything else on your list?
[00:49:17.000 --> 00:49:22.000]   No, I think that about covers it, Joshua.
[00:49:22.000 --> 00:49:29.000]   I'd encourage you to keep doing what you're doing and keep writing about it, keep sharing about it, and keep making changes.
[00:49:29.000 --> 00:49:41.000]   I think it's awesome, and I hope that you and your wife enjoy the valley because it makes the mountaintop feel a lot better, right?
[00:49:41.000 --> 00:49:42.000]   Right.
[00:49:42.000 --> 00:49:52.000]   And I appreciate your sharing, because to me, I see a massive connection between sustainability and finance.
[00:49:52.000 --> 00:50:06.000]   And there are so many things -- people often focus on the divisive arguments with regard to sustainability, when there's so many simple things that just make sense and there's no division to them.
[00:50:06.000 --> 00:50:15.000]   So why spend all this time arguing about stuff that doesn't matter? Why not just do stuff that has a multitude of benefits and effects all in one place?
[00:50:15.000 --> 00:50:17.000]   At least that's my philosophy.
[00:50:17.000 --> 00:50:22.000]   Thank you for coming on today. I appreciate you making the time to do so and sharing your ideas with us.
[00:50:22.000 --> 00:50:23.000]   Thanks for having me.
[00:50:24.000 --> 00:50:29.000]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:50:29.000 --> 00:50:41.000]   Whether you're making a traditional roasted turkey or spicy turkey tacos, your go-to shrimp cocktail, or your first Cajun risotto, Ralph's has all the freshest ingredients to embrace your traditions.
[00:50:41.000 --> 00:50:43.000]   Ralph's. Fresh for Everyone.
[00:50:43.000 --> 00:50:48.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[00:50:48.000 --> 00:50:50.000]   Check our app for details.
[00:50:50.000 --> 00:50:54.280]   Ralphs. Fresh for everyone.

