
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:38:11.880 --> 00:38:13.240]   One of the reasons why I read it, by the way,
[00:38:13.240 --> 00:38:16.380]   was that Dick had told me to read it.
[00:38:16.380 --> 00:38:17.920]   He had reviewed the book favorably,
[00:38:17.920 --> 00:38:20.880]   and one or two other people who I respected as well.
[00:38:20.880 --> 00:38:21.840]   And hopefully, with luck,
[00:38:21.840 --> 00:38:24.000]   we can get him at the conference next year.
[00:38:24.000 --> 00:38:27.840]   All right, well, here is a good question.
[00:38:27.840 --> 00:38:30.260]   What do we miss by focusing on market history
[00:38:30.260 --> 00:38:32.480]   primarily in the U.S.?
[00:38:32.480 --> 00:38:34.840]   Should we be considering a global historical view
[00:38:34.840 --> 00:38:36.880]   when thinking about the future?
[00:38:36.880 --> 00:38:38.440]   And I actually broached this
[00:38:38.440 --> 00:38:42.800]   with one of the other speakers last night.
[00:38:42.800 --> 00:38:47.620]   And he discounted a lot of foreign financial history
[00:38:47.620 --> 00:38:50.820]   because it was blighted by war and conflict,
[00:38:50.820 --> 00:38:55.720]   which he thinks is much less of a consideration
[00:38:55.720 --> 00:38:56.920]   in this country.
[00:38:56.920 --> 00:39:01.480]   So you look at the financial history in Austria and Italy
[00:39:01.480 --> 00:39:04.120]   and Germany and Japan, and it's awful
[00:39:04.120 --> 00:39:06.440]   because those countries were leveled in war,
[00:39:06.440 --> 00:39:08.540]   and he says that's not relevant to here.
[00:39:08.540 --> 00:39:10.440]   So what do you think about that?
[00:39:10.440 --> 00:39:13.360]   - Well, I think the U.S.,
[00:39:13.360 --> 00:39:15.120]   we talk about emerging markets,
[00:39:15.840 --> 00:39:17.600]   and China's been a great emerging market
[00:39:17.600 --> 00:39:18.840]   for the last 40 years,
[00:39:18.840 --> 00:39:23.520]   and Japan probably in the late 20th century
[00:39:23.520 --> 00:39:26.320]   was a great big emerging market.
[00:39:26.320 --> 00:39:29.000]   But our own country, the United States,
[00:39:29.000 --> 00:39:31.400]   was probably the most successful emerging market
[00:39:31.400 --> 00:39:35.920]   of the last 200 years 'cause we were an emerging market.
[00:39:35.920 --> 00:39:38.720]   And it turns out that we were
[00:39:38.720 --> 00:39:40.840]   a very successful emerging market,
[00:39:40.840 --> 00:39:44.360]   and we all had these financial markets,
[00:39:44.360 --> 00:39:46.360]   treasury bond markets, stock markets,
[00:39:46.360 --> 00:39:47.680]   going back to the beginning,
[00:39:47.680 --> 00:39:51.080]   and we also have the best records of it.
[00:39:51.080 --> 00:39:54.500]   So when the world looks at equity investment,
[00:39:54.500 --> 00:39:59.580]   they often, everybody's thinking
[00:39:59.580 --> 00:40:01.280]   about what happened in the U.S.,
[00:40:01.280 --> 00:40:03.920]   but as Bill pointed out, in most other countries,
[00:40:03.920 --> 00:40:06.280]   the experience wasn't nearly as good as that.
[00:40:06.280 --> 00:40:13.320]   And in some places, stock markets disappeared altogether.
[00:40:13.320 --> 00:40:15.160]   In the United States, there'd been a few times
[00:40:15.160 --> 00:40:16.760]   when the stock market was shut down.
[00:40:16.760 --> 00:40:20.200]   I think it was shut down for a few days in 1873
[00:40:20.200 --> 00:40:22.040]   when there was a financial panic,
[00:40:22.040 --> 00:40:26.240]   and it was shut down by government order,
[00:40:26.240 --> 00:40:28.580]   although we only found that out recently,
[00:40:28.580 --> 00:40:33.580]   from the end of July 1914 until December of 1914.
[00:40:33.580 --> 00:40:36.960]   It turns out that the Treasury Secretary
[00:40:36.960 --> 00:40:40.080]   asked the New York Stock Exchange to shut down.
[00:40:40.080 --> 00:40:40.920]   But in other countries,
[00:40:40.920 --> 00:40:42.560]   markets have disappeared altogether.
[00:40:42.560 --> 00:40:44.360]   Think if you were an investor in Russia.
[00:40:44.360 --> 00:40:46.120]   They had a big industrialization movement
[00:40:46.120 --> 00:40:47.280]   on the stock market.
[00:40:47.280 --> 00:40:48.640]   If you've been to St. Petersburg,
[00:40:48.640 --> 00:40:50.560]   there's a nice building on the waterfront there
[00:40:50.560 --> 00:40:52.920]   that was the St. Petersburg Stock Exchange,
[00:40:52.920 --> 00:40:55.160]   and maybe it is again now.
[00:40:55.160 --> 00:40:59.400]   But there was a period from 1917 through 1990
[00:40:59.400 --> 00:41:04.220]   when it was not the St. Petersburg Stock Exchange.
[00:41:04.220 --> 00:41:08.160]   So there is a bias in the way people around the world
[00:41:08.160 --> 00:41:09.600]   look at financial markets.
[00:41:09.600 --> 00:41:12.200]   A lot of what they know is U.S. financial history
[00:41:12.200 --> 00:41:14.360]   because we had a successful market
[00:41:14.360 --> 00:41:16.300]   and we had the best data.
[00:41:16.300 --> 00:41:23.040]   But still, since half the world's market cap
[00:41:23.040 --> 00:41:25.360]   is, roughly speaking, half the world market cap
[00:41:25.360 --> 00:41:30.120]   is the United States, it's not so bad.
[00:41:30.120 --> 00:41:33.920]   The world knows that we had a good record
[00:41:33.920 --> 00:41:35.020]   and they invest here.
[00:41:35.020 --> 00:41:37.800]   - Do you worry at all about,
[00:41:37.800 --> 00:41:41.000]   and this is talking about global stock markets in particular,
[00:41:41.000 --> 00:41:43.300]   about declining birth rates,
[00:41:43.300 --> 00:41:46.600]   particularly in developed nations?
[00:41:46.600 --> 00:41:51.260]   I mean, I think that the fertility rate in Korea is 0.8.
[00:41:51.260 --> 00:41:54.800]   You need 2.1 for replacement.
[00:41:54.800 --> 00:41:56.500]   Japan is almost as bad.
[00:41:56.500 --> 00:41:58.960]   - Yeah, well, there were people in the past
[00:41:58.960 --> 00:42:00.480]   that worried about too many people in the world.
[00:42:00.480 --> 00:42:01.800]   Remember, there were people saying
[00:42:01.800 --> 00:42:02.640]   we're all gonna starve to death
[00:42:02.640 --> 00:42:05.040]   because there's too many people in the world.
[00:42:05.040 --> 00:42:06.640]   But now they're talking the opposite way,
[00:42:06.640 --> 00:42:10.180]   that the world population is gonna start shrinking.
[00:42:11.180 --> 00:42:13.980]   Actually, economic historians, I'm one of them,
[00:42:13.980 --> 00:42:17.100]   we've done a lot of study of, not myself,
[00:42:17.100 --> 00:42:18.620]   but other people have done,
[00:42:18.620 --> 00:42:21.060]   it's called the demographic transition.
[00:42:21.060 --> 00:42:23.180]   And usually in a pre-modern world
[00:42:23.180 --> 00:42:26.480]   based largely on agriculture, birth rates are high.
[00:42:26.480 --> 00:42:31.420]   And then as countries modernize and become more diversified,
[00:42:31.420 --> 00:42:34.620]   commercial, industrial, post-industrial,
[00:42:34.620 --> 00:42:36.080]   birth rates come down.
[00:42:36.080 --> 00:42:38.700]   And there's been a lot of speculation why that happens.
[00:42:38.700 --> 00:42:41.900]   But I think now, most of the world
[00:42:41.900 --> 00:42:44.500]   is commercializing and industrializing.
[00:42:44.500 --> 00:42:47.620]   And so the birth rates are coming down.
[00:42:47.620 --> 00:42:50.540]   And it may be that we're not too far
[00:42:50.540 --> 00:42:52.660]   from peak world population.
[00:42:52.660 --> 00:42:55.780]   And after 2050, it may start shrinking.
[00:42:55.780 --> 00:42:59.460]   And I think in places in the world
[00:42:59.460 --> 00:43:01.800]   where population has gone down, certain countries,
[00:43:01.800 --> 00:43:04.860]   like Italy for the last 20 or 30 years
[00:43:04.860 --> 00:43:07.700]   has had a declining population, I think.
[00:43:07.700 --> 00:43:09.900]   And their economy hasn't been doing very well.
[00:43:09.900 --> 00:43:11.980]   So we're gonna have to figure out
[00:43:11.980 --> 00:43:13.940]   what we need to do in the economy
[00:43:13.940 --> 00:43:16.600]   with the fewer people every year.
[00:43:16.600 --> 00:43:18.840]   And that usually means that more and more of the people
[00:43:18.840 --> 00:43:20.540]   are old and there are fewer young people.
[00:43:20.540 --> 00:43:23.780]   So that has implications for the social safety net.
[00:43:23.780 --> 00:43:25.680]   Young people pay into Social Security
[00:43:25.680 --> 00:43:28.540]   so that guys like Bill and me can get our monthly check.
[00:43:28.540 --> 00:43:31.860]   And what happens when there are very few young people
[00:43:31.860 --> 00:43:34.060]   and a bunch of old guys like Bill and me?
[00:43:34.060 --> 00:43:38.860]   - Yeah, I mean, you know, whenever I see a younger person
[00:43:38.860 --> 00:43:41.420]   who is trying to save for retirement,
[00:43:41.420 --> 00:43:43.460]   especially if they've got an enormous amount of student debt,
[00:43:43.460 --> 00:43:46.700]   I apologize to them for stealing their future,
[00:43:46.700 --> 00:43:51.460]   which is what we boomers did and people older than boomers,
[00:43:51.460 --> 00:43:56.460]   like Dick did, is we really did a job on Generation Z
[00:43:56.460 --> 00:43:59.340]   and even Generation X for that matter.
[00:43:59.340 --> 00:44:02.380]   - You used to say there were bumper stickers in Florida
[00:44:02.380 --> 00:44:06.180]   that said spending the kid's inheritance.
[00:44:06.180 --> 00:44:08.620]   - Yeah, I mean, my med school tuition,
[00:44:08.620 --> 00:44:11.660]   I'm fond of telling people, was $1,550 a year.
[00:44:11.660 --> 00:44:16.260]   All right, even adjusted for inflation,
[00:44:16.260 --> 00:44:18.400]   it was still pretty ridiculously low.
[00:44:18.400 --> 00:44:22.260]   Reserve currency status, okay?
[00:44:22.260 --> 00:44:25.740]   Do you worry about the U.S. losing
[00:44:25.740 --> 00:44:27.140]   its reserve currency status
[00:44:27.140 --> 00:44:30.860]   and what investment implications do you think that has
[00:44:30.860 --> 00:44:34.580]   for individual investors?
[00:44:34.580 --> 00:44:37.220]   - Well, there's no doubt that the U.S. gains a lot
[00:44:37.220 --> 00:44:40.300]   by being the world's reserve currency.
[00:44:40.300 --> 00:44:44.180]   I mean, if you think about it for a few cents,
[00:44:44.180 --> 00:44:47.360]   the government can run off a $100 bill
[00:44:47.360 --> 00:44:50.100]   and then it can buy $100 worth of goods
[00:44:50.100 --> 00:44:54.340]   in the United States or it can buy $100 worth of goods
[00:44:54.340 --> 00:44:56.180]   in foreign countries.
[00:44:56.180 --> 00:45:01.160]   So that's, we call it, the technical term is seniorage.
[00:45:01.160 --> 00:45:03.020]   The U.S. gets a lot of seniorage
[00:45:03.020 --> 00:45:06.440]   from being able to print a $100 bill for a few cents
[00:45:06.440 --> 00:45:09.340]   and get $100 worth of goods for it.
[00:45:09.340 --> 00:45:12.640]   So that is a great advantage of the United States.
[00:45:12.640 --> 00:45:17.060]   It's worth trying to protect it, I guess,
[00:45:17.060 --> 00:45:18.700]   and there are challengers.
[00:45:18.700 --> 00:45:20.980]   China, I mean, I had some folks from China
[00:45:20.980 --> 00:45:24.220]   come into my office at NYU once and say,
[00:45:24.220 --> 00:45:25.860]   we want to build up our currency
[00:45:25.860 --> 00:45:28.120]   to be a sort of reserve currency.
[00:45:28.120 --> 00:45:29.580]   And how can we do it?
[00:45:29.580 --> 00:45:30.740]   And I said, well, the first thing is
[00:45:30.740 --> 00:45:33.140]   you have to let people take money in and out of your country.
[00:45:33.140 --> 00:45:38.140]   You can't regulate capital flows as much as you do.
[00:45:38.140 --> 00:45:42.340]   But they're working on that now.
[00:45:42.340 --> 00:45:45.220]   And people thought the euro would be a good rival,
[00:45:45.220 --> 00:45:47.240]   but the euro has its own problems.
[00:45:47.240 --> 00:45:50.900]   But it is worth keeping the currency.
[00:45:50.900 --> 00:45:53.260]   And remember, it's being threatened partly by things
[00:45:53.260 --> 00:45:56.460]   like the sanctions we put on Russia,
[00:45:56.460 --> 00:45:58.420]   seizing some of their assets and that
[00:45:58.420 --> 00:46:01.980]   after the invasion of Ukraine.
[00:46:01.980 --> 00:46:06.980]   So I think you have to have a sort of set of,
[00:46:06.980 --> 00:46:08.820]   people won't trust you.
[00:46:08.820 --> 00:46:10.980]   I mean, I think that we've actually lost
[00:46:10.980 --> 00:46:12.860]   some of that trust just in the last few years
[00:46:12.860 --> 00:46:14.500]   by some of the things we've done to,
[00:46:14.500 --> 00:46:17.220]   some call it the weaponization of the dollar.
[00:46:17.220 --> 00:46:19.820]   We're gonna make it hard for you to deal in dollars.
[00:46:19.820 --> 00:46:22.140]   And if people will look at that, they say,
[00:46:22.140 --> 00:46:25.700]   well, we better think twice about holding dollars
[00:46:25.700 --> 00:46:27.300]   as a reserve currency.
[00:46:27.300 --> 00:46:30.260]   And it's well known now that many countries in the world
[00:46:30.260 --> 00:46:34.020]   that held gold reserves in the United States
[00:46:34.020 --> 00:46:35.740]   and had a lot of dollar assets,
[00:46:35.740 --> 00:46:38.720]   they've been taking their gold home from the United States.
[00:46:38.720 --> 00:46:41.020]   I think the Germans loaded up a lot of their gold
[00:46:41.020 --> 00:46:43.700]   in the Federal Reserve Bank in New York and took it home.
[00:46:43.700 --> 00:46:45.580]   'Cause that's where the gold vault
[00:46:45.580 --> 00:46:47.020]   of the Federal Reserve Bank in New York
[00:46:47.020 --> 00:46:48.340]   has a bunch of gold in it.
[00:46:49.220 --> 00:46:52.100]   It's a good tourist stop if you can get in there.
[00:46:52.100 --> 00:46:53.860]   And they used to say a financial crisis,
[00:46:53.860 --> 00:46:57.500]   the actual real world equivalent of a financial crisis
[00:46:57.500 --> 00:46:59.180]   was some guy in the vault
[00:46:59.180 --> 00:47:00.860]   in the Federal Reserve Bank in New York
[00:47:00.860 --> 00:47:03.700]   would take some gold bars from one country's vault
[00:47:03.700 --> 00:47:06.080]   and put them in another country's vault.
[00:47:06.080 --> 00:47:08.060]   That's what a financial crisis was.
[00:47:08.060 --> 00:47:11.620]   - Well, one final question,
[00:47:11.620 --> 00:47:15.660]   which is if index fund investing has revolutionized
[00:47:15.660 --> 00:47:18.720]   the last 30 to 40 years,
[00:47:18.720 --> 00:47:23.620]   what technological advances do you see
[00:47:23.620 --> 00:47:25.900]   coming down the pike?
[00:47:25.900 --> 00:47:28.660]   Or are you of the school of thought
[00:47:28.660 --> 00:47:33.500]   that says it's impossible to forecast technology?
[00:47:33.500 --> 00:47:35.380]   - Well, I don't know about technology.
[00:47:35.380 --> 00:47:38.180]   It's hard to forecast technology,
[00:47:38.180 --> 00:47:41.220]   but it's very important to have some idea where it's going.
[00:47:41.220 --> 00:47:44.780]   If we're now stuck in a 2% real growth world,
[00:47:44.780 --> 00:47:46.580]   it's because technological change
[00:47:46.580 --> 00:47:49.280]   is not as fast as it was in the past.
[00:47:49.280 --> 00:47:53.100]   College classmate of mine, Robert Gordon,
[00:47:53.100 --> 00:47:54.340]   wrote a book a few years ago,
[00:47:54.340 --> 00:47:56.920]   The Rise and Fall of U.S. Growth.
[00:47:56.920 --> 00:47:59.500]   And he basically said the great inventions
[00:47:59.500 --> 00:48:02.820]   were the indoor plumbing and things like that.
[00:48:02.820 --> 00:48:06.140]   He used to love to hold up his iPhone and say,
[00:48:06.140 --> 00:48:08.580]   "If you had a choice between indoor plumbing
[00:48:08.580 --> 00:48:12.660]   "and this iPhone, which would you choose?"
[00:48:12.660 --> 00:48:15.260]   (laughing)
[00:48:15.260 --> 00:48:17.140]   Most people would say, "Indoor plumbing
[00:48:17.140 --> 00:48:18.860]   "was maybe a little more important to us
[00:48:18.860 --> 00:48:20.280]   "than having an iPhone."
[00:48:20.280 --> 00:48:26.020]   So anyway, if we are to grow faster again,
[00:48:26.020 --> 00:48:27.740]   and people think we ought to grow at 3%
[00:48:27.740 --> 00:48:28.660]   or something like that,
[00:48:28.660 --> 00:48:33.660]   it'll be dependent on technology and technological advance.
[00:48:33.660 --> 00:48:36.420]   So there'll be a lot of improvements.
[00:48:36.420 --> 00:48:39.600]   I think, I don't know if it's just technology,
[00:48:39.600 --> 00:48:42.540]   but I think now, at certain points in my life,
[00:48:42.540 --> 00:48:43.860]   I said, "Well, should I get involved
[00:48:43.860 --> 00:48:45.480]   "in commodity investments?
[00:48:45.480 --> 00:48:49.340]   "Or should I just kind of stick to the stock market
[00:48:49.340 --> 00:48:53.260]   "and the bond markets, fixed income markets?"
[00:48:53.260 --> 00:48:56.460]   And I once dabbled in commodities.
[00:48:56.460 --> 00:48:59.020]   I didn't have any great success or any great failures,
[00:48:59.020 --> 00:49:01.120]   but I just decided it required too much work
[00:49:01.120 --> 00:49:02.040]   to keep up with that.
[00:49:02.040 --> 00:49:05.940]   What I've noticed now is I have silver in my portfolio
[00:49:05.940 --> 00:49:08.980]   because I can buy SLV.
[00:49:08.980 --> 00:49:12.700]   That's a silver, apparently, if I give 'em $1,000,
[00:49:12.700 --> 00:49:16.220]   they buy $1,000 of silver, but it's a tradable security.
[00:49:16.220 --> 00:49:18.500]   Or GLD, gold is another one.
[00:49:18.500 --> 00:49:20.460]   So the markets have improved to the point
[00:49:20.460 --> 00:49:23.340]   where you can become a commodity investor
[00:49:23.340 --> 00:49:27.420]   without really dealing with the Chicago commodity exchanges.
[00:49:27.420 --> 00:49:31.160]   And I see that, the financial world is becoming
[00:49:31.160 --> 00:49:35.660]   much more sophisticated and opening up new opportunities
[00:49:35.660 --> 00:49:39.540]   to people, easy investment in commodities.
[00:49:39.540 --> 00:49:43.540]   And I noticed my silver's up 30% this year,
[00:49:43.540 --> 00:49:46.400]   so not bad.
[00:49:46.400 --> 00:49:51.020]   If I say everybody should have a little bit of tips
[00:49:51.020 --> 00:49:53.900]   in their portfolio, I might also say
[00:49:53.900 --> 00:49:55.660]   that maybe everybody should have a little bit
[00:49:55.660 --> 00:49:58.580]   of silver or gold, and it's very easy to do that now,
[00:49:58.580 --> 00:50:00.220]   much easier than in the past.
[00:50:00.220 --> 00:50:02.180]   - Yeah, that's one way to do it.
[00:50:02.180 --> 00:50:05.420]   And silver, SLV, and GLD are two things
[00:50:05.420 --> 00:50:08.140]   that you can buy that you can actually benefit
[00:50:08.140 --> 00:50:09.540]   from the spot price.
[00:50:09.540 --> 00:50:11.820]   Otherwise, when you're dealing,
[00:50:11.820 --> 00:50:14.820]   unless you can store a large amount of grain and oil
[00:50:14.820 --> 00:50:18.180]   in your backyard, you can't own the spot price.
[00:50:18.180 --> 00:50:19.100]   You have to deal with futures,
[00:50:19.100 --> 00:50:20.980]   and the problem with dealing with futures
[00:50:20.980 --> 00:50:23.580]   is that if too many people chase them,
[00:50:23.580 --> 00:50:24.900]   you wind up in something called--
[00:50:24.900 --> 00:50:26.660]   - Right, the great worry, they used to say
[00:50:26.660 --> 00:50:28.580]   the great worry of a commodity investor
[00:50:28.580 --> 00:50:33.580]   is that someday a railroad car will come up to their house
[00:50:33.580 --> 00:50:36.880]   and unload 50,000 pounds of pork bellies.
[00:50:36.880 --> 00:50:38.260]   (laughing)
[00:50:38.260 --> 00:50:42.300]   - Okay, well, I think we'll call it a day.
[00:50:42.300 --> 00:50:43.140]   - Okay.
[00:50:43.140 --> 00:50:45.200]   you
[00:50:45.200 --> 00:50:55.200]   [BLANK_AUDIO]

