
[00:00:00.000 --> 00:00:05.800]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:01:04.000 --> 01:01:09.000]   I've become a huge fan of the Life of Fred series of books.
[01:01:09.000 --> 01:01:14.000]   I had heard the name, never knew what they were, and then one day I was out looking for personal finance curricula,
[01:01:14.000 --> 01:01:18.000]   and I stumbled across the Life of Fred personal finance book.
[01:01:18.000 --> 01:01:22.000]   And I looked at the table of contents, and I was blown away at what I read in the table of contents.
[01:01:22.000 --> 01:01:26.000]   And I said, "This guy is teaching stuff that I'm the only one in the world that I know that teaches this stuff."
[01:01:26.000 --> 01:01:28.000]   And it was so good.
[01:01:28.000 --> 01:01:33.000]   And then I started looking at his other books, and I came across his entire math series.
[01:01:33.000 --> 01:01:41.000]   And he's written, Stanley Schmidt has written this math series of these ridiculous, totally goofy, zany books.
[01:01:41.000 --> 01:01:42.000]   Like they're absurd.
[01:01:42.000 --> 01:01:44.000]   That's why the children love them.
[01:01:44.000 --> 01:01:51.000]   They're totally goofy and absurd, but he's written this math series to go from one plus one all the way through college-level math,
[01:01:51.000 --> 01:01:55.000]   linear algebra and high-level, literally undergraduate-level math.
[01:01:55.000 --> 01:02:01.000]   And the entire thing is done in the context of narrative with a really interesting story that,
[01:02:01.000 --> 01:02:13.000]   a really interesting story that wherein the protagonist, Fred, basically always needs a certain math concept in his life
[01:02:13.000 --> 01:02:15.000]   before the math concept is taught.
[01:02:15.000 --> 01:02:21.000]   So I love this because it's narrative teaching, and it's a component of,
[01:02:21.000 --> 01:02:25.000]   and teaches some of the thinking behind mathematics and the reason for mathematics.
[01:02:25.000 --> 01:02:29.000]   And he does this even at calculus, differential equations, etc.
[01:02:29.000 --> 01:02:33.000]   So he has a pre-algebra series, and what he's done with his pre-algebra series,
[01:02:33.000 --> 01:02:39.000]   he has Life of Fred Pre-Algebra Zero with physics, Life of Fred Pre-Algebra One with biology,
[01:02:39.000 --> 01:02:42.000]   Life of Fred Pre-Algebra Two with economics.
[01:02:42.000 --> 01:02:49.000]   And so in his Pre-Algebra Two book, then he incorporates his pre-algebra concepts with a discussion of economics.
[01:02:49.000 --> 01:02:51.000]   He's an incredible teacher.
[01:02:51.000 --> 01:02:54.000]   So I have that laid out for a year or two from now.
[01:02:54.000 --> 01:03:02.000]   Then the next economics course is, I am a big fan of Gary North's economics course at the Ron Paul curriculum.
[01:03:02.000 --> 01:03:08.000]   So I intend that as we get closer to these years, these teenage years,
[01:03:08.000 --> 01:03:14.000]   then I'll go ahead and have my students go through the Ron Paul curriculum course on economics.
[01:03:14.000 --> 01:03:20.000]   And then finally, we cap that off with the Khan Academy course on macroeconomics, microeconomics,
[01:03:20.000 --> 01:03:22.000]   that are preparation for the exam.
[01:03:22.000 --> 01:03:29.000]   Any one of those classes is probably enough, but I have, let's call it half a class with the first book I mentioned,
[01:03:29.000 --> 01:03:34.000]   half a class with the Life of Fred book, and then one class with the Ron Paul curriculum,
[01:03:34.000 --> 01:03:38.000]   one class with the Khan Academy, etc., plus other preparation books, right?
[01:03:38.000 --> 01:03:47.000]   Here's a Princeton review, AP microeconomics or exam book that you need to learn and study.
[01:03:47.000 --> 01:03:49.000]   This should be fairly simple and straightforward.
[01:03:49.000 --> 01:03:55.000]   So my basic strategy is take the subjects and expose the concepts at a very early age
[01:03:55.000 --> 01:03:59.000]   so that the student is aware of those concepts.
[01:03:59.000 --> 01:04:00.000]   And I've seen this work many times.
[01:04:00.000 --> 01:04:01.000]   A couple of examples, right?
[01:04:01.000 --> 01:04:08.000]   It makes a much bigger difference when a child watches Mary Poppins, the movie, the classic movie,
[01:04:08.000 --> 01:04:13.000]   if the child associates the concept of a bank run with what he's already learned in economics
[01:04:13.000 --> 01:04:19.000]   versus going through his whole childhood having only a modest understanding of what a bank run is from a movie,
[01:04:19.000 --> 01:04:21.000]   never having that backed up by an academic book.
[01:04:21.000 --> 01:04:30.000]   Same thing I mentioned on yesterday's podcast where I was reading this series of Father and I Were Ranchers by Ralph Moody.
[01:04:30.000 --> 01:04:31.000]   The Little Britches series.
[01:04:31.000 --> 01:04:33.000]   It talks about there's no money.
[01:04:33.000 --> 01:04:38.000]   And so I noticed my children, especially my nine-year-old who's read these economic books,
[01:04:38.000 --> 01:04:39.000]   why was there no money?
[01:04:39.000 --> 01:04:43.000]   Now that's obviously a question that a child would ask at any point,
[01:04:43.000 --> 01:04:48.000]   whether there's been any exposure to a structured book, curriculum about macroeconomics,
[01:04:48.000 --> 01:04:52.000]   but it's easier when there's some kind of framework for it.
[01:04:52.000 --> 01:04:55.000]   And so most subjects work like this.
[01:04:55.000 --> 01:05:04.000]   Most subjects, once you're aware of the concepts, you become alive to the fact that they exist.
[01:05:04.000 --> 01:05:13.000]   But the problem is in the industrial school system, students are generally only exposed to those subjects in an isolated way.
[01:05:13.000 --> 01:05:16.000]   So if you have an economics class at all, you have one class,
[01:05:16.000 --> 01:05:23.000]   and here you are in 10th grade being exposed for the very first time in your life to a macroeconomics course.
[01:05:23.000 --> 01:05:28.000]   The first course I ever took in macroeconomics was in college, I think freshman or sophomore year.
[01:05:28.000 --> 01:05:32.000]   And those were the first time I learned about a supply curve and a demand curve, etc.,
[01:05:32.000 --> 01:05:35.000]   and tried this basic grammar.
[01:05:35.000 --> 01:05:36.000]   Now you can pass it.
[01:05:36.000 --> 01:05:40.000]   The problem is when you only live with a concept for a short period of time,
[01:05:40.000 --> 01:05:49.000]   number one, it's hard to absorb very much, and number two, it's hard to retain very much.
[01:05:49.000 --> 01:05:56.000]   So let's imagine that you had a goal of getting fat.
[01:05:56.000 --> 01:06:04.000]   It's very hard to get fat in one meal or one day or one week.
[01:06:04.000 --> 01:06:06.000]   I don't want to go beyond that because you can get fat in a month.
[01:06:06.000 --> 01:06:12.000]   But it's very hard to get fat if you're only overeating for one day or one week.
[01:06:12.000 --> 01:06:18.000]   You just can't physically fit in enough food to get fat that fast.
[01:06:18.000 --> 01:06:26.000]   So if knowledge is like--if the goal of acquiring knowledge is like the goal of getting fat,
[01:06:26.000 --> 01:06:34.000]   you can't fit that much knowledge in in a few weeks or one semester or 15 weeks or 12 weeks
[01:06:34.000 --> 01:06:37.000]   just because your brain doesn't have enough time to metabolize it,
[01:06:37.000 --> 01:06:42.000]   to store it in long-term memory, to make all the necessary connections, etc.
[01:06:42.000 --> 01:06:48.000]   The way you get fat is by a little bit of overeating over a long period of time.
[01:06:48.000 --> 01:06:57.000]   If you overeat on average by 500 to 1,500 calories a week over the course of 100, 200, 300 weeks,
[01:06:57.000 --> 01:07:01.000]   you're going to be very fat because of that small amount of overeating.
[01:07:01.000 --> 01:07:06.000]   And the same way with knowledge, if you can put knowledge in a little bit here and there,
[01:07:06.000 --> 01:07:10.000]   intentionally at an early age, at a middle age, and along the way,
[01:07:10.000 --> 01:07:14.000]   by the time you arrive at the point of testing, that knowledge is fairly comfortable.
[01:07:14.000 --> 01:07:20.000]   And in the learning process, your brain has had time to store those concepts away into long-term memory.
[01:07:20.000 --> 01:07:24.000]   Your brain has had time to really ponder them, to think about their application.
[01:07:24.000 --> 01:07:29.000]   You've had time to draw that web of connections between all the living stuff around you
[01:07:29.000 --> 01:07:32.000]   and how you see those things work out when you're reading a biography.
[01:07:32.000 --> 01:07:35.000]   You have the background of economics, so if you're reading a biography of Soch and Such
[01:07:35.000 --> 01:07:39.000]   and their economic problems, etc., you're engaging with those things and bringing them in.
[01:07:39.000 --> 01:07:48.000]   And so my strategy is expose all of the concepts at a very early age in modest, pleasurable, measured doses
[01:07:48.000 --> 01:07:52.000]   in order to activate the awareness of the student to their existence
[01:07:52.000 --> 01:07:57.000]   and to stretch out the time of exposure to a maximum amount of time
[01:07:57.000 --> 01:08:00.000]   so that there's a little bit here and there where you're touching on it.
[01:08:00.000 --> 01:08:04.000]   And then this is basically a method of interleaving.
[01:08:04.000 --> 01:08:10.000]   I don't know if you're familiar with the neuroscience concept of interleaving versus block scheduling.
[01:08:10.000 --> 01:08:18.000]   What I've tried to do is take the concept of interleaving and apply it out over a 10 or 12-year course of education
[01:08:18.000 --> 01:08:24.000]   rather than doing block scheduling, which is what our industrial school system functions on,
[01:08:24.000 --> 01:08:31.000]   where you don't read much about economics in second grade, you do that in 10th grade or you do that in your sophomore year.
[01:08:31.000 --> 01:08:38.000]   The next strategy that I have is to do my best to teach the concepts with living materials that stick,
[01:08:38.000 --> 01:08:41.000]   that are stickier than a textbook.
[01:08:41.000 --> 01:08:50.000]   So here I don't have yet a great living book on economics, but if I use a book on chemistry,
[01:08:50.000 --> 01:08:52.000]   so I've done the same thing with chemistry, right?
[01:08:52.000 --> 01:08:55.000]   I started with a cartoon guide to chemistry.
[01:08:55.000 --> 01:08:58.000]   And by the way, I also have in our library lots of chemistry books.
[01:08:58.000 --> 01:09:05.000]   My children enjoy looking at them, these encyclopedias and whatnot where the basic material is covered just in the encyclopedia format,
[01:09:05.000 --> 01:09:07.000]   all the amazing DK books.
[01:09:07.000 --> 01:09:10.000]   And children enjoy looking through them and they absorb little bite-sized pieces here and there
[01:09:10.000 --> 01:09:15.000]   because they're there to continually browse little bits of information in the way that I've just described.
[01:09:15.000 --> 01:09:17.000]   Now back to living books.
[01:09:17.000 --> 01:09:24.000]   So I have some of those kind of more fact-based books, but also we have a whole series of living books planned.
[01:09:24.000 --> 01:09:30.000]   So a living book is a narrative, a narrative that is written by somebody who's really passionate about the subject
[01:09:30.000 --> 01:09:36.000]   and brings in all of the details that make the subject come alive.
[01:09:36.000 --> 01:09:42.000]   So this year we're doing a book called "The Mystery of the Periodic Table" by Benjamin Weicker.
[01:09:42.000 --> 01:09:51.000]   And this is a classic living book that takes the reader through the discovery of all of the elements of the periodic table
[01:09:51.000 --> 01:09:54.000]   by telling the stories of the people who did it.
[01:09:54.000 --> 01:10:02.000]   And, you know, it's von Helmont and Boyle and Stahl and Priestley and Cavendish and all the others who discovered the elements
[01:10:02.000 --> 01:10:05.000]   and it creates a story of something like the periodic table.
[01:10:05.000 --> 01:10:11.000]   And the way we do this in the Charlotte Mason tradition is we do this many times with many different books.
[01:10:11.000 --> 01:10:16.000]   And so I believe this is one of the most powerful ways of retaining something like science,
[01:10:16.000 --> 01:10:22.000]   is to learn it by going along the journey with the scientist who created it in the first place,
[01:10:22.000 --> 01:10:24.000]   because it sticks so much more.
[01:10:24.000 --> 01:10:28.000]   I remember my high school chemistry class, the first time I ever saw a periodic table
[01:10:28.000 --> 01:10:33.000]   was when I showed up in high school chemistry class and was introduced to the periodic table.
[01:10:33.000 --> 01:10:42.000]   And I understood the basics of it, and I understood that there was the growth of the number of electrons, etc.
[01:10:42.000 --> 01:10:46.000]   I understood the basics of it, but it took a while for me to understand it.
[01:10:46.000 --> 01:10:51.000]   But if you introduce your third grader and your fifth grader and your seventh grader to these concepts
[01:10:51.000 --> 01:10:58.000]   by introducing him to the people who actually did it, then he's lived with these concepts of chemistry for a very long time.
[01:10:58.000 --> 01:11:03.000]   We just finished this amazing biography of Marie Curie, written by her daughter, Eve Curie.
[01:11:03.000 --> 01:11:13.000]   And so the whole concept of radioactivity is something that is very firmly entrenched into the mind of my eldest student,
[01:11:13.000 --> 01:11:19.000]   because he's lived with Marie Curie herself for 25 weeks now,
[01:11:19.000 --> 01:11:26.000]   and he's gone with her on the entire journey of her and her husband and how they discovered radium,
[01:11:26.000 --> 01:11:28.000]   and they discovered radioactivity, etc.
[01:11:28.000 --> 01:11:34.000]   And so you can't live with somebody like that over the course of 25 weeks and 400 pages
[01:11:34.000 --> 01:11:38.000]   and not have a deep connection with these topics.
[01:11:38.000 --> 01:11:46.000]   And so I've taken the materials or the later subjects that will be studied
[01:11:46.000 --> 01:11:52.000]   and tried to bring them back with living materials and living books and living stories, etc.,
[01:11:52.000 --> 01:11:55.000]   that the child will live with.
[01:11:55.000 --> 01:11:58.000]   And so by the time the child arrives at high school chemistry,
[01:11:58.000 --> 01:12:02.000]   it's something that is very familiar and has been for 10 years,
[01:12:02.000 --> 01:12:06.000]   because it wasn't done with block scheduling as this is your 10th grade chemistry class,
[01:12:06.000 --> 01:12:09.000]   but it was that interleaving process.
[01:12:09.000 --> 01:12:15.000]   Then the next strategy is to differentiate with all of these kind of college-level courses
[01:12:15.000 --> 01:12:20.000]   between are we talking about knowledge-level stuff or skill-based stuff.
[01:12:20.000 --> 01:12:26.000]   Knowledge-level stuff, like passing a macroeconomics exam, there's no skill involved.
[01:12:26.000 --> 01:12:28.000]   It's just simply knowledge.
[01:12:28.000 --> 01:12:30.000]   So we introduce the concepts at an early age if possible,
[01:12:30.000 --> 01:12:37.000]   and then as you get closer to a test, you engage in specific test-based preparation,
[01:12:37.000 --> 01:12:44.000]   and you drill the knowledge for enough time until you can pass the exam.
[01:12:44.000 --> 01:12:48.000]   So when I think back to my experience taking AP classes in high school,
[01:12:48.000 --> 01:12:50.000]   first of all, no one ever taught me how to study.
[01:12:50.000 --> 01:12:52.000]   I didn't have anywhere near the study tools that we have today.
[01:12:52.000 --> 01:12:55.000]   I had a book, and I was too lazy to make my own flashcards,
[01:12:55.000 --> 01:12:57.000]   so I basically just read the book a bunch of times.
[01:12:57.000 --> 01:13:00.000]   It's a very inefficient study technique.
[01:13:00.000 --> 01:13:03.000]   No one taught me how to study, and I didn't know what I needed to study.
[01:13:03.000 --> 01:13:08.000]   So today, if you give me a high school student and we're preparing for an AP exam,
[01:13:08.000 --> 01:13:16.000]   it's so easy to put these facts aside using fact-based stuff that we need to know.
[01:13:16.000 --> 01:13:19.000]   If there's understanding, the facts fit better.
[01:13:19.000 --> 01:13:22.000]   But even if you just have to memorize facts, if you've got nothing other than Anki,
[01:13:22.000 --> 01:13:26.000]   and you make flashcards or just go online and download a flashcard deck
[01:13:26.000 --> 01:13:31.000]   and memorize the flashcard deck, then you'll have the basic knowledge that you need
[01:13:31.000 --> 01:13:33.000]   to be able to pass the exam.
[01:13:33.000 --> 01:13:34.000]   So that's where we're living.
[01:13:34.000 --> 01:13:36.000]   The world is so incredible for studying.
[01:13:36.000 --> 01:13:39.000]   You can go, download an Anki deck, and just study it.
[01:13:39.000 --> 01:13:45.000]   Now, remember that the average high school senior who passes has what's called a year of class,
[01:13:45.000 --> 01:13:48.000]   which turns out to be eight months of class, something like that.
[01:13:48.000 --> 01:13:53.000]   And only a few weeks of that is devoted to actually studying and preparing.
[01:13:53.000 --> 01:14:01.000]   But what if that same high school senior, during the entire eight months of his AP US History class,
[01:14:01.000 --> 01:14:06.000]   is drilling five minutes a day of Anki flashcards?
[01:14:06.000 --> 01:14:10.000]   By the time he arrives at the exam with five or ten minutes a day,
[01:14:10.000 --> 01:14:14.000]   he's going to easily have all of the fact-based knowledge committed to memory,
[01:14:14.000 --> 01:14:18.000]   and it's going to be very secure in his long-term memory where he's very confident in it.
[01:14:18.000 --> 01:14:22.000]   So when he rolls into his essays or he rolls into his topics where he has to show mastery,
[01:14:22.000 --> 01:14:24.000]   it's going to be relatively easy.
[01:14:24.000 --> 01:14:30.000]   Now, what if that same student had a teacher or parents who started him on that memorization process
[01:14:30.000 --> 01:14:35.000]   three years earlier and said, "Here's the Anki deck that we're going to be studying for your exam
[01:14:35.000 --> 01:14:38.000]   that's coming up in three years, and we've got three years to master this.
[01:14:38.000 --> 01:14:43.000]   Let's put in two or three study sessions per week of, say, ten minutes here and there
[01:14:43.000 --> 01:14:49.000]   as part of your normal class and do it over the course of two or three years."
[01:14:49.000 --> 01:14:51.000]   So you have a long amount of time.
[01:14:51.000 --> 01:14:55.000]   Well, if you have twice the amount of time to memorize stuff, then it's half as hard
[01:14:55.000 --> 01:14:57.000]   as if you have a much shorter time.
[01:14:57.000 --> 01:15:01.000]   So all this college-level stuff of the memorization stuff is pretty simple
[01:15:01.000 --> 01:15:03.000]   if you just give yourself two or three years to study it
[01:15:03.000 --> 01:15:07.000]   and if you have a guide who's knowledgeable and can direct you along it.
[01:15:07.000 --> 01:15:11.000]   On the skill-based stuff--so there are skill-based exams, right?
[01:15:11.000 --> 01:15:14.000]   If you're going to go again, take the Japanese AP exam.
[01:15:14.000 --> 01:15:18.000]   Well, you're not going to cram that in with Anki in two weeks before the exam.
[01:15:18.000 --> 01:15:20.000]   It's not going to work.
[01:15:20.000 --> 01:15:24.000]   So the skill-based stuff is where you want to introduce it as early as possible
[01:15:24.000 --> 01:15:28.000]   so that there's maximal amounts of time to build the skills.
[01:15:28.000 --> 01:15:34.000]   So if you're preparing for the AP Calculus BC exam, then the way you prepare for that
[01:15:34.000 --> 01:15:39.000]   is by diligently doing math every single day, working the problems, learning the concepts,
[01:15:39.000 --> 01:15:44.000]   and doing that for eight years without ever missing a day in between.
[01:15:44.000 --> 01:15:46.000]   Then by the time you arrive at the exam, it's easy.
[01:15:46.000 --> 01:15:48.000]   But it takes you eight years to get there.
[01:15:48.000 --> 01:15:50.000]   It's just a matter of consistency.
[01:15:50.000 --> 01:15:54.000]   So with skill-based stuff, the consistency is the key of building the skill.
[01:15:54.000 --> 01:15:56.000]   Hey, you're going to take the Japanese exam.
[01:15:56.000 --> 01:15:59.000]   Okay, you don't speak Japanese today and you're 10 years old.
[01:15:59.000 --> 01:16:01.000]   Great, you got eight years.
[01:16:01.000 --> 01:16:05.000]   Eight years is plenty of time to learn Japanese if you're consistent
[01:16:05.000 --> 01:16:08.000]   and if you can engage in good study materials, etc.
[01:16:08.000 --> 01:16:10.000]   And you basically learn the language, and at the very end,
[01:16:10.000 --> 01:16:13.000]   you add in just a little bit of exam prep along the way.
[01:16:13.000 --> 01:16:20.000]   So with this approach, your children should be very well prepared
[01:16:20.000 --> 01:16:23.000]   to pass the quiz exams necessary.
[01:16:23.000 --> 01:16:28.000]   And with this same approach, they should be pretty easily able to dedicate
[01:16:28.000 --> 01:16:33.000]   some time in the summer, some time maybe the year after they graduate high school,
[01:16:33.000 --> 01:16:37.000]   and wrap up a college degree with focused, distant study.
[01:16:37.000 --> 01:16:41.000]   But either path is open to them.
[01:16:41.000 --> 01:16:46.000]   So the strategy for children, I think, is maximize the widely accepted exams,
[01:16:46.000 --> 01:16:48.000]   AP exams, CLEP exams, etc.
[01:16:48.000 --> 01:16:51.000]   Set a goal, again, for academically competent children,
[01:16:51.000 --> 01:16:55.000]   set a goal for a minimum of 30 credits by examination.
[01:16:55.000 --> 01:16:58.000]   That would be 10 AP exams or CLEP exams or some variation of that.
[01:16:58.000 --> 01:17:01.000]   You're obviously going to choose the exams that are the best fit for the child
[01:17:01.000 --> 01:17:07.000]   and is best fit for the child's goals as you can find.
[01:17:07.000 --> 01:17:13.000]   And maximize those because those can be accepted at any school that is appropriate.
[01:17:13.000 --> 01:17:19.000]   And then if the child doesn't have some clear burning,
[01:17:19.000 --> 01:17:22.000]   "I must go to Stanford and study such and such."
[01:17:22.000 --> 01:17:25.000]   Okay, fine. Go to Stanford and study this thing that you want to study.
[01:17:25.000 --> 01:17:28.000]   But if the child doesn't have a clear vision for college,
[01:17:28.000 --> 01:17:32.000]   and an obvious school that this is definitely the school that you should take,
[01:17:32.000 --> 01:17:34.000]   do one of these online programs.
[01:17:34.000 --> 01:17:36.000]   So at least the child has a college degree.
[01:17:36.000 --> 01:17:40.000]   And then if the child wants to go back later and study something different
[01:17:40.000 --> 01:17:42.000]   where they have a real passion for it, great.
[01:17:42.000 --> 01:17:44.000]   Go do a second bachelor's degree.
[01:17:44.000 --> 01:17:47.000]   If you want to go to a prestigious school, go get a prestigious master's degree.
[01:17:47.000 --> 01:17:52.000]   When it comes to prestige of university, it's the last degree that counts.
[01:17:52.000 --> 01:17:56.000]   If you went to a local state school but you have your MBA from Harvard,
[01:17:56.000 --> 01:17:58.000]   it's the last degree that counts.
[01:17:58.000 --> 01:18:02.000]   But at least this way we can prepare our children to get a college degree fast and cheap
[01:18:02.000 --> 01:18:07.000]   so they have that insurance and then open up other things for them.
[01:18:07.000 --> 01:18:11.000]   In conclusion, I have not covered in any kind of exhaustive nature
[01:18:11.000 --> 01:18:13.000]   all of the strategies that are available.
[01:18:13.000 --> 01:18:17.000]   I haven't talked about dual enrollment, a powerful strategy.
[01:18:17.000 --> 01:18:18.000]   I haven't talked about community college.
[01:18:18.000 --> 01:18:23.000]   I haven't talked about free colleges, University of the People, great college.
[01:18:23.000 --> 01:18:27.000]   I haven't talked about the massive online courses.
[01:18:27.000 --> 01:18:31.000]   I haven't talked about--I mean there's so many things I haven't discussed.
[01:18:31.000 --> 01:18:33.000]   I'm trying to keep it really, really simple.
[01:18:33.000 --> 01:18:37.000]   But this is a way that you can get a college degree fast and cheap
[01:18:37.000 --> 01:18:41.000]   and that your children can get a college degree fast and cheap.
[01:18:41.000 --> 01:18:44.000]   And I believe that's a smart thing to do.
[01:18:44.000 --> 01:18:46.000]   It's not right for everyone.
[01:18:46.000 --> 01:18:49.000]   There are many people for whom college is not right for at all.
[01:18:49.000 --> 01:18:52.000]   And those people should not be on this path.
[01:18:52.000 --> 01:18:57.000]   Those people should be encouraged into a different path.
[01:18:57.000 --> 01:19:00.000]   It doesn't mean they're dumb people.
[01:19:00.000 --> 01:19:03.000]   You may be a skilled welder and be extremely smart
[01:19:03.000 --> 01:19:07.000]   and enjoy reading philosophy books in the evening in Latin or Greek
[01:19:07.000 --> 01:19:09.000]   or whatever you read in.
[01:19:09.000 --> 01:19:11.000]   Those things are not incompatible.
[01:19:11.000 --> 01:19:15.000]   But there's a whole wide swath of our students who are kind of forced
[01:19:15.000 --> 01:19:20.000]   into colleges where they're not getting the beauty of a high-level
[01:19:20.000 --> 01:19:22.000]   liberal arts education.
[01:19:22.000 --> 01:19:25.000]   They're not getting the beauty of a high-level engineering degree.
[01:19:25.000 --> 01:19:29.000]   They're not getting the beauty of a law degree or something like that.
[01:19:29.000 --> 01:19:31.000]   They're just getting a degree.
[01:19:31.000 --> 01:19:34.000]   And why would you go out and pay $30,000, $40,000, $50,000
[01:19:34.000 --> 01:19:38.000]   and worse spend four years of your life to get a degree
[01:19:38.000 --> 01:19:43.000]   that you could pay $6,000 for and get done in nine months?
[01:19:43.000 --> 01:19:46.000]   Why not?
[01:19:46.000 --> 01:19:48.000]   It's useful to know about it as an option.
[01:19:48.000 --> 01:19:50.000]   Hope this has been useful for you.
[01:19:50.000 --> 01:19:54.000]   I will link in the show notes today to degreeforum.net.
[01:19:54.000 --> 01:19:57.000]   Remember, you can link through from there to their Wiki, which is useful.
[01:19:57.000 --> 01:19:59.000]   I'll link to the Wiki as well.
[01:19:59.000 --> 01:20:03.000]   I'll link to the YouTube channel by Ryan that I mentioned, Ryan Swaite,
[01:20:03.000 --> 01:20:10.000]   where he spends a lot of time promoting the idea of competency-based education.
[01:20:10.000 --> 01:20:14.000]   There's many universities that offer this, and I think more and more universities
[01:20:14.000 --> 01:20:16.000]   that will offer this in the future.
[01:20:16.000 --> 01:20:22.000]   We are in the middle of a complete reshuffling of the entire world of education.
[01:20:22.000 --> 01:20:26.000]   The industrial education model that we've had in the past is not working well.
[01:20:26.000 --> 01:20:28.000]   We all see it's not working well.
[01:20:28.000 --> 01:20:31.000]   We all know it's not working well, and we don't know what the future is going to hold.
[01:20:31.000 --> 01:20:34.000]   So I can't tell you what's going to be appropriate 10 years from now,
[01:20:34.000 --> 01:20:37.000]   but today this is what I see, and I hope it's useful to you.
[01:20:37.000 --> 01:20:43.000]   As I go out on today's show, my closing ad, I want to mention to you my hack-proof course.
[01:20:43.000 --> 01:20:46.000]   Gabriel Custodiat and I, we've completely redone it.
[01:20:46.000 --> 01:20:48.000]   Well, he's redone it, to be fair.
[01:20:48.000 --> 01:20:51.000]   We've completely redone all of what we presented in the live course.
[01:20:51.000 --> 01:20:52.000]   It's the way we did this course.
[01:20:52.000 --> 01:20:53.000]   We did the live course.
[01:20:53.000 --> 01:20:56.000]   We shared it with you and went through it with live students,
[01:20:56.000 --> 01:21:00.000]   got great feedback from the students on what worked and what didn't, etc.,
[01:21:00.000 --> 01:21:03.000]   and then we've redone the entire course, re-recorded everything,
[01:21:03.000 --> 01:21:07.000]   very professional and high level.
[01:21:07.000 --> 01:21:10.000]   So if you are interested in becoming hack-proof, you want to beat fraudsters,
[01:21:10.000 --> 01:21:13.000]   prevent identity theft, and say goodbye to cybercrime,
[01:21:13.000 --> 01:21:15.000]   this is a course that is perfect for you.
[01:21:15.000 --> 01:21:22.000]   It's an incredibly grounded and yet thorough discussion of how you can protect yourself
[01:21:22.000 --> 01:21:26.000]   from cybercrime, stop identity theft, and protect your money.
[01:21:26.000 --> 01:21:30.000]   It's a huge risk that we face in today's world.
[01:21:30.000 --> 01:21:33.000]   If that sounds interesting to you, go to hackproofcourse.com,
[01:21:33.000 --> 01:21:36.000]   hackproofcourse.com, and take my course.
[01:21:36.000 --> 01:21:41.000]   No degree coming, but knowledge is there, hackproofcourse.com.
[01:21:41.000 --> 01:21:46.000]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:21:46.000 --> 01:21:51.000]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[01:21:51.000 --> 01:21:54.000]   your go-to shrimp cocktail, or your first Cajun risotto,
[01:21:54.000 --> 01:21:58.000]   Ralph's has all the freshest ingredients to embrace your traditions.
[01:21:58.000 --> 01:22:01.000]   Ralph's. Fresh for Everyone.
[01:22:01.000 --> 01:22:05.000]   Choose from a great selection of digital coupons and use them up to five times in one transaction.
[01:22:05.000 --> 01:22:07.000]   Check our app for details.
[01:22:07.000 --> 01:22:10.000]   Ralph's. Fresh for Everyone.
[01:22:11.000 --> 01:22:14.000]   Your tough Tacoma is here.
[01:22:14.000 --> 01:22:16.000]   Your powerful 4Runner.
[01:22:16.000 --> 01:22:19.000]   Your stylish Camry.
[01:22:19.000 --> 01:22:21.000]   Your versatile RAV4.
[01:22:21.000 --> 01:22:25.000]   Even your fully electric VZ4X.
[01:22:25.000 --> 01:22:31.000]   Your new Toyota car, truck, or SUV is available now.
[01:22:31.000 --> 01:22:34.000]   So see your Toyota dealer today.
[01:22:34.000 --> 01:22:37.000]   We make it easy.
[01:22:37.000 --> 01:22:41.000]   Toyota. Let's go places.

