
[00:00:00.000 --> 00:00:03.000]   Trying to find your happiness this winter?
[00:51:05.000 --> 00:51:18.000]   By cooking my own food, doing my own shopping and all that, I'm paying much, much less and eating much better than when I was living as an urban playboy and working all day and coming home and saying, "I'll just go to a restaurant."
[00:51:18.000 --> 00:51:23.000]   So it sounds like you're basically living the retired lifestyle without being retired.
[00:51:23.000 --> 00:51:25.000]   Yeah, I'm more or less semi-retired.
[00:51:25.000 --> 00:51:34.000]   I work part-time, which gives me a lot of time to do other things, to take on other hobbies, to live the life.
[00:51:34.000 --> 00:51:37.000]   I don't want to wait until retirement time to do that.
[00:51:37.000 --> 00:51:39.000]   And this is one of my things.
[00:51:39.000 --> 00:51:54.000]   The title of my show is called "Radical Personal Finance" is that it seems sometimes when you describe what you've just described, that seems to be what many people -- I wouldn't necessarily say most, but I would just say many people -- would desire that kind of lifestyle.
[00:51:54.000 --> 00:51:59.000]   Now, I think that you get into the world, you've got to fight on your hands if you talk with Americans about not having a car.
[00:51:59.000 --> 00:52:04.000]   But you have time to read, you have time to write, you have some work that keeps you engaged.
[00:52:04.000 --> 00:52:08.000]   What type of work do you do and what were you doing before you started this whole thing?
[00:52:08.000 --> 00:52:17.000]   Before I started, I was working in the software field as a technical writer and working as an employee for a software company in the Bay Area.
[00:52:17.000 --> 00:52:21.000]   And since then, I've been doing consulting work more or less in the same field.
[00:52:21.000 --> 00:52:27.000]   So right now, I'm working for one major client and doing technical writing for software engineers.
[00:52:27.000 --> 00:52:32.000]   So teaching software engineers how to use software tools and libraries and things of that sort.
[00:52:32.000 --> 00:52:33.000]   Yeah.
[00:52:33.000 --> 00:52:38.000]   And so I would imagine that you find some enjoyment in the work and that it keeps your brain going.
[00:52:38.000 --> 00:52:43.000]   And you just simply do as much as you need to provide your living expenses and then go from there.
[00:52:43.000 --> 00:52:52.000]   And it's sometimes – I don't know if it's a conspiracy or not, but I certainly sometimes wonder, "Why do we spend all this time just on the treadmill, the treadmill, the treadmill?"
[00:52:52.000 --> 00:53:04.000]   And when you look at the amount of taxes that get pulled from it, I sometimes wonder if it's not all a plan, again, intentional or unintentional,
[00:53:04.000 --> 00:53:07.000]   if it doesn't have the effect of just keeping the tax machine going.
[00:53:07.000 --> 00:53:10.000]   I think that's certainly part of it.
[00:53:10.000 --> 00:53:17.000]   I know that I work more productively now than I did when I was working a full eight-hour day five days a week.
[00:53:17.000 --> 00:53:27.000]   When I'm working now, I'm sitting down at the computer and starting things and I'm fresh and I've got something to work on and I start doing it and I just power through.
[00:53:27.000 --> 00:53:38.000]   And when I start lagging, when I start slacking, when my brain starts to seize up or when I get to a point where I'm waiting on somebody else to do something that I need to do to go further, I just stand up and go do something else and clock out.
[00:53:38.000 --> 00:53:43.000]   And so it means that when I am on the job, I'm doing work 100%.
[00:53:43.000 --> 00:53:58.000]   And I think probably I'm as productive now as I was when I was working eight-hour days and sometimes feeling a little bit sluggish towards the end of the day or after lunch or sitting in meetings a lot, not really getting a lot out of it.
[00:53:58.000 --> 00:54:00.000]   So I think this is the way to work.
[00:54:00.000 --> 00:54:04.000]   I don't know that everybody could do it, but it's sure working well for me.
[00:54:04.000 --> 00:54:18.000]   It would seem to me that in the world that we have today, just given the ability to do work from many places and then even given the ability to have a mobile lifestyle, you could live wherever.
[00:54:18.000 --> 00:54:31.000]   And living in a bikeable city has its advantages, but it would seem like even if the IRS were after you, you certainly could live in an RV and travel across the country.
[00:54:31.000 --> 00:54:44.000]   And with some of the advents of technology, I hope that more and more of the tax protesters are able to have an effect and maybe change some of the ways of the government.
[00:54:44.000 --> 00:54:49.000]   I'd love to see that. Hopefully it's probably a little easier now than it was in the past.
[00:54:49.000 --> 00:54:50.000]   Yeah, I think so.
[00:54:50.000 --> 00:54:55.000]   And the fact that there's a group of people who are doing this that we can draw on.
[00:54:55.000 --> 00:55:04.000]   There's a group called the National War Tax Resistance Coordinating Committee at Nutrik.org, and they've got a lot of information for people who are interested in getting started.
[00:55:04.000 --> 00:55:07.000]   There are lots of different ways of doing tax resistance.
[00:55:07.000 --> 00:55:09.000]   The way that I'm doing it is just one of them.
[00:55:09.000 --> 00:55:22.000]   And so that's one of the strengths of the movement is that anybody can find a method that works well for them, that meets the goals that they want to meet, that takes risks that they find are acceptable, that has effects that they want to have.
[00:55:22.000 --> 00:55:30.000]   So, yeah, I encourage anybody who's interested in trying this, both trying a lifestyle of frugality.
[00:55:30.000 --> 00:55:34.000]   I think you had the people from Early Retirement Extreme on your show at one point.
[00:55:34.000 --> 00:55:41.000]   They've got some wonderful ideas as well about how to reorganize your life so you can step off the treadmill now and again.
[00:55:41.000 --> 00:55:45.000]   And also for people who are interested in war tax resistance, yeah, just do some research. Look it up.
[00:55:45.000 --> 00:55:51.000]   It's not as hard as it seems, and the consequences are not as dire as people can sometimes make them out to be.
[00:55:51.000 --> 00:55:52.000]   Yeah.
[00:55:52.000 --> 00:55:55.000]   You see this. I see this all over our society.
[00:55:55.000 --> 00:55:58.000]   And so what I see is the constant theme.
[00:55:58.000 --> 00:56:01.000]   I see the theme from retirees that I've worked with.
[00:56:01.000 --> 00:56:02.000]   They're looking for meaning.
[00:56:02.000 --> 00:56:04.000]   They're looking to get off the treadmill.
[00:56:04.000 --> 00:56:08.000]   I did a show, I think it was last week, about the history of retirement.
[00:56:08.000 --> 00:56:27.000]   And the thing that I never knew until I researched it is that we're raised in this country with an idea that retirement is the golden ticket and it's your just reward and the value of life is to spend time working until 65 and then quitting so that you can enjoy the good years and the good time.
[00:56:27.000 --> 00:56:39.000]   But if you actually research it, you find that retirement has always been much more of a political tool, especially a political tool of reducing the unemployment numbers by taking a massive number of workers out of the denominator of the equation.
[00:56:39.000 --> 00:56:42.000]   And that was what it was designed for.
[00:56:42.000 --> 00:56:59.000]   And if you go back and study that, and it was only in the mid to late 20th century when the marketing around retirement became effective enough and successful enough to overcome people's dislike of the idea of not working and not being productive.
[00:56:59.000 --> 00:57:10.000]   And it seems like there's this refrain, whether it's some of the things you're sharing from the tax resistance side, whether it's the early retirement extreme folks, whether it's the lifestyle design folks.
[00:57:10.000 --> 00:57:19.000]   It seems like we all have these common desires for how we want life to look and the solutions tend to be similar in a lot of ways.
[00:57:19.000 --> 00:57:26.000]   Simplicity, figuring out what's important to you and not sacrificing the things that are important to you, cutting back on everything else.
[00:57:26.000 --> 00:57:34.000]   And then with the advent of technology and the fact of how cheap things have become, then you can live a really great life on not much money.
[00:57:34.000 --> 00:57:43.000]   And when you get rid of the need to earn a lot of money, then it really opens up the number of things that you can do to support yourself.
[00:57:43.000 --> 00:57:44.000]   So I see it everywhere.
[00:57:44.000 --> 00:57:48.000]   I see it through every aspect of life.
[00:57:48.000 --> 00:57:51.000]   I see it everywhere.
[00:57:51.000 --> 00:58:02.000]   Yeah, there seems to be a lot of innovation going on right now in the way that people are making their living, the way people are living their lives, the way communities are coming together and mutually supporting one another.
[00:58:02.000 --> 00:58:10.000]   So they're no longer – people are no longer quite so reliant on having that job, that position with a company.
[00:58:10.000 --> 00:58:19.000]   They're more able to take more chances and to try things on their own and to be entrepreneurial or to take risks with their life in various ways.
[00:58:19.000 --> 00:58:27.000]   So I expect that we'll be seeing in the coming years a lot of new and innovative experiments on this line, and I'm looking forward to it.
[00:58:27.000 --> 00:58:28.000]   Yeah, me too.
[00:58:28.000 --> 00:58:30.000]   I have two questions and then we're done.
[00:58:30.000 --> 00:58:39.000]   And so the first question is just whenever you get into the world of tax protesting, the thing that I often hear is just about the legality of income taxes.
[00:58:39.000 --> 00:58:43.000]   And I know you've written some pretty extensively about that.
[00:58:43.000 --> 00:59:00.000]   Could you talk for just a moment about the constitutionalist argument about the idea that income taxes are illegal because they're not authorized and just kind of point out that – just talk quickly about your opinion about that whole argument and that line of protest?
[00:59:00.000 --> 00:59:05.000]   Yeah, so it's a really attractive line of argument that a lot of people have expressed interest in.
[00:59:05.000 --> 00:59:20.000]   It's the idea that either the income tax law was not enacted correctly and so it's just not a valid law at all or that the way it has been interpreted is incorrect and that if you interpret it correctly, it doesn't apply to most people.
[00:59:20.000 --> 00:59:28.000]   Or that even if the law itself was enacted correctly and even if it were to apply to most people, that it's unconstitutional in some way.
[00:59:28.000 --> 00:59:30.000]   And so it's not a valid law for that reason.
[00:59:30.000 --> 00:59:38.000]   And it's a perpetually attractive argument and people love it and will devote a lot of time and attention to it.
[00:59:38.000 --> 00:59:42.000]   I don't see a whole lot of merit in it as a legal argument.
[00:59:42.000 --> 00:59:49.000]   The courts don't seem to have any truck for it at all and it doesn't make a whole lot of sense to me that way.
[00:59:49.000 --> 00:59:56.000]   I wouldn't certainly recommend that anybody arrange their tax resistance using these arguments.
[00:59:56.000 --> 01:00:03.000]   I don't think it's likely to work in the long run and I think you're probably kind of fooling yourself in the short run.
[01:00:03.000 --> 01:00:13.000]   But if you're going to do tax resistance, you should probably do it with your eyes open as to what the courts really believe the law is and what law they will apply.
[01:00:13.000 --> 01:00:21.000]   That said, a lot of people who have been using this have caused a lot of trouble for the government and a lot of trouble for the IRS.
[01:00:21.000 --> 01:00:24.000]   And so I kind of smile when I read about it.
[01:00:24.000 --> 01:00:31.000]   I don't have a whole lot of sympathy for the arguments but I have a little bit of sympathy for the people who are practicing it.
[01:00:31.000 --> 01:00:32.000]   Certainly.
[01:00:32.000 --> 01:00:35.000]   So the last question is this.
[01:00:35.000 --> 01:00:46.000]   Do you actually expect to make a difference or are you kind of just falling on your sword to make a statement and follow your ethics?
[01:00:46.000 --> 01:00:50.000]   Well, here's the way I look at it.
[01:00:50.000 --> 01:00:53.000]   I think that I was making a difference all along.
[01:00:53.000 --> 01:01:02.000]   Every year that I was earning my salary and paying 25 percent of it or whatever to the federal government, I was making that much difference.
[01:01:02.000 --> 01:01:09.000]   I could count the difference I was making in dollar bills and I didn't like that difference that I was making in the world.
[01:01:09.000 --> 01:01:13.000]   And so by withholding that, I feel like I am also making that much of a difference.
[01:01:13.000 --> 01:01:22.000]   Now, I'm just one person in a nation of millions and so I have to be humble about just how much of an effect my life is going to have on the world around me.
[01:01:22.000 --> 01:01:25.000]   But I also have to realize that I do have an effect.
[01:01:25.000 --> 01:01:30.000]   The government wouldn't be asking all of us for money if it wasn't important to it to have that money.
[01:01:30.000 --> 01:01:32.000]   It means something.
[01:01:32.000 --> 01:01:33.000]   It has a real-world effect.
[01:01:33.000 --> 01:01:34.000]   It's practical.
[01:01:34.000 --> 01:01:46.000]   And so by doing what I'm doing, I don't think I'm going to convince Washington to change its policies because some guy out in California isn't paying his taxes.
[01:01:46.000 --> 01:01:52.000]   But I do know what I am doing, what I am participating in, what I'm giving my practical material to support to.
[01:01:52.000 --> 01:01:56.000]   And to me, that is making a difference.
[01:01:56.000 --> 01:01:57.000]   Yeah.
[01:01:57.000 --> 01:02:00.000]   Well, I respect you for following your conscience and doing it.
[01:02:00.000 --> 01:02:03.000]   Like I said, I'm not ready to join you.
[01:02:03.000 --> 01:02:08.000]   I guess I would consider – and it probably comes in stages.
[01:02:08.000 --> 01:02:15.000]   Just like you started with the idea of just simply reducing your income and continuing to pay your self-employment taxes.
[01:02:15.000 --> 01:02:20.000]   That's a little bit easier to swallow for me than not paying the taxes.
[01:02:20.000 --> 01:02:23.000]   And I would have to do some thinking about it.
[01:02:23.000 --> 01:02:32.000]   And the hang-up for guys like me from a Christian perspective is always that "pay your taxes" scripture in the Bible.
[01:02:32.000 --> 01:02:44.000]   And I respect that. I'll have to research the Quaker perspective because it seems like they've got a long history of believing that very seriously.
[01:02:44.000 --> 01:02:46.000]   But I've never researched it much. But it's always kind of a challenge.
[01:02:46.000 --> 01:02:49.000]   But I respect you for doing it.
[01:02:49.000 --> 01:02:55.000]   And I hope that today's show can be of some help to some people and at least make us think each day.
[01:02:55.000 --> 01:03:00.000]   I would like to plug your book for you and compliment you on it.
[01:03:00.000 --> 01:03:07.000]   And David's book – I will link to it in the show notes – is entitled "99 Tactics of Successful Tax Resistance Campaigns."
[01:03:07.000 --> 01:03:11.000]   And you can buy the Kindle version or he has a paperback on Amazon.
[01:03:11.000 --> 01:03:15.000]   And what I especially liked about it is it seems very thorough.
[01:03:15.000 --> 01:03:25.000]   And it's usually when I have run across the war tax resistance or tax resistance arguments, it seems like the constitutionalist arguments dominate.
[01:03:25.000 --> 01:03:37.000]   And when I read them, I just think, "I respect the person's beliefs and I'd like to agree with them, but I just can't make this work."
[01:03:37.000 --> 01:03:44.000]   But when you go through some of the historical examples, the ones you've done, I feel like – and you have lots of them in the book –
[01:03:44.000 --> 01:03:50.000]   that really helps you to think about it where you're not talking about the modern day 2014 U.S. American government.
[01:03:50.000 --> 01:03:54.000]   You're talking about the 1914 British government or whatever year it was.
[01:03:54.000 --> 01:03:58.000]   And it's a lot easier to think through the morals of it in that situation.
[01:03:58.000 --> 01:04:01.000]   So I'd recommend people, if they're interested in this, get your book. I really enjoyed it.
[01:04:01.000 --> 01:04:08.000]   And I will write a review for you on Amazon saying so. I'd like to see you get some more reviews on your book.
[01:04:08.000 --> 01:04:11.000]   Well, thank you very much. And thanks for having me on your show.
[01:04:11.000 --> 01:04:13.000]   Anything else you want to say before we go?
[01:04:13.000 --> 01:04:19.000]   I also have a blog that I use to discuss tax resistance information.
[01:04:19.000 --> 01:04:22.000]   If people are interested in checking that out, it's got a good subject matter index.
[01:04:22.000 --> 01:04:25.000]   You can find out about a lot of the things I've been talking about today.
[01:04:25.000 --> 01:04:29.000]   It's at sniggle.net/tpl.
[01:04:29.000 --> 01:04:35.000]   So, s-n-i-g-g-l-e.net/tpl. It's called the Picket Line.
[01:04:35.000 --> 01:04:37.000]   I'll make sure to include a link in the show notes.
[01:04:37.000 --> 01:04:39.000]   David, thanks for being with us.
[01:04:39.000 --> 01:04:41.000]   Thank you.
[01:04:41.000 --> 01:04:44.000]   That's our interview for today's show.
[01:04:44.000 --> 01:04:46.000]   I hope you enjoyed it.
[01:04:46.000 --> 01:04:52.000]   I certainly find some of the content that David and I discussed very challenging and very interesting.
[01:04:52.000 --> 01:04:54.000]   A lot to think about.
[01:04:54.000 --> 01:05:00.000]   It's not often that you roll over into the moral ground where you're kind of considering the whole fabric of society
[01:05:00.000 --> 01:05:04.000]   and government systems and taxes and all those things.
[01:05:04.000 --> 01:05:09.000]   I find it extremely challenging to think about, but I certainly think it's a worthy conversation.
[01:05:09.000 --> 01:05:14.000]   I have to fight hard to keep from feeling like I'm out in territory where I shouldn't be.
[01:05:14.000 --> 01:05:18.000]   But then again, that just shows you how deep a hold all this stuff has on us.
[01:05:18.000 --> 01:05:23.000]   I wish David well, and I again encourage you to read his book.
[01:05:23.000 --> 01:05:25.000]   It is well worth reading.
[01:05:25.000 --> 01:05:28.000]   I think that we can all learn something from it, especially the history. It's fascinating.
[01:05:28.000 --> 01:05:31.000]   I never had any idea about any of this history until I read his book.
[01:05:31.000 --> 01:05:34.000]   I hope that you'll check it out, and I hope that you'll support David and what he's doing.
[01:05:34.000 --> 01:05:38.000]   I hope that you'll join us tomorrow for another episode of the Radical Personal Finance Podcast.
[01:05:38.000 --> 01:05:44.000]   Clearly, today is an excellent day to have a disclaimer.
[01:05:44.000 --> 01:05:47.000]   I am not giving personal financial advice.
[01:05:47.000 --> 01:05:52.000]   You shouldn't do what you're going to do based upon some guy that you hear on the Internet.
[01:05:52.000 --> 01:05:55.000]   Financial decisions are very personal.
[01:05:55.000 --> 01:06:01.000]   You have to look at your state and your jurisdiction, so please do your own research and talk to a professional.
[01:06:02.000 --> 01:06:05.000]   [Music]
[01:06:05.000 --> 01:06:08.000]   [Music]
[01:06:09.000 --> 01:06:12.000]   [Music]
[01:06:12.000 --> 01:06:30.000]   [Music]
[01:06:30.000 --> 01:06:33.000]   [Music]
[01:06:33.000 --> 01:06:46.000]   [Music]
[01:06:46.000 --> 01:06:54.000]   [Music]
[01:06:54.000 --> 01:06:57.000]   [Music]
[01:06:57.000 --> 01:07:06.000]   Give your feet the perfect fusion of comfort and style with Cushion Air.
[01:07:06.000 --> 01:07:11.000]   Cushion Air shoes are designed with memory foam padded insoles and super soft uppers,
[01:07:11.000 --> 01:07:13.000]   so you walk through life in cloud-like comfort.
[01:07:13.000 --> 01:07:18.000]   They offer the latest styles and timeless classics, all without the hefty price tag.
[01:07:18.000 --> 01:07:23.000]   Whether you're into boots or winter styles, Cushion Air has your feet covered, literally.
[01:07:23.000 --> 01:07:28.000]   Find great deals, free delivery, and easy returns at CushionAir.com.
[01:07:28.000 --> 01:07:31.000]   Cushion Air, defined by comfort.

