
[00:00:00.000 --> 00:00:03.000]   ♪ Blessing in the mornin' ♪
[00:50:43.000 --> 00:50:46.000]   then I'll repeat the process with them as readers.
[00:50:46.000 --> 00:50:48.000]   And I'll report back.
[00:50:48.000 --> 00:50:53.000]   One of the biggest questions I have is do I have an 8-year-old of unusual capacity,
[00:50:53.000 --> 00:50:55.000]   or is it that these techniques are better?
[00:50:55.000 --> 00:50:59.000]   And I think it's mostly the techniques, there's no denying that he has capacity,
[00:50:59.000 --> 00:51:03.000]   but I think it's mostly the techniques and the fact that he's a reader.
[00:51:03.000 --> 00:51:12.000]   Which, by the way, one thing I was going to say earlier is that we try to minimize the number of competitive options for reading.
[00:51:12.000 --> 00:51:16.000]   So we don't do a lot of screens, we don't do a lot of games, we don't do those things.
[00:51:16.000 --> 00:51:22.000]   We basically say you can read and here's a big stuff full of library, or you can play.
[00:51:22.000 --> 00:51:27.000]   So I do want my children to grow physically, I want them to grow spiritually,
[00:51:27.000 --> 00:51:30.000]   and I want them to grow intellectually every day.
[00:51:30.000 --> 00:51:33.000]   And so we try to focus on those disciplines, something to nourish the body,
[00:51:33.000 --> 00:51:36.000]   something to nourish the soul, something to nourish the mind on a daily basis.
[00:51:36.000 --> 00:51:41.000]   And so there's lots and lots of play outside time, etc.
[00:51:41.000 --> 00:51:43.000]   But we minimize some of the screens.
[00:51:43.000 --> 00:51:48.000]   I do think that there are good benefits for screens for language acquisition.
[00:51:48.000 --> 00:51:51.000]   We have just far chosen not to go there.
[00:51:51.000 --> 00:51:59.000]   But if you can find wonderful YouTube channels, etc., that are going to help your language learners,
[00:51:59.000 --> 00:52:00.000]   I think that's great.
[00:52:00.000 --> 00:52:05.000]   We used, signed up for Little Pym at one point and we showed our children Little Pym.
[00:52:05.000 --> 00:52:10.000]   The problem is it's just so little language there that you're not really getting much.
[00:52:10.000 --> 00:52:13.000]   There's nothing wrong with it, it's just not a lot of language.
[00:52:13.000 --> 00:52:18.000]   And so it's not enough to make a bit to move the needle in any meaningful way.
[00:52:18.000 --> 00:52:23.000]   So after, I don't know, six months with that, we canceled that because it just wasn't making a big difference.
[00:52:23.000 --> 00:52:27.000]   And I think that this is the reason I, back to why I spend so much time on reading,
[00:52:27.000 --> 00:52:36.000]   if you look at the percentage of, the number of words that a child will be exposed to over the course of an hour
[00:52:36.000 --> 00:52:42.000]   by being exposed to cartoons in the target language versus by reading in the target language,
[00:52:42.000 --> 00:52:48.000]   then it's just night and day in terms of the number of words per hour that they can be exposed to.
[00:52:48.000 --> 00:52:52.000]   And so we've chosen not to focus on those other methodologies.
[00:52:52.000 --> 00:52:57.000]   Where I think those would really help us is with my younger children.
[00:52:57.000 --> 00:53:05.000]   I think that my younger children would have had far more results this last year if we had chosen to go with cartoons.
[00:53:05.000 --> 00:53:12.000]   The reason I haven't focused on that is because I use that time with them still on Spanish.
[00:53:12.000 --> 00:53:18.000]   And so they were behind in Spanish and so I just figure I want them to get better in Spanish.
[00:53:18.000 --> 00:53:25.000]   So we use Spanish audio books to make sure that they're having the exposure to Spanish.
[00:53:25.000 --> 00:53:30.000]   And so since I have no reason why the results have to come on any certain schedule,
[00:53:30.000 --> 00:53:35.000]   I just thought it was an interesting experiment and I slowed down with French along the way.
[00:53:35.000 --> 00:53:41.000]   So where are we going from here? My plan is next to do German.
[00:53:41.000 --> 00:53:48.000]   And so I think that there's a good, for native English speakers, I think there is a good natural set between these four languages.
[00:53:48.000 --> 00:53:52.000]   And that they flow and feed off of one another.
[00:53:52.000 --> 00:53:59.000]   So again, Spanish is a useful language because of the massive numbers of Spanish speakers in the United States
[00:53:59.000 --> 00:54:05.000]   and because the United States is very close to the trading partners in Central America, South America, etc.
[00:54:05.000 --> 00:54:08.000]   And so although Spanish is not a useful language for academics,
[00:54:08.000 --> 00:54:11.000]   it's not a useful language for anything other than just everyday conversation,
[00:54:11.000 --> 00:54:13.000]   it is something that is useful.
[00:54:13.000 --> 00:54:19.000]   And my entire life I have found it exceedingly useful in an American context
[00:54:19.000 --> 00:54:28.000]   because it has always allowed me to cross the cultural barriers with Spanish-speaking immigrants to the United States.
[00:54:28.000 --> 00:54:34.000]   And I enjoy that. I really love being able to find somebody who's a recent immigrant from Honduras or something like that
[00:54:34.000 --> 00:54:39.000]   and being able to talk to them in Spanish. I enjoy making people feel comfortable like that. That's nice.
[00:54:39.000 --> 00:54:43.000]   And Spanish is an easy language for English speakers to learn.
[00:54:43.000 --> 00:54:47.000]   Again, the Foreign Service Institute estimates that 600 hours,
[00:54:47.000 --> 00:54:52.000]   which by the way, let me just, I'll emphasize that in a moment, so it's a 600-hour language,
[00:54:52.000 --> 00:54:55.000]   so it's a pretty useful one.
[00:54:55.000 --> 00:54:59.000]   Then I think French makes the most sense as the next one because if you speak Spanish,
[00:54:59.000 --> 00:55:04.000]   there's a lot of overlap between French and French now opens up another section of the world.
[00:55:04.000 --> 00:55:09.000]   I enjoy being able to speak French because of the Haitian community.
[00:55:09.000 --> 00:55:12.000]   And so it makes Creole pretty accessible, pretty easy to go back and forth.
[00:55:12.000 --> 00:55:14.000]   I can speak French, they can speak Creole.
[00:55:14.000 --> 00:55:19.000]   And so that's also useful in South Florida where I'm from, where we have a lot of Haitians.
[00:55:19.000 --> 00:55:23.000]   And then on a global basis, French is of course a very useful language.
[00:55:23.000 --> 00:55:27.000]   It's formerly a lingua franca, it's spoken all over the world,
[00:55:27.000 --> 00:55:33.000]   and it's a useful language for literature, and it's one of those languages that I think is very useful
[00:55:33.000 --> 00:55:38.000]   for helping children's test results and skills with verbal skills.
[00:55:38.000 --> 00:55:41.000]   And so for the reasons I mentioned earlier.
[00:55:41.000 --> 00:55:42.000]   So what makes sense after that?
[00:55:42.000 --> 00:55:46.000]   Well, of course, I think the language that makes the most sense is any language that the child wants to learn
[00:55:46.000 --> 00:55:48.000]   or the person wants to learn. You learn a language because you want to learn it,
[00:55:48.000 --> 00:55:51.000]   not because you have to or it's strategic.
[00:55:51.000 --> 00:55:56.000]   But I do think that German makes a good sense as far as the strategic next language.
[00:55:56.000 --> 00:56:03.000]   I think the benefit from German is, number one, English is a Germanic language with a Latin vocabulary.
[00:56:03.000 --> 00:56:08.000]   So it's a pretty accessible language for English speakers.
[00:56:08.000 --> 00:56:13.000]   But I think also you start to get into some of the benefits, the academic benefits that people want from Latin.
[00:56:13.000 --> 00:56:17.000]   So a language with declensions, for example.
[00:56:17.000 --> 00:56:23.000]   I think that there, why not learn a living language, my theory is, why not learn German instead of Latin?
[00:56:23.000 --> 00:56:29.000]   Because you got to get at least 80% of the benefits, but yet you get a lot more benefits of it actually being a useful spoken language.
[00:56:29.000 --> 00:56:35.000]   And then economically, German is a powerhouse of a language economically.
[00:56:35.000 --> 00:56:40.000]   And so now we start to get into a good return on investment with the time spent.
[00:56:40.000 --> 00:56:43.000]   Then after that, I think it makes sense to go on to whatever you're interested in.
[00:56:43.000 --> 00:56:49.000]   I'm interested in Asian languages. I just have a harder time figuring out those first steps.
[00:56:49.000 --> 00:56:54.000]   So I think the first steps that make sense, let's say you want your children to speak Chinese,
[00:56:54.000 --> 00:56:58.000]   unless you're enrolled in a local Chinese program where you've got a Chinese teacher,
[00:56:58.000 --> 00:57:03.000]   here's where I think it makes more sense rather than to focus on books, to focus on using an app.
[00:57:03.000 --> 00:57:09.000]   And so there's so many great apps that you can use that can be accessible and help acquisition.
[00:57:09.000 --> 00:57:15.000]   I was going to use an app for French, signed up for an app, paid for a year fee and everything.
[00:57:15.000 --> 00:57:18.000]   I just don't love the apps, most of them.
[00:57:18.000 --> 00:57:24.000]   And we decided to slow down on the app and see if we can make it work with just literature.
[00:57:24.000 --> 00:57:28.000]   And so we did. And so I will use apps at some point.
[00:57:28.000 --> 00:57:32.000]   I think apps are wonderful for getting that toehold that you need in a language.
[00:57:32.000 --> 00:57:38.000]   You need the toehold to be able to speak it and be able to read.
[00:57:38.000 --> 00:57:41.000]   And so an app is a really accessible way to do that.
[00:57:41.000 --> 00:57:45.000]   I think we'll use apps in the future. We just haven't chosen thus far to do that.
[00:57:45.000 --> 00:57:55.000]   What I wanted to close with was there's no question that knowledge with the language is simply a function of time.
[00:57:55.000 --> 00:58:01.000]   I find it very useful to go back and look at the Foreign Service Institute charts as far as how long it's expected
[00:58:01.000 --> 00:58:07.000]   for an English speaker to learn a language based upon its connection to your native language.
[00:58:07.000 --> 00:58:15.000]   And for example, the estimates by the Foreign Service Institute is that English and Spanish and French are both about 600-hour languages.
[00:58:15.000 --> 00:58:19.000]   French, German is about 800-something hours.
[00:58:19.000 --> 00:58:24.000]   And so if you take that and you look at that, that's your initial goal.
[00:58:24.000 --> 00:58:28.000]   And I think that if you recognize that, it makes a lot of sense.
[00:58:28.000 --> 00:58:33.000]   If I look at what the difference has been between my children and their language ability,
[00:58:33.000 --> 00:58:37.000]   it's just a matter of the number of hours they've been able to be exposed to it.
[00:58:37.000 --> 00:58:42.000]   And my six-year-old, because she's not reading, I have to read to her.
[00:58:42.000 --> 00:58:45.000]   And so I do. Every morning at breakfast I read a little bit now.
[00:58:45.000 --> 00:58:48.000]   We weren't for a long time, but I read a little bit in French.
[00:58:48.000 --> 00:58:52.000]   But that winds up being about 20 minutes. It's about 20 minutes a day.
[00:58:52.000 --> 00:58:56.000]   Well, if you've got 600 hours that you've got to get done and you're reading at 20 minutes a day,
[00:58:56.000 --> 00:59:02.000]   that's going to be a project of many years. Many, many years.
[00:59:02.000 --> 00:59:08.000]   On the other hand, my reader, I was able to say, "Here, I want you to read for an hour in the language."
[00:59:08.000 --> 00:59:11.000]   And he would wind up reading for three because he's interested in the story.
[00:59:11.000 --> 00:59:16.000]   And so he's clearly easily gotten several hundred hours in over the last year,
[00:59:16.000 --> 00:59:22.000]   300 to 500 hours of reading in the language because I don't have to do that for him.
[00:59:22.000 --> 00:59:24.000]   And so I can just say, "Here, go and read."
[00:59:24.000 --> 00:59:28.000]   And then he can sit and read in the afternoon for three hours to himself,
[00:59:28.000 --> 00:59:30.000]   and the hours accumulate quickly.
[00:59:30.000 --> 00:59:34.000]   So when it comes to language learning, don't think that it's really anything except hours.
[00:59:34.000 --> 00:59:39.000]   It's just a matter of finding comprehensible input and then having enough exposure to it over time.
[00:59:39.000 --> 00:59:45.000]   And so I love the translation method of read and translate, read and translate, read and translate.
[00:59:45.000 --> 00:59:50.000]   I think it works and it works pretty well because it allows you to have more interesting materials.
[00:59:50.000 --> 00:59:56.000]   But at the end of the day, it's just going to be a function of time and comprehensible input.
[00:59:56.000 --> 00:59:59.000]   I think the only last thing I want to say is this.
[00:59:59.000 --> 01:00:03.000]   One of the things that has been interesting is we did go to France this summer,
[01:00:03.000 --> 01:00:10.000]   but we did not find that to be productive for any of us from a language perspective.
[01:00:10.000 --> 01:00:17.000]   There was no magic growth in our languages by physically being in France.
[01:00:17.000 --> 01:00:23.000]   And I think this is one of the biggest overblown concepts that people think,
[01:00:23.000 --> 01:00:27.000]   "Well, in order for my children to speak a language, I have to go to that country."
[01:00:27.000 --> 01:00:32.000]   Clearly, going to the country can help significantly.
[01:00:32.000 --> 01:00:38.000]   I think the biggest help is that you run the possibility of being able to attract playmates
[01:00:38.000 --> 01:00:41.000]   who will speak the local language.
[01:00:41.000 --> 01:00:46.000]   But we as English speakers really always have a hard time with this because around the world,
[01:00:46.000 --> 01:00:52.000]   English is widely spoken and it's the most widely taught second language.
[01:00:52.000 --> 01:00:57.000]   My children are not super--they don't just go and want to speak the language,
[01:00:57.000 --> 01:00:58.000]   they want to speak English.
[01:00:58.000 --> 01:01:02.000]   And of course, the other child's English is probably better than their Spanish or their French.
[01:01:02.000 --> 01:01:06.000]   And so it's often not been as productive for us as we have wanted.
[01:01:06.000 --> 01:01:11.000]   What I have found is that being in the country, in the target country,
[01:01:11.000 --> 01:01:17.000]   is a very limited utility until you get to at least an upper intermediate level in the language.
[01:01:17.000 --> 01:01:21.000]   Then I think it is very useful to be in the country.
[01:01:21.000 --> 01:01:24.000]   But if you're sitting in Canada and you want to teach your children Spanish,
[01:01:24.000 --> 01:01:26.000]   don't think that you have to go to Mexico.
[01:01:26.000 --> 01:01:33.000]   Going to Mexico can be wonderful, but going to Mexico may not actually help you to learn the language all that much.
[01:01:33.000 --> 01:01:39.000]   My French studies were easier for me not being in France.
[01:01:39.000 --> 01:01:43.000]   When I'm in France, yes, it's fun and I enjoy being able to use it.
[01:01:43.000 --> 01:01:47.000]   But from the perspective of my actually making progress in the language,
[01:01:47.000 --> 01:01:51.000]   because I have to face so many logistical things of where do we stay, where do we eat,
[01:01:51.000 --> 01:01:57.000]   do we have the QR code and the passe sanitaire and everything, it's just much more complicated.
[01:01:57.000 --> 01:02:02.000]   And so you can make progress in the target language for your children from home.
[01:02:02.000 --> 01:02:07.000]   And then depending on your level of investment, right?
[01:02:07.000 --> 01:02:11.000]   In the coming years, I intend to, I haven't been able to find one yet,
[01:02:11.000 --> 01:02:13.000]   but I will find a French conversation partner.
[01:02:13.000 --> 01:02:19.000]   Whether it's a French au pair, I might bring a French au pair in for a time to live with us for some months.
[01:02:19.000 --> 01:02:22.000]   I might maybe be an exchange student, might be a babysitter.
[01:02:22.000 --> 01:02:25.000]   I haven't figured that out yet. Or I may just go to France.
[01:02:25.000 --> 01:02:29.000]   You do need to have the exposure to someone who speaks the language.
[01:02:29.000 --> 01:02:36.000]   But in that beginning and intermediate areas, I think that the literature is a better solution.
[01:02:36.000 --> 01:02:41.000]   Feel free to substitute anything that you find to be useful.
[01:02:41.000 --> 01:02:46.000]   The core structure of what you need is you need compelling, comprehensible input.
[01:02:46.000 --> 01:02:51.000]   If you can have compelling, comprehensible input, then you can expose your children to that.
[01:02:51.000 --> 01:02:54.000]   They will learn the language, no question about it.
[01:02:54.000 --> 01:02:58.000]   So you have to figure out what's compelling for my children.
[01:02:58.000 --> 01:03:03.000]   What is compelling for my children is books because we're readers.
[01:03:03.000 --> 01:03:07.000]   For your children, you might find a wonderful YouTube channel or wonderful cartoons
[01:03:07.000 --> 01:03:11.000]   or wonderful stories in some other way.
[01:03:11.000 --> 01:03:15.000]   If that can be compelling and if it's comprehensible, give them the input.
[01:03:15.000 --> 01:03:17.000]   They will learn, I promise.
[01:03:17.000 --> 01:03:19.000]   That's my story. That's what we have learned.
[01:03:19.000 --> 01:03:21.000]   I would love to hear your results.
[01:03:21.000 --> 01:03:25.000]   I will continue to work on it over the coming years and I'll share with you.
[01:03:25.000 --> 01:03:31.000]   I just know that we've gotten unusual results and I thought you would be interested in trying some of these techniques.
[01:03:31.000 --> 01:03:34.000]   It is a lot of work. I find every day.
[01:03:34.000 --> 01:03:39.000]   If you find it a lot of work, I find every day in the morning when I'm translating, it makes my brain hurt.
[01:03:39.000 --> 01:03:44.000]   For me to do translation for a couple of chapters of reading in the breakfast table, it makes my brain hurt.
[01:03:44.000 --> 01:03:46.000]   Which is good. It's one of the reasons I do it.
[01:03:46.000 --> 01:03:48.000]   But it is tiring.
[01:03:48.000 --> 01:03:53.000]   I'm not going to be the super dad who just pushes through and does eight languages with them.
[01:03:53.000 --> 01:03:56.000]   I'd love to be, but I don't think I'll have the ability.
[01:03:56.000 --> 01:03:59.000]   We've gotten good results and it's been fun so far.
[01:03:59.000 --> 01:04:03.000]   I hope that you will take those things and gain from them.
[01:04:03.000 --> 01:04:05.000]   Thank you for listening to today's show.
[01:04:05.000 --> 01:04:08.000]   Remember that I'm available to you for consultations at the moment.
[01:04:08.000 --> 01:04:15.000]   Consultations you can book at RadicalPersonalFinance.com/consult.

