
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:46:32.000 --> 00:46:43.000]   it seems like we have an amazing opportunity to be able to build these online businesses in areas that we have expertise.
[00:46:43.000 --> 00:46:46.000]   There's never been a better time in the history of the world for this kind of thing.
[00:46:46.000 --> 00:46:57.000]   Yeah. It's like you have to – my wife is a web developer and she's believed in content marketing her whole life.
[00:46:57.000 --> 00:47:00.000]   So she's been an amazing asset for me to have as I keep going down this journey.
[00:47:00.000 --> 00:47:09.000]   But like you said, you have to create value for people online and get the following and then be known as the expert in the room
[00:47:09.000 --> 00:47:16.000]   and then provide them with materials that they're happy to pay for and then delivering a value that's far above what they paid.
[00:47:16.000 --> 00:47:21.000]   It's not an easy process. Not an easy process.
[00:47:21.000 --> 00:47:26.000]   I've watched so many people around me fail over the last five years trying to do it.
[00:47:26.000 --> 00:47:33.000]   I think as long as I keep providing – I provide more value free than most people provide paid.
[00:47:33.000 --> 00:47:42.000]   So I feel good about my position in that and then I always give great values when I want to go to another level for people with books or with e-courses.
[00:47:42.000 --> 00:47:49.000]   Well, we're trying to do the same business model. So I'll keep following you and that's what I've been trying to do.
[00:47:49.000 --> 00:48:00.000]   Three final questions. What is the best trade you've ever made and what was the psychology behind it in your memory, the one that stands out in your mind?
[00:48:00.000 --> 00:48:04.000]   This was a great morning. It gets a little bit complicated because it is using derivatives.
[00:48:04.000 --> 00:48:05.000]   Go for it.
[00:48:05.000 --> 00:48:16.000]   But Apple was my big long play of 2012. I was long Apple from $385 to $700 a share.
[00:48:16.000 --> 00:48:21.000]   But I never owned any Apple stock. I was playing in the money weekly options all the way up in the trend.
[00:48:21.000 --> 00:48:26.000]   And of course everybody thought I lost my mind. I bought Apple at all-time highs, which is contrarian.
[00:48:26.000 --> 00:48:30.000]   Everybody would think it's efficient. That's the high. It shouldn't go any higher.
[00:48:30.000 --> 00:48:40.000]   But I understood more of the possibilities of the psychology of Apple with their iPads and their iPhones were just taking over the world at that time, which they still are.
[00:48:40.000 --> 00:48:51.000]   But – so I traded it on the long side all the way up. I had a phenomenal – you had a 50 percent return quarter, which is just unbelievable for my risk management parameters.
[00:48:51.000 --> 00:48:56.000]   That's just incredible. And I never owned Apple. I was also doing price lines at the same time.
[00:48:56.000 --> 00:49:00.000]   Those stocks were just – kept going up every day, $10, $20 a share. It was just an incredible time.
[00:49:00.000 --> 00:49:05.000]   But I had a great quarter. Then it started falling from $700 and I was out most of the time.
[00:49:05.000 --> 00:49:11.000]   But it plunged for several days in a row. And it was so overextended.
[00:49:11.000 --> 00:49:19.000]   And so I went in and I – on Friday, the weekly options expire, so they're really cheap because you've got to have a big move to make anything or they'll be worthless.
[00:49:19.000 --> 00:49:31.000]   So I ended up buying and controlling half a million Apple – half a – $500,000 – was it five – let me think – five – half a million dollars in Apple long and then half a million dollars in Apple short.
[00:49:31.000 --> 00:49:37.000]   So if it moved dramatically in either direction on Friday, I would make a good amount of money quickly.
[00:49:37.000 --> 00:49:44.000]   So I ended up – I owned Apple calls and Apple puts. Big position size but small amount of money at risk.
[00:49:44.000 --> 00:49:50.000]   It was going to be all or nothing pretty quickly. I was going to exit in the morning before the time decay kicked in on the options.
[00:49:50.000 --> 00:49:54.000]   So it ended up gapping – I'm going to have a blog about it. It ended up gapping down.
[00:49:54.000 --> 00:49:58.000]   I don't know what it was, some crazy $30 a share or something in one direction.
[00:49:58.000 --> 00:50:09.000]   And one of my – one side of it went in the money and one side of my play was up like $7,000, and I only held them for – I only held them for like 15 minutes in the close and 10 minutes the next morning.
[00:50:09.000 --> 00:50:16.000]   So in a 20-minute trade, I was up almost $7,000, and I was just – at that time, three years ago, that was a crazy amount of money.
[00:50:16.000 --> 00:50:20.000]   And then I had to get out of it as quickly as I could.
[00:50:20.000 --> 00:50:26.000]   It was like I was controlling a million dollars worth of Apple, half a million both directions.
[00:50:26.000 --> 00:50:32.000]   It was a very clever, complex play for me, and it ended up plunging and then reversed.
[00:50:32.000 --> 00:50:37.000]   So that was a good morning. That's after I played it on the long side all year.
[00:50:37.000 --> 00:50:39.000]   That sounds fun.
[00:50:39.000 --> 00:50:44.000]   I can just kind of sense the adrenaline kicking back up in your voice as you tell the story.
[00:50:44.000 --> 00:50:46.000]   I will never forget that morning.
[00:50:46.000 --> 00:50:48.000]   How about the flip side?
[00:50:48.000 --> 00:50:53.000]   What's the worst trade and what happened that caused it to be really bad?
[00:50:53.000 --> 00:50:54.000]   Oh, boy.
[00:50:54.000 --> 00:50:59.000]   I think the two – I think the big, hard one was my main account.
[00:50:59.000 --> 00:51:04.000]   And then in March of 2000, they had a Nasdaq 5,000, and I thought I was a genius.
[00:51:04.000 --> 00:51:10.000]   And I had enough in my account to pay off my house at 28 years old, and I had chosen to do so at the time.
[00:51:10.000 --> 00:51:12.000]   So I felt really good about it.
[00:51:12.000 --> 00:51:14.000]   And then the plunge began.
[00:51:14.000 --> 00:51:21.000]   And then I would go out, wait for the plunge for a few days, get back in, continue to plunge the entire Nasdaq, the tech stocks.
[00:51:21.000 --> 00:51:23.000]   And everything I had done hadn't worked.
[00:51:23.000 --> 00:51:31.000]   Everything I had done up to that point stopped working because we went from a – really a secular bull market into a secular bear market.
[00:51:31.000 --> 00:51:35.000]   A lot of that – until this year, Nasdaq didn't come back to 5,000.
[00:51:35.000 --> 00:51:48.000]   So just to lose money day after day after I had made money consistently for almost seven or eight years and then just to lose and lose and get down to the point of being down 50 percent of my main account by 2003, early 2003.
[00:51:48.000 --> 00:52:01.000]   That was just such a long, brutal beating and taught me so many lessons on not holding losers and having risk management and not over exposing myself to a sector.
[00:52:01.000 --> 00:52:11.000]   It just taught me every lesson I learned, I learned banged into my head day after day what felt like was literally years to never come back and make those mistakes again.
[00:52:11.000 --> 00:52:15.000]   When you're emotionally connected in that kind of pain, you do not make those mistakes again.
[00:52:15.000 --> 00:52:21.000]   Was it – was your major problem that you were trading emotionally or was the major problem that you didn't have the right cues?
[00:52:21.000 --> 00:52:24.000]   What was the major issue going on in your head at that time?
[00:52:24.000 --> 00:52:29.000]   I think the major problem – I think I couldn't believe that the Nasdaq could go from 5,000 to 2,000.
[00:52:29.000 --> 00:52:32.000]   I thought that was impossible at that time.
[00:52:32.000 --> 00:52:36.000]   And not having an open mind to any kind of price action happening kept me stubborn.
[00:52:36.000 --> 00:52:39.000]   We kept trying to swing trade to the long side thinking that that was the dip.
[00:52:39.000 --> 00:52:40.000]   It would rebound.
[00:52:40.000 --> 00:52:51.000]   And it did have some small rebounds, but the plunge downward was just relentless for the majority of that time for the entire market until halfway through 2003.
[00:52:51.000 --> 00:52:54.000]   So, yeah, just being – not being flexible.
[00:52:54.000 --> 00:52:59.000]   If I'd have been flexible and knew how to play the short side or put options at that point, that could have been some of my best years of trading.
[00:52:59.000 --> 00:53:04.000]   But instead, it was my worst because of just stubbornness and ignorance.
[00:53:04.000 --> 00:53:08.000]   Well, you've learned, right?
[00:53:08.000 --> 00:53:10.000]   Yep.
[00:53:10.000 --> 00:53:12.000]   You've learned.
[00:53:12.000 --> 00:53:14.000]   My final question is this.
[00:53:14.000 --> 00:53:22.000]   When you think about the impact of goal setting and financial independence, let's just simplify the question.
[00:53:22.000 --> 00:53:28.000]   What does financial independence mean to you, and how will you know when you're there?
[00:53:28.000 --> 00:53:35.000]   Financial independence means that I can get up every day and do whatever I want to do.
[00:53:35.000 --> 00:53:37.000]   And that to me is financial independence.
[00:53:37.000 --> 00:53:49.000]   And it can come from cash flow where I've got cash flowing assets to pay all my bills or it can go from having a large enough savings of capital that I can live off the interest or I can trade it.
[00:53:49.000 --> 00:53:52.000]   But it's just having the freedom to do whatever you want to do.
[00:53:52.000 --> 00:53:56.000]   You don't have to do anything you don't want to do anymore in any aspect of your life.
[00:53:56.000 --> 00:53:59.000]   And I think goal setting is a key.
[00:53:59.000 --> 00:54:09.000]   I read Tony Robbins' book Unlimited Power in 1991 when I was 18, and I wrote goals next to it, which seemed crazy at the time because I come from a very, very humble background.
[00:54:09.000 --> 00:54:15.000]   And I ended up achieving all those goals within years because I knew what I wanted and I was going after those things.
[00:54:15.000 --> 00:54:17.000]   It changed my decision-making process.
[00:54:17.000 --> 00:54:21.000]   So many people don't even know where they're going, and they just don't end up anywhere.
[00:54:21.000 --> 00:54:22.000]   They just wander around.
[00:54:22.000 --> 00:54:34.000]   So I think knowing where you want to go and making all the decisions that lead you in that direction, then if you get the goals in place and you're willing to do what it takes to get there, then only time separates you from your ultimate destination.
[00:54:34.000 --> 00:54:36.000]   Seems simple, doesn't it?
[00:54:36.000 --> 00:54:39.000]   Yeah, until you put those hours in, though.
[00:54:39.000 --> 00:54:42.000]   A lot of hard work connected with it.
[00:54:42.000 --> 00:54:48.000]   Are you financially independent or do you have an idea of when you might be there?
[00:54:48.000 --> 00:54:52.000]   I think I'm – on paper, I'm financially independent.
[00:54:52.000 --> 00:55:02.000]   I mean I could – I should be able to live off my assets and my businesses for the rest of my life right now theoretically, but there's so many wild cards in place.
[00:55:02.000 --> 00:55:13.000]   I feel like I just need – I probably just need a couple more years, and then I will truly be financially independent where I should never have to do anything again for the rest of my life.
[00:55:13.000 --> 00:55:14.000]   Exciting.
[00:55:15.000 --> 00:55:18.000]   It's a lot of – just a few more steps in my process.
[00:55:18.000 --> 00:55:24.000]   Very cool. That's exciting. Well, we look forward to watching you finish out the game plan.
[00:55:24.000 --> 00:55:35.000]   So I'd like you to just take a second and plug your stuff, plug your website, plug your courses, plug your books, tell people kind of where they should start and who might be interested.
[00:55:35.000 --> 00:55:38.000]   Give your sales pitch on your stuff. I want to give you that opportunity here at the end.
[00:55:38.000 --> 00:55:53.000]   Yeah, I've created an e-course called New Trader 101 that has video explanations of all the elements of successful trading to give anyone who wants it a shortcut to reading 100 complex trading books just to get to the meat of the matter.
[00:55:53.000 --> 00:55:57.000]   So there's an e-course available on my website, newtraderu.com.
[00:55:57.000 --> 00:56:06.000]   And then I've also got an e-book, New Trader 101, that's a quick Kindle edition read for people that would like to read the e-book.
[00:56:06.000 --> 00:56:11.000]   I've also got my best sellers, New Trader, Rich Trader and New Trader, Rich Trader 2.
[00:56:11.000 --> 00:56:16.000]   Actually, my New Trader 101 was a best seller when it first launched, so that was good.
[00:56:16.000 --> 00:56:19.000]   Number one in stock market investing on Amazon Kindle.
[00:56:19.000 --> 00:56:33.000]   And I also have forums inside of my New Trader 101 e-course where people can come in and ask questions and go through any kind of dialogue they'd like to to be coached through the process on their step one of learning how to trade.
[00:56:33.000 --> 00:56:38.000]   And I blog almost every single day, well I do blog every single day, newtraderu.com.
[00:56:38.000 --> 00:56:44.000]   Every day I blog and I'm on Twitter at S. Joseph Burns on Twitter.
[00:56:44.000 --> 00:56:49.000]   And how much does your New Trader 101 course cost?
[00:56:49.000 --> 00:56:55.000]   It is, just for the student forum and the student course, it's only $49.
[00:56:55.000 --> 00:56:59.000]   I spent that much on almost every trading book I ever bought.
[00:56:59.000 --> 00:57:15.000]   I know the feeling, my wife was talking to the neighbor today and she was talking to the neighbor's wife and the neighbor's wife was talking about her husband and the fact that she gave him a bookshelf in the house.
[00:57:15.000 --> 00:57:17.000]   And he said, "Yeah, but he just filled it up."
[00:57:17.000 --> 00:57:21.000]   And she's like, "Yeah, I gave Joshua two bookshelves and his books are stacked to the ceiling now."
[00:57:21.000 --> 00:57:27.000]   Sometimes I look at the amount of money I've spent on books and I just think, "Man, maybe I shouldn't have done that."
[00:57:27.000 --> 00:57:31.000]   But I've always felt like the knowledge is worth a lot more than the price of the book.
[00:57:31.000 --> 00:57:32.000]   Absolutely.
[00:57:32.000 --> 00:57:34.000]   Steve, thanks for making the time to come on.
[00:57:34.000 --> 00:57:44.000]   This has been super fun and I hope that it gives people an opportunity who are interested in trading and come over and start to get involved with your community.
[00:57:44.000 --> 00:57:46.000]   And I appreciate your making the time to come on today.
[00:57:46.000 --> 00:57:47.000]   Thanks, Joshua.
[00:57:47.000 --> 00:57:54.000]   If you're interested in getting started in stock trading, I think it sounds like New Trader University would be a good place to start.
[00:57:54.000 --> 00:57:57.000]   I'm sure there are other programs out there. I'm sure there are other good ones out there.
[00:57:57.000 --> 00:57:59.000]   But this one sounds like it would be worth checking out.
[00:57:59.000 --> 00:58:01.000]   So I would love y'all's feedback.
[00:58:01.000 --> 00:58:04.000]   If any of you are involved in his community, come by the show notes for today's show and comment.
[00:58:04.000 --> 00:58:11.000]   Or if you get involved, I would love your feedback for the listeners and to find out more about what's there.
[00:58:11.000 --> 00:58:15.000]   I haven't participated in any of Steve's programs, but I hope that maybe some of you will do that for him.
[00:58:15.000 --> 00:58:20.000]   Just go to NewTraderU.com and you can check that information out.
[00:58:20.000 --> 00:58:23.000]   Remember this. Paying for education is almost always a wise investment.
[00:58:23.000 --> 00:58:28.000]   All of us, all of us, who was it that originally said it? We stand on the shoulders of giants.
[00:58:28.000 --> 00:58:30.000]   Every single one of us.
[00:58:30.000 --> 00:58:38.000]   And oftentimes the path of progress is not pretty. It's not always smooth. It's often difficult.
[00:58:38.000 --> 00:58:45.000]   And when we're learning things and debating things and arguing about things, it's often hard to keep that perspective.
[00:58:45.000 --> 00:58:53.000]   Because so many times we forget that the things that we now take for granted at one time weren't so-called common knowledge.
[00:58:53.000 --> 00:58:59.000]   At one time, people argued about them vigorously. And then the best ideas won out.
[00:58:59.000 --> 00:59:05.000]   My point is just simply that investing in education and understanding about what other people have done
[00:59:05.000 --> 00:59:10.000]   can probably go a long way towards helping you to avoid the mistakes.
[00:59:10.000 --> 00:59:14.000]   You can certainly go and build wisdom from making all kinds of your own mistakes.
[00:59:14.000 --> 00:59:16.000]   That's one approach.
[00:59:16.000 --> 00:59:21.000]   Or you might consider working and learning from other people's mistakes.
[00:59:21.000 --> 00:59:24.000]   That's the approach that I think makes a lot more sense.
[00:59:24.000 --> 00:59:32.000]   Paying for education that's generalized can often not be such a great idea because we don't have application.
[00:59:32.000 --> 00:59:38.000]   And if there's no application for knowledge and for education, then oftentimes it just flits out of our brain.
[00:59:38.000 --> 00:59:45.000]   But for education that's specialized, that has hands-on practical value to your goals, that can be incredibly useful to you.
[00:59:45.000 --> 00:59:50.000]   So don't have any special sales pitch for that. I don't have any affiliate link or anything like that.
[00:59:50.000 --> 00:59:54.000]   And again, I haven't been into Steve's products, but he was recommended by a listener.
[00:59:54.000 --> 00:59:58.000]   My point is more general than just specifically his information.
[00:59:58.000 --> 01:00:03.000]   But if you're interested in trading, it sounds like it would be a good place to start, NewTraderU.com.
[01:00:03.000 --> 01:00:06.000]   That's it for today's show. Thank you all so much for listening today.
[01:00:06.000 --> 01:00:08.000]   I hope this interview was useful to you.
[01:00:08.000 --> 01:00:12.000]   I hope it can help you to steer clear of some of the mistakes that so many of us can make.
[01:00:12.000 --> 01:00:16.000]   If this content has been valuable for you, I don't have any affiliate links for Steve's stuff.
[01:00:16.000 --> 01:00:20.000]   But I do have my own stuff at RadicalPersonalFinance.com/patron.
[01:00:20.000 --> 01:00:24.000]   It's a model of voluntary support where if this information has been valuable for you,
[01:00:24.000 --> 01:00:29.000]   you can come by RadicalPersonalFinance.com/patron and you can support the show voluntarily.
[01:00:29.000 --> 01:00:32.000]   Details at RadicalPersonalFinance.com/patron.
[01:00:32.000 --> 01:00:34.000]   Thank you all so much for listening.
[01:00:34.000 --> 01:00:39.000]   [Music ends]
[01:00:40.000 --> 01:00:42.000]   Thank you for listening to today's show.
[01:00:42.000 --> 01:00:48.000]   Please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[01:00:48.000 --> 01:00:54.000]   Just search the App Store on your device for Radical Personal Finance and you'll find our free app.
[01:00:54.000 --> 01:00:58.000]   If you have received value from the content of this show, please consider becoming a patron.
[01:00:58.000 --> 01:01:03.000]   Your financial support is how I pay the bills for the show and how I plan to grow our content.
[01:01:03.000 --> 01:01:08.000]   You can support the show with as little as a dollar a month or as much as you feel the content is worth.
[01:01:08.000 --> 01:01:12.000]   Details are at RadicalPersonalFinance.com/patron.
[01:01:12.000 --> 01:01:18.000]   If you'd like to contact me personally, my email address is Joshua@RadicalPersonalFinance.com
[01:01:18.000 --> 01:01:24.000]   or connect with the show on Twitter @RadicalPF and at Facebook.com/RadicalPersonalFinance.
[01:01:24.000 --> 01:01:30.000]   This show is intended to provide entertainment, education, and financial enlightenment,
[01:01:30.000 --> 01:01:37.000]   but your situation is unique and I cannot deliver any actionable advice without knowing anything about you.
[01:01:37.000 --> 01:01:44.000]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy,
[01:01:44.000 --> 01:01:49.000]   and consult them because they are the ones who can understand your specific needs,
[01:01:49.000 --> 01:01:54.000]   your specific goals, and provide specific answers to your questions.
[01:01:54.000 --> 01:02:01.000]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[01:02:01.000 --> 01:02:07.000]   If you spot a mistake in something I've said, please come by the show page and comment so we can all learn together.
[01:02:07.000 --> 01:02:10.000]   Until tomorrow, thanks for being here.
[01:02:10.000 --> 01:02:15.000]   With Kroger brand products from Ralphs, you can make all your favorite things this holiday season
[01:02:15.000 --> 01:02:20.000]   because Kroger brand's proven quality products come at exceptionally low prices.
[01:02:20.000 --> 01:02:25.000]   And with a money-back quality guarantee, every dish is sure to be a favorite.
[01:02:28.000 --> 01:02:35.000]   Whether you shop delivery, pickup, or in-store, Kroger brand has all your favorite things.
[01:02:35.000 --> 01:02:37.000]   Ralphs. Fresh for Everyone.
[01:02:37.000 --> 01:02:39.600]   (upbeat music)

