
[00:00:00.340 --> 00:00:02.320]   Welcome to the Huberman Lab podcast,
[01:15:47.800 --> 01:15:50.800]   And yes, they were talking more loudly.
[01:15:50.800 --> 01:15:54.800]   They were sleeping less, which could be characteristic of mania.
[01:15:54.800 --> 01:16:07.800]   But there was no positive affect that I, or police reports, or often families give you extensive history of everything that was going on, that there was nothing euphoric they were describing about it.
[01:16:07.800 --> 01:16:27.800]   I mean, I think the second piece is how much of they, it's unclear how much they actually remember or recall, or either through psychological suppression of it, or physiologic, they're in a different enough state that didn't register properly.
[01:16:27.800 --> 01:16:28.800]   It's not clear.
[01:16:28.800 --> 01:16:35.800]   But they tend not to recall the paranoia, and by paranoia, it's persecutory delusions.
[01:16:35.800 --> 01:16:45.800]   You know, I have people who assaulted family members thinking that they were being spied on, manipulated, when they were sort of the parents trying to take care of their kids.
[01:16:45.800 --> 01:16:49.800]   I'd like to take a quick break and thank one of our sponsors, Element.
[01:16:49.800 --> 01:16:53.800]   Element is an electrolyte drink that has everything you need and nothing you don't.
[01:16:53.800 --> 01:16:59.800]   That means the electrolytes, sodium, magnesium, and potassium, in the correct ratios, but no sugar.
[01:16:59.800 --> 01:17:03.800]   We should all know that proper hydration is critical for optimal brain and body function.
[01:17:03.800 --> 01:17:09.800]   In fact, even a slight degree of dehydration can diminish your cognitive and physical performance to a considerable degree.
[01:17:09.800 --> 01:17:14.800]   It's also important that you're not just hydrated, but that you get adequate amounts of electrolytes in the right ratios.
[01:17:14.800 --> 01:17:21.800]   Drinking a packet of Element dissolved in water makes it very easy to ensure that you're getting adequate amounts of hydration and electrolytes.
[01:17:21.800 --> 01:17:31.800]   To make sure that I'm getting proper amounts of both, I dissolve one packet of Element in about 16 to 32 ounces of water when I wake up in the morning, and I drink that basically first thing in the morning.
[01:17:31.800 --> 01:17:39.800]   I'll also drink a packet of Element dissolved in water during any kind of physical exercise that I'm doing, especially on hot days when I'm sweating a lot and losing water and electrolytes.
[01:17:39.800 --> 01:17:42.800]   There are a bunch of different great tasting flavors of Element.
[01:17:42.800 --> 01:17:43.800]   I like the watermelon.
[01:17:43.800 --> 01:17:44.800]   I like the raspberry.
[01:17:44.800 --> 01:17:45.800]   I like the citrus.
[01:17:45.800 --> 01:17:46.800]   Basically, I like all of them.
[01:17:46.800 --> 01:17:54.800]   If you'd like to try Element, you can go to drinkelement.com/huberman to claim an Element sample pack with the purchase of any Element drink mix.
[01:17:54.800 --> 01:18:02.800]   Again, that's Drink Element, spelled L-M-N-T, so it's drinkelement.com/huberman to claim a free sample pack.
[01:18:02.800 --> 01:18:07.800]   What are the options for people that think that they may have ADHD?
[01:18:07.800 --> 01:18:09.800]   Let me phrase it differently.
[01:18:09.800 --> 01:18:20.800]   Someone comes in and they have, you know, let's say an adult, they have five of the 18 criteria.
[01:18:20.800 --> 01:18:23.800]   They meet the criteria for ADHD.
[01:18:23.800 --> 01:18:52.800]   Do you tend to, well, after telling them about sleep, food, exercise, and relaxation, after that squared away, if the decision is to medicate, do you just, and assuming they're not on any other medications, which cluster in this, two sets of clusters that you described before, the amphetamine type, the Adderall, Vyvanse, et cetera, versus the, I realize you put Ritalin at the top of the bottom cloud.
[01:18:52.800 --> 01:19:01.800]   Wellbutrin, Ritalin, Modafinil, you mentioned Cymbalta, which cluster do you go to first?
[01:19:01.800 --> 01:19:08.800]   I mean, some of this is just individual style rather than intellectually thinking one is better or not.
[01:19:08.800 --> 01:19:15.800]   And my style is usually to listen as closely as I can to what the patient wants.
[01:19:15.800 --> 01:19:27.800]   That doesn't mean agree with them, but to explain in as much detail as I can what I perceive the risks and the likelihood of those are and what I perceive the benefits to be.
[01:19:27.800 --> 01:19:36.800]   For years, just statistically, I had many more people who are on non-stimulants than stimulants compared to the general ADHD population.
[01:19:36.800 --> 01:19:41.800]   And that's even accounting for by many variables I had.
[01:19:41.800 --> 01:19:44.800]   I've always worked with a lot of people who are on disability from Medicare.
[01:19:44.800 --> 01:19:51.800]   I also worked with people who are on Medicaid and the city's insurance before Obamacare happened.
[01:19:51.800 --> 01:20:03.800]   So I've worked with, not entirely, but a skewed, more dysfunctional, more severely afflicted population, which, again, you would think would be a better match for the more powerful drugs.
[01:20:03.800 --> 01:20:09.800]   I'll jump back, but this actually is a situation where we have more powerful drugs.
[01:20:09.800 --> 01:20:17.800]   So often when I treat people with depression, they'll try one or two or three antidepressants and say, "Well, give me something that's more powerful."
[01:20:17.800 --> 01:20:21.800]   And with depression, maybe we can put ketamine out of the picture.
[01:20:21.800 --> 01:20:26.800]   And I know this is a side issue, but all of our antidepressants seem to work equally well.
[01:20:26.800 --> 01:20:30.800]   We don't have potent antidepressants and nonpartum.
[01:20:30.800 --> 01:20:35.800]   If it got FDA approved, it works in a certain range of likelihood.
[01:20:35.800 --> 01:20:40.800]   But with the stimulants, amphetamine-based products really are more powerful.
[01:20:40.800 --> 01:20:49.800]   And more so than with depression or many of our other conditions where it's more a categorical, this will help or not.
[01:20:49.800 --> 01:20:52.800]   As long as you're above a threshold, there's a more linear relationship.
[01:20:52.800 --> 01:20:58.800]   If a little bit of Wellbutrin helps, a lot is likely to help more.
[01:20:58.800 --> 01:21:04.800]   I mean, you might start getting more side effect issues, and there may be good reasons to not keep going up.
[01:21:04.800 --> 01:21:08.800]   But there's a more linear dosage results relationship.
[01:21:08.800 --> 01:21:14.800]   Do you worry about strain on the heart with amphetamine products?
[01:21:14.800 --> 01:21:24.800]   Even if it's relatively low dose over time, just the strain on the calcium channels and on the heart.
[01:21:24.800 --> 01:21:31.800]   Is it true that stimulant-based medications for ADHD can "weaken the heart"?
[01:21:31.800 --> 01:21:36.800]   When you use that term, I was talking to Rob beforehand about running marathons.
[01:21:36.800 --> 01:21:43.800]   And when I ran the 100th anniversary of the Boston Marathon, they had some of the medical literature from the previous decades.
[01:21:43.800 --> 01:21:50.800]   And one of the medical warnings was, you know, maybe you could do one or two marathons in your life.
[01:21:50.800 --> 01:21:53.800]   But don't do more than that, because your heart will wear out.
[01:21:53.800 --> 01:21:57.800]   And, you know, I've run 100, and my heart, I think, is still beating.
[01:21:57.800 --> 01:22:00.800]   So we know things we thought we know at one point.
[01:22:00.800 --> 01:22:07.800]   Common cardiovascular effects of not just the stimulants, but the non-stimulants that are affecting norepinephrine.
[01:22:07.800 --> 01:22:17.800]   So wellbutrin, Cymbalta, modafinil, it's less clear, and we can get into that when we talk about modafinil, but clearly methylphenidate amphetamine.
[01:22:17.800 --> 01:22:27.800]   On average, increase at therapeutic doses, increase heart rate a few points, increase blood pressure a few points.
[01:22:27.800 --> 01:22:35.800]   But part of that obscures that probably 80% of people don't have any change, and maybe 20% have maybe a more slightly significant change.
[01:22:35.800 --> 01:22:39.800]   So we know that there's some impact there.
[01:22:39.800 --> 01:22:50.800]   We know there's some people with extremely rare genetic underlying conditions, usually related to the neurologic wiring of the heart,
[01:22:50.800 --> 01:22:54.800]   who are particularly vulnerable to dropping dead from a stimulant.
[01:22:54.800 --> 01:23:02.800]   And almost every year there's, you know, a well-trained athlete, either a professional player or more often a high school or college player,
[01:23:02.800 --> 01:23:09.800]   who will take cocaine, take Ritalin, take prescription stimulant, and drop dead of a heart attack.
[01:23:09.800 --> 01:23:14.800]   The risk of that's so uncommon.
[01:23:14.800 --> 01:23:16.800]   This is 15 years ago.
[01:23:16.800 --> 01:23:25.800]   When Adderall XR came out, the Canadian government was worried enough about this risk that they banned Adderall XR for almost a year.
[01:23:25.800 --> 01:23:34.800]   And because they have a comprehensive medical system that could look more extensively at the numbers, and this is looking at kids.
[01:23:34.800 --> 01:23:47.800]   The percentage of kids who dropped dead with Adderall was tiny, and not just tiny, it was lower than the kids who aren't on Adderall who dropped dead of a heart attack.
[01:23:47.800 --> 01:24:00.800]   So part of it is, if you're in this rare genetic condition, almost always there's family members, or you've had some other near death or syncopal episode where you passed out.
[01:24:00.800 --> 01:24:04.800]   So history-taking of the individual and family history.
[01:24:04.800 --> 01:24:11.800]   And if you're at all worried or concerned, you can do EKGs, which would detect most of those electrical abnormalities.
[01:24:11.800 --> 01:24:23.800]   But the cardiology, and lots of my colleagues practice maybe a more conservative cover your ass medicine approach where everyone has to have an EKG before they're on a stimulant.
[01:24:23.800 --> 01:24:29.800]   But even the cardiology associations have said, that seems to be a waste of resources.
[01:24:29.800 --> 01:24:31.800]   Absolutely do a thorough history.
[01:24:31.800 --> 01:24:34.800]   Absolutely do a thorough family history.
[01:24:34.800 --> 01:24:39.800]   If there's anything of concern, or if the patient's anxious about it, get an EKG.
[01:24:39.800 --> 01:24:44.800]   But other than that, these should be generally safe for most people's hearts.
[01:24:44.800 --> 01:24:49.800]   So there was a meta-analysis that came out earlier this year.
[01:24:49.800 --> 01:24:58.800]   So most of the studies looking at more serious, other than just mild hypertension or mild elevation of heart rate, haven't found much.
[01:24:58.800 --> 01:25:02.800]   But most of them only look, you know, a year out or a year of treatment.
[01:25:02.800 --> 01:25:04.800]   Do we see rates of heart attacks?
[01:25:04.800 --> 01:25:05.800]   Do we see rates of strokes?
[01:25:05.800 --> 01:25:08.800]   Do we see rates of dangerous arrhythmias?
[01:25:08.800 --> 01:25:15.800]   And in general, they're looking at a young population where these events are really uncommon anyway.
[01:25:15.800 --> 01:25:20.800]   And most of them didn't find any evidence of problems in a year or two out.
[01:25:20.800 --> 01:25:24.800]   The more recent study looked as long as 14 years out.
[01:25:24.800 --> 01:25:37.800]   And from there, they found measurable, statistically significant increase in risk that increased during the first three years of being on a stimulant and increased at a much lower rate for the next 10 years.
[01:25:37.800 --> 01:25:44.800]   Sort of plateaued out, but still measurably higher than people with ADHD who weren't on a stimulant.
[01:25:44.800 --> 01:25:49.800]   But the absolute rate is still really, really low.
[01:25:49.800 --> 01:25:51.800]   So for most people, it's not a risk.
[01:25:51.800 --> 01:26:03.800]   I mean, on the other hand, if you start these medicines when you're 10 or 20 and maybe on them for 60 years, we don't know whether potentially more people are getting into more trouble.
[01:26:03.800 --> 01:26:18.800]   So if somebody presents as having ADHD as an adult and they've never touched stimulants, would you start them on Ritalin, Wellbutrin, or something in the Adderall Vyvanse cloud?
[01:26:18.800 --> 01:26:21.800]   So thanks for bringing me back to your question.
[01:26:21.800 --> 01:26:22.800]   Sure.
[01:26:22.800 --> 01:26:30.800]   And I'm going to jump through in the sort of qualifying phrase, never been on any stimulant in their life or tried it or something.
[01:26:30.800 --> 01:26:31.800]   At least not consistently.
[01:26:31.800 --> 01:26:40.800]   What I would say is these drugs are fairly common in our society, both illicitly and licitly.
[01:26:40.800 --> 01:26:45.800]   I mean, we know lots of kids, lots of adults with ADHD share their medication.
[01:26:45.800 --> 01:26:50.800]   Lots of people have tried these things, even if it's just once or twice.
[01:26:50.800 --> 01:26:55.800]   And that itself is valuable clinical data, you know, if they felt too revved up from it.
[01:26:55.800 --> 01:26:58.800]   You know, so if they have, I try to find out what dose was it?
[01:26:58.800 --> 01:26:59.800]   What did it do for you?
[01:26:59.800 --> 01:27:01.800]   What good things did it do for you?
[01:27:01.800 --> 01:27:03.800]   What bad things did it do for you?
[01:27:03.800 --> 01:27:14.800]   So my presentation is usually, you know, Adderall is likely to be the most strongly effective, or I more often are using Vyvanse.
[01:27:14.800 --> 01:27:16.800]   These are the other options.
[01:27:16.800 --> 01:27:21.800]   But Adderall also has, again, greater risk, rare, but risk for these bad problems.
[01:27:21.800 --> 01:27:25.800]   What, you know, does that scare you?
[01:27:25.800 --> 01:27:26.800]   Some people are petrified.
[01:27:26.800 --> 01:27:28.800]   They're not going to go anywhere near that.
[01:27:28.800 --> 01:27:32.800]   Some people say, yeah, I'm not that concerned about it.
[01:27:32.800 --> 01:27:39.800]   And most people do come in with some friends at work, family members, X, Y, or Z.
[01:27:39.800 --> 01:27:44.800]   You know, they think they know what the drug is likely to have as an effect on them.
[01:27:44.800 --> 01:27:48.800]   And I tend to, at least as a starting point, listen to that.
[01:27:48.800 --> 01:27:54.800]   And now, I mean, there are certain reasons I absolutely would not.
[01:27:54.800 --> 01:28:01.800]   I mean, my worry, again, I saw more of it than I think most people in a higher rate with amphetamine and psychosis.
[01:28:01.800 --> 01:28:21.800]   But a friend from college was just trying to refer a friend's son who's 27 and had a psychotic episode on marijuana and does have ADHD and is in bed depressed and not going to work and is being evaluated by two New York City doctors.
[01:28:21.800 --> 01:28:25.800]   But the psychiatrist kept him on Adderall.
[01:28:25.800 --> 01:28:43.800]   I absolutely, again, the likelihood of recurrence seems so high that if you have a family history of schizophrenia or psychosis or you've had any experience of it, I would not prescribe a stimulant, an amphetamine-based stimulant.
[01:28:43.800 --> 01:28:56.800]   Could we go so far as to say, and I suspect the answer is no, but because nowadays we're hearing more about the possibility, I want to highlight possibility of high THC cannabis causing psychotic episodes.
[01:28:56.800 --> 01:28:59.800]   This is something I've stressed on this podcast on social media.
[01:28:59.800 --> 01:29:02.800]   I took a lot of heat for this from the traditional press.
[01:29:02.800 --> 01:29:08.800]   And then, ironically, they're now putting out information that essentially speaks to the same.
[01:29:08.800 --> 01:29:12.800]   I'm not saying this happens in everybody, but there's certainly a possibility there.
[01:29:12.800 --> 01:29:27.800]   Would you say that if somebody is a regular high THC cannabis user that they are at greater risk to developing psychosis if they're taking these stimulant form ADHD meds?
[01:29:27.800 --> 01:29:28.800]   Yeah.
[01:29:28.800 --> 01:29:30.800]   I mean, you could actually play that both ways.
[01:29:30.800 --> 01:29:41.800]   I mean, you could claim that if they've already been on an agent without developing psychosis, then maybe they're more impervious to that as a potential side effect.
[01:29:41.800 --> 01:29:49.800]   Or where you were coming more from is if we're already on one agent that's pushing them that direction, why the heck would you ever add another that could also?
[01:29:49.800 --> 01:29:55.800]   I mean, my approach clinically would be more, what do you think the marijuana is doing for you?
[01:29:55.800 --> 01:30:04.800]   And might it be more helpful to just clear that out of the picture before we add anything new onto it, but depending on what they say or don't say?
[01:30:04.800 --> 01:30:12.800]   So, my reading of the data is very clear that there is some, I mean, there's even at low THC, there's some risk.
[01:30:12.800 --> 01:30:17.800]   Is it, you know, reefer madness that everyone who puffs a joint is freaking out?
[01:30:17.800 --> 01:30:18.800]   Clearly not.
[01:30:18.800 --> 01:30:24.800]   But again, it's much more potent than it was 10 years or that was 70 years ago, I guess.
[01:30:24.800 --> 01:30:25.800]   Yeah.
[01:30:25.800 --> 01:30:32.800]   Especially as I understand, we had an expert from the cannabis research community on in edible form in particular, it's harder for people to control the dosage.
[01:30:32.800 --> 01:30:43.800]   Whereas when people use inhalation as a means to deliver, it seems like they kind of find the right plane without going overboard more often than with edibles in any case.
[01:30:43.800 --> 01:30:50.800]   Well, another big factor is that CBD actually seems in some studies to have an antipsychotic effect.
[01:30:50.800 --> 01:30:58.800]   So, you know, maybe strains of marijuana 50 years ago that had a, whatever nature thought was a more balanced view, had less of a risk.
[01:30:58.800 --> 01:31:17.800]   But now that you can get pure THC products, and I'm sure you've highlighted that a big problem with this whole industry is, even in Colorado, which three years ago was a state with the most close regulation and inspection, and almost a majority of what the labels say don't correlate with what you're really getting.
[01:31:17.800 --> 01:31:28.800]   So, this is not a well-regulated industry, even though states are trying to regulate their industries, so you may not know what you're getting.
[01:31:28.800 --> 01:31:39.800]   CBD, again, may have some protective effects, so getting pure and higher potency THC may be particularly undesirable.
[01:31:39.800 --> 01:31:51.800]   So, in my own YouTube podcast series, I've researched lots of subjects, and most of them I wind up saying, we don't have a lot of data on it, and there's not a lot of data on marijuana.
[01:31:51.800 --> 01:31:56.800]   It's the one subject I've actually changed my mind from reading what was out there.
[01:31:56.800 --> 01:32:07.800]   And for years, I would tell people, because being in San Francisco, even before the wave of legalization, lots of people were using it, lots of people felt it helped them.
[01:32:07.800 --> 01:32:20.800]   And what I would tell them is, the data we have, and these are from everyday users, is that there are measurable, you know, that the characteristic of the classic stoner has a grain of truth to it.
[01:32:20.800 --> 01:32:29.800]   So, measurably, lower motivation, or organization of thought, lower energy are strongly correlated with daily marijuana use.
[01:32:29.800 --> 01:32:33.800]   Why would anyone with ADHD want any of that going on?
[01:32:33.800 --> 01:32:38.800]   That seems like a perfect misfit, or accentuating what's not working right.
[01:32:38.800 --> 01:32:48.800]   Over the years, though, I had a handful of people who would swear, it worked better for them than stimulants, it worked better for them than the non-stimulant alternatives.
[01:32:48.800 --> 01:32:50.800]   Clearly not everybody.
[01:32:50.800 --> 01:33:06.800]   And when I looked at the data, there is actually some tiny studies, you know, there are some that are funded by marijuana organizations, so that doesn't mean they're wrong, but it's harder to evaluate how objective they were.
[01:33:06.800 --> 01:33:16.800]   But there's some research that suggests there is some sub-segment, and I don't think it's people with ADHD in general, but some subset of that population who may actually do better.
[01:33:16.800 --> 01:33:21.800]   And most of the time, they are looking at marijuana rather than pure THC.
[01:33:21.800 --> 01:33:34.800]   And what I was going to say is there's probably at least 70 or 80 other psychoactive components to marijuana, not most of them as in higher concentration as the THC or CBD, but they're out there.
[01:33:34.800 --> 01:33:37.800]   Maybe they are more important even at lower concentrations.
[01:33:37.800 --> 01:33:42.800]   I've heard this, that for some people, cannabis can help them focus.
[01:33:42.800 --> 01:33:47.800]   And I'm certainly not one of those, but it certainly is interesting.
[01:33:47.800 --> 01:33:54.800]   As long as we're on cannabis, excuse me, as long as we're discussing cannabis, neither of us are on cannabis to my knowledge.
[01:33:54.800 --> 01:34:09.800]   Maybe I could just ping you for kind of the relationship between various compounds that people use that are available over the counter or with, you know, sort of online access to these compounds.
[01:34:09.800 --> 01:34:13.800]   And ADHD symptoms specifically.
[01:34:13.800 --> 01:34:18.800]   And then at some point I'd like to return to the, the amphetamine based drugs.
[01:34:18.800 --> 01:34:21.800]   So let's just start with nicotine.
[01:34:21.800 --> 01:34:28.800]   So these days there's increased use of nicotine pouches, gums, not just smoking, vaping, dipping and snuffing.
[01:34:28.800 --> 01:34:38.800]   And it's certainly a stimulant and certainly a lot of people in particular young males are using it more often.
[01:34:38.800 --> 01:34:45.800]   This, the traditional media is now trying to create this kind of picture of nicotine being part of the kind of wellness and fitness community.
[01:34:45.800 --> 01:34:54.800]   But in my observation, many, many more people outside of the, that category are using it.
[01:34:54.800 --> 01:35:04.800]   So what in your experience happens when somebody with ADHD, let's assume they're not medicating in any other way, starts dabbling in nicotine use.
[01:35:04.800 --> 01:35:12.800]   And let's assume they're going to do this in ways that do not cause cancer because the smoking, dipping, vaping, snuffing part is what causes the cancer.
[01:35:12.800 --> 01:35:14.800]   Let's just talk about the compound nicotine.
[01:35:14.800 --> 01:35:15.800]   Yeah.
[01:35:15.800 --> 01:35:24.800]   So there's some well done research showing nicotine is helpful for improving some of the executive functions, sustained attention.
[01:35:24.800 --> 01:35:31.800]   And I'm not sure which, which of the executive functions, but they help people focus, be sharper, do better.
[01:35:31.800 --> 01:35:39.800]   There was actually a major pharmaceutical company who was developing a nicotine receptor product specifically for ADHD.
[01:35:39.800 --> 01:35:49.800]   And they abandoned that several years ago, and I haven't been able to find word as to why that was abandoned, whether there was some other side effect.
[01:35:49.800 --> 01:35:58.800]   It's worth throwing out there that although nicotine in many ways acts like a stimulant, it actually is moderately unique.
[01:35:58.800 --> 01:36:04.800]   And I hate people who say unique means one of a kind, so I can't say, I can't modify it in any way.
[01:36:04.800 --> 01:36:13.800]   It's unusual, maybe not the only one, unusual in that it both arouses people and reduces anxiety simultaneously.
[01:36:13.800 --> 01:36:19.800]   Not too many, most of our stimulants are, again, banging away at the sympathetic nervous system.
[01:36:19.800 --> 01:36:23.800]   And that's banging away on good arousal and bad arousal.
[01:36:23.800 --> 01:36:32.800]   So nicotine, again, seems to be both calming and helping alert or focus people.
[01:36:32.800 --> 01:36:44.800]   And as long as they're taking it in a way that's not clearly detrimental to their health, which smoking and vaping and probably chewing are, well, not probably, definitely are.
[01:36:44.800 --> 01:36:54.800]   And if it's affordable, because some of these products are pretty pricey, at least the chewing gums or the Nicorette that was used for helping people with smoking cessation.
[01:36:54.800 --> 01:36:59.800]   I have some people who feel that it's been an important and useful part of their regimen.
[01:36:59.800 --> 01:37:04.800]   I have some people, small numbers, who prefer it to any other medications.
[01:37:04.800 --> 01:37:14.800]   And almost no, again, other than sort of the basic neurophysiology showing that it can have beneficial effects on executive functions,
[01:37:14.800 --> 01:37:26.800]   there's no research, at least as of a year or two ago, whenever I dipped my toe, not my anything else into the snuff, looked into it.
[01:37:26.800 --> 01:37:31.800]   There's no clinical research showing does this help or not help.
[01:37:31.800 --> 01:37:36.800]   What about caffeine and, in particular, energy drinks?
[01:37:36.800 --> 01:37:47.800]   These days, there just seems to be an explosion of drinks that include caffeine, but also fairly high dosages of things like taurine, alpha-GPC, theanine.
[01:37:47.800 --> 01:37:48.800]   Tyrosine.
[01:37:48.800 --> 01:37:49.800]   Yeah, tyrosine.
[01:37:49.800 --> 01:38:00.800]   So, you know, things that are thought to generally amplify the production or release of neuromodulators like dopamine, acetylcholine, and so forth.
[01:38:00.800 --> 01:38:15.800]   And so the epidemiologists say that the most widely used psychoactive substance on this planet, and I thought it was alcohol for years, but it's actually caffeine, because lots of groups outlaw alcohol who won't outlaw caffeine.
[01:38:15.800 --> 01:38:22.800]   So lots and lots of people use it, and this is a gross oversimplification, but this is what I tell people.
[01:38:22.800 --> 01:38:32.800]   Even though it's most widely used, if you used it as an equivalent dose to our stimulants, I mean, essentially we're using it at a lower dose level.
[01:38:32.800 --> 01:38:34.800]   It's a pretty lousy stimulant.
[01:38:34.800 --> 01:38:39.800]   I mean, separate from that it's working primarily on adenosine and indirectly working on dopamine.
[01:38:39.800 --> 01:38:49.800]   But associated with higher levels of anxiety, higher levels of jitteriness, higher levels of cardiac toxicity, if you were to use it at an equivalent dose.
[01:38:49.800 --> 01:38:58.800]   But most people are using it at a substantially lower dose, and the ADHD experts sort of historically have fallen into two different camps.
[01:38:58.800 --> 01:39:06.800]   Some of them have said, "It's going to interact with your stimulant or other medications.
[01:39:06.800 --> 01:39:08.800]   It's complicated.
[01:39:08.800 --> 01:39:10.800]   We don't want it messing up the picture.
[01:39:10.800 --> 01:39:11.800]   Stay off of it."
[01:39:11.800 --> 01:39:13.800]   And the other half say, "It's a stimulant.
[01:39:13.800 --> 01:39:20.800]   You know, lots of people are using it with these other stimulants, you know, both full-blown stimulants and non-stimulant ADHD medications.
[01:39:20.800 --> 01:39:32.800]   And as long as you know it's part of the picture and you're trying to be constant with your dosage or aware of it, then fine, and maybe it helps you get away with the lower dose of the prescription.
[01:39:32.800 --> 01:39:37.800]   The one little piece I'd add in there is that often you don't know what dose you're getting.
[01:39:37.800 --> 01:39:42.800]   So people have the common experience, as I was saying earlier, I've only had three cups of coffee in my whole life.
[01:39:42.800 --> 01:39:47.800]   So this is all anecdotal or research, not personal experience data.
[01:39:47.800 --> 01:39:54.800]   But lots of people have the experience, go to their local Starbucks or something and say, "Whoa, that feels way stronger than usual."
[01:39:54.800 --> 01:39:58.800]   And then invariably they say, "Oh, that must just be me.
[01:39:58.800 --> 01:39:59.800]   I'm more anxious already.
[01:39:59.800 --> 01:40:00.800]   I'm jacked up."
[01:40:00.800 --> 01:40:08.800]   Or, because they think Starbucks, you know, seven billion stores around the country, everything's automated and precise.
[01:40:08.800 --> 01:40:13.800]   They must be, Starbucks isn't, you know, they control for the aromaticity.
[01:40:13.800 --> 01:40:22.800]   They, how many minutes each bean is cooked, which side it gets flipped over on, they're not controlling for caffeine intake, which is wild to you and me.
[01:40:22.800 --> 01:40:39.800]   So the University of Florida study, and this is several years ago now, went into a Florida Starbucks, bought the same drink every day for three weeks, and compared the caffeine content, the highest day compared to the lowest days was a three-fold difference.
[01:40:39.800 --> 01:40:40.800]   Wow.
[01:40:40.800 --> 01:40:41.800]   And that's Starbucks.
[01:40:41.800 --> 01:40:42.800]   And that's Starbucks.
[01:40:42.800 --> 01:40:57.800]   Who knows what smaller, so one is, you may think you know what you're giving, and maybe, you know, the bane of coffee drinkers, and maybe Sanka in a teaspoon that you're dissolving may be the most consistent there.
[01:40:57.800 --> 01:41:06.800]   But one of the risks with caffeine, and with pretty much any over-the-counter drug, is you may not know what dose you're getting.
[01:41:06.800 --> 01:41:06.800]   Very interesting.
[01:41:06.800 --> 01:41:19.800]   I mean, I, as I've said several times in this podcast, I think caffeine is a wonderful drug, mostly because I love the things that comes in, yerba mate being my, you know, preferred source of caffeine, but also coffee.
[01:41:19.800 --> 01:41:22.800]   And it certainly increases my focus.
[01:41:22.800 --> 01:41:29.800]   It's a narrow plane though, you know, two sips too many, and I can start feeling myself veer toward more lack of focus.
[01:41:29.800 --> 01:41:46.800]   It doesn't seem to have a very pervasive effect, and dosing it on an empty stomach versus after eating, I mean, I'm not that precise about it, but I don't see it as a very reliable stimulant.
[01:41:46.800 --> 01:41:52.800]   It's more to get to a plane of just normalcy for me, given how much I've been drinking it since I was a teen, really.
[01:41:52.800 --> 01:41:54.800]   I think most people are similar.
[01:41:54.800 --> 01:41:56.800]   They drink it to feel normal.
[01:41:56.800 --> 01:42:15.800]   Yeah, there's lots of, well, and there's also lots of cultural and habitual, you know, if it makes, gives you your warm fuzzies, or puts you in the right mode, or you're sure you think you're more alert, or you're listening to your favorite newscast in the morning as you're drinking it, that all is adding to its effect.
[01:42:15.800 --> 01:42:40.800]   In terms of combining with other over-the-counter things, there is some study looking at caffeine and L-theanine together, and having some, at least in a tiny handful of studies, some measurable beneficial effect on, I think it's mostly kids that have been looked at, and nothing dangerous found across a pretty broad range of L-theanine dosages.
[01:42:40.800 --> 01:42:48.800]   But it's, I mean, I'm not aware of any good research done with adding all the other things that are currently being added to it.
[01:42:48.800 --> 01:42:55.800]   And some logically may be doing something, some may be irrelevant, some may be more detrimental.
[01:42:55.800 --> 01:43:06.800]   L-theanine certainly is being added to a lot of caffeine-containing drinks because it seems to take the jitters off, and the assumption being that people can consume more of that drink as a consequence.
[01:43:06.800 --> 01:43:20.800]   Yeah, there's a tiny bit of evidence that suggests that it may both, you know, dampen down, you know, help with anxiety, but it may directly have some beneficial cognitive executive function benefits itself.
[01:43:20.800 --> 01:43:28.800]   Yeah, this is in keeping with the green tea hypothesis, which I believe green tea is enriched for theanine.
[01:43:28.800 --> 01:43:50.800]   You are somebody who, quite refreshingly to me, has talked not just about prescription drugs and behavioral tools for ADHD, but also, actually, I think years ago, you were the first person to first share with me the data about fish oil and the EPA omega-3s for depression.
[01:43:50.800 --> 01:43:54.800]   Yeah, those studies were starting to come out, we were talking about those studies.
[01:43:54.800 --> 01:44:10.800]   And nowadays, I think, while there's still a little bit of controversy out there about fish oils, I think most everybody believes that getting high-quality omega-3s from good, clean sources, including fish oil, is mostly beneficial or beneficial.
[01:44:10.800 --> 01:44:20.800]   What about fish oil for ADHD in particular, and what threshold dosages are relevant here?
[01:44:20.800 --> 01:44:32.800]   So just as with the fish oil for cardiac benefits, you know, there was a time period where the first few large, and they were pretty large, well-done studies showed benefits for cardiovascular health.
[01:44:32.800 --> 01:44:45.800]   The more recent studies with fish oil haven't shown an effect or benefit, and strangely to me, and not very scientifically, the cardiology community sort of looks at the more recent ones and says, "Okay, that's what it is."
[01:44:45.800 --> 01:44:49.800]   Well, you have to reconcile all the data in the pool.
[01:44:49.800 --> 01:45:00.800]   The ADHD fish oil story is a little the opposite, and it's been, it's almost everything with ADHD, it's been kids that have been most strongly looked at.
[01:45:00.800 --> 01:45:10.800]   The first few studies with fish oil in kids didn't show any benefits at all, and then subsequently, there have been several studies that looked at benefits.
[01:45:10.800 --> 01:45:20.800]   And again, and the field jumps to the second set without reconciling, well, how do we, you know, do a good meta-analysis with everything in there?
[01:45:20.800 --> 01:45:28.800]   And I haven't looked closely enough to know, you know, were there methodological differences, dosage differences, population differences that matter?
[01:45:28.800 --> 01:45:40.800]   I'd say unless you're taking so big a dose that you're probably at risk for heavy metal poisoning, which is a possible issue with big, big, big doses of fish oil.
