
[00:00:00.000 --> 00:00:01.520]   Let's talk about the sweaters, okay?
[00:46:44.600 --> 00:46:45.600]   The word debating.
[00:46:45.600 --> 00:46:46.600]   The word debating.
[00:46:46.600 --> 00:46:47.600]   The word debating.
[00:46:47.600 --> 00:46:48.600]   The word debating.
[00:46:48.600 --> 00:46:49.600]   The word debating.
[00:46:49.640 --> 00:46:50.640]   The word debating.
[00:46:50.640 --> 00:46:51.640]   The word debating.
[00:46:51.640 --> 00:46:52.640]   The word debating.
[00:46:52.640 --> 00:46:53.640]   The word debating.
[00:46:53.640 --> 00:46:54.640]   The word debating.
[00:46:54.640 --> 00:46:55.640]   The word debating.
[00:46:55.640 --> 00:46:56.640]   The word debating.
[00:46:56.640 --> 00:46:57.640]   The word debating.
[00:46:57.640 --> 00:46:58.640]   The word debating.
[00:46:58.640 --> 00:46:59.640]   The word debating.
[00:46:59.640 --> 00:47:00.640]   The word debating.
[00:47:00.640 --> 00:47:01.640]   The word debating.
[00:47:01.640 --> 00:47:02.640]   The word debating.
[00:47:02.640 --> 00:47:03.640]   The word debating.
[00:47:03.640 --> 00:47:04.640]   The word debating.
[00:47:04.640 --> 00:47:05.640]   The word debating.
[00:47:05.640 --> 00:47:06.640]   The word debating.
[00:47:06.640 --> 00:47:07.640]   The word debating.
[00:47:07.640 --> 00:47:08.640]   The word debating.
[00:47:08.640 --> 00:47:09.640]   The word debating.
[00:47:09.640 --> 00:47:10.640]   The word debating.
[00:47:10.640 --> 00:47:11.640]   The word debating.
[00:47:11.640 --> 00:47:12.640]   The word debating.
[00:47:12.640 --> 00:47:13.640]   The word debating.
[00:47:13.640 --> 00:47:14.640]   The word debating.
[00:47:14.640 --> 00:47:15.640]   The word debating.
[00:47:15.640 --> 00:47:16.640]   The word debating.
[00:47:16.640 --> 00:47:17.640]   The word debating.
[00:47:17.640 --> 00:47:18.640]   The word debating.
[00:47:18.680 --> 00:47:19.680]   The word debating.
[00:47:19.680 --> 00:47:20.680]   The word debating.
[00:47:20.680 --> 00:47:21.680]   The word debating.
[00:47:21.680 --> 00:47:22.680]   The word debating.
[00:47:22.680 --> 00:47:23.680]   The word debating.
[00:47:23.680 --> 00:47:24.680]   The word debating.
[00:47:24.680 --> 00:47:25.680]   The word debating.
[00:47:25.680 --> 00:47:26.680]   The word debating.
[00:47:26.680 --> 00:47:27.680]   The word debating.
[00:47:27.680 --> 00:47:28.680]   The word debating.
[00:47:28.680 --> 00:47:29.680]   The word debating.
[00:47:29.680 --> 00:47:30.680]   The word debating.
[00:47:30.680 --> 00:47:31.680]   The word debating.
[00:47:31.680 --> 00:47:32.680]   The word debating.
[00:47:32.680 --> 00:47:33.680]   The word debating.
[00:47:33.680 --> 00:47:34.680]   The word debating.
[00:47:34.680 --> 00:47:35.680]   The word debating.
[00:47:35.680 --> 00:47:36.680]   The word debating.
[00:47:36.680 --> 00:47:37.680]   The word debating.
[00:47:37.680 --> 00:47:38.680]   The word debating.
[00:47:38.680 --> 00:47:39.680]   The word debating.
[00:47:39.680 --> 00:47:40.680]   The word debating.
[00:47:40.680 --> 00:47:41.680]   The word debating.
[00:47:41.680 --> 00:47:42.680]   The word debating.
[00:47:42.680 --> 00:47:43.680]   The word debating.
[00:47:43.680 --> 00:47:44.680]   The word debating.
[00:47:44.680 --> 00:47:45.680]   The word debating.
[00:47:45.680 --> 00:47:46.680]   The word debating.
[00:47:46.680 --> 00:47:47.680]   The word debating.
[00:47:47.720 --> 00:47:48.720]   The word debating.
[00:47:48.720 --> 00:47:49.720]   The word debating.
[00:47:49.720 --> 00:47:50.720]   The word debating.
[00:47:50.720 --> 00:47:51.720]   The word debating.
[00:47:51.720 --> 00:47:52.720]   The word debating.
[00:47:52.720 --> 00:47:53.720]   The word debating.
[00:47:53.720 --> 00:47:54.720]   The word debating.
[00:47:54.720 --> 00:47:55.720]   The word debating.
[00:47:55.720 --> 00:47:56.720]   The word debating.
[00:47:56.720 --> 00:47:57.720]   The word debating.
[00:47:57.720 --> 00:47:58.720]   The word debating.
[00:47:58.720 --> 00:47:59.720]   The word debating.
[00:47:59.720 --> 00:48:00.720]   The word debating.
[00:48:00.720 --> 00:48:01.720]   The word debating.
[00:48:01.720 --> 00:48:02.720]   The word debating.
[00:48:02.720 --> 00:48:03.720]   The word debating.
[00:48:03.720 --> 00:48:04.720]   The word debating.
[00:48:04.720 --> 00:48:05.720]   The word debating.
[00:48:05.720 --> 00:48:06.720]   The word debating.
[00:48:06.720 --> 00:48:07.720]   The word debating.
[00:48:07.720 --> 00:48:08.720]   The word debating.
[00:48:08.720 --> 00:48:09.720]   The word debating.
[00:48:09.720 --> 00:48:10.720]   The word debating.
[00:48:10.720 --> 00:48:11.720]   The word debating.
[00:48:11.720 --> 00:48:12.720]   The word debating.
[00:48:12.720 --> 00:48:13.720]   The word debating.
[00:48:13.720 --> 00:48:14.720]   The word debating.
[00:48:14.720 --> 00:48:15.720]   The word debating.
[00:48:15.720 --> 00:48:16.720]   The word debating.
[00:48:16.760 --> 00:48:17.760]   The word debating.
[00:48:17.760 --> 00:48:18.760]   The word debating.
[00:48:18.760 --> 00:48:19.760]   The word debating.
[00:48:19.760 --> 00:48:20.760]   The word debating.
[00:48:20.760 --> 00:48:21.760]   The word debating.
[00:48:21.760 --> 00:48:22.760]   The word debating.
[00:48:22.760 --> 00:48:23.760]   The word debating.
[00:48:23.760 --> 00:48:24.760]   The word debating.
[00:48:24.760 --> 00:48:25.760]   The word debating.
[00:48:25.760 --> 00:48:26.760]   The word debating.
[00:48:26.760 --> 00:48:27.760]   The word debating.
[00:48:27.760 --> 00:48:28.760]   The word debating.
[00:48:28.760 --> 00:48:29.760]   The word debating.
[00:48:29.760 --> 00:48:30.760]   The word debating.
[00:48:30.760 --> 00:48:31.760]   The word debating.
[00:48:31.760 --> 00:48:32.760]   The word debating.
[00:48:32.760 --> 00:48:33.760]   The word debating.
[00:48:33.760 --> 00:48:34.760]   The word debating.
[00:48:34.760 --> 00:48:35.760]   The word debating.
[00:48:35.760 --> 00:48:36.760]   The word debating.
[00:48:36.760 --> 00:48:37.760]   The word debating.
[00:48:37.760 --> 00:48:38.760]   The word debating.
[00:48:38.760 --> 00:48:39.760]   The word debating.
[00:48:39.760 --> 00:48:40.760]   The word debating.
[00:48:40.760 --> 00:48:41.760]   The word debating.
[00:48:41.760 --> 00:48:42.760]   The word debating.
[00:48:42.760 --> 00:48:43.760]   The word debating.
[00:48:43.760 --> 00:48:44.760]   The word debating.
[00:48:44.760 --> 00:48:45.760]   The word debating.
[00:48:45.800 --> 00:48:46.800]   The word debating.
[00:48:46.800 --> 00:48:47.800]   The word debating.
[00:48:47.800 --> 00:48:48.800]   The word debating.
[00:48:48.800 --> 00:48:49.800]   The word debating.
[00:48:49.800 --> 00:48:50.800]   The word debating.
[00:48:50.800 --> 00:48:51.800]   The word debating.
[00:48:51.800 --> 00:48:52.800]   The word debating.
[00:48:52.800 --> 00:48:53.800]   The word debating.
[00:48:53.800 --> 00:48:54.800]   The word debating.
[00:48:54.800 --> 00:48:55.800]   The word debating.
[00:48:55.800 --> 00:48:56.800]   The word debating.
[00:48:56.800 --> 00:48:57.800]   The word debating.
[00:48:57.800 --> 00:48:58.800]   The word debating.
[00:48:58.800 --> 00:48:59.800]   The word debating.
[00:48:59.800 --> 00:49:00.800]   The word debating.
[00:49:00.800 --> 00:49:01.800]   The word debating.
[00:49:01.800 --> 00:49:02.800]   The word debating.
[00:49:02.800 --> 00:49:03.800]   The word debating.
[00:49:03.800 --> 00:49:04.800]   The word debating.
[00:49:04.800 --> 00:49:05.800]   The word debating.
[00:49:05.800 --> 00:49:06.800]   The word debating.
[00:49:06.800 --> 00:49:07.800]   The word debating.
[00:49:07.800 --> 00:49:08.800]   The word debating.
[00:49:08.800 --> 00:49:09.800]   The word debating.
[00:49:09.800 --> 00:49:10.800]   The word debating.
[00:49:10.800 --> 00:49:11.800]   The word debating.
[00:49:11.800 --> 00:49:12.800]   The word debating.
[00:49:12.800 --> 00:49:13.800]   The word debating.
[00:49:13.800 --> 00:49:14.800]   The word debating.
[00:49:14.840 --> 00:49:15.840]   The word debating.
[00:49:15.840 --> 00:49:16.840]   The word debating.
[00:49:16.840 --> 00:49:17.840]   The word debating.
[00:49:17.840 --> 00:49:18.840]   The word debating.
[00:49:18.840 --> 00:49:19.840]   The word debating.
[00:49:19.840 --> 00:49:20.840]   The word debating.
[00:49:20.840 --> 00:49:21.840]   The word debating.
[00:49:21.840 --> 00:49:22.840]   The word debating.
[00:49:22.840 --> 00:49:23.840]   The word debating.
[00:49:23.840 --> 00:49:24.840]   The word debating.
[00:49:24.840 --> 00:49:25.840]   The word debating.
[00:49:25.840 --> 00:49:26.840]   The word debating.
[00:49:26.840 --> 00:49:27.840]   The word debating.
[00:49:27.840 --> 00:49:28.840]   The word debating.
[00:49:28.840 --> 00:49:29.840]   The word debating.
[00:49:29.840 --> 00:49:30.840]   The word debating.
[00:49:30.840 --> 00:49:31.840]   The word debating.
[00:49:31.840 --> 00:49:32.840]   The word debating.
[00:49:32.840 --> 00:49:33.840]   The word debating.
[00:49:33.840 --> 00:49:34.840]   The word debating.
[00:49:34.840 --> 00:49:35.840]   The word debating.
[00:49:35.840 --> 00:49:36.840]   The word debating.
[00:49:36.840 --> 00:49:37.840]   The word debating.
[00:49:37.840 --> 00:49:38.840]   The word debating.
[00:49:38.840 --> 00:49:39.840]   The word debating.
[00:49:39.840 --> 00:49:40.840]   The word debating.
[00:49:40.840 --> 00:49:41.840]   The word debating.
[00:49:41.840 --> 00:49:42.840]   The word debating.
[00:49:42.840 --> 00:49:43.840]   The word debating.
[00:49:43.880 --> 00:49:44.880]   The word debating.
[00:49:44.880 --> 00:49:45.880]   The word debating.
[00:49:45.880 --> 00:49:46.880]   The word debating.
[00:49:46.880 --> 00:49:47.880]   The word debating.
[00:49:47.880 --> 00:49:48.880]   The word debating.
[00:49:48.880 --> 00:49:49.880]   The word debating.
[00:49:49.880 --> 00:49:50.880]   The word debating.
[00:49:50.880 --> 00:49:51.880]   The word debating.
[00:49:51.880 --> 00:49:52.880]   The word debating.
[00:49:52.880 --> 00:49:53.880]   The word debating.
[00:49:53.880 --> 00:49:54.880]   The word debating.
[00:49:54.880 --> 00:49:55.880]   The word debating.
[00:49:55.880 --> 00:49:56.880]   The word debating.
[00:49:56.880 --> 00:49:57.880]   The word debating.
[00:49:57.880 --> 00:49:58.880]   The word debating.
[00:49:58.880 --> 00:49:59.880]   The word debating.
[00:49:59.880 --> 00:50:00.880]   The word debating.
[00:50:00.880 --> 00:50:01.880]   The word debating.
[00:50:01.880 --> 00:50:02.880]   The word debating.
[00:50:02.880 --> 00:50:03.880]   The word debating.
[00:50:03.880 --> 00:50:04.880]   The word debating.
[00:50:04.880 --> 00:50:05.880]   The word debating.
[00:50:05.880 --> 00:50:06.880]   The word debating.
[00:50:06.880 --> 00:50:07.880]   The word debating.
[00:50:07.880 --> 00:50:08.880]   The word debating.
[00:50:08.880 --> 00:50:09.880]   The word debating.
[00:50:09.880 --> 00:50:10.880]   The word debating.
[00:50:10.880 --> 00:50:11.880]   The word debating.
[00:50:11.880 --> 00:50:12.880]   The word debating.
[00:50:12.920 --> 00:50:13.920]   The word debating.
[00:50:13.920 --> 00:50:14.920]   The word debating.
[00:50:14.920 --> 00:50:15.920]   The word debating.
[00:50:15.920 --> 00:50:16.920]   The word debating.
[00:50:16.920 --> 00:50:17.920]   The word debating.
[00:50:17.920 --> 00:50:18.920]   The word debating.
[00:50:18.920 --> 00:50:19.920]   The word debating.
[00:50:19.920 --> 00:50:20.920]   The word debating.
[00:50:20.920 --> 00:50:21.920]   The word debating.
[00:50:21.920 --> 00:50:22.920]   The word debating.
[00:50:22.920 --> 00:50:23.920]   The word debating.
[00:50:23.920 --> 00:50:24.920]   The word debating.
[00:50:24.920 --> 00:50:25.920]   The word debating.
[00:50:25.920 --> 00:50:26.920]   The word debating.
[00:50:26.920 --> 00:50:27.920]   The word debating.
[00:50:27.920 --> 00:50:28.920]   The word debating.
[00:50:28.920 --> 00:50:29.920]   The word debating.
[00:50:29.920 --> 00:50:30.920]   The word debating.
[00:50:30.920 --> 00:50:31.920]   The word debating.
[00:50:31.920 --> 00:50:32.920]   The word debating.
[00:50:32.920 --> 00:50:33.920]   The word debating.
[00:50:33.920 --> 00:50:34.920]   The word debating.
[00:50:34.920 --> 00:50:35.920]   The word debating.
[00:50:35.920 --> 00:50:36.920]   The word debating.
[00:50:36.920 --> 00:50:37.920]   The word debating.
[00:50:37.920 --> 00:50:38.920]   The word debating.
[00:50:38.920 --> 00:50:39.920]   The word debating.
[00:50:39.920 --> 00:50:40.920]   The word debating.
[00:50:40.920 --> 00:50:41.920]   The word debating.
[00:50:41.960 --> 00:50:42.960]   The word debating.
[00:50:42.960 --> 00:50:43.960]   The word debating.
[00:50:43.960 --> 00:50:44.960]   The word debating.
[00:50:44.960 --> 00:50:45.960]   The word debating.
[00:50:45.960 --> 00:50:46.960]   The word debating.
[00:50:46.960 --> 00:50:47.960]   The word debating.
[00:50:47.960 --> 00:50:48.960]   The word debating.
[00:50:48.960 --> 00:50:49.960]   The word debating.
[00:50:49.960 --> 00:50:50.960]   The word debating.
[00:50:50.960 --> 00:50:51.960]   The word debating.
[00:50:51.960 --> 00:50:52.960]   The word debating.
[00:50:52.960 --> 00:50:53.960]   The word debating.
[00:50:53.960 --> 00:50:54.960]   The word debating.
[00:50:54.960 --> 00:50:55.960]   The word debating.
[00:50:55.960 --> 00:50:56.960]   The word debating.
[00:50:56.960 --> 00:50:57.960]   The word debating.
[00:50:57.960 --> 00:50:58.960]   The word debating.
[00:50:58.960 --> 00:50:59.960]   The word debating.
[00:50:59.960 --> 00:51:00.960]   The word debating.
[00:51:00.960 --> 00:51:01.960]   The word debating.
[00:51:01.960 --> 00:51:02.960]   The word debating.
[00:51:02.960 --> 00:51:03.960]   The word debating.
[00:51:03.960 --> 00:51:04.960]   The word debating.
[00:51:04.960 --> 00:51:05.960]   The word debating.
[00:51:05.960 --> 00:51:06.960]   The word debating.
[00:51:06.960 --> 00:51:07.960]   The word debating.
[00:51:07.960 --> 00:51:08.960]   The word debating.
[00:51:08.960 --> 00:51:09.960]   The word debating.
[00:51:09.960 --> 00:51:10.960]   The word debating.
[00:51:11.000 --> 00:51:12.000]   The word debating.
[00:51:12.000 --> 00:51:13.000]   The word debating.
[00:51:13.000 --> 00:51:14.000]   The word debating.
[00:51:14.000 --> 00:51:15.000]   The word debating.
[00:51:15.000 --> 00:51:16.000]   The word debating.
[00:51:16.000 --> 00:51:17.000]   The word debating.
[00:51:17.000 --> 00:51:18.000]   The word debating.
[00:51:18.000 --> 00:51:19.000]   The word debating.
[00:51:19.000 --> 00:51:20.000]   The word debating.
[00:51:20.000 --> 00:51:21.000]   The word debating.
[00:51:21.000 --> 00:51:22.000]   The word debating.
[00:51:22.000 --> 00:51:23.000]   The word debating.
[00:51:23.000 --> 00:51:24.000]   The word debating.
[00:51:24.000 --> 00:51:25.000]   The word debating.
[00:51:25.000 --> 00:51:26.000]   The word debating.
[00:51:26.000 --> 00:51:27.000]   The word debating.
[00:51:27.000 --> 00:51:28.000]   The word debating.
[00:51:28.000 --> 00:51:29.000]   The word debating.
[00:51:29.000 --> 00:51:30.000]   The word debating.
[00:51:30.000 --> 00:51:31.000]   The word debating.
[00:51:31.000 --> 00:51:32.000]   The word debating.
[00:51:32.000 --> 00:51:33.000]   The word debating.
[00:51:33.000 --> 00:51:34.000]   The word debating.
[00:51:34.000 --> 00:51:35.000]   The word debating.
[00:51:35.000 --> 00:51:36.000]   The word debating.
[00:51:36.000 --> 00:51:37.000]   The word debating.
[00:51:37.000 --> 00:51:38.000]   The word debating.
[00:51:38.000 --> 00:51:39.000]   The word debating.
[00:51:39.000 --> 00:51:40.000]   The word debating.
[00:51:40.040 --> 00:51:41.040]   The word debating.
[00:51:41.040 --> 00:51:42.040]   The word debating.
[00:51:42.040 --> 00:51:43.040]   The word debating.
[00:51:43.040 --> 00:51:44.040]   The word debating.
[00:51:44.040 --> 00:51:45.040]   The word debating.
[00:51:45.040 --> 00:51:46.040]   The word debating.
[00:51:46.040 --> 00:51:47.040]   The word debating.
[00:51:47.040 --> 00:51:48.040]   The word debating.
[00:51:48.040 --> 00:51:49.040]   The word debating.
[00:51:49.040 --> 00:51:50.040]   The word debating.
[00:51:50.040 --> 00:51:51.040]   The word debating.
[00:51:51.040 --> 00:51:52.040]   The word debating.
[00:51:52.040 --> 00:51:53.040]   The word debating.
[00:51:53.040 --> 00:51:54.040]   The word debating.
[00:51:54.040 --> 00:51:55.040]   The word debating.
[00:51:55.040 --> 00:51:56.040]   The word debating.
[00:51:56.040 --> 00:51:57.040]   The word debating.
[00:51:57.040 --> 00:51:58.040]   The word debating.
[00:51:58.040 --> 00:51:59.040]   The word debating.
[00:51:59.040 --> 00:52:00.040]   The word debating.
[00:52:00.040 --> 00:52:01.040]   The word debating.
[00:52:01.040 --> 00:52:02.040]   The word debating.
[00:52:02.040 --> 00:52:03.040]   The word debating.
[00:52:03.040 --> 00:52:04.040]   The word debating.
[00:52:04.040 --> 00:52:05.040]   The word debating.
[00:52:05.040 --> 00:52:06.040]   The word debating.
[00:52:06.040 --> 00:52:07.040]   The word debating.
[00:52:07.040 --> 00:52:08.040]   The word debating.
[00:52:08.040 --> 00:52:09.040]   The word debating.
[00:52:09.080 --> 00:52:10.080]   The word debating.
[00:52:10.080 --> 00:52:11.080]   The word debating.
[00:52:11.080 --> 00:52:12.080]   The word debating.
[00:52:12.080 --> 00:52:13.080]   The word debating.
[00:52:13.080 --> 00:52:14.080]   The word debating.
[00:52:14.080 --> 00:52:15.080]   The word debating.
[00:52:15.080 --> 00:52:16.080]   The word debating.
[00:52:16.080 --> 00:52:17.080]   The word debating.
[00:52:17.080 --> 00:52:18.080]   The word debating.
[00:52:18.080 --> 00:52:19.080]   The word debating.
[00:52:19.080 --> 00:52:20.080]   The word debating.
[00:52:20.080 --> 00:52:21.080]   The word debating.
[00:52:21.080 --> 00:52:22.080]   The word debating.
[00:52:22.080 --> 00:52:23.080]   The word debating.
[00:52:23.080 --> 00:52:24.080]   The word debating.
[00:52:24.080 --> 00:52:25.080]   The word debating.
[00:52:25.080 --> 00:52:26.080]   The word debating.
[00:52:26.080 --> 00:52:27.080]   The word debating.
[00:52:27.080 --> 00:52:28.080]   The word debating.
[00:52:28.080 --> 00:52:29.080]   The word debating.
[00:52:29.080 --> 00:52:30.080]   The word debating.
[00:52:30.080 --> 00:52:31.080]   The word debating.
[00:52:31.080 --> 00:52:32.080]   The word debating.
[00:52:32.080 --> 00:52:33.080]   The word debating.
[00:52:33.080 --> 00:52:34.080]   The word debating.
[00:52:34.080 --> 00:52:35.080]   The word debating.
[00:52:35.080 --> 00:52:36.080]   The word debating.
[00:52:36.080 --> 00:52:37.080]   The word debating.
[00:52:37.080 --> 00:52:38.080]   The word debating.
[00:52:38.120 --> 00:52:39.120]   The word debating.
[00:52:39.120 --> 00:52:40.120]   The word debating.
[00:52:40.120 --> 00:52:41.120]   The word debating.
[00:52:41.120 --> 00:52:42.120]   The word debating.
[00:52:42.120 --> 00:52:43.120]   The word debating.
[00:52:43.120 --> 00:52:44.120]   The word debating.
[00:52:44.120 --> 00:52:45.120]   The word debating.
[00:52:45.120 --> 00:52:46.120]   The word debating.
[00:52:46.120 --> 00:52:47.120]   The word debating.
[00:52:47.120 --> 00:52:48.120]   The word debating.
[00:52:48.120 --> 00:52:49.120]   The word debating.
[00:52:49.120 --> 00:52:50.120]   The word debating.
[00:52:50.120 --> 00:52:51.120]   The word debating.
[00:52:51.120 --> 00:52:52.120]   The word debating.
[00:52:52.120 --> 00:52:53.120]   The word debating.
[00:52:53.120 --> 00:52:54.120]   The word debating.
[00:52:54.120 --> 00:52:55.120]   The word debating.
[00:52:55.120 --> 00:52:56.120]   The word debating.
[00:52:56.120 --> 00:52:57.120]   The word debating.
[00:52:57.120 --> 00:52:58.120]   The word debating.
[00:52:58.120 --> 00:52:59.120]   The word debating.
[00:52:59.120 --> 00:53:00.120]   The word debating.
[00:53:00.120 --> 00:53:01.120]   The word debating.
[00:53:01.120 --> 00:53:02.120]   The word debating.
[00:53:02.120 --> 00:53:03.120]   The word debating.
[00:53:03.120 --> 00:53:04.120]   The word debating.
[00:53:04.120 --> 00:53:05.120]   The word debating.
[00:53:05.120 --> 00:53:06.120]   The word debating.
[00:53:06.120 --> 00:53:07.120]   The word debating.
[00:53:07.160 --> 00:53:08.160]   The word debating.
[00:53:08.160 --> 00:53:09.160]   The word debating.
[00:53:09.160 --> 00:53:10.160]   The word debating.
[00:53:10.160 --> 00:53:11.160]   The word debating.
[00:53:11.160 --> 00:53:12.160]   The word debating.
[00:53:12.160 --> 00:53:13.160]   The word debating.
[00:53:13.160 --> 00:53:14.160]   The word debating.
[00:53:14.160 --> 00:53:15.160]   The word debating.
[00:53:15.160 --> 00:53:16.160]   The word debating.
[00:53:16.160 --> 00:53:17.160]   The word debating.
[00:53:17.160 --> 00:53:18.160]   The word debating.
[00:53:18.160 --> 00:53:19.160]   The word debating.
[00:53:19.160 --> 00:53:20.160]   The word debating.
[00:53:20.160 --> 00:53:21.160]   The word debating.
[00:53:21.160 --> 00:53:22.160]   The word debating.
[00:53:22.160 --> 00:53:23.160]   The word debating.
[00:53:23.160 --> 00:53:24.160]   The word debating.
[00:53:24.160 --> 00:53:25.160]   The word debating.
[00:53:25.160 --> 00:53:26.160]   The word debating.
[00:53:26.160 --> 00:53:27.160]   The word debating.
[00:53:27.160 --> 00:53:28.160]   The word debating.
[00:53:28.160 --> 00:53:29.160]   The word debating.
[00:53:29.160 --> 00:53:30.160]   The word debating.
[00:53:30.160 --> 00:53:31.160]   The word debating.
[00:53:31.160 --> 00:53:32.160]   The word debating.
[00:53:32.160 --> 00:53:33.160]   The word debating.
[00:53:33.160 --> 00:53:34.160]   The word debating.
[00:53:34.160 --> 00:53:35.160]   The word debating.
[00:53:35.160 --> 00:53:36.160]   The word debating.
[00:53:36.200 --> 00:53:37.200]   The word debating.
[00:53:37.200 --> 00:53:38.200]   The word debating.
[00:53:38.200 --> 00:53:39.200]   The word debating.
[00:53:39.200 --> 00:53:40.200]   The word debating.
[00:53:40.200 --> 00:53:41.200]   The word debating.
[00:53:41.200 --> 00:53:42.200]   The word debating.
[00:53:42.200 --> 00:53:43.200]   The word debating.
[00:53:43.200 --> 00:53:44.200]   The word debating.
[00:53:44.200 --> 00:53:45.200]   The word debating.
[00:53:45.200 --> 00:53:46.200]   The word debating.
[00:53:46.200 --> 00:53:47.200]   The word debating.
[00:53:47.200 --> 00:53:48.200]   The word debating.
[00:53:48.200 --> 00:53:49.200]   The word debating.
[00:53:49.200 --> 00:53:50.200]   The word debating.
[00:53:50.200 --> 00:53:51.200]   The word debating.
[00:53:51.200 --> 00:53:52.200]   The word debating.
[00:53:52.200 --> 00:53:53.200]   The word debating.
[00:53:53.200 --> 00:53:54.200]   The word debating.
[00:53:54.200 --> 00:53:55.200]   The word debating.
[00:53:55.200 --> 00:53:56.200]   The word debating.
[00:53:56.200 --> 00:53:57.200]   The word debating.
[00:53:57.200 --> 00:53:58.200]   The word debating.
[00:53:58.200 --> 00:53:59.200]   The word debating.
[00:53:59.200 --> 00:54:00.200]   The word debating.
[00:54:00.200 --> 00:54:01.200]   The word debating.
[00:54:01.200 --> 00:54:02.200]   The word debating.
[00:54:02.200 --> 00:54:03.200]   The word debating.
[00:54:03.200 --> 00:54:04.200]   The word debating.
[00:54:04.200 --> 00:54:05.200]   The word debating.
[00:54:05.240 --> 00:54:06.240]   The word debating.
[00:54:06.240 --> 00:54:07.240]   The word debating.
[00:54:07.240 --> 00:54:08.240]   The word debating.
[00:54:08.240 --> 00:54:09.240]   The word debating.
[00:54:09.240 --> 00:54:10.240]   The word debating.
[00:54:10.240 --> 00:54:11.240]   The word debating.
[00:54:11.240 --> 00:54:12.240]   The word debating.
[00:54:12.240 --> 00:54:13.240]   The word debating.
[00:54:13.240 --> 00:54:14.240]   The word debating.
[00:54:14.240 --> 00:54:15.240]   The word debating.
[00:54:15.240 --> 00:54:16.240]   The word debating.
[00:54:16.240 --> 00:54:17.240]   The word debating.
[00:54:17.240 --> 00:54:18.240]   The word debating.
[00:54:18.240 --> 00:54:19.240]   The word debating.
[00:54:19.240 --> 00:54:20.240]   The word debating.
[00:54:20.240 --> 00:54:21.240]   The word debating.
[00:54:21.240 --> 00:54:22.240]   The word debating.
[00:54:22.240 --> 00:54:23.240]   The word debating.
[00:54:23.240 --> 00:54:24.240]   The word debating.
[00:54:24.240 --> 00:54:25.240]   The word debating.
[00:54:25.240 --> 00:54:26.240]   The word debating.
[00:54:26.240 --> 00:54:27.240]   The word debating.
[00:54:27.240 --> 00:54:28.240]   The word debating.
[00:54:28.240 --> 00:54:29.240]   The word debating.
[00:54:29.240 --> 00:54:30.240]   The word debating.
[00:54:30.240 --> 00:54:31.240]   The word debating.
[00:54:31.240 --> 00:54:32.240]   The word debating.
[00:54:32.240 --> 00:54:33.240]   The word debating.
[00:54:33.240 --> 00:54:34.240]   The word debating.
[00:54:34.280 --> 00:54:35.280]   The word debating.
[00:54:35.280 --> 00:54:36.280]   The word debating.
[00:54:36.280 --> 00:54:37.280]   The word debating.
[00:54:37.280 --> 00:54:38.280]   The word debating.
[00:54:38.280 --> 00:54:39.280]   The word debating.
[00:54:39.280 --> 00:54:40.280]   The word debating.
[00:54:40.280 --> 00:54:41.280]   The word debating.
[00:54:41.280 --> 00:54:42.280]   The word debating.
[00:54:42.280 --> 00:54:43.280]   The word debating.
[00:54:43.280 --> 00:54:44.280]   The word debating.
[00:54:44.280 --> 00:54:45.280]   The word debating.
[00:54:45.280 --> 00:54:46.280]   The word debating.
[00:54:46.280 --> 00:54:47.280]   The word debating.
[00:54:47.280 --> 00:54:48.280]   The word debating.
[00:54:48.280 --> 00:54:49.280]   The word debating.
[00:54:49.280 --> 00:54:50.280]   The word debating.
[00:54:50.280 --> 00:54:51.280]   The word debating.
[00:54:51.280 --> 00:54:52.280]   The word debating.
[00:54:52.280 --> 00:54:53.280]   The word debating.
[00:54:53.280 --> 00:54:54.280]   The word debating.
[00:54:54.280 --> 00:54:55.280]   The word debating.
[00:54:55.280 --> 00:54:56.280]   The word debating.
[00:54:56.280 --> 00:54:57.280]   The word debating.
[00:54:57.280 --> 00:54:58.280]   The word debating.
[00:54:58.280 --> 00:54:59.280]   The word debating.
[00:54:59.280 --> 00:55:00.280]   The word debating.
[00:55:00.280 --> 00:55:01.280]   The word debating.
[00:55:01.280 --> 00:55:02.280]   The word debating.
[00:55:02.280 --> 00:55:03.280]   The word debating.
[00:55:03.320 --> 00:55:04.320]   The word debating.
[00:55:04.320 --> 00:55:05.320]   The word debating.
[00:55:05.320 --> 00:55:06.320]   The word debating.
[00:55:06.320 --> 00:55:07.320]   The word debating.
[00:55:07.320 --> 00:55:08.320]   The word debating.
[00:55:08.320 --> 00:55:09.320]   The word debating.
[00:55:09.320 --> 00:55:10.320]   The word debating.
[00:55:10.320 --> 00:55:11.320]   The word debating.
[00:55:11.320 --> 00:55:12.320]   The word debating.
[00:55:12.320 --> 00:55:13.320]   The word debating.
[00:55:13.320 --> 00:55:14.320]   The word debating.
[00:55:14.320 --> 00:55:15.320]   The word debating.
[00:55:15.320 --> 00:55:16.320]   The word debating.
[00:55:16.320 --> 00:55:17.320]   The word debating.
[00:55:17.320 --> 00:55:18.320]   The word debating.
[00:55:18.320 --> 00:55:19.320]   The word debating.
[00:55:19.320 --> 00:55:20.320]   The word debating.
[00:55:20.320 --> 00:55:21.320]   The word debating.
[00:55:21.320 --> 00:55:22.320]   The word debating.
