
[00:00:00.000 --> 00:00:04.320]   Hey, parents join the LA Kings on Saturday, November 25th for an unforgettable
[00:50:43.160 --> 00:50:51.920]   And liquid savings to cover emergency expenses, let's say, OK, how much how much is several thousand?
[00:50:51.920 --> 00:50:57.880]   Let's call it thirty five hundred.
[00:50:57.880 --> 00:50:59.600]   OK, three thousand five hundred.
[00:50:59.600 --> 00:51:03.520]   And how did you come how did you arrive at that number being the right number?
[00:51:07.720 --> 00:51:11.000]   Mainly because besides that, I can't think of.
[00:51:11.000 --> 00:51:14.640]   Any emergency besides.
[00:51:14.640 --> 00:51:20.960]   You know, a significant maybe medical emergency or that would.
[00:51:20.960 --> 00:51:29.800]   Require more than that, I think, even if I were to lose my job, I would that would give me enough time, thirty five hundred to.
[00:51:29.800 --> 00:51:35.040]   To comfortably search for, let's say, a couple of months.
[00:51:35.760 --> 00:51:37.480]   OK, all right.
[00:51:37.480 --> 00:51:41.840]   And you said that the final financial goal that you have is you'd like to save for a house.
[00:51:41.840 --> 00:51:43.680]   What kind of house would you like to buy?
[00:51:43.680 --> 00:51:55.560]   That's a complicated question, because I don't know if I'll be living where I am right now within the next couple of years.
[00:51:55.560 --> 00:52:02.320]   I have a girlfriend who whose family is in Michigan, and I don't know whether I'll be staying here or there.
[00:52:02.880 --> 00:52:17.920]   And. She also is she would like a big family, and I don't know whether it would be really what the best strategy would be to start off in a cheap apartment for a little while or to.
[00:52:17.920 --> 00:52:31.640]   Move into its, you know, a large house to start off with and just live there forever for or at least, you know, for our entire working lives or so.
[00:52:32.520 --> 00:52:35.720]   So that's where I sort of another place where I struggle.
[00:52:35.720 --> 00:52:37.440]   I'm not sure what I'm saving for.
[00:52:37.440 --> 00:52:44.040]   OK. And in addition to these three goals, do you have any other financial goals?
[00:52:44.040 --> 00:52:59.640]   These are really the only three right now, although I know in the future there will be a lot more things to consider.
[00:53:00.760 --> 00:53:06.080]   So of these three goals, which of them is the most important to you?
[00:53:06.080 --> 00:53:25.040]   Oh. That's tough, but I guess retirement would be the most important, I think I've ordered them and important so much I put into them every month.
[00:53:25.520 --> 00:53:33.960]   OK, why is retirement more important to you than building more liquid savings and more important than saving for a house?
[00:53:33.960 --> 00:53:55.480]   I think it's because I feel like I have time on my side right now and I want to put as much as possible into my retirement savings so that I give it the best opportunity to grow to as high of an amount as possible.
[00:53:55.560 --> 00:53:56.840]   But I'm ready to retire.
[00:53:56.840 --> 00:53:58.520]   How old are you currently?
[00:53:58.520 --> 00:54:02.760]   Twenty three. OK, all right.
[00:54:02.760 --> 00:54:08.120]   And then the second in order of importance, your second goal is liquid savings.
[00:54:08.120 --> 00:54:12.040]   Why is liquid savings more important to you than saving for a house?
[00:54:12.040 --> 00:54:22.040]   For one thing, a house isn't necessarily an emergency to get a house.
[00:54:23.520 --> 00:54:35.960]   I could continue living in an apartment without much of a problem or living somewhere that doesn't require a huge down payment, whereas with my liquid savings, that.
[00:54:35.960 --> 00:54:51.280]   I can be very important in case of an emergency, particularly for expensive car repairs, or if I need to look for a new job or anything that comes up in that way.
[00:54:51.840 --> 00:54:54.920]   OK, now let's talk about for a moment about retirement.
[00:54:54.920 --> 00:54:57.960]   And I'm going to start giving you some advice and stop asking so many questions.
[00:54:57.960 --> 00:55:02.600]   You mentioned that you're going to retire at age 68.
[00:55:02.600 --> 00:55:04.840]   How much money do you want to spend?
[00:55:04.840 --> 00:55:15.480]   Per year in retirement, I would say somewhere in between sixty thousand and one hundred thousand.
[00:55:15.480 --> 00:55:20.840]   OK, so how much money do you need to have accumulated in order to spend that amount of money?
[00:55:21.840 --> 00:55:22.840]   For.
[00:55:22.840 --> 00:55:25.840]   Sixty thousand.
[00:55:25.840 --> 00:55:46.840]   About there, I believe, I'm not sure how much I need by the time I'm 68, but I did some calculations online and according to it, assuming a 7 percent return on investment annual return.
[00:55:47.840 --> 00:55:51.840]   I think I need to be saving about twelve thousand dollars a year.
[00:55:51.840 --> 00:55:54.840]   OK.
[00:55:54.840 --> 00:56:00.840]   All right. So I suppose that's my floor for where I want to be as soon as possible.
[00:56:00.840 --> 00:56:07.840]   Why do you want to spend sixty thousand dollars per year in retirement, but only to spend.
[00:56:07.840 --> 00:56:13.840]   Twenty one thousand six hundred dollars per year now.
[00:56:13.840 --> 00:56:19.840]   I'm just.
[00:56:19.840 --> 00:56:27.840]   I suppose since.
[00:56:27.840 --> 00:56:38.840]   I like the I like the idea of having more money in the future to be able to do what I want and not have to worry about.
[00:56:40.840 --> 00:56:48.840]   Not have to worry about not having enough money to do things or to or to help my family or to give.
[00:56:48.840 --> 00:56:53.840]   I don't I don't want to be limited, I suppose, at that point in my life.
[00:56:53.840 --> 00:56:56.840]   I guess that's how I envision it.
[00:56:56.840 --> 00:56:57.840]   Right. Right.
[00:56:57.840 --> 00:57:00.840]   Now, that's good stuff. I think that's that's what we all want.
[00:57:00.840 --> 00:57:11.840]   I think all of us want to have enough money to not be limited in our choices by finances and to have enough money to help others and to be able to have enough money so that it's not a concern.
[00:57:11.840 --> 00:57:13.840]   Such a big, big concern to us.
[00:57:13.840 --> 00:57:16.840]   Here would be.
[00:57:16.840 --> 00:57:19.840]   Let me ask you one more question.
[00:57:19.840 --> 00:57:24.840]   Your frustration about your savings plan.
[00:57:24.840 --> 00:57:30.840]   It sounded like you were trying to say, well, am I saving enough as your frustration that you're not saving enough money?
[00:57:30.840 --> 00:57:31.840]   You don't think you are.
[00:57:31.840 --> 00:57:35.840]   Is your frustration that you're not sure that you love where the money is being saved?
[00:57:35.840 --> 00:57:38.840]   Explain to me a little bit more of your frustration.
[00:57:38.840 --> 00:57:52.840]   It's it's the fact that I it really comes down to increasing my income and and saving more, reducing my my monthly spending on other things.
[00:57:53.840 --> 00:58:01.840]   Just because I know I have these goals, I should be saving this much per year, this much per month to reach my goals.
[00:58:01.840 --> 00:58:11.840]   And or at least I know I don't have as much of a goal and say my house down payment that I do my retirement and liquid savings.
[00:58:11.840 --> 00:58:16.840]   But I feel like I want to be saving more and.
[00:58:16.840 --> 00:58:32.840]   And it's frustrating having to choose between house savings and retirement savings, and I wonder whether I should be putting more towards retirement, going all in on retirement or.
[00:58:34.840 --> 00:58:48.840]   Maybe until I reach the three thousand or three thousand five hundred in my liquid savings, maybe I should make sure I have that first before I put more money into my down payment and retirement.
[00:58:48.840 --> 00:58:49.840]   I guess I'm just a little bit confused.
[00:58:49.840 --> 00:58:50.840]   OK. All right.
[00:58:50.840 --> 00:58:53.840]   So if I if I have good allocations.
[00:58:53.840 --> 00:58:54.840]   All right. Right.
[00:58:54.840 --> 00:59:00.840]   A decade ago, I also was 23.
[00:59:00.840 --> 00:59:08.840]   So I was where you are and I made about the same amount of money as you were making at that time.
[00:59:08.840 --> 00:59:10.840]   And I was where you are.
[00:59:10.840 --> 00:59:16.840]   And in terms of life stage, I was not married at 23.
[00:59:16.840 --> 00:59:21.840]   My wife and I were friends and we were certainly interested in one another romantically.
[00:59:21.840 --> 00:59:25.840]   But we were I was where you are.
[00:59:26.840 --> 00:59:38.840]   So let me and I also was where you are with regard to my interest in retirement, my use of financial calculators and all of those things where we would probably get along really well.
[00:59:38.840 --> 00:59:48.840]   So I'll just share with you a little bit of what I've learned in the last decade and what the what I think a little bit of what my message is from this stage of life.
[00:59:48.840 --> 00:59:57.840]   I don't know what it's going to be like to be 63 yet, but I'll tell you what a little bit of my message is for the younger men like you who are a little bit younger than than me.
[00:59:57.840 --> 01:00:02.840]   The world of finance didn't serve me well by focusing me on retirement.
[01:00:03.840 --> 01:00:18.840]   Now, I'm all about your achieving the goal that you described, not having to worry about having enough money, not having your choices limited by money, being able to help other family members when they need help, etc.
[01:00:18.840 --> 01:00:21.840]   I love those goals. I'm 100 percent sold on that.
[01:00:21.840 --> 01:00:27.840]   But I was diligently when I was your age, I was diligently stocking money aside into a Roth IRA.
[01:00:27.840 --> 01:00:29.840]   And I didn't know.
[01:00:29.840 --> 01:00:32.840]   I didn't know what I didn't know.
[01:00:32.840 --> 01:00:35.840]   And so here's what I have learned.
[01:00:35.840 --> 01:00:44.840]   I think the reason why we struggle a little bit with our savings goals is because they're not meaningful enough to us.
[01:00:44.840 --> 01:00:48.840]   You have impressively long term perspective.
[01:00:48.840 --> 01:01:01.840]   Your ability to think 45 years into the future is admirable, and it is absolutely the probably the number one thing or at least one of the top three things I would look forward to see is somebody going to be successful.
[01:01:01.840 --> 01:01:06.840]   People with a long time horizon, the ability to think in the future.
[01:01:06.840 --> 01:01:17.840]   That seems to be if you study the literature, that seems to be one of the most predictive factors to know whether somebody is going to be financially successful, successful in life.
[01:01:17.840 --> 01:01:28.840]   The ability to delay gratification and to defer gratification seems to be the number one or one of the top few factors that leads to success.
[01:01:28.840 --> 01:01:33.840]   And you have proven and are now proving that you have that.
[01:01:33.840 --> 01:01:45.840]   Your girlfriend should consider you a great catch because of that, because if you have the ability to think forward multiple decades and to defer gratification today because you could buy some really fun stuff with a thousand dollars a month.
[01:01:45.840 --> 01:01:48.840]   But you're choosing not to buy that fun stuff.
[01:01:48.840 --> 01:01:52.840]   And instead, you're choosing to think about your future financial security.
[01:01:52.840 --> 01:01:55.840]   You're choosing to think about your future financial assets.
[01:01:55.840 --> 01:02:02.840]   You have the cornerstone of success habits by having that long time horizon.
[01:02:02.840 --> 01:02:08.840]   People who have a short time horizon usually are broken, desperate most of their life.
[01:02:08.840 --> 01:02:23.840]   And so if you were going to change anything about yourself, if you were going to change anything about your children, teach yourself and your children to have a long time horizon to develop the ability to delay gratification for the future and to follow through on a good plan for a long time.
[01:02:23.840 --> 01:02:25.840]   Now you're doing that.
[01:02:25.840 --> 01:02:36.840]   Here's the problem. Because your goals are so vague, you're contributing money to these accounts without any clear sense of purpose.
[01:02:36.840 --> 01:02:44.840]   If you want to retire with a $60,000 per year income in today's dollars, you probably don't need to save a thousand dollars a month.
[01:02:44.840 --> 01:02:48.840]   Let's do some quick math and I'll just I'll do it real fast to give you an idea of it.
[01:02:48.840 --> 01:03:01.840]   I'm going to ignore doing an inflation calculation here and I'm just going to assume just static numbers that not accounting for inflation because inflation calculations take me a few extra steps and they just slow me down just a little bit.
[01:03:01.840 --> 01:03:06.840]   The calculator that is fine that you used, but let's just do some quick math.
[01:03:06.840 --> 01:03:14.840]   If you begin today at the age of 23 and you save and invest until you're 68 years old, that gives you a 45 year time horizon.
[01:03:14.840 --> 01:03:18.840]   So I'll just plug this into the calculator here. 45 years and let's convert this to monthly.
[01:03:18.840 --> 01:03:21.840]   So it's going to be 540 months from now.
[01:03:21.840 --> 01:03:25.840]   Let's go with your 7% number right now and let's put that in.
[01:03:25.840 --> 01:03:28.840]   So that comes out to be 0.58% per month.
[01:03:28.840 --> 01:03:33.840]   Let's start with a present value of $10,000, which is what you have saved in your account.
[01:03:33.840 --> 01:03:38.840]   And let's put a thousand dollars per month into that account each month going forward.
[01:03:38.840 --> 01:03:54.840]   At the age of 68, under those expectations, you could expect to have an account value of $4,045,952.84.
[01:03:54.840 --> 01:04:01.840]   Now that's probably far more money than you would need to produce $60,000 per year of spending.
[01:04:01.840 --> 01:04:10.840]   So if we just use the 4% rule on that number and we'd say, "What's 4%? You're going to spend 4% of that account value."
[01:04:10.840 --> 01:04:19.840]   That's $161,000. That's over two times the amount of money that you said that you need, $60,000.
[01:04:19.840 --> 01:04:27.840]   And it's over 150% more than what you said you needed with regard to $100,000 per year.
[01:04:27.840 --> 01:04:33.840]   I don't think you would even need that much because if you're not spending $100,000 a year today,
[01:04:33.840 --> 01:04:36.840]   you're not going to spend $100,000 a year in retirement.
[01:04:36.840 --> 01:04:41.840]   People who are frugal don't just all of a sudden start spending more money in retirement.
[01:04:41.840 --> 01:04:48.840]   If you have saved that much money for retirement, you would wind up in a situation where you're like the last caller,
[01:04:48.840 --> 01:04:52.840]   where you've got millions of dollars that you're not going to spend and you're just thinking about, "How do I give this away?"
[01:04:52.840 --> 01:04:57.840]   Which is great. I want you to be there. But the point is you don't need to save this much money for retirement.
[01:04:57.840 --> 01:05:02.840]   Now here's what I didn't hear from you. I didn't hear in your financial goals,
[01:05:02.840 --> 01:05:08.840]   I didn't hear you talk about anything related to marriage. Do you hope to marry at some point in time?
[01:05:08.840 --> 01:05:09.840]   I do.
[01:05:09.840 --> 01:05:15.840]   Okay. So you didn't say to me, "Joshua, I'm saving money for an engagement ring," or "Joshua, I'm saving money for a wedding,"
[01:05:15.840 --> 01:05:22.840]   or "Joshua, I'm saving money to move to Michigan," or "Joshua, I'm saving money for a really great honeymoon,"
[01:05:22.840 --> 01:05:29.840]   or "Joshua, I'm saving money so my wife and I can do such and such." I didn't hear any of those things.
[01:05:29.840 --> 01:05:35.840]   And so that concerns me. Now I'm not saying that to be mean to you, but as somebody who is 10 years down the road,
[01:05:35.840 --> 01:05:41.840]   that's going to be a much bigger impact on you than having $4 million at age 68.
[01:05:41.840 --> 01:05:46.840]   Similarly, I didn't hear you say anything about opportunity money, opportunity funds.
[01:05:46.840 --> 01:05:53.840]   You mentioned that you're saving money into a car account and you have $1,000 in that right now,
[01:05:53.840 --> 01:05:59.840]   but you didn't say anything about investing into something that is related to your career
[01:05:59.840 --> 01:06:04.840]   or into switching from your current career and developing a higher source of income.
[01:06:04.840 --> 01:06:10.840]   You mentioned that you know that's important, but you didn't talk to me about any specific goals related to that.
[01:06:10.840 --> 01:06:15.840]   So here would be some goals that I would recommend that you consider that I think are a little bit more tangible.
[01:06:15.840 --> 01:06:21.840]   And my hope with these tangible goals is I want you to save more money than you're saving now,
[01:06:21.840 --> 01:06:27.840]   but just to put slightly different names on it so you can understand what those goals actually are.
[01:06:27.840 --> 01:06:36.840]   So the first thing that I would recommend that you do, I would first recommend that you allocate about $10,000
[01:06:36.840 --> 01:06:43.840]   of your current savings strictly as your emergency fund and/or your opportunity fund.
[01:06:43.840 --> 01:06:49.840]   As a single man, you should put yourself in a situation where you have six months of an emergency fund,
[01:06:49.840 --> 01:06:54.840]   and at $1,800 per month, six months comes out to $10,800.
[01:06:54.840 --> 01:07:01.840]   Now, you could get a job faster than that, but what I would recommend to you that you set as your first goal
[01:07:01.840 --> 01:07:06.840]   is to save $10,000 and save it, and here I'll come back to this in a moment,
[01:07:06.840 --> 01:07:09.840]   you could save it in a Roth IRA because there's no reason why you couldn't get it out.
[01:07:09.840 --> 01:07:14.840]   But because retirement is so important to you, I would just say just keep the Roth IRA as it is.
[01:07:14.840 --> 01:07:21.840]   And I would say save $10,000 first into your liquid savings accounts, just a saving account at the bank, money market.
[01:07:21.840 --> 01:07:27.840]   I'd put half the money in cash and store it in your safe or in your safety deposit box at the bank
[01:07:27.840 --> 01:07:34.840]   or put it in your dad's gun safe or whatever. Find a safe place to stash it, but save $10,000.
[01:07:34.840 --> 01:07:41.840]   In your life thus far, have you ever had $10,000 sitting in your bank account?
[01:07:41.840 --> 01:07:43.840]   I have not. Not even close.
[01:07:43.840 --> 01:07:52.840]   All right. Once you hit that number, you will achieve your first target that you told me that you wanted to achieve at 68,
[01:07:52.840 --> 01:08:00.840]   meaning having enough money to not to worry about having enough money if you need money
[01:08:00.840 --> 01:08:07.840]   and to not have your decisions limited by money and to be able to cover yourself and to help someone else.
[01:08:07.840 --> 01:08:11.840]   I can't use your exact words, but that's basically what you described to me.
[01:08:11.840 --> 01:08:18.840]   You don't need $4 or $5 million to do that. You need $10,000 to do that.
[01:08:18.840 --> 01:08:24.840]   Can you think of any decision that you would like to make or any problem that you might face financially
[01:08:24.840 --> 01:08:33.840]   that if you had $10,000 in the bank you couldn't solve or anything you couldn't make at this stage of your life?
[01:08:33.840 --> 01:08:38.840]   No. That would make things a lot easier, I'm sure.
[01:08:38.840 --> 01:08:43.840]   Right. Now, 10 years from now, $10,000 won't be enough, right?
[01:08:43.840 --> 01:08:48.840]   Because I have lots of problems in my life that could happen that are bigger than $10,000.
[01:08:48.840 --> 01:08:53.840]   But at your stage of life, $10,000 gets you there.
[01:08:53.840 --> 01:08:57.840]   So I would recommend that you set that as your first target, is that you save for that.
[01:08:57.840 --> 01:09:01.840]   After you've saved for that, and I think you should be there in a few months.
[01:09:01.840 --> 01:09:05.840]   So if I were you, I would set an aggressive target of that goal.
[01:09:05.840 --> 01:09:13.840]   Do you have any major important dates coming up? Birthday, anniversary, at work, anniversary with your girlfriend,
[01:09:13.840 --> 01:09:21.840]   or any important dates coming up in the next few months that are personally meaningful to you?
[01:09:21.840 --> 01:09:26.840]   Not particularly, I suppose.
[01:09:26.840 --> 01:09:32.840]   All right. Then make one up. But pick a date that seems exciting to you and set a goal of saving $10,000.
[01:09:32.840 --> 01:09:35.840]   And try to get there as fast as possible.
[01:09:35.840 --> 01:09:42.840]   Now, when you have a short-term goal like that, it makes it a lot easier for you to put yourself in a situation
[01:09:42.840 --> 01:09:45.840]   where you're aggressive about cutting your expenses.
[01:09:45.840 --> 01:09:51.840]   You put yourself in a situation where you can actually build more money and savings because you have a short-term goal.
[01:09:51.840 --> 01:09:58.840]   It's hard to feel motivated about putting $1,000 a month aside when you've got to wait 45 years to see the results of that.
[01:09:58.840 --> 01:10:03.840]   Especially when the compound interest curves don't start kicking in really powerfully until about 20 years from now.
[01:10:03.840 --> 01:10:09.840]   But having $10,000 and imagining that and putting yourself where you've got that as a goal,
[01:10:09.840 --> 01:10:13.840]   that should be personally motivating to you.
[01:10:13.840 --> 01:10:17.840]   Now, after you've done that, the second thing I would recommend to you,
[01:10:17.840 --> 01:10:25.840]   as you sit down and imagine over the next few years, as best you can, any big expenses that you think would be coming up.
[01:10:25.840 --> 01:10:28.840]   So, here you should be thinking about marriage.
[01:10:28.840 --> 01:10:33.840]   And you should be thinking about establishing yourself in a new household together with your wife.
[01:10:33.840 --> 01:10:39.840]   Think about how much money you might like to save to be able to do something like buy an engagement ring.
[01:10:39.840 --> 01:10:43.840]   Think about how much money you might like to save to be able to pay for a wedding.
[01:10:43.840 --> 01:10:48.840]   Think about how much money you might like to save to be able to pay for a honeymoon.
[01:10:48.840 --> 01:10:49.840]   Think through those.
[01:10:49.840 --> 01:10:52.840]   And I would recommend that you put those on your list.
[01:10:52.840 --> 01:10:58.840]   Because if you'll be thinking about that and preparing for that, it will make your entry into marriage,
[01:10:58.840 --> 01:11:07.840]   if you wind up proposing to your girlfriend, it will make your entry into marriage far, far more pleasurable than most people's entry into marriage.
[01:11:07.840 --> 01:11:11.840]   So, I recommend you consider that and start allocating funds for that.
[01:11:11.840 --> 01:11:15.840]   Second, with regard to the house, try to get some clarity on it.
[01:11:15.840 --> 01:11:19.840]   And set some bigger goals as far as, okay, what do you need a house for?
[01:11:19.840 --> 01:11:23.840]   Here's what I'll tell you. You can't know now what you'll need 10 years from now.
[01:11:23.840 --> 01:11:27.840]   And the best way to approach it is just to wait until you're married.
[01:11:27.840 --> 01:11:38.840]   Your first year of marriage, rent the cheapest apartment that is appropriate for your and your wife's income levels and what she and you together decide that you can handle.
[01:11:38.840 --> 01:11:43.840]   It should be comfortable enough to not be frustrating, but it should not be opulent.
[01:11:43.840 --> 01:11:45.840]   And start to build your life together.
[01:11:45.840 --> 01:11:50.840]   And then after you start to build your life together and spend time with her and after you're married for a year or two,
[01:11:50.840 --> 01:11:58.840]   then you'll start to have an idea about the best types of things that you like and the types of things that you don't like.
[01:11:58.840 --> 01:12:04.840]   And then, as you start to have children, children only come, you know, one or two or very rarely three at a time.
[01:12:04.840 --> 01:12:09.840]   Usually they come one at a time, which means they're pretty easy to tuck away into little corners.
[01:12:09.840 --> 01:12:12.840]   And they're small when they're born. They don't really move around a lot.
[01:12:12.840 --> 01:12:16.840]   And so you still have loads of time that you can take time and be flexible.
[01:12:16.840 --> 01:12:21.840]   And what you want to do is at this stage of your life, maintain your flexibility as much as possible.
[01:12:21.840 --> 01:12:25.840]   Because in order for you to hit your lifestyle goals or your career goals,
[01:12:25.840 --> 01:12:31.840]   if you can keep your flexibility and you can just stay renting an apartment so that you can easily move,
[01:12:31.840 --> 01:12:36.840]   and if you can keep your possessions few and limited in number and in size,
[01:12:36.840 --> 01:12:46.840]   then you'll be able to make strategic moves that will help your career to go from $50,000 of earnings to $150,000 of earnings five years from now.
[01:12:46.840 --> 01:12:53.840]   That should be your target. In the next five years, figure out how do I go from $50,000 to $100,000 to $150,000.
[01:12:53.840 --> 01:12:55.840]   And if five years intimidates you, make it ten years.
[01:12:55.840 --> 01:13:02.840]   But you could go, at 23 years old, you can go from $50,000 to $150,000 by the age of 28.
[01:13:02.840 --> 01:13:05.840]   But in order to get there, you'll want to maintain your flexibility.
[01:13:05.840 --> 01:13:10.840]   And so I would caution you to be slow about committing to big things like houses, save for them,
[01:13:10.840 --> 01:13:13.840]   but be slow about moving in that direction.
[01:13:13.840 --> 01:13:19.840]   And build your career. Build your life together with your wife and build your career at this stage.
[01:13:19.840 --> 01:13:22.840]   And keep your financial options open to you.
[01:13:22.840 --> 01:13:32.840]   The next target I would recommend that you target is set yourself a goal of getting to $100,000 of accessible money as quickly as you can.
[01:13:32.840 --> 01:13:38.840]   Now that accessible money should include your Roth IRA, but outside of that, it shouldn't really include many other major investments.
[01:13:38.840 --> 01:13:41.840]   It should include primarily money that's available to you.
[01:13:41.840 --> 01:13:45.840]   And then in the next few years, meaning just in bank accounts and cash and money markets, etc.,
[01:13:45.840 --> 01:13:51.840]   then over the next few years, dedicate yourself to trying to figure out what your investment strategy is going to be.
[01:13:51.840 --> 01:13:58.840]   Is your investment strategy going to be to pursue the path of corporate income earning,
[01:13:58.840 --> 01:14:02.840]   where you're going to pursue the corner office approach?
[01:14:02.840 --> 01:14:06.840]   Well, in that situation, then your best investment strategy is just going to be put money in your 401(k)
[01:14:06.840 --> 01:14:10.840]   by publicly traded mutual funds and focus on your earnings.
[01:14:10.840 --> 01:14:14.840]   Is your investment strategy going to be to build your own independent business?
[01:14:14.840 --> 01:14:16.840]   If so, you need money to start the business.
[01:14:16.840 --> 01:14:23.840]   Is your investment strategy going to be purchasing underappreciated, underpriced assets and selling them for a higher dollar figure?
[01:14:23.840 --> 01:14:28.840]   Well, whatever assets you're going to be working with, you're going to need money to work with.
[01:14:28.840 --> 01:14:35.840]   And so if you have money available to you, then you can pursue whatever investment strategy you decide makes sense for you.
[01:14:35.840 --> 01:14:40.840]   And then you and your wife, as you start to move and get clarity on what your future would look like together,
[01:14:40.840 --> 01:14:42.840]   are you going to live in Michigan or are you going to live in Texas?
[01:14:42.840 --> 01:14:45.840]   Are you going to live in apartments?
[01:14:45.840 --> 01:14:51.840]   Are you going to buy cheap houses, live in them while you fix them up and then sell them a couple years later?
[01:14:51.840 --> 01:14:55.840]   What are her skills? What are her career ambitions? What are your skills? What are your career ambitions?
[01:14:55.840 --> 01:15:05.840]   You'll want that money. And as you have that money to draw on, you can achieve that goal you set at 68 far faster than waiting till 68.
[01:15:05.840 --> 01:15:12.840]   You'll be there literally in three months with that $10,000 number, three or four months.
[01:15:12.840 --> 01:15:16.840]   And two years from now, three years from now, you can continue to build.
[01:15:16.840 --> 01:15:22.840]   Now, if you follow this path that I'm outlining for you and you set aggressive financial goals,
[01:15:22.840 --> 01:15:27.840]   then you'll be able to enjoy the fruits of what you're talking about in retirement.
[01:15:27.840 --> 01:15:36.840]   Every year going forward, you will be able to enjoy that financial stability, that financial independence.
[01:15:36.840 --> 01:15:39.840]   And then it'll just be increasing levels.
[01:15:39.840 --> 01:15:43.840]   So at this stage, you can take your wife on a two-month honeymoon.
[01:15:43.840 --> 01:15:48.840]   But three years from now, you guys can do a 12-month trip.
[01:15:48.840 --> 01:15:50.840]   Or five years from now, you can build a 12-month trip.
[01:15:50.840 --> 01:16:00.840]   And by having money, you'll have life decisions available to you that aren't available to people who put all their money in a 401(k) and just feel like they can't touch it.
[01:16:00.840 --> 01:16:05.840]   And that's really, if I were to go back and preach to my 23-year-old self, that's what I would say.
[01:16:05.840 --> 01:16:10.840]   So I'm not saying don't save money. I'm saying save more money than you're saving now.
[01:16:10.840 --> 01:16:14.840]   But just think about it with a slightly different frame of mind.
[01:16:14.840 --> 01:16:21.840]   And I believe that you will then build from your current place in the top third of society, and you'll go up and up and up.
[01:16:21.840 --> 01:16:25.840]   And you'll enjoy financial abundance at every stage going forward.
[01:16:25.840 --> 01:16:28.840]   And you'll be able to build those satisfying things.
[01:16:28.840 --> 01:16:32.840]   You know, I always love the phrase that Zig Ziglar used to say.
[01:16:32.840 --> 01:16:38.840]   He says, "I want all the things that you want to have, the things that money can buy and all the things that money can't buy."
[01:16:38.840 --> 01:16:45.840]   And that's where I am trying to direct your attention, is to thinking about the things that money can buy and also the things that money can't buy.
[01:16:45.840 --> 01:16:50.840]   That's my speech. Questions, comments, anything to be clarified, Alex?
[01:16:50.840 --> 01:16:59.840]   Thank you so much. That really gives me a lot to think about. I really appreciate the help with goals.
[01:16:59.840 --> 01:17:03.840]   I guess I'm not great at setting goals for myself, but that's going to help a lot.
[01:17:03.840 --> 01:17:14.840]   If you will go back, Alex, and listen to the recording of this show, it'll be published in 10 minutes, and listen to the types of questions that I asked you.
[01:17:14.840 --> 01:17:24.840]   I was very intentional in my asking you those questions, because what I'm hoping is to hear that you have good answers for them.
[01:17:24.840 --> 01:17:28.840]   And it's not a matter of there's something wrong with you if you don't. Most people don't.
[01:17:28.840 --> 01:17:35.840]   But if you get to the point where you can answer those questions for me clearly, then you don't need me anymore.
[01:17:35.840 --> 01:17:40.840]   You can just guide yourself and coach yourself to anything that you want.
[01:17:40.840 --> 01:17:46.840]   So here's what I did. I started by asking you about your management of your current situation.
[01:17:46.840 --> 01:17:54.840]   Because you can't think about people who are behind on their bills, they can't think about big financial goals.
[01:17:54.840 --> 01:18:02.840]   So until you have a good basic money management system in place, which yours is good enough, but you want to constantly be thinking about that.
[01:18:02.840 --> 01:18:08.840]   That's not a goal, that's a tool, that's a methodology. You've got to have a good financial management system in place today.
[01:18:08.840 --> 01:18:12.840]   So that's why I started with that, was to get a sense of how in control of your money you are.
[01:18:12.840 --> 01:18:16.840]   And you're doing great. You're in control. You could probably tweak a few things, but you're in control.
[01:18:16.840 --> 01:18:19.840]   You know what's coming in, and you know where it's going out.
[01:18:19.840 --> 01:18:24.840]   And you want to make sure that as you go forward, that you always know what's coming in, and you know what's going out.
[01:18:24.840 --> 01:18:28.840]   That's important. Now the next thing I asked you is I asked you about your goals.
[01:18:28.840 --> 01:18:33.840]   And I didn't feed you the goals. I asked you, I said, "What are your financial goals?"
[01:18:33.840 --> 01:18:38.840]   I didn't say anyone else's, I said yours. Because your financial goals are the ones that matter.
[01:18:38.840 --> 01:18:44.840]   Then I asked you why those goals are important to you. I said, "Why are those goals important to you?"
[01:18:44.840 --> 01:18:49.840]   To try to get you to clarify, "Oh, here's why this is important to me."
[01:18:49.840 --> 01:18:58.840]   Then I asked you to rank those goals. And after ranking goals, you put yourself in a situation where you can know,
[01:18:58.840 --> 01:19:04.840]   "Here's what I'm going to work on first." And that ranking should reflect their personal importance to you,
[01:19:04.840 --> 01:19:11.840]   and also the logical order. So I don't think logically you should put any money into your retirement funds
[01:19:11.840 --> 01:19:17.840]   until you have a big, giant emergency and opportunity fund. Because if you're going to move from,
[01:19:17.840 --> 01:19:21.840]   I think you're in Ohio, if you're going to move from Ohio to Michigan, that's going to cost you money.
[01:19:21.840 --> 01:19:25.840]   You're going to need money to put down first, last, and security deposit on a new apartment.
[01:19:25.840 --> 01:19:30.840]   You need 10 grand. So I would say put 10 grand aside first before saving for retirement.
[01:19:30.840 --> 01:19:38.840]   But then I also affirm what you said, where you said, "I need to start it now because that keeps the compound interest working on me."
[01:19:38.840 --> 01:19:44.840]   Let's go back to our math table. If I drop those years of investing, what was our future value?
[01:19:44.840 --> 01:19:55.840]   Let's do it real quick. So again, 45 years, 7% interest is what we used, present value of $10,000, $1,000 per month.
