
[00:00:00.040 --> 00:00:09.420]   lihat
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:32:29.980]   You're going to go ahead and close the show.
[00:32:29.980 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.000 --> 00:33:00.000]   You're going to go ahead and close the show.
[00:33:00.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:33:30.020]   You're going to go ahead and close the show.
[00:33:30.020 --> 00:34:00.040]   in that country for an extended period of time.
[00:34:00.040 --> 00:34:00.040]   How long have you lived in Bermuda?
[00:34:00.040 --> 00:34:00.040]   About seven years.
[00:34:00.040 --> 00:34:00.040]   Okay. So I don't know. I'm not familiar with the laws of Bermuda. But I would encourage you to investigate that and it's hard for me to think that there wouldn't be by the time by the time you have there wouldn't be a way for you to start beyond that process towards citizenship in Bermuda. Your fastest options then would be but you cannot just because you're living in Bermuda doesn't mean you can't also start the process of citizenship in Bermuda.
[00:34:00.040 --> 00:34:00.040]   Just because you're living in Bermuda doesn't mean you can't also start the process of citizenship in Bermuda.
[00:34:00.040 --> 00:34:00.040]   Just because you're living in Bermuda doesn't mean you can't also start the process of citizenship in Bermuda.
[00:34:00.040 --> 00:34:00.040]   you can't be the process of citizenship in Bermuda.
[00:34:00.060 --> 00:34:30.060]   You can't be the process of citizenship in Bermuda.
[00:34:30.060 --> 00:34:30.060]   Do you think that you'll be you plan to keep working in Bermuda at this current job?
[00:34:30.060 --> 00:34:30.060]   Yeah, at this job or a similar one. Yeah, this company goes through any way for you to move to another place?
[00:34:30.060 --> 00:34:30.060]   They mainly have operations in the United States. They might have they may get something in the UK though.
[00:34:30.060 --> 00:34:30.060]   Okay. So, for just the reason I pointed out is there may be ways if you wanted to, if you wanted to be a citizen in the United States,
[00:34:30.060 --> 00:34:30.060]   If you wanted to be a citizen in the United States,
[00:34:30.060 --> 00:34:30.060]   You can't be a citizen in the United States.
[00:34:30.060 --> 00:34:30.060]   Okay, so if you wanted to be a citizen in the United States,
[00:34:30.060 --> 00:34:30.060]   Okay, so if you wanted to be a citizen in the United States,
[00:34:30.060 --> 00:34:30.060]   Okay, so if you wanted to be a citizen in the United States,
[00:34:30.080 --> 00:35:00.080]  ,
[00:35:00.080 --> 00:35:00.080]   There are a number of countries that you can go live in but there are a number of countries where you can start the process of a citizenship by naturalization without being there full time. Now, these rules have changed. There are a number of countries in the world that are well known for the fact that you can go there. You can apply to be a resident of that country. You can get a resident visa and you can start the clock ticking towards a status of citizenship. There are only a couple of those out there and I would refer you to your own research.
[00:35:00.080 --> 00:35:00.080]   There are a number of countries that you can go there you can apply to be a resident of that country. You can get a resident visa and you can start the clock ticking towards a status of citizenship. There are only a couple of those out there and I would refer you to your own research.
[00:35:00.080 --> 00:35:00.080]   Yes, there are only a couple of those out there and I would refer you to your own research.
[00:35:00.080 --> 00:35:00.080]  ,
[00:35:00.120 --> 00:35:28.540]   vedere,,,
[00:35:30.060 --> 00:35:59.960]   deliverable, and that's what we're looking for.
[00:35:59.960 --> 00:35:59.960]   We're looking for a place where we can get that visa.
[00:35:59.960 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.040]   We're looking for a place where we can get that visa.
[00:36:00.040 --> 00:36:00.060]   We're looking for a place where we can get that visa.
[00:36:00.060 --> 00:36:00.060]   We're looking for a place where we can get that visa.
[00:36:00.060 --> 00:36:00.060]   We're looking for a place where we can get that visa.
[00:36:00.060 --> 00:36:00.060]   We're looking for a place where we can get that visa.
[00:36:00.060 --> 00:36:00.060]   We're looking for a place where we can get that visa.
[00:36:00.060 --> 00:36:30.100]   a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.100 --> 00:36:30.100]   We're looking for a place where we can get that visa.
[00:36:30.120 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:00.140]   We're looking for a place where we can get that visa.
[00:37:00.140 --> 00:37:30.180]  ,
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.180 --> 00:37:30.180]   We're looking for a place where we can get that visa.
[00:37:30.200 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:00.220]   We're looking for a place where we can get that visa.
[00:38:00.220 --> 00:38:30.260]  ,
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.260 --> 00:38:30.260]   We're looking for a place where we can get that visa.
[00:38:30.280 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:00.300 --> 00:39:00.300]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]  , we're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.340 --> 00:39:30.340]   We're looking for a place where we can get that visa.
[00:39:30.380 --> 00:39:38.560]   for
[00:39:38.560 --> 00:39:59.800]   con on like
[00:41:26.540 --> 00:41:27.860]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:27.860 --> 00:41:27.940]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:27.940 --> 00:41:28.740]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.760 --> 00:41:58.760]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:41:58.800 --> 00:42:28.780]  ,
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that's unnecessary because you're living and working in Bermuda now in that situation
[00:42:28.780 --> 00:42:28.780]   that situation that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:28.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation
[00:42:58.800 --> 00:42:58.800]   that's unnecessary because you're living and working in Bermuda now in that situation that situation that situation
[00:42:58.840 --> 00:43:05.820]   die
[00:43:05.820 --> 00:43:27.960]   during the is on эта
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  ,
[00:43:58.840 --> 00:43:58.840]  , and I think that's a great point. Now when you when you really laid it out like that that that's that's a great point. Now when you when you really laid it out like that that's a great point.
[00:43:58.840 --> 00:43:58.840]   that's a great point. Now when you when you really laid it out like that that's a great point. Now when you when you really laid it out like that that's a great point.
[00:44:28.860 --> 00:44:28.860]   ----
[00:44:28.860 --> 00:44:28.860]   ----
[00:44:28.900 --> 00:44:58.880]   ----
[00:45:28.900 --> 00:45:28.900]   ----
[00:45:28.900 --> 00:45:58.920]   ----
[00:45:58.920 --> 00:45:58.920]   ----
[00:45:58.960 --> 00:46:19.260]   ----
[00:46:19.260 --> 00:46:19.480]   ----
[00:46:19.480 --> 00:46:19.720]   ----
[00:46:19.720 --> 00:46:19.820]   ----
[00:46:19.820 --> 00:46:20.120]   ----
[00:46:20.120 --> 00:46:20.300]   ----
[00:46:20.300 --> 00:46:20.720]   ----
[00:46:20.720 --> 00:46:20.820]   ----
[00:46:20.820 --> 00:46:21.140]   ----
[00:46:21.140 --> 00:46:21.560]   ----
[00:46:21.560 --> 00:46:21.660]   ----
[00:46:21.660 --> 00:46:21.720]   ----
[00:46:21.720 --> 00:46:21.800]   ----
[00:46:21.800 --> 00:46:22.200]   ----
[00:46:22.200 --> 00:46:22.520]   ----
[00:46:22.520 --> 00:46:22.620]   ----
[00:46:22.620 --> 00:46:22.720]   ----
[00:46:22.720 --> 00:46:22.780]   ----
[00:46:22.780 --> 00:46:22.840]   ----
[00:46:22.840 --> 00:46:23.020]   ----
[00:46:23.020 --> 00:46:23.140]   ----
[00:46:23.140 --> 00:46:23.220]   ----
[00:46:23.220 --> 00:46:23.320]   ----
[00:46:23.320 --> 00:46:28.940]   the United States.
[00:46:28.980 --> 00:46:36.260]   except
[00:46:36.260 --> 00:46:40.260]  � in the doesn hold
[00:46:40.260 --> 00:46:58.480]  --, and具 squared, the stream, the hp, the, the, the, the, the, the,,,,,,,,,,,,,,,,. stellt
[00:46:59.000 --> 00:47:05.040]   realize
[00:47:05.040 --> 00:47:27.900]   like,
[00:47:29.020 --> 00:47:56.080]   Maxim
[00:47:57.040 --> 00:48:03.240]   Patrons of the show wrote in because they couldn't call in a couple of patrons here and a couple of non-patrons.
[00:48:03.240 --> 00:48:04.100]   Mike writes in and says,
[00:48:04.100 --> 00:48:08.460]   Josh, I've got a question to help you sleep by tomorrow, given the fact that I live in the People's Republic of China.
[00:48:08.460 --> 00:48:10.040]   Don't feel bad if you don't answer this.
[00:48:10.040 --> 00:48:11.900]   I'm sure real callers are better off for your show.
[00:48:11.900 --> 00:48:16.840]   I've been working here in saving and I'm in the process of sending $10,000 back to the United States
[00:48:16.840 --> 00:48:21.440]   and will be moving back to join a program which works with low-income students in Catholic schools.
[00:48:21.440 --> 00:48:26.920]   I have a small stock portfolio, a small Fundrise account, and a small 401k.
[00:48:26.920 --> 00:48:27.040]   I have a small stock portfolio, a small Fundrise account, and a small 401k.
[00:48:27.040 --> 00:48:27.040]   I have a small stock portfolio, a small Fundrise account, and a small 401k.
[00:48:27.040 --> 00:48:57.060]   I have a small stock portfolio, a small Fundrise account, and a small 401k.
[00:48:57.060 --> 00:48:57.060]   I have a small stock portfolio, a small Fundrise account, and a small 401k.
[00:48:57.100 --> 00:49:07.440]   pieces
[00:49:07.440 --> 00:49:25.700]   Ed I is con
[00:51:21.920 --> 00:51:30.040]   in
[00:51:30.040 --> 00:51:31.760]   work. Milk
[00:51:51.640 --> 00:51:53.220]   work.
[00:51:53.220 --> 00:52:21.360]   We would like one day to own land and live off of it as much as possible within reason. We're planning on a minimum of 20 acres. We also want to own rental property. Rich dad, poor dad, bigger pockets, stacking Benjamins, afford anything, fire drill, and a few more have all helped me decide that real estate is meant for me. In your opinion, should we pay the minimum on everything and stack cash until we can afford the down payment on the property we want and then save for the building of our dream home on it? Or should we pay off all of our debt with gazelle intensity? Or should we start with a rental property? And I would like to hear your thoughts on that.
[00:52:21.400 --> 00:52:51.100]  ,
[00:52:51.100 --> 00:52:51.380]   and I would like to hear your thoughts on that.
[00:52:51.420 --> 00:53:21.400]  ,
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.400 --> 00:53:21.400]   and I would like to hear your thoughts on that.
[00:53:21.420 --> 00:53:51.420]   You're not yet financially independent.
[00:53:51.420 --> 00:53:51.420]   And so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do
[00:53:51.420 --> 00:53:51.420]   is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do is to build a real estate portfolio.
[00:53:51.420 --> 00:53:51.420]   and so the first thing you have to do is to build a real estate portfolio.
[00:53:51.420 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio.
[00:54:21.440 --> 00:54:21.440]   and so the first thing you have to do is to build a real estate portfolio. and so the first thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio.
[00:54:21.460 --> 00:54:51.460]   and so the first thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio. and so the first thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio.
[00:54:51.460 --> 00:54:51.460]   and so the first thing you have to do is to build a real estate portfolio. and so the second thing you have to do is to build a real estate portfolio.
[00:54:51.460 --> 00:54:51.460]   and so the first thing you have to do is to build a real estate portfolio. and so the first thing you have to do is to build a real estate portfolio. and so the first thing you have to do is to build a real estate portfolio.
[00:54:51.500 --> 00:55:21.480]  ,
[00:55:21.480 --> 00:55:21.480]   and so the second thing you have to do is to build a real estate portfolio.
[00:55:21.480 --> 00:55:21.480]   and so the second thing you have to do is to build a real estate portfolio.
[00:55:21.480 --> 00:55:21.480]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:21.480 --> 00:55:21.480]   and so the second thing you have to do is to build a real estate portfolio.
[00:55:21.480 --> 00:55:21.480]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:21.480 --> 00:55:21.480]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:21.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:55:51.500]   and so the first thing you have to do is to build a real estate portfolio.
[00:55:51.500 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.520 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.520 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.520 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.520 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.520 --> 00:56:21.520]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:21.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:56:51.540 --> 00:56:51.540]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:21.560 --> 00:57:21.560]   and so the first thing you have to do is to build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
[00:57:51.580 --> 00:57:51.580]   I'm not saying that you can't build a real estate portfolio.
