
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:57:09.500 --> 00:57:17.500]   And he wrote about this and it's concise enough that I'm going to read it and have it serve as a few useful thoughts.
[00:57:17.500 --> 00:57:22.500]   And then in the future when I'm able to get to it, I will prepare a series of shows on the background.
[00:57:22.500 --> 00:57:26.500]   I might be able to do this in an interview format with different financial planners.
[00:57:26.500 --> 00:57:28.500]   We'll see as time goes forward.
[00:57:28.500 --> 00:57:32.500]   But reading from the second part of the article here, income distribution strategies.
[00:57:32.500 --> 00:57:38.500]   The survey also asked planners to choose the income distribution strategy they most frequently employ.
[00:57:38.500 --> 00:57:44.500]   Ninety-two percent of respondents picked one of the following three approaches as their primary strategy.
[00:57:44.500 --> 00:57:50.500]   Structured systematic withdrawals, 50 percent up from 40 percent in 2009.
[00:57:50.500 --> 00:57:56.500]   A total return policy-based approach that draws a percentage of the portfolio periodically for income.
[00:57:56.500 --> 00:58:13.500]   Time-based segmentation, 28 percent down from 32 percent in 2009, which establishes separate pools of investments with the lowest risk pool drawn down for income in the nearest time horizon with the higher risk pools then drawn down for income in later periods.
[00:58:13.500 --> 00:58:20.500]   Essential versus discretionary income, 14 percent unchanged from 2009.
[00:58:20.500 --> 00:58:27.500]   Low-risk investments or annuity guarantees fund essential expenses and moderate higher-risk investments fund discretionary expenses.
[00:58:27.500 --> 00:58:31.500]   Several points relating to these three approaches strike me as noteworthy.
[00:58:31.500 --> 00:58:50.500]   The first concerns the essential versus discretionary approach, typically preferred because it insulates the funding of essential lifestyle expenses via very low-risk or annuity-guaranteed products and applies a more growth-oriented asset allocation with the assets assigned to fund discretionary lifestyle components.
[00:58:50.500 --> 00:58:59.500]   As noted earlier, only 17 percent of planner clients in or near retirement had to significantly alter their lifestyle following the financial crisis.
[00:58:59.500 --> 00:59:15.500]   However, an average of 25 percent of clients whose planners primarily employ the essential versus discretionary approach suffered a significant lifestyle adjustment, the highest percentage of any strategy, and a correlation that proved statistically significant.
[00:59:15.500 --> 00:59:16.500]   How could this be?
[00:59:16.500 --> 00:59:24.500]   It is likely that the assets earmarked for essential expenses in fact generated their income as anticipated without any unpleasant surprises.
[00:59:24.500 --> 00:59:31.500]   However, these assets require a larger initial investment to generate a given income than the other approaches.
[00:59:31.500 --> 00:59:51.500]   A client with $1 million seeking to fund $30,000 of inflation-adjusted essential expenses may need to put $800,000 or more in such low-risk assets, whereas even in a highly-valued market, a static safe withdrawal strategy of 4.5 percent would require only $667,000.
[00:59:51.500 --> 00:59:57.500]   And a dynamic rate of 5.5 percent would claim just $550,000.
[00:59:57.500 --> 01:00:11.500]   If the remaining $200,000 were invested more aggressively for growth as a counterbalance, this discretionary fund may well have declined 35 percent or more to less than $130,000.
[01:00:11.500 --> 01:00:24.500]   Experiencing this situation in 2008 and 2009, it is easy to imagine some retirees at least partially delaying or canceling planned expenses that were to be funded with these assets.
[01:00:24.500 --> 01:00:30.500]   Unfortunately, retirees are rarely ambivalent about their planned discretionary expenses.
[01:00:30.500 --> 01:00:38.500]   In fact, some of these may be essential to their retirement being a fulfilling time of life, even if not essential for basic food, clothing, or shelter.
[01:00:38.500 --> 01:00:45.500]   Income from these assets funds activities that actually help to define their quality of life, at least for that year.
[01:00:45.500 --> 01:00:49.500]   Even a partial delay is a significant adjustment.
[01:00:49.500 --> 01:00:58.500]   With a smaller share of assets available for such activities to begin with, the reduced discretionary fund balance early in 2010 may have been even more alarming.
[01:00:58.500 --> 01:01:03.500]   Sadly, an unintended consequence of this approach suggests itself.
[01:01:03.500 --> 01:01:14.500]   Be they clients or practitioners, some of those who most desire to shelter themselves from the inevitable economic storms appear to have been the most vulnerable to their fury.
[01:01:14.500 --> 01:01:25.500]   I'm going to interrupt the article here with saying this was the approach that I used at Northwestern Mutual was this allocation of some expenses to the essential approach, some expenses to the discretionary approach.
[01:01:25.500 --> 01:01:34.500]   In 2008-2009, I had not yet been in the business to the point of having clients who were following this plan, so I didn't personally experience this.
[01:01:34.500 --> 01:01:43.500]   But I do still think it's a strong strategy and it's still one of my preferences, but as indicated in the article here, a lot of planners disagree with that.
[01:01:43.500 --> 01:01:55.500]   The time-based segmentation or bucket approach used primarily by about 30% of planners sounds highly rational and feels quite secure, at least initially.
[01:01:55.500 --> 01:02:10.500]   After all, knowing that the first three or five years of portfolio withdrawals are safely tucked away in the most stable of fixed income assets with funds that will provide the income needed further down the road invested in more growth-oriented holdings is surely comforting.
[01:02:10.500 --> 01:02:14.500]   This, however, begs the question, what happens next?
[01:02:14.500 --> 01:02:38.500]   Depending on the answer, the bucket approach is then revealed as a thoughtful policy-based methodology, which places it neatly in the structured systematic withdrawals category or a rigid formula at risk of breaking in times when flexibility is required or a well-intentioned but vacuous strategy about which Gertrude Stein might have said, "There is no there there."
[01:02:38.500 --> 01:02:48.500]   Let me explain. Various articles have explored this concept, including actual empirical research that has attempted to quantify the sustainable withdrawals it can make available to retirees.
[01:02:48.500 --> 01:02:53.500]   There is no result that ascribes an increased safe withdrawal rate to its use.
[01:02:53.500 --> 01:02:57.500]   The sum of its parts, buckets, is no greater than its whole.
[01:02:57.500 --> 01:03:06.500]   In other words, a series of buckets that in total puts 40% of assets in fixed income generates the same outcome as a balanced portfolio with a 60/40 allocation.
[01:03:06.500 --> 01:03:10.500]   This is by no means a criticism of the bucket approach.
[01:03:10.500 --> 01:03:17.500]   However, any contention that it can produce higher sustainable withdrawals because of its structure is not borne out by the evidence.
[01:03:17.500 --> 01:03:25.500]   Still, practitioners using this approach face the same implementation issues as under the structured systematic withdrawal method.
[01:03:25.500 --> 01:03:27.500]   What is the source of this year's withdrawals?
[01:03:27.500 --> 01:03:30.500]   How will interest and dividend payments be handled?
[01:03:30.500 --> 01:03:34.500]   How do I rebalance the overall portfolio in light of current conditions?
[01:03:34.500 --> 01:03:37.500]   How do I handle a sustained equity bear or bull market?
[01:03:37.500 --> 01:03:43.500]   What, if anything, would trigger something other than an inflation-based withdrawal increase from one year to the next?
[01:03:43.500 --> 01:03:46.500]   Policy-based questions, all of them.
[01:03:46.500 --> 01:03:57.500]   Descriptions of the bucket approach frequently treat these matters almost as though they were afterthoughts when they often determine the very sustainability of a retiree's portfolio income.
[01:03:57.500 --> 01:04:06.500]   My concern is that placing three or five years of expenses in highly stable, short-term securities offers a false sense of security or worse.
[01:04:06.500 --> 01:04:14.500]   Undoubtedly, a cushion of this size or length is not only comforting, it is also sufficient to outlast most equity bear markets.
[01:04:14.500 --> 01:04:16.500]   Most, but not all.
[01:04:16.500 --> 01:04:35.500]   The reason portfolios with 60 to 70 percent equities consistently produce the maximum safe withdrawal rates at 99 to 100 percent success rates is because they contain and need to contain a big enough cushion to get through a far longer part of the distribution period when selling equities to fund withdrawals may be off the table.
[01:04:35.500 --> 01:04:46.500]   A balanced portfolio with 35 percent in short-term and U.S. government bonds can use these assets to sustain a 5 percent withdrawal rate for 8 to 10 years depending on its overall yield.
[01:04:46.500 --> 01:04:50.500]   Isolating three or five years of safe money may not be enough.
[01:04:50.500 --> 01:04:59.500]   Thus, maintaining a safe income bucket of that size does not offer a bulletproof sense of security absent a thoughtful integration with the other portfolio assets.
[01:04:59.500 --> 01:05:09.500]   If it did, portfolios with 80 percent equities would have higher safe withdrawal rates at a given confidence level than those with 60 to 70 percent.
[01:05:09.500 --> 01:05:11.500]   They do not.
[01:05:11.500 --> 01:05:20.500]   A larger potential problem comes if the buckets are established under a set-it-and-forget-it approach in which they are left to be drawn down in a predetermined sequence.
[01:05:20.500 --> 01:05:27.500]   What happens when an extended equity bear market ensues just as the safe bucket for the initial years is largely exhausted?
[01:05:27.500 --> 01:05:32.500]   Of course, a thoughtful policy-based rebalancing method would easily mitigate this risk.
[01:05:32.500 --> 01:05:42.500]   However, a literal and sequential drawdown of the buckets will periodically expose clients to the very market risks and consequences they would obviously rather avoid.
[01:05:42.500 --> 01:05:49.500]   So I probably lost 50 percent of the audience by using financial planner lingo, but frankly, that's the answer to the question.
[01:05:49.500 --> 01:05:51.500]   It depends.
[01:05:51.500 --> 01:05:53.500]   It's not an easy question to answer.
[01:05:53.500 --> 01:06:02.500]   We as financial planners have been working hard to come up with answers, but there's still a lot of debate in theory and in practice about how to do this.
[01:06:02.500 --> 01:06:15.500]   The key thing I do wish to close with for you, Max, is that you should consider that you do need to be active at least to some extent in retirement.
[01:06:15.500 --> 01:06:18.500]   This is different than in the accumulation phase.
[01:06:18.500 --> 01:06:22.500]   In the accumulation phase, the concern that you expressed about, "Well, then I'm trying to time the market."
[01:06:22.500 --> 01:06:29.500]   In the accumulation phase, generally, you're accumulating for a long period of time and you're accumulating over a long period of time.
[01:06:29.500 --> 01:06:35.500]   And you're systematically transferring income, a steady source of income, into investments.
[01:06:35.500 --> 01:06:42.500]   And generally, the best approach is just going to be to dollar-cost average in and consistently tuck money away.
[01:06:42.500 --> 01:06:48.500]   But once you get into the distribution phase, I think you have to be a little bit active and you have to be proactive.
[01:06:48.500 --> 01:06:53.500]   You have to follow your gut a little bit and you have to work with your planners.
[01:06:53.500 --> 01:06:58.500]   Now, the level of that active, proactive approach is going to depend on the strategy.
[01:06:58.500 --> 01:07:02.500]   If you're funding buckets of money, you've got to actually sell the funds and move them over.
[01:07:02.500 --> 01:07:16.500]   And you should be able, I think, and the challenge here is my own youth and inexperience of sitting through and working through decades and decades of stewardship of client assets.
[01:07:16.500 --> 01:07:18.500]   So I can't speak to this from personal experience.
[01:07:18.500 --> 01:07:26.500]   But for me, personally, friend to friend, I'm convinced that you can be a little bit proactive and you can just get a sense.
[01:07:26.500 --> 01:07:34.500]   And once you reach the point of retiring, generally, you're not trying to squeeze out the maximum return.
[01:07:34.500 --> 01:07:40.500]   You're not trying to say, "We've got to make the absolute maximum return in order to keep my job as a fund manager."
[01:07:40.500 --> 01:07:41.500]   That's a different question.
[01:07:41.500 --> 01:07:47.500]   You're just saying, "I need to be pretty big right on the general momentum of the markets."
[01:07:47.500 --> 01:07:51.500]   And you should be able to smell when all the papers are filled with gloom and doom the fact, "You know what?
[01:07:51.500 --> 01:07:56.500]   I'm just going to draw off my safe assets, however those are structured here, and try not to sell right now."
[01:07:56.500 --> 01:08:02.500]   And when there's new highs, that might be a good time to go ahead and transfer money into cash.
[01:08:02.500 --> 01:08:07.500]   At some point, I'll try to create these shows and present it in a structured way.
[01:08:07.500 --> 01:08:09.500]   It's a big task.
[01:08:09.500 --> 01:08:14.500]   It's a challenging thing to work through because there's a lot of science behind it.
[01:08:14.500 --> 01:08:18.500]   And then the question is, "How do I do it in a way that's interesting but that's also technically accurate?"
[01:08:18.500 --> 01:08:21.500]   But at some point, I will try to do that.
[01:08:21.500 --> 01:08:23.500]   Final question for the day here.
[01:08:23.500 --> 01:08:26.500]   Good morning, Joshua.
[01:08:26.500 --> 01:08:28.500]   I have a question for you.
[01:08:28.500 --> 01:08:34.500]   I'm trying to figure out if you have other services you offer like coaching through goals.
[01:08:34.500 --> 01:08:37.500]   Sorry, that's my son.
[01:08:37.500 --> 01:08:42.500]   Coaching to help resolve how to achieve certain goals.
[01:08:42.500 --> 01:08:45.500]   So I've listened to a number of your podcasts, probably like over a dozen.
[01:08:45.500 --> 01:08:49.500]   I'm working my way through them, and the content is fantastic.
[01:08:49.500 --> 01:08:51.500]   I really appreciate it.
[01:08:51.500 --> 01:08:55.500]   But what I'm trying to figure out is if you have other things you offer.
[01:08:55.500 --> 01:09:02.500]   For example, I have an idea of a goal, but I'm not sure how to get there.
[01:09:02.500 --> 01:09:09.500]   Essentially, it would be moving, relocating to another country and trying to set up something online
[01:09:09.500 --> 01:09:15.500]   where it would essentially replace my income and my current income.
[01:09:15.500 --> 01:09:18.500]   I would be able to pretty much live anywhere.
[01:09:18.500 --> 01:09:22.500]   Essentially, that would be one of my more short-term goals.
[01:09:22.500 --> 01:09:26.500]   I have a number of other long-term goals, and I'm trying to balance.
[01:09:26.500 --> 01:09:33.500]   Essentially, trying to do that with a longer-term goal where I have a really stable job.
[01:09:33.500 --> 01:09:40.500]   They never fire anybody unless you do something terribly wrong.
[01:09:40.500 --> 01:09:43.500]   Once you're hired on, you're in.
[01:09:43.500 --> 01:09:49.500]   My salary is good, and I have pretty good working conditions.
[01:09:49.500 --> 01:09:54.500]   That's my question, is if you offer any kind of coaching,
[01:09:54.500 --> 01:10:00.500]   or if you'd be able to work through a structure of saying, "Oh, yeah, here's your goal.
[01:10:00.500 --> 01:10:03.500]   I remember the Shelby car," or something that you talked about,
[01:10:03.500 --> 01:10:06.500]   and here's how you would get there, and here's the options of getting there,
[01:10:06.500 --> 01:10:13.500]   and maybe also doing an assessment of my current situation to see how my current plan is laid out,
[01:10:13.500 --> 01:10:18.500]   and give it a ranking 1 to 10 and say, "Oh, you're an 8, and you could improve here and here and here."
[01:10:18.500 --> 01:10:20.500]   Do an assessment like that.
[01:10:20.500 --> 01:10:21.500]   That's what I'm looking for.
[01:10:21.500 --> 01:10:24.500]   If you wouldn't mind commenting on it, that would be great.
[01:10:24.500 --> 01:10:25.500]   I appreciate it.
[01:10:25.500 --> 01:10:26.500]   Thank you very much.
[01:10:26.500 --> 01:10:28.500]   We'll call this -- everyone's got secret names today.
[01:10:28.500 --> 01:10:31.500]   If you call me and leave me a voicemail, by the way, make up a name.
[01:10:31.500 --> 01:10:33.500]   Give me something so I don't have to make them up.
[01:10:33.500 --> 01:10:36.500]   We'll call this person Lloyd.
[01:10:36.500 --> 01:10:39.500]   Lloyd, answer your question is no.
[01:10:39.500 --> 01:10:45.500]   At the moment, I'm not offering any individual coaching other than what I'm offering through the Patreon page.
[01:10:45.500 --> 01:10:48.500]   That will probably be your best option.
[01:10:48.500 --> 01:10:58.500]   On the Patreon page, there are a total of four slots available for basically a kind of a small -- I hate the word,
[01:10:58.500 --> 01:11:04.500]   but a small mastermind group where there are -- right now there are three patrons who are using this service,
[01:11:04.500 --> 01:11:06.500]   and we meet together once a month.
[01:11:06.500 --> 01:11:13.500]   We have a group chat with just us, and I connect with them, and we talk about their questions.
[01:11:13.500 --> 01:11:16.500]   I know all of their situations, their personal situations pretty closely,
[01:11:16.500 --> 01:11:22.500]   and we spend time on that just talking about their questions and kind of giving some big-picture coaching.
[01:11:22.500 --> 01:11:29.500]   I don't go into the realm of financial advice on that as far as giving specific suggestions of sell this fund, buy that.
[01:11:29.500 --> 01:11:33.500]   I don't cross over into the world of financial advice and primarily coaching.
[01:11:33.500 --> 01:11:40.500]   And also one of the benefits of that is that in response to that with that group, you can suggest a show topic,
[01:11:40.500 --> 01:11:44.500]   and that show topic could be something like your life if you wanted to give me a lot of details,
[01:11:44.500 --> 01:11:47.500]   and I'll make a show out of it, or it could be a specific topic.
[01:11:47.500 --> 01:11:54.500]   So I've got a show coming next week -- next week, yeah, it should be sometime in the next few weeks
[01:11:54.500 --> 01:11:59.500]   on the topic of caring for older parents and what do you need to do when doing that.
[01:11:59.500 --> 01:12:04.500]   That's a specific service that is for one of the patrons of the show at that level.
[01:12:04.500 --> 01:12:06.500]   So you might check that out.
[01:12:06.500 --> 01:12:12.500]   Overall, I think in the future I will offer some coaching, but what I've been doing as far as my own approach to this business
[01:12:12.500 --> 01:12:19.500]   is trying to build things in a stable way and trying to build things in a way that fits my lifestyle goals.
[01:12:19.500 --> 01:12:20.500]   I'm trying to lead by example.
[01:12:20.500 --> 01:12:24.500]   And so one of my lifestyle goals is I prefer to have control over my schedule,
[01:12:24.500 --> 01:12:30.500]   and I prefer to have a minimum of calendar appointments that are at specific times.
[01:12:30.500 --> 01:12:35.500]   And I'm also trying to focus on my own personal strengths.
[01:12:35.500 --> 01:12:39.500]   And so what I think my personal strengths are is the ability to --
[01:12:39.500 --> 01:12:45.500]   and the strengths that I'm most interested in developing is the ability to put this type of information and content
[01:12:45.500 --> 01:12:47.500]   into a show that can serve a lot of people.
[01:12:47.500 --> 01:12:53.500]   And although I think I can be an effective coach, I think other people are probably more effective at that.
[01:12:53.500 --> 01:12:58.500]   But I think I can learn to be the most effective at this.
[01:12:58.500 --> 01:13:03.500]   And so I'm trying to focus on my number one core strength, which is creating the verbal content.
[01:13:03.500 --> 01:13:08.500]   Now the question comes in as far as how do I make money off of that, which is the challenge that we all face.
[01:13:08.500 --> 01:13:12.500]   It's nice to want to go and live in a foreign country, but how do you make an income?
[01:13:12.500 --> 01:13:16.500]   So that's the challenge we all face, and I've got my ideas and my ways of working on it.
[01:13:16.500 --> 01:13:21.500]   I may offer more to that in the future.
[01:13:21.500 --> 01:13:27.500]   The other thing I would say is that if you don't want to join the Patreon page at the $250 level,
[01:13:27.500 --> 01:13:31.500]   at least consider joining the Irregulars program at the $25 level,
[01:13:31.500 --> 01:13:35.500]   because in exchange for that, you get access to the private Facebook group.
[01:13:35.500 --> 01:13:40.500]   And there's really a great community of Irregulars that is drawing together.
[01:13:40.500 --> 01:13:47.500]   There are at least 100 of us now in there, most of which are – some of which are in the Facebook group.
[01:13:47.500 --> 01:13:51.500]   Not everyone's in the Facebook group, but some of which are in the Facebook group.
[01:13:51.500 --> 01:13:54.500]   And there are some people in there that are much smarter than I am.
[01:13:54.500 --> 01:14:00.500]   And that's where what I love seeing happening is people are starting to list out their questions,
[01:14:00.500 --> 01:14:07.500]   their life goals, their approaches, and then other people more than me are able to bring those things together
[01:14:07.500 --> 01:14:10.500]   and are able to give some specific ideas.
[01:14:10.500 --> 01:14:17.500]   And so I would suggest to you that both if you do the Patreon at $250, that would give you access to that,
[01:14:17.500 --> 01:14:23.500]   plus me personally, plus me doing shows, or at least join as an Irregular at the $25 a month.
[01:14:23.500 --> 01:14:28.500]   So I'm sharing this question here with the audience so that many of you –
[01:14:28.500 --> 01:14:34.500]   hopefully I try to strike a balance with the Patreon stuff of sharing it with you
[01:14:34.500 --> 01:14:38.500]   but also just recognizing that it's up to you to investigate.
[01:14:38.500 --> 01:14:43.500]   But there are some real benefits, and I think the best benefits are going to come at those levels.
[01:14:43.500 --> 01:14:47.500]   The other thing is if you join as a Patron on at least $10 a month,
[01:14:47.500 --> 01:14:51.500]   then you get access to the once-a-month video Google Hangout that I'm doing,
[01:14:51.500 --> 01:14:54.500]   which I need to schedule the next one over the next couple of weeks.
[01:14:54.500 --> 01:14:58.500]   And in that situation, you can ask me questions and I'll respond directly to your question live.
[01:14:58.500 --> 01:15:01.500]   And you can clarify and you can follow up with that.
[01:15:01.500 --> 01:15:05.500]   So I'm working to provide value in those ways.
[01:15:05.500 --> 01:15:08.500]   And so for you, Lloyd, or for any other member of the audience,
[01:15:08.500 --> 01:15:15.500]   if you'd like a little bit more contact with me or you'd like a little bit more time with –
[01:15:15.500 --> 01:15:20.500]   or you'd like access to some other people who are just as – are more radical than I am,
[01:15:20.500 --> 01:15:25.500]   then consider joining as a Patron of the show at some of those levels and getting involved,
[01:15:25.500 --> 01:15:29.500]   especially at least at the $25 a month level in the Irregulars program.
[01:15:29.500 --> 01:15:34.500]   Many of you will notice that I'm less active in the comments on the show page than I have been in the past.
[01:15:34.500 --> 01:15:37.500]   I thank each of you who comments. I read all the comments.
[01:15:37.500 --> 01:15:44.500]   But as far as me practicing what I preach and focusing my time on the most useful areas,
[01:15:44.500 --> 01:15:49.500]   I spend more time in the Facebook group trying to engage with listeners there
[01:15:49.500 --> 01:15:51.500]   rather than on the comments page.
[01:15:51.500 --> 01:15:56.500]   So I thank you for being a listener of the show regardless of whether you support the show financially or not.
[01:15:56.500 --> 01:16:00.500]   I really do. I thank each and every one of you for listening.
[01:16:00.500 --> 01:16:07.500]   And if you are in the stages of just building your – if you're in the stage of building your life
[01:16:07.500 --> 01:16:09.500]   and you're working your way through the challenges,
[01:16:09.500 --> 01:16:15.500]   I want you to take and consume all of this content for free and use it to change your life.
[01:16:15.500 --> 01:16:16.500]   I really do.
[01:16:16.500 --> 01:16:22.500]   For those of you who are able to support the show financially, I thank each and every one of you who is doing it.
[01:16:22.500 --> 01:16:27.500]   If you haven't done that – this is kind of a long Patreon commercial here –
[01:16:27.500 --> 01:16:29.500]   but if you haven't done that, I'd love for you to consider doing that.
[01:16:29.500 --> 01:16:35.500]   I'm in the process of figuring out what the next transition is going to be for me in funding the show.
[01:16:35.500 --> 01:16:42.500]   If you benefit from the show and you'd like to see me continuing to focus on the crowdfunded approach,
[01:16:42.500 --> 01:16:47.500]   I'd be thrilled if you'd become a patron and go to RadicalPersonalFinance.com/patron.
[01:16:47.500 --> 01:16:51.500]   You can do it at a buck a month and I thank each and every one of you who does it for a buck a month.
[01:16:51.500 --> 01:16:54.500]   You can do it for three bucks a month, five bucks a month. There are different benefits there.
[01:16:54.500 --> 01:16:57.500]   And those things are really meaningful to me.
[01:16:57.500 --> 01:17:01.500]   It helps me to know that you value the content.
[01:17:01.500 --> 01:17:06.500]   It helps me to continue to keep my allegiance only to you as a listener.
[01:17:06.500 --> 01:17:10.500]   And as I work through over the next few weeks exactly what some of the changes I'm going to make
[01:17:10.500 --> 01:17:13.500]   and I'm going to earn a little bit more money off the show, I'm keeping those things in mind.
[01:17:13.500 --> 01:17:20.500]   If you would like a little bit of help, join that Irregulars program at the $25 a month level.
[01:17:20.500 --> 01:17:24.500]   You can cancel any time you don't want, but if you take advantage of it and you ask questions
[01:17:24.500 --> 01:17:28.500]   and you engage with the people, I think there can be some real benefit there to you.
[01:17:28.500 --> 01:17:31.500]   And I'll do my best to give you benefit and give you ideas.
[01:17:31.500 --> 01:17:34.500]   But in the same way that we kicked it off with the initial question from the listener who said,
[01:17:34.500 --> 01:17:38.500]   "Well, you didn't think about this and this and this and you didn't answer that,"
[01:17:38.500 --> 01:17:40.500]   that happens every single day.
[01:17:40.500 --> 01:17:43.500]   There's always multiple ways of looking at questions.
[01:17:43.500 --> 01:17:47.500]   Everyone that we know is always smarter than we are in some way.
[01:17:47.500 --> 01:17:54.500]   And so by building this community and building the group behind it, you can get the most benefit from it.
[01:17:54.500 --> 01:17:57.500]   So for you, Lloyd, and for any of the rest of you, if you'd like a little bit of help
[01:17:57.500 --> 01:18:01.500]   and a little bit of personalized coaching, a little bit of personalized involvement,
[01:18:01.500 --> 01:18:05.500]   go on over to RadicalPersonalFinance.com/patron.
[01:18:05.500 --> 01:18:10.500]   Consider signing up at the Irregulars level, $25 a month, and get access to the Facebook group.
[01:18:10.500 --> 01:18:14.500]   That's where I'm spending my time, like I said, and there are some very smart people in there.
[01:18:14.500 --> 01:18:18.500]   So thank you all for listening. Hope you've enjoyed the show. Be back with you soon.
[01:18:18.500 --> 01:18:20.500]   [Music]
[01:18:20.500 --> 01:18:22.500]   Thank you for listening to today's show.
[01:18:22.500 --> 01:18:28.500]   Please subscribe to the podcast with our free mobile app so you don't miss a single episode.
[01:18:28.500 --> 01:18:34.500]   Just search the App Store on your device for Radical Personal Finance and you'll find our free app.
[01:18:34.500 --> 01:18:38.500]   If you have received value from the content of this show, please consider becoming a patron.
[01:18:38.500 --> 01:18:43.500]   Your financial support is how I pay the bills for the show and how I plan to grow our content.
[01:18:43.500 --> 01:18:48.500]   You can support the show with as little as $1 a month or as much as you feel the content is worth.
[01:18:48.500 --> 01:18:53.500]   Details are at RadicalPersonalFinance.com/patron.
[01:18:53.500 --> 01:18:58.500]   If you'd like to contact me personally, my email address is Joshua@RadicalPersonalFinance.com
[01:18:58.500 --> 01:19:04.500]   or connect with the show on Twitter @RadicalPF and at Facebook.com/RadicalPersonalFinance.
[01:19:04.500 --> 01:19:10.500]   This show is intended to provide entertainment, education, and financial enlightenment,
[01:19:10.500 --> 01:19:17.500]   but your situation is unique and I cannot deliver any actionable advice without knowing anything about you.
[01:19:17.500 --> 01:19:24.500]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy
[01:19:24.500 --> 01:19:29.500]   and consult them because they are the ones who can understand your specific needs,
[01:19:29.500 --> 01:19:34.500]   your specific goals, and provide specific answers to your questions.
[01:19:34.500 --> 01:19:40.500]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[01:19:40.500 --> 01:19:46.500]   If you spot a mistake in something I've said, please come by the show page and comment so we can all learn together.
[01:19:46.500 --> 01:19:49.500]   Until tomorrow, thanks for being here.
[01:19:49.500 --> 01:19:55.500]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[01:19:55.500 --> 01:19:59.500]   Whether you're making a traditional roasted turkey or spicy turkey tacos,
[01:19:59.500 --> 01:20:03.500]   your go-to shrimp cocktail, or your first Cajun risotto,
[01:20:03.500 --> 01:20:07.500]   Ralph's has all the freshest ingredients to embrace your traditions.
[01:20:07.500 --> 01:20:09.500]   Ralph's. Fresh for Everyone.
[01:20:09.500 --> 01:20:13.500]   We've locked in low prices to help you save big store-wide.
[01:20:13.500 --> 01:20:17.500]   Look for the locked in low prices tags and enjoy extra savings throughout the store.
[01:20:17.500 --> 01:20:19.700]   Ralphs, fresh for everyone.

