
[00:00:00.000 --> 00:00:03.620]   You might think, "Oh, this is about optimizing," like, you know, a word you use a lot.
[00:47:30.840 --> 00:47:32.840]   because I had to memorize it.
[00:47:32.840 --> 00:47:35.840]   Is there any benefit for that kind of memorized knowledge,
[00:47:35.840 --> 00:47:39.840]   or does that find its way departing out of society
[00:47:39.840 --> 00:47:44.840]   as technology becomes more pervasive through educational practice?
[00:47:44.840 --> 00:47:49.840]   I think there's ever less use cases for that.
[00:47:49.840 --> 00:47:53.840]   Sometimes people bring up, "Oh, how about learning a language?"
[00:47:53.840 --> 00:47:58.840]   I lived in Ukraine for two years, served in the Peace Corps.
[00:47:58.840 --> 00:48:01.840]   I studied Russian because I was in the East.
[00:48:01.840 --> 00:48:06.840]   I did spaced repetition, one of the most research-based,
[00:48:06.840 --> 00:48:10.840]   evidence-based ways to memorize something.
[00:48:10.840 --> 00:48:13.840]   I had several thousand Russian flashcards.
[00:48:13.840 --> 00:48:18.840]   I thought I was learning the language in a systematic way
[00:48:18.840 --> 00:48:22.840]   where you review flashcards until you can memorize them,
[00:48:22.840 --> 00:48:24.840]   and then you review them less and less.
[00:48:24.840 --> 00:48:27.840]   Looking back, I wish I had spent zero time on that.
[00:48:27.840 --> 00:48:30.840]   It would have been such a superior use of my time
[00:48:30.840 --> 00:48:33.840]   to just go do things, go out into the community,
[00:48:33.840 --> 00:48:37.840]   go grocery shopping, go to my students' dachas,
[00:48:37.840 --> 00:48:39.840]   and just hang out with their babushka.
[00:48:39.840 --> 00:48:41.840]   Even in the case of language learning,
[00:48:41.840 --> 00:48:45.840]   which might be the prime example of first-brain memory,
[00:48:45.840 --> 00:48:50.840]   doing, acting is superior, I think, to rote memorization.
[00:48:50.840 --> 00:48:55.840]   The memorization of the words should better come as a side effect
[00:48:55.840 --> 00:48:58.840]   of just living, having interesting experiences,
[00:48:58.840 --> 00:49:01.840]   rather than trying to cram things into your first brain.
[00:49:01.840 --> 00:49:06.840]   I guess that's a great tee-up for what are the primary use cases
[00:49:06.840 --> 00:49:09.840]   for someone to be thinking about for their first brain?
[00:49:09.840 --> 00:49:16.840]   Honestly, it's a funny thing because this book
[00:49:16.840 --> 00:49:20.840]   is in the self-improvement category, or business.
[00:49:20.840 --> 00:49:22.840]   You might think, "Oh, this is about optimizing,"
[00:49:22.840 --> 00:49:26.840]   a word you use a lot, "optimizing productivity efficiency,"
[00:49:26.840 --> 00:49:29.840]   but I really see it as the exact opposite.
[00:49:29.840 --> 00:49:32.840]   When I think about my life, my first brain, myself,
[00:49:32.840 --> 00:49:36.840]   I want to be ever less optimized over time.
[00:49:36.840 --> 00:49:40.840]   I don't want to have any structure, I want to have less and less routine.
[00:49:40.840 --> 00:49:43.840]   I want to just follow my curiosity and my passion
[00:49:43.840 --> 00:49:47.840]   completely spontaneously with no preconception.
[00:49:47.840 --> 00:49:51.840]   But I have responsibilities and things that I have to manage in the world.
[00:49:51.840 --> 00:49:55.840]   It's almost like I spend my time optimizing my second brain,
[00:49:55.840 --> 00:49:59.840]   making it this well-oiled machine so that my first brain can be
[00:49:59.840 --> 00:50:02.840]   almost like a child. I look at my two-year-old, I'm like,
[00:50:02.840 --> 00:50:04.840]   "I aspire to be like this kid."
[00:50:04.840 --> 00:50:10.840]   He just goes after what he wants and what he loves 100% of the time.
[00:50:10.840 --> 00:50:17.840]   He's just so carefree, so spontaneous, so enlivened, so present.
[00:50:17.840 --> 00:50:19.840]   That's the kind of stuff that I aspire to over time,
[00:50:19.840 --> 00:50:23.840]   and I can get away with it because I have my second brain over here.
[00:50:23.840 --> 00:50:26.840]   Well, that's a perfect segue. I know you've talked about,
[00:50:26.840 --> 00:50:28.840]   we each have two-year-olds.
[00:50:28.840 --> 00:50:32.840]   That really changes the way you operate and function.
[00:50:32.840 --> 00:50:35.840]   As someone who plays in this space,
[00:50:35.840 --> 00:50:38.840]   even if you don't necessarily want to optimize your time in the way
[00:50:38.840 --> 00:50:41.840]   maybe I often think about doing,
[00:50:41.840 --> 00:50:45.840]   have you found ways or have you approached your day
[00:50:45.840 --> 00:50:49.840]   or how you get things done differently now that you probably,
[00:50:49.840 --> 00:50:52.840]   I'm guessing, have a big chunk of free time
[00:50:52.840 --> 00:50:55.840]   that you used to be able to spend working and doing things
[00:50:55.840 --> 00:50:57.840]   that you want to spend differently with your family?
[00:50:57.840 --> 00:50:59.840]   How has that changed?
[00:50:59.840 --> 00:51:01.840]   Honestly, not much has changed because in a sense,
[00:51:01.840 --> 00:51:04.840]   I had already prepared for it.
[00:51:04.840 --> 00:51:08.840]   I think that when I look at what has changed for me,
[00:51:08.840 --> 00:51:14.840]   having a kid is that the capabilities of this first brain,
[00:51:14.840 --> 00:51:19.840]   I don't know how else to put it but have just seriously deteriorated.
[00:51:19.840 --> 00:51:21.840]   [Laughter]
[00:51:21.840 --> 00:51:23.840]   There's no other way to put it.
[00:51:23.840 --> 00:51:27.840]   Just my memory, my ability to focus, my attention span,
[00:51:27.840 --> 00:51:31.840]   my endurance, my focus, all of it.
[00:51:31.840 --> 00:51:34.840]   I feel like in the past two years since having a kid
[00:51:34.840 --> 00:51:36.840]   is like less than half of what it was.
[00:51:36.840 --> 00:51:40.840]   I hate to say that but it's just true.
[00:51:40.840 --> 00:51:43.840]   It's like because I was never relying on my--
[00:51:43.840 --> 00:51:45.840]   This is a common thing with smart people.
[00:51:45.840 --> 00:51:49.840]   Smart people, it's sort of like their intellect, their mind is the hammer
[00:51:49.840 --> 00:51:52.840]   with which they approach everything like a nail.
[00:51:52.840 --> 00:51:54.840]   Everything is about the intellect.
[00:51:54.840 --> 00:51:57.840]   They're just hammering in every problem in their life with the intellect,
[00:51:57.840 --> 00:52:00.840]   which is fine until the intellect fails.
[00:52:00.840 --> 00:52:04.840]   I had this experience about 15 years ago with a chronic illness,
[00:52:04.840 --> 00:52:08.840]   the medication for which seriously hampered my short-term memory.
[00:52:08.840 --> 00:52:11.840]   Looking back, that was almost like a gift.
[00:52:11.840 --> 00:52:15.840]   I had like a window into what it would be like when my mind failed me
[00:52:15.840 --> 00:52:18.840]   and I had that when I was 22, starting when I was 22.
[00:52:18.840 --> 00:52:22.840]   I didn't have the option of relying too much on my intellect.
[00:52:22.840 --> 00:52:27.840]   I had to very early on find kind of an external system.
[00:52:27.840 --> 00:52:32.840]   The result of that is I didn't have to change much once the kid arrived.
[00:52:32.840 --> 00:52:38.840]   I just relied even more, ever more on these kind of external systems.
[00:52:38.840 --> 00:52:41.840]   I know you have a second kid coming and I have some unfortunate news for you
[00:52:41.840 --> 00:52:46.840]   that whatever deterioration I felt after child one now feels like nothing
[00:52:46.840 --> 00:52:50.840]   compared to the second child deterioration.
[00:52:50.840 --> 00:52:54.840]   I am very fortunate or you are very fortunate that you have put together
[00:52:54.840 --> 00:52:58.840]   your second brain to prepare for this.
[00:52:58.840 --> 00:53:04.840]   If that comes and you find a way to do anything, let's do a follow-up.
[00:53:04.840 --> 00:53:08.840]   We're kind of running out of time, so I want to jump on two or three quick things
[00:53:08.840 --> 00:53:10.840]   to just close us out.
[00:53:10.840 --> 00:53:13.840]   While we're still on family, there was something you posted the other day.
[00:53:13.840 --> 00:53:18.840]   You shared an acknowledgment hack you use to avoid fights in your relationship.
[00:53:18.840 --> 00:53:22.840]   I would love to just have you share that because I read it and I was like,
[00:53:22.840 --> 00:53:24.840]   "I'm going to start doing this."
[00:53:24.840 --> 00:53:28.840]   Yeah, you know, my wife and I have done a lot of programs and courses.
[00:53:28.840 --> 00:53:31.840]   We're kind of course junkies.
[00:53:31.840 --> 00:53:37.840]   We did a couples retreat, the first one ever about maybe 18 months ago.
[00:53:37.840 --> 00:53:43.840]   I'm just kind of amazed how many useful tools there are,
[00:53:43.840 --> 00:53:44.840]   which you would never hear about.
[00:53:44.840 --> 00:53:46.840]   No one ever told me about these things.
[00:53:46.840 --> 00:53:48.840]   Definitely not my parents, not my friends.
[00:53:48.840 --> 00:53:52.840]   Haven't seen it modeled in culture, in TV, movies.
[00:53:52.840 --> 00:53:57.840]   In fact, most of those sources were sort of negative influences.
[00:53:57.840 --> 00:53:59.840]   But we practice this at our couples retreat.
[00:53:59.840 --> 00:54:03.840]   You can just go up to your spouse, look them in the eye and say,
[00:54:03.840 --> 00:54:09.840]   "I want to be acknowledged for doing the dishes last night when I was tired."
[00:54:09.840 --> 00:54:13.840]   And the other person can say, "Oh, look you in the eyes.
[00:54:13.840 --> 00:54:17.840]   I acknowledge you for doing the dishes last night even when you were tired."
[00:54:17.840 --> 00:54:23.840]   And the commitment that it shows to the cleanliness, safety,
[00:54:23.840 --> 00:54:25.840]   and health of our family.
[00:54:25.840 --> 00:54:29.840]   You just have a little moment and that's it, and it's done.
[00:54:29.840 --> 00:54:32.840]   And as the receiver of that, you would think--
[00:54:32.840 --> 00:54:35.840]   I think the assumption is asking for it cheapens it.
[00:54:35.840 --> 00:54:37.840]   They're like, "Oh, they should just notice.
[00:54:37.840 --> 00:54:41.840]   They should spontaneously-- it should spontaneously occur to them."
[00:54:41.840 --> 00:54:44.840]   First of all, it won't because they're doing their own things
[00:54:44.840 --> 00:54:47.840]   that then they want to be acknowledged for.
[00:54:47.840 --> 00:54:50.840]   But somehow asking for it does not in any way--
[00:54:50.840 --> 00:54:52.840]   In fact, it even lessens the experience
[00:54:52.840 --> 00:54:54.840]   because you're simply asking for what you need
[00:54:54.840 --> 00:54:56.840]   and receiving it right then and there.
[00:54:56.840 --> 00:54:57.840]   Yeah, so I love that.
[00:54:57.840 --> 00:54:59.840]   And it's only been a few days since I've seen it,
[00:54:59.840 --> 00:55:02.840]   so I don't have a ton of evidence yet of how it's worked.
[00:55:02.840 --> 00:55:04.840]   But I'm very excited to put that into use.
[00:55:04.840 --> 00:55:07.840]   Any other things you've learned in those processes in your relationship
[00:55:07.840 --> 00:55:10.840]   that you said you wish that more were shared?
[00:55:10.840 --> 00:55:12.840]   So much.
[00:55:12.840 --> 00:55:16.840]   You know, the person who ran that couples retreat,
[00:55:16.840 --> 00:55:18.840]   his name is Joe Hudson.
[00:55:18.840 --> 00:55:20.840]   He has become a great friend and mentor of mine,
[00:55:20.840 --> 00:55:23.840]   so much so that I helped him launch his own online course
[00:55:23.840 --> 00:55:28.840]   because I took his program in this random house in San Francisco,
[00:55:28.840 --> 00:55:30.840]   and that was the only way to access it.
[00:55:30.840 --> 00:55:33.840]   You had to be in this one room in this one city,
[00:55:33.840 --> 00:55:35.840]   and I partnered with him to launch it to the world.
[00:55:35.840 --> 00:55:37.840]   It's called The Art of Accomplishment.
[00:55:37.840 --> 00:55:41.840]   It's a cohort-based live course that you can sign up for.
[00:55:41.840 --> 00:55:44.840]   But I believe his work, which has to do with couples and relationships,
[00:55:44.840 --> 00:55:49.840]   but also just I would say emotional fluency
[00:55:49.840 --> 00:55:53.840]   and self-awareness is the category that I would put it in,
[00:55:53.840 --> 00:55:57.840]   is so rich, so subtle and complex.
[00:55:57.840 --> 00:55:59.840]   We don't really have time, honestly, to get into it,
[00:55:59.840 --> 00:56:07.840]   but it's all about treating emotions as just important signals of information,
[00:56:07.840 --> 00:56:10.840]   as opportunities, opportunities to learn and grow,
[00:56:10.840 --> 00:56:16.840]   rather than as these annoying internal forces to avoid and suppress.
[00:56:16.840 --> 00:56:20.840]   It's like the tweet-sized version of what he does.
[00:56:20.840 --> 00:56:23.840]   Earlier, you talked about going back to the Greek times,
[00:56:23.840 --> 00:56:25.840]   about productivity and knowledge management.
[00:56:25.840 --> 00:56:31.840]   If we fast-forward, what role do you think AI might end up playing
[00:56:31.840 --> 00:56:35.840]   in our second brains, and especially around--
[00:56:35.840 --> 00:56:36.840]   We didn't even finish code.
[00:56:36.840 --> 00:56:38.840]   We had such a good conversation.
[00:56:38.840 --> 00:56:41.840]   We only got through half of it, so we'll have to--
[00:56:41.840 --> 00:56:44.840]   There's a book for the rest, but where does AI come into play,
[00:56:44.840 --> 00:56:47.840]   and do you think it has a big impact on all this?
[00:56:47.840 --> 00:56:48.840]   It does, yeah.
[00:56:48.840 --> 00:56:53.840]   The way I see it is it's going to automate and substitute
[00:56:53.840 --> 00:56:56.840]   almost different links in the chain.
[00:56:56.840 --> 00:57:00.840]   If you think of the creative process of code as like a supply chain,
[00:57:00.840 --> 00:57:01.840]   it's really a supply chain.
[00:57:01.840 --> 00:57:05.840]   There's raw materials, which is like quotes, passages,
[00:57:05.840 --> 00:57:08.840]   images that you get from the outside world or the internal world.
[00:57:08.840 --> 00:57:13.840]   Then, just like a manufacturing line, it gets refined, processed,
[00:57:13.840 --> 00:57:19.840]   enriched, manipulated in some way to become like a finished product.
[00:57:19.840 --> 00:57:22.840]   What AI is going to do, just as all kinds of technology has always done,
[00:57:22.840 --> 00:57:27.840]   is come in, get one at a time different links in that chain
[00:57:27.840 --> 00:57:31.840]   that human minds previously had to do, and then just substitute it
[00:57:31.840 --> 00:57:32.840]   with machines.
[00:57:32.840 --> 00:57:36.840]   I think, honestly, that will be a boon to human creativity.
[00:57:36.840 --> 00:57:41.840]   It will allow us to move faster, spend more time on more value-added things,
[00:57:41.840 --> 00:57:47.840]   and ultimately just create better work faster, honestly.
[00:57:47.840 --> 00:57:51.840]   I guess I'm a huge techno-optimist.
[00:57:51.840 --> 00:57:57.840]   I threw an episode I did last week into this AI chapter summarization tool.
[00:57:57.840 --> 00:58:01.840]   I uploaded the audio, and in a couple minutes, it produced chapters.
[00:58:01.840 --> 00:58:06.840]   The summaries of those chapters was not something I want to publish,
[00:58:06.840 --> 00:58:10.840]   but it, in two minutes, took an hour-long conversation
[00:58:10.840 --> 00:58:14.840]   and gave me the highlights of the key moments of the conversation.
[00:58:14.840 --> 00:58:16.840]   It blew my mind.
[00:58:16.840 --> 00:58:18.840]   It was called Assembly.AI, I think.
[00:58:18.840 --> 00:58:20.840]   I was just like, "This is crazy."
[00:58:20.840 --> 00:58:23.840]   Now, it's not ready to be published, but if I were sitting here
[00:58:23.840 --> 00:58:25.840]   trying to think, let's take an example.
[00:58:25.840 --> 00:58:29.840]   If at the end of the year, I want to do top lessons from 2022,
[00:58:29.840 --> 00:58:33.840]   I could, in an hour, run 52 episodes through,
[00:58:33.840 --> 00:58:36.840]   get the highlights of all the summaries of all of them,
[00:58:36.840 --> 00:58:38.840]   and start to pull things together.
[00:58:38.840 --> 00:58:42.840]   I'm very optimistic, especially as it comes to distilling
[00:58:42.840 --> 00:58:46.840]   a lot of content that you have into even quicker things,
[00:58:46.840 --> 00:58:48.840]   and who knows where it goes from there.
[00:58:48.840 --> 00:58:50.840]   Incredible. I love that.
[00:58:50.840 --> 00:58:54.840]   Why should humans spend their time creating chapters?
[00:58:54.840 --> 00:58:58.840]   Let's give these jobs to machines, please.
[00:58:58.840 --> 00:58:59.840]   Yeah.
[00:58:59.840 --> 00:59:01.840]   Okay, so the last thing.
[00:59:01.840 --> 00:59:03.840]   I should have prepared you, so you're going to be on the spot.
[00:59:03.840 --> 00:59:05.840]   I always like to ask people,
[00:59:05.840 --> 00:59:08.840]   "Is there a city that you're really familiar with that,
[00:59:08.840 --> 00:59:11.840]   if anyone listening is going to adventure to sometime
[00:59:11.840 --> 00:59:14.840]   in the next few years, where you have some recommendations
[00:59:14.840 --> 00:59:16.840]   of either a place to eat, a thing to do,
[00:59:16.840 --> 00:59:19.840]   favorite place to grab a drink that they can check out?"
[00:59:19.840 --> 00:59:20.840]   I do, yeah.
[00:59:20.840 --> 00:59:24.840]   I mean, it's become super trendy now about Mexico City.
[00:59:24.840 --> 00:59:29.840]   My wife and I lived there all of 2019, just before the pandemic.
[00:59:29.840 --> 00:59:30.840]   We thought it was popular then.
[00:59:30.840 --> 00:59:32.840]   Now, there was just a New York Times article
[00:59:32.840 --> 00:59:35.840]   how Americans are overrunning Mexico City.
[00:59:35.840 --> 00:59:37.840]   It is just a gem.
[00:59:37.840 --> 00:59:40.840]   The way I describe it is it's the best of Latin America,
[00:59:40.840 --> 00:59:44.840]   North America, and Europe all in one city.
[00:59:44.840 --> 00:59:47.840]   And in terms of where to go, so in a year there,
[00:59:47.840 --> 00:59:50.840]   we tried a stupid number of restaurants.
[00:59:50.840 --> 00:59:54.840]   Our favorite one is called, and I almost hesitate to give this away
[00:59:54.840 --> 00:59:58.840]   because it's like, I feel like a semi-undiscovered secret.
[00:59:58.840 --> 01:00:00.840]   It's actually a hotel restaurant.
[01:00:00.840 --> 01:00:03.840]   It's the restaurant in the Hotel Carlota,
[01:00:03.840 --> 01:00:06.840]   which is up there, I think in, I forget which neighborhood,
[01:00:06.840 --> 01:00:09.840]   but if you just Google Hotel Carlota,
[01:00:09.840 --> 01:00:12.840]   there is a chef there that we actually got to know
[01:00:12.840 --> 01:00:16.840]   who makes food that I just haven't experienced anywhere else.
[01:00:16.840 --> 01:00:19.840]   It's our number one recommendation for Mexico City.
[01:00:19.840 --> 01:00:20.840]   I love it.
[01:00:20.840 --> 01:00:22.840]   Maybe I'll leave it out of the show notes.
[01:00:22.840 --> 01:00:25.840]   You can only get it if you make it to the end of the episode.
[01:00:25.840 --> 01:00:28.840]   And now I'm ready to take another trip to Mexico City and check it out.
[01:00:28.840 --> 01:00:30.840]   Please do.
[01:00:30.840 --> 01:00:32.840]   Tiago, thank you so much for being here.
[01:00:32.840 --> 01:00:35.840]   I thought I was going to come in and leave with a lot of work.
[01:00:35.840 --> 01:00:39.840]   Now, I have a simple job of throwing everything in the archive
[01:00:39.840 --> 01:00:43.840]   and a work of just creating a few projects and kind of starting anew.
[01:00:43.840 --> 01:00:47.840]   So I feel much less overwhelmed about something
[01:00:47.840 --> 01:00:50.840]   that I'm very excited to make practice in my life.
[01:00:50.840 --> 01:00:53.840]   Thank you so much for being here and sharing everything with all the listeners.
[01:00:53.840 --> 01:00:55.840]   It's my pleasure. Thank you so much.
[01:00:55.840 --> 01:00:57.840]   It was a great conversation and great questions.

