
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:29:54.740 --> 00:29:59.100]   -So does each particle, as we know it-- an electron,
[00:29:59.100 --> 00:30:04.740]   a proton-- have a feature that defines
[00:30:04.740 --> 00:30:09.060]   its relative connectedness to other particles?
[00:30:09.060 --> 00:30:11.540]   And that definition, that little number,
[00:30:11.540 --> 00:30:14.180]   is what we look at as space as a whole?
[00:30:14.180 --> 00:30:15.780]   Is that a way to think about it?
[00:30:15.780 --> 00:30:18.140]   -No, an electron is a pretty big thing relative
[00:30:18.140 --> 00:30:19.420]   to the atoms of space.
[00:30:19.420 --> 00:30:23.620]   We don't know exactly how big, but it's a big, floppy thing.
[00:30:23.620 --> 00:30:26.860]   The feature-- I mean, right now, it
[00:30:26.860 --> 00:30:29.420]   has been assumed that electrons are actually infinitesimally
[00:30:29.420 --> 00:30:31.700]   small, but that doesn't seem to be true.
[00:30:31.700 --> 00:30:34.260]   But the thing that kind of defines something
[00:30:34.260 --> 00:30:36.220]   like an electron is kind of like it's
[00:30:36.220 --> 00:30:37.740]   sort of a topological kind of thing.
[00:30:37.740 --> 00:30:39.900]   It's like you can have a piece of string,
[00:30:39.900 --> 00:30:42.460]   and you can either knot it or you can not knot it.
[00:30:42.460 --> 00:30:44.700]   And there are lots of different ways you can make the knot,
[00:30:44.700 --> 00:30:46.740]   but it's still-- it's either knotted or it's not knotted.
[00:30:46.740 --> 00:30:49.700]   And there's either an electron or there isn't an electron.
[00:30:49.700 --> 00:30:52.580]   So the structure of space, it's kind
[00:30:52.580 --> 00:30:55.020]   of much like what happens between molecules
[00:30:55.020 --> 00:30:56.500]   and a fluid like water.
[00:30:56.500 --> 00:30:58.940]   There are all these discrete atoms of space,
[00:30:58.940 --> 00:31:01.060]   and they have these relations to each other.
[00:31:01.060 --> 00:31:04.780]   And then if you look at a large scale, what are all these--
[00:31:04.780 --> 00:31:07.500]   and I should say, by the way, that these atoms of space,
[00:31:07.500 --> 00:31:10.460]   the main thing that's happening is pieces of this network
[00:31:10.460 --> 00:31:11.660]   are getting rewritten.
[00:31:11.660 --> 00:31:12.900]   So a little piece of network--
[00:31:12.900 --> 00:31:14.180]   This is really important.
[00:31:14.180 --> 00:31:14.460]   Yes.
[00:31:14.460 --> 00:31:16.060]   I think this is really important because I'm
[00:31:16.060 --> 00:31:17.340]   going to ask the follow on question.
[00:31:17.340 --> 00:31:17.840]   All right.
[00:31:17.840 --> 00:31:19.820]   So what is time?
[00:31:19.820 --> 00:31:22.580]   Time is this kind of computational process
[00:31:22.580 --> 00:31:25.100]   where this network that represents--
[00:31:25.100 --> 00:31:28.100]   The change through this physical network is time.
[00:31:28.100 --> 00:31:28.700]   Yes.
[00:31:28.700 --> 00:31:29.200]   Yes.
[00:31:29.200 --> 00:31:31.620]   So time is a computational phenomenon.
[00:31:31.620 --> 00:31:35.500]   Time is the progressive change of the network.
[00:31:35.500 --> 00:31:38.260]   One particle touches another one, touches another one.
[00:31:38.260 --> 00:31:39.460]   This thing changes this one.
[00:31:39.460 --> 00:31:40.420]   This changes this one.
[00:31:40.420 --> 00:31:41.060]   Yeah.
[00:31:41.060 --> 00:31:42.500]   Sounds to me like you're describing
[00:31:42.500 --> 00:31:44.780]   your cellular automata.
[00:31:44.780 --> 00:31:46.780]   Yes, except it's very much like that.
[00:31:46.780 --> 00:31:48.580]   It's a computational process.
[00:31:48.580 --> 00:31:51.420]   And it happens to be operating on these hypergraphs
[00:31:51.420 --> 00:31:53.420]   rather than just lines of black and white cells.
[00:31:53.420 --> 00:31:56.900]   So the universe itself is a computer--
[00:31:56.900 --> 00:31:57.540]   Yes.
[00:31:57.540 --> 00:31:59.860]   --running a computational exercise.
[00:31:59.860 --> 00:32:00.380]   Yes.
[00:32:00.380 --> 00:32:02.940]   I don't know whether you'd call it an exercise, but yes.
[00:32:02.940 --> 00:32:03.980]   It is computing.
[00:32:03.980 --> 00:32:04.900]   Yes, it is computing.
[00:32:04.900 --> 00:32:07.180]   And that's what the progress of time is.
[00:32:07.180 --> 00:32:09.580]   And time is the progress of that computation.
[00:32:09.580 --> 00:32:10.220]   Yes.
[00:32:10.220 --> 00:32:12.060]   And that is what people mean when they say,
[00:32:12.060 --> 00:32:13.860]   are we living in a simulation?
[00:32:13.860 --> 00:32:14.360]   No.
[00:32:14.360 --> 00:32:16.940]   [LAUGHTER]
[00:32:16.940 --> 00:32:19.300]   No, I think that's a philosophically rather confused
[00:32:19.300 --> 00:32:19.780]   thing.
[00:32:19.780 --> 00:32:22.460]   I mean, there's a little bit deeper in the rabbit hole
[00:32:22.460 --> 00:32:24.780]   that you have to go to understand why that--
[00:32:24.780 --> 00:32:25.780]   We'll do that at lunch.
[00:32:25.780 --> 00:32:27.180]   --doesn't really make sense.
[00:32:27.180 --> 00:32:27.740]   No, go ahead.
[00:32:27.740 --> 00:32:31.700]   But no, so I mean, then the question
[00:32:31.700 --> 00:32:34.460]   is, just like you have all these molecules bouncing around,
[00:32:34.460 --> 00:32:37.500]   they make sort of continuous fluids like water,
[00:32:37.500 --> 00:32:40.340]   you can ask, what do all these atoms of space make?
[00:32:40.340 --> 00:32:43.100]   Turns out they make Einstein's equations
[00:32:43.100 --> 00:32:44.740]   that describe gravity and describe
[00:32:44.740 --> 00:32:46.020]   the structure of space-time.
[00:32:46.020 --> 00:32:47.940]   So that's kind of a neat thing.
[00:32:47.940 --> 00:32:48.740]   Yes.
[00:32:48.740 --> 00:32:50.940]   Because it's not been imagined that one
[00:32:50.940 --> 00:32:54.820]   could derive the properties of something like that
[00:32:54.820 --> 00:32:56.260]   from something lower level.
[00:32:56.260 --> 00:33:00.300]   I mean, I should say, OK, this is a big, complicated subject.
[00:33:00.300 --> 00:33:03.020]   But the thing that--
[00:33:03.020 --> 00:33:04.460]   You guys doing OK?
[00:33:04.460 --> 00:33:08.340]   [APPLAUSE]
[00:33:08.340 --> 00:33:11.380]   OK, good.
[00:33:11.380 --> 00:33:14.220]   The thing that's pretty interesting in all of this
[00:33:14.220 --> 00:33:17.820]   is the way that the nature of us as observers
[00:33:17.820 --> 00:33:21.380]   is critical to the kind of thing that we observe in--
[00:33:21.380 --> 00:33:22.920]   This is the most important thing I've
[00:33:22.920 --> 00:33:24.660]   heard in the last year when I watched your interview
[00:33:24.660 --> 00:33:25.340]   a few weeks ago.
[00:33:25.340 --> 00:33:26.900]   So I just want you to walk everyone
[00:33:26.900 --> 00:33:30.340]   through this statement again, because this is so important.
[00:33:30.340 --> 00:33:31.140]   Well, all right.
[00:33:31.140 --> 00:33:32.900]   So the-- OK.
[00:33:32.900 --> 00:33:41.020]   The question is, for example, if we're
[00:33:41.020 --> 00:33:44.180]   looking at a bunch of molecules bouncing around in a gas,
[00:33:44.180 --> 00:33:48.260]   and we say, what do we see in those molecules?
[00:33:48.260 --> 00:33:51.620]   Well, we see things like the gas laws, pressure, volume,
[00:33:51.620 --> 00:33:52.300]   things like this.
[00:33:52.300 --> 00:33:55.140]   We see things like the gas tends to get more random,
[00:33:55.140 --> 00:33:55.900]   things like this.
[00:33:55.900 --> 00:33:58.740]   That's what we see, because we're observers
[00:33:58.740 --> 00:34:00.500]   with certain characteristics.
[00:34:00.500 --> 00:34:02.820]   If we were observers who could trace every molecule,
[00:34:02.820 --> 00:34:04.400]   do all the computations to figure out
[00:34:04.400 --> 00:34:06.140]   what all the molecules would do, we
[00:34:06.140 --> 00:34:07.700]   would make quite different conclusions
[00:34:07.700 --> 00:34:09.460]   about what happens in gases.
[00:34:09.460 --> 00:34:11.460]   It's because we are observers who
[00:34:11.460 --> 00:34:13.900]   are bounded in our computational capabilities.
[00:34:13.900 --> 00:34:17.060]   We're not capable of untangling all those kinds of detail.
[00:34:17.060 --> 00:34:18.980]   To see all those atoms, we have to look
[00:34:18.980 --> 00:34:21.100]   at the whole can of gas.
[00:34:21.100 --> 00:34:23.340]   We can't look at each atom individually.
[00:34:23.340 --> 00:34:23.840]   Right.
[00:34:23.840 --> 00:34:27.660]   We can't trace the motion of each atom individually.
[00:34:27.660 --> 00:34:32.820]   So our heuristic is the PV equals NRT, the gas laws.
[00:34:32.820 --> 00:34:33.460]   Exactly.
[00:34:33.460 --> 00:34:35.820]   We look at that gas, and we say, this
[00:34:35.820 --> 00:34:37.500]   is the ratio of temperature, which
[00:34:37.500 --> 00:34:39.260]   is the total energy of the system,
[00:34:39.260 --> 00:34:41.300]   as opposed to the energy of each individual atom.
[00:34:41.300 --> 00:34:42.580]   And there's a lot of different energy states
[00:34:42.580 --> 00:34:43.840]   of all these different atoms.
[00:34:43.840 --> 00:34:45.240]   So we sum everything up.
[00:34:45.240 --> 00:34:48.660]   We take an average of a lot of stuff to understand it.
[00:34:48.660 --> 00:34:49.180]   Right.
[00:34:49.180 --> 00:34:51.540]   And the point is that people haven't understood the fact
[00:34:51.540 --> 00:34:55.340]   that we have to take that average, because what's
[00:34:55.340 --> 00:34:58.500]   underneath is computationally irreducible, but we--
[00:34:58.500 --> 00:34:59.540]   We can't compute.
[00:34:59.540 --> 00:35:01.540]   --are computationally bounded.
[00:35:01.540 --> 00:35:04.100]   And it turns out that exact same phenomenon
[00:35:04.100 --> 00:35:06.620]   is the origin of space time and gravity,
[00:35:06.620 --> 00:35:10.180]   that all these atoms of space operating in this network,
[00:35:10.180 --> 00:35:13.700]   it's all this computationally irreducible process.
[00:35:13.700 --> 00:35:18.180]   But observers like us, observers who are computationally bounded,
[00:35:18.180 --> 00:35:20.940]   necessarily observe this kind of sort
[00:35:20.940 --> 00:35:23.140]   of aggregate behavior, which turns out
[00:35:23.140 --> 00:35:25.300]   to correspond to the structure of space time.
[00:35:25.300 --> 00:35:27.140]   Same happens in quantum mechanics.
[00:35:27.140 --> 00:35:29.420]   Quantum mechanics is a little bit harder to understand.
[00:35:29.420 --> 00:35:31.260]   One of the big features of quantum mechanics
[00:35:31.260 --> 00:35:35.500]   is, in classical physics, you say, I throw a ball.
[00:35:35.500 --> 00:35:37.220]   It follows a definite trajectory.
[00:35:37.220 --> 00:35:39.900]   In quantum mechanics, you say, I do something.
[00:35:39.900 --> 00:35:42.500]   There are many possible paths of history that can be followed.
[00:35:42.500 --> 00:35:45.980]   We only get to work out things about averages of those paths.
[00:35:45.980 --> 00:35:48.380]   So it's sort of there are many different paths of history
[00:35:48.380 --> 00:35:52.180]   that are being pursued in these networks and things.
[00:35:52.180 --> 00:35:54.560]   What's happening is that there are many different rewrites
[00:35:54.560 --> 00:35:56.100]   to the network that can occur.
[00:35:56.100 --> 00:35:58.100]   We get these many branches of history.
[00:35:58.100 --> 00:35:59.940]   And so then the question is--
[00:35:59.940 --> 00:36:01.740]   and like a quantum computer is trying
[00:36:01.740 --> 00:36:03.940]   to make use of the fact that there are many branches
[00:36:03.940 --> 00:36:06.740]   of history that it can kind of follow in parallel.
[00:36:06.740 --> 00:36:09.100]   But then the question is, well, how do we observe
[00:36:09.100 --> 00:36:10.420]   what's actually happening?
[00:36:10.420 --> 00:36:13.140]   Well, we are embedded in this whole system that
[00:36:13.140 --> 00:36:15.340]   has all these branching paths of history and so on.
[00:36:15.340 --> 00:36:16.460]   And we're limited.
[00:36:16.460 --> 00:36:20.480]   Well, we, our brains are full of sort of branching behavior
[00:36:20.480 --> 00:36:21.380]   and so on.
[00:36:21.380 --> 00:36:24.620]   But we are sort of computationally
[00:36:24.620 --> 00:36:25.720]   bounded in what we can do.
[00:36:25.720 --> 00:36:29.440]   We are effectively-- the question you have to ask
[00:36:29.440 --> 00:36:31.240]   is, how does sort of the branching brain
[00:36:31.240 --> 00:36:33.280]   perceive the branching universe?
[00:36:33.280 --> 00:36:36.000]   And as soon as the brain has this sort
[00:36:36.000 --> 00:36:38.880]   of computational boundedness in its characteristics,
[00:36:38.880 --> 00:36:41.760]   and it also has one other assumption, which is it assumes
[00:36:41.760 --> 00:36:43.920]   that it is persistent in time.
[00:36:43.920 --> 00:36:46.240]   So it's like we are-- at every moment,
[00:36:46.240 --> 00:36:48.600]   we are made of different atoms of space.
[00:36:48.600 --> 00:36:51.300]   Yet we believe that it's the same us
[00:36:51.300 --> 00:36:52.700]   at every successive moment.
[00:36:52.700 --> 00:36:53.300]   Right.
[00:36:53.300 --> 00:36:53.900]   As soon as we--
[00:36:53.900 --> 00:36:56.900]   So our concept of consciousness precludes us
[00:36:56.900 --> 00:37:00.100]   from being able to see perhaps a different nature
[00:37:00.100 --> 00:37:01.660]   of the universe, a different--
[00:37:01.660 --> 00:37:02.180]   OK.
[00:37:02.180 --> 00:37:02.500]   Yes.
[00:37:02.500 --> 00:37:04.500]   I told you guys we were going to go like really--
[00:37:04.500 --> 00:37:05.060]   Right.
[00:37:05.060 --> 00:37:07.860]   So it's kind of like observers like us
[00:37:07.860 --> 00:37:09.420]   who are computationally bounded believe
[00:37:09.420 --> 00:37:11.060]   they're persistent in time.
[00:37:11.060 --> 00:37:15.340]   The big result is that observers like us inevitably
[00:37:15.340 --> 00:37:18.700]   observe laws of physics like the ones we know.
[00:37:18.700 --> 00:37:20.940]   And so imagine sort of the alien that
[00:37:20.940 --> 00:37:23.020]   isn't like us, that isn't computationally bounded,
[00:37:23.020 --> 00:37:25.320]   doesn't believe it's persistent in time.
[00:37:25.320 --> 00:37:27.860]   It will observe different laws of the universe.
[00:37:27.860 --> 00:37:32.100]   And so the laws of the universe are only based on our nature.
[00:37:32.100 --> 00:37:32.600]   Yes.
[00:37:32.600 --> 00:37:33.100]   But a very--
[00:37:33.100 --> 00:37:34.560]   That's what I thought was so interesting.
[00:37:34.560 --> 00:37:35.060]   Right.
[00:37:35.060 --> 00:37:37.240]   It's a very coarse feature of our nature.
[00:37:37.240 --> 00:37:40.020]   It's not like we have to know every detail of us.
[00:37:40.020 --> 00:37:42.460]   The laws of physics only require these--
[00:37:42.460 --> 00:37:45.200]   and actually, I suspect that as we--
[00:37:45.200 --> 00:37:47.620]   there are other things that we probably take for granted
[00:37:47.620 --> 00:37:49.260]   about the nature of us as observers.
[00:37:49.260 --> 00:37:49.620]   Yes.
[00:37:49.620 --> 00:37:51.000]   And as we start putting these in,
[00:37:51.000 --> 00:37:53.140]   we'll probably actually find more things
[00:37:53.140 --> 00:37:55.860]   that are inevitable about the way that physics works.
[00:37:55.860 --> 00:37:58.840]   So the belief, as I use that term,
[00:37:58.840 --> 00:38:03.420]   I kind of feel like I'm deluding myself,
[00:38:03.420 --> 00:38:06.100]   because I am not the same Adams as I was a second ago,
[00:38:06.100 --> 00:38:09.700]   a second ago, a second ago, a second ago.
[00:38:09.700 --> 00:38:11.620]   This belief that we have a self--
[00:38:11.620 --> 00:38:13.180]   talk about your understanding.
[00:38:13.180 --> 00:38:15.500]   I know this is a bit far-fetched from maybe your specialty,
[00:38:15.500 --> 00:38:17.080]   but I'm sure you have a point of view.
[00:38:17.080 --> 00:38:19.100]   And then what is this concept of consciousness
[00:38:19.100 --> 00:38:22.580]   that we have where we think we're persistent in time,
[00:38:22.580 --> 00:38:26.020]   where we have this concept of self-identity?
[00:38:26.020 --> 00:38:27.140]   Where does this all arise?
[00:38:27.140 --> 00:38:29.540]   And how do you think about this notion of consciousness
[00:38:29.540 --> 00:38:31.980]   and the observer in the context of the universe?
[00:38:31.980 --> 00:38:33.480]   I'm observing stuff in the universe,
[00:38:33.480 --> 00:38:35.820]   and I think I'm a human body, and I'm really--
[00:38:35.820 --> 00:38:37.240]   I'm a bunch of atoms floating around
[00:38:37.240 --> 00:38:38.580]   with a bunch of other atoms.
[00:38:38.580 --> 00:38:40.900]   I used to think there was a sort of hierarchy
[00:38:40.900 --> 00:38:42.980]   where consciousness was at the top,
[00:38:42.980 --> 00:38:44.260]   but I don't think that anymore.
[00:38:44.260 --> 00:38:45.860]   I think consciousness is a very--
[00:38:45.860 --> 00:38:49.740]   it's just like the AIs are not doing all possible computation.
[00:38:49.740 --> 00:38:53.900]   We are actually rather limited in our observation
[00:38:53.900 --> 00:38:55.380]   of the universe.
[00:38:55.380 --> 00:38:57.620]   We're localized in space.
[00:38:57.620 --> 00:39:00.540]   We have this belief that we're persistent in time and so on.
[00:39:00.540 --> 00:39:03.660]   Imagine what you would feel like, so to speak,
[00:39:03.660 --> 00:39:05.700]   if you were much more extended in the universe.
[00:39:05.700 --> 00:39:08.060]   If you were-- in fact, one of the things
[00:39:08.060 --> 00:39:10.820]   that we see in our models is this thing
[00:39:10.820 --> 00:39:14.700]   we call the Rouliad, which is this entangled limit of all
[00:39:14.700 --> 00:39:16.300]   possible computations.
[00:39:16.300 --> 00:39:18.900]   And we are-- every mind, in a sense,
[00:39:18.900 --> 00:39:22.100]   is just at some small point, some small region
[00:39:22.100 --> 00:39:23.540]   in this Rouliad.
[00:39:23.540 --> 00:39:28.820]   And so it's-- you imagine what happens if you--
[00:39:28.820 --> 00:39:31.300]   by the way, as we learn more in science,
[00:39:31.300 --> 00:39:34.180]   we're effectively expanding in this kind of Roulial space,
[00:39:34.180 --> 00:39:36.540]   where it's just like we can send spacecraft out--
[00:39:36.540 --> 00:39:38.380]   Our aggregate consciousness.
[00:39:38.380 --> 00:39:38.880]   Yes.
[00:39:38.880 --> 00:39:39.620]   As a species.
[00:39:39.620 --> 00:39:40.300]   Yes.
[00:39:40.300 --> 00:39:40.900]   Yes.
[00:39:40.900 --> 00:39:43.340]   So just like we can send spacecraft out
[00:39:43.340 --> 00:39:45.540]   that explore more of the physical universe,
[00:39:45.540 --> 00:39:49.340]   so as we expand our science, as we expand the ideas that we
[00:39:49.340 --> 00:39:51.260]   use to describe the universe, we're
[00:39:51.260 --> 00:39:53.420]   expanding in this Roulial space.
[00:39:53.420 --> 00:39:56.820]   And so you might say, well, what happens if we expand?
[00:39:56.820 --> 00:39:58.740]   That should be the future of civilization,
[00:39:58.740 --> 00:40:01.100]   to expand in Roulial space, to expand
[00:40:01.100 --> 00:40:04.980]   our domain of understanding of things.
[00:40:04.980 --> 00:40:07.420]   This is a shifting consciousness,
[00:40:07.420 --> 00:40:11.700]   like hippie type question, but there's
[00:40:11.700 --> 00:40:15.260]   this guy in the UK named Darren Brown.
[00:40:15.260 --> 00:40:16.780]   He's a mentalist.
[00:40:16.780 --> 00:40:19.500]   He puts these two advertising execs in a room,
[00:40:19.500 --> 00:40:21.820]   and he tells them, hey, come up with an ad.
[00:40:21.820 --> 00:40:24.020]   The name of the company, come up with a logo,
[00:40:24.020 --> 00:40:25.220]   come up with a catchphrase.
[00:40:25.220 --> 00:40:27.980]   He goes out for a few hours, comes back, pulls off a thing.
[00:40:27.980 --> 00:40:30.860]   He copied exactly what they-- he had written down exactly what
[00:40:30.860 --> 00:40:31.900]   they were going to do.
[00:40:31.900 --> 00:40:33.300]   The way he did it is, as they drove over,
[00:40:33.300 --> 00:40:35.660]   he subliminally put a little image in the cab.
[00:40:35.660 --> 00:40:38.020]   He had some kids walk across the street with a logo.
[00:40:38.020 --> 00:40:40.220]   And they just basically were programmed
[00:40:40.220 --> 00:40:43.140]   to output what he asked them to do.
[00:40:43.140 --> 00:40:45.220]   And they thought that they were creative geniuses.
[00:40:45.220 --> 00:40:47.060]   They're like, we're these high-paid ad execs.
[00:40:47.060 --> 00:40:47.860]   Look at our genius.
[00:40:47.860 --> 00:40:49.060]   Look at what we did.
[00:40:49.060 --> 00:40:51.580]   And it always struck me as like the human is just
[00:40:51.580 --> 00:40:53.340]   the unconscious computer.
[00:40:53.340 --> 00:40:58.900]   We're just the node in the neural net that takes the input,
[00:40:58.900 --> 00:41:01.380]   gets sensory program output, and we're
[00:41:01.380 --> 00:41:04.020]   part of the computational exercise.
[00:41:04.020 --> 00:41:07.740]   Is that a way to think about this idea
[00:41:07.740 --> 00:41:09.740]   that we are part of this broader computation?
[00:41:09.740 --> 00:41:11.620]   And as we do that, this consciousness--
[00:41:11.620 --> 00:41:13.820]   I mean, the person you mentioned,
[00:41:13.820 --> 00:41:17.460]   they're cheating computational irreducibility, so to speak.
[00:41:17.460 --> 00:41:19.820]   They're saying, I'm going to put this thing which
[00:41:19.820 --> 00:41:21.380]   is going to be the answer.
[00:41:21.380 --> 00:41:25.020]   And that's-- the more interesting way
[00:41:25.020 --> 00:41:27.900]   to lead life, in a sense, is just
[00:41:27.900 --> 00:41:30.900]   by this process of letting time progress
[00:41:30.900 --> 00:41:33.700]   and this irreducible computation occur.
[00:41:33.700 --> 00:41:36.780]   And is that what gives you joy?
[00:41:36.780 --> 00:41:37.540]   Yeah, I think so.
[00:41:37.540 --> 00:41:40.900]   I mean, I think it's a funny thing, because when you think
[00:41:40.900 --> 00:41:43.620]   you know what's underneath the universe
[00:41:43.620 --> 00:41:47.340]   and how all these ideas fit together,
[00:41:47.340 --> 00:41:53.940]   and you realize that I'm a person who likes people.
[00:41:53.940 --> 00:41:55.940]   And so it seems very bizarre that I
[00:41:55.940 --> 00:41:58.540]   should be interested in these things that
[00:41:58.540 --> 00:42:01.900]   deconstruct everything about humans.
[00:42:01.900 --> 00:42:03.540]   And I realized at some point, one
[00:42:03.540 --> 00:42:05.340]   of the things about doing science that's
[00:42:05.340 --> 00:42:07.860]   one of the more difficult human things about doing science
[00:42:07.860 --> 00:42:11.220]   is you have to get rid of your prejudices
[00:42:11.220 --> 00:42:14.300]   about what might be true and just follow
[00:42:14.300 --> 00:42:16.180]   what the science actually says.
[00:42:16.180 --> 00:42:17.980]   And so I've done that for years.
[00:42:17.980 --> 00:42:20.140]   And I realized, actually, it turns out
[00:42:20.140 --> 00:42:22.780]   the thing that I've done puts humans right back
[00:42:22.780 --> 00:42:25.180]   in the middle of the picture with these things
[00:42:25.180 --> 00:42:28.220]   about the fact that it matters what the observer is like,
[00:42:28.220 --> 00:42:32.020]   realizing that in this space of possibilities,
[00:42:32.020 --> 00:42:36.460]   that what we care about is this part that is the result
[00:42:36.460 --> 00:42:39.060]   of human history and so on.
[00:42:39.060 --> 00:42:40.700]   You guys asked for more Science Corner,
[00:42:40.700 --> 00:42:42.420]   so I hope this fit the bill.
[00:42:42.420 --> 00:42:45.100]   Guys, please join me in thanking Stephen Wolfram.
[00:42:45.100 --> 00:42:46.100]   [APPLAUSE]
[00:42:46.100 --> 00:42:48.100]   [MUSIC PLAYING]
[00:42:48.100 --> 00:42:51.100]   Let your winners ride.
[00:42:51.100 --> 00:42:52.580]   Rain Man, David Saks.
[00:42:52.580 --> 00:42:55.580]   [MUSIC PLAYING]
[00:42:55.580 --> 00:42:57.580]   And instead, we open source it to the fans,
[00:42:57.580 --> 00:42:59.580]   and they've just gone crazy with it.
[00:42:59.580 --> 00:43:00.380]   Love you, SKC.
[00:43:00.380 --> 00:43:01.380]   I'm the queen of Kinwam.
[00:43:01.380 --> 00:43:04.740]   [MUSIC PLAYING]

