
[00:00:00.000 --> 00:00:04.000]   Your tough Tacoma is here.
[01:00:19.000 --> 01:00:38.000]   But right now, what's happening is that the prisons are in such need that the agricultural project that you got off the ground is actually a project that is producing enough that it's being used to feed the guards and the prisoners.
[01:00:38.000 --> 01:00:54.000]   And the condition of the food, of helping and teaching them and planting gardens and going in and setting up gardens so they can feed themselves, is that we can reinitiate the religious work, the Christian churches and other work inside of the prisons.
[01:00:54.000 --> 01:01:05.000]   And so that's just a tremendous opportunity, because if you think it's bad to be a prisoner, and it is in your country, try being a prisoner where you're a prisoner inside of a collapsed society.
[01:01:05.000 --> 01:01:09.000]   And just think about what those men and women need in the middle of that chaos.
[01:01:09.000 --> 01:01:14.000]   Try being a prison guard in the middle of a collapsed society and think about what those men and women need.
[01:01:14.000 --> 01:01:24.000]   So there are opportunities all over the place, and that's what is, to me, so meaningful about the Christian faith, is that when times are good, there are opportunities to serve.
[01:01:24.000 --> 01:01:28.000]   But when times are bad, there are far more opportunities to serve.
[01:01:28.000 --> 01:01:42.000]   So, I guess in closing, I would simply say, take the lessons to heart. Don't be caught unprepared. Be prepared to stay and to thrive if you're going to stay, and be prepared to thrive if you need to flee.
[01:01:42.000 --> 01:01:45.000]   Venezuela has changed me.
[01:01:45.000 --> 01:02:02.000]   If you were to go back ten years and say, Joshua, or even five years, if you were to go back five years and you were to say, Joshua, I want you to talk about preparedness, I would have said, well, I'll talk about it, but I'm going to be fairly conservative in my recommendations.
[01:02:02.000 --> 01:02:07.000]   I'm going to sound a lot like FEMA and talk to you about the basic stuff.
[01:02:07.000 --> 01:02:24.000]   But these days, after seeing Venezuela, it's caused me to become much more hardcore myself, much more prepared, and to be willing and desirous to talk to others about the value of being prepared, even to a high level.
[01:02:24.000 --> 01:02:32.000]   Just last night, I recorded a class for my practical family preparedness course, and we were talking about food.
[01:02:32.000 --> 01:02:40.000]   I talked through how to do food storage and food preparation, and I discussed different amounts.
[01:02:40.000 --> 01:02:44.000]   I talked about having a month's worth of food to be able to feed your family for a month.
[01:02:44.000 --> 01:02:47.000]   Then I talked about having three to six months' worth of food.
[01:02:47.000 --> 01:02:50.000]   Then I talked about having one to three years' worth of food saved.
[01:02:50.000 --> 01:02:55.000]   I was talking about why, the reasons to have one to three years' worth of food saved if you have the ability.
[01:02:55.000 --> 01:02:57.000]   Now, I don't think everybody needs to.
[01:02:57.000 --> 01:03:06.000]   It's actually very difficult to come up with the disaster in which you need three years of food or even one year of food.
[01:03:06.000 --> 01:03:10.000]   There are a couple of them that do exist, but it's difficult to come up with them.
[01:03:10.000 --> 01:03:13.000]   If you think about when I asked Jimmy, I said, "Would you have food saved?"
[01:03:13.000 --> 01:03:15.000]   He said, "Yeah, it's useful. It's valuable."
[01:03:15.000 --> 01:03:20.000]   I know that he thinks it's a good idea, but still, you can grow food.
[01:03:20.000 --> 01:03:22.000]   At least in Venezuela, you can grow food.
[01:03:22.000 --> 01:03:26.000]   It's not that it doesn't exist.
[01:03:26.000 --> 01:03:27.000]   It does exist.
[01:03:27.000 --> 01:03:31.000]   It's just scarce and very expensive, but you can grow food if you have the tools.
[01:03:31.000 --> 01:03:34.000]   There are other preparations that make a bigger difference to him.
[01:03:34.000 --> 01:03:47.000]   One of the biggest reasons to have food saved and to have lots of food saved is one year of food saved for a family of four is three months of food saved for four families of four.
[01:03:47.000 --> 01:03:54.000]   Three years' worth of food saved for one family of four is six months' worth of food saved for a community.
[01:03:54.000 --> 01:04:04.000]   That's one of the most important reasons to have food is so that you can, in the middle of a crisis, you can be in a place of strength to help the community around.
[01:04:04.000 --> 01:04:08.000]   Are you going to need six shovels to plant your own garden?
[01:04:08.000 --> 01:04:09.000]   Probably not.
[01:04:09.000 --> 01:04:14.000]   You probably need two, but if you have six shovels set aside, you can plant your garden.
[01:04:14.000 --> 01:04:23.000]   You can give one to your neighbors to plant their gardens, and you can all come together on the church property or the town square, and you can plant a community garden.
[01:04:23.000 --> 01:04:33.000]   The people who are prepared to stand up in the middle of a disaster and a chaos are the people who have the opportunity to have influence, who are the people to have the opportunity to build and to help and to serve.
[01:04:33.000 --> 01:04:36.000]   They're the ones that have the opportunity to rebuild society.
[01:04:36.000 --> 01:04:48.000]   We need to be thinking about not just ourselves, making sure that my little tiny family is great, and you come and ask us if we have food, we're going to shoot you, which is ridiculous.
[01:04:48.000 --> 01:04:51.000]   You need to be thinking about how can I provide for my community?
[01:04:51.000 --> 01:04:56.000]   How can I provide for my family, my extended family, my neighbors, and my community?
[01:04:56.000 --> 01:05:02.000]   Because my ambition is to be part of a community that I would never want to leave.
[01:05:02.000 --> 01:05:04.000]   That's the key.
[01:05:04.000 --> 01:05:16.000]   That's, in my opinion, is the goal, is to have -- if you don't like the place that you live, if you wouldn't be committed to loving and serving and helping in your community, then you probably should leave until you go find a community that you would.
[01:05:16.000 --> 01:05:26.000]   Which is one of the things that bothers me so much about the whole world of preparedness, where it's like people somehow want to be on their own and they want to talk about, well, it's just me and we're going to make it through and we're going to survive.
[01:05:26.000 --> 01:05:30.000]   What about the community of everybody in the community?
[01:05:30.000 --> 01:05:35.000]   So I hope you enjoyed the interview.
[01:05:35.000 --> 01:05:37.000]   I hope that these thoughts are useful and they serve you.
[01:05:37.000 --> 01:05:40.000]   But there's real value in being prepared.
[01:05:40.000 --> 01:05:48.000]   If I see you, next time I do a Radical Personal Vent, I'm going to bring a couple of handfuls of Venezuelan money and just start handing it out.
[01:05:48.000 --> 01:05:50.000]   And I've got the stuff from Zimbabwe.
[01:05:50.000 --> 01:05:51.000]   I've got Venezuela.
[01:05:51.000 --> 01:05:54.000]   I've got a bunch of hyperinflated currencies in a collection stuck somewhere.
[01:05:54.000 --> 01:05:57.000]   But the Venezuelan one is just -- it's very real.
[01:05:57.000 --> 01:06:07.000]   And if I can figure out a way to make it happen, I still would like to figure out more that the Radical Personal Finance community can do.
[01:06:07.000 --> 01:06:10.000]   It's just -- it's hard because there are serious safety concerns.
[01:06:10.000 --> 01:06:13.000]   There are serious legal concerns.
[01:06:13.000 --> 01:06:33.000]   About the closest that I could do an event where it could be a public event would be to do something, some form of refugee relief project in Colombia or possibly Brazil on the border because so much of the listening audience from this show is American.
[01:06:33.000 --> 01:06:37.000]   Americans can't get into Venezuela right now.
[01:06:37.000 --> 01:06:39.000]   And so it's just -- it's very difficult.
[01:06:39.000 --> 01:06:44.000]   But if I could figure out a way to do it where I think it would be helpful, then I'd like to do it.
[01:06:44.000 --> 01:06:48.000]   But there will be plenty of opportunities in the future to help and serve.
[01:06:48.000 --> 01:06:50.000]   It's just -- it's such a crisis right now.
[01:06:50.000 --> 01:06:52.000]   It's hard to figure out the best way to do it.
[01:06:52.000 --> 01:06:56.000]   If you're interested in helping in Venezuela, the best thing to do is to give money.
[01:06:56.000 --> 01:07:01.000]   And I need to talk to Jimmy about doing more.
[01:07:01.000 --> 01:07:04.000]   But the best thing to do is to give money.
[01:07:04.000 --> 01:07:06.000]   You know, just a comment on charity.
[01:07:06.000 --> 01:07:12.000]   I am extremely skeptical of many charitable projects.
[01:07:12.000 --> 01:07:14.000]   Charity is very hard to get right.
[01:07:14.000 --> 01:07:17.000]   And I'm deeply skeptical of a lot of charity.
[01:07:17.000 --> 01:07:25.000]   But I'll tell you one thing that -- while I retain my skepticism, I'll tell you one thing that has -- where I've changed my tune on.
[01:07:25.000 --> 01:07:28.000]   I used to be very uncomfortable giving money to people.
[01:07:28.000 --> 01:07:33.000]   Whether it's the bum on the street or to a friend that was in need, I used to be very uncomfortable giving money.
[01:07:33.000 --> 01:07:38.000]   Because I often didn't think that that person would be able to use the money as well as I could.
[01:07:38.000 --> 01:07:43.000]   And so I would say, oh, well, so and so is struggling, and so what I'll do is I'll buy them groceries.
[01:07:43.000 --> 01:07:46.000]   And -- because I'm a good -- you know, I'm good at getting a good deal on groceries.
[01:07:46.000 --> 01:07:51.000]   And I'll go and get them groceries instead.
[01:07:51.000 --> 01:07:53.000]   I've changed on that.
[01:07:53.000 --> 01:07:55.000]   Not that there's not a place for that, right?
[01:07:55.000 --> 01:07:58.000]   You don't want to enable somebody who is in a bad situation.
[01:07:58.000 --> 01:08:08.000]   If somebody says they're hungry and you know that if you give them money, they're going to go and use it to buy drugs or alcohol instead of food, and they're genuinely hungry, I think you're better served to give them food.
[01:08:08.000 --> 01:08:11.000]   But even with the bum on the street, I've talked to a lot of bums on the street.
[01:08:11.000 --> 01:08:18.000]   And one of the things that you find is that if the person's not addicted to drugs, often money is what they need.
[01:08:18.000 --> 01:08:19.000]   It's not food.
[01:08:19.000 --> 01:08:20.000]   They have enough food.
[01:08:20.000 --> 01:08:22.000]   Or they're not -- yeah, they're hungry, but food is not the key thing.
[01:08:22.000 --> 01:08:23.000]   It's money.
[01:08:23.000 --> 01:08:25.000]   And they need to get out, be able to get -- solve the problem.
[01:08:25.000 --> 01:08:27.000]   A bus ticket home or something like that.
[01:08:27.000 --> 01:08:33.000]   Now, unfortunately, that doesn't work when there's drug addiction, which is just much more difficult.
[01:08:33.000 --> 01:08:35.000]   But a lot of times money is what's needed.
[01:08:35.000 --> 01:08:40.000]   And in charitable work as well, money is actually the most important thing, to give money.
[01:08:40.000 --> 01:09:00.000]   Because a lot of times there are resources available.
[01:09:00.000 --> 01:09:07.000]   A lot of times there are resources available in the local area, in the local market, if you just give money.
[01:09:07.000 --> 01:09:13.000]   And one of the major problems with charity -- let's say that you say, well, there's starving people in Africa.
[01:09:13.000 --> 01:09:17.000]   And you look around a country like the United States and you say, well, you've got all this food.
[01:09:17.000 --> 01:09:19.000]   Well, let's get some food.
[01:09:19.000 --> 01:09:21.000]   Let's take some food over to the starving people in Africa.
[01:09:21.000 --> 01:09:24.000]   That can be one of the most destructive things possible.
[01:09:24.000 --> 01:09:27.000]   Because here's the way that actually works out.
[01:09:27.000 --> 01:09:32.000]   If you have -- let's say that you have -- pick a country, I don't know.
[01:09:32.000 --> 01:09:35.000]   Right now there's a famine in Africa, kind of these locust plagues.
[01:09:35.000 --> 01:09:37.000]   Let's say it's Kenya.
[01:09:37.000 --> 01:09:40.000]   And so in Kenya there are farmers.
[01:09:40.000 --> 01:09:48.000]   And those farmers are being devastated by the locusts and by the droughts that are happening right there in Kenya.
[01:09:48.000 --> 01:09:53.000]   But those farmers are making their living by growing food, which they're selling in the local area.
[01:09:53.000 --> 01:09:57.000]   Now, a Kenyan farm is very different than an American farm.
[01:09:57.000 --> 01:09:59.000]   They look very different.
[01:09:59.000 --> 01:10:03.000]   But those farmers are growing food and they're selling that food to their neighbors.
[01:10:03.000 --> 01:10:09.000]   And they're providing food for their neighbors and they're making a profit in that process to provide for them.
[01:10:09.000 --> 01:10:12.000]   So that's the way that the economy works.
[01:10:12.000 --> 01:10:14.000]   Now, what happens in the United States?
[01:10:14.000 --> 01:10:18.000]   Well, what happens in the United States is all of the food in the United States is subsidized.
[01:10:18.000 --> 01:10:29.000]   And so the farmers get paid far more for the -- the food is available at far lower prices because your tax dollars subsidize the farmers.
[01:10:29.000 --> 01:10:32.000]   And they subsidize them directly through direct subsidies.
[01:10:32.000 --> 01:10:36.000]   They subsidize them through market support, through loans, through cheap money.
[01:10:36.000 --> 01:10:40.000]   They subsidize them through the Federal Reserve with cheap debt that's available everywhere.
[01:10:40.000 --> 01:10:48.000]   And so an American farm looks very different than a -- looks very different than a Kenyan farm does.
[01:10:48.000 --> 01:10:55.000]   An American farm has a team of 20 combines that come in at harvest time and harvest thousands of acres within a couple of days.
[01:10:55.000 --> 01:11:02.000]   The American farmer is using huge mechanical stuff and he's got wheat that's available at tiny, tiny prices.
[01:11:02.000 --> 01:11:18.000]   Hang on a second.
[01:11:18.000 --> 01:11:20.000]   So this is -- this is the American farm.
[01:11:20.000 --> 01:11:25.000]   So what do you do if let's say you're going to give wheat to starving people in Kenya?
[01:11:25.000 --> 01:11:30.000]   And so you go and you say, look, I can buy this wheat in the United States at a dollar a bushel.
[01:11:30.000 --> 01:11:33.000]   And that's so much cheaper than what we can buy wheat for in Kenya.
[01:11:33.000 --> 01:11:38.000]   And so what you do is you buy the wheat for a dollar a bushel in the United States and then you ship it into Kenya.
[01:11:38.000 --> 01:11:40.000]   And you drop it, right?
[01:11:40.000 --> 01:11:42.000]   So you drop these huge bags of wheat.
[01:11:42.000 --> 01:11:45.000]   So now everybody in Kenya has wheat.
[01:11:45.000 --> 01:11:46.000]   Great.
[01:11:46.000 --> 01:11:48.000]   This is so wonderful because now the people that were hungry are no longer hungry.
[01:11:48.000 --> 01:11:50.000]   Yeah, but here's the problem.
[01:11:50.000 --> 01:12:03.000]   What you've done in the process is you've not only just given away the food to the people who were hungry, which has tremendous moral hazard, because now you're giving people food without having them work.
[01:12:03.000 --> 01:12:05.000]   And if a man doesn't work, he should not eat.
[01:12:05.000 --> 01:12:08.000]   There's a reason why if a man doesn't work, he should not eat.
[01:12:08.000 --> 01:12:15.000]   You'll destroy his character if he becomes lazy and he just becomes -- comes to look at the food.
[01:12:15.000 --> 01:12:18.000]   And you don't have any way as -- he just gets the food without any effort.
[01:12:18.000 --> 01:12:29.000]   And you as an American, you don't have any way to know in the local area, is this somebody who is starving because they are -- they just generally don't have any opportunity or is this somebody who's starving because they have no work ethic?
[01:12:29.000 --> 01:12:31.000]   They're not willing to actually do anything.
[01:12:31.000 --> 01:12:37.000]   This is why government programs, welfare programs are such a disaster because a government has to try to be fair.
[01:12:37.000 --> 01:12:43.000]   And so they don't have the ability to go into a local community and say, "We're going to discriminate against you because you're just lazy.
[01:12:43.000 --> 01:12:48.000]   But we see that you're really in need because you have this other thing and you're not lazy.
[01:12:48.000 --> 01:12:50.000]   You've just had a stroke of misfortune."
[01:12:50.000 --> 01:12:52.000]   You can do that with your neighbors.
[01:12:52.000 --> 01:12:58.000]   You can know which of your neighbors is in need because they're lazy and which of your neighbors is in need because of a stroke of misfortune.
[01:12:58.000 --> 01:13:00.000]   But the government can't do that.
[01:13:00.000 --> 01:13:02.000]   So the same problem exists from the charity perspective.
[01:13:02.000 --> 01:13:05.000]   But what you also do is you wind up destroying the market.
[01:13:05.000 --> 01:13:08.000]   And so that farmer may have had 20% of his crop left.
[01:13:08.000 --> 01:13:24.000]   And if the prices in the market had been allowed to adjust from, say, $3 a bushel to $10 a bushel, he would have made enough money selling his wheat at $10 a bushel to be able to have enough income to keep himself going if he were in the situation where he could actually sell it at $10 a bushel.
[01:13:24.000 --> 01:13:32.000]   But when you, with your charity, come in and you airdrop thousands of bushels of wheat, just plummet it down in parachutes from an airplane, you destroy the market.
[01:13:32.000 --> 01:13:37.000]   And so he can't – now not only can he not sell his wheat at $10 a bushel, he can't sell his wheat at $3 a bushel.
[01:13:37.000 --> 01:13:42.000]   And so all his wheat goes bad or he eats it up himself and he can't even sell it because the free wheat is better.
[01:13:42.000 --> 01:13:44.000]   And so it destroys the farmer.
[01:13:44.000 --> 01:13:46.000]   Well, you do this year after year.
[01:13:46.000 --> 01:13:51.000]   And what incentive is there for the farmer to keep on growing wheat?
[01:13:51.000 --> 01:13:52.000]   There's none.
[01:13:52.000 --> 01:13:54.000]   And so you put the farmer out of business.
[01:13:54.000 --> 01:13:56.000]   You put the farmer out of business.
[01:13:56.000 --> 01:14:01.000]   And you put the farmer out of business.
[01:14:01.000 --> 01:14:02.000]   He sells his land.
[01:14:02.000 --> 01:14:11.000]   And now a few years later something changes and the farmer is not in business.
[01:14:11.000 --> 01:14:19.000]   And so now the famines get worse because now there's no farmers and the collected knowledge of how to grow wheat in Kenya – and wheat is just a metaphor here.
[01:14:19.000 --> 01:14:21.000]   In Kenya it would be corn, of course.
[01:14:21.000 --> 01:14:25.000]   But the knowledge of how to grow a crop in that context is lost.
[01:14:25.000 --> 01:14:28.000]   And so the famine gets worse and worse because of the distorted view.
[01:14:28.000 --> 01:14:33.000]   Now, what if instead of giving wheat in that situation you had given money?
[01:14:33.000 --> 01:14:39.000]   Well, you would give money and then that money would go and the money would be used to buy wheat in the local markets.
[01:14:39.000 --> 01:14:43.000]   Maybe there's not enough wheat in that town, but regardless it goes to the local markets.
[01:14:43.000 --> 01:14:53.000]   And so, yes, you might be paying three or five times as much for the wheat in the local market, but now that money is going into the pocket of the local farmer, which is stimulating the local economy.
[01:14:53.000 --> 01:15:04.000]   And so an infusion of money into a local economy is often one of the least damaging things because the farmer takes it in payment for the wheat, then he goes and he spends it in payment for something else.
[01:15:04.000 --> 01:15:07.000]   Even if that's something else, it's just simply he builds a bigger house for himself.
[01:15:07.000 --> 01:15:13.000]   Well, now the money is going from the house into the pockets of the vendors who are selling the construction materials.
[01:15:13.000 --> 01:15:17.000]   And the money is going into the pockets of the workmen who are working on the house.
[01:15:17.000 --> 01:15:20.000]   And so you say, "Well, what we did is we made the farmer rich."
[01:15:20.000 --> 01:15:25.000]   Yeah, you made the farmer rich, but it was far more helpful to the local community because the farmer is still in business.
[01:15:25.000 --> 01:15:29.000]   He has enough money set aside where he can still be in business for the next few years.
[01:15:29.000 --> 01:15:40.000]   And even if he just used it to line his pocket by selling wheat at very high prices, now he has the ability to actually provide for all that money is still in the local community.
[01:15:40.000 --> 01:15:51.000]   So in that context, the least damaging thing you could do was to give money.
[01:15:51.000 --> 01:15:56.000]   This is, by the way, exactly the same reason why years ago I recorded a show on the importance of price gouging.
[01:15:56.000 --> 01:16:02.000]   Price gouging, which there are laws all around the United States and all around the world, was supposedly this is a bad thing.
[01:16:02.000 --> 01:16:07.000]   Price gouging is one of the most valuable things because it serves as a restraint on the market.
[01:16:07.000 --> 01:16:10.000]   People will use less of something when it costs money.
[01:16:10.000 --> 01:16:16.000]   And then it goes to the increased prices go to reward those people who are taking the risk of serving the market.
[01:16:16.000 --> 01:16:25.000]   And even if it rewards the merchants who are selling things at a higher value, that's fine because they still have the money.
[01:16:25.000 --> 01:16:29.000]   And now that they can, they'll use that. They'll save it. They'll invest it. They'll buy other things.
[01:16:29.000 --> 01:16:34.000]   Or let's say that a merchant raises his private process massively right before a disaster.
[01:16:34.000 --> 01:16:40.000]   Well, the disaster comes through, but now the merchant has a little bit of extra profit that they can use to put their store back together
[01:16:40.000 --> 01:16:43.000]   and put their roof back on so they can be back in business quickly.
[01:16:43.000 --> 01:16:49.000]   If you say to the merchant who's selling plywood, no, you can't sell your plywood for $40 a sheet because that's what the market will demand.
[01:16:49.000 --> 01:16:53.000]   You've got to sell it at $8 a sheet because that was the previous price.
[01:16:53.000 --> 01:16:57.000]   Then now that the merchant's roof gets blown off, what does the merchant do? He's got no money.
[01:16:57.000 --> 01:17:01.000]   You took all his plywood that would have been valuable, and he's got no money.
[01:17:01.000 --> 01:17:08.000]   And so all he can do is either hoard the plywood, which means you hold it back, and he can use that to at least put a roof on with his own plywood,
[01:17:08.000 --> 01:17:11.000]   or he sells it at sub-market prices. And now he's out of money.
[01:17:11.000 --> 01:17:14.000]   And so now what does he do after the disaster, the hurricane comes through?
[01:17:14.000 --> 01:17:22.000]   All he's got to go do is apply for some FEMA loan and go and have some government loan, and the whole market is messed up.
[01:17:22.000 --> 01:17:28.000]   And so this is why price gouging laws are wrong. They're immoral. They should not be done.
[01:17:28.000 --> 01:17:31.000]   All they do is they destroy the local market.
[01:17:31.000 --> 01:17:38.000]   So charity is often destructive, and it's destructive in short-term projects.
[01:17:38.000 --> 01:17:43.000]   You say, "I'm going to get my group of--we're going to go in my mission group, and we're going to go and we're going to build houses."
[01:17:43.000 --> 01:17:51.000]   Don't build--the people that profit from that are the people who go on the mission trip because it exposes them to something different.
[01:17:51.000 --> 01:17:56.000]   But frankly, you're probably better off if you just sent the money that you would spend on plane tickets,
[01:17:56.000 --> 01:17:59.000]   and then let the person--let somebody local buy it with the local market.
[01:17:59.000 --> 01:18:04.000]   Because now instead of you coming in, and where your work is worth $40 an hour,
[01:18:04.000 --> 01:18:08.000]   but you're going to go and do some noble service project to go for a weekend,
[01:18:08.000 --> 01:18:14.000]   and some noble service project and go and build a house for somebody,
[01:18:14.000 --> 01:18:21.000]   just send the $400, make more money, and send the money to the person who needs it, and let them buy it locally.
[01:18:21.000 --> 01:18:27.000]   And then instead of just enriching one family with the new house, which can be great, of course,
[01:18:27.000 --> 01:18:29.000]   now you're enriching the whole community.
[01:18:29.000 --> 01:18:33.000]   Because not only is it the family that has the house, but it's also the workmen who built the house,
[01:18:33.000 --> 01:18:35.000]   and the suppliers who sell the supplies.
[01:18:35.000 --> 01:18:40.000]   So I'm--that's just the tip of the iceberg of the problems with charity.
[01:18:40.000 --> 01:18:44.000]   I'm deeply skeptical of most charitable work.
[01:18:44.000 --> 01:18:47.000]   And money is really the best thing.
[01:18:47.000 --> 01:18:52.000]   So I guess right now--I wasn't going to do a fundraising drive,
[01:18:52.000 --> 01:18:54.000]   but if you want to give money to Venezuela,
[01:18:54.000 --> 01:18:59.000]   number one is probably you should wait until I design something--
[01:18:59.000 --> 01:19:05.000]   until I design a specific drive of a specific thing that we're looking to fund.
[01:19:05.000 --> 01:19:08.000]   Because I didn't start recording this as a fundraising drive.
[01:19:08.000 --> 01:19:10.000]   But if you feel the burden, you feel the desire to give money,
[01:19:10.000 --> 01:19:13.000]   send me an email, joshua@radicalpersonalfinance.com.
[01:19:13.000 --> 01:19:15.000]   I'll tell you how to get money to me.
[01:19:15.000 --> 01:19:20.000]   I will take it and transmit it to Venezuela.
[01:19:20.000 --> 01:19:24.000]   And I think it's--I don't think it's destructive there right now.
[01:19:24.000 --> 01:19:28.000]   Genuinely, what we do with the money is we take the money, we take it into Venezuela.
[01:19:28.000 --> 01:19:30.000]   If there's something that's not available in Venezuela,
[01:19:30.000 --> 01:19:33.000]   we buy it outside the country, as close to the country as possible,
[01:19:33.000 --> 01:19:35.000]   and get it into the country.
[01:19:35.000 --> 01:19:40.000]   And then we take the money and we put it to use inside the country.
[01:19:40.000 --> 01:19:42.000]   And there are a number of different things that we're doing.
[01:19:42.000 --> 01:19:45.000]   We've sent food into Venezuela. We've sent seeds into Venezuela.
[01:19:45.000 --> 01:19:47.000]   We've built all kinds of things.
[01:19:47.000 --> 01:19:49.000]   We've sent electrical equipment into Venezuela.
[01:19:49.000 --> 01:19:52.000]   We've bought vehicles and gotten vehicles in there.
[01:19:52.000 --> 01:20:03.000]   And all of these things are basically force multipliers to help expand the operations.
[01:20:03.000 --> 01:20:05.000]   And it's having a tremendous effect.
[01:20:05.000 --> 01:20:12.000]   It's not an exaggeration at this point to say tens of thousands--I'm nervous saying tens--
[01:20:12.000 --> 01:20:17.000]   thousands and thousands of people are being helped, are being fed,
[01:20:17.000 --> 01:20:21.000]   and are being encouraged through some of the projects that we're involved in.
[01:20:21.000 --> 01:20:24.000]   And your money is what got those off the ground.
[01:20:24.000 --> 01:20:28.000]   So if you feel a desire to give, then reach out to me.
[01:20:28.000 --> 01:20:30.000]   Send me an email, joshua@radicalpersonalfinance.com.
[01:20:30.000 --> 01:20:32.000]   I'll tell you how to do that.
[01:20:32.000 --> 01:20:37.000]   You can funnel the money directly with no tax receipts, which, by the way, is one of the--
[01:20:37.000 --> 01:20:38.000]   that's another thing.
[01:20:38.000 --> 01:20:40.000]   And at some point I'll do a whole series on charity,
[01:20:40.000 --> 01:20:47.000]   but I have very little use for tax-exempt organizations, tax receipts, etc.
[01:20:47.000 --> 01:20:55.000]   Even right now, it's just a nightmare in Venezuela trying to do things through tax-exempt organizations.
[01:20:55.000 --> 01:21:00.000]   If you need an organization, either a U.S. or a Canadian organization, to funnel the money through,
[01:21:00.000 --> 01:21:02.000]   let me know if you want a tax deduction.
[01:21:02.000 --> 01:21:05.000]   I understand that, obviously, tax deductions are very valuable.
[01:21:05.000 --> 01:21:06.000]   I'm a financial planner.
[01:21:06.000 --> 01:21:12.000]   But what happens is, first, you lose money to administrative expenses, which is fine.
[01:21:12.000 --> 01:21:14.000]   Administration is necessary and important.
[01:21:14.000 --> 01:21:19.000]   But what happens that's even more difficult is it creates huge amounts of--
[01:21:19.000 --> 01:21:22.000]   huge burdens of bookkeeping and accounting.
[01:21:22.000 --> 01:21:26.000]   And that's one of the things that's been so difficult in Venezuela.
[01:21:26.000 --> 01:21:32.000]   There are significant rules on humanitarian organizations about the kind of accounting that they have to do for their money.
[01:21:32.000 --> 01:21:39.000]   No government wants to see their tax-exempt organizations abused of just simply cash going out the door
[01:21:39.000 --> 01:21:42.000]   and being used as some form of money laundering.
[01:21:42.000 --> 01:21:46.000]   It would be the world's greatest money laundering scheme.
[01:21:46.000 --> 01:21:49.000]   We're going to start a tax-exempt organization in the United States of America.
[01:21:49.000 --> 01:21:55.000]   All the money that's given to that tax-exempt organization gets a deduction for income taxes.
[01:21:55.000 --> 01:21:57.000]   The organization is exempt from the payment of taxes.
[01:21:57.000 --> 01:22:03.000]   And, oh, by the way, the organization carries suitcases full of cash to random third-world countries
[01:22:03.000 --> 01:22:06.000]   and hands out suitcases full of cash.
[01:22:06.000 --> 01:22:12.000]   Obviously, that is a government agent's nightmare because you can't account for that cash.
[01:22:12.000 --> 01:22:17.000]   And so there are all kinds of rules for these kinds of organizations about how they have to account for the cash.
[01:22:17.000 --> 01:22:22.000]   And so you go into a situation like Venezuela, it's just not possible to account for the cash.
[01:22:22.000 --> 01:22:27.000]   It's not possible because nobody has receipts.
[01:22:27.000 --> 01:22:29.000]   Accounting doesn't exist in the country anymore.
[01:22:29.000 --> 01:22:34.000]   And I tried to get Jimmy to talk about it a little bit, but it's hard to get him to do it on the microphone.
[01:22:34.000 --> 01:22:36.000]   But accounting just does not exist anymore.
[01:22:36.000 --> 01:22:38.000]   You go into Venezuela right now and you explain to them,
[01:22:38.000 --> 01:22:41.000]   "Well, let's talk about your double-entry accounting system."
[01:22:41.000 --> 01:22:44.000]   "Accounting? What are you talking about?"
[01:22:44.000 --> 01:22:52.000]   It's not possible to do accounting in a world where the money is inflating at a million percent per year.
[01:22:52.000 --> 01:22:57.000]   It's not possible to do accounting where you are issued a new currency every few months.
[01:22:57.000 --> 01:22:59.000]   You want to get rid of the currency as quickly as you can.
[01:22:59.000 --> 01:23:09.000]   And it's not possible to do accounting, accurate accounting, in a currency where you are dealing with bundles of money.
[01:23:09.000 --> 01:23:13.000]   And I'm not exaggerating to say if you take--you cannot change any--
[01:23:13.000 --> 01:23:17.000]   I mean, you can barely change a $20 bill, a US dollar bill in Venezuela.
[01:23:17.000 --> 01:23:20.000]   So you go and you exchange a $10 bill.
[01:23:20.000 --> 01:23:26.000]   You're going to receive a stack of banknotes that is filling a backpack, a small backpack.
[01:23:26.000 --> 01:23:29.000]   And the banknotes are not dealt with in single digits.
[01:23:29.000 --> 01:23:36.000]   Rather, they're wrapped together with tape in one-inch bundles and sorted according to color.
[01:23:36.000 --> 01:23:40.000]   And so you say, "Oh, here, these are the orange ones, and they're wrapped together in one-inch bundles."
[01:23:40.000 --> 01:23:42.000]   That's how bad the inflation is.
[01:23:42.000 --> 01:23:44.000]   How do you do accounting in a currency like that?
[01:23:44.000 --> 01:23:47.000]   You say, "Well, we should do accounting in some kind of foreign currency."
[01:23:47.000 --> 01:23:48.000]   Well, how do you do that?
[01:23:48.000 --> 01:23:57.000]   How do you do accounting in US dollars in a hyperinflated currency when you've got the official government exchange rate,
[01:23:57.000 --> 01:24:05.000]   which is rigged and entirely inaccurate compared to what's actually on the ground,
[01:24:05.000 --> 01:24:09.000]   versus--or the black market rate, which is just changing at hundreds of percent per year?
[01:24:09.000 --> 01:24:11.000]   It's not possible.
[01:24:11.000 --> 01:24:16.000]   It is not at all possible to do accounting in any kind of foreign currency.
[01:24:16.000 --> 01:24:20.000]   So then you say, "Well, then we'll just do all of our transactions in a foreign currency.
[01:24:20.000 --> 01:24:24.000]   We'll use Colombian pesos, and we'll have our economy based on that."
[01:24:24.000 --> 01:24:26.000]   Yeah, but the problem is that there's not enough supply.
