
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:35:59.600 --> 00:36:01.120]   From your experience,
[00:36:01.120 --> 00:36:05.480]   what little-p purposes do people arrive at?
[00:36:05.480 --> 00:36:07.720]   Why are they so compelling?
[00:36:07.720 --> 00:36:12.080]   And how often should we reevaluate our little-p purpose?
[00:36:12.080 --> 00:36:13.220]   - So here's the idea.
[00:36:13.220 --> 00:36:16.280]   You're born, you die,
[00:36:16.280 --> 00:36:18.640]   and you have a certain amount of time.
[00:36:18.640 --> 00:36:20.140]   And no matter what you do,
[00:36:20.140 --> 00:36:21.280]   you have zero control over the time.
[00:36:21.280 --> 00:36:22.600]   You can't buy it, you can't sell it,
[00:36:22.600 --> 00:36:23.680]   you can't exchange it.
[00:36:23.680 --> 00:36:26.120]   It just exists and passes.
[00:36:26.120 --> 00:36:27.480]   So what can you do?
[00:36:27.480 --> 00:36:28.800]   You can fill up that time
[00:36:28.800 --> 00:36:30.960]   with as much purposeful activity as possible
[00:36:30.960 --> 00:36:34.380]   and get rid of as many things you loathe as possible.
[00:36:34.380 --> 00:36:36.460]   So why am I bringing this up?
[00:36:36.460 --> 00:36:39.800]   The truth of the matter is purpose can be anything.
[00:36:39.800 --> 00:36:41.300]   All it has to do is light you up.
[00:36:41.300 --> 00:36:43.160]   It can be short-term or long-term.
[00:36:43.160 --> 00:36:44.400]   It can change the world,
[00:36:44.400 --> 00:36:46.340]   but it certainly doesn't have to.
[00:36:46.340 --> 00:36:50.280]   Little-p purpose can be anything that lights you up.
[00:36:50.280 --> 00:36:53.040]   So I don't think it matters
[00:36:53.040 --> 00:36:54.660]   what you decide your little-p purpose is,
[00:36:54.660 --> 00:36:55.560]   and I don't think it matters
[00:36:55.560 --> 00:36:58.640]   if you do it for a week or a year or a month.
[00:36:58.640 --> 00:37:00.320]   That's completely up to you.
[00:37:00.320 --> 00:37:03.600]   But we should always reevaluate it continuously
[00:37:03.600 --> 00:37:05.540]   because, again, winning the game
[00:37:05.540 --> 00:37:08.260]   is filling up your time with as much purposeful activity
[00:37:08.260 --> 00:37:10.520]   that connects you to other people as possible.
[00:37:10.520 --> 00:37:11.780]   And to do that,
[00:37:11.780 --> 00:37:14.680]   you're always gonna be having to use certain levers, right?
[00:37:14.680 --> 00:37:16.400]   We have the joy of addition.
[00:37:16.400 --> 00:37:18.200]   You can add in something purposeful to your life.
[00:37:18.200 --> 00:37:19.220]   The art of subtraction,
[00:37:19.220 --> 00:37:20.600]   you can get rid of something
[00:37:20.600 --> 00:37:22.100]   that you loathe or don't like,
[00:37:22.100 --> 00:37:24.600]   or substitution, which means if you are stuck
[00:37:24.600 --> 00:37:27.040]   and you can't add or subtract, can you substitute?
[00:37:27.040 --> 00:37:28.640]   Can you change one job for another?
[00:37:28.640 --> 00:37:30.420]   Can you change one boss for another?
[00:37:30.420 --> 00:37:33.060]   Can you change one location for another?
[00:37:33.060 --> 00:37:34.400]   That's all substitution.
[00:37:34.400 --> 00:37:36.440]   And so those are our levers.
[00:37:36.440 --> 00:37:38.920]   We also have a bunch of tools that help us do this, right?
[00:37:38.920 --> 00:37:39.920]   Money is a great tool.
[00:37:39.920 --> 00:37:41.100]   We like to talk about money.
[00:37:41.100 --> 00:37:43.680]   We think money is the only tool, but it isn't.
[00:37:43.680 --> 00:37:48.620]   Our relationships, our communities, our energy,
[00:37:48.620 --> 00:37:50.420]   our passions, our skills,
[00:37:50.420 --> 00:37:53.340]   those are also tools that we can use
[00:37:53.340 --> 00:37:54.640]   along with these levers
[00:37:54.640 --> 00:37:57.640]   to start creating the life we wanna live now
[00:37:57.640 --> 00:37:59.360]   and not waiting to your financially independent
[00:37:59.360 --> 00:38:01.700]   and not waiting to your retired.
[00:38:01.700 --> 00:38:02.600]   - Okay, thank you.
[00:38:03.660 --> 00:38:06.680]   Building on that, studies show that nowadays
[00:38:06.680 --> 00:38:09.400]   it's becoming more challenging for younger generations
[00:38:09.400 --> 00:38:11.480]   to realize the American dream.
[00:38:11.480 --> 00:38:15.160]   The net worth target has been raised to $4 million.
[00:38:15.160 --> 00:38:18.840]   Do you have any good practical advice for young people
[00:38:18.840 --> 00:38:20.520]   they have a higher bar to pass
[00:38:20.520 --> 00:38:22.280]   than their parents or grandparents?
[00:38:22.280 --> 00:38:24.340]   - So here's the deal.
[00:38:24.340 --> 00:38:27.000]   I hear you.
[00:38:27.000 --> 00:38:30.300]   And we love to think the American dream is a net worth,
[00:38:31.360 --> 00:38:33.900]   but I don't believe it for one second.
[00:38:33.900 --> 00:38:36.460]   Does money buy happiness?
[00:38:36.460 --> 00:38:39.580]   Everyone points to a series of studies, right?
[00:38:39.580 --> 00:38:43.100]   The Kahneman and Deaton study, the Killingsworth study.
[00:38:43.100 --> 00:38:45.340]   We could go through them if you want.
[00:38:45.340 --> 00:38:49.260]   Suggestion that past $70,000 back in 2010 or whatever
[00:38:49.260 --> 00:38:51.020]   didn't get you increased happiness.
[00:38:51.020 --> 00:38:53.140]   Then Killingsworth said, no, maybe it does.
[00:38:53.140 --> 00:38:54.900]   There were some caveats there.
[00:38:54.900 --> 00:38:57.260]   If you look at all those studies,
[00:38:57.260 --> 00:38:59.180]   a lot of them use data that was already collected,
[00:38:59.180 --> 00:39:00.860]   not for that purpose,
[00:39:00.860 --> 00:39:03.900]   or use data that was based on like texting someone
[00:39:03.900 --> 00:39:06.540]   multiple times a day for multiple weeks.
[00:39:06.540 --> 00:39:09.220]   A lot of times they assessed someone's income only once
[00:39:09.220 --> 00:39:11.220]   or someone's net worth.
[00:39:11.220 --> 00:39:13.500]   If you really want to answer that question,
[00:39:13.500 --> 00:39:16.620]   I suggest you look up the Harvard Adult Health Study
[00:39:16.620 --> 00:39:18.460]   or excuse me, Harvard Adult Development Study.
[00:39:18.460 --> 00:39:19.820]   I always get the name wrong.
[00:39:19.820 --> 00:39:23.220]   Basically this studied people for 70 or 80 years.
[00:39:23.220 --> 00:39:24.920]   It originally started with Harvard students.
[00:39:24.920 --> 00:39:26.940]   Eventually they brought in like a thousand,
[00:39:26.940 --> 00:39:28.380]   2,000 other family members.
[00:39:28.380 --> 00:39:31.580]   Then they brought in controls from the Boston area.
[00:39:31.580 --> 00:39:33.380]   But what they did is they interviewed these people
[00:39:33.380 --> 00:39:35.100]   every two years.
[00:39:35.100 --> 00:39:36.260]   They did physical exams.
[00:39:36.260 --> 00:39:38.660]   Eventually they did MRIs and EEGs.
[00:39:38.660 --> 00:39:40.620]   They questioned their family members.
[00:39:40.620 --> 00:39:42.820]   And after 80 years of continuous research
[00:39:42.820 --> 00:39:45.180]   on the same people looking at happiness,
[00:39:45.180 --> 00:39:48.180]   looking at income, looking at their activities,
[00:39:48.180 --> 00:39:50.780]   they found that one thing
[00:39:50.780 --> 00:39:52.780]   was majorly associated with happiness.
[00:39:52.780 --> 00:39:54.860]   And it wasn't money and it wasn't position
[00:39:54.860 --> 00:39:56.180]   and it wasn't your job.
[00:39:56.180 --> 00:39:57.740]   And I'm going to spoil it here.
[00:39:57.740 --> 00:39:59.580]   It wasn't even purpose.
[00:39:59.580 --> 00:40:01.620]   It was interpersonal connections.
[00:40:01.620 --> 00:40:04.580]   Interpersonal connections.
[00:40:04.580 --> 00:40:06.460]   So if you want to think that some net worth
[00:40:06.460 --> 00:40:09.060]   is going to bring you the American dream, it isn't.
[00:40:09.060 --> 00:40:11.660]   It's who you love and who loves you.
[00:40:11.660 --> 00:40:13.900]   That's basically the American dream.
[00:40:13.900 --> 00:40:16.580]   We can put some kind of net worth number on it.
[00:40:16.580 --> 00:40:18.740]   And yes, I said that purpose doesn't
[00:40:18.740 --> 00:40:20.180]   actually make you happy.
[00:40:20.180 --> 00:40:21.180]   Here's the thing.
[00:40:21.180 --> 00:40:24.740]   Little p purpose causes you to build communities
[00:40:24.740 --> 00:40:26.340]   and communities are just another way
[00:40:26.340 --> 00:40:28.260]   of saying interpersonal connection.
[00:40:28.260 --> 00:40:31.220]   And so I think little p purpose is a great vehicle
[00:40:31.220 --> 00:40:33.580]   towards interpersonal connection.
[00:40:33.580 --> 00:40:35.300]   And I think that's why
[00:40:35.300 --> 00:40:37.180]   we should pursue that kind of purpose.
[00:40:37.180 --> 00:40:39.140]   And so I can go over all sorts of more data.
[00:40:39.140 --> 00:40:40.660]   There's something called the Easterlin paradox,
[00:40:40.660 --> 00:40:43.060]   which basically shows that if you take underserved areas,
[00:40:43.060 --> 00:40:44.220]   people who have no money,
[00:40:44.220 --> 00:40:46.580]   and you give them all money,
[00:40:46.580 --> 00:40:47.980]   their happiness increases briefly
[00:40:47.980 --> 00:40:48.900]   and then falls back down.
[00:40:48.900 --> 00:40:50.460]   But if you take a small group of people,
[00:40:50.460 --> 00:40:52.620]   give them money and then give everyone else nothing,
[00:40:52.620 --> 00:40:53.820]   their happiness shoots up.
[00:40:53.820 --> 00:40:55.780]   So it's actually more comparative
[00:40:55.780 --> 00:40:57.820]   even than the money itself.
[00:40:57.820 --> 00:40:59.540]   So I get it.
[00:40:59.540 --> 00:41:00.540]   We wanna have money,
[00:41:00.540 --> 00:41:01.500]   we wanna have safety,
[00:41:01.500 --> 00:41:02.820]   we wanna have security.
[00:41:02.820 --> 00:41:05.180]   The only thing I can promise you from my own experiences
[00:41:05.180 --> 00:41:06.580]   are those are not gonna be the things
[00:41:06.580 --> 00:41:08.980]   you think about on your deathbed.
[00:41:08.980 --> 00:41:10.060]   - Excellent, thank you.
[00:41:10.060 --> 00:41:12.700]   This may be our last question given time.
[00:41:12.700 --> 00:41:15.220]   Some of what you spoke about
[00:41:15.220 --> 00:41:18.780]   only comes with time and experience and reflection.
[00:41:18.780 --> 00:41:21.140]   How do we improve our capability
[00:41:21.140 --> 00:41:24.100]   and receptivity to such wisdom
[00:41:24.100 --> 00:41:27.220]   that otherwise only comes with time and experience,
[00:41:27.220 --> 00:41:29.740]   decades of time and experience?
[00:41:29.740 --> 00:41:32.420]   - So let me answer this by a roundabout way.
[00:41:32.420 --> 00:41:34.500]   Leif Dahlin gave us talk yesterday
[00:41:34.500 --> 00:41:35.500]   and he mentioned this idea
[00:41:35.500 --> 00:41:39.260]   that happiness is meaning plus purpose.
[00:41:39.260 --> 00:41:40.540]   So a lot of people don't know the difference
[00:41:40.540 --> 00:41:41.980]   between meaning and purpose.
[00:41:41.980 --> 00:41:45.460]   In my opinion, meaning is about the past
[00:41:45.460 --> 00:41:48.300]   and it's about how we think about the past.
[00:41:48.300 --> 00:41:52.100]   It's the stories we tell ourselves about ourselves.
[00:41:52.100 --> 00:41:55.780]   Happy people tend to tell themselves hero stories
[00:41:55.780 --> 00:41:59.580]   where unhappy people tend to tell themselves victim stories.
[00:41:59.580 --> 00:42:00.740]   Purpose, on the other hand,
[00:42:00.740 --> 00:42:02.260]   is all about the present and future
[00:42:02.260 --> 00:42:03.860]   and it's about action.
[00:42:03.860 --> 00:42:05.260]   To be happy, we need both.
[00:42:05.260 --> 00:42:07.380]   We need to have a great sense of meaning
[00:42:07.380 --> 00:42:09.180]   so we tell ourself a hero story
[00:42:09.180 --> 00:42:11.140]   so that we can move into the present and future
[00:42:11.140 --> 00:42:12.900]   and believe that things will go well
[00:42:12.900 --> 00:42:14.820]   and we're gonna be okay.
[00:42:14.820 --> 00:42:16.780]   And so what you're talking about here with that question
[00:42:16.780 --> 00:42:19.580]   is about experiences and growing older
[00:42:19.580 --> 00:42:21.300]   and getting smarter as we grow old.
[00:42:21.300 --> 00:42:23.540]   If I could leave you with one concept,
[00:42:23.540 --> 00:42:25.340]   if you wanna be a happier person,
[00:42:25.340 --> 00:42:28.020]   if you wanna find pursuing purpose easier,
[00:42:28.020 --> 00:42:32.060]   tell yourself better stories about yourself.
[00:42:32.060 --> 00:42:33.580]   It's about the past.
[00:42:33.580 --> 00:42:35.300]   Your ability to function in the present and the future
[00:42:35.300 --> 00:42:37.100]   is all about your past.
[00:42:37.100 --> 00:42:39.500]   Develop a better sense of meaning
[00:42:39.500 --> 00:42:42.500]   and it will serve you whether you are 25 years old
[00:42:42.500 --> 00:42:45.420]   or 45 years old or 85 years old.
[00:42:45.420 --> 00:42:48.820]   - Wonderful, thank you.
[00:42:48.820 --> 00:42:50.860]   Any other questions from the audience?
[00:42:50.860 --> 00:42:55.540]   Okay, we're set.
[00:42:55.540 --> 00:42:56.540]   Thank you, Jordan.
[00:42:56.540 --> 00:42:57.380]   - Thank you so much.
[00:42:57.380 --> 00:43:00.540]   (audience applauding)
[00:43:00.540 --> 00:43:02.600]   you

