
[00:00:00.000 --> 00:00:05.480]   The Hartford Small Business Insurance knows that running a small business is a big-time commitment.
[00:48:53.800 --> 00:48:56.760]   of my books. And the only reason why they bought the rights of my books, I'd sold
[00:48:56.760 --> 00:49:00.360]   several hundred thousand copies. And so they wanted my brand, they wanted my
[00:49:00.360 --> 00:49:06.160]   platform. And the only reason that I sold out to them was as a publishing coach and
[00:49:06.160 --> 00:49:10.080]   a book marketing coach, I felt that I could have more credential and
[00:49:10.080 --> 00:49:13.680]   credibility by knowing both the New York publishing route and the self-publishing
[00:49:13.680 --> 00:49:17.120]   route. And so from an author standpoint, selling my books to the New York
[00:49:17.120 --> 00:49:20.000]   publishing community was the absolute worst thing that I've ever done
[00:49:20.000 --> 00:49:25.960]   business-wise. But from a coach, having that credential and credibility of the
[00:49:25.960 --> 00:49:28.960]   number one business publisher in the world on my side, it was the best
[00:49:28.960 --> 00:49:33.680]   decision that I made business-wise. So I would say this, if you're not a movie
[00:49:33.680 --> 00:49:37.760]   star, a politician, a celebrity, professional athlete, politician, then I
[00:49:37.760 --> 00:49:41.000]   wouldn't even waste your time because you might spend 10, 15, 20 years before
[00:49:41.000 --> 00:49:45.080]   your book ever gets picked up. So that's option one, is the traditional New York
[00:49:45.080 --> 00:49:51.000]   publishing route. A second option would be the internet publishing route. And if
[00:49:51.000 --> 00:49:55.160]   you go to the internet and in Google you type in the phrase "publishing", you're
[00:49:55.160 --> 00:50:00.040]   gonna find about a thousand companies that pop up. And every one of these
[00:50:00.040 --> 00:50:05.480]   companies are scams, every single one. And since we're being recorded, I'm not gonna
[00:50:05.480 --> 00:50:10.040]   mention any names on this, but all you got to do, the first 10, 20, 30, 50, 100
[00:50:10.040 --> 00:50:14.360]   companies that pop up on Google when you type in "publishing", every one of those
[00:50:14.360 --> 00:50:17.640]   companies are a scam. And the reason why they're a scam, they're gonna charge
[00:50:17.640 --> 00:50:23.000]   anywhere from $2,000 to $20,000 up front in advance to publish your book. And if
[00:50:23.000 --> 00:50:27.320]   you don't know any better, many people, millions of people, select that route. So
[00:50:27.320 --> 00:50:31.640]   now they pay these companies all kinds of money at the end of the day when the
[00:50:31.640 --> 00:50:38.200]   time is right to print the book. Now the author ends up printing the books but
[00:50:38.200 --> 00:50:40.920]   they don't know any better, they print through these internet publishers. And
[00:50:40.920 --> 00:50:47.120]   the internet publishers, they charge $12, $12, $12 a book. And you as an author, you
[00:50:47.120 --> 00:50:50.360]   don't know any better because you've never sourced out a printer before. So
[00:50:50.360 --> 00:50:55.080]   you pay $12, $12, $12, $12 to buy a book, book, book, book, book. And then this
[00:50:55.080 --> 00:51:00.320]   internet publisher takes that $12, goes to their printer, they print your books
[00:51:00.320 --> 00:51:07.080]   for $6 a piece. And now they pay $6, $6, $6, $6 and they sell the books for you at
[00:51:07.080 --> 00:51:12.120]   $12, $12, $12. So if you go out in your lifetime and you sell 10,000 copies of
[00:51:12.120 --> 00:51:17.720]   your book, these scam internet publishers have just taken $60,000 of
[00:51:17.720 --> 00:51:21.360]   your profits. So they're charging on the front end and they're charging on the
[00:51:21.360 --> 00:51:25.840]   back end. And the reason why is whomever controls the PDF files controls the
[00:51:25.840 --> 00:51:30.800]   print run, whomever controls the print run controls the profits. And so what I
[00:51:30.800 --> 00:51:35.720]   coach and teach is full-fledged self-publishing where you eliminate all
[00:51:35.720 --> 00:51:39.480]   those third-party middlemen between you and the printer. You want to have a
[00:51:39.480 --> 00:51:43.920]   direct relationship with printers. I've got 29 printers all over the world that
[00:51:43.920 --> 00:51:49.040]   I've sourced my business with, that I've got relationships with. I introduced my
[00:51:49.040 --> 00:51:54.160]   publishing clients to printers in Hong Kong, in China, in Canada, all over the US.
[00:51:54.160 --> 00:51:58.840]   And so now my clients when they print the book, they're paying $5 to $6 per
[00:51:58.840 --> 00:52:03.560]   book in the US. And then in China if they want to go to China or Hong Kong, they're
[00:52:03.560 --> 00:52:08.600]   paying $2 to $3 per book. And so why in the world would we ever pay $12, $12, $12
[00:52:08.600 --> 00:52:13.280]   for a book when we can print in the US for $5 to $6 a book or pay $2 to $3
[00:52:13.280 --> 00:52:18.640]   a book. And the reason why this is important is to succeed in this industry.
[00:52:18.640 --> 00:52:22.520]   You need to understand that a book is nothing more than a lead generating tool
[00:52:22.520 --> 00:52:27.120]   that you need to gift to your speaking, coaching, consulting, whomever your
[00:52:27.120 --> 00:52:33.240]   prospects are. And as you give those books away, the revenue will skyrocket in
[00:52:33.240 --> 00:52:38.720]   your business based on whatever products, services, widgets that you create. And
[00:52:38.720 --> 00:52:43.640]   the key is that you give your books away like you're giving away candy at
[00:52:43.640 --> 00:52:48.040]   Halloween. You just give them away, one, two, three, four, five books every day.
[00:52:48.040 --> 00:52:50.520]   You don't want to give books away to people who are homeless and live under a
[00:52:50.520 --> 00:52:53.280]   bridge. You want to give those people food because they're going to burn your
[00:52:53.280 --> 00:52:57.440]   books as fuel. What I'm suggesting that you do is you give your books away to
[00:52:57.440 --> 00:53:03.800]   meeting planners, to book reviewers, to bloggers, to radio and TV producers, to
[00:53:03.800 --> 00:53:07.400]   editors of magazines, to people in network marketing or direct sales that
[00:53:07.400 --> 00:53:12.240]   have huge teams. You gift your book away upwards of five to seven to ten books a
[00:53:12.240 --> 00:53:17.600]   day to people who have big mouths who will promote your message. And the reason
[00:53:17.600 --> 00:53:22.120]   why option number three, full-fledged self-publishing, is the best way to go is
[00:53:22.120 --> 00:53:25.880]   because it's easy to give books away when you're paying $2 to $3 a book or
[00:53:25.880 --> 00:53:30.240]   five to six dollars a book. It's very, very painful to give your books away
[00:53:30.240 --> 00:53:34.400]   when you're paying $12 a book. And that's why that internet publishing route just
[00:53:34.400 --> 00:53:39.920]   doesn't option, is not a valid option. So I coach option three, which is full-fledged
[00:53:39.920 --> 00:53:45.400]   self-publishing. The same thing that Benjamin Franklin created when this
[00:53:45.400 --> 00:53:49.720]   country was started. Same thing that Mark Twain, Henry David Thoreau, Edgar
[00:53:49.720 --> 00:53:55.640]   Allan Poe, Stephen King, Rudyard Kipling, anybody who's everybody in the field of
[00:53:55.640 --> 00:54:00.480]   publishing, every one of us, we get our start in self-publishing because you own
[00:54:00.480 --> 00:54:04.360]   100% of the rights, you keep 100% of the profits, you make every last
[00:54:04.360 --> 00:54:09.440]   decision. If you want a pink softcover book, you get pink softcover. If you want
[00:54:09.440 --> 00:54:15.040]   purple hardcover, you get purple hardcover. You own it, you control it, and
[00:54:15.040 --> 00:54:20.840]   you keep all of the profits. And so that's why option three of self-publishing
[00:54:20.840 --> 00:54:26.320]   is the only way to actually make money out there. And there are other people out
[00:54:26.320 --> 00:54:31.040]   there that are aware of services like CreateSpace and Lulu and some of these
[00:54:31.040 --> 00:54:34.520]   others, and I would argue that the CreateSpaces and the Lulu's are not
[00:54:34.520 --> 00:54:39.200]   actually real publishers. They're simply just prototype printers, and they were
[00:54:39.200 --> 00:54:43.160]   created to compete with China pricing. So if you need five or seven or ten books
[00:54:43.160 --> 00:54:49.200]   in a heartbeat, you can go to CreateSpace and get a low-cost, low-quality book for
[00:54:49.200 --> 00:54:53.920]   dirt, dirt cheap. And the issue is they've got technology constraints that they
[00:54:53.920 --> 00:54:57.720]   can't do hardcover, they can't do French flaps, they can't do some of those. So
[00:54:57.720 --> 00:55:01.140]   those are the three and a half publishing options. The traditional New
[00:55:01.140 --> 00:55:04.720]   York publishing route, the internet publishing route, which are all scams,
[00:55:04.720 --> 00:55:10.520]   self-publishing, which I coach and teach, and then the CreateSpace is really just
[00:55:10.520 --> 00:55:15.200]   a printer. And when you understand their technology limitations, you'll see that
[00:55:15.200 --> 00:55:20.200]   they are just a printer. So those are the three and a half publishing options, and
[00:55:20.200 --> 00:55:23.560]   the only way to make money in this business if you select the traditional
[00:55:23.560 --> 00:55:29.000]   route, I'm sorry, the route of self-publishing. So those are three things
[00:55:29.000 --> 00:55:31.720]   that everybody needs to really understand before they decide to plunge
[00:55:31.720 --> 00:55:35.800]   into this business. So last theme, because our interview today is a
[00:55:35.800 --> 00:55:41.160]   dual-fold interview. Number one, to provide some really useful information
[00:55:41.160 --> 00:55:47.480]   and overview and ideas to members of the audience about publishing their book, but
[00:55:47.480 --> 00:55:50.680]   also it's content marketing that we're using this to launch your sponsorship
[00:55:50.680 --> 00:55:54.400]   of the show. And I think that this is going to be a really good fit because
[00:55:54.400 --> 00:55:59.280]   number one, I'll be sharing my journey as I've hired you to be my coach as I work
[00:55:59.280 --> 00:56:03.800]   through the publishing process. And then also I think that this show and
[00:56:03.800 --> 00:56:07.440]   your coaching services are going to be a great fit for at least some members of
[00:56:07.440 --> 00:56:12.160]   the audience. So let's talk about your specific coaching services and what you
[00:56:12.160 --> 00:56:15.600]   do. Lay out the marketplace, the different options. If somebody's been
[00:56:15.600 --> 00:56:20.000]   thinking about publishing a book, where they would go for information? And go
[00:56:20.000 --> 00:56:24.560]   ahead and give us your few minutes of advertising and sales pitch here of what
[00:56:24.560 --> 00:56:28.080]   makes you different versus other people who are out there as consultants and
[00:56:28.080 --> 00:56:33.240]   coaches. Well, first off, you know, I haven't sold 500 million copies of my
[00:56:33.240 --> 00:56:37.320]   books like many people in this industry have. And the people that have sold that
[00:56:37.320 --> 00:56:42.120]   many books, they don't have a coaching system. They aren't doing the one-on-one
[00:56:42.120 --> 00:56:46.440]   coaching. They don't have a no expiration lifetime coaching system like I have. And
[00:56:46.440 --> 00:56:49.960]   so I would suggest that the way that I'm different, there's nobody else on planet
[00:56:49.960 --> 00:56:54.080]   earth that does what I do. There's nobody on planet earth that offers the amount of
[00:56:54.080 --> 00:57:01.960]   value that I provide offering a lifetime coaching assistance for serving as the
[00:57:01.960 --> 00:57:06.480]   writing coach, publishing coach, book marketing coach, professional speaking
[00:57:06.480 --> 00:57:12.600]   coach, small business coach, coaching coach, consulting coach, media training
[00:57:12.600 --> 00:57:17.520]   coach, and publicity coach for life with no expiration. I do upwards of six live
[00:57:17.520 --> 00:57:22.480]   group coaching calls a week, a one-on-one call per week, unlimited email access,
[00:57:22.480 --> 00:57:26.880]   unlimited text, and then I do 11 bestseller publishing institutes around
[00:57:26.880 --> 00:57:33.200]   the world each year. In addition to that, I provide my clients with a 52-step book
[00:57:33.200 --> 00:57:37.520]   marketing business plan, a 20 professional speaker secrets, a path or
[00:57:37.520 --> 00:57:41.800]   model, a 55-step publishing coaching roadmap with all my vendors, editors,
[00:57:41.800 --> 00:57:46.640]   proofreaders, typesetters, co-designers, printers, ebooks, global book distribution,
[00:57:46.640 --> 00:57:51.920]   foreign language rights, audiobooks, the whole thing, A to Z, soup to nuts. We
[00:57:51.920 --> 00:57:56.260]   cover all of it as part of this information empire. So I would be
[00:57:56.260 --> 00:58:03.040]   thrilled and honored to offer anybody that's listening to this amazing podcast
[00:58:03.040 --> 00:58:08.280]   of Radical Personal Finance, any of your fans, anybody listening, a
[00:58:08.280 --> 00:58:15.320]   complimentary, no obligation, 30 to 60 minute publishing consultation by phone,
[00:58:15.320 --> 00:58:22.960]   by Skype, or in person if geographically possible. And the best way to schedule
[00:58:22.960 --> 00:58:31.080]   that is to send me a text on my private cell phone number. That number is 206-310-1200.
[00:58:31.080 --> 00:58:41.720]   Again, that's 206-310-1200, 206-310-1200. And then send me your name and your time
[00:58:41.720 --> 00:58:45.480]   zone and I will text you right back to get a hold of you. Also for more
[00:58:45.480 --> 00:58:49.600]   information you can look on the web at my website. My professional speaking
[00:58:49.600 --> 00:58:54.880]   website is PatrickSnow.com, but most importantly my publishing website is
[00:58:54.880 --> 00:59:02.920]   ThePublishingDoctor.com. All three words all spelled out. ThePublishingDoctor.com.
[00:59:02.920 --> 00:59:07.160]   Go to that website. There's a thin line red box. There's a one-hour publishing
[00:59:07.160 --> 00:59:10.520]   interview on there that you might want to listen to as well. All the information
[00:59:10.520 --> 00:59:14.080]   that you ever want to know about publishing. I've got about a 20 page
[00:59:14.080 --> 00:59:18.880]   scrolling website there on ThePublishingDoctor.com that shows
[00:59:18.880 --> 00:59:21.640]   anything and everything that you want to know about this business. And then of
[00:59:21.640 --> 00:59:25.560]   course you can email me. My email is Patrick@PatrickSnow.com. Again,
[00:59:25.560 --> 00:59:30.800]   Patrick@PatrickSnow.com. But my concern with emails, oftentimes people's emails
[00:59:30.800 --> 00:59:34.360]   end up in my spam box and I miss it all together. And hence that's the best
[00:59:34.360 --> 00:59:38.240]   reason why your listeners should text me direct on my private cell phone number
[00:59:38.240 --> 00:59:43.920]   to schedule their complimentary 30 to 60 minute consultation. And again that
[00:59:43.920 --> 00:59:51.080]   number is 206-310-1200. Be sure to put your name and your time zone and we'll
[00:59:51.080 --> 00:59:52.640]   get back to you and schedule that call.
[00:59:52.640 --> 00:59:56.640]   Patrick, this has been awesome. I've had a great time working with you so far and
[00:59:56.640 --> 01:00:01.240]   we're gonna crank out the Radical Personal Finance bestseller and I'll be
[01:00:01.240 --> 01:00:05.720]   reporting to the audience the whole progress all along the way. And I hope
[01:00:05.720 --> 01:00:10.440]   that I think this is gonna work out really well. Publishing a book, in my
[01:00:10.440 --> 01:00:14.000]   mind, takes some time and it's gonna take some work as I'm in the thick of
[01:00:14.000 --> 01:00:17.120]   writing it and working my way through all these publishing decisions myself
[01:00:17.120 --> 01:00:22.240]   with you. But I see the benefit of it and I'm excited about it and I'd love for
[01:00:22.240 --> 01:00:25.840]   some of the audience members, for whom it's appropriate, who have a business or
[01:00:25.840 --> 01:00:28.440]   a practice or at that stage where they can go ahead and take this next step for
[01:00:28.440 --> 01:00:31.360]   their own marketing. I would love for them to connect with you. So thank you so
[01:00:31.360 --> 01:00:32.360]   much for coming on.
[01:00:32.360 --> 01:00:35.040]   Yeah, and I would say that publishing a book is the third most important
[01:00:35.040 --> 01:00:38.520]   decision in your life. First is who you're gonna marry. Number two is how
[01:00:38.520 --> 01:00:42.160]   many children you're gonna have. And number three is to write and publish a
[01:00:42.160 --> 01:00:46.440]   book to promote whatever practice that you do. It is the world's greatest
[01:00:46.440 --> 01:00:49.080]   marketing secret. And so I would just leave your listeners with this last
[01:00:49.080 --> 01:00:54.600]   quote and that is, "Think it, ink it. Believe it, achieve it." When you think it,
[01:00:54.600 --> 01:00:58.400]   ink it, believe it, achieve it, you will become an unstoppable force of power
[01:00:58.400 --> 01:01:03.000]   fully capable of achieving your destiny.
[01:01:03.000 --> 01:01:05.000]   I like it. Thanks, dude.
[01:01:05.000 --> 01:01:11.400]   Pull out a pen, sit down, write down some ideas and get started is all I have to say.
[01:01:11.400 --> 01:01:16.320]   You've got a lot of work ahead of you to get started on your book.
[01:01:16.320 --> 01:01:20.480]   Interesting thing, I can't give away Patrick's intellectual property, but when
[01:01:20.480 --> 01:01:24.000]   I became a coaching client, one of the things that was really useful to me was
[01:01:24.000 --> 01:01:29.240]   he actually sent over his instruction manual for the actual process of writing
[01:01:29.240 --> 01:01:33.840]   a book. And he coaches his clients specifically step by step by step by
[01:01:33.840 --> 01:01:38.640]   step how to actually write their book. It's really, really good. And that's his
[01:01:38.640 --> 01:01:41.640]   intellectual property, so I'm not gonna steal it. But if you do become a client
[01:01:41.640 --> 01:01:45.400]   of his, he gives you a really great step-by-step process for specifically
[01:01:45.400 --> 01:01:49.560]   one thing after another what to do. So if you think that you're interested in
[01:01:49.560 --> 01:01:53.040]   publishing or interested in writing a book, then reach out to Patrick. Again, the
[01:01:53.040 --> 01:01:57.040]   best way to get a hold of him is to text him. I'll put that number in the show
[01:01:57.040 --> 01:02:06.320]   notes for today's show, or you can write it down now. It is 206-310-1200.
[01:02:06.320 --> 01:02:10.480]   Text him your name and your time zone and just let him know you heard
[01:02:10.480 --> 01:02:13.320]   about him on Radical Personal Finance and he'll coordinate a time to connect
[01:02:13.320 --> 01:02:17.000]   with you. So that's always the best way to get a hold of him. Or to check him out,
[01:02:17.000 --> 01:02:21.680]   again, go to PatrickSnow.com or ThePublishingDoctor.com and you can see a
[01:02:21.680 --> 01:02:24.880]   lot of his information. And research his reputation out there just like you
[01:02:24.880 --> 01:02:28.760]   would with anybody. But he's been, so far I've really enjoyed working with him and
[01:02:28.760 --> 01:02:31.800]   he's been helpful to me. I've been trying to help him a little bit with his
[01:02:31.800 --> 01:02:35.640]   techie stuff. He tells me his weak point is some of the techie stuff, so I've been
[01:02:35.640 --> 01:02:40.560]   trying to get a couple of things, give him a couple ideas to improve his
[01:02:40.560 --> 01:02:45.240]   tech ability. So Patrick, we'll get you squared away. I hope you help me get my
[01:02:45.240 --> 01:02:48.240]   book published and make it look beautiful and nice and we'll get your
[01:02:48.240 --> 01:02:51.680]   tech stuff squared away. So again, if you want to get in touch with him, the best
[01:02:51.680 --> 01:02:58.360]   way to do that is text him at 206-310-1200. Thank you all so much for
[01:02:58.360 --> 01:03:01.080]   listening. I appreciate each and every one of you who is in this audience. I
[01:03:01.080 --> 01:03:05.160]   appreciate all the love and support that you give to me. I appreciate the emails
[01:03:05.160 --> 01:03:08.520]   that you send me. I appreciate the reviews that you make on iTunes. Those
[01:03:08.520 --> 01:03:12.280]   of those things are so important and helpful and I thank you for each and
[01:03:12.280 --> 01:03:15.120]   every one of them. If you enjoy and appreciate the show, please consider
[01:03:15.120 --> 01:03:18.840]   sharing it with somebody else. The best way to subscribe to the show is either
[01:03:18.840 --> 01:03:23.040]   subscribe in iTunes or using our free mobile app. So if you want to tell a
[01:03:23.040 --> 01:03:25.520]   friend about the show, just tell them search the App Store for Radical
[01:03:25.520 --> 01:03:28.760]   Personal Finance and they can find it and download our free mobile app, put it
[01:03:28.760 --> 01:03:31.720]   on their phone and they can listen every day when the show comes out. So please
[01:03:31.720 --> 01:03:35.400]   share that with somebody else. Tell them about the show. I would really appreciate
[01:03:35.400 --> 01:03:38.400]   that. If you enjoy and appreciate the content here on Radical Personal
[01:03:38.400 --> 01:03:41.480]   Finance and you'd like to support it directly, that is still the core
[01:03:41.480 --> 01:03:45.320]   foundation of bringing advertisers on, but ultimately the core foundation of
[01:03:45.320 --> 01:03:49.520]   the show is you supporting the show directly. You can join and become a
[01:03:49.520 --> 01:03:53.840]   patron of the show on our Patreon page. The way that you do that is go to
[01:03:53.840 --> 01:03:57.960]   radicalpersonalfinance.com/patron. Sign up to support the show. It can be as
[01:03:57.960 --> 01:04:00.920]   little as a buck a month or three bucks a month, five bucks a month, ten bucks a
[01:04:00.920 --> 01:04:04.800]   month, etc. Sign up to support the show there at radicalpersonalfinance.com/patron
[01:04:04.800 --> 01:04:08.200]   and I'll give you some extra bribes and goodies for doing that. Thank you so
[01:04:08.200 --> 01:04:13.600]   much for listening. I will be back with you soon. Are you ready to make your next
[01:04:13.600 --> 01:04:18.400]   pro basketball, football, hockey, concert or live event unforgettable? Let Sweet
[01:04:18.400 --> 01:04:22.200]   Hop take your game to the next level. Sweet Hop is an online marketplace
[01:04:22.200 --> 01:04:26.120]   curating the best premium tickets at stadiums, arenas and amphitheaters
[01:04:26.120 --> 01:04:30.280]   nationwide. Sweet Hop's online marketplace makes it easy to browse and
[01:04:30.280 --> 01:04:35.120]   book the best seats with no hidden fees and a 100% purchase guarantee. You can
[01:04:35.120 --> 01:04:39.060]   feel confident when you book your premium LA tickets with Sweet Hop. Visit
[01:04:39.060 --> 01:04:43.900]   suitehop.com today.

