
[00:00:00.000 --> 00:00:10.240]   Hi, friends. Welcome back to another episode of The Everyday Educator. We are so excited
[00:55:15.320 --> 00:55:23.120]   It's not a perfect house or a perfect schedule or every checkbox filled in.
[00:55:23.580 --> 00:55:25.660]   They want to be with you.
[00:55:25.660 --> 00:55:28.460]   And why did you begin to homeschool anyway?
[00:55:28.460 --> 00:55:30.560]   It was to be with your children.
[00:55:30.560 --> 00:55:33.520]   That's so good.
[00:55:33.520 --> 00:55:36.520]   Anything worth doing is worth doing poorly at first.
[00:55:36.520 --> 00:55:39.580]   I can't even tell you how many times I heard my mother say that.
[00:55:39.580 --> 00:55:40.860]   And it's so true.
[00:55:40.860 --> 00:55:44.000]   And a world full of, quote, experts.
[00:55:44.000 --> 00:55:46.060]   We need to be reminded of that.
[00:55:46.260 --> 00:55:54.860]   Well, you guys, I hope that you enjoyed just listening to us chat about the reality of trying
[00:55:54.860 --> 00:56:01.100]   to frame our lives and that it encouraged you that you got some wind in your sails this
[00:56:01.100 --> 00:56:01.360]   week.
[00:56:01.360 --> 00:56:07.600]   If this show did encourage you, we would love for you to give us a review wherever you listen
[00:56:07.600 --> 00:56:11.460]   to your podcast and also to share the show with a friend.
[00:56:12.600 --> 00:56:17.040]   Everyone is navigating this conversation of scheduling and rhythms.
[00:56:17.040 --> 00:56:22.140]   And so send this to a couple of mamas who you know could use a little pep talk.
[00:56:22.140 --> 00:56:25.260]   And make sure to go and find us over on YouTube.
[00:56:25.260 --> 00:56:26.800]   We do videos now.
[00:56:26.800 --> 00:56:30.460]   And we are on the Classical Conversations YouTube channel.
[00:56:30.460 --> 00:56:34.420]   So we would love to hear from you over there, connect with you, hear your thoughts.
[00:56:34.420 --> 00:56:39.220]   Let us know in the comments something that you do schedule-wise that has really changed the
[00:56:39.220 --> 00:56:40.100]   game for your family.
[00:56:40.100 --> 00:56:43.740]   We'd love to encourage one another and keep spurring each other on.
[00:56:43.740 --> 00:56:46.760]   And we will see you again back on the show next week.
[00:56:46.760 --> 00:56:47.620]   Thanks for listening.
[00:56:47.620 --> 00:56:54.440]   I'll see you again back on the show next week.

