
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:38:43.900 --> 00:38:45.400]   And sign up for our newsletter.
[00:38:45.400 --> 00:38:47.220]   - Oh, that's perfect.
[00:38:47.220 --> 00:38:49.140]   - It's the best way for us to stay in touch with people.
[00:38:49.140 --> 00:38:50.760]   You can find out what other Christian movies
[00:38:50.760 --> 00:38:51.700]   are coming down the pike.
[00:38:51.700 --> 00:38:54.500]   And then you can find all the information
[00:38:54.500 --> 00:38:57.780]   about homeschooling and the movies at that site.
[00:38:57.780 --> 00:38:58.740]   So there you go.
[00:38:58.740 --> 00:39:01.820]   - That is super, and that, oh, that is super.
[00:39:01.820 --> 00:39:03.420]   Thank you, that's way shorter.
[00:39:03.420 --> 00:39:04.820]   I think I could even remember that
[00:39:04.820 --> 00:39:08.340]   without writing it down, sorbostudios.com.
[00:39:08.340 --> 00:39:09.180]   That's awesome.
[00:39:09.180 --> 00:39:10.620]   All right, thank you, Sam.
[00:39:10.620 --> 00:39:12.060]   And thank you, listeners.
[00:39:12.060 --> 00:39:14.600]   And I will see you guys next week, okay?
[00:39:15.100 --> 00:39:17.680]   (gentle music)
[00:39:17.680 --> 00:39:20.180]   (music fades)
[00:39:20.180 --> 00:39:30.180]   [BLANK_AUDIO]

