
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[00:47:32.000 --> 00:47:36.000]   just recognize that and you say, "Well, I can't save 90% of my income."
[00:47:36.000 --> 00:47:37.000]   Don't worry about it.
[00:47:37.000 --> 00:47:40.000]   Number one, focus on increasing your income.
[00:47:40.000 --> 00:47:42.000]   If you're earning income, you can increase it.
[00:47:42.000 --> 00:47:44.000]   So, increase your income.
[00:47:44.000 --> 00:47:48.000]   Number two, recognize that your effectiveness will change throughout your life.
[00:47:48.000 --> 00:47:51.000]   There's almost a kind of a delta of effectiveness.
[00:47:51.000 --> 00:47:55.000]   If you think about the normal life stages, when you're young, when you're single,
[00:47:55.000 --> 00:47:58.000]   you can do all kinds of radical things pretty easily.
[00:47:58.000 --> 00:48:01.000]   You can live in all kinds of weird ways pretty easily.
[00:48:01.000 --> 00:48:07.000]   When you get married, now your decisions are constrained by another person's needs and preferences.
[00:48:07.000 --> 00:48:10.000]   And so, you might make some radical decisions together,
[00:48:10.000 --> 00:48:12.000]   but there might be some radical decisions that you don't make
[00:48:12.000 --> 00:48:16.000]   because of your preference and you're preferring another person
[00:48:16.000 --> 00:48:19.000]   and their goals, their desires, and their preferences.
[00:48:19.000 --> 00:48:25.000]   Then, as you have children, you start to ramp up all these needs that really make life great.
[00:48:25.000 --> 00:48:28.000]   And there are a lot of things that you can spend money on that are really rewarding.
[00:48:28.000 --> 00:48:31.000]   And so, you look at them and say, "Well, I could save the money, but this is really rewarding.
[00:48:31.000 --> 00:48:34.000]   And I really like being able to do this."
[00:48:34.000 --> 00:48:36.000]   But recognize that's still only a stage.
[00:48:36.000 --> 00:48:46.000]   And so, I wish for more families to feel freedom and recognize that it's a stage.
[00:48:46.000 --> 00:48:50.000]   And so, there's often a time where you can't save as much money
[00:48:50.000 --> 00:48:53.000]   or you choose not to save as much money because you prioritize other things.
[00:48:53.000 --> 00:48:56.000]   That's okay. Those things don't exist forever.
[00:48:56.000 --> 00:49:00.000]   And so, in the future, there will be increased effectiveness.
[00:49:00.000 --> 00:49:08.000]   One of the big reasons why I have not put financial independence until this last thing,
[00:49:08.000 --> 00:49:11.000]   as I talk about when I talk about what do you do when you're financially independent,
[00:49:11.000 --> 00:49:15.000]   at the end of the day, you're going to be spending money on things that are important to you.
[00:49:15.000 --> 00:49:22.000]   And so, if you've got these other liberties, you've got a hugely free and rewarding lifestyle.
[00:49:22.000 --> 00:49:28.000]   And so, it's less important for you to save quite so much so you can hit financial independence faster.
[00:49:28.000 --> 00:49:33.000]   So, you've got to have a high income and you've got to keep your expenses low.
[00:49:33.000 --> 00:49:38.000]   And you might make personal decisions that make those things a little bit more complex.
[00:49:38.000 --> 00:49:42.000]   You might choose to live in a place where it's harder to live on a low income
[00:49:42.000 --> 00:49:45.000]   for some other reason that's not financial.
[00:49:45.000 --> 00:49:50.000]   Many good reasons for that, but can be extremely effective.
[00:49:50.000 --> 00:49:53.000]   Saving a high percentage of your income and then investing it wisely
[00:49:53.000 --> 00:50:00.000]   is a proven path to financial independence and it should be part of your toolbox.
[00:50:00.000 --> 00:50:03.000]   Path number four to financial independence.
[00:50:03.000 --> 00:50:06.000]   You can build or buy a pension.
[00:50:06.000 --> 00:50:09.000]   You can build or buy a pension.
[00:50:09.000 --> 00:50:13.000]   I think this is probably under-discussed in today's world.
[00:50:13.000 --> 00:50:16.000]   And I'm guilty of under-discussing it.
[00:50:16.000 --> 00:50:21.000]   Because I'm so pessimistic about the financial solubility of many pensions,
[00:50:21.000 --> 00:50:26.000]   just due to the general nature of politicians who make big promises to get elected
[00:50:26.000 --> 00:50:29.000]   while knowing that those promises can't be paid for.
[00:50:29.000 --> 00:50:30.000]   But that's not going to be their problem.
[00:50:30.000 --> 00:50:33.000]   It's going to be someone down the road, their problem to fix.
[00:50:33.000 --> 00:50:34.000]   I'm kind of skeptical of pensions.
[00:50:34.000 --> 00:50:39.000]   And also, for me, personality-wise, pensions have really never--
[00:50:39.000 --> 00:50:42.000]   the jobs that have pensions have never fit me very well.
[00:50:42.000 --> 00:50:44.000]   It's just never been something attractive to me.
[00:50:44.000 --> 00:50:49.000]   I didn't want to do it and it wouldn't be something that I would personally pursue.
[00:50:49.000 --> 00:50:53.000]   But I've, from time to time, done some financial planning for people with pensions.
[00:50:53.000 --> 00:50:56.000]   And it is powerful when you've got a pension.
[00:50:56.000 --> 00:51:01.000]   And there are a number of careers where you can build a pension from an early age.
[00:51:01.000 --> 00:51:07.000]   And that pension can put a stable income under you for a very long period of time.
[00:51:07.000 --> 00:51:11.000]   Especially if you do things like not go to college but just start right in at a career.
[00:51:11.000 --> 00:51:17.000]   Whether it's starting for a 20-year pension but you start at 18, just do the math.
[00:51:17.000 --> 00:51:19.000]   You can get out of-- let's say you have a 20-year pension arrangement.
[00:51:19.000 --> 00:51:23.000]   Something like the military used to be the 20 years in and you get your pension.
[00:51:23.000 --> 00:51:27.000]   You start at 18, you get out at 38, and you've got a pension for the rest of your life.
[00:51:27.000 --> 00:51:29.000]   That's powerful.
[00:51:29.000 --> 00:51:32.000]   It can be a lot of money from then on.
[00:51:32.000 --> 00:51:36.000]   Firefighters' pensions, teachers' pensions, things like that.
[00:51:36.000 --> 00:51:42.000]   Some place where you have the ability to get a job that comes with a retirement income
[00:51:42.000 --> 00:51:44.000]   and you get in and get started early
[00:51:44.000 --> 00:51:50.000]   and have that knowledge that I'm going to have that income coming in can really be powerful for you.
[00:51:50.000 --> 00:51:52.000]   It doesn't have to be done at a young age.
[00:51:52.000 --> 00:51:54.000]   It can be done at an older age.
[00:51:54.000 --> 00:51:56.000]   But it can be really powerful.
[00:51:56.000 --> 00:51:59.000]   And I think that one of the nice things about some of those kinds of jobs,
[00:51:59.000 --> 00:52:02.000]   they're jobs that have other benefits as well.
[00:52:02.000 --> 00:52:05.000]   For example, I think that if anybody would ever hire me,
[00:52:05.000 --> 00:52:07.000]   I think I could very happily be a classroom teacher.
[00:52:07.000 --> 00:52:10.000]   I don't think I could ever be hired as one.
[00:52:10.000 --> 00:52:12.000]   But I could enjoy the work.
[00:52:12.000 --> 00:52:13.000]   I would really enjoy that.
[00:52:13.000 --> 00:52:17.000]   And when we get to kind of the meaning of work,
[00:52:17.000 --> 00:52:21.000]   when I think about teaching classes in high school
[00:52:21.000 --> 00:52:26.000]   and just the opportunity to have that face-to-face, everyday interaction with high school students,
[00:52:26.000 --> 00:52:31.000]   that would be to me so meaningful, such a dream job.
[00:52:31.000 --> 00:52:33.000]   And you can do that, and that's the teaching.
[00:52:33.000 --> 00:52:34.000]   It comes with all these benefits.
[00:52:34.000 --> 00:52:37.000]   You've got this wonderful time off, this great schedule.
[00:52:37.000 --> 00:52:42.000]   You've got the opportunity to inspire young people, to change lives,
[00:52:42.000 --> 00:52:48.000]   to come alongside people who are unloved and who have rough households, et cetera,
[00:52:48.000 --> 00:52:53.000]   and to be a salt and light in their world and to encourage them
[00:52:53.000 --> 00:52:56.000]   and be a source of motivation and encouragement for them.
[00:52:56.000 --> 00:52:59.000]   I've always loved it, anytime I've been in that classroom.
[00:52:59.000 --> 00:53:02.000]   I used to teach junior achievement, and I loved being in the classroom.
[00:53:02.000 --> 00:53:05.000]   And so when you think about something like being a teacher,
[00:53:05.000 --> 00:53:09.000]   and it comes with a pension, it's fantastic.
[00:53:09.000 --> 00:53:11.000]   When I was a financial advisor, I had a client.
[00:53:11.000 --> 00:53:16.000]   He wasn't a wealthy guy, but he had his own business, had a modest landscaping business.
[00:53:16.000 --> 00:53:22.000]   When he was in his late 40s, he went back to school, finished up a college degree,
[00:53:22.000 --> 00:53:25.000]   got a teaching certificate, and then he closed his landscaping business
[00:53:25.000 --> 00:53:28.000]   and became a high school history teacher.
[00:53:28.000 --> 00:53:31.000]   And he and his wife were both teachers.
[00:53:31.000 --> 00:53:32.000]   She had done the same thing.
[00:53:32.000 --> 00:53:34.000]   I forget if she had previously been working as a teacher.
[00:53:34.000 --> 00:53:38.000]   But they both transitioned to be high school teachers.
[00:53:38.000 --> 00:53:41.000]   And they got a job at the same school so they could ride together.
[00:53:41.000 --> 00:53:46.000]   And their plan was elegantly simple.
[00:53:46.000 --> 00:53:53.000]   Number one, as teachers, they were getting into a career that they really wanted to do.
[00:53:53.000 --> 00:53:55.000]   They both really enjoyed teaching.
[00:53:55.000 --> 00:53:57.000]   He was passionate about history.
[00:53:57.000 --> 00:53:58.000]   He loved it.
[00:53:58.000 --> 00:54:00.000]   So he went to school at night until he got his degree.
[00:54:00.000 --> 00:54:03.000]   Then he went into the classroom, and he really wanted to teach history.
[00:54:03.000 --> 00:54:04.000]   He didn't want to be a historian.
[00:54:04.000 --> 00:54:08.000]   He wanted to teach history and challenge young people.
[00:54:08.000 --> 00:54:12.000]   Because of their schedule and the fact that they were both on the same academic schedule,
[00:54:12.000 --> 00:54:16.000]   they were building a life where they were going to enjoy traveling during the summer.
[00:54:16.000 --> 00:54:20.000]   They were going to be going and doing foreign service and missionary work
[00:54:20.000 --> 00:54:23.000]   and relief work in different places during the summertime.
[00:54:23.000 --> 00:54:28.000]   They had structured their lifestyle in a way that they could live comfortably on their income.
[00:54:28.000 --> 00:54:30.000]   They had a modest house that was--I forget.
[00:54:30.000 --> 00:54:32.000]   It was near the school, but they had a modest house.
[00:54:32.000 --> 00:54:36.000]   They were going to simplify their expenses so that they had one car,
[00:54:36.000 --> 00:54:40.000]   they could ride to work together, et cetera, a very agreeable lifestyle for them.
[00:54:40.000 --> 00:54:45.000]   They had some savings, but they weren't wealthy.
[00:54:45.000 --> 00:54:47.000]   But they were going to have their house paid off,
[00:54:47.000 --> 00:54:50.000]   and then they were going to have their--both of them have a teacher's pension
[00:54:50.000 --> 00:54:54.000]   and then a health care package from the school.
[00:54:54.000 --> 00:54:58.000]   And so their financial plan was to basically spend all of their income
[00:54:58.000 --> 00:55:01.000]   during these working years while they were finishing raising their children
[00:55:01.000 --> 00:55:04.000]   and to possibly start saving down the road.
[00:55:04.000 --> 00:55:08.000]   And it was the kind of financial plan that at the time I had never considered,
[00:55:08.000 --> 00:55:12.000]   but I had to sit back and say, "You know, this is a really effective plan.
[00:55:12.000 --> 00:55:15.000]   This is a really good plan. Is it risk-free? No.
[00:55:15.000 --> 00:55:20.000]   There are problems, but it's effective, and it's a really great lifestyle."
[00:55:20.000 --> 00:55:23.000]   And if you ask Joshua, you go be a classroom teacher,
[00:55:23.000 --> 00:55:27.000]   you can live in a comfortable house on a teacher's salary,
[00:55:27.000 --> 00:55:31.000]   at a dual income, you can live very comfortably on a dual-income teacher's salary,
[00:55:31.000 --> 00:55:37.000]   have this great schedule of guaranteed holidays, guaranteed breaks, et cetera.
[00:55:37.000 --> 00:55:41.000]   You start early in the morning, but you're off at 3.30, 4 o'clock every day.
[00:55:41.000 --> 00:55:43.000]   I thought, "That's a really good thing."
[00:55:43.000 --> 00:55:47.000]   Other people--I've worked with firefighters and military personnel, et cetera.
[00:55:47.000 --> 00:55:49.000]   There are other ways to do it.
[00:55:49.000 --> 00:55:52.000]   But if you're in a job where you can build a pension,
[00:55:52.000 --> 00:55:56.000]   it's a really smooth path to potential early retirement,
[00:55:56.000 --> 00:55:59.000]   potential financial independence.
[00:55:59.000 --> 00:56:01.000]   Always remember that you can buy a pension.
[00:56:01.000 --> 00:56:03.000]   If you can save enough money, you can always buy a pension.
[00:56:03.000 --> 00:56:07.000]   You can always buy an annuity that's guaranteed to pay you money for the rest of your life.
[00:56:07.000 --> 00:56:09.000]   Lots of ways to do that.
[00:56:09.000 --> 00:56:12.000]   But these are four simple plans that anybody can do.
[00:56:12.000 --> 00:56:19.000]   What I would tell you is I think probably the best solution is a combination of the four.
[00:56:19.000 --> 00:56:23.000]   Depending on your particular interests, the markets that are available to you,
[00:56:23.000 --> 00:56:25.000]   anybody can build a business.
[00:56:25.000 --> 00:56:29.000]   It can be a full-time business, it can be a part-time business, it can be a family business,
[00:56:29.000 --> 00:56:31.000]   but anybody can build a business if you want to.
[00:56:31.000 --> 00:56:33.000]   Anybody can invest in real estate.
[00:56:33.000 --> 00:56:35.000]   You don't have to be a business owner to invest in real estate.
[00:56:35.000 --> 00:56:37.000]   You don't have to be an employee to invest in real estate.
[00:56:37.000 --> 00:56:41.000]   A lot of times it's a little bit easier to get financing if you have W-2 wages.
[00:56:41.000 --> 00:56:45.000]   That's the challenge that a lot of business owners face is their W-2 wages are not as big
[00:56:45.000 --> 00:56:48.000]   and banks don't like to lend them as much money.
[00:56:48.000 --> 00:56:50.000]   But there are flip sides as well.
[00:56:50.000 --> 00:56:52.000]   That's not the only way to finance property.
[00:56:52.000 --> 00:56:55.000]   You can build a real estate portfolio.
[00:56:55.000 --> 00:56:59.000]   No matter how much you're making along the way, you can save a high percentage of your income.
[00:56:59.000 --> 00:57:03.000]   If you're an employee, work to be highly paid and save a high percentage of your income.
[00:57:03.000 --> 00:57:06.000]   If you are a business owner, try to make your business really profitable
[00:57:06.000 --> 00:57:08.000]   and save a high percentage of your income.
[00:57:08.000 --> 00:57:10.000]   Then you can build a pension for yourself.
[00:57:10.000 --> 00:57:12.000]   You can put a pension plan in your own company.
[00:57:12.000 --> 00:57:15.000]   You can have a million dollars and go and buy a pension.
[00:57:15.000 --> 00:57:16.000]   You can do that.
[00:57:16.000 --> 00:57:20.000]   You can build a structure that's going to provide for you using some of these tools.
[00:57:20.000 --> 00:57:25.000]   These are not an exhaustive list, but these are four basic ways that anybody can implement
[00:57:25.000 --> 00:57:27.000]   to build financial independence.
[00:57:27.000 --> 00:57:29.000]   I think that they're all reasonable.
[00:57:29.000 --> 00:57:33.000]   They're all accessible, not to everybody, but to most people.
[00:57:33.000 --> 00:57:40.000]   I think you should consider these types of plans as you try to build financial independence for yourself.
[00:57:40.000 --> 00:57:43.000]   As I conclude this episode, I want to make one brief comment,
[00:57:43.000 --> 00:57:47.000]   and I may expand on this more in the next show.
[00:57:47.000 --> 00:57:50.000]   Freedom is a responsibility.
[00:57:50.000 --> 00:57:54.000]   To whom much is given, much is required.
[00:57:54.000 --> 00:57:57.000]   Freedom is a tremendous responsibility.
[00:57:57.000 --> 00:58:03.000]   One of the most important things to keep in mind as you work towards these goals is
[00:58:03.000 --> 00:58:07.000]   you will have to, in order to properly manage freedom,
[00:58:07.000 --> 00:58:15.000]   you will have to build the concomitant character, the connected character,
[00:58:15.000 --> 00:58:18.000]   the associated character and virtue.
[00:58:18.000 --> 00:58:24.000]   You'll have to build that in order to properly handle the freedom,
[00:58:24.000 --> 00:58:28.000]   because if you don't, the freedom can destroy you.
[00:58:28.000 --> 00:58:32.000]   Think of it with your children.
[00:58:32.000 --> 00:58:36.000]   Do you give your children total freedom to just go and do anything they want,
[00:58:36.000 --> 00:58:37.000]   to have total control over their day?
[00:58:37.000 --> 00:58:38.000]   They can come and go.
[00:58:38.000 --> 00:58:40.000]   They can wake or sleep.
[00:58:40.000 --> 00:58:42.000]   They can eat anything they want.
[00:58:42.000 --> 00:58:43.000]   You don't do that.
[00:58:43.000 --> 00:58:46.000]   You would destroy your children if you gave them that kind of freedom.
[00:58:46.000 --> 00:58:50.000]   What you do for your children, if you're a good parent,
[00:58:50.000 --> 00:58:52.000]   is you give them structure.
[00:58:52.000 --> 00:58:54.000]   You give them controls.
[00:58:54.000 --> 00:58:56.000]   You give them restraints.
[00:58:56.000 --> 00:58:58.000]   You give them rules.
[00:58:58.000 --> 00:59:01.000]   And then as they develop the character and the capacity and the knowledge
[00:59:01.000 --> 00:59:07.000]   and the wisdom within that structure, those restraints, those controls,
[00:59:07.000 --> 00:59:10.000]   then you give them additional freedom.
[00:59:10.000 --> 00:59:12.000]   And then you watch to see how they handle it.
[00:59:12.000 --> 00:59:15.000]   And as they handle that freedom well, you give them more freedom.
[00:59:15.000 --> 00:59:19.000]   And as they handle that freedom well, you give them more freedom, more freedom,
[00:59:19.000 --> 00:59:24.000]   until ultimately your goal as a parent is, by the time your children are at the age of adulthood,
[00:59:24.000 --> 00:59:30.000]   they have almost total freedom because they have formed the character needed
[00:59:30.000 --> 00:59:33.000]   to handle that freedom.
[00:59:33.000 --> 00:59:36.000]   Without character, that freedom can destroy them.
[00:59:36.000 --> 00:59:40.000]   But with character, that freedom can be a blessing.
[00:59:40.000 --> 00:59:46.000]   Well, if it's that way with our children, should it be any different with you or with me?
[00:59:46.000 --> 00:59:50.000]   We might be adults and able to look and see what's happening,
[00:59:50.000 --> 00:59:55.000]   but we've got to be careful because with freedom comes responsibility.
[00:59:55.000 --> 00:59:57.000]   Much is given, much is required.
[00:59:57.000 --> 01:00:01.000]   And so be very careful and be very thoughtful as you give yourself more freedom
[01:00:01.000 --> 01:00:05.000]   and make sure that you're developing the competent character,
[01:00:05.000 --> 01:00:10.000]   the connected character to handle that freedom.
[01:00:10.000 --> 01:00:15.000]   That's why inheriting money can be such a curse.
[01:00:15.000 --> 01:00:19.000]   Somebody who wins a lottery or who inherits money,
[01:00:19.000 --> 01:00:23.000]   if that person's not a millionaire and they become a millionaire on paper
[01:00:23.000 --> 01:00:27.000]   because of having the money, very quickly they won't be a millionaire anymore
[01:00:27.000 --> 01:00:31.000]   because they didn't become a millionaire before inheriting the million dollars.
[01:00:31.000 --> 01:00:36.000]   But if that person is working and they're developing and they've been responsible
[01:00:36.000 --> 01:00:41.000]   and then they've saved $100,000 or $500,000 and then they get a million dollars,
[01:00:41.000 --> 01:00:43.000]   well, they were on their way to becoming a millionaire,
[01:00:43.000 --> 01:00:45.000]   so they're going to have some challenges.
[01:00:45.000 --> 01:00:49.000]   They can probably keep the million dollars, and it's the same for you.
[01:00:49.000 --> 01:00:56.000]   And so as you develop freedom, be very careful to make sure that you're handling that freedom well.
[01:00:56.000 --> 01:00:59.000]   It's one thing for your parents to come and to say to you,
[01:00:59.000 --> 01:01:01.000]   "You've got to get up at this time. You've got to go and do this thing.
[01:01:01.000 --> 01:01:05.000]   You've got to be productive with your day."
[01:01:05.000 --> 01:01:07.000]   But if all of a sudden those constraints aren't there
[01:01:07.000 --> 01:01:11.000]   and you find yourself sitting around doing nothing with your day, being unproductive,
[01:01:11.000 --> 01:01:14.000]   it's a very dangerous sign.
[01:01:14.000 --> 01:01:17.000]   So make sure that you're focusing on developing the virtues
[01:01:17.000 --> 01:01:21.000]   that are going to lead to total freedom along the way.
[01:01:21.000 --> 01:01:24.000]   That applies at almost every level of what we've talked about.
[01:01:24.000 --> 01:01:29.000]   Let's say we talk about PT theory and liberty and freedom from state control.
[01:01:29.000 --> 01:01:34.000]   Well, it's easy to do if you're not a criminal.
[01:01:34.000 --> 01:01:44.000]   And so what that means is you've got to be the kind of person that is controlled by a higher law.
[01:01:44.000 --> 01:01:48.000]   The only way that you can successfully enjoy that freedom of state control
[01:01:48.000 --> 01:01:56.000]   is going to be if you are already under self-control, under God's control,
[01:01:56.000 --> 01:02:03.000]   controlled by a higher law, committed to a higher standard of moral and righteous living.
[01:02:03.000 --> 01:02:09.000]   In that context, you can easily kind of flow among different states, etc.
[01:02:09.000 --> 01:02:13.000]   But if you don't have that self-discipline, if you don't have that self-control,
[01:02:13.000 --> 01:02:18.000]   then that apparent liberty can become a curse for you.
[01:02:18.000 --> 01:02:20.000]   It goes on down the road.
[01:02:20.000 --> 01:02:26.000]   So build the character in every one of these stages so that by the time you become financially independent,
[01:02:26.000 --> 01:02:32.000]   you'll have the character to use it as a stepping stone to something bigger and more important
[01:02:32.000 --> 01:02:36.000]   rather than it becoming something that destroys your life.
[01:02:36.000 --> 01:02:41.000]   There are tremendous levels of depression, of apathy,
[01:02:41.000 --> 01:02:44.000]   tremendous levels of sickness among people who retire.
[01:02:44.000 --> 01:02:46.000]   And it doesn't have to be that way.
[01:02:46.000 --> 01:02:50.000]   Becoming financially independent and retiring doesn't have to be a death sentence.
[01:02:50.000 --> 01:02:57.000]   But it is for many people who haven't put in the work to develop and bring themselves to a place of self-control,
[01:02:57.000 --> 01:03:04.000]   who haven't disciplined themselves so that they can use their retirement as a stepping stone to something bigger,
[01:03:04.000 --> 01:03:07.000]   something better, something more important, something more productive.
[01:03:07.000 --> 01:03:09.000]   Don't let that be you.
[01:03:09.000 --> 01:03:13.000]   While you're working and developing these liberties,
[01:03:13.000 --> 01:03:19.000]   make sure that you're handling them, building the self-discipline, the self-control, etc. that you need.
[01:03:19.000 --> 01:03:25.000]   Now in the next episode, we're going to talk about what do you do after financial independence.
[01:03:25.000 --> 01:03:28.000]   And I hope you'll stay tuned for that episode.
[01:03:28.000 --> 01:03:33.000]   As I close today's show, I'd like to ask you for your support in three specific things.
[01:03:33.000 --> 01:03:37.000]   If you would consider three specific things.
[01:03:37.000 --> 01:03:42.000]   If you appreciate and value the work that I do, and you'd like to show your support for the show,
[01:03:42.000 --> 01:03:46.000]   one thing that would be very helpful is if you would leave a review for the show,
[01:03:46.000 --> 01:03:48.000]   a rating and a review for the show on iTunes.
[01:03:48.000 --> 01:03:54.000]   Or if you listen to me on some other platform, leave a review or rating on that platform if it provides for you.
[01:03:54.000 --> 01:04:00.000]   It's extremely helpful to the rankings of the show, helps more people to find the show when a show is highly rated and reviewed.
[01:04:00.000 --> 01:04:04.000]   And so it doesn't have to be long, doesn't have to be in depth.
[01:04:04.000 --> 01:04:08.000]   But if you would do me a favor, when you stop driving or wherever you are,
[01:04:08.000 --> 01:04:12.000]   and leave a quick rating and review for the show on whatever platform you use, if they have that,
[01:04:12.000 --> 01:04:16.000]   if not, do it on iTunes. That would be so helpful to the show.
[01:04:16.000 --> 01:04:20.000]   Number two is I would appreciate your support on Patreon.
[01:04:20.000 --> 01:04:23.000]   You can go to patreon.com/radicalpersonalfinance.
[01:04:23.000 --> 01:04:27.000]   I've had a difficult relationship with Patreon over the last few years,
[01:04:27.000 --> 01:04:31.000]   and I'll explain that probably at some point.
[01:04:31.000 --> 01:04:35.000]   But it still does provide an ongoing level of income, which is nice every month.
[01:04:35.000 --> 01:04:37.000]   And it just gives you a way to pay for the show.
[01:04:37.000 --> 01:04:40.000]   I've tried to keep the show fairly free of advertising.
[01:04:40.000 --> 01:04:44.000]   I advertise my own products and services, but I've tried to not do a lot of other advertising.
[01:04:44.000 --> 01:04:49.000]   But it's always a question because I walk away from multiple six figures a year just from advertising.
[01:04:49.000 --> 01:04:54.000]   And so Patreon has never even come close to making that amount of money.
[01:04:54.000 --> 01:04:58.000]   And I claim the responsibility for that.
[01:04:58.000 --> 01:05:00.000]   I've not advertised a lot. I've not asked a lot.
[01:05:00.000 --> 01:05:04.000]   But if you would like to support the show, go to patreon.com/radicalpersonalfinance
[01:05:04.000 --> 01:05:06.000]   and support the show there.
[01:05:06.000 --> 01:05:08.000]   Maybe we'll talk about that in a future episode.
[01:05:08.000 --> 01:05:11.000]   One thing you could do is if there's something that I could do for you,
[01:05:11.000 --> 01:05:17.000]   one of the reasons I've never really been known how to build a Patreon really a lot
[01:05:17.000 --> 01:05:23.000]   is because I've not known what bonuses to add to help you or to give you what you need.
[01:05:23.000 --> 01:05:27.000]   And it's just been difficult because I try to give everything away on the show,
[01:05:27.000 --> 01:05:30.000]   and then it's hard for me to know how to hold something back and give extra bonuses.
[01:05:30.000 --> 01:05:33.000]   So the best thing has always just been access to the Friday Q&A calls.
[01:05:33.000 --> 01:05:35.000]   I've offered tons of discounts over the years.
[01:05:35.000 --> 01:05:41.000]   I've got to imagine that almost every patron of the show has received more back
[01:05:41.000 --> 01:05:45.000]   in discounts from my other products and whatnot than they've paid.
[01:05:45.000 --> 01:05:51.000]   And so the point is that I would appreciate your support at Patreon, patreon.com/radicalpersonalfinance.
[01:05:51.000 --> 01:05:57.000]   The third thing is I'm in the middle of teaching a class on family preparedness,
[01:05:57.000 --> 01:06:00.000]   and I started that a couple of weeks ago.
[01:06:00.000 --> 01:06:02.000]   It's a live series.
[01:06:02.000 --> 01:06:10.000]   And when I started it, I did it because I'm concerned about the coronavirus flu pandemic.
[01:06:10.000 --> 01:06:13.000]   I talked about that on the show and decided I was just going to go ahead and do it.
[01:06:13.000 --> 01:06:16.000]   I was planning to teach a course on getting out of debt this month,
[01:06:16.000 --> 01:06:19.000]   and I supplanted that one with a course on preparedness.
[01:06:19.000 --> 01:06:22.000]   But on Monday night, I'm going to be doing the next episode in that.
[01:06:22.000 --> 01:06:24.000]   I didn't shut the registration of that.
[01:06:24.000 --> 01:06:27.000]   You can still join for that and join for the live classes.
[01:06:27.000 --> 01:06:29.000]   So far, we've covered a philosophy of preparedness.
[01:06:29.000 --> 01:06:31.000]   We've covered water preparedness.
[01:06:31.000 --> 01:06:38.000]   And I mean I did an hour and 45 minutes on water preparedness, and it's not wasted time.
[01:06:38.000 --> 01:06:39.000]   It's not rambling.
[01:06:39.000 --> 01:06:42.000]   It's just talking about ideas and things that you can do.
[01:06:42.000 --> 01:06:44.000]   And then on Monday night, we're going to be talking about food preparedness.
[01:06:44.000 --> 01:06:46.000]   And so I would love it if you would come and do that.
[01:06:46.000 --> 01:06:52.000]   If you're concerned about coronavirus or anything else, an earthquake, a hurricane, a tornado, whatever,
[01:06:52.000 --> 01:06:56.000]   basically over the years I've always been interested in emergency preparedness,
[01:06:56.000 --> 01:06:59.000]   and I've been frustrated that there weren't more kind of here's how you do it,
[01:06:59.000 --> 01:07:03.000]   here's how you do it on a level where you could start at this.
[01:07:03.000 --> 01:07:04.000]   It gives you most of the results.
[01:07:04.000 --> 01:07:07.000]   It's cheap. It's fast. It's easy. It's not weird.
[01:07:07.000 --> 01:07:08.000]   And then it gives you the next thing as well.
[01:07:08.000 --> 01:07:11.000]   So the registration is still open for that course.
[01:07:11.000 --> 01:07:13.000]   If you go to Radical Family Preparedness,
[01:07:13.000 --> 01:07:16.000]   there's just a URL that's easy for you to remember,
[01:07:16.000 --> 01:07:19.000]   and it'll just point you through to my site, RadicalPersonalFinance.com,
[01:07:19.000 --> 01:07:21.000]   but that's the only way you'll find the buy page.
[01:07:21.000 --> 01:07:26.000]   Go to RadicalFamilyPreparedness.com and sign up for that course there and join us on Monday night.
[01:07:26.000 --> 01:07:29.000]   You'll have access to the two classes I've already taught.
[01:07:29.000 --> 01:07:33.000]   There are videos, MP3 audio files that you can download and listen to,
[01:07:33.000 --> 01:07:39.000]   full transcripts and outlines of the notes so you can get up to speed very quickly.
[01:07:39.000 --> 01:07:45.000]   So if you're interested and you're concerned about how do you prepare your family for a flu pandemic or something like that,
[01:07:45.000 --> 01:07:50.000]   go to RadicalFamilyPreparedness.com and sign up for the course, RadicalFamilyPreparedness.com.
[01:07:50.000 --> 01:07:53.000]   Thank you for your support, and I'll be back with you soon.
[01:07:53.000 --> 01:07:57.000]   Your tough Tacoma is here.
[01:07:57.000 --> 01:07:59.000]   Your powerful 4Runner.
[01:07:59.000 --> 01:08:02.000]   Your stylish Camry.
[01:08:02.000 --> 01:08:04.000]   Your versatile RAV4.
[01:08:04.000 --> 01:08:08.000]   Even your fully electric VZ4X.
[01:08:08.000 --> 01:08:14.000]   Your new Toyota car, truck or SUV is available now.
[01:08:14.000 --> 01:08:18.000]   So see your Toyota dealer today.
[01:08:18.000 --> 01:08:20.000]   We make it easy.
[01:08:20.000 --> 01:08:23.000]   Toyota. Let's go places.

