
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:43:56.920 --> 00:43:59.980]   Let's go home and think about this question,
[00:43:59.980 --> 00:44:02.800]   ask our pastors, dig into the Bible
[00:44:02.800 --> 00:44:04.600]   and come back and revisit it next week
[00:44:04.600 --> 00:44:08.580]   and to see the students, they often tend to gravitate
[00:44:08.580 --> 00:44:11.720]   towards one big question sometimes or a couple
[00:44:11.720 --> 00:44:13.500]   and I'm not saying your student would graduate
[00:44:13.500 --> 00:44:15.920]   from challenge four with all their questions answered
[00:44:15.920 --> 00:44:18.800]   because you ask your whole life,
[00:44:18.800 --> 00:44:20.260]   they're big important questions
[00:44:20.260 --> 00:44:23.340]   and worth pursuing those answers to
[00:44:23.340 --> 00:44:28.340]   but having that practice together in a place
[00:44:28.340 --> 00:44:31.240]   where you can trust each other and learn from each other
[00:44:31.240 --> 00:44:35.240]   and try to practice virtue as you seek wisdom
[00:44:35.240 --> 00:44:36.720]   is really worth it.
[00:44:36.720 --> 00:44:37.640]   It's a rare gift.
[00:44:37.640 --> 00:44:40.640]   - It really is.
[00:44:40.640 --> 00:44:41.480]   It really is.
[00:44:41.480 --> 00:44:45.240]   Okay, so parents that are listening to this who think,
[00:44:45.240 --> 00:44:47.220]   man, I wish I had been able to do this.
[00:44:47.220 --> 00:44:50.400]   Can I personally sign up for challenge four myself?
[00:44:50.400 --> 00:44:55.400]   How can we as parents help our students?
[00:44:55.400 --> 00:44:57.120]   What's the parent's role?
[00:44:57.120 --> 00:45:02.880]   - I think the most important thing to do is to pray
[00:45:02.880 --> 00:45:04.920]   and to remember your purpose
[00:45:04.920 --> 00:45:07.840]   and to seek God's kingdom first
[00:45:07.840 --> 00:45:10.920]   and to then encourage your students to coach them,
[00:45:10.920 --> 00:45:15.100]   especially important to listen to them
[00:45:15.100 --> 00:45:16.820]   with their big questions often,
[00:45:16.820 --> 00:45:18.820]   which are not convenient times for us.
[00:45:18.820 --> 00:45:21.880]   - Yes, oh my goodness, that's so true.
[00:45:21.880 --> 00:45:26.880]   - Just to be there and be willing to also let them disagree
[00:45:26.880 --> 00:45:31.480]   with us as parents and to seek truth together.
[00:45:31.480 --> 00:45:32.660]   I think that's important
[00:45:32.660 --> 00:45:38.500]   because they learn that their questions matter.
[00:45:38.500 --> 00:45:41.900]   So some kids are gonna need more coaching
[00:45:41.900 --> 00:45:43.820]   and more accountability.
[00:45:43.820 --> 00:45:46.680]   And you know your child best,
[00:45:46.680 --> 00:45:50.780]   like what your child needs and what you need to work on.
[00:45:50.780 --> 00:45:55.640]   One of my kids needed a lot of coaching for different,
[00:45:55.640 --> 00:45:57.840]   they all need a different coaching for different seminars.
[00:45:57.840 --> 00:45:59.360]   - They all need different kinds of things, yeah.
[00:45:59.360 --> 00:46:01.120]   - Yeah, we all have different giftings.
[00:46:01.120 --> 00:46:04.560]   We're all in different places of learning all the time.
[00:46:04.560 --> 00:46:09.560]   So encouragement and pointing them to Christ
[00:46:09.560 --> 00:46:11.480]   is the most important thing.
[00:46:11.480 --> 00:46:14.040]   And then just being there to disciple them.
[00:46:14.040 --> 00:46:17.720]   I think if you have the book, "The Conversation",
[00:46:17.720 --> 00:46:22.720]   my favorite chapter, which I try to read it every year,
[00:46:22.720 --> 00:46:25.580]   is the one called "Confident Parents".
[00:46:25.580 --> 00:46:27.580]   It's at the beginning of the "Conversation" book.
[00:46:27.580 --> 00:46:32.100]   And in there Lee reminds us that
[00:46:32.100 --> 00:46:36.360]   of what the point of this whole thing is,
[00:46:36.360 --> 00:46:39.760]   what we should be pursuing together.
[00:46:39.760 --> 00:46:43.760]   And I think going to practicum,
[00:46:43.760 --> 00:46:46.160]   meeting with like-minded people,
[00:46:46.160 --> 00:46:51.160]   talking to your tutor and seeking what's best
[00:46:51.160 --> 00:46:56.160]   for your student is really important.
[00:46:56.160 --> 00:47:00.920]   And reminding your student of the reasons,
[00:47:00.920 --> 00:47:03.600]   because we all forget, especially in February.
[00:47:03.600 --> 00:47:06.320]   - Yes, especially in hard times or when you're tired
[00:47:06.320 --> 00:47:08.400]   or when you're tired of it, yeah.
[00:47:08.400 --> 00:47:10.200]   - Yeah, yeah, talk to them.
[00:47:10.200 --> 00:47:12.640]   I mean, like I really want my students at home
[00:47:12.640 --> 00:47:15.960]   and my students in challenge to be able to articulate
[00:47:15.960 --> 00:47:18.640]   the kind of education that given and explain it
[00:47:18.640 --> 00:47:21.160]   to someone else 'cause they're asked all the time.
[00:47:21.160 --> 00:47:22.480]   - Exactly, yeah.
[00:47:22.480 --> 00:47:25.980]   - So help them, help them ask those questions
[00:47:25.980 --> 00:47:30.980]   and make time to talk to them, encourage them and coach them.
[00:47:30.980 --> 00:47:34.440]   - Well, I have to say, Brittany, you have given us
[00:47:34.440 --> 00:47:39.440]   so many good, inspiring, heartfelt reasons
[00:47:39.440 --> 00:47:43.240]   to stick it out for challenge four,
[00:47:43.240 --> 00:47:47.200]   to pursue that glorious end
[00:47:47.200 --> 00:47:49.560]   to this beautiful educational journey
[00:47:49.560 --> 00:47:52.480]   that we've been on with our children.
[00:47:52.480 --> 00:47:54.880]   I really appreciate that.
[00:47:54.880 --> 00:47:59.880]   If you had one sentence to say to a family,
[00:48:01.360 --> 00:48:04.360]   who's trying to decide, am I gonna stay?
[00:48:04.360 --> 00:48:07.840]   Are we gonna stay this course for this last year?
[00:48:07.840 --> 00:48:10.080]   Or are we gonna go pursue something else?
[00:48:10.080 --> 00:48:12.080]   What would you say?
[00:48:12.080 --> 00:48:17.080]   - I would say, please consider prayerfully persevering
[00:48:17.080 --> 00:48:18.800]   for the last leg of the climb.
[00:48:18.800 --> 00:48:21.400]   Sometimes that takes a big leap of faith
[00:48:21.400 --> 00:48:23.880]   because we don't know what it's going to offer our students,
[00:48:23.880 --> 00:48:26.340]   our particular student, or we doubt that.
[00:48:27.780 --> 00:48:31.280]   But one of my favorite chapters from Wendell Berry,
[00:48:31.280 --> 00:48:34.240]   Standing by Words, he says that,
[00:48:34.240 --> 00:48:36.360]   and he's talking about marriage,
[00:48:36.360 --> 00:48:39.780]   but I think it could apply to just sticking and staying
[00:48:39.780 --> 00:48:42.480]   and not knowing what's going to happen.
[00:48:42.480 --> 00:48:44.520]   He says, "The faith rather is that by staying
[00:48:44.520 --> 00:48:46.900]   "and only by staying, we'll learn something of the truth,
[00:48:46.900 --> 00:48:48.700]   "that the truth is good to know,
[00:48:48.700 --> 00:48:49.920]   "that it's always both different
[00:48:49.920 --> 00:48:51.920]   "and larger than we thought."
[00:48:51.920 --> 00:48:55.140]   And I've found that students don't really know sometimes,
[00:48:55.140 --> 00:48:56.720]   or they doubt why they should be there,
[00:48:56.720 --> 00:48:58.640]   or if it's for them.
[00:48:58.640 --> 00:49:03.400]   But upon staying and digging in, they reap such a harvest.
[00:49:03.400 --> 00:49:06.040]   It's a practical preparation for a pilgrim's life
[00:49:06.040 --> 00:49:07.200]   and a secular world.
[00:49:07.200 --> 00:49:10.780]   It's a final capstone year of soul fattening education
[00:49:10.780 --> 00:49:13.300]   that's focused on growing Christian leaders,
[00:49:13.300 --> 00:49:14.900]   preparing them for the world's fight
[00:49:14.900 --> 00:49:17.000]   and the soul's salvation, as David Hicks says,
[00:49:17.000 --> 00:49:18.020]   in Norm's Inability.
[00:49:18.020 --> 00:49:22.540]   And I just wanna encourage you to check it out,
[00:49:22.540 --> 00:49:25.560]   find someone in your community who has done it
[00:49:25.560 --> 00:49:30.560]   and talked to them and go for it, don't leave.
[00:49:30.560 --> 00:49:35.380]   It's been such a gift to our family,
[00:49:35.380 --> 00:49:38.260]   and so that's why I feel so passionately about it,
[00:49:38.260 --> 00:49:40.680]   and a gift to me too, and to my husband,
[00:49:40.680 --> 00:49:43.940]   as we've grown alongside our kids and in our community.
[00:49:43.940 --> 00:49:47.900]   Trees, one of my favorite images
[00:49:47.900 --> 00:49:50.520]   that I used in a graduation speech a few years ago
[00:49:50.520 --> 00:49:52.180]   for my daughter, Isabelle's class,
[00:49:53.220 --> 00:49:56.780]   because my dear friends had recently bought property
[00:49:56.780 --> 00:49:59.220]   and they had these giant pecan trees
[00:49:59.220 --> 00:50:01.420]   growing around their house, and they kind of worried
[00:50:01.420 --> 00:50:04.660]   'cause they were so tall, like what happens in a storm?
[00:50:04.660 --> 00:50:06.380]   So they had an arborist out, and they said,
[00:50:06.380 --> 00:50:09.800]   "Well, those trees actually are stronger
[00:50:09.800 --> 00:50:12.160]   "because they've grown their roots together.
[00:50:12.160 --> 00:50:13.260]   "They stand in a storm."
[00:50:13.260 --> 00:50:15.600]   - Oh, yes!
[00:50:15.600 --> 00:50:18.580]   - So if you have the blessing of having trees
[00:50:18.580 --> 00:50:23.100]   that have grown together, it's worth staying
[00:50:23.100 --> 00:50:27.660]   and finding out the fruit that comes from that one more year.
[00:50:27.660 --> 00:50:29.660]   - Brittany, that is beautiful.
[00:50:29.660 --> 00:50:31.900]   Thank you so much for sharing.
[00:50:31.900 --> 00:50:35.780]   Families, I hope that you have been inspired.
[00:50:35.780 --> 00:50:40.260]   I hope that this has moved you to prayerfully
[00:50:40.260 --> 00:50:45.260]   and thoughtfully consider what God has for your family
[00:50:45.260 --> 00:50:47.460]   at the end of your journey.
[00:50:47.460 --> 00:50:51.940]   Brittany, thank you for sharing from your heart so very much.
[00:50:51.940 --> 00:50:56.940]   Parents, I know that we are all trying to do our very best
[00:50:56.940 --> 00:51:02.160]   for our children and for our families.
[00:51:02.160 --> 00:51:04.920]   And parents, you may be thinking,
[00:51:04.920 --> 00:51:07.100]   "I wish I knew better how to do this.
[00:51:07.100 --> 00:51:08.220]   "I wish I could be Brittany.
[00:51:08.220 --> 00:51:10.920]   "I wish I had the right questions to ask
[00:51:10.920 --> 00:51:14.460]   "or the right way to assess or the right way to help."
[00:51:14.460 --> 00:51:17.740]   I wanna tell you just as we break,
[00:51:17.740 --> 00:51:19.540]   I wanna tell you about something
[00:51:19.540 --> 00:51:23.100]   that I think might really bless your family
[00:51:23.100 --> 00:51:26.260]   and bless you as the lead learner in your home.
[00:51:26.260 --> 00:51:31.420]   It's the Classical Learning Cohort.
[00:51:31.420 --> 00:51:35.740]   You can join the Classical Learning Cohort
[00:51:35.740 --> 00:51:39.340]   and you meet online six times through a semester
[00:51:39.340 --> 00:51:42.380]   with a small group of other parents
[00:51:42.380 --> 00:51:45.060]   who are on that mission to grow their understanding
[00:51:45.060 --> 00:51:46.940]   about classical education.
[00:51:46.940 --> 00:51:48.740]   You and this small group of parents
[00:51:48.740 --> 00:51:52.540]   meet with an experienced mentor
[00:51:52.540 --> 00:51:57.420]   who can really give you some hands-on practical ideas
[00:51:57.420 --> 00:51:59.380]   of how to get better and better.
[00:51:59.380 --> 00:52:03.860]   If you want more information about this,
[00:52:03.860 --> 00:52:08.860]   go to classicalconversations.com/cohort.
[00:52:08.860 --> 00:52:12.260]   Registration has already begun,
[00:52:12.260 --> 00:52:17.260]   so don't wait and check out classicalconversations.com/cohort
[00:52:17.260 --> 00:52:24.020]   for more information on the Classical Learning Cohort.
[00:52:24.020 --> 00:52:28.180]   It will help you to become the lead learner
[00:52:28.180 --> 00:52:31.740]   that you want to be in order to help your children
[00:52:31.740 --> 00:52:34.020]   be all that God is calling them to be
[00:52:34.020 --> 00:52:37.420]   through this education that you're offering to them.
[00:52:37.420 --> 00:52:39.220]   Brittany, thank you again.
[00:52:39.220 --> 00:52:40.620]   I appreciate you, friend.
[00:52:40.620 --> 00:52:43.300]   I'm praying for you and for your band
[00:52:43.300 --> 00:52:47.340]   of Challenge 3 students as they hopefully become
[00:52:47.340 --> 00:52:50.060]   a posse of Challenge 4 students
[00:52:50.060 --> 00:52:52.860]   riding together to the end of that journey.
[00:52:52.860 --> 00:52:55.420]   - Thank you.
[00:52:55.420 --> 00:52:59.700]   - Families, I appreciate you and I'll see you next week.
[00:52:59.700 --> 00:53:00.540]   Bye-bye.
[00:53:00.540 --> 00:53:02.540]   Thank you.

