
[00:00:00.000 --> 00:00:17.240]   [Spanish]
[00:46:20.240 --> 00:46:31.240]   And I define financial freedom as having enough income from your investments or businesses to pay your expenses such that you don't have to work if you don't want to.
[00:46:31.240 --> 00:46:33.240]   That's my working definition of it.
[00:46:33.240 --> 00:46:43.240]   Now, the challenge is that many of us are living a lifestyle that probably includes some fluff, includes some necessary, and includes some enjoyment.
[00:46:43.240 --> 00:46:48.240]   And so what I say is instead of trying to hit everything that you're currently doing, let's just start with the basics.
[00:46:48.240 --> 00:46:58.240]   Financial security. So I define that as having enough income to cover your basic living expenses, enough investment income to cover your basic living expenses.
[00:46:58.240 --> 00:47:06.240]   So let's include that in there, things like your basic housing expenses, your utilities, your food, transportation, insurance.
[00:47:06.240 --> 00:47:09.240]   You're not going to starve. You're not out on the road.
[00:47:09.240 --> 00:47:14.240]   You're not necessarily taking ski vacations to Whistler every year, but you've got your basics covered.
[00:47:14.240 --> 00:47:23.240]   And let's celebrate that because if you've got your basic level of expenses, your lifestyle basic living expenses covered by investments,
[00:47:23.240 --> 00:47:30.240]   that could give you a huge degree of freedom to do something like transition from the career that you're in to a career that's better suited for you,
[00:47:30.240 --> 00:47:35.240]   or to go ahead and start that dream business, or to go ahead and move to that place that you've always wanted to move to.
[00:47:35.240 --> 00:47:38.240]   So let's celebrate that. That's where these next three flow together.
[00:47:38.240 --> 00:47:44.240]   Stage four is financial security, getting investment expenses up to the point they're covering basic living expenses.
[00:47:44.240 --> 00:47:45.240]   Can we pause there?
[00:47:45.240 --> 00:47:46.240]   Go ahead. Sure.
[00:47:46.240 --> 00:47:57.240]   So just to clarify for the sake of any listeners who might be wondering, within stage four, does this mean that you have to be drawing out that investment income to pay for your living expenses or just that you could?
[00:47:57.240 --> 00:48:04.240]   So for example, if you have dividends coming in from index funds, you could live off those dividends if you chose to.
[00:48:04.240 --> 00:48:08.240]   Yeah, I think it's just a chart. No, it's definitely not drawing out.
[00:48:08.240 --> 00:48:11.240]   It's like, you know, let's say you're going to go and buy a car.
[00:48:11.240 --> 00:48:18.240]   One investor I know, he says, "Anytime I want to buy something, I force myself to go and buy an asset that's going to pay for it first."
[00:48:18.240 --> 00:48:26.240]   So if he's going to go and buy a new car, he wants a toy, he's got to go and buy a new house and make sure that that house is going to pay his car payment.
[00:48:26.240 --> 00:48:30.240]   So playing little mental games like that is how I view it of celebrate.
[00:48:30.240 --> 00:48:37.240]   "Hey, I've got $1,000 a month of dividends that are coming in from the companies that I own."
[00:48:37.240 --> 00:48:42.240]   Okay, well, great. Let's celebrate that with the fact that now my rent is covered by my dividends.
[00:48:42.240 --> 00:48:45.240]   How cool is that? But no, it doesn't mean that you're actually spending the money.
[00:48:45.240 --> 00:48:48.240]   You're probably letting it accumulate and you're celebrating the milestone.
[00:48:48.240 --> 00:49:00.240]   Right, exactly. I asked you that because that's a point that I just kind of want to clarify because I find that a lot of people hold the misconception that if you can pay for your costs through investment income, that necessarily means that you do.
[00:49:00.240 --> 00:49:05.240]   But, you know, that's not necessarily the case. Sometimes you choose to and sometimes you choose not to.
[00:49:05.240 --> 00:49:10.240]   I think very rarely will you ever actually pay for your costs with your investment income.
[00:49:10.240 --> 00:49:14.240]   Now, I can't prove this. I recognize that it sounds strange.
[00:49:14.240 --> 00:49:24.240]   But in my personal experience, I've met very few people who are diligent investors who actually ever stop earning money and start living on their investments.
[00:49:24.240 --> 00:49:28.240]   It's not that they can't. It's just simply that they generally don't.
[00:49:28.240 --> 00:49:35.240]   Most people, and again, I can't prove it. I've done some shows on the history of it a little bit and some of the data.
[00:49:35.240 --> 00:49:50.240]   But most people who have the money coming in from their business and investment activities to be able to afford to "retire" are generally the type of people who will never retire because they're engaged in something that they care about.
[00:49:50.240 --> 00:49:56.240]   They've built discipline and their life is – the things that they're engaged in are meaningful to them.
[00:49:56.240 --> 00:50:01.240]   Now, it's possible that they could stop working for money and they could begin volunteering their time or doing something else.
[00:50:01.240 --> 00:50:08.240]   But by the time you've reached this point in time, it seems like your business is generally going to be profitable and you're probably going to have money coming in just from different engagements.
[00:50:08.240 --> 00:50:13.240]   So, the people who can most afford to retire are often the ones who don't retire.
[00:50:13.240 --> 00:50:20.240]   And the ones who are desperate to retire are often the ones who never accumulate the money to retire. It's a bit of a paradox.
[00:50:20.240 --> 00:50:23.240]   That's a very interesting observation. I've noticed that as well.
[00:50:23.240 --> 00:50:31.240]   Jim Rohn, you mentioned Jim Rohn. One of my favorite sayings of his is that the whole point of becoming a millionaire is to become a millionaire.
[00:50:31.240 --> 00:50:36.240]   It's not the million dollars. You hear the statement that the rich get richer and the poor get poorer.
[00:50:36.240 --> 00:50:38.240]   Well, that's true for a variety of reasons.
[00:50:38.240 --> 00:50:45.240]   The reason that the rich get richer and the poor get poorer is that the rich do things systematically that help them to get rich.
[00:50:45.240 --> 00:50:53.240]   And when you are the type of person who does those sorts of things, it doesn't all of a sudden stop when you get a million dollars.
[00:50:53.240 --> 00:50:56.240]   It just keeps on going and keeps on going and then you start to enjoy compound interest.
[00:50:56.240 --> 00:51:02.240]   The key is to become the type of person who's doing the things necessary to accumulate a million dollars.
[00:51:02.240 --> 00:51:07.240]   And once you become that type of person, you're just going to continue to accumulate and accumulate.
[00:51:07.240 --> 00:51:16.240]   And so generally, for most people, your wealth can continue to increase throughout your lifetime even when you start to live on more and more of your dividends.
[00:51:16.240 --> 00:51:23.240]   I think that what I'm hearing you say is one of the benefits of financial independence is the independence.
[00:51:23.240 --> 00:51:26.240]   It's the fact that you can make those choices.
[00:51:26.240 --> 00:51:32.240]   Really, it comes down to choice and being able to have that self-direction over your life, that self-control.
[00:51:32.240 --> 00:51:48.240]   Right. And that's why earlier why I put such a big importance on having that buffer account, financial stability, because I'm not yet financially independent in terms of being able to meet my living expenses based upon my investment income.
[00:51:48.240 --> 00:51:50.240]   I don't expect to be there for a few years.
[00:51:50.240 --> 00:51:52.240]   I'm working hard on it but I'm not there.
[00:51:52.240 --> 00:51:56.240]   I can't stand the retirement system that we have in the United States.
[00:51:56.240 --> 00:51:59.240]   I can't stand how people are divorced from their money.
[00:51:59.240 --> 00:52:02.240]   The money that's in their 401(k) is tucked away and they can't see it and they can't use it.
[00:52:02.240 --> 00:52:07.240]   Now, yes, there's a valid argument to say that putting a little bit of distance between me and my money is a good thing.
[00:52:07.240 --> 00:52:08.240]   I get that.
[00:52:08.240 --> 00:52:23.240]   But the problem is that you've got people with hundreds of thousands of dollars in their name but it's all locked away in a stupid 401(k) account and they can't enjoy the benefits of being rich because they can't touch it.
[00:52:23.240 --> 00:52:32.240]   And so they spend years and decades more of their life never experiencing the abundance and the independence that comes from having money.
[00:52:32.240 --> 00:52:36.240]   And again, place for them, sure.
[00:52:36.240 --> 00:52:37.240]   I'm OK with that.
[00:52:37.240 --> 00:52:49.240]   But we've got to figure out how to get more people to have money in their hands so they can experience it and they can enjoy the lifestyle, the rich life while they're working towards that financial freedom.
[00:52:49.240 --> 00:52:57.240]   That's the tagline of Radical Personal Finance is living a rich life now while building a plan for financial freedom in 10 years or less.
[00:52:57.240 --> 00:52:59.240]   We can do them both simultaneously.
[00:52:59.240 --> 00:53:08.240]   So would you recommend that people look outside of their 401(k) IRAs when they're making investment decisions in order to have that ability to enjoy their money?
[00:53:08.240 --> 00:53:10.240]   Yes.
[00:53:10.240 --> 00:53:18.240]   I was talking with – I'm sure that in the future I will use 401(k)s and IRAs and things like that in the future myself at some point.
[00:53:18.240 --> 00:53:20.240]   You don't?
[00:53:20.240 --> 00:53:25.240]   I presently still have a few but I'm not actively contributing to any kind of retirement account at this point in time.
[00:53:25.240 --> 00:53:26.240]   Interesting.
[00:53:26.240 --> 00:53:27.240]   And I'll give you the story to it.
[00:53:27.240 --> 00:53:35.240]   I was talking with another financial planner in the actual industry and this financial planner is a well-known commentator on the industry and we were talking about it.
[00:53:35.240 --> 00:53:41.240]   And I was discussing with him rates of return and I was pointing out some of the things that I'm focused on investing in and we were talking about it.
[00:53:41.240 --> 00:53:48.240]   And I said, "It's very difficult for me to imagine going back and putting my money into public and traded securities that's locked away in a 401(k)."
[00:53:48.240 --> 00:53:57.240]   And this is a person who's a leading financial advisor, a leading commentator on the industry and he said, "I haven't put money in my retirement accounts in a decade."
[00:53:57.240 --> 00:54:00.240]   Because he said, "I've got too many opportunities on every side.
[00:54:00.240 --> 00:54:06.240]   I've got too many opportunities that are so good for me to tie up money in my 401(k) accounts."
[00:54:06.240 --> 00:54:07.240]   Wow.
[00:54:07.240 --> 00:54:08.240]   So I'm not the only one.
[00:54:08.240 --> 00:54:11.240]   Which makes me feel good because I'm coming against the whole industry here.
[00:54:11.240 --> 00:54:12.240]   Okay.
[00:54:12.240 --> 00:54:22.240]   What about the tax advantages that come with either making tax-exempt contributions to Roth accounts or tax-deductible contributions to traditional retirement accounts?
[00:54:22.240 --> 00:54:23.240]   So tax advantages.
[00:54:23.240 --> 00:54:29.240]   Anytime you hear somebody say, "Oh, you should do this because of the tax advantages," you should immediately not be intimidated by that.
[00:54:29.240 --> 00:54:32.240]   You should say, "Well, what are the tax advantages?"
[00:54:32.240 --> 00:54:33.240]   So let me give a simple example.
[00:54:33.240 --> 00:54:36.240]   The tax advantages of 401(k)s are much ballyhooed.
[00:54:36.240 --> 00:54:38.240]   People talk about them.
[00:54:38.240 --> 00:54:47.240]   Well, all you get with a 401(k) is the ability to defer the income tax on your money from today to some point in the future.
[00:54:47.240 --> 00:54:50.240]   This is one of the three major strategies of tax savings.
[00:54:50.240 --> 00:55:00.240]   This is called a tax timing strategy where you're choosing not to incur a tax today and you're deferring that tax until the future.
[00:55:00.240 --> 00:55:01.240]   Okay.
[00:55:01.240 --> 00:55:05.240]   But you're still paying the tax and you're still paying it under ordinary income rates.
[00:55:05.240 --> 00:55:09.240]   And so all you're doing is getting the benefit of deferring the tax to the future.
[00:55:09.240 --> 00:55:10.240]   Well, let's talk about –
[00:55:10.240 --> 00:55:11.240]   Time out. Time out.
[00:55:11.240 --> 00:55:12.240]   So two things.
[00:55:12.240 --> 00:55:24.240]   Number one is that by virtue of deferring it, you're theoretically able to contribute more money into that account and also as the money grows and compounds, it does so in a tax-deferred manner.
[00:55:24.240 --> 00:55:27.240]   Actually, we'll start there and I have a second question as well.
[00:55:27.240 --> 00:55:29.240]   But what would be your answer to that?
[00:55:29.240 --> 00:55:30.240]   No argument.
[00:55:30.240 --> 00:55:31.240]   That is technically correct.
[00:55:31.240 --> 00:55:44.240]   That yes, if you are paying taxes and let's say that the rates work out such that you're able to contribute $5,000 instead of the $4,000 that you could because you weren't paying the income tax today, there's no question on that.
[00:55:44.240 --> 00:55:46.240]   However, let me give a different example.
[00:55:46.240 --> 00:55:53.240]   Let's say that I decide that on the weekends, what I actually want to do is I want to build a side business of some kind.
[00:55:53.240 --> 00:55:56.240]   Perhaps I want to start a horse training business.
[00:55:56.240 --> 00:55:59.240]   Perhaps I want to start a snow cone business.
[00:55:59.240 --> 00:56:01.240]   Perhaps I want to start a house repair business.
[00:56:01.240 --> 00:56:07.240]   Well, now all of a sudden, I go ahead and now I open up the beautiful world of business taxes.
[00:56:07.240 --> 00:56:18.240]   Now, business taxes allow me to take some of my expenses that are associated with that business such as my laptop computer expense, such as my cell phone plan, such as my web hosting expenses.
[00:56:18.240 --> 00:56:28.240]   It allows me to take some of my meals and entertainment expenses and if I'm engaging with a client, I can go ahead and deduct 50 percent of those expenses.
[00:56:28.240 --> 00:56:36.240]   It allows me to take something like an industry conference and it allows me to put that money and to invest that money and to spend that as a tax-deductible expense.
[00:56:36.240 --> 00:56:41.240]   And as I'm building and acquiring equipment, I'm building assets for myself.
[00:56:41.240 --> 00:56:43.240]   Those are all tax deductions.
[00:56:43.240 --> 00:56:54.240]   And one of the cool things if you structure it appropriately, so as a simple example, if you have a sole proprietorship where you're just simply filing a separate Schedule C, you're not using an LLC or an S corporation or a C corporation.
[00:56:54.240 --> 00:56:58.240]   You just have a separate sole proprietorship as just your side business.
[00:56:58.240 --> 00:57:13.240]   If your business happens to produce a loss in the first year of let's say $2,000 of your side business but you're working on it on a business-like manner and you've satisfied all of the hoops that you've got to jump through to make that happen, well, that $2,000 loss is also a deductible expense.
[00:57:13.240 --> 00:57:15.240]   And that's deductible against your income.
[00:57:15.240 --> 00:57:32.240]   So I can create the same exact tax benefit except better because now over here I have a business entity and if I invest properly and wisely through that, I maybe will be able to far outstrip the rate of return that I get from something like a mutual fund held on a 401(k) account.
[00:57:32.240 --> 00:57:34.240]   Okay. What about Roth accounts though?
[00:57:34.240 --> 00:57:43.240]   Because Roth accounts seem to be the ultimate particularly if you're young and that money has 40 years to accumulate tax-exempt.
[00:57:43.240 --> 00:58:00.240]   So the number one mistake that people make with Roth accounts that you have to be very careful of is you have to recognize that the taxation in terms of percentage of money on a Roth account versus a traditional account is identical.
[00:58:00.240 --> 00:58:16.240]   So many people have this misconception that, for example, if I put in say $5,000 to my Roth account today and by putting that money in the account today, I'm only paying $1,000 of tax.
[00:58:16.240 --> 00:58:27.240]   But in the future, I will have a much bigger account and I'll have all of that money tax-free that I'm somehow saving taxes.
[00:58:27.240 --> 00:58:39.240]   The reality is that a Roth IRA and a traditional IRA will have exactly the same percentage of their money go to taxes if you're putting the same money in it.
[00:58:39.240 --> 00:58:45.240]   But how is that possible if the capital gains and the dividends on a Roth-based investment are tax-exempt?
[00:58:45.240 --> 00:58:49.240]   Because of percentage. Let me run a couple of numbers here real quick. I got a calculator.
[00:58:49.240 --> 00:58:57.240]   So let's say that in a Roth IRA, let's say that we're going to calculate things based upon a 20 percent tax rate.
[00:58:57.240 --> 00:59:04.240]   So under option one, let's first do a traditional IRA. Let's just keep this simple.
[00:59:04.240 --> 00:59:08.240]   So with a traditional IRA, I earn $5,000.
[00:59:08.240 --> 00:59:16.240]   And because I'm investing this pre-tax, I can invest all $5,000 into my IRA.
[00:59:16.240 --> 00:59:24.240]   Now let's put that in as my present value. Let's say that I invest that money for 40 years.
[00:59:24.240 --> 00:59:31.240]   So we'll have 40 years of payments. Let's use 8 percent as my annual increase and let's use $0 of payments.
[00:59:31.240 --> 00:59:41.240]   So we just have that $5,000. At the end of 40 years, if I've invested that $5,000, I'll have $108,622.61 in that account.
[00:59:41.240 --> 00:59:44.240]   And at that point in time, I now have to pay taxes.
[00:59:44.240 --> 00:59:48.240]   Now assume that I'm going to pay taxes at a 20 percent rate.
[00:59:48.240 --> 00:59:55.240]   So let's pull 20 percent off of that. That leaves me with $86,898.09 to spend.
[00:59:55.240 --> 00:59:57.240]   Can I just jump in?
[00:59:57.240 --> 00:59:58.240]   Sure.
[00:59:58.240 --> 01:00:06.240]   Can I make a guess that the contribution to the Roth account will be $5,000 minus the 20 percent, so it would be actually $4,000.
[01:00:06.240 --> 01:00:07.240]   Is that where this is going?
[01:00:07.240 --> 01:00:12.240]   Exactly. Now let me do the math to prove it because although you know that, most of your audience doesn't.
[01:00:12.240 --> 01:00:14.240]   This is the biggest misconception.
[01:00:14.240 --> 01:00:21.240]   And I was actually a licensed financial advisor for a couple of years before I finally realized that I was wrong on this case.
[01:00:21.240 --> 01:00:23.240]   There are more extenuating circumstances.
[01:00:23.240 --> 01:00:25.240]   But now let's do the Roth.
[01:00:25.240 --> 01:00:27.240]   $5,000 that I earn as a Roth.
[01:00:27.240 --> 01:00:33.240]   But because I'm choosing to do it as a Roth, I'm now paying the 20 percent taxes.
[01:00:33.240 --> 01:00:36.240]   So let's take 80 percent of that, which would be $4,000.
[01:00:36.240 --> 01:00:38.240]   And I have $4,000 to invest.
[01:00:38.240 --> 01:00:41.240]   So now my present value is $4,000.
[01:00:41.240 --> 01:00:52.240]   All of the same numbers at the end of 40 years under the same investment return, my answer will be I'll have $86,898.09 to my name.
[01:00:52.240 --> 01:00:53.240]   Yes.
[01:00:53.240 --> 01:00:55.240]   Which is exactly as the other one.
[01:00:55.240 --> 01:01:04.240]   The only reason that I know that is because I ran that calculation for myself when trying to decide which of the two types of accounts I would contribute to.
[01:01:04.240 --> 01:01:12.240]   But what happens if you contribute to a Roth account without subtracting for the taxes that you're paying?
[01:01:12.240 --> 01:01:16.240]   So in other words, you contribute the full $5,000 to the Roth account.
[01:01:16.240 --> 01:01:22.240]   Lucky for you, I have an entire episode of this on my show going through that in detail.
[01:01:22.240 --> 01:01:25.240]   And there's some interesting calculations there.
[01:01:25.240 --> 01:01:33.240]   Now, in that strict scenario, what you will actually do is if you're comparing it, you will have more money in the Roth IRA.
[01:01:33.240 --> 01:01:36.240]   But the reason is not because of a change of taxation.
[01:01:36.240 --> 01:01:41.240]   The reason is that you put more money into it because you actually have to pay the taxes from another source.
[01:01:41.240 --> 01:01:48.240]   So it's growing more because you are getting a higher – you're having a higher contribution in the beginning.
[01:01:48.240 --> 01:01:56.240]   And so this is very, very important to actually go through the numbers and to see those details.
[01:01:56.240 --> 01:02:09.240]   I did a show – and the best thing I'll refer listeners to episode 314 of my show, which is where I discussed kind of the numbers of this and some of the comparison, especially with a focus on early retirement.
[01:02:09.240 --> 01:02:15.240]   It's called "How You Can Get More Money for Early Retirement by Using an IRA or 401(k) Even if You Have to Pay the 10% Penalty."
[01:02:15.240 --> 01:02:21.240]   And I went through some different scenarios calculated out so that you can run the numbers.
[01:02:21.240 --> 01:02:29.240]   At the end of the day, the benefit or value of a Roth or a traditional IRA is not necessarily based upon the tax.
[01:02:29.240 --> 01:02:35.240]   It's based upon either the ability for you to put more money into the account because you're putting more money in like you can with a Roth.
[01:02:35.240 --> 01:02:39.240]   You're paying the tax from another source or it's some other factor.
[01:02:39.240 --> 01:02:47.240]   And I think in general, the biggest factor that should be considered would be your likely income tax rates at different points in time.
[01:02:47.240 --> 01:02:49.240]   Now, there are tons of people who disagree with me.
[01:02:49.240 --> 01:02:53.240]   So we're dealing with one of those things where accountants and financial planners sit around and argue.
[01:02:53.240 --> 01:02:55.240]   But here would be my simple advice.
[01:02:55.240 --> 01:03:06.240]   One of the best benefits of a Roth IRA is the flexibility that it gives you with the ability to pull out your contributions if you need them.
[01:03:06.240 --> 01:03:13.240]   So I would send most younger people first to a Roth IRA before a traditional IRA for those listeners who aren't familiar with it.
[01:03:13.240 --> 01:03:16.240]   Your contributions are the money that you put into the account.
[01:03:16.240 --> 01:03:25.240]   And so because you've already paid the income tax on contributions to a Roth account, you can always take those contributions out without taxes and without penalties.
[01:03:25.240 --> 01:03:33.240]   And so what I love about this is we're building ourselves a buffer account just like we talked about earlier about the value of it by being able to have access to it.
[01:03:33.240 --> 01:03:40.240]   So if I've put in $5,000 this year, $5,000 next year, $5,000 the third year, I've been contributed $15,000.
[01:03:40.240 --> 01:03:44.240]   And my account let's say has grown and that now has $18,000 in it.
[01:03:44.240 --> 01:03:51.240]   I can pull out of my Roth IRA up to $15,000 without paying any taxes and without paying any penalties.
[01:03:51.240 --> 01:03:58.240]   That can be really useful if I need an emergency fund, if I need a down payment on a house, if I need some other money to start a business.
[01:03:58.240 --> 01:03:59.240]   That's really useful.
[01:03:59.240 --> 01:04:02.240]   So I really love the Roth IRA for that purpose.
[01:04:02.240 --> 01:04:04.240]   Yeah, absolutely. I agree.
[01:04:04.240 --> 01:04:08.240]   The reasons that I love Roth accounts so much are number one because it preserves that liquidity.
[01:04:08.240 --> 01:04:13.240]   So it's a little bit of the best of both worlds or the access to capital I guess I should say rather than –
[01:04:13.240 --> 01:04:14.240]   Right.
[01:04:14.240 --> 01:04:24.240]   And the other reason is that if you make the same contribution, meaning that you effectively are making a higher contribution because you are paying the taxes from –
[01:04:24.240 --> 01:04:34.240]   because you're also paying the taxes as well as making the same $5,000 contribution, your ultimate gains at the end of the day end up being quite a bit higher.
[01:04:34.240 --> 01:04:38.240]   But it's because you're spending more money and you're suffering a lower lifestyle.
[01:04:38.240 --> 01:04:39.240]   Right.
[01:04:39.240 --> 01:04:40.240]   So I'm just emphasizing that.
[01:04:40.240 --> 01:04:43.240]   So let's move to the next stage of financial planning.
[01:04:43.240 --> 01:04:50.240]   Now so far, stage four is financial security which is when you have enough investment income to cover your basic cost of living.
[01:04:50.240 --> 01:04:52.240]   What happens after that?
[01:04:52.240 --> 01:05:02.240]   So there I put in financial independence which I'm defining as you reach a point where your current lifestyle expenses can be met with your investment income.
[01:05:02.240 --> 01:05:07.240]   I'm including in lifestyle expenses the fixed basic expenses and discretionary expenses.
[01:05:07.240 --> 01:05:14.240]   Most people, especially the type of person who's building this process, they're not desperate to stop working.
[01:05:14.240 --> 01:05:19.240]   And so the idea that we just got to get out as soon as possible, that's not going to work.
[01:05:19.240 --> 01:05:28.240]   And so we want to reach that point in time where the nice things are covered, the new camera all the time, the ski vacations with the family.
[01:05:28.240 --> 01:05:33.240]   Whatever your current lifestyle expenses are, that's what I'm calling financial independence.
[01:05:33.240 --> 01:05:37.240]   And so we know that number whether it's an annual budget number or a monthly budget number.
[01:05:37.240 --> 01:05:40.240]   When you reach this stage, you're going to be good at budgeting.
[01:05:40.240 --> 01:05:41.240]   You're going to know your expenses.
[01:05:41.240 --> 01:05:50.240]   Once we reach it, we can celebrate financial independence knowing that if I want to disconnect myself from work, I can do that and live the same lifestyle I'm living now.
[01:05:50.240 --> 01:05:51.240]   Right, right.
[01:05:51.240 --> 01:05:55.240]   And I found a lot of my audience says that they don't necessarily want to stop working.
[01:05:55.240 --> 01:06:06.240]   They may just want to stop their current job and move into a different field and start their own business, make some type of lifestyle change like that that would still yield income.
[01:06:06.240 --> 01:06:07.240]   Right, right.
[01:06:07.240 --> 01:06:10.240]   And I don't think you have to wait for financial independence to do that.
[01:06:10.240 --> 01:06:14.240]   That's why, again, why I focus so much on some savings.
[01:06:14.240 --> 01:06:23.240]   When you've got half a million bucks in the bank, even though you might not be financially independent, you can certainly afford to take a few years of a decrease in salary to move into a field that you want to move into.
[01:06:23.240 --> 01:06:28.240]   But it's really nice to know, "Hey, all of my current expenses are covered if I want them to be."
[01:06:28.240 --> 01:06:29.240]   Absolutely.
[01:06:29.240 --> 01:06:32.240]   It brings amazing peace of mind to know that.
[01:06:32.240 --> 01:06:34.240]   Tell me about what happens after stage five.
[01:06:34.240 --> 01:06:35.240]   Let's talk stage six.
[01:06:35.240 --> 01:06:38.240]   Yeah, so I put in two more stages after this.
[01:06:38.240 --> 01:06:40.240]   The next one is financial freedom.
[01:06:40.240 --> 01:06:49.240]   And the idea here is many of us have a list of dreams or goals that currently exceed our capacity.
[01:06:49.240 --> 01:06:53.240]   It might be something like, "I want to buy a new ski boat."
[01:06:53.240 --> 01:06:56.240]   It might be something like, "I want to buy a new lake.
[01:06:56.240 --> 01:06:57.240]   I'd love to have a house on the lake.
[01:06:57.240 --> 01:07:01.240]   I don't need it, but it'd be nice to have a second house on the lake."
[01:07:01.240 --> 01:07:04.240]   And it might be something philanthropic.
[01:07:04.240 --> 01:07:09.240]   "I'd love to endow this organization with this amount of money," or "I'd love to do this certain thing.
[01:07:09.240 --> 01:07:10.240]   I'd love to buy this trip.
[01:07:10.240 --> 01:07:14.240]   I'd love to take all my kids and my grandkids on a cruise," whatever.
[01:07:14.240 --> 01:07:18.240]   But most of us have some goals that are beyond the current lifestyle that we're living.
[01:07:18.240 --> 01:07:25.240]   Because recognizing that we're generally making lifestyle choices that keep our expenses below our income,
[01:07:25.240 --> 01:07:29.240]   and as such, we're focusing on not spending too much money so that we can become wealthy.
[01:07:29.240 --> 01:07:30.240]   You have to do that.
[01:07:30.240 --> 01:07:34.240]   So just because we can meet our current expenses doesn't mean we've met all of our dreams.
[01:07:34.240 --> 01:07:38.240]   And so what I define as financial freedom is make a list of all your dreams.
[01:07:38.240 --> 01:07:42.240]   If you want the lake house and you want to put a new ski boat on it, okay, write that down.
[01:07:42.240 --> 01:07:44.240]   And now let's cover those expenses.
[01:07:44.240 --> 01:07:45.240]   So it adds extra money to your annual budget.
[01:07:45.240 --> 01:07:47.240]   Let's cover those expenses.
[01:07:47.240 --> 01:07:53.240]   Anything you can think of that is a dream or a goal of yours, write it down,
[01:07:53.240 --> 01:07:57.240]   and let's try to get there from your investment expenses.
[01:07:57.240 --> 01:08:02.240]   That's how I define stage six, financial freedom, true financial freedom, where all of my goals are covered.
[01:08:02.240 --> 01:08:03.240]   Wow. All right.
[01:08:03.240 --> 01:08:05.240]   So stage four, just a recap for the listeners.
[01:08:05.240 --> 01:08:10.240]   Stage four, financial security, is enough investment income to cover your basic living expenses.
[01:08:10.240 --> 01:08:16.240]   Stage five is enough investment income to cover your current lifestyle, needs and wants.
[01:08:16.240 --> 01:08:21.240]   And then stage six is enough investment income to cover big, big dreams.
[01:08:21.240 --> 01:08:25.240]   Right. And the idea that I'm just trying to emphasize, these are a little fuzzy,
[01:08:25.240 --> 01:08:30.240]   but the idea is to emphasize that there's going to be a growth process and you can celebrate it
[01:08:30.240 --> 01:08:34.240]   and you don't have to feel that just because I can cover my basic expenses I've got to stop.
[01:08:34.240 --> 01:08:39.240]   Many people will want to keep working because you want to live a different lifestyle.
[01:08:39.240 --> 01:08:43.240]   You want to leave a legacy that looks different than what you're currently experiencing.
[01:08:43.240 --> 01:08:45.240]   Nothing wrong with that.
[01:08:45.240 --> 01:08:51.240]   So is there a stage seven? I'm trying to just imagine what could possibly come after stage six.
[01:08:51.240 --> 01:08:54.240]   So here's what comes.
[01:08:54.240 --> 01:09:00.240]   Many people find themselves in the situation where they have far more money than they're ever going to need.
[01:09:00.240 --> 01:09:03.240]   And I've called that financial abundance, stage seven.
[01:09:03.240 --> 01:09:10.240]   And the idea here is that you've accumulated wealth beyond the amount needed to fund your own lifestyle expenses
[01:09:10.240 --> 01:09:12.240]   and you have a comfortable margin of safety.
[01:09:12.240 --> 01:09:15.240]   You've covered any goals, any dreams. All that stuff is covered.
[01:09:15.240 --> 01:09:18.240]   And you have more money than you're ever going to spend.
[01:09:18.240 --> 01:09:23.240]   And certainly somebody who is just kind of retiring from a job and has their 401(k)
[01:09:23.240 --> 01:09:31.240]   and they're trying to make sure that this 401(k) lasts, they're not going to be in this position necessarily.
[01:09:31.240 --> 01:09:34.240]   They're going to be just, "How do I make my portfolio last?"
[01:09:34.240 --> 01:09:39.240]   But somebody like you, Paula, you're going to have far more money under your supervision
[01:09:39.240 --> 01:09:41.240]   during your lifetime than you could ever spend.
[01:09:41.240 --> 01:09:44.240]   And so the question is, "What do we do?"
[01:09:44.240 --> 01:09:48.240]   How do we responsibly manage all this excess money?
[01:09:48.240 --> 01:09:51.240]   How do we allocate it productively?
[01:09:51.240 --> 01:09:54.240]   And hey, guess what? You're going to die.
[01:09:54.240 --> 01:09:57.240]   And so what's going to happen to the money when you die?
[01:09:57.240 --> 01:09:58.240]   Who's going to control it?
[01:09:58.240 --> 01:10:01.240]   How do you make sure that that money is used for good and not for evil?
[01:10:01.240 --> 01:10:06.240]   How do you make sure that money is fulfilling something that you want to have happen?
[01:10:06.240 --> 01:10:10.240]   And so what I want to get is I want this to be there because I want people to focus on this idea.
[01:10:11.240 --> 01:10:19.240]   When people get to this point in time, in this stage of life, it's not about the money for them.
[01:10:19.240 --> 01:10:20.240]   It's not about consumption.
[01:10:20.240 --> 01:10:26.240]   So one of the things that's broken is for you to become a rich person and to stay a rich person,
[01:10:26.240 --> 01:10:33.240]   you're going to break the idea and the connection that money is about consumption.
[01:10:33.240 --> 01:10:38.240]   No matter how much money you have, there are so many examples, usually from the celebrity world.
[01:10:38.240 --> 01:10:40.240]   People like Mike Tyson. There's always ones.
[01:10:40.240 --> 01:10:46.240]   No matter how much money you have, if you connect money to consumption, you will never have enough money.
[01:10:46.240 --> 01:10:48.240]   It doesn't matter how many millions you make.
[01:10:48.240 --> 01:10:56.240]   Kanye West, he made a big thing a few months ago with a quote saying, "I have millions of dollars in debt and I can't do it."
