
[00:00:00.040 --> 00:00:09.480]   ち
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:15.060]   The first thing we're going to talk about is skimming.
[00:58:15.060 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.080 --> 00:58:45.080]   The first thing we're going to talk about is skimming.
[00:58:45.120 --> 00:58:47.500]   Также
[00:58:47.500 --> 00:59:03.560]   feel be money,,, .
[00:59:42.000 --> 00:59:51.620]   is
[00:59:51.620 --> 00:59:53.420]   10 and is
[00:59:53.420 --> 01:00:09.220]   16處 depressing
[01:00:09.220 --> 01:00:11.460]  , and, and, and, и,,.,.,.,.,°ijn amount Crystal類 ep9 shows rest
[01:00:12.000 --> 01:00:42.000]   ado, I'm not sure so I bought the book I just bought it and immediately. Now when I skim that book, I have a deep knowledge of Roth IRAs, but I'm only looking for the question to one answer. I'm looking to know the answer of how did he get $100,000 in there? And is there something that I can use to, is there something that I can use that I don't know about? Is there a, is there a key to getting a hundred thousand dollars in there?
[01:00:42.040 --> 01:00:53.420]   the
[01:00:53.420 --> 01:01:10.140]   ,,, an hear like Mack有 worked we let, and, ,, ., ., ., Sun
[01:01:11.240 --> 01:01:21.480]   머�
[01:01:21.480 --> 01:01:22.000]   E at,,, show
[01:01:39.000 --> 01:01:49.000]  reu
[01:01:49.000 --> 01:01:49.180]   begin, and,
[01:01:49.180 --> 01:01:50.020]   reduce programmes
[01:01:50.020 --> 01:02:04.560]   Barcelona went and, it's a bill, it's, it's big, it, it's, it, it's, it, it, già,-I-G-C-C-G-C-G-G-C- side-indo pass understand a
[01:02:04.560 --> 01:02:08.980]   but you can read on the
[01:02:09.020 --> 01:02:10.360]   things that are important to you.
[01:02:10.360 --> 01:02:14.160]   Now, continuing on with how to actually skim the book.
[01:02:14.160 --> 01:02:16.960]   The habit of skimming should not take much time to acquire.
[01:02:16.960 --> 01:02:18.940]   Here are some suggestions about how to do it.
[01:02:18.940 --> 01:02:23.000]   One, look at the title page and if the book has one, add its preface.
[01:02:23.000 --> 01:02:24.460]   Read each quickly.
[01:02:24.460 --> 01:02:32.040]   Note especially the subtitles or other indications of the scope or aim of the book or of the author's special angle on his subject.
[01:02:32.040 --> 01:02:39.040]   Before completing this step, you should have a good idea of the subject and, if you wish, you may pause for a moment to place the book in the
[01:02:39.040 --> 01:02:39.040]   The book is a book that is not intended to be read as a book.
[01:02:39.040 --> 01:02:39.040]   The author's special angle on his subject.
[01:02:39.040 --> 01:02:39.040]   Before completing this step, you should have a good idea of the subject and, if you wish, you may pause for a moment to place the book in the
[01:02:39.040 --> 01:02:39.040]   The author's special angle on his subject.
[01:02:39.080 --> 01:02:49.180]  ,
[01:02:49.180 --> 01:02:50.180]   rounds govern, ,,, S S Su E
[01:02:50.180 --> 01:02:57.940]  � 이상
[01:03:07.260 --> 01:03:12.900]   It used to be a common practice, especially in expository works, but sometimes even in
[01:03:12.900 --> 01:03:18.400]   novels and poems, to write very full tables of contents, with the chapters or parts broken
[01:03:18.400 --> 01:03:21.780]   down into many subtitles indicative of the topics covered.
[01:03:21.780 --> 01:03:26.840]   Milton, for example, wrote more or less lengthy headings, or �arguments� as he called
[01:03:26.840 --> 01:03:29.540]   them, for each book of Paradise Lost.
[01:03:29.540 --> 01:03:33.760]   Gibbon published his Decline and Fall of the Roman Empire with an extensive analytical
[01:03:33.760 --> 01:03:35.440]   table of contents for each chapter.
[01:03:36.240 --> 01:04:04.720]  -�
[01:04:04.760 --> 01:04:15.400]   covered
[01:04:15.400 --> 01:04:17.960]   in. I I
[01:05:29.600 --> 01:05:57.840]  ертв.
[01:05:57.840 --> 01:05:57.840]   The book should not go unnoticed. Of course, if the blurb is nothing but a puff for the book, you will ordinarily be able to discover this at a glance. But that, in itself, can tell you something about the work. Perhaps the book does not say anything of importance, and that is why the blurb does not say anything either. Upon completing these first four steps, you may already have enough information about the book to know that you want to read it more carefully, or that you do not want or need to read it at all. In either case, you may put it aside for the moment. If you do not do so, you are now ready to skim the book, properly speaking.
[01:05:57.840 --> 01:05:57.840]   You may also want to skim the book, properly speaking. In either case, you may put it aside for the moment. If you do not do so, you are now ready to skim the book, properly speaking.
[01:05:57.880 --> 01:06:26.120]   from your general and still rather vague knowledge of the book's contents, look now at the chapters that seem to be pivotal to its argument. If these chapters have summary statements in their opening or closing pages, as they often do, read these statements carefully. Finally, turn the pages dipping in here and there, reading a paragraph or two, sometimes several pages in sequence, never more than that. Thumbs through the book in this case, and you will know that the book is not a book, but a book that is written in English.
[01:06:26.120 --> 01:06:26.120]   Finally, turn the pages dipping in here and there, reading a paragraph or two, sometimes several pages in sequence, never more than that. Thumbs through the book in this case, and you will know that the book is not a book, but a book that is written in English.
[01:06:26.120 --> 01:06:26.120]   Finally, turn the pages dipping in here and there, reading a paragraph or two, sometimes several pages in sequence, never more than that. Thumbs through the book in this case, and then read the book.
[01:06:26.240 --> 01:06:54.400]  , Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:06:54.400 --> 01:06:54.400]   Thumbs through the book in this case, and then read the book.
[01:07:50.960 --> 01:07:50.980]   Thumbs through the book in this case, and then read the book.
[01:07:50.980 --> 01:07:51.040]   Thumbs through the book in this case, and then read the book.
[01:07:51.040 --> 01:07:51.120]   Thumbs through the book in this case, and then read the book.
[01:07:51.120 --> 01:07:51.200]   Thumbs through the book in this case, and then read the book.
[01:07:51.200 --> 01:07:51.480]   Thumbs through the book in this case, and then read the book.
[01:07:51.480 --> 01:07:51.520]   Thumbs through the book in this case, and then read the book.
[01:07:51.520 --> 01:07:51.600]   Thumbs through the book in this case, and then read the book.
[01:07:51.600 --> 01:07:51.660]   Thumbs through the book in this case, and then read the book.
[01:07:51.660 --> 01:07:51.680]   Thumbs through the book in this case, and then read the book.
[01:07:51.680 --> 01:07:51.720]   Thumbs through the book in this case, and then read the book.
[01:07:51.720 --> 01:07:51.780]   Thumbs through the book in this case, and then read the book.
[01:07:51.780 --> 01:07:51.820]   Thumbs through the book in this case, and then read the book.
[01:07:51.820 --> 01:07:51.960]   Th's not worth reading analytically.
[01:07:52.000 --> 01:07:56.380]   I've always struggled to say to somebody, what book should you read?
[01:07:56.380 --> 01:07:57.980]   Because usually it's not a book.
[01:07:57.980 --> 01:08:00.180]   It's usually these seven books, right?
[01:08:00.180 --> 01:08:01.360]   Or these three books.
[01:08:01.360 --> 01:08:04.160]   And yet I can't do that without context.
[01:08:04.160 --> 01:08:06.300]   You make a book reading list of 200 books.
[01:08:06.300 --> 01:08:07.320]   How do you do that, right?
[01:08:07.320 --> 01:08:09.540]   I've got 2,200 books in my library.
[01:08:09.540 --> 01:08:10.280]   So what do you do?
[01:08:10.280 --> 01:08:19.000]   What I find is that even when I skim a book, it usually will spark ideas that will then go off of other ideas.
[01:08:19.000 --> 01:08:21.980]   So let's assume now that in pre-reading books, you can read a book that you've read.
[01:08:21.980 --> 01:08:21.980]   And I've got 2,200 books in my library.
[01:08:21.980 --> 01:08:21.980]   And I've got 2,200 books in my library.
[01:08:21.980 --> 01:08:21.980]   And I've got 2,200 books in my library.
[01:08:21.980 --> 01:08:21.980]   And I've got 2,200 books in my library.
[01:08:22.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library.
[01:08:52.000 --> 01:08:52.000]   And I've got 2,200 books in my library. And I've got 2,200 books in my library.
[01:08:52.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:22.020]   I've got 2,200 books in my library.
[01:09:22.020 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.040 --> 01:09:52.040]   I've got 2,200 books in my library.
[01:09:52.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:22.060]   I've got 2,200 books in my library.
[01:10:22.060 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.080 --> 01:10:52.080]   I've got 2,200 books in my library.
[01:10:52.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:22.100]   I've got 2,200 books in my library.
[01:11:22.100 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.120 --> 01:11:52.120]   I've got 2,200 books in my library.
[01:11:52.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:22.140]   I've got 2,200 books in my library.
[01:12:22.140 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.160 --> 01:12:52.160]   I've got 2,200 books in my library.
[01:12:52.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:22.180]   I've got 2,200 books in my library.
[01:13:22.180 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.200 --> 01:13:52.200]   I've got 2,200 books in my library.
[01:13:52.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:22.220]   I've got 2,200 books in my library.
[01:14:22.220 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.240 --> 01:14:52.240]   I've got 2,200 books in my library.
[01:14:52.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:22.260]   I've got 2,200 books in my library.
[01:15:22.260 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.280 --> 01:15:52.280]   I've got 2,200 books in my library.
[01:15:52.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:22.300]   I've got 2,200 books in my library.
[01:16:22.300 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.320 --> 01:16:52.320]   I've got 2,200 books in my library.
[01:16:52.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:22.340]   I've got 2,200 books in my library.
[01:17:22.340 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.360 --> 01:17:52.360]   I've got 2,200 books in my library.
[01:17:52.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:22.380]   I've got 2,200 books in my library.
[01:18:22.380 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.400 --> 01:18:52.400]   I've got 2,200 books in my library.
[01:18:52.420 --> 01:19:22.420]   I've got 2,200 books in my library.
[01:19:22.420 --> 01:19:22.420]   I've got 2,200 books in my library.
[01:19:22.420 --> 01:19:22.420]   I've got 2,200 books in my library.
[01:19:22.420 --> 01:19:22.420]   I've got 2,200 books in my library.
[01:19:22.420 --> 01:19:22.420]   I've got 2,200 books in my library.
