
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:31:27.660 --> 00:31:30.700]   for a certain set of liabilities called a family.
[00:31:30.700 --> 00:31:33.220]   And your ability to save escalates
[00:31:33.220 --> 00:31:35.260]   without your ability to control it.
[00:31:35.260 --> 00:31:37.860]   And you're like, how did afterschool cost this much?
[00:31:37.860 --> 00:31:38.940]   Why does this happen?
[00:31:38.940 --> 00:31:42.340]   But once you, like, if you go hard in the beginning,
[00:31:42.340 --> 00:31:44.020]   all of a sudden you'll find yourself in this middle zone,
[00:31:44.020 --> 00:31:45.340]   you'll spend money on family,
[00:31:45.340 --> 00:31:47.980]   you'll come out of it, let's say 18, 20 years later.
[00:31:47.980 --> 00:31:50.860]   You'll feel okay, and you'll know then
[00:31:50.860 --> 00:31:52.340]   that like because you went hard early,
[00:31:52.340 --> 00:31:54.180]   you have an easy life now.
[00:31:54.180 --> 00:31:56.020]   And you can adjust them.
[00:31:56.020 --> 00:31:56.860]   That's the thing.
[00:31:56.860 --> 00:31:58.220]   You're giving yourself the option to say,
[00:31:58.220 --> 00:31:59.860]   I'm not gonna be stressed
[00:31:59.860 --> 00:32:02.580]   when I come out of the family liability situation.
[00:32:02.580 --> 00:32:04.580]   If you go into it stressed,
[00:32:04.580 --> 00:32:06.060]   you're probably gonna come out of it stressed.
[00:32:06.060 --> 00:32:08.340]   You can always adjust later easily
[00:32:08.340 --> 00:32:09.940]   to say, like, I'm gonna spend more money
[00:32:09.940 --> 00:32:10.900]   'cause I have too much.
[00:32:10.900 --> 00:32:13.180]   That's a very good problem to have.
[00:32:13.180 --> 00:32:15.100]   The other way is not a very good problem to have.
[00:32:15.100 --> 00:32:16.660]   So go hard when you're younger.
[00:32:16.660 --> 00:32:18.860]   It'll make later life easier.
[00:32:18.860 --> 00:32:19.940]   - Most people, when they say that,
[00:32:19.940 --> 00:32:22.100]   they're not actually talking about saving, but.
[00:32:22.100 --> 00:32:24.700]   (laughing)
[00:32:24.700 --> 00:32:25.900]   - Sure.
[00:32:25.900 --> 00:32:28.300]   - Let's talk a little bit about real estate
[00:32:28.300 --> 00:32:30.140]   and home ownership.
[00:32:30.140 --> 00:32:32.580]   Because you will have people in the accumulator stage
[00:32:32.580 --> 00:32:37.340]   who may be making that first home purchase.
[00:32:37.340 --> 00:32:39.100]   What do you advise people
[00:32:39.100 --> 00:32:41.860]   in looking at the real estate market?
[00:32:41.860 --> 00:32:45.820]   How do I decide if this is the time to buy
[00:32:45.820 --> 00:32:48.060]   and how do I do it smartly?
[00:32:48.060 --> 00:32:52.460]   - So one of the biggest things here, I think,
[00:32:52.460 --> 00:32:56.180]   is try and figure out where your private values
[00:32:56.180 --> 00:32:59.460]   most diverge from public values.
[00:32:59.460 --> 00:33:01.900]   By which I mean you are investing in something
[00:33:01.900 --> 00:33:04.420]   that is your home.
[00:33:04.420 --> 00:33:06.020]   You will live in this thing.
[00:33:06.020 --> 00:33:09.340]   It is where you will spend most of your non-waking hours
[00:33:09.340 --> 00:33:11.580]   and a fair share of your waking hours.
[00:33:11.580 --> 00:33:12.740]   The important thing, everybody,
[00:33:12.740 --> 00:33:14.060]   there's a common price for a house.
[00:33:14.060 --> 00:33:15.580]   It's like, how much is this price worth?
[00:33:15.580 --> 00:33:18.740]   That's what it's worth to some sort of median person.
[00:33:18.740 --> 00:33:20.220]   You will find the best house for you
[00:33:20.220 --> 00:33:23.260]   by thinking about how am I different than most people?
[00:33:23.260 --> 00:33:24.380]   How am I different than the median person?
[00:33:24.380 --> 00:33:27.060]   What matters to me that doesn't matter to them
[00:33:27.060 --> 00:33:29.820]   and what doesn't matter to me that does matter to them?
[00:33:29.820 --> 00:33:31.960]   Real quick example, the apartment that me and my wife
[00:33:31.960 --> 00:33:35.220]   ended up with is not near a subway in New York City.
[00:33:35.220 --> 00:33:36.060]   That is fine.
[00:33:36.060 --> 00:33:36.900]   We love biking.
[00:33:36.900 --> 00:33:37.820]   We live near the river.
[00:33:37.820 --> 00:33:39.260]   We're able to come up and say,
[00:33:39.260 --> 00:33:40.860]   there's a lot of stuff about this apartment.
[00:33:40.860 --> 00:33:42.920]   It doesn't have a washer-dryer in it.
[00:33:42.920 --> 00:33:44.940]   That's not a problem for us.
[00:33:44.940 --> 00:33:45.780]   When you're looking at a home,
[00:33:45.780 --> 00:33:47.500]   the most important thing is, again, to say,
[00:33:47.500 --> 00:33:48.980]   this is my house.
[00:33:48.980 --> 00:33:50.740]   Let me try and go out and find a house
[00:33:50.740 --> 00:33:54.660]   that is most undervalued, to me, in the market.
[00:33:54.660 --> 00:33:55.740]   And that means looking at a house
[00:33:55.740 --> 00:33:57.780]   that is gonna be not cookie-cutter,
[00:33:57.780 --> 00:33:59.500]   not sort of conventional in some way.
[00:33:59.500 --> 00:34:00.820]   It should be different, and that different
[00:34:00.820 --> 00:34:02.100]   is gonna be right for you.
[00:34:02.100 --> 00:34:05.460]   - Yeah, I love that answer.
[00:34:05.460 --> 00:34:07.300]   Only thing I'd add is, I actually don't think
[00:34:07.300 --> 00:34:10.180]   it's as much of a, trust me, it's a huge financial decision,
[00:34:10.180 --> 00:34:11.900]   but I think it's much more of a personal decision.
[00:34:11.900 --> 00:34:13.860]   Like, is this the right time for me to do this?
[00:34:13.860 --> 00:34:16.100]   Should I be, you know, is your professional life
[00:34:16.100 --> 00:34:18.380]   kind of settled or mostly settled,
[00:34:18.380 --> 00:34:19.740]   and is your personal life settled, right?
[00:34:19.740 --> 00:34:21.660]   If you're single, do you wanna be buying a house
[00:34:21.660 --> 00:34:22.980]   to then sell it in a couple of years
[00:34:22.980 --> 00:34:25.340]   and then have to go out and buy another one, right?
[00:34:25.340 --> 00:34:27.140]   It's just, you don't wanna pay those transaction costs,
[00:34:27.140 --> 00:34:29.020]   right, it's usually like, what, 6%,
[00:34:29.020 --> 00:34:30.660]   I mean, when you include all the fees and everything.
[00:34:30.660 --> 00:34:32.580]   So, that's the one thing I would say there.
[00:34:32.580 --> 00:34:35.260]   And in terms of right now with how things are,
[00:34:35.260 --> 00:34:36.420]   with rates as high as they are,
[00:34:36.420 --> 00:34:37.700]   so like, payments are a lot higher,
[00:34:37.700 --> 00:34:39.940]   so unless home prices come down,
[00:34:39.940 --> 00:34:41.220]   you're not gonna be able to get the same payment
[00:34:41.220 --> 00:34:42.180]   that you could've got a year ago
[00:34:42.180 --> 00:34:43.900]   for the same size house, right?
[00:34:43.900 --> 00:34:45.300]   So, it's gonna be interesting to see
[00:34:45.300 --> 00:34:46.780]   what happens in the next year.
[00:34:46.780 --> 00:34:52.500]   - And I can say, I agree that if you buy a house,
[00:34:52.500 --> 00:34:54.140]   you don't buy it for financial reasons.
[00:34:54.140 --> 00:34:57.100]   You buy it because you want to plant your roots there.
[00:34:57.100 --> 00:34:59.180]   I specifically, and my wife specifically,
[00:34:59.180 --> 00:35:01.620]   we're looking for a tall trees, fat squirrels neighborhood
[00:35:01.620 --> 00:35:04.380]   that looks like it had been there a long time.
[00:35:04.380 --> 00:35:06.100]   Our house is 103 years old,
[00:35:06.100 --> 00:35:09.580]   which brings up a whole other set of issues.
[00:35:09.580 --> 00:35:12.900]   But these issues, so, and this is gonna tie back
[00:35:12.900 --> 00:35:16.980]   to the emergency reserve or just having cash on hand,
[00:35:16.980 --> 00:35:20.220]   we finally decided to replace seven windows in our house,
[00:35:20.220 --> 00:35:21.780]   and they cost, everybody knows,
[00:35:21.780 --> 00:35:23.860]   windows are ridiculously expensive.
[00:35:23.860 --> 00:35:26.260]   So, it cost us $18,000,
[00:35:26.260 --> 00:35:28.700]   which we had prepared for,
[00:35:28.700 --> 00:35:31.900]   but what we did not prepare for was our AC unit
[00:35:31.900 --> 00:35:35.860]   going out on the hottest day of August that year,
[00:35:35.860 --> 00:35:37.140]   and then our hot water,
[00:35:37.140 --> 00:35:38.900]   our tankless hot water heater went out.
[00:35:38.900 --> 00:35:43.020]   So, we altogether, that was a $29,000 burden
[00:35:43.020 --> 00:35:46.700]   that we, 18,000 of which we planned for,
[00:35:46.700 --> 00:35:50.180]   29, the extra 11,000 we did not plan for,
[00:35:50.180 --> 00:35:51.260]   but we had a buffer.
[00:35:51.260 --> 00:35:54.860]   So, and that's something that, an example we use with,
[00:35:54.860 --> 00:35:56.300]   we have an individual that,
[00:35:56.300 --> 00:35:59.020]   a couple that we worked with a few years ago,
[00:35:59.020 --> 00:36:01.420]   who only one of them was working,
[00:36:01.420 --> 00:36:02.980]   they were living, they were renting,
[00:36:02.980 --> 00:36:03.940]   and they just felt like,
[00:36:03.940 --> 00:36:05.540]   they were 31 and 30 years old,
[00:36:05.540 --> 00:36:07.220]   and they just wanted to no longer rent,
[00:36:07.220 --> 00:36:08.740]   and we said, "Well, why?"
[00:36:08.740 --> 00:36:10.940]   So, first of all, they didn't have any savings.
[00:36:10.940 --> 00:36:14.340]   They woulda had, she was a veterinarian's technician
[00:36:14.340 --> 00:36:16.900]   or whatever, she would qualify for a doctor's loan,
[00:36:16.900 --> 00:36:18.960]   which allowed her to put only like, you know,
[00:36:18.960 --> 00:36:21.940]   however much down, a very small down payment,
[00:36:21.940 --> 00:36:25.320]   and then she didn't have to pay private mortgage insurance,
[00:36:25.320 --> 00:36:27.180]   and we just said, "No, do not do that.
[00:36:27.180 --> 00:36:28.720]   "What if your furnace breaks?"
[00:36:28.720 --> 00:36:31.340]   So, we talked them out of it, thankfully,
[00:36:31.340 --> 00:36:34.100]   but that's a big, big concern, too.
[00:36:34.100 --> 00:36:35.580]   Renting is fine.
[00:36:35.580 --> 00:36:39.980]   - I have one more thing that I think's interesting,
[00:36:39.980 --> 00:36:41.980]   and nobody thinks about it the right way.
[00:36:41.980 --> 00:36:46.420]   You generally don't wanna be
[00:36:46.420 --> 00:36:49.400]   the least well-off person in your neighborhood.
[00:36:50.540 --> 00:36:51.940]   You will be unhappy there,
[00:36:51.940 --> 00:36:53.980]   'cause you will be constantly comparing yourself
[00:36:53.980 --> 00:36:55.080]   to your neighbors.
[00:36:55.080 --> 00:36:57.180]   It's tricky, 'cause that's usually associated with,
[00:36:57.180 --> 00:36:59.620]   but I wanna get my kid into the good school,
[00:36:59.620 --> 00:37:01.520]   something like that, there are other factors,
[00:37:01.520 --> 00:37:04.240]   but do you think about, like,
[00:37:04.240 --> 00:37:07.340]   the neighborhood that I am buying a house in,
[00:37:07.340 --> 00:37:10.200]   am I gonna feel good living here,
[00:37:10.200 --> 00:37:11.900]   or am I gonna feel unwelcome,
[00:37:11.900 --> 00:37:14.700]   or like I am not as, you know, I'm not spending as much,
[00:37:14.700 --> 00:37:15.800]   and like, just drive around.
[00:37:15.800 --> 00:37:17.220]   What kind of cars are people,
[00:37:17.220 --> 00:37:19.540]   are they displaying their cars out there?
[00:37:19.540 --> 00:37:22.460]   You know, like, what do the houses look like?
[00:37:22.460 --> 00:37:24.260]   Being aware of what it's gonna feel like
[00:37:24.260 --> 00:37:26.700]   to live in a neighborhood in terms of what the houses,
[00:37:26.700 --> 00:37:29.980]   and it feels like money-wise, is actually important.
[00:37:29.980 --> 00:37:32.340]   Be at the upper end of that, not the lower end.
[00:37:32.340 --> 00:37:36.140]   - Because also, if you're at the lower end,
[00:37:36.140 --> 00:37:38.900]   and you are very aware of that, that's another thing,
[00:37:38.900 --> 00:37:41.340]   that's the other lifestyle creep pressure,
[00:37:41.340 --> 00:37:43.500]   and it's not even fun, it's that pressure
[00:37:43.500 --> 00:37:45.380]   to keep up with the Joneses.
[00:37:45.380 --> 00:37:46.220]   - Absolutely.
[00:37:48.140 --> 00:37:51.060]   - One thing we haven't talked about yet is debt.
[00:37:51.060 --> 00:37:54.420]   So there will be some people in the Accumulator audience
[00:37:54.420 --> 00:37:56.500]   who may be early in their careers,
[00:37:56.500 --> 00:38:00.780]   may actually be earning substantial salaries,
[00:38:00.780 --> 00:38:04.420]   but are starting from a point of having significant debt,
[00:38:04.420 --> 00:38:06.260]   as well, from their education.
[00:38:06.260 --> 00:38:09.940]   Randy, how do you work with those clients,
[00:38:09.940 --> 00:38:12.540]   and what are some of their particular issues?
[00:38:12.540 --> 00:38:14.340]   - Well, so being an hourly-based firm,
[00:38:14.340 --> 00:38:17.380]   we do cater to a lot of recent college graduates
[00:38:17.380 --> 00:38:19.820]   who are buried in college debt,
[00:38:19.820 --> 00:38:22.620]   still haven't saved up for a sufficient amount
[00:38:22.620 --> 00:38:23.860]   in an emergency reserve.
[00:38:23.860 --> 00:38:26.500]   They want to save for a down payment on a house.
[00:38:26.500 --> 00:38:30.980]   They also are, you know, they wanna save for retirement
[00:38:30.980 --> 00:38:33.620]   because what's the most precious commodity
[00:38:33.620 --> 00:38:35.260]   that any young saver has,
[00:38:35.260 --> 00:38:38.140]   versus everybody in that room, is time.
[00:38:38.140 --> 00:38:43.020]   So I think we help people prioritize,
[00:38:43.020 --> 00:38:45.540]   and definitely if you have high-interest credit card debt,
[00:38:45.540 --> 00:38:49.380]   if you're paying 19%, that's not doing any good.
[00:38:49.380 --> 00:38:51.420]   So pay off the credit cards first.
[00:38:51.420 --> 00:38:53.460]   But I'd say, like, the debt pay down
[00:38:53.460 --> 00:38:57.220]   versus saving for a down payment on a new home,
[00:38:57.220 --> 00:39:01.740]   and then we have, like, with student loan forgiveness,
[00:39:01.740 --> 00:39:05.500]   I think that's a pretty complex answer
[00:39:05.500 --> 00:39:09.660]   that's gonna be very specific to each individual,
[00:39:09.660 --> 00:39:11.580]   but we would prioritize at least saving
[00:39:11.580 --> 00:39:14.420]   to your 401(k) up to the company match,
[00:39:14.420 --> 00:39:16.500]   and then pay off any high credit card debt,
[00:39:16.500 --> 00:39:20.060]   because again, paying interest in the teens is,
[00:39:20.060 --> 00:39:22.660]   I mean, it's basically getting a 15% return
[00:39:22.660 --> 00:39:25.480]   once that's down, or paid off.
[00:39:25.480 --> 00:39:27.100]   But I don't have a specific answer,
[00:39:27.100 --> 00:39:29.220]   because everything we do is very much case study
[00:39:29.220 --> 00:39:31.220]   specific to each individual.
[00:39:31.220 --> 00:39:32.060]   - Got it.
[00:39:32.060 --> 00:39:34.100]   I think we'll take a moment now
[00:39:34.100 --> 00:39:36.420]   and see if people in the audience have questions
[00:39:36.420 --> 00:39:37.940]   they'd like to ask the panelists.
[00:39:37.940 --> 00:39:40.660]   I'll bring our microphone down,
[00:39:40.660 --> 00:39:43.820]   or I'll let Rick bring the microphone down.
[00:39:44.620 --> 00:39:47.540]   (microphone thuds)
[00:39:47.540 --> 00:40:05.620]   - Thank you all.
[00:40:05.620 --> 00:40:08.100]   I've got a question that might be a bit of a math-ma
[00:40:08.100 --> 00:40:10.580]   to the crowd here, but what are your thoughts
[00:40:10.580 --> 00:40:15.580]   of sort of platforms like SeedInvest, WeFunder,
[00:40:15.580 --> 00:40:19.900]   that allow people to invest small amounts of money
[00:40:19.900 --> 00:40:22.740]   into private companies, and also the proliferation
[00:40:22.740 --> 00:40:25.640]   of ads, at least, of fractional art, fractional cars,
[00:40:25.640 --> 00:40:27.940]   and all that kind of stuff as an asset class?
[00:40:27.940 --> 00:40:31.980]   - So I've done some of these things.
[00:40:31.980 --> 00:40:33.340]   I've done something with WeFunder,
[00:40:33.340 --> 00:40:35.340]   and I've also, I do own some art.
[00:40:35.340 --> 00:40:36.260]   I have a partnership with them,
[00:40:36.260 --> 00:40:37.780]   so I will not mention the name of the company,
[00:40:37.780 --> 00:40:38.980]   but you can probably guess who it is.
[00:40:38.980 --> 00:40:41.580]   So I think that should be a very small portion
[00:40:41.580 --> 00:40:42.420]   of your portfolio.
[00:40:42.420 --> 00:40:45.100]   I think like 90% of your assets
[00:40:45.100 --> 00:40:46.380]   should be in income-producing assets.
[00:40:46.380 --> 00:40:49.140]   I don't see art, or wine, or crypto, or gold
[00:40:49.140 --> 00:40:52.180]   as income-producing, because there's no cash flows.
[00:40:52.180 --> 00:40:54.140]   And so because of that, even WeFunder,
[00:40:54.140 --> 00:40:55.300]   which is private companies, you're like,
[00:40:55.300 --> 00:40:57.260]   well, that's a business, isn't that cash-flow producing?
[00:40:57.260 --> 00:40:58.700]   Well, right now it probably isn't,
[00:40:58.700 --> 00:41:00.860]   so I would say for all practical purposes,
[00:41:00.860 --> 00:41:03.540]   those are like the high-risk, like non-income-producing.
[00:41:03.540 --> 00:41:05.860]   I keep that 10% of my portfolio.
[00:41:05.860 --> 00:41:06.780]   I don't know what other people do,
[00:41:06.780 --> 00:41:08.540]   but that's just kind of how I look at it.
[00:41:09.540 --> 00:41:11.780]   I think those are sometimes,
[00:41:11.780 --> 00:41:14.660]   they're actually hobbies masquerading as investments,
[00:41:14.660 --> 00:41:17.580]   and I think I expect to lose money on my hobbies.
[00:41:17.580 --> 00:41:18.860]   I spend money on equipment.
[00:41:18.860 --> 00:41:20.900]   I spend money on fees of various kinds.
[00:41:20.900 --> 00:41:23.340]   I love it, it's worth it, I'm gonna do it anyway,
[00:41:23.340 --> 00:41:25.580]   but I don't expect to make money on my rock climbing.
[00:41:25.580 --> 00:41:26.860]   And I think a lot of that's similar.
[00:41:26.860 --> 00:41:28.900]   Like enjoy it, get into the community.
[00:41:28.900 --> 00:41:30.100]   This is your spare time.
[00:41:30.100 --> 00:41:32.420]   Don't expect to make money on it, just enjoy it.
[00:41:32.420 --> 00:41:33.420]   - Thank you.
[00:41:33.420 --> 00:41:42.580]   - I had a question about estate planning.
[00:41:42.580 --> 00:41:44.540]   It's something I always know I need to do,
[00:41:44.540 --> 00:41:46.460]   but I've always postponed it because in my mind,
[00:41:46.460 --> 00:41:48.900]   I'm thinking, okay, if I don't have at least two million
[00:41:48.900 --> 00:41:51.420]   or three million, do I really want to do estate planning?
[00:41:51.420 --> 00:41:55.620]   So I guess my question is, is there really the right time
[00:41:55.620 --> 00:41:57.300]   when you should be doing estate planning,
[00:41:57.300 --> 00:42:00.020]   and is there really a certain threshold or dollar amount
[00:42:00.020 --> 00:42:02.780]   that it makes sense to start doing estate planning?
[00:42:02.780 --> 00:42:05.820]   - I can't say much about dollar.
[00:42:05.820 --> 00:42:06.660]   I'm gonna hand it off to you.
[00:42:06.660 --> 00:42:11.300]   There's one, me and my wife said, oh my God, we have a kid.
[00:42:11.300 --> 00:42:13.420]   We need to have this done just so it's clear
[00:42:13.420 --> 00:42:14.620]   what's going on.
[00:42:14.620 --> 00:42:17.620]   The worst thing you can do to a spouse or a significant other
[00:42:17.620 --> 00:42:19.340]   is to have them deal with the loss of you
[00:42:19.340 --> 00:42:21.720]   and all this stuff at the same time.
[00:42:21.720 --> 00:42:23.340]   And I've seen that play out multiple times.
[00:42:23.340 --> 00:42:26.320]   So just if somebody else is effectively dependent
[00:42:26.320 --> 00:42:29.060]   on you in some fashion, or it's gonna be a big pain
[00:42:29.060 --> 00:42:31.260]   in the butt to deal with, do it ahead of time.
[00:42:31.260 --> 00:42:33.760]   Again, when you're cool and calm and collected,
[00:42:33.760 --> 00:42:35.340]   it's a lot better way to do it.
[00:42:35.340 --> 00:42:37.940]   We used a site online called Trust and Will,
[00:42:37.940 --> 00:42:40.080]   and I think it's just trustandwill.com.
[00:42:40.080 --> 00:42:41.500]   It was fantastic.
[00:42:41.500 --> 00:42:43.320]   It was like easy to get through.
[00:42:43.320 --> 00:42:44.500]   We don't have an estate.
[00:42:44.500 --> 00:42:46.440]   We don't have, we're not landed gentry,
[00:42:46.440 --> 00:42:48.820]   but it was very good for like the 98%.
[00:42:48.820 --> 00:42:54.320]   - I'll reference the CFP exam,
[00:42:54.320 --> 00:42:56.940]   which I took, shoot, probably 12 years ago.
[00:42:56.940 --> 00:42:59.380]   But there was one question, and Alex,
[00:42:59.380 --> 00:43:01.340]   you had it on your exam too.
[00:43:01.340 --> 00:43:04.820]   They gave just like four just insane things
[00:43:04.820 --> 00:43:07.420]   that no prudent investor or consumer would ever do.
[00:43:07.420 --> 00:43:09.700]   It said like, oh, this person has $30,000
[00:43:09.700 --> 00:43:10.620]   in credit card debt.
[00:43:10.620 --> 00:43:13.380]   All of their retirement's tied up in one stock.
[00:43:13.380 --> 00:43:15.140]   They have no savings account,
[00:43:15.140 --> 00:43:16.380]   and they don't have an estate plan.
[00:43:16.380 --> 00:43:17.980]   What should this person do?
[00:43:17.980 --> 00:43:20.900]   And in the practice exams, I said, oh, you know what?
[00:43:20.900 --> 00:43:23.060]   They should pay off the credit card debt, you know,
[00:43:23.060 --> 00:43:25.340]   whatever, or I can't remember.
[00:43:25.340 --> 00:43:27.660]   But the answer was get an estate plan
[00:43:27.660 --> 00:43:29.500]   because you never, like Dan just said,
[00:43:29.500 --> 00:43:31.620]   you never want to be a burden to somebody else.
[00:43:31.620 --> 00:43:33.280]   And even if you don't have any assets,
[00:43:33.280 --> 00:43:35.940]   or you don't feel like you have $2 million as you said,
[00:43:35.940 --> 00:43:39.100]   well, who is going to make the decisions
[00:43:39.100 --> 00:43:40.820]   if God forbid you end up in a hospital
[00:43:40.820 --> 00:43:42.340]   and somebody has to determine,
[00:43:42.340 --> 00:43:46.180]   do we pull the plug on this person or, you know,
[00:43:46.180 --> 00:43:48.140]   give her treatment?
[00:43:48.140 --> 00:43:50.340]   So it's not, the nice thing about not having
[00:43:50.340 --> 00:43:53.180]   a complex estate means you're not going to pay
[00:43:53.180 --> 00:43:55.860]   that much for a good estate plan.
[00:43:55.860 --> 00:44:03.800]   - So I think that question is appropriate
[00:44:03.800 --> 00:44:05.180]   given my circumstances.
[00:44:05.180 --> 00:44:07.540]   I've been widowed for eight years.
[00:44:07.540 --> 00:44:09.420]   My husband dropped dead on me.
[00:44:09.420 --> 00:44:12.900]   And I would say that that advice,
[00:44:12.900 --> 00:44:14.620]   I would hope that everybody takes that to heart
[00:44:14.620 --> 00:44:17.580]   because had he not had that in place,
[00:44:17.580 --> 00:44:19.740]   I think it would have been considerably worse
[00:44:19.740 --> 00:44:21.260]   than my situation is.
[00:44:21.260 --> 00:44:22.980]   I have a two-year-old and a six-year-old
[00:44:22.980 --> 00:44:25.740]   when he died, and now they're 10 and 15.
[00:44:25.740 --> 00:44:26.980]   So we're still trying to, you know,
[00:44:26.980 --> 00:44:27.980]   make our way through things.
[00:44:27.980 --> 00:44:29.140]   I had two comments.
[00:44:29.140 --> 00:44:34.140]   One of them was, this is a very male heavy crowd here
[00:44:34.140 --> 00:44:38.060]   and there, make sure that your partners
[00:44:38.060 --> 00:44:40.300]   are aware of where your money is.
[00:44:40.300 --> 00:44:41.820]   The greatest thing my husband did for me
[00:44:41.820 --> 00:44:46.020]   was teaching me about where, you know,
[00:44:46.020 --> 00:44:47.220]   keeping track of the money,
[00:44:47.220 --> 00:44:49.380]   keeping track of the accounts, all that stuff.
[00:44:49.380 --> 00:44:50.780]   We didn't have like the big book
[00:44:50.780 --> 00:44:51.980]   that the Bogleheads talk about,
[00:44:51.980 --> 00:44:56.980]   but I had everything in Quicken.
[00:44:56.980 --> 00:44:59.100]   So when he died and two months later,
[00:44:59.100 --> 00:45:00.020]   I had to file taxes.
[00:45:00.020 --> 00:45:02.100]   I filed taxes in two hours
[00:45:02.100 --> 00:45:03.140]   because everything was right there.
[00:45:03.140 --> 00:45:04.900]   The next year, it was a mess.
[00:45:04.900 --> 00:45:08.020]   But so I would say, at a minimum,
[00:45:08.020 --> 00:45:10.060]   even if your spouses are not really into it,
[00:45:10.060 --> 00:45:12.860]   the chances are, you're gonna, you know,
[00:45:12.860 --> 00:45:14.460]   men are gonna die before women.
[00:45:14.460 --> 00:45:16.620]   And, you know, to the extent that you can encourage
[00:45:16.620 --> 00:45:19.860]   your partners to at least know a little bit
[00:45:19.860 --> 00:45:21.340]   about where your puts and takes are,
[00:45:21.340 --> 00:45:24.620]   that's super helpful, as I can attest.
[00:45:24.620 --> 00:45:27.860]   One suggestion I just came to my mind was,
[00:45:27.860 --> 00:45:33.580]   when you have a power of attorney for your finances,
[00:45:33.580 --> 00:45:35.900]   consider, something that I did,
[00:45:35.900 --> 00:45:38.620]   having it be valid right now.
[00:45:38.620 --> 00:45:41.020]   And because when I brought this up to my attorney,
[00:45:41.020 --> 00:45:43.940]   I said, you know, how can I trust somebody
[00:45:43.940 --> 00:45:45.700]   if there's a valid power of attorney?
[00:45:45.700 --> 00:45:46.860]   She could clean me out.
[00:45:46.860 --> 00:45:49.220]   And her response to me was,
[00:45:49.220 --> 00:45:51.980]   well, why would you trust somebody
[00:45:51.980 --> 00:45:53.740]   when you're, you know, half dead,
[00:45:53.740 --> 00:45:56.140]   you know, half brain dead in the hospital?
[00:45:56.140 --> 00:45:57.380]   It should be somebody that you could trust
[00:45:57.380 --> 00:45:59.980]   while you're, you know, compus mentis and non-compus mentis.
[00:45:59.980 --> 00:46:02.460]   So I just throw that out there, too.
[00:46:02.460 --> 00:46:05.100]   My question, though, is what advice do you give
[00:46:05.100 --> 00:46:08.980]   to your clients about the reality
[00:46:08.980 --> 00:46:10.380]   about returning to the workforce
[00:46:10.380 --> 00:46:13.620]   after being out for a period of time?
[00:46:18.780 --> 00:46:21.320]   - First of all, sorry for your loss.
[00:46:21.320 --> 00:46:28.100]   I don't know, I don't really have a great answer to that.
[00:46:28.100 --> 00:46:32.180]   So what advice would we give to somebody
[00:46:32.180 --> 00:46:34.460]   who's been out of the workforce?
[00:46:34.460 --> 00:46:39.120]   (audience member speaking indistinctly)
[00:46:39.780 --> 00:46:44.780]   What is it, you know, (audience member speaking indistinctly)
[00:46:44.780 --> 00:46:52.640]   - Yeah, so first of all, that would be very admirable,
[00:46:52.640 --> 00:46:54.760]   and it's unfortunate because you,
[00:46:54.760 --> 00:46:57.480]   it sounds like you did have to take time off
[00:46:57.480 --> 00:46:59.480]   because of your husband passing.
[00:46:59.480 --> 00:47:01.560]   I mean, I would think the best thing I would do
[00:47:01.560 --> 00:47:04.920]   is just stay very active on the LinkedIn community,
[00:47:04.920 --> 00:47:08.600]   stay closely connected to wherever it is you were working,
[00:47:08.600 --> 00:47:12.220]   make sure your resume stays fresh.
[00:47:12.220 --> 00:47:15.960]   I don't really have a great answer to that, though.
[00:47:15.960 --> 00:47:16.800]   Anybody?
[00:47:16.800 --> 00:47:22.000]   - This is like not necessary for everybody.
[00:47:22.000 --> 00:47:25.400]   This came up, we were looking at the stats
[00:47:25.400 --> 00:47:28.480]   around the impact of women staying home
[00:47:28.480 --> 00:47:32.920]   to take care of kids, especially in the first four years.
[00:47:32.920 --> 00:47:34.840]   And there was a great report that was done on it
[00:47:34.840 --> 00:47:37.560]   that was like the biggest financial hit
[00:47:37.560 --> 00:47:40.200]   is not that they are not earning money.
[00:47:40.200 --> 00:47:42.040]   And it is not that they are not saving.
[00:47:42.040 --> 00:47:44.480]   It is that when they come back to the workforce,
[00:47:44.480 --> 00:47:46.840]   their marketable skills have gone down,
[00:47:46.840 --> 00:47:48.920]   and people are like, oh, we're gonna pay you less
[00:47:48.920 --> 00:47:52.340]   in real terms than when you were here last.
[00:47:52.340 --> 00:47:56.540]   So I think the key thing there is take whatever time you can
[00:47:56.540 --> 00:47:59.600]   to keep some evidence-based skill up
[00:47:59.600 --> 00:48:02.300]   that you're like, I have been doing this.
[00:48:02.300 --> 00:48:05.080]   I have been volunteering to do taxes down here.
[00:48:05.080 --> 00:48:07.920]   I have been doing some professional thing.
[00:48:07.920 --> 00:48:09.840]   So that it is, and you know,
[00:48:09.840 --> 00:48:11.640]   if you haven't lifted weights for four years
[00:48:11.640 --> 00:48:14.320]   and you come back, the first time you do it is horrific.
[00:48:14.320 --> 00:48:15.880]   Whereas if you just go every once in a while,
[00:48:15.880 --> 00:48:16.920]   it's not that bad.
[00:48:16.920 --> 00:48:21.060]   So I think a little bit of continuing to do something
[00:48:21.060 --> 00:48:22.840]   to keep those muffles there and keep it evidence,
[00:48:22.840 --> 00:48:24.600]   like it can be one day a week, whatever.
