
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:58:55.700 --> 00:59:04.700]   And so when George Bush says we need to, you know, increase public school standards and we need to pass No Child Left Behind, like, yeah, we need to increase public, you know, government school standards.
[00:59:04.700 --> 00:59:09.700]   And we need to pass No Child Left Behind because all these crazy teachers are doing these things without standards.
[00:59:09.700 --> 00:59:11.700]   And then you got the flip to Barack Obama.
[00:59:11.700 --> 00:59:16.700]   And so then Barack Obama, I would watch a lot of his speeches and there were many things he would say that I liked.
[00:59:16.700 --> 00:59:19.700]   And then I just looked and I'm like, but this is, this guy is horrible.
[00:59:19.700 --> 00:59:35.700]   But then when I watched him doing all of the exact same things that George Bush did and my Republican friends disagree with me and my Democratic friends disagree with me, it's basically like my communist friends that agree with me and my libertarian friends.
[00:59:35.700 --> 00:59:41.700]   So you've got, you know, I'm out in the lonely boonies when it comes to political thought.
[00:59:41.700 --> 00:59:47.700]   But when I noticed that basically all of the same things happened.
[00:59:47.700 --> 00:59:52.700]   So, you know, George Bush passes No Child Left Behind and Barack Obama, you know, Common Core.
[00:59:52.700 --> 00:59:56.700]   And you look at it and you say, wait a second, I thought there was supposed to be a difference here.
[00:59:56.700 --> 01:00:02.700]   And yet they're both doing the same wars and continuing the same wars and both of them are continuing the same, like, focus.
[01:00:02.700 --> 01:00:15.700]   And so that was a big influence on me trying to figure out why is it that these political parties seem to, like, they say they're different, but you look at their actual actions and they're doing the same thing.
[01:00:15.700 --> 01:00:28.700]   But when I go back to it, and that was a long kind of setup for a question, and feel free to comment and answer the question, but when I go back, the immediate thing that I want to do is I want to go back and I want to ascribe blame.
[01:00:28.700 --> 01:00:44.700]   And the scariest statement to me in the world was in the preamble or the prologue or whatever it was in Gatto's book in Underground History, it was when he says, if you think this is a conspiracy, as defined by one person or multiple people of doing it, you would be wrong.
[01:00:44.700 --> 01:00:47.700]   And what's worse is that that would actually be better.
[01:00:47.700 --> 01:01:03.700]   Because it's not so much in what he said, and I still struggle to figure out how this works, but he says, it's not so much that there is a conspiracy of this group of people, this one individual group of people, but rather there is an entrenchment of thought that is so entrenched.
[01:01:03.700 --> 01:01:10.700]   And I'm paraphrasing because I don't have it in front of me, but he says there's an entrenchment of thought that's so entrenched, and that's why it's even worse than if there were a conspiracy.
[01:01:10.700 --> 01:01:20.700]   And so the question, and feel free to comment on the political connection, but also the question is, the people at that time, do you have any sense of their motives?
[01:01:20.700 --> 01:01:36.700]   Because my guess is that they felt strongly, Horace Mann or whatever, and if I'm wrong, let me know, because I haven't been able to find this, but my guess is that they probably felt very strongly about their motives, and their motives, they perceived them to be true and in the best interest of people.
[01:01:36.700 --> 01:01:41.700]   Have you gotten a sense of the motives by reading their works of that time?
[01:01:41.700 --> 01:01:49.700]   Yeah. Yeah, I mean, I've combed through a lot of these books, and you're never going to find that gotcha moment, you know?
[01:01:49.700 --> 01:02:03.700]   Like, you really have to read carefully whether we're talking about, you know, this phase of development of public schooling in America, or the later, and I would say even the more important phase where the progressives took it over.
[01:02:03.700 --> 01:02:27.700]   It's easy to look back knowing what I know now, and certainly see it as evil, and see it as, you know, just a terrible misestimation of what the role of government should be, and the power that government should have, and the power that academics should have, and the rights that academics think they have to decide what's good for other people.
[01:02:27.700 --> 01:02:45.700]   Obviously, a lot of that is very prevalent, you know, in American political discourse today, but yeah, it seems like not so much--there are times where people do seem to be kind of hiding in the shadows, depending on who you're talking about, right?
[01:02:45.700 --> 01:02:48.700]   Because, like, oh, the people will be outraged by this.
[01:02:48.700 --> 01:02:54.700]   And, you know, it's true, too. I forget, what was it called? The separation of school and state. Are you familiar with that?
[01:02:54.700 --> 01:02:57.700]   It was written by a guy named Sheldon Richman.
[01:02:57.700 --> 01:02:59.700]   No, I haven't read that. Is that a book?
[01:02:59.700 --> 01:03:15.700]   Well, they were learning pretty quickly, right? Because in 1852, Richman reports in this piece called "Separating School and State--How to Liberate American Families," the first compulsory schooling laws were put into effect in Massachusetts.
[01:03:15.700 --> 01:03:21.700]   And something like four out of five people resisted the new law.
[01:03:21.700 --> 01:03:39.700]   And I think it was decades later that in parts of Massachusetts, the militia was actually needed to get people to send their kids to the schools, to basically surrender to the system.
[01:03:39.700 --> 01:03:51.700]   So, you know, that can be summed up as, like, oh, the rabble, oh, these people, they don't even know what's good for them like we do at Columbia University and Harvard.
[01:03:51.700 --> 01:03:59.700]   But no one says, "I have an awesome evil plan."
[01:03:59.700 --> 01:04:03.700]   You know, that's never really uttered.
[01:04:03.700 --> 01:04:14.700]   And it's funny, too, like a minute ago we were talking about George Bush and Barack Obama and all the education legislation of the past 15 or 20 years, all the way really back to Clinton.
[01:04:14.700 --> 01:04:21.700]   A lot of the people who were supporting those things, they sounded a lot like Horace Mann did in the 1850s.
[01:04:21.700 --> 01:04:33.700]   He was describing this great urgency to all of these initiatives and like what we really need is standardization for teachers and we really need a national curriculum and standards.
[01:04:33.700 --> 01:04:41.700]   And that was all covered 150 years later by No Child Left Behind and Common Core.
[01:04:41.700 --> 01:04:46.700]   And then there's, you know, Head Start, Race to the Top, Goals 2000.
[01:04:46.700 --> 01:05:01.700]   All of those efforts that are sold to the American people as making public education better are really, I think, the same thing that people have been trying to do for more than a century.
[01:05:01.700 --> 01:05:11.700]   And that is to standardize and better systematize the schools to meet the needs of the powerful in a changing world.
[01:05:11.700 --> 01:05:20.700]   And, you know, maybe it started because Horace Mann was, you know, he might have had his own religious motivations.
[01:05:20.700 --> 01:05:26.700]   There might have been some general fears about immigration and changing culture.
[01:05:26.700 --> 01:05:37.700]   It very quickly shifted to industrial needs, you know, how to turn people into good workers, you know, by the 1870s, 1880s, 1890s.
[01:05:37.700 --> 01:05:52.700]   And, you know, everything that I've talked about so far regarding the establishment of the Prussian system really just constitutes this apparently unbreakable foundation of American public school.
[01:05:52.700 --> 01:06:07.700]   Right. So, like, all reform discussions to me are so futile because no one is ever talking about striking the root, which is, I mean, I mean, there's actually multiple things that could be considered the root here.
[01:06:07.700 --> 01:06:14.700]   You know, a system funded by force, a system funded through taxation, a system that you can't opt out of.
[01:06:14.700 --> 01:06:22.700]   That's one way to ensure a lack of quality. Right. Not giving people the option as to whether or not they want to pay for it.
[01:06:22.700 --> 01:06:28.700]   The real root is the the Prussian system, right. A system too efficient to be questioned.
[01:06:28.700 --> 01:06:41.700]   But the building on this anti-freedom, anti-individualism, really anti-education schooling system continues under the guise of reform.
[01:06:41.700 --> 01:06:58.700]   Right. It's always under the guise of reform. But by the time we get to, you know, the 1900s, we have a whole new group, a whole new cast that is going to take over American public schooling.
[01:06:58.700 --> 01:07:05.700]   So right before the call dropped, you were just mentioning that a whole new group, a whole new cast of characters comes on the scene.
[01:07:05.700 --> 01:07:08.700]   So let's go there. What happens next?
[01:07:08.700 --> 01:07:15.700]   So these are the the progressives. Right. And this is all happening during a time that's often referred to as the progressive era.
[01:07:15.700 --> 01:07:22.700]   And one of the biggest reformers is a guy named John Dewey. And so these are people who...
[01:07:22.700 --> 01:07:24.700]   You have the Dewey decimal system, right?
[01:07:24.700 --> 01:07:27.700]   Is that John Dewey?
[01:07:27.700 --> 01:07:33.700]   I'll Google it. I thought it was. I was going to ask you because I've always thought it was, but I'm not sure.
[01:07:33.700 --> 01:07:39.700]   So somebody said that to me before and I said, I don't know, I'll Google it.
[01:07:39.700 --> 01:07:43.700]   You keep going and I'll Google it while you're doing it.
[01:07:43.700 --> 01:07:56.700]   Now, obviously, these are people who have much different motivations than the people who are setting up the system in America or transporting the system from Germany to America 50 years earlier.
[01:07:56.700 --> 01:08:07.700]   And they put their faith not so much in God, but in a kind of scientific management, really in the developing field of psychology.
[01:08:07.700 --> 01:08:18.700]   Now, obviously, a lot of the sciences that they're going to try and use at this time are largely experimental and widely misunderstood.
[01:08:18.700 --> 01:08:32.700]   So it would be like a shorthand way to describe it would be like, imagine if somebody basically announced that we're reinventing the whole school system in the United States for 2015.
[01:08:32.700 --> 01:08:36.700]   And it's all going to be based around quantum physics.
[01:08:36.700 --> 01:08:37.700]   Right.
[01:08:37.700 --> 01:08:40.700]   There's the potential for some messes.
[01:08:40.700 --> 01:08:41.700]   For sure.
[01:08:41.700 --> 01:08:53.700]   But these are people who kind of see the merging of science and the state as a new kind of God, a new kind of faith.
[01:08:53.700 --> 01:09:10.700]   And, you know, they're also very politically, they're largely socialist, you know, and they don't have the same conceptions about evil that religious folks who had something to say about education.
[01:09:10.700 --> 01:09:17.700]   You know, dating all the way back to like the 1500s and Martin Luther, who said we need state schools because we're at war with the devil.
[01:09:17.700 --> 01:09:22.700]   They didn't see evil as having, you know, that kind of root.
[01:09:22.700 --> 01:09:28.700]   They saw evil rooted in things like poverty or social injustice or ignorance.
[01:09:28.700 --> 01:09:34.700]   And they thought those were all the things the state could remedy through the school system.
[01:09:34.700 --> 01:09:42.700]   That they wanted to build a kind of social or administrative utopia through public schooling.
[01:09:42.700 --> 01:09:45.700]   And, you know, that's what they set out to do.
[01:09:45.700 --> 01:10:06.700]   The interesting thing is that around the same time, late 18, last decade of the 1800s, first couple decades of the 1900s, industrialists, people like Andrew Carnegie and John D. Rockefeller are also coming to understand the power of public schooling.
[01:10:06.700 --> 01:10:07.700]   Right.
[01:10:07.700 --> 01:10:11.700]   They see that this can build a standardized workforce.
[01:10:11.700 --> 01:10:18.700]   And they actually start funding idealists like John Dewey.
[01:10:18.700 --> 01:10:27.700]   And this is a largely their their power over public schooling is accomplished through tax free foundations.
[01:10:27.700 --> 01:10:38.700]   Right. And they have their selected academics and politicians that essentially help push and manage their expanding training system.
[01:10:38.700 --> 01:10:44.700]   So this goes back to that first question, right? Does public school work? And the follow up question is for who?
[01:10:44.700 --> 01:10:45.700]   Right.
[01:10:45.700 --> 01:11:06.700]   John Dewey liked it because it created for him and people like him, like the, you know, the behaviorists, the John Watsons, the William Ones, the B.S. Skinners, a kind of laboratory for a variety of different, you know, economic, social or psychological experiments.
[01:11:06.700 --> 01:11:18.700]   And people like Rockefeller, even though, you know, the Rockefeller Education Board might not have been, you know, John Rockefeller behind the wheel the whole time calling all the shots.
[01:11:18.700 --> 01:11:21.700]   It obviously expanded beyond the man, John Rockefeller.
[01:11:21.700 --> 01:11:25.700]   Sure. But, you know, this is this is the thing.
[01:11:25.700 --> 01:11:29.700]   Right. This is where a conspiracy gets so complicated.
[01:11:29.700 --> 01:11:32.700]   Right. Because you start to sound like a conspiracy theorist.
[01:11:32.700 --> 01:11:39.700]   You start to sound like a tinfoil hat person. It's like, yeah, man, it's the progressives and their eugenics and they're all being funded by the Rockefellers.
[01:11:39.700 --> 01:11:42.700]   You sound like a nut. Right. But some of it's true.
[01:11:42.700 --> 01:11:48.700]   I mean, you know, John Dewey was teaching at Columbia University.
[01:11:48.700 --> 01:11:56.700]   He worked at the teachers college there. And that institution was heavily endowed by Rockefeller.
[01:11:56.700 --> 01:12:06.700]   And it was around around 1920, early 1920s, that using Rockefeller money, he set up something called the Progressive Education Association.
[01:12:06.700 --> 01:12:14.700]   And this was essentially used to spread this management philosophy throughout academia.
[01:12:14.700 --> 01:12:22.700]   And it worked, you know, and and Columbia was a huge place for this Columbia Teachers College.
[01:12:22.700 --> 01:12:30.700]   But the rest of academia certainly followed. So I'll pause again there for, you know, any questions or follow ups.
[01:12:30.700 --> 01:12:35.700]   So, yeah, two follow ups. Number one is, according to Wikipedia, the Dewey Decimal System was not John Dewey.
[01:12:35.700 --> 01:12:40.700]   It was Melville Dewey, and he published it in 1876.
[01:12:40.700 --> 01:12:45.700]   So I don't know if that's any relation, but it was a different person. So it wasn't John Dewey.
[01:12:45.700 --> 01:12:52.700]   And he was an educator, however, and I don't see any connection here in that to John Dewey.
[01:12:52.700 --> 01:12:57.700]   So that's good to know, because I think I have I've always thought that that was the same Dewey, but different Dewey.
[01:12:57.700 --> 01:13:06.700]   I think the conspiracy thing is one of the most one of the most one of the biggest questions that I've always had is because there's so much.
[01:13:06.700 --> 01:13:13.700]   Well, A, in our society, we have this incredible most of us who who try to be rational and mainstream.
[01:13:13.700 --> 01:13:20.700]   I, let me not speak for I have this incredible, like revulsion against being called a conspiracy theorist.
[01:13:20.700 --> 01:13:32.700]   This has become such a pejorative term where if you are a conspiracy theorist, you automatically, you know, people mentally we place people who, you know, into a into a box and they can never get out.
[01:13:32.700 --> 01:13:38.700]   But what's remarkable is that history is shaved by conspiracy.
[01:13:38.700 --> 01:13:44.700]   Like all a conspiracy means is that two people or more are working together. And so people clearly work together.
[01:13:44.700 --> 01:14:00.700]   And, you know, every time that the United Nations meets or the globe, the G20 or the G6 or whatever, the the leaders of these organizations of these of these countries are conspiring to, you know, in their terms, make the world a better place.
[01:14:00.700 --> 01:14:10.700]   So we've got to be able to use that word. But I think sometimes, at least for me, where I found is I found that in some ways it almost doesn't matter is that it doesn't the effect.
[01:14:10.700 --> 01:14:15.700]   The reason for the effect, I think, does matter because it can be so complicated.
[01:14:15.700 --> 01:14:23.700]   If I can look at it and I can say, hey, I've got a problem and I can do something different, then I can actually make some progress and out of it.
[01:14:23.700 --> 01:14:31.700]   And then that and so, you know, I kind of got caught up trying to figure out, like, how does it work? And I haven't yet figured it out.
[01:14:31.700 --> 01:14:39.700]   So I've just kind of set that aside for myself and say and said I can at least see the results and the results are fairly clear that and I don't think they're very good.
[01:14:39.700 --> 01:14:43.700]   So how can I work within that and just try a different system of some sort?
[01:14:43.700 --> 01:14:52.700]   Sure. And I think a lot of these things that we might look back at and call conspiracies, maybe some of the participants at the time didn't even didn't even realize they didn't think about it like that.
[01:14:52.700 --> 01:15:03.700]   So, you know, instead of to reference what you said about Gatto's introduction to the book where it's worse than a conspiracy, a phrase that that we've used is a philosophic corruption.
[01:15:03.700 --> 01:15:10.700]   Interesting. So so there's this container in which all thinking is taking place. Right.
[01:15:10.700 --> 01:15:16.700]   And it's the same thing, like I would identify pretty much as like a libertarian. Right. And people say, oh, well, that's so naive, you know.
[01:15:16.700 --> 01:15:23.700]   Well, yeah. In this world, a world that we've inherited from complete insanity. Right. You know, and violence.
[01:15:23.700 --> 01:15:32.700]   Yeah. Libertarianism trying to inject libertarian ideas through a dropper into the raging rapids of political insanity. Yeah. It's naive. Right.
[01:15:32.700 --> 01:15:41.700]   It's something we should start talking about. But, you know, I think that.
[01:15:41.700 --> 01:15:56.700]   Before I lose my train of thought, how did I get to there? Why did I inject that? So we're just talking about the progressives in Rockefeller and Carnegie seeing the advantages of it and then that it was a platform for for science, you know, for scientific management.
[01:15:56.700 --> 01:16:00.700]   And let's go from there and kind of try to wrap up. I got it, though. I.
[01:16:00.700 --> 01:16:09.700]   OK, so just to say, did they ever look back? You know, I mean, Dewey died maybe in the 1950s and Rockefeller maybe 10 or 15 years before Dewey.
[01:16:09.700 --> 01:16:15.700]   Did they ever did they even know? I don't even know if they knew each other. But, you know, just imagine them looking back.
[01:16:15.700 --> 01:16:22.700]   So did we just do a conspiracy? Right. It might not have occurred to them at the time. I believe John Dewey cared about children. Right.
[01:16:22.700 --> 01:16:35.700]   And I believe that people like Rockefeller looked at humanity and said, oh, the poor things, you know, somebody somebody needs to standardize and organize their lives for them. Right.
[01:16:35.700 --> 01:16:53.700]   And Dewey had some things to say about how children should be treated and was critical in many ways of the very Prussian system that he started observing when he became an educational reformer, about how regimented it was.
[01:16:53.700 --> 01:17:02.700]   There's a lot of things, obviously, that I disagree with Dewey about, but I believe that his I don't think he was an evil person.
[01:17:02.700 --> 01:17:10.700]   And I'm I'm not sure a lot of these people who participated in something like the Rockefeller Education Board were evil people as well.
[01:17:10.700 --> 01:17:21.700]   I think they saw themselves as a role as having a role or part of that philosophic corruption could be a sense of duty, you know, to to manage society.
[01:17:21.700 --> 01:17:28.700]   Right. And whether that came from, you know, religion or or some some other place.
[01:17:28.700 --> 01:17:38.700]   I mean, a lot of a lot of these groups that have been more conspiratorial, like the Fabian Society, which was formed in Britain in the late eighteen hundreds.
[01:17:38.700 --> 01:17:45.700]   It seemed like they were searching for some kind of supernatural justification for for what they were doing.
[01:17:45.700 --> 01:17:54.700]   You know, I mean, we hear lots of talk in in conspiracy theory about bloodlines, right? Like, oh, we're descended from the Merovingians or something.
[01:17:54.700 --> 01:18:00.700]   People look for license to act out these megalomaniacal impulses, you know. Right.
[01:18:00.700 --> 01:18:14.700]   And, you know, so I think there there is this surface good intention may be driven by something deeper that is unhealthy in a psychological sense.
[01:18:14.700 --> 01:18:22.700]   But no one ever said in all the reading, you know, going and trying to find as many of God's official sources as possible, primary sources.
[01:18:22.700 --> 01:18:28.700]   I've never encountered anything that read like here's an awesome evil plan that we should implement immediately. Right.
[01:18:28.700 --> 01:18:34.700]   Right. And that's that's what makes it tough, because we immediately look for that.
[01:18:34.700 --> 01:18:40.700]   And then if we don't find that, at least what I immediately looked for that like, wow, there's got to be some awful evil plan.
[01:18:40.700 --> 01:18:45.700]   But it really doesn't start that way. I mean, I don't think I think there are.
[01:18:45.700 --> 01:18:54.700]   I mean, my guess is that, yes, there are true conspiracies and it's beyond my knowledge and experience to discuss them intelligently.
[01:18:54.700 --> 01:18:58.700]   But I'm glad to hear you say that, because actually, it's one of the reasons why I wanted to have you on.
[01:18:58.700 --> 01:19:01.700]   So I want to ask you the question, because I haven't been able to find it.
[01:19:01.700 --> 01:19:13.700]   I've just you know, I've more traced a series of almost a series of unfortunate events of people trying to do people trying to implement their version of good by controlling other people's lives.
[01:19:13.700 --> 01:19:23.700]   And I see this happening still today. You know, and once you once you start to see it, it seems like you see it everywhere of us trying to control other people and control other people.
[01:19:23.700 --> 01:19:27.700]   And control other people's lives and tell other people how they should live and what they should do.
[01:19:27.700 --> 01:19:33.700]   And that's a kind of an involved philosophical conversation, which I would enjoy having with you.
[01:19:33.700 --> 01:19:39.700]   We're not have time to do it today, but I'm very interested in kind of the philosophy behind it, especially in the world we live in.
[01:19:39.700 --> 01:19:46.700]   But yeah, let's move on. And what I'd like to do is I'd like to flip to some solutions.
[01:19:46.700 --> 01:19:53.700]   And I wanted to go through that history, even if it was in length. Is there anything after before we flip to solutions and what do you do?
[01:19:53.700 --> 01:19:59.700]   Is there anything after the progressive era that we mentioned that you feel is important just to have as context?
[01:19:59.700 --> 01:20:05.700]   Well, that's I mean, that's really the runaway train, right? You know, I mean, that's really like the point where there's no going back.
[01:20:05.700 --> 01:20:15.700]   You have this strong foundation of Prussian education upon which the progressives build, you know, and obviously they're emboldened.
[01:20:15.700 --> 01:20:30.700]   And empowered by money from tax free foundations that really has, you know, at its roots, the industrialist people like Rockefeller that I mentioned, Carnegie that I mentioned.
[01:20:30.700 --> 01:20:42.700]   The expansion, it's it's just a perpetual expansion, though. I mean, there's in 1965, there's a piece of legislation called the Elementary and Secondary Education Act.
[01:20:42.700 --> 01:20:51.700]   So a lot of these people in academia now see this as, you know, essentially unlimited access to U.S. taxpayer money.
[01:20:51.700 --> 01:20:59.700]   The Department of Education follows shortly after that in the 1970s. That's set up.
[01:20:59.700 --> 01:21:09.700]   And, you know, Sam, Sam Blumenfeld in one of his pieces describes this as like the fulfillment of an 100 year dream, you know.
[01:21:09.700 --> 01:21:16.700]   And it's so true. I mean, what's 100 years before the setup of the Department of Education, the 1860s, the 1870s?
[01:21:16.700 --> 01:21:23.700]   So that's the the middle, the period in between people like Mann and Dewey.
[01:21:23.700 --> 01:21:32.700]   Mann wanted it in the 1850s. Dewey and the progressives wanted it in the 19-aughts and 1910s and 1920s.
[01:21:32.700 --> 01:21:46.700]   They wanted that kind of overarching control over education, which was going all the way back to the Constitution, supposed to be a localized function.
[01:21:46.700 --> 01:21:54.700]   Even even as a government function, it was never supposed to be, you know, the domain of the federal government.
[01:21:54.700 --> 01:21:59.700]   But it seems like there was this impulse and it's understandable, right?
[01:21:59.700 --> 01:22:14.700]   When you see the power of schooling, right, we'll I mean, this is something that's been echoed by, you know, Lenin and Stalin and like, give me the children at six for three years and I will make them into, you know, I can't I can't even think of how many people have said something like that.
[01:22:14.700 --> 01:22:18.700]   Right. Right. You know, there's probably I mean, I've got quotes attributed to Hitler.
[01:22:18.700 --> 01:22:27.700]   But anyway, you know, that idea, the power of schooling, that we will take young minds and control them and mold them like who wouldn't want a piece of that?
[01:22:27.700 --> 01:22:31.700]   Of course, you know, in the in this container of philosophic corruption.
[01:22:31.700 --> 01:22:36.700]   So everybody tries to grab it. Where is it at today?
[01:22:36.700 --> 01:22:47.700]   I would say it's extended beyond the United States and this idea of global citizenship and like the UNESCO influence or sustainable development influence.
[01:22:47.700 --> 01:23:10.700]   And people would say there's a lot of that in common core, you know, that it's trying to make people basically, you know, cast away the idea that they're citizens of a nation, which is which is, you know, a relatively recently manufactured idea by what was it, the 14th Amendment that we already mentioned to cast that aside and say we're citizens of the world.
[01:23:10.700 --> 01:23:18.700]   You know, we are the children of the UN. So now the control becomes even more centralized into fewer hands over more people.
[01:23:18.700 --> 01:23:23.700]   And I mean, that's the that's the nature of power. Right. So it all makes sense.
[01:23:23.700 --> 01:23:29.700]   And yeah, I mean, this is one of the functions of my show is just to point out this history.
[01:23:29.700 --> 01:23:34.700]   But of course, also, I think to transition our next subject, what people can do about it and what what else is out there.
[01:23:34.700 --> 01:23:41.700]   Right. We live in in such a unique time. And I mean, you make a good point about how this is going going.
[01:23:41.700 --> 01:23:45.700]   I'm interested because I'm watching the common core debate happening in the mainstream.
[01:23:45.700 --> 01:23:56.700]   And what's interesting to me is in my experience now, again, I'm 29, so I haven't I don't have the perspective of decades of watching it, but I've never seen such widespread.
[01:23:56.700 --> 01:24:05.700]   If judging if my Facebook feed is any indication, I've never seen such people paying attention to government education, government schooling in the way that they are now.
[01:24:05.700 --> 01:24:17.700]   And so I wonder if Common Core and kind of the implementation of Common Core across the states and the debate that, you know, the various tiny debate that's happening about it will make more people go and kind of research it a little bit.
[01:24:17.700 --> 01:24:21.700]   It'll be interesting to watch. But what are your thoughts in short?
[01:24:21.700 --> 01:24:28.700]   What have you gathered so far about it? About Common Core? Yeah.
[01:24:28.700 --> 01:24:44.700]   It just seems to be kind of the like my my observation of it is that it seems to be just the continuation of exactly the same agenda that has been around, you know, so, for example, exactly of standardization.
[01:24:44.700 --> 01:25:06.700]   But because of the because of how kind of bitterly Obama is hated among the conservative Republican faction, because of this intense, like personal, I don't want to be too dramatic, but he evokes very strong, very strong opinions from people.
[01:25:06.700 --> 01:25:19.700]   And because he evokes very strong opinions, both positive for him and against him, then because he has been so strong with with exerting his political capital against in a very unpopular way.
[01:25:19.700 --> 01:25:33.700]   I mean, I feel like just and just as a lay person observing, I feel like when he rammed through the Affordable Care Act, kind of in face of all opposition, that made a lot of people who would normally just simply say, oh, it's no big deal.
[01:25:33.700 --> 01:25:42.700]   We're going to move forward. That made a lot of people stand up and say, what's going on? And it started to get people maybe got started to get people organized against them.
[01:25:42.700 --> 01:25:47.700]   And what and I have the problem of being so young that I haven't observed this for decades.
[01:25:47.700 --> 01:25:52.700]   But it seems like so many people kind of have started to like research things and study things.
[01:25:52.700 --> 01:25:58.700]   And you know, you had that that I just have seen, you know, a reaction against Common Common Core.
[01:25:58.700 --> 01:26:15.700]   And what's interesting is that I judge by my age group. And the interesting thing about my age group, a lot of people that I have conversations with, I've never seen so many of my friends who are not as kind of wacky and out there as I am in the as far as politically, who are much more mainstream politically.
[01:26:15.700 --> 01:26:19.700]   I've never seen so many people kind of paying attention and taking the solutions.
[01:26:19.700 --> 01:26:33.700]   And this is this is why I want to go to solutions, because we live in a time that is such a, not an oxymoron, I don't know what the right word is, not an oxymoron, but it seems so opposed of increasing control over society.
[01:26:33.700 --> 01:26:47.700]   And yet it has never been easier to just simply opt out. Like schooling, it is in my study of history of schooling, at least in the last hundred years, it's never really been easier to just simply pull your kids out than it is today.
[01:26:47.700 --> 01:26:53.700]   And so we've got a time where people, you know, in, you know, over the course of the next couple of generations, things could radically change.
[01:26:53.700 --> 01:27:02.700]   And it's easy. There's no person with a gun simply saying, in most places, there's no person with a gun in the U.S. saying, you have to keep your kids in this system.
[01:27:02.700 --> 01:27:07.700]   In Germany, there is, but in the U.S., there's not. And so the solutions are simple and straightforward.
[01:27:07.700 --> 01:27:15.700]   So that's kind of my answer to your question. If you have insight, I'm interested, because it's such a current political debate.
[01:27:15.700 --> 01:27:21.700]   Well, I think there's obviously been a lot of vitriol in political debate and from opponent to opponent.
[01:27:21.700 --> 01:27:34.700]   I think there is an interesting trend, really, since the second term of Bill Clinton, that presidents are getting more hammered by the availability of information in ways they just didn't in the past.
[01:27:34.700 --> 01:27:46.700]   I mean, the fact that Nixon went down in the early 1970s, kind of amazing if you if you think about the lack of information that was available to to journalists at the time.
[01:27:46.700 --> 01:27:52.700]   And I'm debating I don't want to get it. Let's cut me off at Nixon right there.
[01:27:52.700 --> 01:28:02.700]   That's a story for another time. But, you know, I think that Clinton's second term, Clinton gets hammered with a bunch of charges.
[01:28:02.700 --> 01:28:10.700]   George Bush is embattled his entire term, both terms. And I think the Internet has a lot to do with that.
[01:28:10.700 --> 01:28:17.700]   It's only continued with Obama. I think it's all positive trends. I also think even though I don't like Obama, I don't like his policies.
[01:28:17.700 --> 01:28:25.700]   And real quick, I want to interrupt you because I want to interrupt you because it's so important in our society.
[01:28:25.700 --> 01:28:35.700]   It's common that people can't really have many political discussions. So I want to since I've since I've listened to your show and I know this, I'm a recovering Republican and I'm a devout Christian.
[01:28:35.700 --> 01:28:42.700]   You come from a very leftist, Democratic or leftist background, and you're an atheist, right?
[01:28:42.700 --> 01:28:51.700]   I came from a I fled for sure. Yeah. And yeah, I mean, I guess I would I would call myself a non believer.
[01:28:51.700 --> 01:28:59.700]   I would just say I'm a non believer in all respect. I don't believe in the political system. I don't believe in the political parties.
[01:28:59.700 --> 01:29:05.700]   I maybe it had something to do with my religious upbringing. I don't have a lot of faith in a higher power.
[01:29:05.700 --> 01:29:10.700]   Don't worry. I think I think religion has destroyed more people of their belief in God than just about any other force.
[01:29:10.700 --> 01:29:14.700]   So, yeah, so that's a conversation for another day. But but keep going with what you're saying.
[01:29:14.700 --> 01:29:20.700]   I just wanted to point that out because people think especially in listening to a show like this, because my show is not branded as libertarianism.
[01:29:20.700 --> 01:29:27.700]   It's not libertarian radio like, you know, I just I just pointed out that we can all look at it and observe and pull our own decisions.
[01:29:27.700 --> 01:29:31.700]   So I interrupted your train of thought, but you were talking about Obama, I think.
[01:29:31.700 --> 01:29:42.700]   Yeah. And I like I don't like Obama. I don't like his policies. I really see Obama as the embodiment of the progressive movement in many ways.
[01:29:42.700 --> 01:29:49.700]   Not in every way, but in a lot of ways. Right. The embodiment of the progressive movement from 100 years ago, as far as like,
[01:29:49.700 --> 01:29:55.700]   even if he hasn't really been terribly effective in implementing new things outside of the Affordable Care Act or Common Core,
[01:29:55.700 --> 01:30:02.700]   what progressives see their role in the management of other people to be.
[01:30:02.700 --> 01:30:14.700]   Obama, kind of in his defense, seems to have been this flypaper for everything old conservatives have feared in the last 50 years.
[01:30:14.700 --> 01:30:19.700]   Right. Blacks, communists, Muslims, like all those labels.
[01:30:19.700 --> 01:30:28.700]   Like I heard somebody interview this this progressive guy, like liberal YouTuber, went out and interviewed people at like the Mitt Romney event.
[01:30:28.700 --> 01:30:33.700]   And she's like, Obama goes to Reverend Wright's church and he's a Muslim and he's an atheist.
[01:30:33.700 --> 01:30:37.700]   And the guy's like, which one is he? He's all three. And that's exactly it.
[01:30:37.700 --> 01:30:43.700]   He's flypaper for like all he's the embodiment of all these fears, you know, that these people have.
[01:30:43.700 --> 01:30:56.700]   And they really don't. I mean, I see Obama kind of as a pawn, kind of as a dupe, kind of somebody who is, you know, guided into this position and animated by idealism.
[01:30:56.700 --> 01:31:05.700]   And every time I see him, I just see somebody who's completely defeated by the realities of the presidency.
