
[00:00:00.000 --> 00:00:10.000]   [BLANK_AUDIO]
[00:39:28.000 --> 00:39:31.000]   this part of the video and you'll see what's the difference and
[00:39:31.000 --> 00:39:36.000]   how we have different resizing.
[00:39:36.000 --> 00:39:37.000]   All right.
[00:39:37.000 --> 00:39:45.000]   So next we're going to look at test time augmentation.
[00:39:45.000 --> 00:39:46.000]   Okay.
[00:39:46.000 --> 00:39:52.000]   So so far what we've done is in test time augmentation, so far
[00:39:52.000 --> 00:39:55.000]   what we've done is we've only done augmentation on the
[00:39:55.000 --> 00:39:56.000]   training images.
[00:39:56.000 --> 00:39:58.000]   Right?
[00:39:58.000 --> 00:40:02.000]   We haven't done any augmentation with validation data sets.
[00:40:02.000 --> 00:40:14.000]   So what that means is -- what that basically means is this is
[00:40:14.000 --> 00:40:15.000]   my model.
[00:40:15.000 --> 00:40:17.000]   Right?
[00:40:17.000 --> 00:40:19.000]   I pass in my input data set.
[00:40:19.000 --> 00:40:23.000]   So let's say that's 10,000 10K images.
[00:40:23.000 --> 00:40:24.000]   Okay.
[00:40:24.000 --> 00:40:26.000]   I train my model with this data set.
[00:40:26.000 --> 00:40:28.000]   Now my model is trained.
[00:40:28.000 --> 00:40:29.000]   Right?
[00:40:29.000 --> 00:40:33.000]   Then what we do is we take the same model with the same weights.
[00:40:33.000 --> 00:40:35.000]   So it's the same model anyway.
[00:40:35.000 --> 00:40:39.000]   And then you say you have validation set and it has 1,000
[00:40:39.000 --> 00:40:42.000]   validation images.
[00:40:42.000 --> 00:40:46.000]   And then you pass this and you get some outputs or you get some
[00:40:46.000 --> 00:40:47.000]   predictions.
[00:40:47.000 --> 00:40:49.000]   Right?
[00:40:49.000 --> 00:40:54.000]   What we've done is for each input image -- so let's say this is
[00:40:54.000 --> 00:40:56.000]   my input image.
[00:40:56.000 --> 00:40:58.000]   We're using random cropping.
[00:40:58.000 --> 00:41:02.000]   So it just randomly crops some part of the section or it would
[00:41:02.000 --> 00:41:03.000]   rotate.
[00:41:03.000 --> 00:41:06.000]   So it would be -- it would look like this.
[00:41:06.000 --> 00:41:09.000]   Rotated if it got rotated clockwise.
[00:41:09.000 --> 00:41:11.000]   Or it would do something like blurring.
[00:41:11.000 --> 00:41:15.000]   So your model basically is going to blur this part of the whole
[00:41:15.000 --> 00:41:16.000]   image.
[00:41:16.000 --> 00:41:19.000]   So it's like all these different augmentations that we do during
[00:41:19.000 --> 00:41:21.000]   our training.
[00:41:21.000 --> 00:41:23.000]   And then that makes our model more robust.
[00:41:23.000 --> 00:41:27.000]   So it's able to now -- so in your validation data set, if you have
[00:41:27.000 --> 00:41:31.000]   this object -- so if you have this object, but this time this
[00:41:31.000 --> 00:41:33.000]   object maybe looks rotated leftward.
[00:41:33.000 --> 00:41:35.000]   So that's how you see the same object.
[00:41:35.000 --> 00:41:37.000]   But a different version of that.
[00:41:37.000 --> 00:41:41.000]   Then our model is going to be able to classify this image.
[00:41:41.000 --> 00:41:43.000]   So that's what augmentation does.
[00:41:43.000 --> 00:41:45.000]   It makes your model robust.
[00:41:45.000 --> 00:41:47.000]   You can also flip it.
[00:41:47.000 --> 00:41:49.000]   You can flip it left or right or up or down.
[00:41:49.000 --> 00:41:52.000]   There's all these different augmentations that you can do.
[00:41:52.000 --> 00:41:54.000]   And then you can do that in the training set.
[00:41:54.000 --> 00:41:57.000]   So this is all training.
[00:41:57.000 --> 00:41:59.000]   At the top.
[00:41:59.000 --> 00:42:04.000]   But in validation data set, the typical strategy or what we do is
[00:42:04.000 --> 00:42:06.000]   you do a center crop.
[00:42:06.000 --> 00:42:09.000]   So if your images are being trained, say, let's say they were
[00:42:09.000 --> 00:42:12.000]   trained on 2 to 4 by 2 to 4 image size.
[00:42:12.000 --> 00:42:14.000]   Or whatever the height and width actually.
[00:42:14.000 --> 00:42:17.000]   Don't worry about 2 to 4 by 2 to 4.
[00:42:17.000 --> 00:42:21.000]   What you do is in your validation set, you take a center crop.
[00:42:21.000 --> 00:42:28.000]   And what that does is it works 90% of the time.
[00:42:28.000 --> 00:42:33.000]   But then there's situations where your object could be at basically
[00:42:33.000 --> 00:42:35.000]   the top right.
[00:42:35.000 --> 00:42:37.000]   Or there could be, like, multiple objects in your image when you're
[00:42:37.000 --> 00:42:39.000]   doing multilabel classifications.
[00:42:39.000 --> 00:42:41.000]   Let's say if you're doing a chair.
[00:42:41.000 --> 00:42:43.000]   So I'm going to try and draw a chair.
[00:42:43.000 --> 00:42:47.000]   Or maybe, yeah, let's say that's my chair.
[00:42:47.000 --> 00:42:49.000]   And then there's the TV over here.
[00:42:49.000 --> 00:42:51.000]   I'm just trying to draw a small example.
[00:42:51.000 --> 00:42:56.000]   And when we do a center crop, then we didn't catch the TV in it.
[00:42:56.000 --> 00:43:00.000]   So our model is never actually seeing this part in the validation set.
[00:43:00.000 --> 00:43:04.000]   So when it's trying to predict, it will always predict this one class.
[00:43:04.000 --> 00:43:06.000]   And, of course, this happens very less.
[00:43:06.000 --> 00:43:10.000]   Like, it's not very common for this to happen.
[00:43:10.000 --> 00:43:14.000]   But there's going to be cases when these things do happen.
[00:43:14.000 --> 00:43:20.000]   So what we do instead is now I have my same model.
[00:43:20.000 --> 00:43:21.000]   This is my trained model.
[00:43:21.000 --> 00:43:23.000]   So I keep it here.
[00:43:23.000 --> 00:43:28.000]   And then what I can do is I can rotate my validation images as well.
[00:43:28.000 --> 00:43:30.000]   So I can -- this is my, say, original image.
[00:43:30.000 --> 00:43:32.000]   Then I can apply my augmentation.
[00:43:32.000 --> 00:43:34.000]   So maybe I rotate it.
[00:43:34.000 --> 00:43:37.000]   Then I flip it.
[00:43:37.000 --> 00:43:42.000]   Or I just have different crops of the image.
[00:43:42.000 --> 00:43:44.000]   So that's the first crop.
[00:43:44.000 --> 00:43:46.000]   And then I can have maybe some number.
[00:43:46.000 --> 00:43:49.000]   And then I can have maybe my second crop, which looks like this.
[00:43:49.000 --> 00:43:54.000]   So anyway, so I can now do all of these five different augmentations on my
[00:43:54.000 --> 00:43:56.000]   validation image.
[00:43:56.000 --> 00:44:00.000]   And I can input all of them to my model.
[00:44:00.000 --> 00:44:03.000]   And then let's say -- then you're going to get five outputs, right?
[00:44:03.000 --> 00:44:06.000]   One, two, three, four, five.
[00:44:06.000 --> 00:44:10.000]   So let's say your classes or your output number of classes was 10.
[00:44:10.000 --> 00:44:12.000]   So you're going to get five cross 10.
[00:44:12.000 --> 00:44:14.000]   And so on.
[00:44:14.000 --> 00:44:16.000]   So this is 10 over here.
[00:44:16.000 --> 00:44:18.000]   And then this is five here.
[00:44:18.000 --> 00:44:24.000]   Because for each image -- for each image, you're going to get one row of
[00:44:24.000 --> 00:44:26.000]   output.
[00:44:26.000 --> 00:44:28.000]   We've already covered this when we were doing multilabel classification.
[00:44:28.000 --> 00:44:30.000]   So we already know what the model outputs.
[00:44:30.000 --> 00:44:33.000]   So I'm not going to go into detail on what the output shapes are.
[00:44:33.000 --> 00:44:36.000]   But basically then for each image, you get some output.
[00:44:36.000 --> 00:44:41.000]   And then we could just take -- basically we could ask the model to predict
[00:44:41.000 --> 00:44:43.000]   an augmented version of my validation image.
[00:44:43.000 --> 00:44:46.000]   And then we could take the average of this.
[00:44:46.000 --> 00:44:55.000]   So you get still a single line of output, which is now one row and ten
[00:44:55.000 --> 00:44:57.000]   classes.
[00:44:57.000 --> 00:44:59.000]   But you've taken the average.
[00:44:59.000 --> 00:45:01.000]   So you take average.
[00:45:01.000 --> 00:45:06.000]   And then you get one prediction for your validation image.
[00:45:06.000 --> 00:45:12.000]   And that's this idea of having augmentations in your validation set is
[00:45:12.000 --> 00:45:14.000]   test time augmentation.
[00:45:14.000 --> 00:45:19.000]   So it's called TTA for short.
[00:45:19.000 --> 00:45:21.000]   I can remove this part.
[00:45:21.000 --> 00:45:23.000]   I can remove this part.
[00:45:23.000 --> 00:45:28.000]   And then to apply TTA in Fast.ai, it's very simple.
[00:45:28.000 --> 00:45:30.000]   You can just say learn.TTA.
[00:45:30.000 --> 00:45:33.000]   I'm not sure if it accepts -- okay.
[00:45:33.000 --> 00:45:35.000]   It accepts this number n.
[00:45:35.000 --> 00:45:38.000]   I think you can say how many times you want to augment your image.
[00:45:38.000 --> 00:45:41.000]   Because in this case, I took my n equal to five example.
[00:45:41.000 --> 00:45:45.000]   I showed you five different augmentations of my image.
[00:45:45.000 --> 00:45:48.000]   And then I took the average of those five.
[00:45:48.000 --> 00:45:53.000]   In the default, I think the default for Fast.ai is n equal to four.
[00:45:53.000 --> 00:45:55.000]   You can try different versions of this.
[00:45:55.000 --> 00:46:00.000]   And you can see how a different number changes my output.
[00:46:00.000 --> 00:46:03.000]   So this is something else that you should try is test time augmentation
[00:46:03.000 --> 00:46:05.000]   for Cassava.
[00:46:05.000 --> 00:46:07.000]   So that's the main ideas.
[00:46:07.000 --> 00:46:10.000]   I think for Cassava, so far, make sure you're normalizing.
[00:46:10.000 --> 00:46:14.000]   You can just use ImageNet data sets as long as you're using CNN Learner.
[00:46:14.000 --> 00:46:16.000]   I'm not sure.
[00:46:16.000 --> 00:46:20.000]   If you're using the CNN Learner from Fast.ai to create your learner
[00:46:20.000 --> 00:46:23.000]   object, then that should already have the normalization.
[00:46:23.000 --> 00:46:26.000]   If you're not, then make sure you're normalizing the data set.
[00:46:26.000 --> 00:46:29.000]   Have this idea, have a go at this progressive resizing.
[00:46:29.000 --> 00:46:31.000]   So maybe start with smaller images.
[00:46:31.000 --> 00:46:33.000]   First, train for five epochs.
[00:46:33.000 --> 00:46:35.000]   Then update your data loaders.
[00:46:35.000 --> 00:46:37.000]   Train for five and two by five and two.
[00:46:37.000 --> 00:46:41.000]   Then train for 600 by 600 and 768 by 768.
[00:46:41.000 --> 00:46:44.000]   And see if that helps improve your accuracy.
[00:46:44.000 --> 00:46:47.000]   And then finally, try test time augmentation.
[00:46:47.000 --> 00:46:51.000]   So these are the main things you should play around with.
[00:46:51.000 --> 00:46:55.000]   I'll just have a look if there's any questions so far.
[00:46:55.000 --> 00:46:58.000]   Looks like no questions on these four topics.
[00:46:58.000 --> 00:47:06.000]   Okay, great.
[00:47:06.000 --> 00:47:11.000]   So then the next one is we're going to have a look at Mixup.
[00:47:11.000 --> 00:47:15.000]   Now.
[00:47:20.000 --> 00:47:22.000]   Can you explain T again?
[00:47:22.000 --> 00:47:25.000]   Did you mean to say TTA, test time augmentation?
[00:47:25.000 --> 00:47:27.000]   When you say again, do you mean the whole thing again?
[00:47:27.000 --> 00:47:29.000]   I'll just give you a shorter version.
[00:47:29.000 --> 00:47:31.000]   You have your validation image.
[00:47:31.000 --> 00:47:34.000]   Typically, you take your validation image, you pass it to your model,
[00:47:34.000 --> 00:47:36.000]   and you get your output, right?
[00:47:36.000 --> 00:47:38.000]   That's what you do typically.
[00:47:38.000 --> 00:47:42.000]   What you're now doing is you take your validation image and you
[00:47:42.000 --> 00:47:45.000]   augment it to some number of times.
[00:47:45.000 --> 00:47:49.000]   So you have now four extra versions and your original image if
[00:47:49.000 --> 00:47:51.000]   your TTA is five.
[00:47:51.000 --> 00:47:54.000]   Basically, then you're creating your augmented versions of your
[00:47:54.000 --> 00:47:57.000]   image, then you pass them all in your model.
[00:47:57.000 --> 00:48:02.000]   So you get output and you average the predictions for each of these
[00:48:02.000 --> 00:48:06.000]   different versions of the same image, and then you get your final
[00:48:06.000 --> 00:48:07.000]   prediction.
[00:48:07.000 --> 00:48:10.000]   So basically, now your model is going to be more robust or your
[00:48:10.000 --> 00:48:13.000]   predictions are going to be a bit more robust.
[00:48:13.000 --> 00:48:16.000]   That's the idea behind TTA.
[00:48:18.000 --> 00:48:19.000]   Okay.
[00:48:19.000 --> 00:48:21.000]   So that's TTA.
[00:48:21.000 --> 00:48:23.000]   So now I'm moving on to Mixup.
[00:48:23.000 --> 00:48:24.000]   Okay.
[00:48:24.000 --> 00:48:29.000]   So Mixup was introduced in 2017, I guess in October.
[00:48:29.000 --> 00:48:34.000]   And Mixup introduced this really crazy idea.
[00:48:34.000 --> 00:48:38.000]   I call it crazy because it's very counterintuitive, at least to me
[00:48:38.000 --> 00:48:39.000]   it is.
[00:48:39.000 --> 00:48:45.000]   And what Mixup did was -- let me again show you what Mixup did.
[00:48:45.000 --> 00:48:47.000]   All right.
[00:48:47.000 --> 00:48:50.000]   So this is -- so during my training, so all of this happens during
[00:48:50.000 --> 00:48:51.000]   training, okay?
[00:48:51.000 --> 00:48:53.000]   Mixup is during training.
[00:48:53.000 --> 00:48:57.000]   So I'm just going to say training over here.
[00:48:57.000 --> 00:48:59.000]   So I have my model.
[00:48:59.000 --> 00:49:01.000]   This is what my model is.
[00:49:01.000 --> 00:49:07.000]   During training, what I do is -- because I have -- remember, this
[00:49:07.000 --> 00:49:10.000]   is something that you should already know and this is something we've
[00:49:10.000 --> 00:49:15.000]   covered many times, is that you input your images to your model
[00:49:15.000 --> 00:49:17.000]   batch by batch, right?
[00:49:17.000 --> 00:49:21.000]   So let's say I have ten images in my dataset right now.
[00:49:21.000 --> 00:49:23.000]   Let's just say I have ten images.
[00:49:23.000 --> 00:49:27.000]   So this is my one, two, three, and so on.
[00:49:27.000 --> 00:49:29.000]   And then that's my tenth, right?
[00:49:29.000 --> 00:49:33.000]   Now, typically what you would do is you input this and you get some
[00:49:33.000 --> 00:49:35.000]   outputs and you're training your model, right?
[00:49:35.000 --> 00:49:41.000]   In Mixup, what Mixup said was, okay, you take this image and then
[00:49:41.000 --> 00:49:43.000]   you mix it with another image.
[00:49:43.000 --> 00:49:47.000]   So basically, without worrying about anything else, you have two
[00:49:47.000 --> 00:49:48.000]   images.
[00:49:48.000 --> 00:49:51.000]   So you have your first -- sorry, you have your two images.
[00:49:51.000 --> 00:49:53.000]   You take this as the first image.
[00:49:53.000 --> 00:49:55.000]   You take this as the second image.
[00:49:55.000 --> 00:49:59.000]   And let's say the category or the prediction for this is -- let's say
[00:49:59.000 --> 00:50:01.000]   this is a cat.
[00:50:01.000 --> 00:50:03.000]   And let's say this is a dog.
[00:50:03.000 --> 00:50:06.000]   So without worrying about all the other images right now, let's say I
[00:50:06.000 --> 00:50:09.000]   just have two images, okay?
[00:50:09.000 --> 00:50:12.000]   Because it's going to be the same for multiple numbers anyway.
[00:50:12.000 --> 00:50:16.000]   So let's say I have my first image as cat, my second image as dog.
[00:50:16.000 --> 00:50:21.000]   And now instead of asking the model to predict that this first image is
[00:50:21.000 --> 00:50:27.000]   100% cat and the second image is 100% dog, what we do is we mix our
[00:50:27.000 --> 00:50:29.000]   images.
[00:50:29.000 --> 00:50:31.000]   So let's say the Mixup number is 30%.
[00:50:31.000 --> 00:50:40.000]   So I will say mix my images to say 30% of cat plus 70% of dog.
[00:50:40.000 --> 00:50:43.000]   So how could we do that?
[00:50:43.000 --> 00:50:45.000]   Well, it's very easy.
[00:50:45.000 --> 00:50:48.000]   Because cat and dog or the images underneath are just numbers.
[00:50:48.000 --> 00:50:51.000]   So I could just multiply this tensor by .3.
[00:50:51.000 --> 00:50:55.000]   I could just multiply this tensor by .7, add them up, and I have my
[00:50:55.000 --> 00:50:57.000]   mixed image like this.
[00:50:57.000 --> 00:50:59.000]   So what Mixup said was do this.
[00:50:59.000 --> 00:51:02.000]   Have this Mixup number.
[00:51:02.000 --> 00:51:04.000]   I've chosen this to be 30%.
[00:51:04.000 --> 00:51:06.000]   It could be like a different number.
[00:51:06.000 --> 00:51:14.000]   But have this Mixup -- like mix your images by some number and then
[00:51:14.000 --> 00:51:16.000]   some proportion.
[00:51:16.000 --> 00:51:20.000]   And then now what happens is instead of your output -- so what are your
[00:51:20.000 --> 00:51:22.000]   outputs going to be?
[00:51:22.000 --> 00:51:27.000]   Instead of the model predicting like this image is 100% cat, what the
[00:51:27.000 --> 00:51:33.000]   model needs to predict for what this input image is, what my labels or
[00:51:33.000 --> 00:51:39.000]   what the model needs to predict is that it's 30% cat and it's 70% dog.
[00:51:39.000 --> 00:51:41.000]   Right?
[00:51:41.000 --> 00:51:43.000]   So how could we update my labels?
[00:51:43.000 --> 00:51:45.000]   I could one-hot encode my labels.
[00:51:45.000 --> 00:51:48.000]   So let's say I have maybe three categories.
[00:51:48.000 --> 00:51:51.000]   Cat, horse, and dog.
[00:51:51.000 --> 00:51:53.000]   Let's say I have three categories.
[00:51:53.000 --> 00:51:59.000]   So my cat looks like 100 and my dog is 001.
[00:51:59.000 --> 00:52:05.000]   So if I'm using 30% of this and I'm using 70% of this, then my labels
[00:52:05.000 --> 00:52:12.000]   become .30 and .7.
[00:52:12.000 --> 00:52:16.000]   So I updated my labels and then you can use the cross-entropy law
[00:52:16.000 --> 00:52:19.000]   similarly and then that's the idea.
[00:52:19.000 --> 00:52:28.000]   So this is what Mixup does.
[00:52:28.000 --> 00:52:31.000]   So let me show you what's happening for each image.
[00:52:31.000 --> 00:52:35.000]   So for each image in your batch, select another image from your
[00:52:35.000 --> 00:52:37.000]   dataset at random.
[00:52:37.000 --> 00:52:39.000]   Pick a weight at random.
[00:52:39.000 --> 00:52:41.000]   Take a weighted average of the image.
[00:52:41.000 --> 00:52:43.000]   This will be your independent variable.
[00:52:43.000 --> 00:52:47.000]   That just means you take 30% of the cat image and 70% of the dog
[00:52:47.000 --> 00:52:51.000]   image and then take a weighted average of this image labels with the
[00:52:51.000 --> 00:52:53.000]   other image labels.
[00:52:53.000 --> 00:52:55.000]   This will be your dependent variable.
[00:52:55.000 --> 00:52:58.000]   So let's say my cat looked like this.
[00:52:58.000 --> 00:53:00.000]   Oh, sorry.
[00:53:00.000 --> 00:53:02.000]   One second.
[00:53:02.000 --> 00:53:05.000]   I'm not sure what just happened.
[00:53:05.000 --> 00:53:10.000]   Can you still see my screen or not?
[00:53:10.000 --> 00:53:18.000]   I think my laptop decided to stop duplicating my displays.
[00:53:18.000 --> 00:53:25.000]   One second.
[00:53:25.000 --> 00:53:27.000]   Okay.
[00:53:27.000 --> 00:53:29.000]   Can you guys please see my screen?
[00:53:29.000 --> 00:53:31.000]   Could you please maybe just say yes or no in the chat?
[00:53:31.000 --> 00:53:32.000]   Okay.
[00:53:32.000 --> 00:53:33.000]   Excellent.
[00:53:33.000 --> 00:53:34.000]   Perfect.
[00:53:34.000 --> 00:53:36.000]   I'm really sorry for all these technical errors today.
[00:53:36.000 --> 00:53:39.000]   But then -- so I was here.
[00:53:39.000 --> 00:53:44.000]   So I was just saying then the basic idea is then you take the weighted
[00:53:44.000 --> 00:53:46.000]   average of your labels.
[00:53:46.000 --> 00:53:48.000]   So my cat looks like this.
[00:53:48.000 --> 00:53:50.000]   My dog looks like this.
[00:53:50.000 --> 00:53:52.000]   So I take my weighted average and this is what I get.
[00:53:52.000 --> 00:53:55.000]   So then my input image is this one.
[00:53:55.000 --> 00:53:58.000]   And my labels then are updated to be like this.
[00:53:58.000 --> 00:54:04.000]   And that's the idea.
[00:54:04.000 --> 00:54:07.000]   So let me show you how that looks like.
[00:54:07.000 --> 00:54:09.000]   So how could we do that?
[00:54:09.000 --> 00:54:13.000]   I could just grab a random image of a church.
[00:54:13.000 --> 00:54:15.000]   I could grab an image of a gas station.
[00:54:15.000 --> 00:54:17.000]   So let's plot the image of the church.
[00:54:17.000 --> 00:54:19.000]   That's how that looks like.
[00:54:19.000 --> 00:54:21.000]   Let's plot the image of the gas station.
[00:54:21.000 --> 00:54:23.000]   That's how that looks like.
[00:54:23.000 --> 00:54:27.000]   And then when I'm going to apply mixup,
[00:54:27.000 --> 00:54:31.000]   first let me resize both of them to be 256 by 256.
[00:54:31.000 --> 00:54:33.000]   So that's just resizing.
[00:54:33.000 --> 00:54:35.000]   Sorry, one second.
[00:54:35.000 --> 00:54:41.000]   So I'm just going to resize both of them to be this church and gas.
[00:54:41.000 --> 00:54:47.000]   Then I can convert both of them, because right now the church and gas are images,
[00:54:47.000 --> 00:54:49.000]   or like they're PIL image.
[00:54:49.000 --> 00:54:51.000]   I'm just going to convert them to tensors,
[00:54:51.000 --> 00:54:55.000]   because you can't really do all these operations
[00:54:55.000 --> 00:54:58.000]   or like multiply something by 0.3 unless they're presented as numbers.
[00:54:58.000 --> 00:55:00.000]   So you're just converting them to be tensors.
[00:55:00.000 --> 00:55:02.000]   So let's do that.
[00:55:02.000 --> 00:55:05.000]   So I get my tensor church, I get my tensor gas.
[00:55:05.000 --> 00:55:07.000]   So my image now, the church image,
[00:55:07.000 --> 00:55:10.000]   is just these bunch of random numbers.
[00:55:10.000 --> 00:55:12.000]   Not random numbers, but bunch of numbers.
[00:55:12.000 --> 00:55:16.000]   And then t gas is also again a tensor representing that image.
[00:55:16.000 --> 00:55:20.000]   So I can check the shape for both.
[00:55:20.000 --> 00:55:23.000]   It's 256 by 256 by 3, 256 by 256 by 3,
[00:55:23.000 --> 00:55:26.000]   because 256 by 256 channels and 3,
[00:55:26.000 --> 00:55:31.000]   sorry, 256 by 256 height and width and 3 channels.
[00:55:31.000 --> 00:55:35.000]   So I can then show my image for t church, show my image for t gas,
[00:55:35.000 --> 00:55:39.000]   and then I can show this image of 0.3 times church and 0.7 times gas,
[00:55:39.000 --> 00:55:43.000]   which looks like...
[00:55:43.000 --> 00:55:46.000]   See that? That's the image.
[00:55:46.000 --> 00:55:51.000]   So you can see how that, in that you can still see some part of the church,
[00:55:51.000 --> 00:55:53.000]   and you can see still some part of...
[00:55:53.000 --> 00:55:56.000]   So you can see this tree over here, which is 30%.
[00:55:56.000 --> 00:56:02.000]   So what happens if I do maybe 50% of that and 50% of this?
[00:56:02.000 --> 00:56:04.000]   Would that make things better?
[00:56:04.000 --> 00:56:07.000]   Yes. So you can see now the images are...
[00:56:07.000 --> 00:56:11.000]   This is my mixup image.
[00:56:11.000 --> 00:56:14.000]   So yes, to me, this is very contributive.
[00:56:14.000 --> 00:56:17.000]   Like how is this going to help the model, right?
[00:56:17.000 --> 00:56:21.000]   There's some theory behind on why this is going to help the model,
[00:56:21.000 --> 00:56:24.000]   and I'm going to cover that in a moment.
[00:56:24.000 --> 00:56:26.000]   But basically this is the idea of mixup.
[00:56:26.000 --> 00:56:32.000]   And then as I said, you can have your labels as one-hot encoded,
[00:56:32.000 --> 00:56:35.000]   so I could have my labels as one-hot encoded,
[00:56:35.000 --> 00:56:39.000]   and then my final target just becomes like this 0.3 and then 0.7.
[00:56:39.000 --> 00:56:43.000]   Don't worry about this. This is me playing with the notebook.
[00:56:43.000 --> 00:56:45.000]   And then you just have to then...
[00:56:45.000 --> 00:56:49.000]   In Fast.ai, if you want to apply mixup, you don't have to do anything.
[00:56:49.000 --> 00:56:53.000]   I've just explained what mixup is, and if you want to apply that to Cassava,
[00:56:53.000 --> 00:56:55.000]   do nothing. Just create your learner,
[00:56:55.000 --> 00:56:58.000]   and then just pass in this callback called mixup.
[00:56:58.000 --> 00:57:00.000]   So in Fast.ai, whenever you want to customize things
[00:57:00.000 --> 00:57:04.000]   or you want to basically add more augmentation,
[00:57:04.000 --> 00:57:06.000]   this is the idea of callbacks.
[00:57:06.000 --> 00:57:11.000]   We will cover callbacks in this chapter, chapter Accelerated SGD,
[00:57:11.000 --> 00:57:14.000]   and we will learn how to make our own callbacks as well.
[00:57:14.000 --> 00:57:18.000]   So it's completely okay for you to not worry about them right now.
[00:57:18.000 --> 00:57:22.000]   But all you have to do then to apply mixup to Cassava, do this.
[00:57:22.000 --> 00:57:25.000]   Just update your learner, pass in your CBs with this mixup CB,
[00:57:25.000 --> 00:57:27.000]   and then update your loss function.
[00:57:27.000 --> 00:57:30.000]   And that's it. Fast.ai will take care of that for you.
[00:57:32.000 --> 00:57:36.000]   So now the question is, why does this work?
[00:57:36.000 --> 00:57:38.000]   Okay. So why does that work?
[00:57:38.000 --> 00:57:42.000]   So I'm going to go into a little bit of theory.
[00:57:42.000 --> 00:57:46.000]   But it's okay if you don't get it, so don't worry.
[00:57:46.000 --> 00:57:48.000]   But let me try and explain that.
[00:57:48.000 --> 00:57:51.000]   So what happens is, when you input your images,
[00:57:51.000 --> 00:57:57.000]   so let's say, again, this is my model, right?
[00:57:57.000 --> 00:58:02.000]   And I input a CAD image. So my CAD image is 1.0.0.
[00:58:02.000 --> 00:58:04.000]   Okay? This is my input.
[00:58:04.000 --> 00:58:07.000]   So what happens when I input this image?
[00:58:07.000 --> 00:58:11.000]   Remember, my last layer of this is a Softmax, right?
[00:58:11.000 --> 00:58:13.000]   So what Softmax is going to do,
[00:58:13.000 --> 00:58:16.000]   there's going to be some outputs from the model
[00:58:16.000 --> 00:58:20.000]   that are going to look like -.3, or sorry, let's say,
[00:58:20.000 --> 00:58:25.000]   yeah, they're going to look like -.3, then 1.4, and then 0.0.
[00:58:25.000 --> 00:58:27.000]   This is going to be some random numbers.
[00:58:27.000 --> 00:58:31.000]   Then you apply Softmax to your output logits.
[00:58:31.000 --> 00:58:34.000]   So this is something we've covered already in the past.
[00:58:34.000 --> 00:58:39.000]   So then you get numbers like, let's say, this becomes 0.2,
[00:58:39.000 --> 00:58:43.000]   this becomes 0.6, and this becomes 0. -
[00:58:43.000 --> 00:58:46.000]   this won't be 0.2, this will be 0.3, and this will be, say, 0.1.
[00:58:46.000 --> 00:58:49.000]   So that's your Softmax outputs, right?
[00:58:50.000 --> 00:58:55.000]   For the loss to go down, this number, 0.3,
[00:58:55.000 --> 00:58:57.000]   should be as close to 1,
[00:58:57.000 --> 00:59:00.000]   and these numbers should be as close to 0.
[00:59:00.000 --> 00:59:05.000]   And then any output from the Softmax
[00:59:05.000 --> 00:59:08.000]   is never going to be exactly 1, right?
[00:59:08.000 --> 00:59:12.000]   It's never going to be like 1.0.0.
[00:59:12.000 --> 00:59:15.000]   The model is never going to output something like that.
[00:59:18.000 --> 00:59:20.000]   Sorry, one second.
[00:59:20.000 --> 00:59:25.000]   So the outputs from Softmax are never going to look like 1.0.0, right?
[00:59:25.000 --> 00:59:28.000]   The max, or the model that can try, is what it's going to do,
[00:59:28.000 --> 00:59:33.000]   is it's going to try and push this number up.
[00:59:33.000 --> 00:59:37.000]   So it's going to try and make this as big a number as possible.
[00:59:37.000 --> 00:59:40.000]   So the model is going to try and make this number, let's say, 1,000,
[00:59:40.000 --> 00:59:44.000]   and it's going to try and push these numbers down as much as possible.
[00:59:44.000 --> 00:59:47.000]   So it's going to try and make them, like, -700.
[00:59:47.000 --> 00:59:50.000]   I'm just coming up with random numbers, okay?
[00:59:50.000 --> 00:59:52.000]   But this is what the model is going to try and do.
[00:59:52.000 --> 00:59:58.000]   And what that does, when we work with this kind of labels,
[00:59:58.000 --> 01:00:04.000]   what that does is my model starts to become overly confident.
[01:00:04.000 --> 01:00:06.000]   Like, it becomes really, really confident
[01:00:06.000 --> 01:00:12.000]   in terms of, like, this idea of my model's now very confident
[01:00:12.000 --> 01:00:17.000]   that this image is like the image of a cat, okay?
[01:00:17.000 --> 01:00:19.000]   Which is good for this training image.
[01:00:19.000 --> 01:00:26.000]   But when I come to, say, when I come to, in my validation set,
[01:00:26.000 --> 01:00:31.000]   let's say there's, like, the image has, in my validation set,
[01:00:31.000 --> 01:00:34.000]   let's say there's a cat over here,
[01:00:34.000 --> 01:00:37.000]   and then there's a really small part of the dog, okay?
[01:00:37.000 --> 01:00:40.000]   We don't want, at this stage, we don't want our model
[01:00:40.000 --> 01:00:44.000]   to be just as confident as this, right?
[01:00:44.000 --> 01:00:48.000]   Because if the model's really confident,
[01:00:48.000 --> 01:00:55.000]   it's always going to output this as 0.99 cat and then 0.01 dog.
[01:00:55.000 --> 01:00:57.000]   Which is incorrect.
[01:00:57.000 --> 01:01:01.000]   Like, it should have been something like 0.8 cat or 0.2 dog, right?
[01:01:01.000 --> 01:01:04.000]   That's a more...
[01:01:04.000 --> 01:01:08.000]   That's a better representation of the outputs.
[01:01:08.000 --> 01:01:13.000]   And when that matters is it really matters in medical domain
