
[00:00:00.000 --> 00:00:05.840]   So the tweet was, the parishioner would be like the person involved in the laboratory,
[00:55:59.400 --> 00:56:15.400]   You know, perhaps Skynet will be some uploaded crazy kid, you know, where it's like maybe it's going to be a situation where it's like it's like going to the new world where, you know, there were attempts to go to like to the new.
[00:56:15.400 --> 00:56:22.400]   So the new they didn't know the new world was there, but there were people in the Middle Ages who left for the West and they never.
[00:56:22.400 --> 00:56:26.400]   Obviously, the ships just disappeared. You know, they died, you know, they died at sea. Right.
[00:56:26.400 --> 00:56:32.400]   So there's going to be people who do things like going to Mars, high mortality rates, you know, these sorts of things.
[00:56:32.400 --> 00:56:40.400]   Similarly, with like these human computer interfaces, there's going to be high death rates, like just basically people just disappear into the ether.
[00:56:40.400 --> 00:56:52.400]   But then the first person that gets in there. It's going to be like Christopher Columbus or, you know, it's going to be a situation where they may be like actually like a very, very advantageous position.
[00:56:52.400 --> 00:56:59.400]   Instead of being a primitive prototype, they might like basically have all the quote unquote land in the cyberspace. Right.
[00:56:59.400 --> 00:57:06.400]   Where it's like they do all the learnings really early on. They iterate, they pivot. And so they can be like, you know, the god of that universe.
[00:57:06.400 --> 00:57:13.400]   I'm just speculating here, but I'm trying to say that, like, I think the possibilities there are like pretty extensive, pretty high variance.
[00:57:13.400 --> 00:57:21.400]   And in the short term, what is the landscape of just, I guess, gene editing, polygenic selection?
[00:57:21.400 --> 00:57:30.400]   What does that look like in the next 10 or 20 years? So, I mean, is there potential that, you know, you could like raise your kids IQ by one or two standard deviations?
[00:57:30.400 --> 00:57:39.400]   Or are these going to be like marginal improvements? Like by the time I'm ready to have kids, what will it look like?
[00:57:39.400 --> 00:57:43.400]   Yeah, I think with gene editing, the intelligence thing is going to be like 20 years. Let's say 20 years.
[00:57:43.400 --> 00:57:48.400]   Okay. Like I think in the short term, gene editing really will do is probably cure cystic fibrosis, clear sickle cell.
[00:57:48.400 --> 00:57:54.400]   Like these are like Mendelian, quasi-Mendelian diseases with large effect loci and people just have issues.
[00:57:54.400 --> 00:57:59.400]   And so, you know, there's always a delivery problem. There's always a problem with off target effects, which could cause mutations, could cause cancers.
[00:57:59.400 --> 00:58:04.400]   But, you know, if you're cystic fibrosis, you're going to be dead by 45. You're going to take the risk, right?
[00:58:04.400 --> 00:58:11.400]   So, I think that's honestly going to be the first thing. The first thing is going to be transfection or like, you know, gene editing of adults for Mendelian diseases.
[00:58:11.400 --> 00:58:19.400]   So, that's the next 10 years. Okay. It's already happening now. They're already curing people of malaria or sickle cell.
[00:58:19.400 --> 00:58:29.400]   And I think they're working literally right now as we record on cystic fibrosis and ALS, you know, because there's degenerative diseases that kill people in the prime of their lives.
[00:58:29.400 --> 00:58:40.400]   But, you know, 20 years, that's a long time. You know, we have 40-year-old IVF babies now, you know. I think almost 40.
[00:58:40.400 --> 00:58:47.400]   But, so, I think 20 years, yes, you will start to see parents editing the genes of their offspring.
[00:58:47.400 --> 00:58:56.400]   I think intelligence is like difficult because it's a polygenic trait with a lot of different genomic positions.
[00:58:56.400 --> 00:59:00.400]   I wonder if they're going to go for other things first and then kind of work to it.
[00:59:00.400 --> 00:59:11.400]   And then, you know, there's that theory that Armando Roy was talking about it, but other people is like, it's not like what you should do is focus on mutations and other things.
[00:59:11.400 --> 00:59:17.400]   Try to fix those and see if that just inadvertently increases the, you know, intelligence.
[00:59:17.400 --> 00:59:18.400]   Interesting.
[00:59:18.400 --> 00:59:27.400]   Rather than focusing on getting gain-of-function genes, which is like, okay, how do you identify those, fix all of your copy errors because that's a finite number.
[00:59:27.400 --> 00:59:34.400]   Compare to the pedigree of the parents, look at the de novo mutations, look at the parents' de novo mutations against the idealized reference, et cetera, et cetera.
[00:59:34.400 --> 00:59:36.400]   That might be much more feasible. Yeah.
[00:59:36.400 --> 00:59:38.400]   Oh, interesting. Yeah, I didn't know about that.
[00:59:38.400 --> 00:59:43.400]   Do you have an estimate for how many SNPs affect the variation in intelligence between people?
[00:59:43.400 --> 00:59:49.400]   Let's see. How many SNPs?
[00:59:49.400 --> 00:59:52.400]   I think it's going to be an order of thousands.
[00:59:52.400 --> 00:59:53.400]   Okay.
[00:59:53.400 --> 00:59:56.400]   Yeah.
[00:59:56.400 --> 00:59:58.400]   All right.
[00:59:58.400 --> 01:00:00.400]   So just some meta questions to close out on.
[01:00:00.400 --> 01:00:10.400]   So you've, you know, you distinguish yourself in your career by being somebody who's like an expert in history and an expert in genomics and life sciences more generally.
[01:00:10.400 --> 01:00:16.400]   Are there other fields where you think knowledge of history would be very useful in setting up like a separate niche?
[01:00:16.400 --> 01:00:19.400]   Because you have a niche in history and genomics.
[01:00:19.400 --> 01:00:25.400]   But, you know, it would be hard to imagine, for example, somebody knowing a lot about history and computer science having a special niche, right?
[01:00:25.400 --> 01:00:26.400]   Yeah.
[01:00:26.400 --> 01:00:27.400]   Cultural evolution.
[01:00:27.400 --> 01:00:28.400]   Yeah, cultural evolution.
[01:00:28.400 --> 01:00:32.400]   That's what Joe Henrick and some of his people wanted to do.
[01:00:32.400 --> 01:00:33.400]   Yeah.
[01:00:33.400 --> 01:00:43.400]   So I think like in cultural evolution, there's going to be a lot of gains because, you know, Peter Turchin, Joe Henrick, these people are applying evolutionary principles to historical processes.
[01:00:43.400 --> 01:00:52.400]   And to have the empirical data set, to have the empirical data set is really important.
[01:00:52.400 --> 01:00:54.400]   And this is a really new, nascent field.
[01:00:54.400 --> 01:00:58.400]   So I think that that's going to be the big thing that I would think people should focus on.
[01:00:58.400 --> 01:01:00.400]   Peter said, oh, like get anthropology knowledge.
[01:01:00.400 --> 01:01:01.400]   Oh, my God.
[01:01:01.400 --> 01:01:03.400]   I don't think the short term knowledge is super important.
[01:01:03.400 --> 01:01:12.400]   I think having a deep, deep, not deep, thick knowledge about historical arcs would probably be pretty useful.
[01:01:12.400 --> 01:01:13.400]   Yeah.
[01:01:13.400 --> 01:01:14.400]   Interesting.
[01:01:14.400 --> 01:01:15.400]   Interesting.
[01:01:15.400 --> 01:01:17.400]   Joe and his group, they're working on that.
[01:01:17.400 --> 01:01:19.400]   They're moving into history.
[01:01:19.400 --> 01:01:23.400]   They're doing some serious imperialism that's causing problems.
[01:01:23.400 --> 01:01:24.400]   Yeah.
[01:01:24.400 --> 01:01:25.400]   Causing problems.
[01:01:25.400 --> 01:01:26.400]   Oh, yeah.
[01:01:26.400 --> 01:01:30.400]   Just historians do not like the turf, turf infringement.
[01:01:30.400 --> 01:01:31.400]   That's what I'm saying.
[01:01:31.400 --> 01:01:32.400]   I see.
[01:01:32.400 --> 01:01:33.400]   Yeah, yeah.
[01:01:33.400 --> 01:01:34.400]   Yeah.
[01:01:34.400 --> 01:01:35.400]   Right.
[01:01:35.400 --> 01:01:49.400]   And so you're one of the top bloggers on Substack and you have this like deeply technical blog on, you know, the science of genomics and other things, you know, that that's like, you know, you would think beforehand that your prior would be like, oh, like how many people are going to be able to understand this or be interested in this.
[01:01:49.400 --> 01:01:51.400]   But in fact, you're, you know, you're one of the top people on Substack.
[01:01:51.400 --> 01:01:53.400]   Like, what is the experience of that been like?
[01:01:53.400 --> 01:01:57.400]   And like, has it surprised you, the popularity of your work and everything?
[01:01:57.400 --> 01:02:00.400]   Honestly, no.
[01:02:00.400 --> 01:02:02.400]   Well, I mean, it's surprised.
[01:02:02.400 --> 01:02:03.400]   OK, I'm going to be honest.
[01:02:03.400 --> 01:02:06.400]   It probably surprised me, like how many people are willing to pay.
[01:02:06.400 --> 01:02:08.400]   But people have been reading me for a long time.
[01:02:08.400 --> 01:02:10.400]   So I just kind of like professionalized it some.
[01:02:10.400 --> 01:02:16.400]   And yeah, it's it's been great.
[01:02:16.400 --> 01:02:23.400]   And it's really like helped me figure out what people are interested in, in terms of what they're willing to pay for.
[01:02:23.400 --> 01:02:26.400]   And, you know, it's given me some direction, I guess.
[01:02:26.400 --> 01:02:33.400]   But I plan to do I basically do what I continue to have done in various ways in the past and to the future.
[01:02:33.400 --> 01:02:40.400]   And, you know, like thinking of startup world way, I would pivot and iterate is what is what I'm thinking.
[01:02:40.400 --> 01:02:48.400]   And final question, do you have any advice for people who want to write about technical topics in a way that's very interesting to a broad audience?
[01:02:48.400 --> 01:02:55.400]   OK, so you have to make it relevant to them somehow.
[01:02:55.400 --> 01:03:01.400]   So, for example, like let's say you want to write about signal detection.
[01:03:01.400 --> 01:03:06.400]   I think, you know, text to speech type stuff is one.
[01:03:06.400 --> 01:03:09.400]   There are things people are super interested in.
[01:03:09.400 --> 01:03:14.400]   So, for example, people are super interested in Ashkenazi Jewish genetics.
[01:03:14.400 --> 01:03:17.400]   People are super interested in the genetic architecture of skin color.
[01:03:17.400 --> 01:03:26.400]   I mean, OK, why? I can talk about the genetic architecture of like, I don't know, something else, you know, and it wouldn't be a super interesting.
[01:03:26.400 --> 01:03:30.400]   So you have to find the domain that they're interested in and then apply your method.
[01:03:30.400 --> 01:03:44.400]   Right. So if you're interested in. So actually, there's a substack on personality that talks about personality and using machine learning methods to classify personality.
[01:03:44.400 --> 01:03:49.400]   Machine learning is technical, but personality is interesting.
[01:03:49.400 --> 01:03:52.400]   Interesting. OK. Yeah, yeah. It's good advice. All right.
[01:03:52.400 --> 01:04:01.400]   Steve, thanks so much for coming on the podcast. Thanks for your time. This was my pleasure.
[01:04:01.400 --> 01:04:06.400]   Hey, I hope you enjoyed that episode. If you did, you want to help support the podcast.
[01:04:06.400 --> 01:04:11.400]   The most helpful thing you can do is share it on social media and make their friends.
[01:04:11.400 --> 01:04:19.400]   Other than that, please make sure to like and subscribe and click here for more content like this.
[01:04:19.400 --> 01:04:23.400]   Huge thanks to my co-founder, Grayson Raucher, for producing the show.
[01:04:23.400 --> 01:04:39.400]   I'll see you next time. Peace.
[01:04:39.400 --> 01:04:49.400]   [BLANK_AUDIO]

