
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[00:49:54.000 --> 00:50:04.000]   And that is the purest, best form of free association, of voluntary relationships, of liberty, of non-coercion.
[00:50:04.000 --> 00:50:06.000]   It's the freest and best form.
[00:50:06.000 --> 00:50:08.000]   Now, don't get involved in areas where it's corrupted.
[00:50:08.000 --> 00:50:12.000]   Don't get involved with government contracts and those things because then you do have that problem.
[00:50:12.000 --> 00:50:17.000]   You do have that area where you're thinking, "Man, what I'm doing is kind of questionable.
[00:50:17.000 --> 00:50:19.000]   I'm not so sure if it's really doing good in the world."
[00:50:19.000 --> 00:50:28.000]   Go and choose something where you have the opportunity to work with people freely, where your impact and your money are not in conflict.
[00:50:28.000 --> 00:50:39.000]   Then you know that when somebody gives you their money and they walk away happy, you're not only richer, but you're better for it.
[00:50:39.000 --> 00:50:42.000]   To me, I think that's so valuable.
[00:50:42.000 --> 00:50:48.000]   The next thing I value deeply about entrepreneurship, number, I think this is eight.
[00:50:48.000 --> 00:50:52.000]   Is the freedom to pursue what interests you.
[00:50:52.000 --> 00:50:55.000]   Freedom to pursue what interests you.
[00:50:55.000 --> 00:50:59.000]   Now, for me, this is important because I have a lot of interests.
[00:50:59.000 --> 00:51:06.000]   And I found that one of the things that bored me to tears about my previous job structure was a mainstream financial advisor.
[00:51:06.000 --> 00:51:11.000]   I couldn't see how to pursue all the things that interested me in the context of work.
[00:51:11.000 --> 00:51:16.000]   I was interested in mainstream financial planning for a time, but then I mastered the subject and I was ready to move on.
[00:51:16.000 --> 00:51:20.000]   But I couldn't move on because my business was built upon mainstream financial planning.
[00:51:20.000 --> 00:51:27.000]   Which is why when I designed Radical Personal Finance, I designed it as something that where I could adjust to my interests.
[00:51:27.000 --> 00:51:32.000]   Everything in this series that you've heard are topics that are interesting to me.
[00:51:32.000 --> 00:51:35.000]   And so because they're interesting to me, I can adjust it.
[00:51:35.000 --> 00:51:37.000]   And I see the value of them.
[00:51:37.000 --> 00:51:39.000]   You judge the value for yourself.
[00:51:39.000 --> 00:51:42.000]   But I see the value and they keep me engaged in the show.
[00:51:42.000 --> 00:51:48.000]   If I were doing another show on Life Insurance 101, I don't have the interest anymore.
[00:51:48.000 --> 00:51:54.000]   But I do have the interest in these ideas that can transform lives and transform families and transform communities.
[00:51:54.000 --> 00:51:58.000]   And so that freedom to pursue what interests you allows you to stay engaged in it.
[00:51:58.000 --> 00:52:06.000]   In any business, as the entrepreneur, the leader in that business, you have the ability to change the focus of the business based upon where you want to go.
[00:52:06.000 --> 00:52:08.000]   And you can do this over time.
[00:52:08.000 --> 00:52:18.000]   And if you don't have to be responsible to anybody else who says you have to keep in this line of business because we've got to squeeze the last maximum drop of profit out of it, you can adjust your business over time.
[00:52:18.000 --> 00:52:20.000]   Now you can do this within one industry.
[00:52:20.000 --> 00:52:22.000]   You can expand across an industry.
[00:52:22.000 --> 00:52:24.000]   You can expand to different industries.
[00:52:24.000 --> 00:52:26.000]   You can do all different things.
[00:52:26.000 --> 00:52:33.000]   But this ability that you have to pursue what interests you allows you to stay engaged in life and in business.
[00:52:33.000 --> 00:52:37.000]   And I think that this is one of the most important things to do to keep people from retiring.
[00:52:37.000 --> 00:52:43.000]   Let's say that you are an architect and you cut your teeth designing style A of buildings.
[00:52:43.000 --> 00:52:48.000]   But you work for somebody and this firm becomes known as creating this style of building.
[00:52:48.000 --> 00:52:53.000]   And they want you to keep doing that style of building again and again and again and again and again and again and again and again.
[00:52:53.000 --> 00:52:55.000]   Well, over time you're going to get tired of it.
[00:52:55.000 --> 00:52:58.000]   And then you're going to go and want to retire just so you can go do something else.
[00:52:58.000 --> 00:53:04.000]   But if you're the head of the architecture firm and you can adjust on the periphery and you can say we're going to do that style of building, yes, because that's our bread and butter.
[00:53:04.000 --> 00:53:08.000]   And we really value that and I enjoy that because that's what I started off in the first place.
[00:53:08.000 --> 00:53:14.000]   But I'm also going to create this over here and that over there and adjust this over here and add this activity over there.
[00:53:14.000 --> 00:53:22.000]   Then it creates opportunities for you and it allows you to grow and to adjust and to change and to stay engaged with the work.
[00:53:22.000 --> 00:53:28.000]   That freedom to pursue what interests you is so valuable.
[00:53:28.000 --> 00:53:38.000]   Number nine, one thing I appreciate about entrepreneurship is the freedom to pursue multiple opportunities simultaneously.
[00:53:38.000 --> 00:53:46.000]   You probably have things in your life that you're interested in, but there's no natural connection of them one to another.
[00:53:46.000 --> 00:53:51.000]   I have many things that I'm interested in that are not at all connected to radical personal finance.
[00:53:51.000 --> 00:54:01.000]   But the cool thing about entrepreneurship is if you're thoughtful about how you design your life and your business, you can pursue and work in multiple things simultaneously.
[00:54:01.000 --> 00:54:06.000]   You can have multiple businesses and those businesses don't have to have anything to do with each other.
[00:54:06.000 --> 00:54:14.000]   And in fact, I'm convinced that that's actually one of the most profitable and joyful ways to build a life and a lifestyle.
[00:54:14.000 --> 00:54:19.000]   If I needed to support my family, I would go back and take a job.
[00:54:19.000 --> 00:54:30.000]   But before I would do that, unless I were totally out of money, and if I had to go back and do that, then I would as quickly as possible go and try to figure out how to save money so I could start businesses.
[00:54:30.000 --> 00:54:37.000]   But I could put together half a dozen different businesses, each in and of themselves, each one of which would not support me.
[00:54:37.000 --> 00:54:43.000]   But cumulatively, they would support me and would allow me to be engaged in all kinds of interesting different areas.
[00:54:43.000 --> 00:54:48.000]   And this also helps to solve some of the problems that people have with work.
[00:54:48.000 --> 00:54:56.000]   If you think about many of the historic forms of work, something such as agriculture, it's not just one activity all the day, all along.
[00:54:56.000 --> 00:55:03.000]   It's a lot of different activities that complement one another, providing for the needs of your family in all different ways.
[00:55:03.000 --> 00:55:13.000]   If you go back to, let's just say, a classic 1800s farmer, 1700s farmer in the United States of America, well, that farmer wasn't just doing one thing, sitting in a tractor all day.
[00:55:13.000 --> 00:55:19.000]   The farmer was planting. The farmer was plowing. The farmer was harvesting. The farmer was pruning.
[00:55:19.000 --> 00:55:33.000]   But the farmer was also cutting wood and building a house and building a barn and caring for animals and going hunting and going fishing and going foraging and going making, you know, brewing beer and making apple cider and making pies for sale.
[00:55:33.000 --> 00:55:40.000]   And you could go on and on and on. And that keeps those, that diversity of activities keeps life largely interesting.
[00:55:40.000 --> 00:55:51.000]   Now, what happened was the, and I'm not arguing to go back to that, it was a hard life. Give me a chance to switch with somebody in the 1700s and I wouldn't go back a single time.
[00:55:51.000 --> 00:55:59.000]   I would stay in 2020. But speaking broadly, what happened then is you had the Industrial Revolution and the factory system.
[00:55:59.000 --> 00:56:14.000]   Now, translate or compare the life of a farmer who experienced the seasons, who experienced the sunlight and the moonlight, who experienced the mornings and the night, who experienced the animals and the smells of the seasons and just a tremendous diversity of life.
[00:56:14.000 --> 00:56:21.000]   Compare that to a factory worker, somebody who had to be at the factory at 7 a.m. and work till 6 p.m. every single day.
[00:56:21.000 --> 00:56:27.000]   And they had to do that whether it was cold, whether it was hot. And every single day, their environment looks exactly the same.
[00:56:27.000 --> 00:56:30.000]   There's a light over their workstation. The work that they do is the same.
[00:56:30.000 --> 00:56:36.000]   Well, in the modern, much more office-centered work, many of us work in factory systems.
[00:56:36.000 --> 00:56:40.000]   And it's hard to stay engaged in that kind of life and lifestyle.
[00:56:40.000 --> 00:56:44.000]   And because of that, it makes life very boring. And a lot of people say, "I can't wait to get out of here."
[00:56:44.000 --> 00:56:51.000]   But it doesn't have to be that way. If you are an entrepreneur, you have the ability to pursue multiple opportunities.
[00:56:51.000 --> 00:56:55.000]   And so you might have one expression of your life that is a little bit mundane.
[00:56:55.000 --> 00:57:03.000]   But when you only do that 10 hours a week and you have this whole other set of things that you do, you have a lot more interest in your life.
[00:57:03.000 --> 00:57:11.000]   Maybe you create a business as a seasonal tax preparer and you simultaneously work to think of the seasons to work out.
[00:57:11.000 --> 00:57:13.000]   I think they would work out pretty much. Yeah.
[00:57:13.000 --> 00:57:17.000]   You simultaneously work as a seasonal wildland firefighter.
[00:57:17.000 --> 00:57:27.000]   Well, these are two radically different jobs. And if all you did all day long, every single month of the year, was push around spreadsheets, that's a little bit frustrating.
[00:57:27.000 --> 00:57:36.000]   But when you bring two different entrepreneurial activities or two different jobs together, you have the ability to pursue multiple things simultaneously.
[00:57:36.000 --> 00:57:45.000]   If you also have a real estate license, you sell a little bit of real estate here and there, and then you have a part-time handyman business where you take some high-profit activities from that,
[00:57:45.000 --> 00:57:52.000]   you could put together a few of these things that make life interesting and pick whatever version of that is appropriate to you.
[00:57:52.000 --> 00:58:05.000]   That freedom to pursue multiple opportunities simultaneously, I think, allows you to keep some of the joy in life and not to be in that dreadful factory system where you got to get out as soon as you can.
[00:58:05.000 --> 00:58:12.000]   Thing number 10 that I appreciate about entrepreneurship and how I believe it gives me tremendous freedom.
[00:58:12.000 --> 00:58:22.000]   Thing number 10 is entrepreneurship gives me the ability to reinvent my life incrementally.
[00:58:22.000 --> 00:58:25.000]   To reinvent my life incrementally.
[00:58:25.000 --> 00:58:38.000]   If every year I change 10% of my activities, a decade from now, I will be living a completely different life.
[00:58:38.000 --> 00:58:50.000]   If this year you change 10% of your activities, a decade from now, you will be living a completely different life.
[00:58:50.000 --> 00:58:55.000]   You don't have to be an entrepreneur in order to do this.
[00:58:55.000 --> 00:58:59.000]   But I think you can do it more easily with entrepreneurship.
[00:58:59.000 --> 00:59:05.000]   It's difficult to change from one business that's working to a brand new business.
[00:59:05.000 --> 00:59:11.000]   But the changes at the margin can very quickly move you into a totally different life and lifestyle.
[00:59:11.000 --> 00:59:17.000]   And that means that you can always make your future bigger than the past and do so by design.
[00:59:17.000 --> 00:59:22.000]   As an entrepreneur, I feel this sense of unlimited potential.
[00:59:22.000 --> 00:59:27.000]   I look at the world and I recognize that I can change from what I'm doing into anything else that I want to.
[00:59:27.000 --> 00:59:29.000]   Anything else that sounds great.
[00:59:29.000 --> 00:59:31.000]   Anything else that seems like something worth doing.
[00:59:31.000 --> 00:59:35.000]   And I've chosen a business design, a core business design that gives me flexibility.
[00:59:35.000 --> 00:59:40.000]   Now I have other business things that I do, but a core business design like radical personal finance gives me flexibility.
[00:59:40.000 --> 00:59:48.000]   I chose that title because I wanted a basic structure under which I could have a wide degree of things that I would talk about and engage in.
[00:59:48.000 --> 00:59:50.000]   But the same thing can apply to my life.
[00:59:50.000 --> 00:59:54.000]   There's so many things that you can do off of a core business.
[00:59:54.000 --> 01:00:03.000]   And so if you every year look at your life and you say, "What 10% of things do I want to stop doing so that I can replace them with things that I more enjoy doing?"
[01:00:03.000 --> 01:00:06.000]   You can iterate your life.
[01:00:06.000 --> 01:00:11.000]   You can, over time, in an iterative manner, completely transform what you're doing.
[01:00:11.000 --> 01:00:15.000]   And so there never has to be a boring year.
[01:00:15.000 --> 01:00:31.000]   I shudder at the thought of, my apologies if you work in a factory, but I shudder at the thought of not being able to differentiate between my 20s and my 30s and my 40s and my 50s in terms of the work that I did.
[01:00:31.000 --> 01:00:34.000]   I don't care how good the pension and the gold watch is on the other side of it.
[01:00:34.000 --> 01:00:41.000]   I even shudder at the thought of doing something in the same way over the decades.
[01:00:41.000 --> 01:00:59.000]   But if your 20s can have one major area of focus, but your 30s look totally different and your 40s look totally different and your 50s look totally different, all the while being things that you're choosing, you're not reacting and being subject to the market forces.
[01:00:59.000 --> 01:01:03.000]   You're looking at the market and you're moving into new areas that excite you.
[01:01:03.000 --> 01:01:12.000]   Then what happens is in your 50s you can look forward to your 60s being totally different and your 70s being totally different, your 80s being totally different, your 90s being totally different.
[01:01:12.000 --> 01:01:25.000]   Why would you ever want to quit a lifestyle like I've described, where you do the things that you want to do, when you want to do them, with the people that you want to do them, and you're doing things that you're uniquely well suited to, and you generate huge amounts of money.
[01:01:25.000 --> 01:01:32.000]   And you know that your meaning and your impact is not against the money, but rather the more money you make, the better your impact.
[01:01:32.000 --> 01:01:36.000]   And you can do many things all at once and you can move your business in any direction.
[01:01:36.000 --> 01:01:43.000]   Now you have the ability to create a life that you don't want to quit, because you can always make your future bigger than your past.
[01:01:43.000 --> 01:01:46.000]   And you can do it by design.
[01:01:46.000 --> 01:01:53.000]   That to me is the thing that out of this entire list, I value more than anything.
[01:01:53.000 --> 01:01:56.000]   I could give up many things on this list.
[01:01:56.000 --> 01:02:02.000]   Yes, I value freedom of schedule, but on the other hand, my schedule looks pretty typical.
[01:02:02.000 --> 01:02:06.000]   I value seasonality, but the reality is I work through most seasons.
[01:02:06.000 --> 01:02:14.000]   I value freedom of location and jurisdiction, but I'm pretty easygoing and I could do well in just about any location and jurisdiction.
[01:02:14.000 --> 01:02:24.000]   I value freedom of association, but I also value diversity of association, and so I try to hang out with people that challenge me, because it gives me an opportunity for growth.
[01:02:24.000 --> 01:02:34.000]   I value the ability to work on my personal genius and my area of real unique ability, but sometimes I get bored with that and I want to do other things.
[01:02:34.000 --> 01:02:38.000]   Yes, I like money and I like profits, but at the end of the day, it's not the only thing.
[01:02:38.000 --> 01:02:40.000]   It's just one nice thing.
[01:02:40.000 --> 01:02:47.000]   The thing I really value is the ability to change my life incrementally.
[01:02:47.000 --> 01:02:51.000]   To me, that's powerful.
[01:02:51.000 --> 01:02:59.000]   That's something that is a lot harder to do in a job environment than in an entrepreneurship environment.
[01:02:59.000 --> 01:03:03.000]   Those are my 10 things, with number 10 being the most important.
[01:03:03.000 --> 01:03:08.000]   Bonus point, however, bonus point that I think is also very significant, number 11.
[01:03:08.000 --> 01:03:20.000]   One of the things I value most about entrepreneurship is the opportunity for personal growth, because when you're an entrepreneur, you have to face yourself every day.
[01:03:20.000 --> 01:03:24.000]   And you have to face the fact that all of your excuses fly out the window.
[01:03:24.000 --> 01:03:28.000]   No one is stopping you, but you.
[01:03:28.000 --> 01:03:38.000]   The starting point of personal growth is to take complete and total responsibility for your life.
[01:03:38.000 --> 01:03:45.000]   That's the well-agreed upon starting point for personal growth, is to take complete and total responsibility for your life.
[01:03:45.000 --> 01:03:54.000]   To take responsibility for where you are, for who you are, for what you are, and to recognize if it's to be, it's up to me.
[01:03:54.000 --> 01:03:55.000]   Now, is that actually true?
[01:03:55.000 --> 01:03:57.000]   Are you only responsible for your life?
[01:03:57.000 --> 01:03:58.000]   Of course not.
[01:03:58.000 --> 01:04:00.000]   No, it's not actually true.
[01:04:00.000 --> 01:04:02.000]   You can't say where you were born.
[01:04:02.000 --> 01:04:04.000]   You can't say when you were born.
[01:04:04.000 --> 01:04:07.000]   You can't take responsibility for all those things that happened to you.
[01:04:07.000 --> 01:04:10.000]   So obviously, it's not actually true.
[01:04:10.000 --> 01:04:12.000]   You could blame lots of people.
[01:04:12.000 --> 01:04:15.000]   But blaming other people is totally useless.
[01:04:15.000 --> 01:04:18.000]   And thus, even if it's true, it doesn't help you.
[01:04:18.000 --> 01:04:23.000]   Whereas when you take total responsibility for where you are and who you are and what you are, you take ownership of your life.
[01:04:23.000 --> 01:04:29.000]   And that gives you the tools and the abilities to start pressing forward and making change.
[01:04:29.000 --> 01:04:34.000]   And yet, it's so easy to constantly blame other people.
[01:04:34.000 --> 01:04:43.000]   "No, we can't move to Maui because, well, I can't find a job."
[01:04:43.000 --> 01:04:52.000]   "No, we can't go to Spain because my company doesn't have any locations in Spain."
[01:04:52.000 --> 01:04:58.000]   Or, "No, I can't afford your college education because I just don't make enough money."
[01:04:58.000 --> 01:05:01.000]   And entrepreneurship takes all those things away.
[01:05:01.000 --> 01:05:06.000]   Because the reality is in every one of those situations, you can't say, "I can't" anymore.
[01:05:06.000 --> 01:05:09.000]   You can only say, "I'm choosing not to."
[01:05:09.000 --> 01:05:16.000]   "I'm choosing not to pay for your college education because it's not important enough for me to work enough to build a bigger business to make the money to pay for your college education."
[01:05:16.000 --> 01:05:18.000]   That's the truth.
[01:05:18.000 --> 01:05:21.000]   And that's the truth for both the employee and the entrepreneur.
[01:05:21.000 --> 01:05:25.000]   But the employee has an easier time hiding from that truth.
[01:05:25.000 --> 01:05:33.000]   Whereas the entrepreneur, by recognizing the reality of life, has a harder time hiding from it.
[01:05:33.000 --> 01:05:41.000]   "No, we're not moving to Maui because I'm not willing to do the work to get a job there or to retrain in something that they want."
[01:05:41.000 --> 01:05:43.000]   Well, that's the truth.
[01:05:43.000 --> 01:05:45.000]   And it's true for employee and entrepreneur.
[01:05:45.000 --> 01:05:51.000]   But the entrepreneur sees the world in a different way than the employee does often.
[01:05:51.000 --> 01:05:56.000]   So you don't have to become an entrepreneur in order to engage in personal growth.
[01:05:56.000 --> 01:06:01.000]   You can today, right now, take complete and total responsibility for your life.
[01:06:01.000 --> 01:06:05.000]   You can take ownership of everything in your life.
[01:06:05.000 --> 01:06:13.000]   But as an entrepreneur, because you recognize the day-to-day impact of your decisions in perhaps a more direct way than an employee,
[01:06:13.000 --> 01:06:19.000]   it's a lot harder to hide from that truth as an entrepreneur than as an individual.
[01:06:19.000 --> 01:06:25.000]   And so when I compare this aspect of personal growth and I look at then those things that I really appreciate,
[01:06:25.000 --> 01:06:31.000]   the ability to reinvent my life incrementally, the ability to pursue the things that I'm really interested in,
[01:06:31.000 --> 01:06:39.000]   I often recognize that the only thing standing in the way between me and my dreams is my personal growth.
[01:06:39.000 --> 01:06:43.000]   And although sobering, it's also empowering.
[01:06:43.000 --> 01:06:46.000]   Because personal growth is exciting.
[01:06:46.000 --> 01:06:49.000]   And there's no limit to it.
[01:06:49.000 --> 01:06:50.000]   Change is exciting.
[01:06:50.000 --> 01:06:53.000]   And there's no limit to it.
[01:06:53.000 --> 01:07:00.000]   And as an entrepreneur, since you control all of those daily decisions, all those weekly decisions,
[01:07:00.000 --> 01:07:04.000]   you control where the money goes, where the money is spent, the opportunities that are pursued,
[01:07:04.000 --> 01:07:06.000]   the ones that aren't pursued, you can never hide from that.
[01:07:06.000 --> 01:07:13.000]   But you can know, if I'll grow and become a more competent person, a better entrepreneur, a better marketer,
[01:07:13.000 --> 01:07:19.000]   if I'll become better at this key skill, a better manager, whatever it is, if I'll grow,
[01:07:19.000 --> 01:07:21.000]   then I can have these results that I want.
[01:07:21.000 --> 01:07:28.000]   And that leaves that sense of boundless opportunity in life in a really powerful way.
[01:07:28.000 --> 01:07:30.000]   That's what I've learned.
[01:07:30.000 --> 01:07:32.000]   I don't consider myself a natural entrepreneur.
[01:07:32.000 --> 01:07:34.000]   I don't consider myself a born entrepreneur.
[01:07:34.000 --> 01:07:36.000]   I don't buy that stuff.
[01:07:36.000 --> 01:07:41.000]   You know, I've never looked at one of my children and said, "There's a born doctor," or, "There's a born salesman."
[01:07:41.000 --> 01:07:42.000]   It's silly.
[01:07:42.000 --> 01:07:46.000]   You simply pursue different things because you want them.
[01:07:46.000 --> 01:07:50.000]   But as I've pursued entrepreneurship for the freedom that I thought it would offer me,
[01:07:50.000 --> 01:07:53.000]   these are the things that I've come to appreciate about it.
[01:07:53.000 --> 01:07:58.000]   I repeat, you don't have to become an entrepreneur to enjoy many of these things.
[01:07:58.000 --> 01:08:00.000]   You can get a lot of them with changing jobs.
[01:08:00.000 --> 01:08:07.000]   But entrepreneurship is certainly a direct path that includes a lot of these things, includes a lot of freedom.
[01:08:07.000 --> 01:08:15.000]   Let me give you some practical advice here to help you to achieve this change if you desire to pursue entrepreneurship.
[01:08:15.000 --> 01:08:22.000]   The first point I'd like to make is you can pursue entrepreneurship with a simple decision.
[01:08:22.000 --> 01:08:27.000]   When you decide to pursue entrepreneurship, you'll start to see the world differently.
[01:08:27.000 --> 01:08:32.000]   So if anything that I've said has been persuasive to you or you've decided that you want to change something, then go for it.
[01:08:32.000 --> 01:08:36.000]   A simple decision is where it starts.
[01:08:36.000 --> 01:08:42.000]   When you go to work every day, you're going to work because you're choosing to go to work instead of choosing to run a business.
[01:08:42.000 --> 01:08:46.000]   So take responsibility even for that decision.
[01:08:46.000 --> 01:08:50.000]   When you come home at night and watch YouTube or Netflix or whatever you do,
[01:08:50.000 --> 01:08:55.000]   you're choosing to do that instead of writing words and publishing them on the Internet
[01:08:55.000 --> 01:09:00.000]   or instead of cultivating mango trees and selling them out of your front driveway
[01:09:00.000 --> 01:09:05.000]   or instead of buying a pressure washer and going and getting a job doing pressure washing.
[01:09:05.000 --> 01:09:09.000]   So these are decisions.
[01:09:09.000 --> 01:09:18.000]   Think carefully about your decisions because I think that most entrepreneurs...
[01:09:18.000 --> 01:09:21.000]   I can't prove this is just my sense.
[01:09:21.000 --> 01:09:26.000]   Most entrepreneurs, if they like being entrepreneurs, then in many ways they don't really care where they start
[01:09:26.000 --> 01:09:29.000]   because they recognize that they can change.
[01:09:29.000 --> 01:09:33.000]   You can start with a pressure washing business, morph that into a landscaping business
[01:09:33.000 --> 01:09:37.000]   and morph that into a real estate business, real estate management business,
[01:09:37.000 --> 01:09:40.000]   and then morph that into selling courses on real estate management.
[01:09:40.000 --> 01:09:44.000]   That's the freedom of entrepreneurship is you can change those things over time.
[01:09:44.000 --> 01:09:46.000]   So the key thing is that decision.
[01:09:46.000 --> 01:09:48.000]   Now sometimes that decision is forced upon you.
[01:09:48.000 --> 01:09:50.000]   Can't find a job, got to do something.
[01:09:50.000 --> 01:09:52.000]   Sometimes it's just an intentional decision.
[01:09:52.000 --> 01:09:54.000]   I want a lifestyle of freedom.
[01:09:54.000 --> 01:09:59.000]   For me, I wanted the ability to have control over my daily schedule.
[01:09:59.000 --> 01:10:03.000]   Back in 2008 when I became an entrepreneur, that was the key for me.
[01:10:03.000 --> 01:10:05.000]   I wanted freedom over my daily schedule.
[01:10:05.000 --> 01:10:07.000]   I wanted freedom over movement.
[01:10:07.000 --> 01:10:09.000]   I didn't want to be stuck in an office every day.
[01:10:09.000 --> 01:10:12.000]   I used to escape from the office, go to the bookstore and read books every day
[01:10:12.000 --> 01:10:14.000]   because I was miserable with being in the office every day.
[01:10:14.000 --> 01:10:17.000]   I just wanted control over my day.
[01:10:17.000 --> 01:10:22.000]   Since 2008, when I became a financial advisor for the first time, since 2008,
[01:10:22.000 --> 01:10:32.000]   for the first more than 10 years, I've never been accountable to anybody for my daily schedule.
[01:10:32.000 --> 01:10:34.000]   Now that has come with late nights.
[01:10:34.000 --> 01:10:37.000]   That has come with early mornings.
[01:10:37.000 --> 01:10:40.000]   But that's something I've always valued.
[01:10:40.000 --> 01:10:44.000]   I've not asked anybody for vacation since 2008.
[01:10:44.000 --> 01:10:47.000]   I've not gone to somebody and said, "Can I take some time off?"
[01:10:47.000 --> 01:10:51.000]   And I've taken months off at a time.
[01:10:51.000 --> 01:10:54.000]   I value that.
[01:10:54.000 --> 01:10:55.000]   It's not perfect.
[01:10:55.000 --> 01:10:56.000]   I'm trying to be very realistic.
[01:10:56.000 --> 01:10:57.000]   It's not perfect.
[01:10:57.000 --> 01:11:02.000]   There are times when I'm on vacation and I know that emails from unhappy people are piling up
[01:11:02.000 --> 01:11:05.000]   or I know that I'm not doing something in a way that I could do it,
[01:11:05.000 --> 01:11:10.000]   but at least it's my choice and I know that I can fix those things in time.
[01:11:10.000 --> 01:11:15.000]   And so it was largely a decision to pursue a different path.
[01:11:15.000 --> 01:11:18.000]   So when you make that decision, you'll start to see opportunities.
[01:11:18.000 --> 01:11:24.000]   Number two, you don't necessarily have to quit your job to enjoy some of these benefits of entrepreneurship.
[01:11:24.000 --> 01:11:30.000]   There's a phrase that's often used called "intrapreneur" or "intrapreneurship,"
[01:11:30.000 --> 01:11:36.000]   and the way I define that is simply thinking like an entrepreneur even if you're not technically a business owner.
[01:11:36.000 --> 01:11:40.000]   In your company, taking ownership of the company and pretending it's your company
[01:11:40.000 --> 01:11:45.000]   and thinking like an entrepreneur is what intrapreneurship is,
[01:11:45.000 --> 01:11:47.000]   working like an entrepreneur inside the company.
[01:11:47.000 --> 01:11:52.000]   And I think that if you will do that, what will happen is you'll quickly start to move up in the company.
[01:11:52.000 --> 01:12:02.000]   And many of the things that I've talked about above can be achieved by simply being at the management level of a company.
[01:12:02.000 --> 01:12:06.000]   If you're at the management level in a company, you have the ability to enjoy more freedom.
[01:12:06.000 --> 01:12:09.000]   You have the ability to enjoy freedom of schedule.
[01:12:09.000 --> 01:12:14.000]   CEO is often not quizzed about why he's coming in at 10.30 in the morning.
[01:12:14.000 --> 01:12:17.000]   And the reason is because the CEO takes ownership of the company.
[01:12:17.000 --> 01:12:21.000]   Sometimes he's coming in at 10.30 in the morning because he's been at meetings, important meetings since 7 a.m.
[01:12:21.000 --> 01:12:25.000]   Sometimes coming in at 10.30 in the morning because he's been on the golf course since 7 a.m.
[01:12:25.000 --> 01:12:27.000]   Sometimes having important meetings, sometimes not.
[01:12:27.000 --> 01:12:33.000]   Sometimes coming in at 10.30 in the morning because he's been at breakfast with his grandkids since 7 a.m.
[01:12:33.000 --> 01:12:39.000]   But nobody really bothers the CEO all that much about why they're coming in at 10.30 in the morning.
[01:12:39.000 --> 01:12:42.000]   And so similar things happen with freedom of location.
[01:12:42.000 --> 01:12:46.000]   As you rise in a company, then the office environment becomes much less important.
[01:12:46.000 --> 01:12:52.000]   The number of people that you have to report to about your whereabouts and your whenabouts is much smaller.
[01:12:52.000 --> 01:12:57.000]   If you rise in the management of a company, you often have more personal freedom to do the job where it wants
[01:12:57.000 --> 01:13:01.000]   or you have the ability to influence where the company winds up going.
[01:13:01.000 --> 01:13:05.000]   And as you rise into management and to higher levels in a company,
[01:13:05.000 --> 01:13:11.000]   you have the ability to pursue the things that you're good at, to possibly move the direction of the company, et cetera.
[01:13:11.000 --> 01:13:15.000]   And so in many ways, you could go back through all of my 10 points, even all my 11 points,
[01:13:15.000 --> 01:13:19.000]   and say, "Well, this could be achieved if I just simply moved into a more managerial position."
[01:13:19.000 --> 01:13:21.000]   And it's true. It can be.
[01:13:21.000 --> 01:13:24.000]   Because, and the reason is, as you grow into a managerial position,
[01:13:24.000 --> 01:13:31.000]   you become more responsible for results than you are for appearances.
[01:13:31.000 --> 01:13:33.000]   As an entrepreneur, all you care about is results.
[01:13:33.000 --> 01:13:35.000]   You don't care about appearances.
[01:13:35.000 --> 01:13:39.000]   The best, the most listened to show on Radical Personal Finance,
[01:13:39.000 --> 01:13:41.000]   I'll actually tell you what it is.
[01:13:41.000 --> 01:13:48.000]   Years ago, I recorded a show called "How to Arrest Proof Yourself" from the police.
[01:13:48.000 --> 01:13:53.000]   And it was basically about how to arrest proof yourself and your children from the police.
[01:13:53.000 --> 01:13:57.000]   To this day, that is the most listened to show on Radical Personal Finance.
[01:13:57.000 --> 01:14:03.000]   It's had, I can't remember, but 100,000 people have listened to that show, something like that.
[01:14:03.000 --> 01:14:08.000]   But that show was not created with a long period of preparation.
[01:14:08.000 --> 01:14:11.000]   If memory is correct, I was having that show in the time,
[01:14:11.000 --> 01:14:15.000]   I did that show in the context of when my wife and I were having a baby.
[01:14:15.000 --> 01:14:17.000]   I can't remember if the baby was already there or something,
[01:14:17.000 --> 01:14:19.000]   but it had been a couple of weeks since I'd recorded,
[01:14:19.000 --> 01:14:21.000]   or a little bit while since I'd recorded a show.
[01:14:21.000 --> 01:14:25.000]   And I had to get something out in the show, but I was busy with a new baby.
[01:14:25.000 --> 01:14:29.000]   And I sat down, and I had read the book that I quoted from recently.
[01:14:29.000 --> 01:14:32.000]   I really was impressed with the book. I'd been thinking about it.
[01:14:32.000 --> 01:14:34.000]   I had no outline. I just had the book in front of me.
[01:14:34.000 --> 01:14:36.000]   I sat down, I hit record, and I just simply spoke.
[01:14:36.000 --> 01:14:38.000]   I think it was a two-hour show.
[01:14:38.000 --> 01:14:42.000]   To this day, that's the most popular show on Radical Personal Finance.
[01:14:42.000 --> 01:14:47.000]   And I say that just simply to say that the thing that's been amazing to me over the years
[01:14:47.000 --> 01:14:50.000]   is often the shows that I put the most work into
[01:14:50.000 --> 01:14:56.000]   are the shows that aren't very successful in terms of the number of people that listen to them.
