
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:49:30.440 --> 00:49:34.640]   Driving margins down and is driving people out of the business and I think that is wonderful
[00:49:34.640 --> 00:49:41.040]   Get the the scumbags out of the business now if you are a well-meaning person and you are willing to be
[00:49:41.040 --> 00:49:46.680]   Intellectually honest and you're willing to be a person of integrity then that's fine. Stay in the business and learn
[00:49:46.680 --> 00:49:49.240]   but the
[00:49:49.240 --> 00:49:53.280]   price of good advice is the demand for good advice is
[00:49:53.280 --> 00:49:58.760]   Is going up it's going through the roof, you know, I thought frankly
[00:49:58.760 --> 00:50:01.960]   I thought that some of the ideas and the price levels that I think
[00:50:01.960 --> 00:50:07.160]   Financial planning should be should be billed at we're kind of high and I get a little bit nervous about how
[00:50:07.160 --> 00:50:13.520]   strongly I feel about good financial planning advice, but when I listen to some of the fees that that
[00:50:13.520 --> 00:50:16.760]   We talked about some of the fees that some of my classmates
[00:50:16.760 --> 00:50:23.840]   Charge, it was just it was amazing to me to just to think and I even had trouble just conceiving of myself ever
[00:50:24.920 --> 00:50:28.840]   Charging that much money for a plan and and just feeling like I was worth that much
[00:50:28.840 --> 00:50:34.680]   But once you see the value that you can make I mean, it's it's amazing. So it's a very interesting world
[00:50:34.680 --> 00:50:39.560]   I'm thrilled with I'm thrilled with the developments. I'm thrilled with the competition. I'm thrilled with the
[00:50:39.560 --> 00:50:42.400]   transparency, I'm thrilled with the
[00:50:42.400 --> 00:50:50.680]   I'm thrilled with it. It's it's I mean, I believe in market economies. I hate saying I shouldn't have said that
[00:50:50.680 --> 00:50:53.320]   I don't like it when people say I believe in something
[00:50:53.320 --> 00:50:58.880]   I think that the market economy is the great equalizer and I like that
[00:50:58.880 --> 00:51:04.800]   You see that happening right now in the financial planning business. I think it's an excellent excellent development and
[00:51:04.800 --> 00:51:12.680]   I see so many people really honing in on the great value that financial planners can provide and
[00:51:12.680 --> 00:51:15.640]   really learning how to
[00:51:15.640 --> 00:51:21.440]   Articulate that in a better way and I'm glad because there have been a lot of lies told by some people in the financial services
[00:51:21.440 --> 00:51:26.920]   businesses over the last few decades and yet that doesn't mean that everyone involved in financial services is a liar and a crook
[00:51:26.920 --> 00:51:31.840]   It just means that there are a lot of liars and crooks and there's a lot of people who are not.
[00:51:31.840 --> 00:51:34.760]   I have a
[00:51:34.760 --> 00:51:41.200]   Newfound respect for the importance of advanced planning knowledge and advanced planning designations. Frankly
[00:51:41.200 --> 00:51:44.240]   I think I think my friend Michael Kitsis has it right in his writing
[00:51:44.240 --> 00:51:48.320]   I don't think that he is the one who pioneered this idea
[00:51:48.320 --> 00:51:53.120]   but he's probably one of the more well-known people within the financial services industry and
[00:51:53.120 --> 00:52:00.080]   very quickly the you know a certified financial planner designation is very quickly going to be a minimum standard and
[00:52:00.080 --> 00:52:04.280]   If your financial advisor does is not a CFP certificate
[00:52:04.280 --> 00:52:09.120]   You should be asking him why not if they don't have any letters behind their name
[00:52:09.120 --> 00:52:13.840]   You should be asking them why not and what they're studying for and the reason may be very simple
[00:52:13.840 --> 00:52:21.280]   For example, the CFP board will not let you will not allow you to use your designation until you've had three years of industry experience
[00:52:21.280 --> 00:52:27.360]   So the young man who is in the class who has an undergraduate degree in financial planning has passed the CFP exam
[00:52:27.360 --> 00:52:29.920]   But can't use the designation that would be the reason why not
[00:52:29.920 --> 00:52:35.120]   But and it takes time to do all this stuff. It really does but if
[00:52:35.120 --> 00:52:41.160]   If your advisor doesn't isn't knowledgeable, I think you ought to be asking him why not
[00:52:41.720 --> 00:52:48.440]   And you ought to not saying fire him. I believe strongly there are some advisors who are incredibly knowledgeable
[00:52:48.440 --> 00:52:53.520]   Incredibly knowledgeable who have never you know, who never
[00:52:53.520 --> 00:52:57.840]   Never bothered just to go out and sit for an exam
[00:52:57.840 --> 00:53:05.800]   But I would encourage you as a consumer of financial advice pressure your providers because I do not want
[00:53:05.800 --> 00:53:09.460]   I'm a bit of a libertarian as you probably figured out by now
[00:53:10.240 --> 00:53:12.800]   I am I do not want to
[00:53:12.800 --> 00:53:23.200]   Have it forced that the government has to come in and and bring in more regulation because that is just is a disaster the market
[00:53:23.200 --> 00:53:24.560]   forces work
[00:53:24.560 --> 00:53:31.280]   We don't need more regulations the most over regulated business in the world and it doesn't the regulation doesn't do anything to reduce
[00:53:31.280 --> 00:53:33.960]   to reduce cheating
[00:53:33.960 --> 00:53:38.360]   It doesn't do anything. It just smart people just work their way around laws
[00:53:38.360 --> 00:53:42.480]   But when the market forces come to bear that makes a difference really does
[00:53:42.480 --> 00:53:47.520]   It was interesting because I thought I was I thought I was done with studying
[00:53:47.520 --> 00:53:51.220]   I've said or I'm like, I don't want to read these boring financial planning books anymore
[00:53:51.220 --> 00:53:56.440]   but I got to talking with the the staff and the team at American College about their PhD program and and
[00:53:56.440 --> 00:53:58.480]   It's very interesting
[00:53:58.480 --> 00:54:04.600]   One of these days I may start working on that who knows I realized that I actually am very interested in the theoretical side of financial
[00:54:04.600 --> 00:54:09.200]   Planning and some of the work that some of the research side and that's the primary reason to get a PhD
[00:54:09.200 --> 00:54:11.600]   I think is is if you're interested in the research side
[00:54:11.600 --> 00:54:17.680]   but there is such some awesome research going on right now to really advance the science of financial planning and
[00:54:17.680 --> 00:54:22.320]   So who knows maybe one of these days I'll I'll start studying again
[00:54:22.320 --> 00:54:28.440]   I I don't know but it was interesting just to kind of look through and recognize how much I enjoy studying some of the
[00:54:28.440 --> 00:54:31.800]   Some of the content who knows we can get this show going
[00:54:31.800 --> 00:54:34.440]   Maybe I'll have the time to if we can get the show making me any money
[00:54:34.440 --> 00:54:37.580]   Maybe I'll have the time to do that a couple quick things on the show
[00:54:37.580 --> 00:54:42.680]   And I'm gonna tell you how I did this two-week road trip for 600 bucks. I think you'll you'll find this a
[00:54:42.680 --> 00:54:44.960]   little bit
[00:54:44.960 --> 00:54:52.900]   Interesting. I was a little bit. I wasn't sure about about sharing it, but I decided you know what my podcast audience of my friends
[00:54:52.900 --> 00:54:54.900]   I'm gonna share it with you guys
[00:54:56.720 --> 00:55:02.400]   The fascinating thing about going to these two things was just simply the old max and that exposure creates opportunity I
[00:55:02.400 --> 00:55:10.280]   Had wound up with actually three distinct and different business opportunities that came out of simply this trip
[00:55:10.280 --> 00:55:15.760]   None of them expected all of them that could be awesome businesses can't do all three of them
[00:55:15.760 --> 00:55:21.260]   But it was just reminded me exposure creates opportunity if you're if you're not getting involved in your industry
[00:55:21.440 --> 00:55:27.680]   Just consider it because it's a lot better to have opportunities fall in your lap when you're not looking for them than to be out
[00:55:27.680 --> 00:55:30.520]   You know sending resumes off into the dead end
[00:55:30.520 --> 00:55:34.680]   You know into the trash bin that is the the address that you send those resumes off to
[00:55:34.680 --> 00:55:38.140]   As far as the show shows going well, I just reminded while I was
[00:55:38.140 --> 00:55:45.040]   While I was at FinCon that I've got to figure out an upgrade a little bit and figure out some of what I'm doing
[00:55:45.840 --> 00:55:51.640]   With the show and how to build it as far as build some of the you know to earn a little bit of money
[00:55:51.640 --> 00:55:54.400]   Off the show frankly. I don't know how I'm gonna do that and
[00:55:54.400 --> 00:55:56.840]   I've not been
[00:55:56.840 --> 00:55:58.160]   I've not kept it a secret
[00:55:58.160 --> 00:56:01.800]   I'd like to earn a living from doing this show because I really enjoy doing it
[00:56:01.800 --> 00:56:07.040]   If I weren't able to if I'm not able to earn a living from the show it would have to I would have to reduce
[00:56:07.040 --> 00:56:09.200]   The amount of time that I put into preparing for it
[00:56:09.200 --> 00:56:14.680]   and I don't want to do that because I've received such an amazing feedback from you the audience and and
[00:56:15.000 --> 00:56:17.000]   just the emails and the
[00:56:17.000 --> 00:56:18.960]   comments about how much some of the
[00:56:18.960 --> 00:56:25.280]   Content has helped and I thank each and every one of you for those comments and those emails that really makes a huge difference
[00:56:25.280 --> 00:56:27.960]   So there are a few different models
[00:56:27.960 --> 00:56:30.080]   And I'm not sure exactly what I'm gonna do
[00:56:30.080 --> 00:56:34.680]   The as far as how to earn a little bit of revenue on the show at this point in time
[00:56:34.680 --> 00:56:38.560]   Let's see for September we wound up with about sixty four thousand downloads
[00:56:39.040 --> 00:56:45.880]   For the month of September total and wound up being I guess about we're up to about 2,500 downloads a day, which is pretty exciting
[00:56:45.880 --> 00:56:47.960]   That's awesome for the third month of the show
[00:56:47.960 --> 00:56:52.260]   That's really thrilling to know that there's a couple thousand of you guys listening to me
[00:56:52.260 --> 00:56:54.880]   And I'm hearing from many of you and I thank you for being there
[00:56:54.880 --> 00:56:59.640]   Thank you for those of you who are mentioning the show to other people. I really appreciate that
[00:56:59.640 --> 00:57:05.640]   That has been awesome. My issues with some of the compensation models. I just don't like some of them
[00:57:06.120 --> 00:57:08.120]   For example, I could accept advertising
[00:57:08.120 --> 00:57:14.440]   But the problem is that I view advertising as a personal endorsement and it's so difficult to me
[00:57:14.440 --> 00:57:17.600]   I'm so skeptical and frankly suspicious of I
[00:57:17.600 --> 00:57:25.720]   Guess I'm a hard sell in a lot of the companies that are commonly advertising in the financial world
[00:57:25.720 --> 00:57:32.560]   And I know enough about the details of the financial world to be careful. There are some companies I guess that could advertise
[00:57:33.600 --> 00:57:37.400]   That I could go and and I could feel really good about advertising
[00:57:37.400 --> 00:57:40.200]   Accepting them as an advertiser for the show
[00:57:40.200 --> 00:57:47.240]   But then I think well am I watering down the content? Do I really want to feel like I'm working for someone?
[00:57:47.240 --> 00:57:49.400]   I want to be free to be able to
[00:57:49.400 --> 00:57:52.160]   express my opinion without fear of
[00:57:52.160 --> 00:57:57.880]   Controlling it once you've gotten free of having to worry about the corporate image
[00:57:57.880 --> 00:58:02.000]   I mean, it's it's hard to for me to consider going back. I do shows with tax cheats
[00:58:02.000 --> 00:58:06.520]   I mean, how awesome is that? I sit here and I talk with people who you know, and I mean
[00:58:06.520 --> 00:58:12.600]   I specifically use the pejorative word tax cheat, you know to illustrate it's like how looked down are you?
[00:58:12.600 --> 00:58:15.360]   Oh, we don't pay my taxes. I think that's that's fascinating
[00:58:15.360 --> 00:58:22.160]   I do all these radical crazy nuts shows and if I had to worry about a certain advertiser being a you know
[00:58:22.160 --> 00:58:25.240]   Worried that I'm gonna do a show on dumpster diving
[00:58:25.240 --> 00:58:31.240]   You know, I like talking about that stuff. So it's hard for me to figure out who would be willing to
[00:58:32.000 --> 00:58:34.680]   Sully their their corporate image
[00:58:34.680 --> 00:58:38.960]   Show
[00:58:38.960 --> 00:58:46.440]   The more common, you know way to make money off of a show like this would be
[00:58:46.440 --> 00:58:49.720]   What are they called referral fees and or?
[00:58:49.720 --> 00:58:57.160]   Affiliates affiliate commissions, but half of the affiliates that are commonly bandied about I got issues with half of them
[00:58:57.160 --> 00:59:00.720]   Do so I really don't do myself any favors
[00:59:00.720 --> 00:59:02.360]   in
[00:59:02.360 --> 00:59:07.000]   Ticking off everyone who listens to the show. All right, not taking everyone who listens to show
[00:59:07.000 --> 00:59:11.940]   I don't do myself any favors by being as suspicious as I am of different companies
[00:59:11.940 --> 00:59:13.940]   So we'll figure it out as time goes on. I got a few ideas
[00:59:13.940 --> 00:59:18.520]   Pursuing a couple of options. I could just simply go with a listener support model
[00:59:18.520 --> 00:59:20.280]   but then I
[00:59:20.280 --> 00:59:24.280]   Can't stand it when NPR does their their like begging drives
[00:59:24.280 --> 00:59:29.580]   And so I could set up a model where if you enjoy the show you kick in a couple bucks a month something like that
[00:59:29.580 --> 00:59:35.760]   but I I just despise it when they go and beg for money on NPR and
[00:59:35.760 --> 00:59:39.080]   so that makes so I basically
[00:59:39.080 --> 00:59:46.840]   Sit here and I think huh? What am I gonna do? I'm not exactly sure so we'll figure that it was out as time goes on
[00:59:46.840 --> 00:59:50.440]   All right wrap up here and I am going to share with you
[00:59:50.440 --> 00:59:53.160]   the weird
[00:59:53.160 --> 00:59:57.440]   Experiment that I did on this on this trip and share with you how I did this this trip for so cheap
[00:59:57.440 --> 01:00:02.480]   I was a little bit slow to talk about it because even just still dealing with the social stigma
[01:00:02.480 --> 01:00:05.640]   But I decided it would be fun to do an experiment. I'll give you the backstory. I
[01:00:05.640 --> 01:00:11.960]   was when I wanted to go to I can't stand going to conferences and staying at the hotels because I just
[01:00:11.960 --> 01:00:17.840]   I've gone to so many of these conferences and you wind up spending a thousand bucks on hotel fees for the weekend and
[01:00:19.880 --> 01:00:26.160]   You know, you're there for three days and they completely just you know, they take advantage of the fact that there's a big conference
[01:00:26.160 --> 01:00:32.420]   I used to go to the Northwestern mutual annual meeting every year in Milwaukee and every hotel in the city is sold out and it's
[01:00:32.420 --> 01:00:36.800]   Like 300 bucks a night 200 200 300 bucks a night for a not very nice room
[01:00:36.800 --> 01:00:40.880]   And I just that bothers me so I never could quite figure it out one year
[01:00:40.880 --> 01:00:46.300]   I tried to find an Airbnb place to stay to avoid the hotel fees and that
[01:00:46.880 --> 01:00:50.400]   That didn't work out because I couldn't find an Airbnb place who would take me
[01:00:50.400 --> 01:00:53.540]   Couldn't figure out why I made my profile wasn't complete enough
[01:00:53.540 --> 01:00:56.500]   But like and also not having a car is problematic
[01:00:56.500 --> 01:00:59.720]   And so I mean the really the easiest thing to do is to stay at
[01:00:59.720 --> 01:01:03.000]   Stay at the hotel at the conferences at and so
[01:01:03.000 --> 01:01:07.400]   But this one when I originally planned to take my family with me, I thought it would be fun
[01:01:07.400 --> 01:01:09.860]   We would do a camping trip. I like to I like to go car camping
[01:01:09.860 --> 01:01:12.840]   And so I thought it'd be fun. I would camp out there
[01:01:12.840 --> 01:01:17.400]   I looked and I found a really beautiful park near the college in Philadelphia
[01:01:17.400 --> 01:01:22.320]   I figured we'd be there for a couple extra days and then I found a really beautiful park in Louisiana
[01:01:22.320 --> 01:01:26.640]   So that was my original plan. Well, then when I found out my scheduling kerfuffle
[01:01:26.640 --> 01:01:31.260]   Then I realized well, that's not gonna work. I can't my family
[01:01:31.260 --> 01:01:34.960]   I can't take stick my one-year-old son in the car and expect him to be able to get from
[01:01:34.960 --> 01:01:38.940]   New Orleans to Philadelphia in one day and force my you know
[01:01:38.940 --> 01:01:42.960]   My wife and son to do a 16 or 17 hour drive in about 30 hours, basically
[01:01:42.960 --> 01:01:48.140]   Because I had Friday night to Monday morning. So I decided that wasn't fair
[01:01:48.140 --> 01:01:49.100]   So I decided to go alone
[01:01:49.100 --> 01:01:53.740]   Which I didn't want to do because one of the goals of my life is I would like to have my family
[01:01:53.740 --> 01:01:58.620]   Integrated in everything I'm doing so I'd like to take my kids with me to a conference and and I want to teach them
[01:01:58.620 --> 01:02:01.700]   how to I want to teach them how to
[01:02:01.700 --> 01:02:07.140]   Interact in the business world and interact with other people and how to learn and how to be exposed to different things
[01:02:07.140 --> 01:02:12.340]   I would much rather my 10 year old learn his social skills by being at a FinCon with me
[01:02:12.340 --> 01:02:16.880]   Than that he learn it from a you know, a bunch of other 10 year old monkeys in a classroom
[01:02:16.880 --> 01:02:22.460]   That's where you know people talk about socialization of kids. That's that's how you teach social skills in my opinion
[01:02:22.460 --> 01:02:29.120]   the 10 year old in the classroom are guaranteed to doom your you know, your kid to a lifetime of you know being a kid but
[01:02:29.120 --> 01:02:33.180]   If you and he takes him 10 or 15 years to recover
[01:02:33.380 --> 01:02:39.460]   Maybe from that out of you know, when he finally hits the adult world and really learns how to be an adult
[01:02:39.460 --> 01:02:43.820]   I guess I don't need to be so inflammatory, but I do feel strongly about that
[01:02:43.820 --> 01:02:47.100]   So I want my family to be engaged with me and to be involved with me
[01:02:47.100 --> 01:02:50.300]   So I was disappointed when I recognized that it wasn't fair to to do that
[01:02:50.300 --> 01:02:53.780]   So I went ahead and I was gonna book a room for the for the hotel
[01:02:53.780 --> 01:02:58.580]   But by then I was gonna book a room and I was like, I don't want to pay this money
[01:02:59.140 --> 01:03:02.060]   For this for this thing. So I decided I had such a good experience
[01:03:02.060 --> 01:03:06.860]   Staying in the Prius when I was on the where it was, Texas when I went to Texas
[01:03:06.860 --> 01:03:07.140]   I
[01:03:07.140 --> 01:03:10.980]   camped in the Prius on the way there then stayed with a friend and then camped in the Prius on the way back and I'd
[01:03:10.980 --> 01:03:15.180]   Read about that online and I thought I thought it was such a cool idea
[01:03:15.180 --> 01:03:16.540]   I tried it out. It worked awesome
[01:03:16.540 --> 01:03:21.260]   And if you didn't hear that show the idea is basically that in the Prius you can put the seats flat
[01:03:21.260 --> 01:03:27.300]   So you put the passenger seat all the way back and then you flip the back seat forward and you've got basically a flat
[01:03:27.740 --> 01:03:29.940]   space that you can lie down in and
[01:03:29.940 --> 01:03:34.540]   You put your head at the back of the car and your feet at the front and it's not quite flat where your feet are
[01:03:34.540 --> 01:03:39.060]   but it's good enough and you put a little pad down like a thermo rest something like that and
[01:03:39.060 --> 01:03:42.040]   You put the pad down and it would
[01:03:42.040 --> 01:03:44.940]   And then you have a fairly comfortable
[01:03:44.940 --> 01:03:48.800]   Situation and because the Prius is a hybrid you can leave the AC on all night
[01:03:48.800 --> 01:03:52.940]   And it'll run the AC for you. You can leave the car on with the AC on all night
[01:03:52.940 --> 01:03:54.620]   It'll run mainly off the battery
[01:03:54.620 --> 01:03:59.380]   But every 15 minutes 20 minutes something like that kicks the car on recharge the battery then turns itself off
[01:03:59.380 --> 01:04:03.780]   So I had tried it on the way to Texas worked awesome. So I said, I wonder if I could do it
[01:04:03.780 --> 01:04:05.460]   So I read that I read that book
[01:04:05.460 --> 01:04:07.340]   I'd never done it prior to
[01:04:07.340 --> 01:04:09.580]   with the exception of one camping trip where
[01:04:09.580 --> 01:04:12.980]   My wife and I camped in the back of a car because we didn't have a tent
[01:04:12.980 --> 01:04:18.060]   In the back of my SUV at that time and that was where it was nice and cold
[01:04:18.060 --> 01:04:18.740]   I'd never done it
[01:04:18.740 --> 01:04:20.740]   so I decided it would be fun to kind of try it and
[01:04:20.940 --> 01:04:24.580]   I was a little bit embarrassed about it because I felt like I didn't want to
[01:04:24.580 --> 01:04:27.220]   You know, I was worried about I
[01:04:27.220 --> 01:04:31.860]   Wasn't doing it because I didn't have the money to pay the hotels. I was doing it because I'm just I
[01:04:31.860 --> 01:04:35.540]   Didn't want to pay the money for the hotels. I want to try something else
[01:04:35.540 --> 01:04:41.500]   So I didn't actually tell anyone I only told one person while I was in New Orleans that I was doing this
[01:04:41.500 --> 01:04:46.180]   But I tried it on the way out there and then when I got there it worked. It worked awesome
[01:04:46.180 --> 01:04:50.620]   I stayed in the car and I felt like a total I felt
[01:04:50.620 --> 01:04:55.100]   I felt a little bit of empathy for you know, the people who live in their cars
[01:04:55.100 --> 01:04:59.180]   I read these books again by these people who live in their cars. I felt a little empathy and I
[01:04:59.180 --> 01:05:04.700]   And I I just but I tried it and it was awesome
[01:05:04.700 --> 01:05:05.260]   I
[01:05:05.260 --> 01:05:10.420]   stayed in the car and I actually wound up staying in the car for two weeks with the exception of one night in Washington DC
[01:05:10.420 --> 01:05:11.780]   on the way home
[01:05:11.780 --> 01:05:16.980]   With stayed with a friend and my rule was that I said I'm gonna do this as a fun experiment
[01:05:17.180 --> 01:05:24.020]   but if it becomes too much I'm going to immediately stop and I'm just gonna get you know, I didn't have a I didn't have a
[01:05:24.020 --> 01:05:27.020]   of a
[01:05:27.020 --> 01:05:33.160]   You know a time limit that I was committed to I was willing to go and get a hotel anytime I needed one
[01:05:33.160 --> 01:05:38.700]   So I thought okay. I'll go ahead as long as I can go to get a hotel anytime
[01:05:38.700 --> 01:05:43.540]   I feel like this isn't work. I'll give it a shot and part of this was just wanted to try to stretch my boundaries
[01:05:43.540 --> 01:05:45.900]   I like the idea from I
[01:05:46.500 --> 01:05:49.500]   Guess it's probably more of stoic philosophy is probably the original
[01:05:49.500 --> 01:05:51.300]   originator of that
[01:05:51.300 --> 01:05:53.500]   It's as far back as I know to trace it
[01:05:53.500 --> 01:05:59.620]   But basically the idea of put yourself in difficult situations so that you don't need to be caught to be coddled
[01:05:59.620 --> 01:06:07.200]   Challenge yourself with difficult situations. So I figured one of the for example, I've always done car camping. I've never done backpack camping
[01:06:07.200 --> 01:06:11.580]   So someday I'd like to go out and do ultra light backpack camping because I'm scared of it
[01:06:11.580 --> 01:06:14.820]   I don't I'm scared of what would I do if I didn't have all the equipment that I can carry in my car
[01:06:14.980 --> 01:06:16.780]   So I try to challenge myself with the stuff
[01:06:16.780 --> 01:06:20.780]   So I wound up doing that and I stayed in the car and the first first night was fine
[01:06:20.780 --> 01:06:25.300]   I stayed at a rest stop kind of got got comfortable with it second night. I get to New Orleans
[01:06:25.300 --> 01:06:29.820]   I don't know what to do and and so here was how I kind of hacked the New Orleans parking
[01:06:29.820 --> 01:06:32.740]   I don't know if hacked. I don't know if I deserve the word hacked, but I thought it was a
[01:06:32.740 --> 01:06:38.980]   Good try I couldn't you know, basically in downtown, New Orleans. There's you got to pay for parking like crazy
[01:06:38.980 --> 01:06:43.300]   It's like 40 bucks a day for parking. So I said I wonder if there is a another option
[01:06:43.300 --> 01:06:46.540]   So I asked some of the valets and one of the valets suggested
[01:06:46.540 --> 01:06:55.440]   the casino so to cut this short because we're at an hour and eight minutes six minutes here to cut this short at the casino they
[01:06:55.440 --> 01:07:00.480]   Have an option where if you play if you gamble for at least 30 minutes
[01:07:00.480 --> 01:07:04.940]   They give you 24 hours of free parking and this is plastered all over the place. So I decided to try it
[01:07:04.940 --> 01:07:07.460]   so I went to the casino and I
[01:07:08.540 --> 01:07:13.900]   Signed up for their membership program and then I paid I figured out that you couldn't do card games table games
[01:07:13.900 --> 01:07:18.080]   I enjoy card games sometime but slots seem to be the most efficient way
[01:07:18.080 --> 01:07:24.940]   And so I would would play the penny slots as long as I paid the plenty penny penny slots for 30 minutes. I
[01:07:24.940 --> 01:07:26.860]   saved my
[01:07:26.860 --> 01:07:29.260]   my $40 a day a parking fee and
[01:07:29.260 --> 01:07:33.420]   That was cool 80 bucks an hour. That's not a bad wage
[01:07:33.860 --> 01:07:39.040]   To save to save the money and then number two I wanted to stay in in the casino garage the whole time
[01:07:39.040 --> 01:07:44.460]   I found an out-of-the-way place to park and I stayed in the casino garage and I had it figured out to where
[01:07:44.460 --> 01:07:46.740]   It was fairly private and it worked great
[01:07:46.740 --> 01:07:50.020]   So then Pennsylvania was easier because instead of being in a downtown
[01:07:50.020 --> 01:07:53.860]   There was lots of great parking lots and things like that and I had you know
[01:07:53.860 --> 01:07:57.780]   I had a hotel lined up that was a lot cheaper in Pennsylvania that I was gonna stay at if I needed to but I
[01:07:57.780 --> 01:07:59.780]   Had so much fun doing it
[01:07:59.780 --> 01:08:01.460]   that I
[01:08:01.460 --> 01:08:03.900]   Just thought it'd be it was it was it was a fun adventure
[01:08:03.900 --> 01:08:06.460]   I don't know that I care that much to ever do it again
[01:08:06.460 --> 01:08:09.260]   I really don't because it was it was a little bit of a pain
[01:08:09.260 --> 01:08:13.260]   To not have the biggest pain of it was not having a place to go that you could just relax
[01:08:13.260 --> 01:08:15.700]   So if you have a hotel room, you can set up your computer
[01:08:15.700 --> 01:08:17.940]   You can get some work done. You feel like you have a place that you belong
[01:08:17.940 --> 01:08:21.340]   When you're in the car because you you're so used to
[01:08:21.340 --> 01:08:27.620]   Being in the car and going places. It's kind of hard just to hang out in the car. That's a little weird
[01:08:27.620 --> 01:08:30.220]   So I wound up and I was working a lot while I was there
[01:08:30.220 --> 01:08:33.980]   So I wound up I went up hanging out with people or you know
[01:08:33.980 --> 01:08:38.900]   Go to the library and working from the library or something like that. So it was an interesting social experiment
[01:08:38.900 --> 01:08:41.900]   I thought I learned a lot from you know with people
[01:08:41.900 --> 01:08:46.500]   There's a lot of news over the last few years of people losing their jobs and living in their cars
[01:08:46.500 --> 01:08:51.980]   I wondered what it would be like and now I think I have a little bit of a little more empathy for what it's like
[01:08:51.980 --> 01:08:58.980]   Really not that bad in many ways, but also a little different. You definitely don't have quite the same sense of belonging
[01:08:59.700 --> 01:09:01.100]   I
[01:09:01.100 --> 01:09:03.100]   definitely if you were a single person
[01:09:03.100 --> 01:09:09.020]   Get man doing the Prius and getting 50 miles per gallon while you're driving across the country and camping in the car
[01:09:09.020 --> 01:09:12.180]   I think I can work awesome for a single person. I would have no
[01:09:12.180 --> 01:09:17.140]   Problem doing that again. I think I would definitely if I were in certain, you know, beautiful locations
[01:09:17.140 --> 01:09:18.260]   I wouldn't want to be stuck in the car
[01:09:18.260 --> 01:09:21.700]   I want to have a tent to go out and you know set up in the
[01:09:21.700 --> 01:09:26.460]   Beautiful mountain stream next to the pat, you know, the beautiful pasture in the mountain valley
[01:09:27.260 --> 01:09:31.420]   but as far as getting there and having a place to stay just it takes all of the
[01:09:31.420 --> 01:09:37.180]   Hassle of finding a hotel while you're on the road right out of the picture knowing that you can just pull over anywhere any rest
[01:09:37.180 --> 01:09:39.180]   stop any truck stop any just
[01:09:39.180 --> 01:09:44.260]   Grocery store parking lot and spend the night takes a lot of hassle out of doing a road trip
[01:09:44.260 --> 01:09:49.980]   So it was a cool experience if I were single, excuse me, if you were a single person traveling alone
[01:09:49.980 --> 01:09:52.620]   I think it works awesome. I saved at least
[01:09:53.900 --> 01:09:59.660]   See I was gone for two weeks. So let's call it 14 days minimum 100 bucks average
[01:09:59.660 --> 01:10:05.300]   So let's call it it was actually more like 150 probably because the places I was at was expensive
[01:10:05.300 --> 01:10:09.060]   So let's say I saved two grand doing it man. Put that two grand aside
[01:10:09.060 --> 01:10:14.820]   Let's run some math for you live on air 2,000 bucks. Let's see how much money I wound up with present value
[01:10:14.820 --> 01:10:21.220]   Let's run a 40 years, you know, let's run 12% for fun. So, let's see that 2,000 bucks 40 years for now
[01:10:21.220 --> 01:10:26.060]   I have 186 thousand extra dollars because of camping in the car for two weeks
[01:10:26.060 --> 01:10:30.180]   Not gonna work with two people by the way, not nearly enough room
[01:10:30.180 --> 01:10:34.020]   You have no room for stuff if you were two people so don't think that this is gonna be I mean try it
[01:10:34.020 --> 01:10:37.140]   Maybe you can but at least do a minivan if you're gonna be two people
[01:10:37.140 --> 01:10:42.340]   So that's my report for you from my trip. I think I've covered everything I wanted to cover. I
[01:10:42.340 --> 01:10:45.060]   Told you about FinCon told you what I learned
[01:10:45.060 --> 01:10:48.700]   I told you about my MSFS class told you some of the things I've learned
[01:10:48.780 --> 01:10:51.220]   I'm gonna be bringing some of the professors that I've worked with
[01:10:51.220 --> 01:10:53.900]   at the at
[01:10:53.900 --> 01:10:58.540]   The American College on the show here just to talk about some of the topics that we covered
[01:10:58.540 --> 01:11:03.600]   I mean, there's really really doing some excellent work tomorrow actually is an interview with dr. Wade Fowell
[01:11:03.600 --> 01:11:07.080]   he is a retirement researcher there at the
[01:11:07.080 --> 01:11:13.100]   American College and really does some in-depth research on retirement. I think you'll enjoy that
[01:11:13.300 --> 01:11:20.300]   So I will release that show tomorrow and then Thursday. I will probably assuming that the the interview goes off
[01:11:20.300 --> 01:11:23.540]   I've got an interview lined up with a young couple
[01:11:23.540 --> 01:11:28.820]   they have a family and that he's actually living in a bus while they build a house and
[01:11:28.820 --> 01:11:33.940]   What I'm interested in talking with them is I've read their site their website
[01:11:33.940 --> 01:11:38.040]   And it sounds like some things about it are really great and some things about it are not so great
[01:11:38.040 --> 01:11:41.740]   So I'm excited about bringing you that interview and that would be should be Thursday
[01:11:41.740 --> 01:11:48.220]   I've received a bunch of questions from you a few on the voicemail line and a bunch of questions via email for Q&A shows
[01:11:48.220 --> 01:11:53.700]   So I will do that probably on Friday and then release some, you know, some more next week. We'll see
[01:11:53.700 --> 01:11:55.700]   I haven't fully set out the agenda
[01:11:55.700 --> 01:12:02.540]   Thank you for listening to today's show. I'm not gonna close out with my normal music. I'm going to close out with a
[01:12:02.540 --> 01:12:08.660]   Fun song that I just want you to hear it's actually it's the FinCon
