
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:49:57.000 --> 00:49:58.000]   So pick one of the accounts,
[00:49:58.000 --> 00:50:00.000]   do your funds,
[00:50:00.000 --> 00:50:02.000]   and you're going to be trading,
[00:50:02.000 --> 00:50:04.000]   and then you're going to trade your ETF,
[00:50:04.000 --> 00:50:05.000]   and you're going to be doing shorts.
[00:50:05.000 --> 00:50:07.000]   I mean, you're going to be trading it.
[00:50:07.000 --> 00:50:10.000]   So that's also an area I'm not an expert in,
[00:50:10.000 --> 00:50:12.000]   but you need to go become an expert.
[00:50:12.000 --> 00:50:16.000]   So my primary desire for you to see
[00:50:16.000 --> 00:50:20.000]   is that you've got to decide on your strategy.
[00:50:20.000 --> 00:50:22.000]   Are you going to become a trader
[00:50:22.000 --> 00:50:24.000]   where you're going to be predicting things
[00:50:24.000 --> 00:50:25.000]   in the short term,
[00:50:25.000 --> 00:50:26.000]   like interest rate movements,
[00:50:26.000 --> 00:50:30.000]   like which bond fund is going to do better than another,
[00:50:30.000 --> 00:50:34.000]   like is a short-term,
[00:50:34.000 --> 00:50:37.000]   ultra-short bond fund going to be better?
[00:50:37.000 --> 00:50:39.000]   In that case, do more research.
[00:50:39.000 --> 00:50:41.000]   By the way, I thank you for the question.
[00:50:41.000 --> 00:50:42.000]   Do more research, though,
[00:50:42.000 --> 00:50:44.000]   until you're not asking me the question.
[00:50:44.000 --> 00:50:46.000]   Or are you just going to say,
[00:50:46.000 --> 00:50:49.000]   "My time and energy is better hit elsewhere"?
[00:50:49.000 --> 00:50:52.000]   And in that case, pick your portfolio.
[00:50:52.000 --> 00:50:54.000]   Pick whatever funds are available to you.
[00:50:54.000 --> 00:50:56.000]   Stick with it and go on about making money
[00:50:56.000 --> 00:50:58.000]   and pouring money into it.
[00:50:58.000 --> 00:51:00.000]   Incidentally, if you're curious,
[00:51:00.000 --> 00:51:02.000]   I actually don't own any bonds.
[00:51:02.000 --> 00:51:04.000]   Me personally, this is my personal opinion,
[00:51:04.000 --> 00:51:05.000]   not giving investment advice to you,
[00:51:05.000 --> 00:51:08.000]   I don't own any bonds, and I don't get it.
[00:51:08.000 --> 00:51:12.000]   I think it's easier for me to train myself,
[00:51:12.000 --> 00:51:14.000]   as a young person, to train myself
[00:51:14.000 --> 00:51:19.000]   to not be emotional about market changes,
[00:51:19.000 --> 00:51:22.000]   and that's better in many ways
[00:51:22.000 --> 00:51:27.000]   than trying to lower my potential returns with bonds.
[00:51:27.000 --> 00:51:28.000]   Now, if you look at the research,
[00:51:28.000 --> 00:51:30.000]   15% allocation to bonds,
[00:51:30.000 --> 00:51:31.000]   is that going to lower your returns?
[00:51:31.000 --> 00:51:33.000]   Not much, if at all.
[00:51:33.000 --> 00:51:35.000]   But to me, I just—I don't know.
[00:51:35.000 --> 00:51:38.000]   I personally, for me and my portfolio,
[00:51:38.000 --> 00:51:39.000]   I don't get it.
[00:51:39.000 --> 00:51:41.000]   I don't see any reason why I want to own bonds.
[00:51:41.000 --> 00:51:43.000]   That's very different than if I'm doing planning.
[00:51:43.000 --> 00:51:44.000]   I want to be clear.
[00:51:44.000 --> 00:51:46.000]   It's very different than if I'm planning
[00:51:46.000 --> 00:51:48.000]   for someone who's 65 years old
[00:51:48.000 --> 00:51:49.000]   and we're getting into this scenario
[00:51:49.000 --> 00:51:54.000]   of how do we stabilize income.
[00:51:54.000 --> 00:51:55.000]   But in my opinion,
[00:51:55.000 --> 00:51:57.000]   I would rather just own stocks all the time,
[00:51:57.000 --> 00:51:59.000]   and I'd rather be an owner, not a lender.
[00:51:59.000 --> 00:52:02.000]   And I can't—I don't like the emotion
[00:52:02.000 --> 00:52:03.000]   of trying to figure out
[00:52:03.000 --> 00:52:05.000]   what's going to happen with government debt,
[00:52:05.000 --> 00:52:07.000]   what's going to happen with interest rates,
[00:52:07.000 --> 00:52:08.000]   and all of that going to be affecting.
[00:52:08.000 --> 00:52:11.000]   I'm more comfortable just simply owning companies
[00:52:11.000 --> 00:52:13.000]   and collecting money as an individual.
[00:52:13.000 --> 00:52:14.000]   So that's how I've answered it,
[00:52:14.000 --> 00:52:16.000]   which is why I don't bother too much.
[00:52:16.000 --> 00:52:17.000]   So my answer to your question is,
[00:52:17.000 --> 00:52:20.000]   I can't give you—I can't,
[00:52:20.000 --> 00:52:21.000]   and I wouldn't if I could,
[00:52:21.000 --> 00:52:22.000]   but I just can't.
[00:52:22.000 --> 00:52:23.000]   I can't give you any recommendations
[00:52:23.000 --> 00:52:27.000]   that are worth anything on whether you should buy
[00:52:27.000 --> 00:52:29.000]   ultra-short bonds or T-bills or any of that
[00:52:29.000 --> 00:52:30.000]   because I don't trade,
[00:52:30.000 --> 00:52:32.000]   and I don't know anything about it.
[00:52:32.000 --> 00:52:34.000]   So go find someone who's a trader
[00:52:34.000 --> 00:52:35.000]   and who can help you
[00:52:35.000 --> 00:52:36.000]   and someone that you buy into.
[00:52:36.000 --> 00:52:39.000]   Or if not, if you're just going to go
[00:52:39.000 --> 00:52:41.000]   based upon modern portfolio theory,
[00:52:41.000 --> 00:52:42.000]   pick whatever you've got available.
[00:52:42.000 --> 00:52:43.000]   Do it all today.
[00:52:43.000 --> 00:52:45.000]   Don't worry about anything in the short term
[00:52:45.000 --> 00:52:47.000]   because it's irrelevant to your plan.
[00:52:47.000 --> 00:52:50.000]   Four years from now, interest rates go up.
[00:52:50.000 --> 00:52:53.000]   Your bond fund declines in value by 22 percent.
[00:52:53.000 --> 00:52:55.000]   Whatever. Keep going.
[00:52:55.000 --> 00:52:57.000]   It doesn't matter at all.
[00:52:57.000 --> 00:52:59.000]   Hope that helps.
[00:52:59.000 --> 00:53:00.000]   It's the best I got for you.
[00:53:00.000 --> 00:53:01.000]   Know your strategy,
[00:53:01.000 --> 00:53:04.000]   and if it's modern portfolio theory,
[00:53:04.000 --> 00:53:05.000]   it doesn't matter.
[00:53:05.000 --> 00:53:06.000]   Pick it. Go all in.
[00:53:06.000 --> 00:53:08.000]   And if it's short-term trading and prognostication,
[00:53:08.000 --> 00:53:10.000]   I'm unqualified to answer the question,
[00:53:10.000 --> 00:53:12.000]   so you're going to have to find somebody else
[00:53:12.000 --> 00:53:14.000]   who can talk to that.
[00:53:14.000 --> 00:53:15.000]   I'm not qualified for it.
[00:53:15.000 --> 00:53:17.000]   It doesn't interest me.
[00:53:17.000 --> 00:53:19.000]   Next question comes from Arthur.
[00:53:19.000 --> 00:53:21.000]   Arthur says, "Hi, Joshua.
[00:53:21.000 --> 00:53:22.000]   I'm trying to get on my way
[00:53:22.000 --> 00:53:24.000]   to being financially independent.
[00:53:24.000 --> 00:53:27.000]   Currently, I'm maxing out my 401(k)s,
[00:53:27.000 --> 00:53:28.000]   my Roth IRAs,
[00:53:28.000 --> 00:53:30.000]   and I have no debt besides my house,
[00:53:30.000 --> 00:53:31.000]   and I'm looking to pay off my mortgage
[00:53:31.000 --> 00:53:33.000]   to help with my financial independence.
[00:53:33.000 --> 00:53:35.000]   I was using an online calculator
[00:53:35.000 --> 00:53:37.000]   to try some scenarios,
[00:53:37.000 --> 00:53:39.000]   and I'm just going to briefly describe
[00:53:39.000 --> 00:53:40.000]   these two scenarios.
[00:53:40.000 --> 00:53:43.000]   He tries to put an extra $50,000 payment up front
[00:53:43.000 --> 00:53:44.000]   in one scenario.
[00:53:44.000 --> 00:53:46.000]   So he has $50,000 in cash,
[00:53:46.000 --> 00:53:49.000]   and he says, "I want to put the $50,000 in up front,
[00:53:49.000 --> 00:53:52.000]   or should I put the $50,000 into a Betterment account
[00:53:52.000 --> 00:53:54.000]   and take out $2,000 a month
[00:53:54.000 --> 00:53:56.000]   over the next two years
[00:53:56.000 --> 00:53:58.000]   in order to have an extra mortgage payment?"
[00:53:58.000 --> 00:53:59.000]   I put the numbers in,
[00:53:59.000 --> 00:54:01.000]   and I was shocked to see
[00:54:01.000 --> 00:54:03.000]   that if I did the one-time payment,
[00:54:03.000 --> 00:54:07.000]   I would only save $1,467 on interest.
[00:54:07.000 --> 00:54:11.000]   He has a loan with a 3.5% interest rate,
[00:54:11.000 --> 00:54:17.000]   and he has a balance on it of $267,000
[00:54:17.000 --> 00:54:19.000]   after what looks like a prepayment
[00:54:19.000 --> 00:54:21.000]   that he already had scheduled.
[00:54:21.000 --> 00:54:23.000]   So this is an interesting question.
[00:54:23.000 --> 00:54:26.000]   He says, "Should I put in $50,000 today,
[00:54:26.000 --> 00:54:30.000]   or should I put $50,000 in an investment account
[00:54:30.000 --> 00:54:33.000]   and then take out of that account $2,000
[00:54:33.000 --> 00:54:34.000]   for the next 24 months
[00:54:34.000 --> 00:54:38.000]   in order to pay extra on the debt?"
[00:54:40.000 --> 00:54:44.000]   My answer to this, Arthur, would be that you probably—
[00:54:44.000 --> 00:54:47.000]   I think you're answering—
[00:54:47.000 --> 00:54:49.000]   you're kind of running the wrong things.
[00:54:49.000 --> 00:54:51.000]   Make sure—go back and listen to the show
[00:54:51.000 --> 00:54:54.000]   that I did with Joe, a rebel spy,
[00:54:54.000 --> 00:54:56.000]   to talk about the difference between
[00:54:56.000 --> 00:55:00.000]   should I pay off debt early,
[00:55:00.000 --> 00:55:01.000]   or should I invest early?
[00:55:01.000 --> 00:55:03.000]   Should I pay off debt first,
[00:55:03.000 --> 00:55:04.000]   or should I invest first?
[00:55:04.000 --> 00:55:06.000]   I would tell you that your answer
[00:55:06.000 --> 00:55:09.000]   is going to come down to math versus emotion.
[00:55:09.000 --> 00:55:12.000]   And that you should calculate the various scenarios,
[00:55:12.000 --> 00:55:13.000]   but at the end of the day,
[00:55:13.000 --> 00:55:18.000]   your answer is going to come down to math versus emotion.
[00:55:18.000 --> 00:55:21.000]   The math is that you should—
[00:55:21.000 --> 00:55:23.000]   if you are comfortable with math
[00:55:23.000 --> 00:55:25.000]   and you're not concerned about emotional intensity
[00:55:25.000 --> 00:55:29.000]   or emotional satisfaction of paying off the debt,
[00:55:29.000 --> 00:55:31.000]   or you don't have some non-mathematic reason
[00:55:31.000 --> 00:55:33.000]   to pay off the debt,
[00:55:33.000 --> 00:55:35.000]   that you should not pay early
[00:55:35.000 --> 00:55:38.000]   on a 3.5% 15-year fixed-rate mortgage.
[00:55:38.000 --> 00:55:40.000]   And you should do neither of those plans.
[00:55:40.000 --> 00:55:45.000]   You should not put the $50,000 into the mortgage now.
[00:55:45.000 --> 00:55:48.000]   You should not put the $50,000 into the Betterment account
[00:55:48.000 --> 00:55:49.000]   and then take $2,000 off.
[00:55:49.000 --> 00:55:52.000]   You should put the $50,000 aside,
[00:55:52.000 --> 00:55:54.000]   and you should just let it be alone
[00:55:54.000 --> 00:55:56.000]   and just pay the mortgage on the minimum schedule.
[00:55:56.000 --> 00:55:59.000]   If you are focusing on the emotion—
[00:55:59.000 --> 00:56:02.000]   which is, I believe, an entirely valid
[00:56:02.000 --> 00:56:05.000]   and important decision-making process.
[00:56:05.000 --> 00:56:07.000]   So if you're focusing on the emotion
[00:56:07.000 --> 00:56:09.000]   and the benefit of emotionally
[00:56:09.000 --> 00:56:11.000]   of having your house paid off,
[00:56:11.000 --> 00:56:13.000]   then in that scenario,
[00:56:13.000 --> 00:56:15.000]   you should put the $50,000 in today
[00:56:15.000 --> 00:56:17.000]   and you should focus as quickly as possible
[00:56:17.000 --> 00:56:18.000]   on paying it off.
[00:56:18.000 --> 00:56:20.000]   And you should apply the emotional intensity
[00:56:20.000 --> 00:56:22.000]   of paying off the debt.
[00:56:22.000 --> 00:56:25.000]   And so you should not invest the money
[00:56:25.000 --> 00:56:27.000]   into the Betterment account.
[00:56:27.000 --> 00:56:28.000]   But if you're focusing on the math,
[00:56:28.000 --> 00:56:30.000]   then even the Betterment account with the $2,000
[00:56:30.000 --> 00:56:33.000]   doesn't make any sense.
[00:56:33.000 --> 00:56:34.000]   Because if you're focusing on the math
[00:56:34.000 --> 00:56:36.000]   and not the emotion,
[00:56:36.000 --> 00:56:37.000]   you shouldn't be calculating
[00:56:37.000 --> 00:56:40.000]   what the mortgage prepayment would be.
[00:56:40.000 --> 00:56:41.000]   You should be calculating
[00:56:41.000 --> 00:56:43.000]   what that account would be potentially worth
[00:56:43.000 --> 00:56:45.000]   at the end of 15 years
[00:56:45.000 --> 00:56:46.000]   at the rate of return
[00:56:46.000 --> 00:56:48.000]   that you think you're going to achieve
[00:56:48.000 --> 00:56:49.000]   on your debt.
[00:56:49.000 --> 00:56:50.000]   So let's run some numbers.
[00:56:50.000 --> 00:56:52.000]   So I wanted to keep these numbers simple
[00:56:52.000 --> 00:56:53.000]   so that they would not be difficult
[00:56:53.000 --> 00:56:55.000]   to listen to on a podcast.
[00:56:55.000 --> 00:56:57.000]   But this is why all of you,
[00:56:57.000 --> 00:56:59.000]   you have to learn how to calculate your numbers.
[00:56:59.000 --> 00:57:00.000]   You have to create a spreadsheet,
[00:57:00.000 --> 00:57:02.000]   use a spreadsheet, use a calculator.
[00:57:02.000 --> 00:57:03.000]   And this is what Arthur did,
[00:57:03.000 --> 00:57:05.000]   is he sent me his calculations,
[00:57:05.000 --> 00:57:07.000]   and that was why he was shocked to see
[00:57:07.000 --> 00:57:09.000]   that there was relatively little difference in interest.
[00:57:09.000 --> 00:57:11.000]   So in the scenario
[00:57:11.000 --> 00:57:14.000]   where we have a $267,000 balance,
[00:57:14.000 --> 00:57:16.000]   and we have a 3.5% interest rate,
[00:57:16.000 --> 00:57:18.000]   and then a base payment,
[00:57:18.000 --> 00:57:19.000]   and I assume, Arthur,
[00:57:19.000 --> 00:57:21.000]   that you are doing a principal and interest payment
[00:57:21.000 --> 00:57:23.000]   of $2,700 a month,
[00:57:23.000 --> 00:57:26.000]   which, by the way, is probably not right.
[00:57:26.000 --> 00:57:27.000]   You probably included taxes and insurance
[00:57:27.000 --> 00:57:28.000]   in that number,
[00:57:28.000 --> 00:57:30.000]   because that would be on a schedule
[00:57:30.000 --> 00:57:33.000]   of being paid off in the year 2024.
[00:57:33.000 --> 00:57:37.000]   Now, I assume that's your principal and interest number,
[00:57:37.000 --> 00:57:40.000]   and so that would be 10 years left on this loan.
[00:57:40.000 --> 00:57:42.000]   So if Arthur has a $267,000 mortgage
[00:57:42.000 --> 00:57:44.000]   with a 3.5% interest rate
[00:57:44.000 --> 00:57:46.000]   and a monthly payment of $2,700,
[00:57:46.000 --> 00:57:49.000]   just paying at that flat number,
[00:57:49.000 --> 00:57:52.000]   then in 117 months,
[00:57:52.000 --> 00:57:54.000]   he will have his debt paid off.
[00:57:54.000 --> 00:57:58.000]   And 117 months is exactly 9.75 years,
[00:57:58.000 --> 00:58:02.000]   so that would be paid off in July of 2024.
[00:58:02.000 --> 00:58:06.000]   He would pay a total interest of $48,457
[00:58:06.000 --> 00:58:09.000]   over the coming 10 years.
[00:58:09.000 --> 00:58:13.000]   Now, if we put the extra $50,000 in as a lump sum,
[00:58:13.000 --> 00:58:16.000]   so we toss in $50,000 of a lump sum today
[00:58:16.000 --> 00:58:19.000]   and a balance of $267,000,
[00:58:19.000 --> 00:58:23.000]   then the debt will be paid off in June of 2022
[00:58:23.000 --> 00:58:25.000]   instead of July of 2024,
[00:58:25.000 --> 00:58:27.000]   so about two years earlier,
[00:58:27.000 --> 00:58:31.000]   and the total interest paid would be about $30,821.
[00:58:31.000 --> 00:58:34.000]   So it would be a difference between $48,000 and $30,000
[00:58:34.000 --> 00:58:36.000]   for about $18,000.
[00:58:36.000 --> 00:58:39.000]   So that would be a savings of $18,000 of interest
[00:58:39.000 --> 00:58:41.000]   versus $50,000.
[00:58:41.000 --> 00:58:43.000]   But what did you give up in exchange for that?
[00:58:43.000 --> 00:58:45.000]   Well, you gave up whatever you think
[00:58:45.000 --> 00:58:47.000]   the $50,000 would grow to,
[00:58:47.000 --> 00:58:48.000]   so that's what you need to calculate
[00:58:48.000 --> 00:58:50.000]   because that's your opportunity cost.
[00:58:50.000 --> 00:58:52.000]   So if we run a calculation here,
[00:58:52.000 --> 00:58:55.000]   let's put in $50,000 in as our present value.
[00:58:55.000 --> 00:58:58.000]   Let's use an 8% number for interest,
[00:58:58.000 --> 00:59:01.000]   and let's say that we have from today to 2024,
[00:59:01.000 --> 00:59:03.000]   so let's just use 10 years for simple numbers,
[00:59:03.000 --> 00:59:05.000]   and we're not going to make any further payments.
[00:59:05.000 --> 00:59:10.000]   Well, in 2024, that money would be worth $108,000
[00:59:10.000 --> 00:59:14.000]   if you invested the $50,000 at the interest rate
[00:59:14.000 --> 00:59:16.000]   that I just said, so that's your opportunity cost
[00:59:16.000 --> 00:59:18.000]   is you're giving up the $108,000
[00:59:18.000 --> 00:59:22.000]   in order to get the $18,000 of interest savings
[00:59:22.000 --> 00:59:25.000]   in my example, very simplified example.
[00:59:25.000 --> 00:59:28.000]   So that's the true comparison that you need to be doing.
[00:59:28.000 --> 00:59:30.000]   Now, the Betterment account comparison that you made
[00:59:30.000 --> 00:59:32.000]   doesn't really make any sense
[00:59:32.000 --> 00:59:35.000]   because investing in a Betterment account,
[00:59:35.000 --> 00:59:36.000]   that's a stock portfolio,
[00:59:36.000 --> 00:59:38.000]   you can't just simply say,
[00:59:38.000 --> 00:59:39.000]   "I'm going to put the money in there
[00:59:39.000 --> 00:59:42.000]   "and then take $2,000 off over the next 24 months."
[00:59:42.000 --> 00:59:46.000]   That's an entirely invalid comparison for a stock account
[00:59:46.000 --> 00:59:49.000]   because your term, your amount of time
[00:59:49.000 --> 00:59:51.000]   that you have for the money to be invested
[00:59:51.000 --> 00:59:55.000]   is far too short for you to put it in stocks,
[00:59:55.000 --> 00:59:57.000]   and it's also far too short
[00:59:57.000 --> 01:00:00.000]   for you to take off $2,000 a month
[01:00:00.000 --> 01:00:03.000]   on a depleting account over a two-year period.
[01:00:03.000 --> 01:00:06.000]   So this is also not a good plan.
[01:00:06.000 --> 01:00:11.000]   So the entire kind of foundation of your A versus B,
[01:00:11.000 --> 01:00:13.000]   it's flawed from the beginning
[01:00:13.000 --> 01:00:15.000]   because the B plan,
[01:00:15.000 --> 01:00:18.000]   the $2,000 a month calculation that you ran
[01:00:18.000 --> 01:00:21.000]   doesn't include the interest that you're potentially earning
[01:00:21.000 --> 01:00:24.000]   on your investment,
[01:00:24.000 --> 01:00:26.000]   and it also doesn't include the potential losses
[01:00:26.000 --> 01:00:29.000]   on investing the money in stocks.
[01:00:29.000 --> 01:00:32.000]   So to me, this plan simply doesn't work.
[01:00:32.000 --> 01:00:36.000]   It simply doesn't work to put aside the $2,000
[01:00:36.000 --> 01:00:37.000]   regardless of the numbers.
[01:00:37.000 --> 01:00:39.000]   You are right, however.
[01:00:39.000 --> 01:00:40.000]   If I take and I say,
[01:00:40.000 --> 01:00:42.000]   "I'm going to put in $2,000 into the account,"
[01:00:42.000 --> 01:00:45.000]   the interest, instead of the $50,000,
[01:00:45.000 --> 01:00:47.000]   the interest savings of doing the $50,000
[01:00:47.000 --> 01:00:50.000]   versus the $2,000 is negligible.
[01:00:50.000 --> 01:00:52.000]   So again, on the numbers,
[01:00:52.000 --> 01:00:56.000]   $267,000 mortgage balance at a 3.5% rate.
[01:00:56.000 --> 01:00:58.000]   If you put a $50,000 extra payment
[01:00:58.000 --> 01:01:00.000]   and then you put the $2,700 in,
[01:01:00.000 --> 01:01:02.000]   over the life of that mortgage payment,
[01:01:02.000 --> 01:01:07.000]   you're going to pay $30,821.80 of interest.
[01:01:07.000 --> 01:01:11.000]   And if you instead take that money
[01:01:11.000 --> 01:01:13.000]   and over the next 24 months--
[01:01:13.000 --> 01:01:15.000]   and I actually did 25 months
[01:01:15.000 --> 01:01:17.000]   to come out to a total of $50,000--
[01:01:17.000 --> 01:01:20.000]   you put in the extra $2,000,
[01:01:20.000 --> 01:01:24.000]   your total interest savings are $33,051.
[01:01:24.000 --> 01:01:28.000]   So if I do $33,051,
[01:01:28.000 --> 01:01:30.000]   you've saved, in my example,
[01:01:30.000 --> 01:01:33.000]   a total of $2,229 of interest
[01:01:33.000 --> 01:01:35.000]   by prepaying the $50,000.
[01:01:35.000 --> 01:01:37.000]   But you've given up, to get that interest,
[01:01:37.000 --> 01:01:39.000]   the potential investment growth.
[01:01:39.000 --> 01:01:42.000]   The problem is that you can't count on
[01:01:42.000 --> 01:01:44.000]   potential investment growth
[01:01:44.000 --> 01:01:46.000]   on a 24-month period in stocks.
[01:01:46.000 --> 01:01:47.000]   It just simply doesn't work.
[01:01:47.000 --> 01:01:50.000]   Unless you are convinced that you can predict
[01:01:50.000 --> 01:01:52.000]   the gyrations of the market
[01:01:52.000 --> 01:01:53.000]   over the next 24 months,
[01:01:53.000 --> 01:01:55.000]   or you can predict the growth
[01:01:55.000 --> 01:01:56.000]   of your specific market.
[01:01:56.000 --> 01:01:58.000]   So I would reframe the conversation.
[01:01:58.000 --> 01:02:00.000]   And I would encourage you guys,
[01:02:00.000 --> 01:02:02.000]   this is why you need to learn to do math
[01:02:02.000 --> 01:02:03.000]   and run it for yourself.
[01:02:03.000 --> 01:02:04.000]   Get comfortable with it.
[01:02:04.000 --> 01:02:06.000]   It's so easy with a decent spreadsheet,
[01:02:06.000 --> 01:02:08.000]   so easy with some decent calculators
[01:02:08.000 --> 01:02:11.000]   to put it in, but you need the framework.
[01:02:11.000 --> 01:02:13.000]   If you want to pay off your house, go for it.
[01:02:13.000 --> 01:02:15.000]   That's awesome. Pay it off.
[01:02:15.000 --> 01:02:16.000]   Put all the money into it,
[01:02:16.000 --> 01:02:18.000]   and get as energetic about it as crazy,
[01:02:18.000 --> 01:02:20.000]   and put all the money in today,
[01:02:20.000 --> 01:02:22.000]   and enjoy the satisfaction
[01:02:22.000 --> 01:02:26.000]   of a $50,000 smaller balance.
[01:02:26.000 --> 01:02:28.000]   But if you don't want to pay it off,
[01:02:28.000 --> 01:02:29.000]   invest the money,
[01:02:29.000 --> 01:02:31.000]   and don't do this half-and-half thing,
[01:02:31.000 --> 01:02:33.000]   because the cost is too big
[01:02:33.000 --> 01:02:36.000]   as far as the lost cost, the opportunity cost.
[01:02:36.000 --> 01:02:37.000]   The money that you've given up
[01:02:37.000 --> 01:02:40.000]   on the interest is simply too big.
[01:02:40.000 --> 01:02:41.000]   So I hope that's helpful for you.
[01:02:41.000 --> 01:02:43.000]   Thank you for the question.
[01:02:43.000 --> 01:02:45.000]   Next question comes from Ashley.
[01:02:45.000 --> 01:02:47.000]   She says, "Okay, Mr. Financial, I need help.
[01:02:47.000 --> 01:02:50.000]   "First, I have a medical bill for my son's surgery
[01:02:50.000 --> 01:02:53.000]   "that they are demanding that I pay $1,400 all at once,
[01:02:53.000 --> 01:02:55.000]   "or else they will sue me.
[01:02:55.000 --> 01:02:57.000]   "Is there a company that gives medical loans?
[01:02:57.000 --> 01:02:59.000]   "Also, do you have or suggest
[01:02:59.000 --> 01:03:01.000]   "a program for debt consolidation
[01:03:01.000 --> 01:03:03.000]   "or the best way to get out of credit card debt?
[01:03:03.000 --> 01:03:05.000]   "I was doing fine when I was a general manager,
[01:03:05.000 --> 01:03:07.000]   "but I took a step down a while back
[01:03:07.000 --> 01:03:09.000]   "so that I can spend time with my son.
[01:03:09.000 --> 01:03:11.000]   "That got me into some trouble,
[01:03:11.000 --> 01:03:13.000]   "especially because my boss literally said
[01:03:13.000 --> 01:03:17.000]   "I can scrounge for shifts since I refuse to work Sundays
[01:03:17.000 --> 01:03:18.000]   "since I'm a Sunday school teacher.
[01:03:18.000 --> 01:03:20.000]   "Modern-day persecution.
[01:03:20.000 --> 01:03:21.000]   "Anywho, I just got another job
[01:03:21.000 --> 01:03:24.000]   "and will be working at both
[01:03:24.000 --> 01:03:26.000]   "trying to dig myself out of this hole.
[01:03:26.000 --> 01:03:27.000]   "If you can give me any advice
[01:03:27.000 --> 01:03:28.000]   "or point me in the right direction,
[01:03:28.000 --> 01:03:29.000]   "I'd really appreciate it.
[01:03:29.000 --> 01:03:32.000]   "Thank you, Ashley."
[01:03:32.000 --> 01:03:34.000]   Ashley, thank you for the question.
[01:03:34.000 --> 01:03:36.000]   A couple answers for you.
[01:03:36.000 --> 01:03:37.000]   Man, I'm sorry.
[01:03:37.000 --> 01:03:39.000]   That's a bummer to have,
[01:03:39.000 --> 01:03:43.000]   when a kid has surgery and medical expenses
[01:03:43.000 --> 01:03:46.000]   beyond what is covered by insurance.
[01:03:46.000 --> 01:03:48.000]   What a bummer, and to come up with the money.
[01:03:48.000 --> 01:03:50.000]   First of all, here's what I would say.
[01:03:50.000 --> 01:03:53.000]   Do not be scared when somebody threatens to sue you.
[01:03:53.000 --> 01:03:55.000]   I know it's tough, and what happens is
[01:03:55.000 --> 01:03:57.000]   that when people first threaten to sue you
[01:03:57.000 --> 01:03:59.000]   and they say they're gonna sue you for the money,
[01:03:59.000 --> 01:04:02.000]   it immediately just sparks fear in our lives,
[01:04:02.000 --> 01:04:06.000]   and we do crazy, dumb stuff when we're fearful.
[01:04:06.000 --> 01:04:10.000]   So do not allow fear to take over.
[01:04:10.000 --> 01:04:12.000]   If you are in a position of fear,
[01:04:12.000 --> 01:04:15.000]   and if you're in a position of fear,
[01:04:15.000 --> 01:04:18.000]   you're gonna make bad decisions.
[01:04:18.000 --> 01:04:20.000]   So get out of the position of fear
[01:04:20.000 --> 01:04:24.000]   and ask somebody for help, somebody near you.
[01:04:24.000 --> 01:04:27.000]   Find somebody that you trust, a trusted friend,
[01:04:27.000 --> 01:04:29.000]   a trusted family member.
[01:04:29.000 --> 01:04:32.000]   Find somebody, preferably somebody older.
[01:04:32.000 --> 01:04:33.000]   I know from correspondence with Ashley
[01:04:33.000 --> 01:04:34.000]   that she's fairly young.
[01:04:34.000 --> 01:04:37.000]   Find somebody older in whom you can confide,
[01:04:37.000 --> 01:04:41.000]   somebody that is wiser, that you perceive as being wise,
[01:04:41.000 --> 01:04:42.000]   and just talk to them.
[01:04:42.000 --> 01:04:45.000]   And in my opinion, it doesn't matter so much
[01:04:45.000 --> 01:04:54.000]   about the actual knowledge of the person
[01:04:54.000 --> 01:04:57.000]   as it does about their emotional stability.
[01:04:57.000 --> 01:05:00.000]   Now, I don't know a lot about what's going on in your life.
[01:05:00.000 --> 01:05:02.000]   Ashley, you mentioned a son,
[01:05:02.000 --> 01:05:05.000]   but you didn't mention a husband or a boyfriend,
[01:05:05.000 --> 01:05:06.000]   so I'm assuming it sounds like
[01:05:06.000 --> 01:05:08.000]   you're dealing with this on your own.
[01:05:08.000 --> 01:05:11.000]   And so I would encourage you to find a friend
[01:05:11.000 --> 01:05:14.000]   or a trusted person that you can talk with.
[01:05:14.000 --> 01:05:17.000]   You need somebody who's outside of the situation
[01:05:17.000 --> 01:05:18.000]   who can help you to handle the emotion.
[01:05:18.000 --> 01:05:20.000]   I've seen this time and again, time and again,
[01:05:20.000 --> 01:05:21.000]   working with people,
[01:05:21.000 --> 01:05:23.000]   is that I'm entirely unaffected
[01:05:23.000 --> 01:05:26.000]   by the emotion of somebody else's life.
[01:05:26.000 --> 01:05:27.000]   As for me, it's just simple.
[01:05:27.000 --> 01:05:28.000]   It's just simple math.
[01:05:28.000 --> 01:05:29.000]   But when you're in the middle of it,
[01:05:29.000 --> 01:05:31.000]   and I get in the middle of it with my own situations,
[01:05:31.000 --> 01:05:33.000]   in my life, which is why I need somebody,
[01:05:33.000 --> 01:05:35.000]   we all need a good, trusted confidant
[01:05:35.000 --> 01:05:38.000]   or mentor or advisor to talk with.
[01:05:38.000 --> 01:05:40.000]   But when I get into the situation,
[01:05:40.000 --> 01:05:42.000]   I just can't see around it.
[01:05:42.000 --> 01:05:45.000]   You have a very simple life and math problem,
[01:05:45.000 --> 01:05:49.000]   and it's very solvable if you can get out of the emotion of it
[01:05:49.000 --> 01:05:52.000]   and get into the action of it.
[01:05:52.000 --> 01:05:54.000]   Basically, your situation is simple.
