
[00:00:00.000 --> 00:00:08.340]   [BLANK_AUDIO]
[00:44:46.240 --> 00:44:51.720]   You remember George Raft was the actor who said he spent $10 million on
[00:44:51.720 --> 00:44:54.040]   women, booze, and gambling, and the rest of it he wasted.
[00:44:54.040 --> 00:44:59.760]   >> [LAUGH] >> I think the key to the recommendation
[00:44:59.760 --> 00:45:04.500]   is a unique situation, no errors, and wants to spend it all.
[00:45:04.500 --> 00:45:06.640]   And that's pretty- >> Not unusual though, I mean-
[00:45:06.640 --> 00:45:08.080]   >> No, no, I'm saying though,
[00:45:08.080 --> 00:45:12.080]   it's unique to him and it's not so- >> But also it's not so
[00:45:12.080 --> 00:45:16.600]   unique in that for the vast majority of people, investors,
[00:45:16.600 --> 00:45:20.080]   they're, to maintain any semblance of a standard of living,
[00:45:20.080 --> 00:45:23.480]   they're gonna have to spend their assets down over time.
[00:45:23.480 --> 00:45:29.760]   And I feel the important thing is to, again, establish a financial plan
[00:45:29.760 --> 00:45:34.640]   that allows you to visually see how you can spend it down at a rate
[00:45:34.640 --> 00:45:38.960]   that makes sense, and then readjust it every year based on inflation,
[00:45:38.960 --> 00:45:41.160]   based on what happens in the markets.
[00:45:41.160 --> 00:45:45.840]   And also based on the biggest question mark of all in retirement is that is,
[00:45:45.840 --> 00:45:47.600]   what is your health care cost?
[00:45:47.600 --> 00:45:49.600]   >> There's one more thing I wanna throw out there which we haven't heard yet,
[00:45:49.600 --> 00:45:51.920]   and that is reverse mortgage when you're home.
[00:45:51.920 --> 00:45:54.360]   And I think that'll, for your situation,
[00:45:54.360 --> 00:45:57.480]   if you have a home, a reverse mortgage might be the thing you wanna do.
[00:45:57.480 --> 00:46:00.360]   So we haven't talked about reverse mortgages as part of,
[00:46:00.360 --> 00:46:04.680]   you have talked about it, remember, in years past as part of this financial plan.
[00:46:04.680 --> 00:46:08.480]   >> One other quick mention to back up to the annuity discussion.
[00:46:08.480 --> 00:46:12.040]   Mel, you mentioned the idea of buying multiple annuities to spread the insurer
[00:46:12.040 --> 00:46:12.800]   risk.
[00:46:12.800 --> 00:46:16.280]   I think there's another good reason to think about maybe laddering annuities,
[00:46:16.280 --> 00:46:18.000]   which is the current interest rate environment.
[00:46:18.000 --> 00:46:23.480]   So single premium immediate annuities are quite low by historical standards right
[00:46:23.480 --> 00:46:25.360]   now due to the current interest rate environment.
[00:46:25.360 --> 00:46:28.920]   So even though it would be more cumbersome than buying just a single
[00:46:28.920 --> 00:46:33.440]   immediate annuity and letting it ride, I think it does make sense to spread out
[00:46:33.440 --> 00:46:37.440]   the purchases over a period of time to potentially obtain a range of interest
[00:46:37.440 --> 00:46:38.680]   rate environments.
[00:46:38.680 --> 00:46:40.800]   >> On the topic of buying annuities,
[00:46:40.800 --> 00:46:45.720]   if you're looking to stay within the state guarantee association limits,
[00:46:45.720 --> 00:46:49.360]   it's important to note not only that the limit varies by state, but
[00:46:49.360 --> 00:46:51.920]   the applicable rules vary by state.
[00:46:51.920 --> 00:46:55.360]   So for instance, some states will back you up,
[00:46:55.360 --> 00:47:00.320]   they'll make you whole in the event that the annuity defaults.
[00:47:00.320 --> 00:47:04.160]   If you live in that state when it defaults, other states,
[00:47:04.160 --> 00:47:08.760]   their guarantee applies if you purchased the annuity when you lived in that state.
[00:47:08.760 --> 00:47:14.960]   So for instance, if you currently live in a state that has a $300,000 limit and
[00:47:14.960 --> 00:47:18.080]   you're considering moving to another state in retirement,
[00:47:18.080 --> 00:47:19.820]   this is something you'll want to think about.
[00:47:19.820 --> 00:47:24.640]   Because you don't want to move to a state with a $100,000 limit necessarily.
[00:47:24.640 --> 00:47:28.440]   There are obviously factors involved in moving place and living.
[00:47:28.440 --> 00:47:30.880]   But you'd want to pay attention to those rules and
[00:47:30.880 --> 00:47:33.320]   see if it's going to expose you to an additional level of credit risk.
[00:47:33.320 --> 00:47:40.400]   >> Bill, didn't you write that if there's a systemic issue in the insurance
[00:47:40.400 --> 00:47:44.680]   industry, the state guarantee would be a little more than a speed bump?
[00:47:44.680 --> 00:47:47.160]   >> That was the word I used, yes.
[00:47:47.160 --> 00:47:52.600]   >> And then I have a pet peeve, and everyone does this, including last night.
[00:47:52.600 --> 00:47:57.200]   You can earn 7% income on an annuity.
[00:47:57.200 --> 00:48:01.640]   Why would you, therefore, want to buy a 1.7% total bond fund?
[00:48:01.640 --> 00:48:04.680]   I've compared apples to oranges.
[00:48:04.680 --> 00:48:09.720]   Most of the return on the single premium immediate annuity is your return
[00:48:09.720 --> 00:48:16.640]   on principal. >> Well, it's even better than principal.
[00:48:16.640 --> 00:48:19.120]   It's the principal of the people who died before you.
[00:48:19.120 --> 00:48:25.840]   >> [LAUGH]
[00:48:25.840 --> 00:48:28.400]   >> There's a non-mobilized question from
[00:48:28.400 --> 00:48:32.920]   over there, gold coins or gold ETF? >> Gold coins, absolutely.
[00:48:32.920 --> 00:48:34.920]   >> [LAUGH]
[00:48:34.920 --> 00:48:36.320]   >> Gold coins.
[00:48:36.320 --> 00:48:40.120]   I mean, look, if the Armageddon comes,
[00:48:40.120 --> 00:48:43.360]   is anybody going to want to buy your share of the GLD?
[00:48:43.360 --> 00:48:44.520]   >> [LAUGH]
[00:48:44.520 --> 00:48:45.920]   >> If you can trade it,
[00:48:45.920 --> 00:48:49.120]   if the markets are even open, no, you're going to have those gold coins sitting in
[00:48:49.120 --> 00:48:53.520]   your safe next to your shotgun. >> [LAUGH]
[00:48:53.520 --> 00:48:56.240]   >> I'll play the straight man here.
[00:48:56.240 --> 00:49:01.160]   More seriously, Craig Rowland wrote a wonderful book on the permanent portfolio.
[00:49:01.160 --> 00:49:02.720]   He's got about 70 pages.
[00:49:02.720 --> 00:49:07.320]   It's just fascinating to read about why are you buying gold, okay?
[00:49:07.320 --> 00:49:08.920]   Are you buying it to hedge inflation?
[00:49:08.920 --> 00:49:12.200]   Well, then buy GLD, buy a gold miner.
[00:49:12.200 --> 00:49:16.960]   I would even say buy just a natural resources fund, like the Energy Fund,
[00:49:16.960 --> 00:49:22.800]   all right, which is, in spite of Jack's comments, I think it's an excellent fund.
[00:49:22.800 --> 00:49:26.320]   I think they'd find anything by bringing that fund out.
[00:49:26.320 --> 00:49:31.560]   If, on the other hand, you're worried about breakdown of social order,
[00:49:31.560 --> 00:49:36.000]   then probably Canada's an animal hoarder, I would bet.
[00:49:36.000 --> 00:49:40.560]   And if you're really concerned about the entire breakdown of society,
[00:49:40.560 --> 00:49:46.000]   then you want to put gold in a vault in New Zealand or Switzerland, all right?
[00:49:46.000 --> 00:49:49.480]   Which he tells you exactly how to do all this, it's absolutely fascinating stuff.
[00:49:49.480 --> 00:49:50.920]   >> [LAUGH]
[00:49:50.920 --> 00:49:53.000]   >> Seriously.
[00:49:53.000 --> 00:49:56.800]   And then your only problem, of course, is finding a way out of the country.
[00:49:56.800 --> 00:50:01.360]   >> [LAUGH] >> Okay,
[00:50:01.360 --> 00:50:03.960]   here's a comment and a question.
[00:50:03.960 --> 00:50:09.880]   It says it seems every financial expert is saying to get out of bond funds this year.
[00:50:09.880 --> 00:50:12.580]   Some say to buy individual bonds instead.
[00:50:12.580 --> 00:50:13.080]   Bonds.
[00:50:13.080 --> 00:50:20.000]   >> I'll just extend that, okay, well, what do bond funds hold?
[00:50:20.000 --> 00:50:23.240]   >> Exactly. >> Individual bonds.
[00:50:23.240 --> 00:50:26.120]   All right, so what's the purpose of getting out of bond funds,
[00:50:26.120 --> 00:50:27.400]   to go into individual bonds?
[00:50:27.400 --> 00:50:31.400]   I can see doing a bond ladder if you have liabilities that have stepped out over ten
[00:50:31.400 --> 00:50:35.040]   years, so you're going to build a ten year ladder of tips, no problem.
[00:50:35.040 --> 00:50:39.520]   You've got liabilities going out over five years, you want to buy a five year CV ladder,
[00:50:39.520 --> 00:50:40.520]   pick those liabilities.
[00:50:40.520 --> 00:50:43.400]   Let's say college savings, you have children going to college,
[00:50:43.400 --> 00:50:45.840]   you want to buy, I used to buy zero coupon bonds for my children.
[00:50:45.840 --> 00:50:49.760]   So I knew exactly what I had coming due every year for them to go to college.
[00:50:49.760 --> 00:50:51.960]   That's a good reason to buy a bond.
[00:50:51.960 --> 00:50:57.520]   You're retired, and you're going to be retired for 20 years, 25 years.
[00:50:57.520 --> 00:51:02.220]   The liability, I mean, the duration of your liabilities are,
[00:51:02.220 --> 00:51:05.880]   if you add it all up, you do it mathematically,
[00:51:05.880 --> 00:51:10.560]   probably comes out to about five, six years, the duration of your liability.
[00:51:10.560 --> 00:51:13.320]   The duration of an intermediate term bond fund is about five years.
[00:51:13.320 --> 00:51:15.000]   Now, the next year, a year from now,
[00:51:15.000 --> 00:51:18.960]   the duration of your liability doesn't come to four years, it stays at five years.
[00:51:18.960 --> 00:51:22.000]   So what I'm saying is, with an intermediate term bond fund,
[00:51:22.000 --> 00:51:26.960]   municipal bond, total bond market, the duration of your liabilities and
[00:51:26.960 --> 00:51:29.080]   the duration of your bond assets are about the same.
[00:51:29.080 --> 00:51:35.680]   If you buy individual bonds, it complicates that.
[00:51:35.680 --> 00:51:38.280]   And so I'm not a fan of doing that.
[00:51:38.280 --> 00:51:40.520]   >> Well, let me take a vote then.
[00:51:40.520 --> 00:51:44.080]   Bill, do you think that people should get out of bonds by this time?
[00:51:44.080 --> 00:51:44.720]   >> No.
[00:51:44.720 --> 00:51:45.600]   >> Rick?
[00:51:45.600 --> 00:51:47.120]   >> No. >> Well, it depends.
[00:51:47.120 --> 00:51:48.640]   Mike?
[00:51:48.640 --> 00:51:50.560]   >> No, but Alan probably has something to say about speeds.
[00:51:50.560 --> 00:51:54.480]   >> [LAUGH] >> You said what I was going to say.
[00:51:54.480 --> 00:51:59.040]   And- >> Well, I think it's very important that
[00:51:59.040 --> 00:52:04.440]   people have an understanding of what can happen to bond funds
[00:52:04.440 --> 00:52:08.600]   in a rising interest rate environment, and to basically stay the course.
[00:52:08.600 --> 00:52:13.560]   Vanguard has an excellent piece on the importance of staying the course.
[00:52:13.560 --> 00:52:17.600]   If you have an intermediate bond fund, when the price begins to drop,
[00:52:17.600 --> 00:52:18.880]   it's just, it's wonderful.
[00:52:18.880 --> 00:52:24.360]   We show it to every client who has an intermediate term bond fund.
[00:52:24.360 --> 00:52:28.520]   Because we're drilling in them the importance of not getting out of it when
[00:52:28.520 --> 00:52:32.040]   the net asset value starts to drop, but
[00:52:32.040 --> 00:52:35.160]   to stay there to capture the higher returns down the road.
[00:52:35.160 --> 00:52:38.000]   So you're prepared for it when interest rates do go up.
[00:52:38.000 --> 00:52:42.520]   It's just gonna be, the outflow of bond funds, dollars out of bond funds,
[00:52:42.520 --> 00:52:46.440]   when interest rates go up, they're just gonna be off the charts.
[00:52:46.440 --> 00:52:50.280]   >> There are any number of phrases that you hear from time to time,
[00:52:50.280 --> 00:52:53.960]   that they all fall into the same category, which is the old 60/40 portfolio
[00:52:53.960 --> 00:52:56.440]   doesn't work anymore, indexing doesn't work anymore.
[00:52:56.440 --> 00:53:00.560]   The traditional portfolio doesn't work anymore.
[00:53:00.560 --> 00:53:04.480]   And don't buy a bond fund anymore, buy bonds.
[00:53:04.480 --> 00:53:08.840]   They all say exactly the same thing, which is hold on to your wallet.
[00:53:08.840 --> 00:53:11.160]   >> I would just like to add one thing to Bill's comment.
[00:53:11.160 --> 00:53:13.400]   His 60/40 portfolio doesn't work.
[00:53:13.400 --> 00:53:17.620]   A week and a half ago, there was a great article in the New York Times about
[00:53:17.620 --> 00:53:19.840]   endowment funds face hard landing.
[00:53:19.840 --> 00:53:22.920]   And a guy, somebody did research on all these endowment funds.
[00:53:22.920 --> 00:53:27.840]   And the conclusion that he came to is that a 60/40 low cost
[00:53:27.840 --> 00:53:31.080]   index fund portfolio is darn hard to beat.
[00:53:31.080 --> 00:53:33.160]   And I posted it on my website, or you can email me.
[00:53:33.160 --> 00:53:34.240]   It's a great article.
[00:53:34.240 --> 00:53:37.840]   >> I'm a better actor, believe me.
[00:53:37.840 --> 00:53:38.520]   >> What's that?
[00:53:38.520 --> 00:53:40.360]   >> [LAUGH] >> What?
[00:53:40.360 --> 00:53:44.340]   >> I wrote a piece for the Wall Street Journal Total Return blog about a month
[00:53:44.340 --> 00:53:47.320]   and a half ago, I quoted Bill Bernstein in it.
[00:53:47.320 --> 00:53:52.880]   But I walked through the simple math of owning a bond versus a bond fund.
[00:53:52.880 --> 00:53:57.480]   And addressed the myth that if you own a bond and hold it to maturity,
[00:53:57.480 --> 00:54:02.400]   it's just an illusion that you eliminated interest rate risk.
[00:54:02.400 --> 00:54:07.080]   >> All right, well, there was a method to that madness.
[00:54:07.080 --> 00:54:10.160]   >> There's also, by the way, a cash drag on buying individual bonds.
[00:54:10.160 --> 00:54:13.520]   Because people buy individual bond letters, interest coming in,
[00:54:13.520 --> 00:54:14.240]   what do you do with it?
[00:54:14.240 --> 00:54:17.880]   If you're not spending it, it sits there in the money market with 0% interest.
[00:54:17.880 --> 00:54:20.240]   Do you have enough money until a bond comes due where you can go out and
[00:54:20.240 --> 00:54:21.240]   buy another bond?
[00:54:21.240 --> 00:54:24.400]   It actually drags down the yield of the portfolio.
[00:54:24.400 --> 00:54:26.440]   >> That was brilliant and insightful, thank you very much.
[00:54:26.440 --> 00:54:29.760]   >> [LAUGH] >> Well, there was a method.
[00:54:29.760 --> 00:54:31.120]   >> Coming from you, that means something else.
[00:54:31.120 --> 00:54:34.520]   >> [LAUGH] >> There was a method about madness in
[00:54:34.520 --> 00:54:37.520]   holding the account, because the question says,
[00:54:37.520 --> 00:54:42.360]   it seems every financial expert is saying to get out of bond firms.
[00:54:42.360 --> 00:54:46.560]   We have a panel of experts here who said don't.
[00:54:46.560 --> 00:54:51.080]   So every financial expert is not saying to get out of bond firms.
[00:54:51.080 --> 00:54:55.400]   That's the answer that I will be taking out of that.
[00:54:55.400 --> 00:55:02.840]   We have one final question here, and I think the answer should be fairly obvious.
[00:55:02.840 --> 00:55:09.120]   But do you think it's reasonable to assume that no one can accurately predict
[00:55:09.120 --> 00:55:15.160]   how any asset class will perform for any length of time in the future?
[00:55:15.160 --> 00:55:16.860]   Yes.
[00:55:16.860 --> 00:55:21.520]   >> No, and the reason why I disagree with that is obviously the question,
[00:55:21.520 --> 00:55:25.800]   the way that people usually try to answer that is in the short term.
[00:55:25.800 --> 00:55:29.480]   But in the long term, I think you can look at valuations and
[00:55:29.480 --> 00:55:34.600]   make a probabilistic statement, stocks are selling for 35 times earnings.
[00:55:34.600 --> 00:55:38.400]   I think their future returns are going to be lower than when they're selling at 10
[00:55:38.400 --> 00:55:42.600]   times earnings, but that doesn't tell you what to do tomorrow.
[00:55:42.600 --> 00:55:45.680]   >> Well, let me make sure you got that whole thing.
[00:55:45.680 --> 00:55:47.640]   It says for any length of time.
[00:55:47.640 --> 00:55:49.480]   >> Yeah. >> You're picking out particular-
[00:55:49.480 --> 00:55:50.760]   >> Yeah, yeah, for any length, yeah.
[00:55:50.760 --> 00:55:54.240]   In other words, I would say for any period that's less than 15 or
[00:55:54.240 --> 00:55:55.720]   20 years, you can't do it.
[00:55:55.720 --> 00:56:00.880]   >> Right, okay, so that was the reason I said no, because I don't consider it.
[00:56:00.880 --> 00:56:03.800]   >> Okay, what is the question again, can you read it?
[00:56:03.800 --> 00:56:08.840]   >> Is it reasonable to assume that no one can accurately predict how any asset
[00:56:08.840 --> 00:56:12.600]   class will perform for any length of time in the future?
[00:56:12.600 --> 00:56:15.400]   So that would be short term, medium term, long term.
[00:56:15.400 --> 00:56:19.480]   >> Is it reasonable to predict that no one can accurately predict.
[00:56:19.480 --> 00:56:22.720]   >> Is it reasonable to assume- >> Assume.
[00:56:22.720 --> 00:56:26.160]   >> Assume no one can predict.
[00:56:26.160 --> 00:56:30.960]   >> Basically, any asset class will perform- >> Any asset class.
[00:56:30.960 --> 00:56:38.600]   >> Any length of time, or any length of time would be one day into infinity.
[00:56:38.600 --> 00:56:39.520]   >> I don't know.
[00:56:39.520 --> 00:56:44.580]   >> [LAUGH] >> I think maybe a better way to rephrase
[00:56:44.580 --> 00:56:47.200]   that question is maybe you can't predict it, but
[00:56:47.200 --> 00:56:51.000]   what assumptions do you use in your financial planning process?
[00:56:51.000 --> 00:56:56.240]   And for that, I think going back to what Bill Bernstein said, and
[00:56:56.240 --> 00:57:00.480]   Vanguard alluded to last night, was the best predictor of interest rates or
[00:57:00.480 --> 00:57:03.680]   fixed income is what they're yielding now, I think.
[00:57:03.680 --> 00:57:08.840]   And on the equity side, what Bill was saying was that, and
[00:57:08.840 --> 00:57:14.080]   I think everyone's saying maybe use 6 to 8% based on current valuations,
[00:57:14.080 --> 00:57:15.880]   dividend being a little bit less.
[00:57:15.880 --> 00:57:20.480]   And use that as a starting point in your financial planning process,
[00:57:20.480 --> 00:57:22.480]   realizing that you may be off.
[00:57:22.480 --> 00:57:25.040]   But you don't find out that if you're off 20 years from now and
[00:57:25.040 --> 00:57:26.200]   start making adjustments,
[00:57:26.200 --> 00:57:29.080]   you make adjustments along the way based on those assumptions.
[00:57:29.080 --> 00:57:31.560]   >> Can I answer the question now that I have clarification?
[00:57:31.560 --> 00:57:33.040]   >> Sure, go for it.
[00:57:33.040 --> 00:57:37.680]   >> I made predictions out 30 years, and I have actually sort of made predictions
[00:57:37.680 --> 00:57:42.800]   out 10 years, but if they're my expectations of return,
[00:57:42.800 --> 00:57:47.920]   I don't think that they should be used for,
[00:57:47.920 --> 00:57:52.800]   30 year out, the expected returns of asset classes are based on
[00:57:52.800 --> 00:57:56.480]   inherent risks of the asset class relative to each other.
[00:57:56.480 --> 00:58:00.260]   So you've already saved asset classes like short term tips are going to give you
[00:58:00.260 --> 00:58:03.400]   a very low return because it's the safest in every aspect.
[00:58:03.400 --> 00:58:06.720]   But as you go out further and further, you start taking more and more risk.
[00:58:06.720 --> 00:58:11.120]   The riskiness of the asset class volatility, if you were part of that,
[00:58:11.120 --> 00:58:16.480]   you wouldn't invest in equities if they weren't riskier.
[00:58:16.480 --> 00:58:19.160]   And if you wouldn't invest in equities,
[00:58:19.160 --> 00:58:22.680]   if you weren't expecting a higher rate of return because they're risky.
[00:58:22.680 --> 00:58:26.920]   So you can make predictions in the very long run that stocks should outperform
[00:58:26.920 --> 00:58:30.360]   bonds, that bonds should outperform cash.
[00:58:30.360 --> 00:58:33.840]   I mean, these are the types of predictions you can make.
[00:58:33.840 --> 00:58:37.800]   I don't know how accurately you can make them, but I think you can make them.
[00:58:37.800 --> 00:58:41.560]   >> How about a 30-year zero coupon [INAUDIBLE]
[00:58:41.560 --> 00:58:43.040]   >> Say again? >> Well, you know exactly what it was.
[00:58:43.040 --> 00:58:44.080]   Exactly, thank you.
[00:58:44.080 --> 00:58:49.560]   >> [INAUDIBLE]
[00:58:49.560 --> 00:58:54.120]   >> Well, at this time I'd like to thank everyone for attending.
[00:58:54.120 --> 00:58:57.840]   I have a few announcements to make, and some recognitions.
[00:58:57.840 --> 00:59:02.880]   I want to remind everyone that the video will be available
[00:59:02.880 --> 00:59:10.280]   that Rich is making, it will be available online in the segments.
[00:59:10.280 --> 00:59:11.400]   Is that correct, Rich?
[00:59:11.400 --> 00:59:11.960]   >> Right.
[00:59:11.960 --> 00:59:17.080]   >> And either Rich or I will make a post on the forum when they are available to
[00:59:17.080 --> 00:59:17.840]   alert you to that.
[00:59:17.840 --> 00:59:24.560]   After it's all done, are we gonna do a DVD this year, or are we just gonna go online?
[00:59:24.560 --> 00:59:30.440]   Everything will be online this year, so you won't even have to order the DVD.
[00:59:30.440 --> 00:59:38.160]   At this time, I'd like to recognize the people who really make this event work.
[00:59:38.160 --> 00:59:43.520]   I've got an all-star team, and believe me, couldn't pull it off without them.
[00:59:43.520 --> 00:59:49.000]   There's a million and one details that go on in putting this event on, and
[00:59:49.000 --> 00:59:52.840]   we actually work for over a year to do it.
[00:59:52.840 --> 00:59:56.480]   We're already starting to plan on next year's event.
[00:59:56.480 --> 01:00:00.780]   So I would like to call up my all-star staff, Ed Rager,
[01:00:00.780 --> 01:00:03.520]   Patty Rager, Paul and Linda Berenson.
[01:00:03.520 --> 01:00:13.520]   >> [APPLAUSE]
[01:00:13.520 --> 01:00:15.800]   >> Mel and Kathy Turner.
[01:00:15.800 --> 01:00:24.680]   >> [APPLAUSE]
[01:00:24.680 --> 01:00:27.080]   >> When I was in the business world,
[01:00:27.080 --> 01:00:32.160]   when I delegated something, you still had to worry about whether people
[01:00:32.160 --> 01:00:34.800]   were gonna be executed or not, you had to follow up.
[01:00:34.800 --> 01:00:38.920]   But with these people here, when I delegate, I just cross off the list,
[01:00:38.920 --> 01:00:42.800]   because these people are great, you know it's gonna be done.
[01:00:42.800 --> 01:00:47.000]   We started a tradition last year of trying to give pins out that matched
[01:00:47.000 --> 01:00:49.280]   the gift that we gave to Jack.
[01:00:49.280 --> 01:00:54.680]   This year, we gave Jack a Independence Hall, and
[01:00:54.680 --> 01:00:57.880]   we have the matching pins that go with Independence Hall.
[01:00:57.880 --> 01:01:02.520]   And I'd like to give one to each of the staff.
[01:01:02.520 --> 01:01:12.520]   >> [APPLAUSE]
[01:01:25.720 --> 01:01:28.400]   >> We have one more important part of
[01:01:28.400 --> 01:01:32.360]   the program, there's a lot of organizations that form.
[01:01:32.360 --> 01:01:36.160]   Very few of them succeed, and even fewer of them flourish,
[01:01:36.160 --> 01:01:38.080]   like the Bogleheads in particular.
[01:01:38.080 --> 01:01:43.440]   It's done due to not only hard work, but leadership.
[01:01:43.440 --> 01:01:50.280]   And they have exceptional people that make it all happen.
[01:01:50.280 --> 01:01:53.720]   And the spouses put up with the insanity to make it all happen.
[01:01:53.720 --> 01:01:59.000]   But the glue that holds the flourishing groups
[01:01:59.000 --> 01:02:04.000]   together is due to leaders that you wanna follow.
[01:02:04.000 --> 01:02:09.400]   And in our organization, we have one of those leaders that's here up on the podium.
[01:02:09.400 --> 01:02:13.480]   Mel gives his talent and all of his energy to keep this going.
[01:02:13.480 --> 01:02:17.760]   So I think we should all give a thank you to my fellow Marine, Mel Lindauer.
[01:02:17.760 --> 01:02:27.760]   >> [APPLAUSE]
[01:02:27.760 --> 01:02:33.480]   >> We have a couple of other people that
[01:02:33.480 --> 01:02:37.080]   we wanna recognize, Lady Geeks, Sue.
[01:02:37.080 --> 01:02:43.440]   >> [APPLAUSE]
[01:02:43.440 --> 01:02:46.280]   >> Is Ed Tower here?
[01:02:46.280 --> 01:02:50.780]   Okay, Ed, who put on the, who worked on the.
[01:02:50.780 --> 01:02:59.780]   >> [APPLAUSE]
[01:02:59.780 --> 01:03:03.040]   >> And I'd also like to say that we
[01:03:03.040 --> 01:03:08.880]   have a group of volunteers every year who man the doors,
[01:03:08.880 --> 01:03:15.040]   work the registration tables, and do a lot of other chores.
[01:03:15.040 --> 01:03:18.040]   Would all the volunteers please stand up and be recognized?
[01:03:18.040 --> 01:03:23.160]   >> [APPLAUSE]
[01:03:23.160 --> 01:03:33.160]   [BLANK_AUDIO]

