
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:38:53.240 --> 00:38:54.780]   that's less remunerative,
[00:38:54.780 --> 00:38:57.260]   but more rewarding later in life,
[00:38:57.260 --> 00:38:58.460]   just to keep active.
[00:38:58.460 --> 00:39:02.300]   And there's also a financial side benefit of that as well.
[00:39:02.300 --> 00:39:05.860]   So that's the main way I'd like to see people address
[00:39:05.860 --> 00:39:07.220]   concerns about longevity.
[00:39:07.220 --> 00:39:10.860]   But I would also say one thing I think a lot about
[00:39:10.860 --> 00:39:15.020]   is how health and longevity are not at all
[00:39:15.020 --> 00:39:17.260]   equally distributed in our society,
[00:39:17.260 --> 00:39:19.940]   it very much aligns with wealth,
[00:39:19.940 --> 00:39:21.500]   unfortunately, in my opinion.
[00:39:21.500 --> 00:39:24.540]   And so I always exhort wealthy
[00:39:24.540 --> 00:39:27.240]   or certainly people with investment assets
[00:39:27.240 --> 00:39:30.260]   to push toward the further end
[00:39:30.260 --> 00:39:31.780]   when they're thinking about longevity,
[00:39:31.780 --> 00:39:33.020]   because you see the data
[00:39:33.020 --> 00:39:35.340]   and there's a very clear correlation.
[00:39:35.340 --> 00:39:36.620]   If you have assets,
[00:39:36.620 --> 00:39:39.140]   you're probably going to be more toward
[00:39:39.140 --> 00:39:43.140]   the longer lived side of the actuarial tables.
[00:39:43.140 --> 00:39:50.060]   - We talk about safe spin rates.
[00:39:50.060 --> 00:39:52.240]   I guess one of the good things about the pandemic
[00:39:52.240 --> 00:39:54.440]   is life expectancy is shortened.
[00:39:54.440 --> 00:40:00.440]   But we talk about a 90% safe spin rate,
[00:40:00.440 --> 00:40:02.980]   and especially for younger people.
[00:40:02.980 --> 00:40:04.740]   If you look at the history of governments,
[00:40:04.740 --> 00:40:07.180]   Bill Bernstein educated me on this,
[00:40:07.180 --> 00:40:09.380]   I'm not 90% sure the US government's
[00:40:09.380 --> 00:40:12.060]   going to survive that long.
[00:40:12.060 --> 00:40:21.060]   Mike, your chart on social security
[00:40:21.060 --> 00:40:24.060]   with that two by two grid,
[00:40:24.060 --> 00:40:27.900]   the biggest predictor of life expectancy is wealth,
[00:40:27.900 --> 00:40:30.180]   especially for men, by the way,
[00:40:30.180 --> 00:40:32.080]   because wealthy people are better educated,
[00:40:32.080 --> 00:40:35.000]   take better care of themselves, et cetera.
[00:40:35.000 --> 00:40:38.060]   So I would plan on a very long life
[00:40:38.060 --> 00:40:42.080]   if you can stay aggressively invested.
[00:40:42.080 --> 00:40:44.500]   And the last piece I wrote for Money Magazine
[00:40:44.500 --> 00:40:47.220]   was the 2009 financial crisis,
[00:40:47.220 --> 00:40:50.000]   write down how you feel now and pull it out
[00:40:50.000 --> 00:40:53.680]   the next time stocks recover and you suddenly feel brave.
[00:40:53.680 --> 00:40:56.600]   So stick to an asset allocation,
[00:40:56.600 --> 00:40:58.280]   go for the long run,
[00:40:58.280 --> 00:41:00.640]   try to do what I can't do,
[00:41:00.640 --> 00:41:02.720]   ignore what the market's doing every day
[00:41:02.720 --> 00:41:04.020]   or every 10 minutes.
[00:41:04.020 --> 00:41:09.360]   - I don't think I have anything to add particularly.
[00:41:09.360 --> 00:41:10.200]   Sorry.
[00:41:10.200 --> 00:41:11.020]   - Thank you.
[00:41:11.020 --> 00:41:14.760]   - My question is,
[00:41:14.760 --> 00:41:16.800]   obviously there's the difficult things to talk about
[00:41:16.800 --> 00:41:19.840]   with estate planning and some of those topics
[00:41:19.840 --> 00:41:24.380]   are just not really a topic of conversation amongst families.
[00:41:24.380 --> 00:41:26.240]   For those families that have businesses
[00:41:26.240 --> 00:41:29.260]   that need to be passed down to their children or whatnot,
[00:41:29.260 --> 00:41:31.440]   what are your guys' strategies
[00:41:31.440 --> 00:41:33.440]   in speaking about these things
[00:41:33.440 --> 00:41:36.880]   as I'm sure the ones that are owning that business
[00:41:36.880 --> 00:41:37.960]   or owning their portfolio,
[00:41:37.960 --> 00:41:40.840]   they don't think that time is there
[00:41:40.840 --> 00:41:42.520]   for them to do those things.
[00:41:42.520 --> 00:41:44.200]   So what are your guys' strategies
[00:41:44.200 --> 00:41:47.600]   to account and handle those conversations?
[00:41:47.600 --> 00:41:51.440]   - Okay, so we're talking strategies for the conversations,
[00:41:51.440 --> 00:41:53.080]   the interpersonal strategies rather than--
[00:41:53.080 --> 00:41:54.040]   - Right. - Okay.
[00:41:54.040 --> 00:41:55.000]   - Right.
[00:41:55.000 --> 00:41:56.280]   - Christine.
[00:41:56.280 --> 00:41:57.120]   - Sorry.
[00:41:57.120 --> 00:41:59.760]   (audience laughing)
[00:41:59.760 --> 00:42:00.600]   Yeah, no.
[00:42:00.600 --> 00:42:03.720]   - It's not a fun thing to do,
[00:42:03.720 --> 00:42:07.620]   but we just started and not as early as I should have
[00:42:07.620 --> 00:42:09.520]   sharing our financials with our son.
[00:42:09.520 --> 00:42:13.920]   We only have one son so that he understands.
[00:42:13.920 --> 00:42:17.960]   If he had any inclination in taking over my business,
[00:42:17.960 --> 00:42:19.000]   we would work on that,
[00:42:19.000 --> 00:42:23.260]   but my exit strategy is to eventually shut it down.
[00:42:24.600 --> 00:42:27.240]   I think there's some difficult conversations.
[00:42:27.240 --> 00:42:28.720]   We haven't had this yet,
[00:42:28.720 --> 00:42:33.840]   but if I start having cognitive impairment,
[00:42:33.840 --> 00:42:36.800]   when does he need to start taking things over?
[00:42:36.800 --> 00:42:38.860]   And will I resist it?
[00:42:38.860 --> 00:42:42.760]   Those are very difficult conversations to have.
[00:42:42.760 --> 00:42:48.320]   - I would also throw out one resource
[00:42:48.320 --> 00:42:53.320]   in the realm of thinking about your finances as you age.
[00:42:54.200 --> 00:42:56.480]   Cameron Holston wrote a really great book.
[00:42:56.480 --> 00:42:57.520]   I think it's called "Mom and Dad,
[00:42:57.520 --> 00:42:59.760]   "We Need to Talk About Your Money" or something like that.
[00:42:59.760 --> 00:43:01.760]   It's written from the standpoint of someone
[00:43:01.760 --> 00:43:05.380]   who is in her 30s or 40s and was thrust into the role
[00:43:05.380 --> 00:43:08.400]   of kind of the main decision maker for her mother.
[00:43:08.400 --> 00:43:12.840]   But it's very well done and includes a lot of concrete ideas
[00:43:12.840 --> 00:43:15.160]   for managing these issues.
[00:43:15.160 --> 00:43:18.360]   And Jeff and I had a great conversation with Cameron.
[00:43:18.360 --> 00:43:20.100]   So I would recommend that book.
[00:43:20.100 --> 00:43:21.960]   And I think she's also got a website.
[00:43:23.440 --> 00:43:25.520]   Sorry, that's exactly what I was thinking of
[00:43:25.520 --> 00:43:26.560]   when I handed it to you.
[00:43:26.560 --> 00:43:27.400]   Sorry about that.
[00:43:27.400 --> 00:43:29.080]   Yes, it's an excellent long view episode.
[00:43:29.080 --> 00:43:30.840]   It's recent within the last few weeks.
[00:43:30.840 --> 00:43:31.940]   Yeah, it's super good.
[00:43:31.940 --> 00:43:35.260]   - Great, thanks as always for sharing.
[00:43:35.260 --> 00:43:36.920]   So I'm one of the organizers
[00:43:36.920 --> 00:43:38.720]   for the New York City Bogleheads chapter
[00:43:38.720 --> 00:43:41.240]   as well as one of the Life Stage chapters.
[00:43:41.240 --> 00:43:42.440]   In speaking with folks here,
[00:43:42.440 --> 00:43:44.560]   we thought a good future meeting topic
[00:43:44.560 --> 00:43:47.440]   would be couples and personal finance.
[00:43:47.440 --> 00:43:50.000]   Are there any top tips you have for couples
[00:43:50.000 --> 00:43:52.860]   and any specific authors you like on the topic?
[00:43:52.860 --> 00:44:02.080]   - As far as my spouse and I, we've been pretty lucky.
[00:44:02.080 --> 00:44:03.880]   We've been mostly on the same page.
[00:44:03.880 --> 00:44:06.100]   It's not the case where either one of us is the big spender
[00:44:06.100 --> 00:44:08.800]   and the other one isn't and there's been any conflict.
[00:44:08.800 --> 00:44:13.760]   I think one thing that is something
[00:44:13.760 --> 00:44:16.320]   that I don't necessarily wanna say that we struggle with it,
[00:44:16.320 --> 00:44:18.600]   but clearly of the two of us,
[00:44:18.600 --> 00:44:21.200]   you might guess who is more involved in the finances.
[00:44:21.200 --> 00:44:25.760]   But we do, every month, sit down,
[00:44:25.760 --> 00:44:27.460]   got a spreadsheet, obviously,
[00:44:27.460 --> 00:44:30.840]   and it shows us. (audience laughing)
[00:44:30.840 --> 00:44:31.860]   And we go over it.
[00:44:31.860 --> 00:44:33.840]   And it's not the portfolio stuff
[00:44:33.840 --> 00:44:35.880]   'cause that doesn't need to be looked at every month,
[00:44:35.880 --> 00:44:38.040]   but okay, let's talk about spending.
[00:44:38.040 --> 00:44:40.080]   Let's talk about just where we are
[00:44:40.080 --> 00:44:41.720]   and whether anything needs to be adjusted.
[00:44:41.720 --> 00:44:44.560]   So trying to get the other person involved
[00:44:44.560 --> 00:44:46.880]   and making it as easy for them as possible,
[00:44:46.880 --> 00:44:47.720]   I think is helpful.
[00:44:47.720 --> 00:44:50.120]   So that they don't have to do any of the analysis.
[00:44:50.120 --> 00:44:52.620]   You're just showing them, okay, here's where we are.
[00:44:52.620 --> 00:44:55.920]   - I have a thought on that, too.
[00:44:55.920 --> 00:44:58.440]   One thought is, and I think this is the case
[00:44:58.440 --> 00:45:02.400]   with a lot of couples, one spouse is simply not into it,
[00:45:02.400 --> 00:45:04.160]   will never be into it.
[00:45:04.160 --> 00:45:08.080]   So I would say, do not spend a lot of time
[00:45:08.080 --> 00:45:10.200]   trying to get them engaged with books.
[00:45:10.200 --> 00:45:13.040]   And I love that there are couples who are here
[00:45:13.040 --> 00:45:14.840]   because the other spouse is not that into it,
[00:45:14.840 --> 00:45:15.720]   and that's great.
[00:45:15.720 --> 00:45:16.680]   But in some cases, I mean,
[00:45:16.680 --> 00:45:18.960]   you've got a spouse who is truly not into it.
[00:45:18.960 --> 00:45:20.720]   The best thing you can do in that case
[00:45:20.720 --> 00:45:25.400]   is pre-identify an appropriate financial advisor,
[00:45:25.400 --> 00:45:28.640]   make sure that that person knows the person.
[00:45:28.640 --> 00:45:30.520]   Rick Ferry once made the great comment
[00:45:30.520 --> 00:45:33.840]   that he had had so many guys come up to him and say,
[00:45:33.840 --> 00:45:37.740]   "I told my spouse that if ever something happens with me,
[00:45:37.740 --> 00:45:39.880]   "to check in with you."
[00:45:39.880 --> 00:45:43.680]   And Rick said, because they hadn't made the introduction
[00:45:43.680 --> 00:45:46.520]   to Rick, he hadn't heard from these people.
[00:45:46.520 --> 00:45:49.800]   So go through that step of introducing your spouse
[00:45:49.800 --> 00:45:54.000]   once you've found someone who ticks the right boxes for you,
[00:45:54.000 --> 00:45:56.880]   get that introduction in place.
[00:45:56.880 --> 00:45:59.080]   You may have to pay for a meeting, you may not,
[00:45:59.080 --> 00:46:01.760]   but identify the right type of person.
[00:46:01.760 --> 00:46:04.080]   And then if your spouse isn't comfortable
[00:46:04.080 --> 00:46:07.520]   on sort of an emotional interpersonal level,
[00:46:07.520 --> 00:46:10.660]   that's great feedback, move on to the next person.
[00:46:10.660 --> 00:46:15.360]   So I guess my bias would be if someone's just not into it,
[00:46:15.360 --> 00:46:17.760]   yes, leave the good details,
[00:46:17.760 --> 00:46:21.760]   leave what they need to hand it off to someone else,
[00:46:21.760 --> 00:46:23.520]   but don't overdo the education
[00:46:23.520 --> 00:46:25.800]   if it's just gonna waste everyone's time.
[00:46:25.800 --> 00:46:30.600]   - I won't even take on a client if they're married
[00:46:30.600 --> 00:46:33.220]   and the spouse isn't going to participate
[00:46:33.220 --> 00:46:35.640]   'cause it's important that both be involved,
[00:46:35.640 --> 00:46:37.640]   understand the game plan.
[00:46:37.640 --> 00:46:40.680]   And my strategy when I kick the bucket,
[00:46:40.680 --> 00:46:43.760]   my wife Patty knows to call Mike Piper.
[00:46:43.760 --> 00:46:46.760]   (audience laughing)
[00:46:46.760 --> 00:46:50.880]   - I was gonna say the other advantage
[00:46:50.880 --> 00:46:55.120]   of making that connection with an advisor,
[00:46:55.120 --> 00:46:56.600]   could be a Vanguard type service,
[00:46:56.600 --> 00:46:58.960]   it could be a local individual,
[00:46:58.960 --> 00:47:00.720]   is if you put it on your calendar,
[00:47:00.720 --> 00:47:03.680]   okay, we're gonna have this conversation next Thursday
[00:47:03.680 --> 00:47:05.540]   at 11 with this advisor
[00:47:05.540 --> 00:47:08.040]   and I will show you some spreadsheets in advance
[00:47:08.040 --> 00:47:11.500]   so you know the things I'm talking, I'm looking at,
[00:47:11.500 --> 00:47:13.840]   but let's have a conversation in advance
[00:47:13.840 --> 00:47:16.580]   about what are some of the important questions
[00:47:16.580 --> 00:47:19.360]   that we wanna take up with this person.
[00:47:19.360 --> 00:47:21.600]   And it's actually very liberating
[00:47:21.600 --> 00:47:25.000]   because then you're not the expert,
[00:47:25.000 --> 00:47:28.840]   quasi expert in this conversation with your spouse,
[00:47:28.840 --> 00:47:33.120]   you're bringing in somebody else as a neutral party
[00:47:33.120 --> 00:47:36.000]   and you are also laying the groundwork
[00:47:36.000 --> 00:47:38.680]   for if you're not around your spouse
[00:47:38.680 --> 00:47:42.240]   that has somebody already that they have a connection to
[00:47:42.240 --> 00:47:44.520]   that they can take things up with.
[00:47:44.520 --> 00:47:49.720]   - Hello, my question is regarding
[00:47:49.720 --> 00:47:53.060]   tax loss harvesting strategy.
[00:47:53.060 --> 00:47:59.160]   I have a simple three-fold portfolio across the board,
[00:47:59.160 --> 00:48:03.420]   retirement, HSA and my brokerage account.
[00:48:03.420 --> 00:48:06.760]   I was thinking to apply the strategy
[00:48:06.760 --> 00:48:08.360]   in my brokerage account,
[00:48:08.360 --> 00:48:11.120]   will it trigger a wash rule
[00:48:11.120 --> 00:48:15.800]   if I have the same funds in retirement or HSA?
[00:48:15.800 --> 00:48:20.480]   - It can, if you buy them in those accounts
[00:48:20.480 --> 00:48:21.720]   during the wash sale period,
[00:48:21.720 --> 00:48:25.160]   so 30 days in either direction, yes is the answer.
[00:48:25.160 --> 00:48:28.160]   Similarly, if your spouse does for what it's worth.
[00:48:28.160 --> 00:48:32.720]   - And if I already have them 30 days prior for years,
[00:48:32.720 --> 00:48:34.200]   will it still--
[00:48:34.200 --> 00:48:35.960]   - Just owning it, not a problem,
[00:48:35.960 --> 00:48:38.040]   it's only if purchase transactions happen
[00:48:38.040 --> 00:48:39.320]   during those windows.
[00:48:39.320 --> 00:48:40.160]   - Thank you.
[00:48:40.160 --> 00:48:44.780]   - Thank you all for the excellent questions.
[00:48:44.780 --> 00:48:46.120]   We're gonna wrap it up now.
[00:48:46.120 --> 00:48:49.000]   Thank you so much, Christine, Mike and Alan.
[00:48:49.000 --> 00:48:52.160]   (audience applauding)
[00:48:52.160 --> 00:49:02.160]   [BLANK_AUDIO]

