
[00:00:00.000 --> 00:00:02.600]   That is by design and it makes a huge difference.
[00:55:30.400 --> 00:55:56.400]   All right. Well, Jay, you're on the right track. You, you recognize the importance of cultivating a deep life in a world deluged by distraction, right? So you, you have the goal. You've recognized that deep work and your professional life is a piece of that. Building your professional life to degree possible around working on hard, valuable things and trying to avoid more of the shallow distraction. So you have a piece of it.
[00:55:56.400 --> 00:56:16.400]   I think what you need is to start filling in some of the other pieces of the deep life as well. This might not make sense when you first hear it, but it's absolutely true. Squaring away nonprofessional parts of your life, other parts of your life that have nothing to do with your phone or your computer actually makes it much easier to get those distractions under control.
[00:56:16.400 --> 00:56:37.400]   When you start locking in community, constitution, contemplation, when you have a vision for your role in the lives of people around you, that you're sacrificing non-trivial time and attention on behalf to serve. When you're putting yourself into excellent shape and developing that, that identity of discipline.
[00:56:37.400 --> 00:57:02.400]   When you are exposing yourself in a systematic fashion to big ideas, you're building a philosophical or theological base, your structure and discipline, all based on a foundation of intention aimed at the goal of having a deeper life. As all of these aspects of your life begin to tighten up, the appeal of let's see who's yelling at Elon Musk today diminishes.
[00:57:02.400 --> 00:57:27.400]   So there's a holistic transition towards depth that helps you achieve that in all aspects of your life. And so it seems like all these different areas of your life are unconnected. What does your gym routine and the time you spend, you know, helping to organize the youth group at your church, what does that have to do with you checking email too much, looking at social media during work, but they are connected.
[00:57:27.400 --> 00:57:54.400]   The prioritization and pursuit of depth is an identity. It is an approach to life that once you are committed to, it will suffuse everything. And it will make, for example, idle phone checking feel off, feel like, you know, the athlete who's eating the Twinkie and is like, this isn't right. This is like out of step with everything else that feels important to me.
[00:57:54.400 --> 00:58:12.400]   And so I think that's what's going on, Jay, is you're on the right track, but don't just focus on the work. Am I doing enough deep work? Am I time blocking? Start working on the other aspects of your life to try to make those deep as everything comes together. They all begin to sing in harmony. And once they're singing in harmony, it's a song that you don't want to stop.
[00:58:12.400 --> 00:58:16.400]   All right, let's we got time for a couple more. What do we got next year?
[00:58:16.400 --> 00:58:30.400]   All right. Next question is from JT. How do I balance my lifestyle vision with my husband's vision? He has a high paying job and loves the city. I have a low paying job and want to live somewhere quiet and close to nature.
[00:58:30.400 --> 00:58:41.400]   Well, JT, I'm thinking murder and get the life insurance money. I've been watching White Lotus, Jesse. That's what's going on here.
[00:58:41.400 --> 00:58:42.400]   I just finished it.
[00:58:42.400 --> 00:58:58.400]   Yeah. OK, so I won't spoil, but that's a White Lotus type. It's a White Lotus type answer. All right, JT, assuming you don't want to murder your husband and get the life insurance money. I will say a couple of things. One, at least this is my opinion on it.
[00:58:58.400 --> 00:59:15.400]   I think it is very important for married couples to have shared visions of the life well lived. It is difficult, I think, to successfully navigate a life together when you have separate visions of the life well lived.
[00:59:15.400 --> 00:59:37.400]   I see this a lot, especially in the sort of crowds you might run in in a sort of major coastal city where you have a lot of highly educated sort of aspirational type A type people. It's common to see a setup where both members of the relationship have their own unique visions and they see their vision as in competition with the other.
[00:59:37.400 --> 00:59:50.400]   And so, you know, this might just lead to a lot of resentment. Like, hmm, like, why do you get to do that? That doesn't serve my my vision. Or you see, this is kind of common is the sort of take turns model.
[00:59:50.400 --> 01:00:02.400]   Of like, well, look, you've been able to be pushing your vision stronger than mine for the last couple of years. Now it's my turn to push mine and you have to pull back. So it kind of ensures that at all points, there's someone who feels like they're being alienated from their vision of a life well lived.
[01:00:02.400 --> 01:00:16.400]   That's not good either. This can create a lot of gender disparity issues. So if you have a husband and wife that have the that have similar visions, like you're both this comment around here, you're both lawyers and then you have kids.
[01:00:16.400 --> 01:00:29.400]   And now the now the the wife is doing more of the work and has to have their vision. If they have a vision of being less like you both have a vision, let's go get after it. Law partners, theirs gets diluted and their husbands doesn't.
[01:00:29.400 --> 01:00:40.400]   Huge resentment and tension, right? Because that's that's individual visions. You both everyone has their own vision of like whatever it is. And you're it's very hard to avoid tension.
[01:00:40.400 --> 01:00:54.400]   So I think shared vision, if you're going to share a life with someone, the best strategies to come up one way or the other of a shared vision. Now, this takes work. So JT, the answer here is not to decide is your husband's vision or your vision, the right one.
[01:00:54.400 --> 01:01:04.400]   And you have the other person has to just follow the other person. The right vision here might be one that looks like neither of what you've come up with. It might require some creativity. You really have to step back and go through this exercise together.
[01:01:04.400 --> 01:01:18.400]   Well, what do we really care about? What are the things we really care about? Where's our common ground there? And you might come up with answers that surprise you. And it's not just we'll do my thing or we'll do your thing. It's like, oh, there's this whole other thing we could do. And this is quite different.
[01:01:18.400 --> 01:01:36.400]   I mean, I'm thinking, for example, of my aunt. Who was living in Manhattan, she moved to Manhattan to be a teacher at a prestigious school there somewhat later in life, like this was a somewhat like a midlife move, and she got remarried after she'd been living.
[01:01:36.400 --> 01:01:52.400]   She shifted to Manhattan and got remarried a little bit later in life. And but she was marrying someone who was not from who was from New England and was working also a teacher, but working in a boarding school that's more rural up there, but not the city like Manhattan is like a really specific thing.
[01:01:52.400 --> 01:02:07.400]   So this is two different visions. He's he was very used to that lifestyle and she was really used to the city lifestyle. But they figured out a shared vision, which was like they teach and they live in Manhattan, but then they go to New Hampshire for the summers.
[01:02:07.400 --> 01:02:17.400]   And and there's other aspects of the vision, some details here, but it was a shared vision. Like, how do we have these different aspects all have all these different aspects live together?
[01:02:17.400 --> 01:02:31.400]   So I think that's what JT you need to do is you and your husband have to together start going through your vision of the life well live. And again, you might be surprised by what comes up as being important, and it might have very little to do about is it the country or the city that might be a red herring.
[01:02:31.400 --> 01:02:49.400]   Or maybe that's important, but there's other things you share that are really important. And you have this, you know, you construct this particular vision, or maybe what you end up with is you're in a city, but you're in a second city, not in DC, you know, not in New York, but it's a more tractable city, where you have a and it's less expensive.
[01:02:49.400 --> 01:03:05.400]   And you have a, you know, cabin, you know, whatever. I mean, I'm not gonna give you a plan. I'm just being influenced here by a something I just read from someone who they live in Las Vegas, but then have a cabin in the mountains, and they kind of go back and forth, right?
[01:03:05.400 --> 01:03:25.400]   And it's like all these options out there. But you can't navigate them unless you sit down together and say, what do we really care about? Where do we agree on that? And, you know, I don't wanna give away too many of like how we actually answer this. But I will say from the very beginning, this is how my wife and I have always operated. It's all about five year visions for us and the whole family, me, her and the kids.
[01:03:25.400 --> 01:03:50.400]   And this vision has shifted, you know, again and again, we've shifted this on these five year increments. But it was always something we figured out together, where we live, the work configurations, the school configurations, it's always this shared vision has been I think, that's been really successful. I think if we had gone into this with just like, hey, look, we're both Ivy League grads. And like, we're just going to each do our own thing and try to be as successful as possible. It would have been, you know, sparks on whatever.
[01:03:50.400 --> 01:04:15.400]   So there's many more options out there than you than you imagine. But you got to be clear about it. What do we care about? What do we want to do with our lives? And until you make those decisions, I get worried. A lot of rocky roads could otherwise be ahead. I always get nervous when I get marriage advice, Jesse. I don't think that's what people come here for. But, you know, I do my best. All right, let's do one more.
[01:04:15.400 --> 01:04:21.400]   All right. Last question from Johannes. How do you structure your values document?
[01:04:21.400 --> 01:04:46.400]   All right, good question. As I previewed earlier in the show, I brought up my computer. I'm just going to load it up and I'll tell you exactly how I have it structured. All right. So for those who are not watching at youtube.com/Cal Newport media, I am loading up my laptop. I can't tell you, Jesse, by the way, how many people now write me to despair or make fun of or marvel about my keys on my keypad.
[01:04:46.400 --> 01:04:47.400]   It's pretty impressive.
[01:04:47.400 --> 01:05:13.400]   I don't know. People are sending me like all sorts of options of like silicon covers and stuff like that. Let me tell you why it's a problem. My kids can't use my computer. So I was like one of my son, one of the writers stories I can use my professional writing software or whatever. They can't touch type. Right. So I have no I'm looking at my keyboard now. Here's the letters that are left on my keyboard. Q, Y, U, J, Z and X.
[01:05:13.400 --> 01:05:25.400]   Those are the only letters still legible on my keyboard. So like they can't use it because they don't want the numbers. I just I don't look at my keyboard. Doesn't matter. I know where I just know I'm a touch typer just because I've typed my whole life. So my kids can't use my keyboard.
[01:05:25.400 --> 01:05:29.400]   Do they don't they teach touch typing in school with all the computers?
[01:05:29.400 --> 01:05:35.400]   I don't know. Not yet. I think they do eventually. But but not yet.
[01:05:35.400 --> 01:05:37.400]   I had mine on a typewriter.
[01:05:37.400 --> 01:05:41.400]   We had apples. I think Mavis Beacon. You didn't have Mavis Beacon.
[01:05:41.400 --> 01:05:46.400]   We had some computers in the school for sure. But the typing course was on a typewriter.
[01:05:46.400 --> 01:05:58.400]   That's interesting. You know, I was in a I guess this all makes sense given what I what I do now. But my school had this gifted and talented program for writing, essentially.
[01:05:58.400 --> 01:06:08.400]   And so in the third grade, I got pulled out into this. It was like six of us and all we did. So instead of having to read the normal books and do whatever we did, give us books to read.
[01:06:08.400 --> 01:06:16.400]   But mainly we would just write like really long stories just again and again. We just wrote and wrote. We must have wrote hundreds of thousands of words in typical year.
[01:06:16.400 --> 01:06:25.400]   Wow. So as like a third grader and a fourth grader, we were just writing these, you know, is mainly fiction and some like nonfiction response. And we would read really hard books.
[01:06:25.400 --> 01:06:34.400]   Well, for some reason, I kind of had forgotten about that. And now I was bringing it up the other day. Like, oh, that probably explains a lot about me going into writing that like a very young age.
[01:06:34.400 --> 01:06:40.400]   I was pulled into a program where they're like, you just need to write all the time. You know, practice makes perfect, I suppose.
[01:06:40.400 --> 01:06:50.400]   I don't think they do as much gifted and talented programs like that anymore, but it was good for me. So shout out to Mrs. Dudich, the GNT reading teacher.
[01:06:50.400 --> 01:06:53.400]   Ironically, I was not pulled into gifted and talented math.
[01:06:53.400 --> 01:06:54.400]   Really?
[01:06:54.400 --> 01:07:01.400]   Yeah. Even though I ended up going to MIT and becoming a math professor, basically. So, you know, I don't know what that tells you.
[01:07:01.400 --> 01:07:07.400]   I guess why I'm more known as a writer than a mathematician. All right. Anyways, who was this? Who asked this question?
[01:07:07.400 --> 01:07:08.400]   Johannes.
[01:07:08.400 --> 01:07:20.400]   OK, how do I structure my values document? I have it loaded in front of me now. I structure it by role. So I have one, two, three, four, five roles.
[01:07:20.400 --> 01:07:40.400]   Father, man, professional, community member, spiritual. For each of those roles, I have a first person narrative of what, how I want to be or act in that role.
[01:07:40.400 --> 01:07:52.400]   That narrative implicitly captures my values. Right. So I want to blah, blah, blah. The vision of manhood I strive for includes blah, blah, blah.
[01:07:52.400 --> 01:08:00.400]   I want in my career to blah, blah, blah. So it's narrative, first person narrative for each of these roles that captures my values.
[01:08:00.400 --> 01:08:09.400]   So what do I want to be doing? How do I want to be showing up as a father? How do I want to be showing up as a man? How do I be showing up as my work as a community member in my spiritual life?
[01:08:09.400 --> 01:08:15.400]   So roles and somewhat narrative. That's different. I've had this structured different ways in the far past of my life.
[01:08:15.400 --> 01:08:23.400]   So I think when I first created my first value document, I had just a list of values. Just bullet point, you know.
[01:08:23.400 --> 01:08:30.400]   And then at some point I organized them into categories. This shift the roles I did at some point after I started having kids.
[01:08:30.400 --> 01:08:36.400]   And I actually like this role based narrative capturing because you have like a narrative for each of these roles.
[01:08:36.400 --> 01:08:44.400]   It's like an image of like someone living the way you want to live. To me, that that's that was more tangible than just like an abstract list of value.
[01:08:44.400 --> 01:08:54.400]   So, Johannes, that's how I do it now. And for those who aren't familiar with the values document, the idea is you just review this on a regular basis to remind yourself of what really matters.
[01:08:54.400 --> 01:09:03.400]   At the very least, review this once a quarter when you update your quarterly plans so that your long term planning remains aligned with what really matters to you.
[01:09:03.400 --> 01:09:08.400]   I recommend looking at it each week, just at least glancing at it, like keep coming back to more than anything else.
[01:09:08.400 --> 01:09:11.400]   Living true to my values is what's going to matter through the good times and the bad times.
[01:09:11.400 --> 01:09:22.400]   I fall away from this. I'm very life becomes fragile. So you should have this document. You should review it commonly. That's how I do it.
[01:09:22.400 --> 01:09:29.400]   All right. Well, I got to tell you, Jesse, at least four or five times in this recording, I've looked at my watch.
[01:09:29.400 --> 01:09:34.400]   The very first time I looked at my watch, I correctly recognized that I forgot to wind it.
[01:09:34.400 --> 01:09:40.400]   And so it's not it's a it's it's saying it's six o'clock, right? Like I need to wind it. So it doesn't have the time on it.
[01:09:40.400 --> 01:09:44.400]   I've checked it four or five more times. I just keep looking at that every day.
[01:09:44.400 --> 01:09:50.400]   Yeah, about every day. Yeah. It can maybe get two days. But yeah, yeah. It's all which I love.
[01:09:50.400 --> 01:09:55.400]   Analog, baby. All Springs. And I don't wear it every day. Yeah.
[01:09:55.400 --> 01:09:59.400]   So that's if you wear it, if you wear it every day, it's no problem. It's just like you do it when you when you first take it out.
[01:09:59.400 --> 01:10:04.400]   The problem is I don't wear it every day. So then it dies.
[01:10:04.400 --> 01:10:09.400]   So there you go. So I see the real time on here. All right. Let me grab.
[01:10:09.400 --> 01:10:15.400]   What am I looking for here? We've got the questions I'm looking for is.
[01:10:15.400 --> 01:10:20.400]   The rest of my script. Here we go. All right. So we got coming up our final segment.
[01:10:20.400 --> 01:10:26.400]   Three interesting things where I go over three interesting things people have sent me relevant to striving to live a deep life.
[01:10:26.400 --> 01:10:30.400]   Before we get there, let me briefly mention another sponsor that makes this show possible.
[01:10:30.400 --> 01:10:36.400]   That is our friends at Rhone R H O N E.
[01:10:36.400 --> 01:10:42.400]   Jesse and I are both fans of Rhone's new product, which is their commuter shirt.
[01:10:42.400 --> 01:10:47.400]   I love their T-shirts. I had long worn their workout T-shirts. I should get you a Rhone workout T-shirt.
[01:10:47.400 --> 01:10:51.400]   I think you would like them. They're very sturdy. They're they're flexible. They moisture wick.
[01:10:51.400 --> 01:10:58.400]   Anyways, they've taken all that expertise and put them into a nice looking dress shirt, which they call the commuter shirt.
[01:10:58.400 --> 01:11:03.400]   The dress shirt was due for a radical reinvention and Rhone stepped up to this challenge.
[01:11:03.400 --> 01:11:07.400]   Their commuter shirt is the most comfortable, breathable and flexible shirt known to man.
[01:11:07.400 --> 01:11:16.400]   And here is why. First is their fabric. I love their four way stretch fabric. It's breathable. It's flexible. It's very lightweight.
[01:11:16.400 --> 01:11:21.400]   It's like Jesse, you could play golf in this. I could give spend the day in a conference with this.
[01:11:21.400 --> 01:11:27.400]   And you're not going to feel hot and itchy and sticky. It's very lightweight, very flexible fabric.
[01:11:27.400 --> 01:11:33.400]   It's fantastic. It also looks good wrinkle free. This is why I like these Rhone shirts.
[01:11:33.400 --> 01:11:37.400]   Throw it in the bag. I'm going to give a talk at a conference. It's going to look good.
[01:11:37.400 --> 01:11:41.400]   It's going to look good. Their wrinkle release technology makes sure that it's not going to get wrinkled.
[01:11:41.400 --> 01:11:46.400]   It it smooths out as you wear it throughout the day. It's actually pretty cool.
[01:11:46.400 --> 01:11:53.400]   It also has gold fusion anti-odor technology. So those long hot days you're going to smell fresh.
[01:11:53.400 --> 01:11:59.400]   So I'm a big fan of Rhone and I'm glad they've moved into the dress shirt market.
[01:11:59.400 --> 01:12:04.400]   So this commuter shirt can get you through any work day and straight into whatever comes next.
[01:12:04.400 --> 01:12:10.400]   Head to Rhone.com/Cal and use that promo code Cal to save 25% off your entire order.
[01:12:10.400 --> 01:12:16.400]   That's 20% off your entire order when you head to R-H-O-N-E.com/Cal and use that code Cal.
[01:12:16.400 --> 01:12:23.400]   It's time to find your corner office comfort. Jesse, when we get our merch made,
[01:12:23.400 --> 01:12:27.400]   I'd rather be doing deep work and talking to you shirts. We should have Rhone manufactured them.
[01:12:27.400 --> 01:12:28.400]   Yeah.
[01:12:28.400 --> 01:12:33.400]   Get a little bit of four way stretch fabric in our ironic tees. That's the way to do it.
[01:12:33.400 --> 01:12:39.400]   I also want to talk about our friends at Blinkist. One of the longest standing sponsors of this show.
[01:12:39.400 --> 01:12:45.400]   And for good reason, as I always say in our current world, ideas are power and the best,
[01:12:45.400 --> 01:12:49.400]   most high quality source of ideas are books.
[01:12:49.400 --> 01:12:53.400]   The challenge is figuring out which books are worth actually investing your time and money to read.
[01:12:53.400 --> 01:13:09.400]   That is where Blinkist enters the picture. If you subscribe to Blinkist, you get access to their 15 minute text and audio summaries of over 5000 nonfiction titles spread over 27 categories, including many of my own books.
[01:13:09.400 --> 01:13:13.400]   So if you want to know what a book is about, 15 minutes later, you know,
[01:13:13.400 --> 01:13:23.400]   you can listen to the summary while you're doing the dishes or read it real quick on your phone while you're pretending to work in a boring meeting and you get the big ideas and you're able to make the assessment right there.
[01:13:23.400 --> 01:13:28.400]   Oh, is this something I want to buy and read? Or I think I got the gist.
[01:13:28.400 --> 01:13:32.400]   I know what this is about. I'll use that information. I don't need to actually buy the whole book.
[01:13:32.400 --> 01:13:37.400]   So it is a triage service for the reading life.
[01:13:37.400 --> 01:13:51.400]   Everyone who is this podcast, I assume aspires to have a life rich in books. So you need Blinkist as your assistant, your sidecar, your sidekick in navigating the world of the written word.
[01:13:51.400 --> 01:13:53.400]   So right now, Blinkist has a special offer just for our audience.
[01:13:53.400 --> 01:14:00.400]   Go to Blinkist.com/deep to start your free seven day trial and get 25 percent off a Blinkist premium membership.
[01:14:00.400 --> 01:14:11.400]   That's Blinkist spelled B-L-I-N-K-I-S-T. Blinkist.com/deep to get 25 percent off and a seven day free trial. Blinkist.com/deep.
[01:14:11.400 --> 01:14:15.400]   All right. Final segment of the show. Three interesting things.
[01:14:15.400 --> 01:14:23.400]   All three of the things I'm going to review today were sent to me at my interesting@calnewport.com email address.
[01:14:23.400 --> 01:14:27.400]   Always interested to see interesting things about the quest to live a deep life.
[01:14:27.400 --> 01:14:32.400]   Please send your links or pointers to that address.
[01:14:32.400 --> 01:14:36.400]   All right. Here's the first interesting thing of our segment.
[01:14:36.400 --> 01:14:44.400]   It is an article from The New York Times, a column by our good friend Ezra Klein.
[01:14:44.400 --> 01:14:49.400]   I've been on his show multiple times, so if you haven't heard that, you should go listen to those.
[01:14:49.400 --> 01:14:57.400]   This column he wrote on December 11th, and I should say if you're watching the show at youtube.com/calnewportmedia, you'll actually see the article.
[01:14:57.400 --> 01:15:01.400]   If you're listening, I'll explain to you what's on the screen right now.
[01:15:01.400 --> 01:15:07.400]   All right. So the topic of this article, the title of this article is The Great Delusion Behind Twitter.
[01:15:07.400 --> 01:15:12.400]   So you already know I'm on board. Here's the key point.
[01:15:12.400 --> 01:15:14.400]   I should say what's the first of two key points.
[01:15:14.400 --> 01:15:25.400]   So the first key point here is Ezra says it feels like for ages we've been told that Twitter is or needs to be the world's town square, but that this metaphor is wrong.
[01:15:25.400 --> 01:15:28.400]   All right. This should be a familiar point. I'm glad to see Ezra make it.
[01:15:28.400 --> 01:15:34.400]   I've made this point many times, including my last article on Twitter that I wrote for The New Yorker.
[01:15:34.400 --> 01:15:39.400]   I argued exactly this point, that the issue with Twitter is not the details of how it's run.
[01:15:39.400 --> 01:15:43.400]   It's the fact that we keep trying to tell ourselves that it's vital and it's not.
[01:15:43.400 --> 01:15:47.400]   It feels that way to reporters, but to the rest of the population, it's not.
[01:15:47.400 --> 01:15:53.400]   We don't need to obsess over exactly how Twitter is run. We need to stop obsessing over Twitter.
[01:15:53.400 --> 01:15:57.400]   All right. So Ezra gives three reasons why the metaphor of the town square is wrong.
[01:15:57.400 --> 01:16:01.400]   So these are interesting, a little bit different than my arguments. Let's briefly summarize them.
[01:16:01.400 --> 01:16:09.400]   Number one, there isn't, can't be and shouldn't be a global town square. It's a good point.
[01:16:09.400 --> 01:16:16.400]   Why do we need a single location where all people for all issues can gather to talk?
[01:16:16.400 --> 01:16:20.400]   This doesn't work. Right. And we've seen that with Twitter.
[01:16:20.400 --> 01:16:26.400]   Having a single place with a uniform interface where everyone looks exactly the same, all tweets look exactly the same.
[01:16:26.400 --> 01:16:31.400]   There's no distributed curation. There's no social capital. There's no hierarchy of ideas built through reputation.
[01:16:31.400 --> 01:16:36.400]   It's just anyone can show up and say, you know, do better Nazi.
[01:16:36.400 --> 01:16:40.400]   And it looks the same as anyone else. Of course, that's going to fail.
[01:16:40.400 --> 01:16:49.400]   I mean, I mean, imagine if we had a literal global town square, like people from all countries can all come gather in this place to argue about things with no holds barred.
[01:16:49.400 --> 01:16:53.400]   Everyone wearing the it's just not going to work. All right. Number two.
[01:16:53.400 --> 01:16:57.400]   Town squares are public spaces governed in some way by the public. All right.
[01:16:57.400 --> 01:17:00.400]   Another good point from Ezra is like where you do see town squares, they're not at the global scale.
[01:17:00.400 --> 01:17:08.400]   They're at the scale of a town or a city. The public owns them and has a say in how they operate.
[01:17:08.400 --> 01:17:14.400]   This is not the case for a service like Twitter. It's a private company that's trying to make money by monetizing people's eyeballs.
[01:17:14.400 --> 01:17:20.400]   That's not a public square. That's a movie theater. That's a coliseum. It's an entertainment venue.
[01:17:20.400 --> 01:17:29.400]   All right. Ezra's third point. What matters for a polity isn't the mere existence of a town square, but the condition the townspeople are in when they arrive.
[01:17:29.400 --> 01:17:35.400]   Yeah. So if you let's say you have a town square, you're going to stretch this metaphor.
[01:17:35.400 --> 01:17:42.400]   You have a small town, you have a town square where people are can gather and the public decide, like, OK, this is where we're going to gather to discuss things.
[01:17:42.400 --> 01:17:49.400]   But if the way it works is that on the way to the town square, you know, everyone is given a six pack and some meth.
[01:17:49.400 --> 01:17:56.400]   And then as they get closer, they're put on, like, scary purge style mask and given weapons.
[01:17:56.400 --> 01:18:03.400]   And then the town square itself has like strobe lights going and Trent Reznor sort of unsettling discordant sounds.
[01:18:03.400 --> 01:18:08.400]   That's not going to be a situation in which you're going to have some good discussion going on.
[01:18:08.400 --> 01:18:13.400]   And essentially, this is led Twitter's the digital equivalent of this. It's just the dynamics of Twitter.
[01:18:13.400 --> 01:18:21.400]   Plus, just a cultural reputation is built up is when you get onto your Twitter account today, you're there to you're there to swing a bat at somebody.
[01:18:21.400 --> 01:18:27.400]   So the conditions aren't right. So those are good points from Israel. This is not some global town square that serves the goods.
[01:18:27.400 --> 01:18:31.400]   We should stop calling it that. OK.
[01:18:31.400 --> 01:18:38.400]   And so we got a little summary here. Billions of people use these services. Their scale is truly civilizational.
[01:18:38.400 --> 01:18:44.400]   And what have they wrought is the world more democratic is GDP growth higher is innovation faster.
[01:18:44.400 --> 01:18:48.400]   Do we seem wiser? Do we seem kinder? Do we seem happier? These are the core questions.
[01:18:48.400 --> 01:18:57.400]   And like finally, like what is you're saying is like the final way you'd want to evaluate the necessity of a given metaphorical town square is like, is it doing the things you'd want a town square to do?
[01:18:57.400 --> 01:19:02.400]   And Twitter is doing none of those. It is not making the world more democratic.
[01:19:02.400 --> 01:19:08.400]   There is a period in 2009 where we thought it was going to spread democracy throughout the Arab world.
[01:19:08.400 --> 01:19:13.400]   There's the Arab Spring moment. And then beyond that, like, no, it doesn't work. It does not happen.
[01:19:13.400 --> 01:19:17.400]   It's not helping the economy. It's not causing more innovation. It's not making people smarter, kinder, happier.
[01:19:17.400 --> 01:19:22.400]   So it's achieving none of the things we would want. Yet we're still obsessed about it.
[01:19:22.400 --> 01:19:27.400]   And this is vital and it has to be protected and we have to care about it. Right.
[01:19:27.400 --> 01:19:40.400]   What's really going on here again? It's it's it's the I believe a lot of this like obsession over Twitter and lionization of it as this like critical thing to the civic life is far from a universally held belief.
[01:19:40.400 --> 01:19:44.400]   It is a belief that is held incredibly strongly by an incredibly small group of people.
[01:19:44.400 --> 01:19:51.400]   Elite journalists, it's at the core of their life, their self-definition, their professional success, and a lot of how they feel good about themselves.
[01:19:51.400 --> 01:19:57.400]   And so the voices we hear talking about Twitter are the voices that are obsessed with it.
[01:19:57.400 --> 01:20:02.400]   And so we get this portrayal. We're forced to read about this on the front page of our newspapers and magazines of the news programs.
[01:20:02.400 --> 01:20:10.400]   We don't care about Twitter. We, as the regular polity, as Ezra Klein would say, shouldn't have to suffer.
[01:20:10.400 --> 01:20:17.400]   From, you know, a Fox News or CNN reporters, Twitter obsession. This is like a playground for you guys.
[01:20:17.400 --> 01:20:24.400]   It's not a town square and it's just making it worse for the rest of us. So that's my theory on that.
[01:20:24.400 --> 01:20:31.400]   The second point from this article that I thought was relevant, and I'll just briefly mention it, just I think there's there's something really deep here.
[01:20:31.400 --> 01:20:41.400]   We don't have time to really unpack it. Ezra talks about a paper by Benjamin Farr, F.A.R.E.R. political scientist from Knox College.
[01:20:41.400 --> 01:20:48.400]   Who argues that we have mistaken the key resource upon which democracy depends.
[01:20:48.400 --> 01:20:54.400]   That resource, the actual key resource is attention. Not your attention or my attention, our attention.
[01:20:54.400 --> 01:21:01.400]   Attention in this sense is a collective resource. It is the depth of thought and consideration of society can bring to bear on its most pressing problems.
[01:21:01.400 --> 01:21:05.400]   And so with so many collective resources from fresh air to clean water, it can be polluted or exhausted.
[01:21:05.400 --> 01:21:17.400]   So I'll leave you on that thought from this article that not only is Twitter not a global public square that's critical to the functioning of the world and improvement, it actually is making the world less democratic.
[01:21:17.400 --> 01:21:24.400]   When you exhaust the collective attention of a population, they do not have that resource left to invest in the things that really matter.
[01:21:24.400 --> 01:21:31.400]   So it's actually robbing from us. It's not just failing to match what we want it to do. It's actually making everything else worse.
[01:21:31.400 --> 01:21:36.400]   So I want to talk about this article. I try not to talk too much about Twitter these days.
[01:21:36.400 --> 01:21:41.400]   There's only so much social media talk I want to do. But look, if you're going to live a deep life.
[01:21:41.400 --> 01:21:47.400]   The role of these attention assassins matter. And it's why I keep coming back to things like Twitter.
[01:21:47.400 --> 01:21:55.400]   If you're obsessed with it, if you're on it all the time, if you think it's the key to civilization, you're sweating all day about exactly who what the rules are, how it operates.
[01:21:55.400 --> 01:22:03.400]   You're making it very difficult for you to cultivate a deep life. I always talk about the deep life as being something that is in opposition to distraction.
[01:22:03.400 --> 01:22:08.400]   This is one of the more purified forms of distraction that we've yet had to face as people.
[01:22:08.400 --> 01:22:13.400]   All right. Twitter lecture over. Let's go to the second item.
[01:22:13.400 --> 01:22:18.400]   This is a lot less controversial. Here is a study.
[01:22:18.400 --> 01:22:23.400]   This appeared in the Journal of Experimental Psychology. It's not a new study. What is this from?
[01:22:23.400 --> 01:22:31.400]   2014. Several people sent this to me, though, recently. So someone must have mentioned this probably somewhere in the last couple of weeks.
[01:22:31.400 --> 01:22:38.400]   All right. It's a study that's titled Give Your Idea Some Legs. The Positive Effects of Walking on Creative Thinking.
[01:22:38.400 --> 01:22:43.400]   It's by Marley Oppozo and Daniel Schwartz from Stanford.
[01:22:43.400 --> 01:22:48.400]   I mean, the study finds what the title implies. I'll just give you the abstract here.
[01:22:48.400 --> 01:22:55.400]   Four experiments demonstrates that walking boosts creative ideation in real time and shortly after.
[01:22:55.400 --> 01:23:04.400]   So here we have an experiment, an experiment validating a key toll in the cultivation of the deep life that we talk about often get moving.
[01:23:04.400 --> 01:23:10.400]   I do a lot of my work on structuring articles and book chapters, as well as a lot of my work on the mathematical proofs I do.
[01:23:10.400 --> 01:23:15.400]   The key insights almost always come from walking.
[01:23:15.400 --> 01:23:18.400]   I spend a lot of time on foot. That is my engine for making breakthroughs.
[01:23:18.400 --> 01:23:24.400]   It's not the mode in which you follow through on the breakthroughs. It's not the mode in which I write the articles.
[01:23:24.400 --> 01:23:29.400]   The mode in which I figure out the structure of the article. It's not the mode where I get every math detail right on my proof.
[01:23:29.400 --> 01:23:33.400]   It's the structure where I get it's the mode where I get the insight that makes the whole proof possible.
[01:23:33.400 --> 01:23:40.400]   So walking is an insight generation machine. If you want to live a life that's deeper, less affected by distraction,
[01:23:40.400 --> 01:23:47.400]   walking should be a big part of your professional routine, not some exercise you do when you have time, when work is not in the way.
[01:23:47.400 --> 01:23:51.400]   A core element of how you actually get your work done.
[01:23:51.400 --> 01:23:59.400]   All right. The third thing I want to talk about here is a profile from The Guardian.
[01:23:59.400 --> 01:24:06.400]   It's of a Scottish mystery, I think, detective writer, Ian Rankin. This is from 2016.
[01:24:06.400 --> 01:24:11.400]   Someone sent this to me. I actually used examples from this in my manuscript for Slow Productivity.
[01:24:11.400 --> 01:24:18.400]   So this is why this was on my mind. It's a case study, a deep life case study. I love these deep life case studies.
[01:24:18.400 --> 01:24:24.400]   There's just a couple aspects of this writer, Ian Rankin's life that I just wanted to mention here.
