
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:32:46.280 --> 00:32:49.200]   you can just spend your assets down and go on Medicaid.
[00:32:49.200 --> 00:32:51.800]   If you have a lot of money, you can self-insure.
[00:32:51.800 --> 00:32:53.120]   If you're in the middle,
[00:32:53.120 --> 00:32:54.640]   that's where this product makes sense.
[00:32:54.640 --> 00:32:57.200]   I do think the hybrid product's an interesting idea,
[00:32:57.200 --> 00:32:58.920]   but I don't have direct experience.
[00:32:58.920 --> 00:33:02.000]   I think the idea of combining an annuity
[00:33:02.000 --> 00:33:03.680]   or potentially a death benefit
[00:33:03.680 --> 00:33:06.920]   with long-term care coverage makes sense,
[00:33:06.920 --> 00:33:08.840]   as long as you feel very confident
[00:33:08.840 --> 00:33:11.680]   that you understand the product, the pricing is good.
[00:33:11.680 --> 00:33:12.920]   And I think you also have to understand
[00:33:12.920 --> 00:33:14.200]   that when you get this product,
[00:33:14.200 --> 00:33:15.920]   you have to pass a test around.
[00:33:15.920 --> 00:33:18.280]   They're called ADLs, Activities of Daily Living.
[00:33:18.280 --> 00:33:20.400]   And so, in the past, you could get this product
[00:33:20.400 --> 00:33:21.960]   and they could say, "Okay, well, actually, John,
[00:33:21.960 --> 00:33:24.200]   "it looks like you can dress yourself and bathe yourself,
[00:33:24.200 --> 00:33:26.760]   "so we're not gonna pay this benefit."
[00:33:26.760 --> 00:33:29.120]   You have to understand how that test is administered
[00:33:29.120 --> 00:33:32.760]   and how your rights for claiming the benefit.
[00:33:32.760 --> 00:33:36.320]   - Yeah, going back to Insurance 101,
[00:33:36.320 --> 00:33:38.640]   again, this is a risk management tool.
[00:33:38.640 --> 00:33:41.480]   On average, you buy insurance, you're gonna lose,
[00:33:41.480 --> 00:33:43.200]   but that's not why we buy it.
[00:33:43.200 --> 00:33:45.800]   We buy it to manage risk.
[00:33:45.800 --> 00:33:47.880]   Insofar as what products to buy,
[00:33:47.880 --> 00:33:48.880]   now you've got the two options.
[00:33:48.880 --> 00:33:50.000]   You've got plain vanilla insurance,
[00:33:50.000 --> 00:33:51.440]   you've hit annual premium,
[00:33:51.440 --> 00:33:52.960]   and then you'll have a bucket of money
[00:33:52.960 --> 00:33:54.120]   that you'll be able to access.
[00:33:54.120 --> 00:33:55.880]   You can qualify for benefits,
[00:33:55.880 --> 00:33:59.560]   those two of six daily living activities,
[00:33:59.560 --> 00:34:02.200]   or you have cognitive impairment.
[00:34:02.200 --> 00:34:04.280]   That's simple, easy to understand,
[00:34:04.280 --> 00:34:06.840]   and then there's the more complicated financial product.
[00:34:06.840 --> 00:34:09.400]   So earlier, I talked about, hey, if something's complicated,
[00:34:09.400 --> 00:34:11.160]   generally, you wanna run screaming from it,
[00:34:11.160 --> 00:34:12.240]   and that's gonna apply
[00:34:12.240 --> 00:34:15.600]   to these long-term care hybrid policies too.
[00:34:15.600 --> 00:34:18.720]   Ideally, you wanna get that simple insurance product.
[00:34:18.720 --> 00:34:20.120]   Those more complicated products
[00:34:20.120 --> 00:34:23.040]   are really only a last resort
[00:34:23.040 --> 00:34:26.040]   if you don't qualify 'cause of underwriting requirements
[00:34:26.040 --> 00:34:29.200]   for a more basic, simple insurance coverage.
[00:34:29.200 --> 00:34:31.720]   And then if you are looking at that decision,
[00:34:31.720 --> 00:34:36.200]   I consider folks to take a lot of time to think about that.
[00:34:36.200 --> 00:34:38.240]   Is this really the right product for you?
[00:34:38.240 --> 00:34:40.640]   And then in making that decision
[00:34:40.640 --> 00:34:43.320]   and in getting advice on that decision,
[00:34:43.320 --> 00:34:45.080]   figure out who's advising you on that.
[00:34:45.080 --> 00:34:48.200]   That's to say, don't ask the insurance salesman
[00:34:48.200 --> 00:34:51.760]   if you should buy long-term care insurance.
[00:34:51.760 --> 00:34:54.520]   Get advice from someone who has expertise in the area
[00:34:54.520 --> 00:34:56.720]   that doesn't have that conflict of interest.
[00:34:56.720 --> 00:35:01.960]   - This is a practical point 'cause this is what we did.
[00:35:01.960 --> 00:35:04.400]   The benefits for long-term care insurance
[00:35:04.400 --> 00:35:06.440]   are quite limited, I think.
[00:35:06.440 --> 00:35:08.360]   I mean, they're gonna give you a dollar amount per day,
[00:35:08.360 --> 00:35:10.720]   maybe 100 bucks for a period of time.
[00:35:10.720 --> 00:35:11.960]   And so what we did was said, okay,
[00:35:11.960 --> 00:35:15.000]   well, if we actually used up all of these benefits,
[00:35:15.000 --> 00:35:16.640]   what would that number be?
[00:35:16.640 --> 00:35:18.640]   And can we self-insure?
[00:35:18.640 --> 00:35:21.120]   Now, of course, the answer to that may be yes, maybe no,
[00:35:21.120 --> 00:35:24.080]   but I would encourage you to at least do that math.
[00:35:24.080 --> 00:35:25.800]   I can help inform the decision.
[00:35:25.800 --> 00:35:29.560]   - One note, I just wanna add on that.
[00:35:29.560 --> 00:35:32.800]   Certainly there's an argument for self-funding, right?
[00:35:32.800 --> 00:35:33.680]   Hey, you've got the money.
[00:35:33.680 --> 00:35:35.640]   Maybe you don't need to buy insurance coverage.
[00:35:35.640 --> 00:35:38.120]   Here's an argument I heard from an insurance salesman, right?
[00:35:38.120 --> 00:35:40.880]   So take this with a grain of salt with respect to,
[00:35:40.880 --> 00:35:43.160]   even if you do have the resources
[00:35:43.160 --> 00:35:44.680]   to be able to afford that coverage yourself,
[00:35:44.680 --> 00:35:46.840]   consider when that day comes,
[00:35:46.840 --> 00:35:51.840]   you might be inclined to not pay for professional services,
[00:35:51.840 --> 00:35:55.360]   trying to do some of that in-house yourself.
[00:35:55.360 --> 00:35:57.360]   That's gonna be that survivor,
[00:35:57.360 --> 00:35:58.440]   or not the surviving spouse,
[00:35:58.440 --> 00:36:00.400]   but the spouse that's more abled, right?
[00:36:00.400 --> 00:36:02.880]   And how is that gonna impact their quality of life?
[00:36:02.880 --> 00:36:04.600]   So I can certainly see the argument there,
[00:36:04.600 --> 00:36:06.320]   but of course, again, that's also the argument
[00:36:06.320 --> 00:36:08.160]   being made by an insurance salesman.
[00:36:08.160 --> 00:36:11.800]   - I have a follow-up question on that,
[00:36:11.800 --> 00:36:13.200]   and I just want to reiterate.
[00:36:13.200 --> 00:36:14.600]   We do have a mic here in the middle.
[00:36:14.600 --> 00:36:17.640]   If people have questions, feel free to queue up.
[00:36:17.640 --> 00:36:21.480]   I wanted to ask about the people
[00:36:21.480 --> 00:36:23.800]   who might have life insurance,
[00:36:23.800 --> 00:36:27.320]   and whether that can, in some cases,
[00:36:27.320 --> 00:36:31.280]   be transferred or switched into a product,
[00:36:31.280 --> 00:36:34.000]   a hybrid product that covers long-term care.
[00:36:34.000 --> 00:36:36.920]   I know that sometimes that can be an elegant solution
[00:36:36.920 --> 00:36:38.080]   if someone has some sort
[00:36:38.080 --> 00:36:40.320]   of a permanent life insurance product.
[00:36:40.320 --> 00:36:41.160]   John, you're nodding.
[00:36:41.160 --> 00:36:42.960]   Can you talk about that?
[00:36:42.960 --> 00:36:47.040]   - Yeah, I've only ever actually been remotely involved
[00:36:47.040 --> 00:36:49.160]   in helping the client with this once,
[00:36:49.160 --> 00:36:53.120]   but if the question is, hey, I'm gonna pay five grand a year
[00:36:53.120 --> 00:36:54.640]   to buy a new Span-and-Loan policy,
[00:36:54.640 --> 00:36:57.960]   or if I can take an existing whole-life insurance policy
[00:36:57.960 --> 00:37:01.000]   and then change that into an existing
[00:37:01.000 --> 00:37:03.040]   whole-life insurance policy with a long-term care writer,
[00:37:03.040 --> 00:37:04.760]   certainly that can be more cost-effective
[00:37:04.760 --> 00:37:08.120]   than shoveling out five grand a year, every year forever.
[00:37:10.040 --> 00:37:13.280]   - So, a follow-up question on the topic of long-term care.
[00:37:13.280 --> 00:37:15.080]   I'm guessing a lot of people in this room
[00:37:15.080 --> 00:37:18.160]   probably fall into the self-funding category,
[00:37:18.160 --> 00:37:20.920]   where they've probably amassed sufficient assets
[00:37:20.920 --> 00:37:23.520]   where they feel that they could absorb
[00:37:23.520 --> 00:37:25.160]   a long-term care shock.
[00:37:25.160 --> 00:37:27.400]   So, a question on that front is,
[00:37:27.400 --> 00:37:29.440]   how do those funds get invested,
[00:37:29.440 --> 00:37:32.080]   assuming they're earmarked for long-term care,
[00:37:32.080 --> 00:37:36.240]   and also, how do you right-size that allocation
[00:37:36.240 --> 00:37:38.600]   that you're setting aside, or do you even need to?
[00:37:38.600 --> 00:37:40.240]   How should people approach that
[00:37:40.240 --> 00:37:42.640]   if they're in the self-funding camp?
[00:37:42.640 --> 00:37:44.760]   And, Rob, maybe, since this is your approach,
[00:37:44.760 --> 00:37:46.640]   maybe you should grab it.
[00:37:46.640 --> 00:37:48.880]   - That's an interesting question.
[00:37:48.880 --> 00:37:50.080]   I haven't thought about whether I should change
[00:37:50.080 --> 00:37:51.880]   my asset allocation in the event
[00:37:51.880 --> 00:37:55.440]   that we have to spend a lot on care.
[00:37:55.440 --> 00:37:58.280]   I've certainly factored it into potential expenses,
[00:37:58.280 --> 00:38:00.760]   and we can cover it.
[00:38:00.760 --> 00:38:02.800]   At least off the top of my head,
[00:38:02.800 --> 00:38:04.720]   I don't see asset allocation changing.
[00:38:04.720 --> 00:38:06.160]   I mean, I suppose, in theory,
[00:38:06.160 --> 00:38:07.840]   you could earmark some amount of money
[00:38:07.840 --> 00:38:10.520]   that says, okay, we're gonna put this aside,
[00:38:10.520 --> 00:38:12.960]   eventually, for long-term care, if that ever happened.
[00:38:12.960 --> 00:38:14.880]   But even then, it would be a tricky allocation,
[00:38:14.880 --> 00:38:16.720]   because you don't know when it's gonna happen.
[00:38:16.720 --> 00:38:19.320]   Could be tomorrow, or it could be 20 years from now.
[00:38:19.320 --> 00:38:22.240]   So, I think, for me, I would probably just stick
[00:38:22.240 --> 00:38:24.440]   with my overall asset allocation.
[00:38:24.440 --> 00:38:28.560]   Yeah, and then just know that I've got the assets
[00:38:28.560 --> 00:38:30.640]   to cover it, if that should come up.
[00:38:30.640 --> 00:38:37.400]   - I wanna ask about the bucket approach
[00:38:37.400 --> 00:38:38.800]   to retirement allocation.
[00:38:38.800 --> 00:38:41.280]   We had a good conversation about this at lunch,
[00:38:41.280 --> 00:38:44.920]   and I'd just like to get the panel's thoughts.
[00:38:44.920 --> 00:38:46.720]   Maybe you can each address the question
[00:38:46.720 --> 00:38:49.080]   of whether you think it's something people should use,
[00:38:49.080 --> 00:38:51.800]   whether you think they should avoid it.
[00:38:51.800 --> 00:38:53.600]   Whoever wants to jump on that one.
[00:38:53.600 --> 00:38:58.000]   - I mean, I think that, if you, like, back to Carson Jeske,
[00:38:58.000 --> 00:39:00.280]   he definitely believes that it's inefficient,
[00:39:00.280 --> 00:39:01.920]   and you should just stay completely invested,
[00:39:01.920 --> 00:39:04.480]   and ride it out, and so forth, but--
[00:39:04.480 --> 00:39:06.200]   - The bucket strategy is--
[00:39:06.200 --> 00:39:07.400]   - The bucket strategy, okay, sure, yeah.
[00:39:07.400 --> 00:39:08.400]   I mean, basically, what you're doing
[00:39:08.400 --> 00:39:11.400]   is you're setting aside a bucket of money
[00:39:11.400 --> 00:39:13.440]   for near-term expenses, some period of time.
[00:39:13.440 --> 00:39:15.120]   It could be a year, it could be two or three,
[00:39:15.120 --> 00:39:17.120]   or, in this other guy's case, four years,
[00:39:17.120 --> 00:39:18.920]   which is a pretty long time.
[00:39:18.920 --> 00:39:20.720]   And so, you're not getting any market returns on that money,
[00:39:20.720 --> 00:39:22.520]   but you're sleeping better at night.
[00:39:22.520 --> 00:39:25.360]   So, it's a drag, essentially, on your portfolio.
[00:39:25.360 --> 00:39:29.760]   But I think, from a simplicity, and behavior,
[00:39:29.760 --> 00:39:31.720]   and psychological perspective, it really works,
[00:39:31.720 --> 00:39:34.240]   'cause people are like, okay, I have a set of money,
[00:39:34.240 --> 00:39:36.000]   it's like my checking account, I can live on this,
[00:39:36.000 --> 00:39:39.120]   essentially, they're creating a paycheck,
[00:39:39.120 --> 00:39:41.880]   like a potentially year-long paycheck, all at once,
[00:39:41.880 --> 00:39:45.040]   timing when they take that out, which they can control.
[00:39:45.040 --> 00:39:49.600]   So, if you load it up for 2022, at the end of 2021,
[00:39:49.600 --> 00:39:51.880]   or whatever, the latter half, you'd be good to go,
[00:39:51.880 --> 00:39:53.720]   and you're feeling like a genius.
[00:39:53.720 --> 00:39:57.000]   And so, some folks do do this, and if they stay active,
[00:39:57.000 --> 00:39:57.840]   and they have a long period of time,
[00:39:57.840 --> 00:40:00.680]   I mean, they sleep well at night, and it works for them.
[00:40:00.680 --> 00:40:04.120]   But it may not be the absolute perfect performer over time,
[00:40:04.120 --> 00:40:05.640]   but maybe you're dealing with a lot of stress,
[00:40:05.640 --> 00:40:06.840]   because you're trying to manage that,
[00:40:06.840 --> 00:40:08.600]   and it's somewhat complicated, too.
[00:40:08.600 --> 00:40:12.480]   - Yeah, pros and cons to any investing approach,
[00:40:12.480 --> 00:40:15.000]   the strategy you can stick with is likely better
[00:40:15.000 --> 00:40:16.200]   than the one that you can't.
[00:40:16.200 --> 00:40:18.360]   If a bucket strategy sounds great to you,
[00:40:18.360 --> 00:40:20.080]   then certainly that can be reasonable.
[00:40:20.080 --> 00:40:22.000]   Now, cons being, you're gonna have that cash drag,
[00:40:22.000 --> 00:40:23.720]   so maybe that means you're gonna have
[00:40:23.720 --> 00:40:26.600]   a smaller investment return, and likely that'll be the case
[00:40:26.600 --> 00:40:28.800]   on a long-term timeline, 'cause cash, historically,
[00:40:28.800 --> 00:40:32.080]   hasn't done as well as intermediate-term bonds
[00:40:32.080 --> 00:40:33.120]   over the long-term.
[00:40:33.120 --> 00:40:35.720]   But again, that's less important than as a strategy
[00:40:35.720 --> 00:40:37.840]   that you can stick with, and if that's the one
[00:40:37.840 --> 00:40:39.160]   that sounds appealing to you,
[00:40:39.160 --> 00:40:41.080]   then certainly that can be reasonable.
[00:40:41.080 --> 00:40:45.680]   - So, there's a lot here, but I won't go into all of it,
[00:40:45.680 --> 00:40:46.680]   'cause of time.
[00:40:46.680 --> 00:40:49.600]   I think there's different issues with the bucket strategy,
[00:40:49.600 --> 00:40:50.680]   and why you wanna use it.
[00:40:50.680 --> 00:40:52.880]   If the question is, you wanna keep a certain amount of cash
[00:40:52.880 --> 00:40:55.320]   because you wanna feel comfortable, then that's fine,
[00:40:55.320 --> 00:40:57.760]   right, I mean, as long as it's not too much.
[00:40:57.760 --> 00:41:00.040]   And whether you call that a bucket strategy or not,
[00:41:00.040 --> 00:41:01.520]   or it's just money in your checking account,
[00:41:01.520 --> 00:41:03.080]   and then you've got your portfolio over here,
[00:41:03.080 --> 00:41:05.320]   that was sort of the father of the bucket strategy,
[00:41:05.320 --> 00:41:07.400]   Harold Levinsky, that was his idea, two buckets,
[00:41:07.400 --> 00:41:09.560]   one for cash, he started at two years,
[00:41:09.560 --> 00:41:11.040]   it was too big of a drag on the portfolio,
[00:41:11.040 --> 00:41:12.920]   so he ended up taking clients down to one year,
[00:41:12.920 --> 00:41:14.680]   which, by the way, is what Bill Behnken did, right,
[00:41:14.680 --> 00:41:17.080]   he pulled a year's worth of income out of,
[00:41:17.080 --> 00:41:19.280]   in his assumption, his analysis model,
[00:41:19.280 --> 00:41:20.880]   so really not much different than that,
[00:41:20.880 --> 00:41:23.080]   and I think that's a certainly reasonable approach.
[00:41:23.080 --> 00:41:25.280]   I think where I have trouble with it is if we start
[00:41:25.280 --> 00:41:28.080]   to have multiple buckets, and we start to do
[00:41:28.080 --> 00:41:31.280]   our asset allocation by years of expenses
[00:41:31.280 --> 00:41:34.000]   rather than percentages, which is how I started
[00:41:34.000 --> 00:41:38.160]   to think about it when I got into the retirement phase,
[00:41:38.160 --> 00:41:40.800]   and for me personally, I just found that harder
[00:41:40.800 --> 00:41:42.760]   to actually implement, to know when to go
[00:41:42.760 --> 00:41:45.880]   from one bucket to another, it was just easier for me
[00:41:45.880 --> 00:41:49.120]   to have whatever cash I wanted, and then, you know,
[00:41:49.120 --> 00:41:52.000]   a 70/30 portfolio, or whatever it's gonna be.
[00:41:52.000 --> 00:41:54.320]   But others might find the bucket strategy easier,
[00:41:54.320 --> 00:41:55.560]   you know, there might be just the opposite,
[00:41:55.560 --> 00:41:57.680]   so a lot of it just comes down to personal preference,
[00:41:57.680 --> 00:41:59.320]   but I would always think about, even if you use
[00:41:59.320 --> 00:42:02.880]   a bucket strategy, what is your percentage asset allocation?
[00:42:02.880 --> 00:42:05.360]   I wouldn't lose sight of that if you're gonna go
[00:42:05.360 --> 00:42:08.240]   with the three or even more complicated bucket strategy.
[00:42:08.240 --> 00:42:13.360]   - Okay, hi.
[00:42:13.360 --> 00:42:17.880]   I've read, actually, it was a Michael Kitsy's article,
[00:42:17.880 --> 00:42:22.200]   that there's a possibility that you could look at annuity
[00:42:22.200 --> 00:42:26.760]   as part of your fixed income asset portfolio,
[00:42:26.760 --> 00:42:30.560]   not to annotize it, you know, you'd sell it afterwards,
[00:42:30.560 --> 00:42:35.560]   but as a good source of income, in terms of,
[00:42:35.560 --> 00:42:37.840]   you know, comparatively, I'd be interested
[00:42:37.840 --> 00:42:39.440]   to hear what your thoughts are.
[00:42:39.440 --> 00:42:43.480]   - Yeah, there's a guy, he's V. Bodie,
[00:42:43.480 --> 00:42:44.560]   that I know, he's an economist,
[00:42:44.560 --> 00:42:45.960]   and he talks about life cycle finance,
[00:42:45.960 --> 00:42:48.600]   and so one way you can think about your portfolio
[00:42:48.600 --> 00:42:51.160]   is you think about your expenses,
[00:42:51.160 --> 00:42:54.960]   and what do you have to spend, just your needs,
[00:42:54.960 --> 00:42:56.440]   and then your likes, and then your wants,
[00:42:56.440 --> 00:42:58.320]   and if you cover your needs
[00:42:58.320 --> 00:43:01.120]   with Social Security and annuities,
[00:43:01.120 --> 00:43:02.440]   then theoretically, you can take more risk
[00:43:02.440 --> 00:43:04.120]   with the rest of your portfolio.
[00:43:04.120 --> 00:43:07.800]   So that is one strategy, is you basically try to hedge out,
[00:43:07.800 --> 00:43:09.040]   you know, the stuff that you have to have,
[00:43:09.040 --> 00:43:10.040]   make sure you're fully covered,
[00:43:10.040 --> 00:43:11.880]   and then you dial up the risk and the rest of it,
[00:43:11.880 --> 00:43:16.240]   and you know, hopefully you get very good long run returns.
[00:43:16.240 --> 00:43:21.480]   - Yeah, that's certainly an approach
[00:43:21.480 --> 00:43:22.760]   that I think a lot of people follow.
[00:43:22.760 --> 00:43:24.200]   You do have to do the calculation,
[00:43:24.200 --> 00:43:26.280]   and I can, you know, there's some assumptions in terms,
[00:43:26.280 --> 00:43:28.760]   including the discount rate to figure out present value,
[00:43:28.760 --> 00:43:30.080]   so that can just get a little dicey,
[00:43:30.080 --> 00:43:33.480]   but the thing I would say, though,
[00:43:33.480 --> 00:43:36.000]   is I would still look at how much I need
[00:43:36.000 --> 00:43:37.680]   to pull out of my portfolio
[00:43:37.680 --> 00:43:40.520]   after the annuity check comes in,
[00:43:40.520 --> 00:43:45.040]   and what percentage of my portfolio is that,
[00:43:45.040 --> 00:43:48.080]   and what is my asset allocation of that portfolio
[00:43:48.080 --> 00:43:49.640]   without considering the annuity.
[00:43:49.640 --> 00:43:51.880]   I personally feel more comfortable
[00:43:51.880 --> 00:43:54.080]   running through that analysis,
[00:43:54.080 --> 00:43:55.560]   at least as part of the process,
[00:43:55.560 --> 00:43:58.000]   even if, for your overall asset allocation,
[00:43:58.000 --> 00:44:00.760]   you wanna view an annuity as part of the bond portfolio,
[00:44:00.760 --> 00:44:03.440]   which is certainly a reasonable and logical,
[00:44:03.440 --> 00:44:05.520]   I think, thing to do,
[00:44:05.520 --> 00:44:07.320]   but I would still wanna know, you know,
[00:44:07.320 --> 00:44:10.920]   'cause if I'm pulling 4% out of just the portfolio,
[00:44:10.920 --> 00:44:13.320]   and because I'm considering the annuity
[00:44:13.320 --> 00:44:15.960]   as part of fixed income, I have some allocation
[00:44:15.960 --> 00:44:19.160]   that's, say, outside 50 to 75% in stocks,
[00:44:19.160 --> 00:44:20.480]   which maybe you wouldn't,
[00:44:20.480 --> 00:44:22.280]   but if it was outside that range,
[00:44:22.280 --> 00:44:25.000]   it would at least be something I'd wanna think about.
[00:44:25.000 --> 00:44:26.920]   You know, am I too far outside that range
[00:44:26.920 --> 00:44:29.200]   that at least history tells us,
[00:44:29.200 --> 00:44:30.280]   could be wrong in the future,
[00:44:30.280 --> 00:44:33.400]   but history tells us is the range we wanna have,
[00:44:33.400 --> 00:44:34.680]   you know, if we're somewhere around
[00:44:34.680 --> 00:44:36.440]   that initial 4% withdrawal rate.
[00:44:36.440 --> 00:44:38.400]   At least, that's how I think about it.
[00:44:38.400 --> 00:44:44.240]   - Oh, hi.
[00:44:44.240 --> 00:44:48.560]   My question touches on several topics you brought forward,
[00:44:48.560 --> 00:44:51.560]   so just what a great panel.
[00:44:51.560 --> 00:44:55.120]   We've all thought about the 4% rule,
[00:44:55.120 --> 00:44:58.240]   and several of you mentioned how many of us
[00:44:58.240 --> 00:45:00.840]   are in the position of having at least,
[00:45:00.840 --> 00:45:03.960]   well, mine is about half of my overall wealth
[00:45:03.960 --> 00:45:07.160]   is in my house, and I'm really loathe
[00:45:07.160 --> 00:45:09.960]   to take out a reverse mortgage.
[00:45:09.960 --> 00:45:11.520]   They've had such terrible,
[00:45:11.520 --> 00:45:14.360]   I really don't wanna do that,
[00:45:14.360 --> 00:45:18.640]   but my question is this, as, I have to laugh,
[00:45:18.640 --> 00:45:22.320]   I'm so far ahead of the 4% with my withdrawal
[00:45:22.320 --> 00:45:25.200]   just for living expenses that, you know,
[00:45:25.200 --> 00:45:27.640]   I don't have to calculate that to see where I am.
[00:45:27.640 --> 00:45:29.160]   It's way above that.
[00:45:29.160 --> 00:45:34.800]   As my portfolio's going down, both because of withdrawals,
[00:45:34.800 --> 00:45:37.680]   and because of this last year,
[00:45:37.680 --> 00:45:40.160]   my house value is skyrocketing,
[00:45:40.160 --> 00:45:41.760]   and I still have a big mortgage.
[00:45:41.760 --> 00:45:44.560]   So, my question is, do you think
[00:45:44.560 --> 00:45:48.720]   a home equity line of credit would be useful
[00:45:48.720 --> 00:45:53.720]   so that I could, in effect, increase my mortgage temporarily
[00:45:53.720 --> 00:45:56.840]   borrowing money, admittedly, a line of credit
[00:45:56.840 --> 00:46:01.840]   is at a higher rate than a traditional mortgage.
[00:46:01.840 --> 00:46:03.520]   Do you think that would be advisable,
[00:46:03.520 --> 00:46:07.720]   sort of hoping, waiting for the market to turn around
[00:46:07.720 --> 00:46:11.840]   so that then I can start repaying that mortgage
[00:46:11.840 --> 00:46:13.160]   and the line of credit?
[00:46:14.040 --> 00:46:15.920]   - Yeah, that's a great question.
[00:46:15.920 --> 00:46:17.520]   I mean, if you ask Wade Fowler,
[00:46:17.520 --> 00:46:18.840]   that's basically what he's saying.
[00:46:18.840 --> 00:46:22.920]   He's saying either through a HELOC or with a HECM,
[00:46:22.920 --> 00:46:25.440]   which is a home equity, it's basically a reverse mortgage,
[00:46:25.440 --> 00:46:26.960]   it's a government-backed version.
[00:46:26.960 --> 00:46:29.480]   You can also get a line of credit
[00:46:29.480 --> 00:46:32.240]   to make that available to yourself,
[00:46:32.240 --> 00:46:34.360]   and then potentially engage in that.
[00:46:34.360 --> 00:46:37.280]   And essentially, you could draw from that
[00:46:37.280 --> 00:46:39.440]   to cover your expenses instead of selling off
[00:46:39.440 --> 00:46:42.920]   of your depressed portfolio.
[00:46:42.920 --> 00:46:44.840]   And then you're waiting, essentially,
[00:46:44.840 --> 00:46:46.200]   for the market to recover.
[00:46:46.200 --> 00:46:51.200]   So you have to have confidence and the patience
[00:46:51.200 --> 00:46:53.100]   to wait for the market to come back.
[00:46:53.100 --> 00:46:55.840]   And that comes back to kind of the emotional side
[00:46:55.840 --> 00:46:57.040]   of managing your own behavior
[00:46:57.040 --> 00:47:00.680]   and feeling like you've got enough of a window
[00:47:00.680 --> 00:47:01.520]   for this to come back.
[00:47:01.520 --> 00:47:03.120]   I mean, I think we've gotten conditioned
[00:47:03.120 --> 00:47:05.000]   to markets coming back really quickly,
[00:47:05.000 --> 00:47:06.160]   and now we'll see.
[00:47:06.160 --> 00:47:08.800]   I mean, personally, well, I won't give my opinion on this,
[00:47:08.800 --> 00:47:11.120]   but yeah, I think it's a potential strategy,
[00:47:11.120 --> 00:47:14.840]   but you really should consider forecasting it out
[00:47:14.840 --> 00:47:16.440]   over the long-term horizon.
[00:47:16.440 --> 00:47:21.080]   - Yeah, so I'm very nervous about this.
[00:47:21.080 --> 00:47:22.960]   This strategy gives me the heebie-jeebies,
[00:47:22.960 --> 00:47:25.880]   if I'm gonna, you know, that's a very technical term.
[00:47:25.880 --> 00:47:29.840]   So, because first of all, you're borrowing to invest,
[00:47:29.840 --> 00:47:31.160]   which is effectively what you're doing.
[00:47:31.160 --> 00:47:32.260]   Now, some could say you're doing that
[00:47:32.260 --> 00:47:33.700]   if you don't pay off a mortgage,
[00:47:33.700 --> 00:47:36.000]   but you're doing it while in retirement,
[00:47:36.000 --> 00:47:38.920]   not when you're 30 and are working and have income,
[00:47:38.920 --> 00:47:40.320]   you know, earned income.
[00:47:40.320 --> 00:47:42.280]   And if it's a home equity line of credit,
[00:47:42.280 --> 00:47:45.480]   you're subjecting that to interest rate risk, right?
[00:47:45.480 --> 00:47:47.160]   If interest rates keep going up.
[00:47:47.160 --> 00:47:49.840]   So to me, that would be, for me,
[00:47:49.840 --> 00:47:53.120]   would be like the option of maybe last resort.
[00:47:53.120 --> 00:47:54.840]   That would make me very uncomfortable.
[00:47:54.840 --> 00:47:58.080]   I would think more about, depending on the circumstances,
[00:47:58.080 --> 00:48:00.560]   downsizing even, maybe you don't wanna leave the home,
[00:48:00.560 --> 00:48:03.360]   I know, or maybe you're already downsized or, you know.
[00:48:03.360 --> 00:48:06.880]   But for me, that would make me very uncomfortable
[00:48:06.880 --> 00:48:09.200]   to start borrowing out of a home equity line of credit
[00:48:09.200 --> 00:48:10.520]   so that I could keep more money
[00:48:10.520 --> 00:48:12.840]   in the market in retirement.
[00:48:12.840 --> 00:48:15.720]   That would, I think it could work out,
[00:48:15.720 --> 00:48:19.960]   but it could also end pretty badly, I think.
[00:48:19.960 --> 00:48:20.860]   - Okay, thank you.
[00:48:20.860 --> 00:48:28.720]   - Hi, I'm Vijay from Ann Arbor, Michigan,
[00:48:28.720 --> 00:48:30.760]   planning to retire in five to seven years.
[00:48:30.760 --> 00:48:32.560]   Question for Steve.
[00:48:32.560 --> 00:48:36.640]   Steve, I used New Retirement, fantastic tool,
[00:48:36.640 --> 00:48:42.800]   but maybe I'm lazy and ignorant.
[00:48:42.800 --> 00:48:46.720]   I'm unable to use the full potential of the tool.
[00:48:46.720 --> 00:48:49.400]   But however, Rob Berger made a video
[00:48:49.400 --> 00:48:54.400]   and I'm able to use the tool as far as, you know,
[00:48:54.400 --> 00:48:56.480]   by following Rob Berger's video.
[00:48:56.480 --> 00:48:59.520]   So my question is, are you guys going to collaborate
[00:48:59.520 --> 00:49:01.880]   and make a few more of those
[00:49:01.880 --> 00:49:04.340]   so that people like me can benefit?
[00:49:04.340 --> 00:49:07.200]   - Yeah, thanks for the feedback.
[00:49:07.200 --> 00:49:10.960]   (audience laughing)
[00:49:10.960 --> 00:49:12.440]   It's a team effort.
[00:49:12.440 --> 00:49:16.160]   I would say we started it with power planners
[00:49:16.160 --> 00:49:18.560]   and that's informed what the product does.
[00:49:18.560 --> 00:49:20.840]   And we are working very hard to make it simpler
[00:49:20.840 --> 00:49:23.860]   and easier and more accessible.
[00:49:23.860 --> 00:49:27.720]   You know, we're building our own health and classes
[00:49:27.720 --> 00:49:31.120]   and we believe in, we're really here to try to, you know,
[00:49:31.120 --> 00:49:33.760]   bring literacy and planning to the mass market.
[00:49:33.760 --> 00:49:36.080]   That's why we've built kind of like TurboTax equivalent
