
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:35:24.000 --> 00:35:26.800]   And she shared a story about how her mom
[00:35:26.800 --> 00:35:29.840]   had dementia onset at a relatively early age, right?
[00:35:29.840 --> 00:35:33.960]   And for her, her mother, Cameron's mother,
[00:35:33.960 --> 00:35:36.760]   didn't necessarily put together in place
[00:35:36.760 --> 00:35:38.800]   the right estate planning pieces beforehand
[00:35:38.800 --> 00:35:40.520]   to make Cameron's life easier.
[00:35:40.520 --> 00:35:43.240]   So we don't know when ill health is gonna show up,
[00:35:43.240 --> 00:35:46.240]   so doing that planning sooner, that helps manage that risk.
[00:35:46.240 --> 00:35:50.680]   All right, we've got lots of more great questions
[00:35:50.680 --> 00:35:52.080]   from the community here.
[00:35:52.080 --> 00:35:55.440]   Great job, guys, keeping them coming.
[00:35:55.440 --> 00:35:57.960]   Lot of questions about bond ladders.
[00:35:57.960 --> 00:36:01.680]   So since you do that in your firm, let's talk about that.
[00:36:01.680 --> 00:36:03.560]   We have one question here that wants to know
[00:36:03.560 --> 00:36:06.840]   about what type of specific bonds you invest in
[00:36:06.840 --> 00:36:08.960]   in taking that bond ladder approach.
[00:36:08.960 --> 00:36:15.320]   - Well, treasuries, munis, CDs, agencies, not corporates.
[00:36:15.320 --> 00:36:17.960]   With the exception that in smaller accounts,
[00:36:17.960 --> 00:36:20.040]   we will use bullet shares, which is a package
[00:36:20.040 --> 00:36:23.720]   of corporate bonds that all mature in the same year.
[00:36:23.720 --> 00:36:26.280]   So it will depend on the client.
[00:36:26.280 --> 00:36:28.160]   Like so much of what we say.
[00:36:28.160 --> 00:36:29.720]   You know, if their tax rate's high enough
[00:36:29.720 --> 00:36:31.400]   and they have a large taxable account,
[00:36:31.400 --> 00:36:33.480]   we may be building that portion of the bond ladder
[00:36:33.480 --> 00:36:34.600]   using muni bonds.
[00:36:34.600 --> 00:36:36.360]   Sometimes it's state-specific,
[00:36:36.360 --> 00:36:38.260]   particularly if they're in California.
[00:36:38.260 --> 00:36:43.700]   Sometimes it's national munis if they're in a no state tax,
[00:36:43.700 --> 00:36:47.080]   no income tax state, you get that correct.
[00:36:47.080 --> 00:36:50.800]   And then agencies and treasuries and CDs would be our go-tos
[00:36:50.800 --> 00:36:52.680]   so we really don't like to take risk
[00:36:52.680 --> 00:36:54.080]   on the fixed income side.
[00:36:54.080 --> 00:36:56.400]   I know that question came up earlier.
[00:36:56.400 --> 00:36:59.320]   We'd rather take risk where we think it has
[00:36:59.320 --> 00:37:01.360]   a higher probability of paying off,
[00:37:01.360 --> 00:37:03.180]   which is on the equity side.
[00:37:03.180 --> 00:37:06.880]   And so then it will just depend on where we're gonna get
[00:37:06.880 --> 00:37:08.760]   the highest yield at that time.
[00:37:08.760 --> 00:37:11.400]   The fixed income market can be far more complex
[00:37:11.400 --> 00:37:14.840]   than the stock market, and so it can vary from day to day.
[00:37:14.840 --> 00:37:17.240]   One day you might get a higher yield than an agency,
[00:37:17.240 --> 00:37:19.040]   the next day it could be a CD.
[00:37:19.040 --> 00:37:22.080]   It really can vary depending on where the bond market
[00:37:22.080 --> 00:37:23.000]   is at that day.
[00:37:23.000 --> 00:37:27.800]   - Practical question, what do I do with all the funds
[00:37:27.800 --> 00:37:29.920]   in my employer-provided retirement plan
[00:37:29.920 --> 00:37:31.600]   when I'm ready to retire?
[00:37:32.600 --> 00:37:34.680]   Yeah, I'll leave it at that.
[00:37:34.680 --> 00:37:38.360]   - Well, that's a good question also.
[00:37:38.360 --> 00:37:41.360]   I don't know because I don't know what those funds are.
[00:37:41.360 --> 00:37:44.040]   And there's all kinds of pros and cons
[00:37:44.040 --> 00:37:47.480]   to rolling over your 401(k) into an IRA.
[00:37:47.480 --> 00:37:50.760]   Some 401(k) plans have unique investment options
[00:37:50.760 --> 00:37:52.640]   like stable value funds.
[00:37:52.640 --> 00:37:57.200]   And in the past decade, that may not be true today,
[00:37:57.200 --> 00:38:00.280]   but we could earn a higher yield in those stable value funds
[00:38:00.280 --> 00:38:03.360]   than by building out a fixed income bond ladder.
[00:38:03.360 --> 00:38:06.560]   And so that was a reason to leave a large portion
[00:38:06.560 --> 00:38:08.140]   of the money in the employer plan,
[00:38:08.140 --> 00:38:11.120]   to take advantage of some of those investment options.
[00:38:11.120 --> 00:38:15.160]   If you wanna build a actual bond ladder,
[00:38:15.160 --> 00:38:18.400]   it's very difficult to do within a 401(k).
[00:38:18.400 --> 00:38:20.540]   They may allow you to do it
[00:38:20.540 --> 00:38:23.640]   if they have the self-directed brokerage option.
[00:38:23.640 --> 00:38:25.160]   So if you're in a company large enough
[00:38:25.160 --> 00:38:26.880]   where they allow you to open,
[00:38:26.880 --> 00:38:29.360]   it's usually either a Schwab or Fidelity brokerage account,
[00:38:29.360 --> 00:38:30.620]   you can do that.
[00:38:30.620 --> 00:38:32.720]   Some of the challenges that I see,
[00:38:32.720 --> 00:38:37.280]   401(k)s decide to change plan providers.
[00:38:37.280 --> 00:38:38.720]   You get a blackout notice.
[00:38:38.720 --> 00:38:41.060]   The money has to move to a new provider.
[00:38:41.060 --> 00:38:43.560]   That can happen at any time during retirement.
[00:38:43.560 --> 00:38:46.320]   Now you have to revisit everything.
[00:38:46.320 --> 00:38:49.720]   We just have a client that got a notice of this happening.
[00:38:49.720 --> 00:38:52.080]   He does have a self-directed brokerage account.
[00:38:52.080 --> 00:38:54.840]   In their case, they're gonna allow all the investments
[00:38:54.840 --> 00:38:56.560]   in that self-directed brokerage account
[00:38:56.560 --> 00:38:59.520]   to transfer in kind to the new brokerage firm
[00:38:59.520 --> 00:39:02.480]   with the 401(k) so they won't have to liquidate them,
[00:39:02.480 --> 00:39:04.440]   which is a nice option.
[00:39:04.440 --> 00:39:06.320]   But there's all kinds of complexities
[00:39:06.320 --> 00:39:08.400]   that you would need to address
[00:39:08.400 --> 00:39:12.400]   or we would need to know to actually answer that question.
[00:39:12.400 --> 00:39:13.680]   There's other things I've seen.
[00:39:13.680 --> 00:39:15.080]   If you have outside accounts,
[00:39:15.080 --> 00:39:18.920]   a 401(k) requires its own required minimum distribution.
[00:39:18.920 --> 00:39:20.640]   And so if you also have an IRA,
[00:39:20.640 --> 00:39:23.600]   it will require its own required minimum distribution
[00:39:23.600 --> 00:39:25.520]   versus if you have two IRAs,
[00:39:25.520 --> 00:39:29.560]   you could take the RMD, consolidate the RMD amount
[00:39:29.560 --> 00:39:30.640]   and take it all out of one.
[00:39:30.640 --> 00:39:34.280]   But you can't take the 401(k) RMD out of an IRA.
[00:39:34.280 --> 00:39:36.360]   So if you don't want that level of complexity,
[00:39:36.360 --> 00:39:39.320]   that could be a reason to consolidate.
[00:39:39.320 --> 00:39:43.120]   I've also seen cases where 401(k)s will have restrictions
[00:39:43.120 --> 00:39:45.120]   on how often you can change the investments
[00:39:45.120 --> 00:39:47.600]   or how often you can take withdrawals.
[00:39:47.600 --> 00:39:49.720]   So if you wanted to set up a direct deposit
[00:39:49.720 --> 00:39:52.220]   on a monthly basis to replicate your paycheck,
[00:39:52.220 --> 00:39:53.560]   that may be more challenging
[00:39:53.560 --> 00:39:56.280]   or sometimes they tack on administration fees.
[00:39:56.280 --> 00:39:59.400]   So all of those things would have to be considered.
[00:39:59.400 --> 00:40:01.600]   - As touched on in the last session,
[00:40:01.600 --> 00:40:03.360]   that workplace retirement plan, that 401(k),
[00:40:03.360 --> 00:40:06.440]   that ERISA plan, state by state,
[00:40:06.440 --> 00:40:08.360]   you may be looking at better credit protection
[00:40:08.360 --> 00:40:10.640]   in that account, but again, it does vary state by state.
[00:40:10.640 --> 00:40:12.480]   So you can speak with an attorney in your state
[00:40:12.480 --> 00:40:14.120]   to figure out just how much credit protection
[00:40:14.120 --> 00:40:16.800]   you might be losing if you move from that ERISA plan,
[00:40:16.800 --> 00:40:19.640]   that 401(k) to a rollover IRA.
[00:40:19.640 --> 00:40:20.480]   Thank you.
[00:40:21.320 --> 00:40:23.480]   - All right, here's a great question.
[00:40:23.480 --> 00:40:26.240]   I am sitting on a large capital loss,
[00:40:26.240 --> 00:40:29.640]   unrealized capital loss in my investment account
[00:40:29.640 --> 00:40:32.080]   from a company that went bankrupt
[00:40:32.080 --> 00:40:35.120]   and I can't stand to sell it.
[00:40:35.120 --> 00:40:37.020]   Any guidance you can give this person?
[00:40:37.020 --> 00:40:42.220]   - I think Mike Piper talked about mental health.
[00:40:42.220 --> 00:40:45.220]   (audience laughing)
[00:40:45.220 --> 00:40:50.720]   So if the company went bankrupt, I mean, that's hard, right?
[00:40:50.720 --> 00:40:52.720]   It is hard to manage your own investments,
[00:40:52.720 --> 00:40:54.480]   even for us advisors.
[00:40:54.480 --> 00:40:58.000]   So, you know, I have my retirement portfolio
[00:40:58.000 --> 00:41:01.000]   and I do with it exactly what I would do with the clients.
[00:41:01.000 --> 00:41:03.300]   And then I have this other pot of money
[00:41:03.300 --> 00:41:07.000]   that I do horrible things with and it never works out.
[00:41:07.000 --> 00:41:09.560]   And so why is it that it's so much harder
[00:41:09.560 --> 00:41:11.400]   to make decisions on our own money?
[00:41:11.400 --> 00:41:13.280]   And it really is, right?
[00:41:13.280 --> 00:41:15.240]   It's just, it's harder to be disciplined.
[00:41:15.240 --> 00:41:18.300]   And so you're sitting on this large capital loss.
[00:41:18.300 --> 00:41:21.340]   It absolutely would make sense to sell it
[00:41:21.340 --> 00:41:23.960]   unless you really think that that company's
[00:41:23.960 --> 00:41:25.720]   coming out of bankruptcy and, you know,
[00:41:25.720 --> 00:41:27.640]   gonna do something spectacular.
[00:41:27.640 --> 00:41:29.840]   And so I don't know.
[00:41:29.840 --> 00:41:31.720]   I don't know what advice to give you
[00:41:31.720 --> 00:41:33.400]   other than Mike Piper's advice
[00:41:33.400 --> 00:41:36.380]   that a mental health professional might be appropriate.
[00:41:36.380 --> 00:41:38.600]   - Yeah, no, certainly seems reasonable.
[00:41:38.600 --> 00:41:42.040]   All right, any suggestions on how to balance
[00:41:42.040 --> 00:41:46.280]   tax treatment of accounts by the amount that's in them,
[00:41:46.280 --> 00:41:49.420]   taxable, tax-deferred, and tax-free?
[00:41:49.420 --> 00:41:53.060]   - How to balance them is the question?
[00:41:53.060 --> 00:41:54.580]   - Yeah, what guidance do you give
[00:41:54.580 --> 00:41:57.620]   when working with folks on how to balance
[00:41:57.620 --> 00:41:59.460]   how much you have in each of those account types?
[00:41:59.460 --> 00:42:02.880]   - Well, it's interesting 'cause most of the folks we see
[00:42:02.880 --> 00:42:05.740]   are at the tail end of that decision-making process, right?
[00:42:05.740 --> 00:42:08.280]   They're getting ready to live off their acorns.
[00:42:08.280 --> 00:42:09.940]   They're in the decumulation phase.
[00:42:09.940 --> 00:42:12.100]   So that decision has already been made.
[00:42:12.100 --> 00:42:14.020]   So I can answer that question
[00:42:14.020 --> 00:42:16.100]   from the rear view mirror standpoint
[00:42:16.100 --> 00:42:19.220]   that it is better to get to retirement
[00:42:19.220 --> 00:42:22.260]   usually with the diversification of account types.
[00:42:22.260 --> 00:42:25.280]   And so the most challenging retirement plans
[00:42:25.280 --> 00:42:28.100]   or the most constrained plans we often see
[00:42:28.100 --> 00:42:31.500]   are people who have usually over a million,
[00:42:31.500 --> 00:42:34.420]   sometimes two million, all in a tax-deferred account.
[00:42:34.420 --> 00:42:38.260]   Usually it was a 401(k) or employer plan and nothing else.
[00:42:38.260 --> 00:42:39.940]   No, nothing else.
[00:42:39.940 --> 00:42:42.860]   And so there is not a lot of flexibility there.
[00:42:42.860 --> 00:42:44.740]   Every dollar is gonna be taxed.
[00:42:45.740 --> 00:42:48.380]   There's not a lot of tax planning opportunities.
[00:42:48.380 --> 00:42:51.940]   And so I do think as you're saving along the way,
[00:42:51.940 --> 00:42:53.860]   making sure that you're building up
[00:42:53.860 --> 00:42:57.900]   buckets of both tax-deferred and taxable accounts
[00:42:57.900 --> 00:42:59.780]   can give you a lot more flexibility
[00:42:59.780 --> 00:43:02.080]   when you get to the distribution phase.
[00:43:02.080 --> 00:43:04.620]   - I like this next question
[00:43:04.620 --> 00:43:06.420]   because it is thinking about that worst case,
[00:43:06.420 --> 00:43:08.500]   which I'm always thinking about.
[00:43:08.500 --> 00:43:09.980]   So this question asks,
[00:43:09.980 --> 00:43:11.740]   should I be thinking about splitting my assets
[00:43:11.740 --> 00:43:13.060]   between multiple brokerages
[00:43:13.060 --> 00:43:15.020]   in the case of a cybersecurity hack
[00:43:15.020 --> 00:43:17.160]   or being locked out of my account?
[00:43:17.160 --> 00:43:21.900]   - I personally don't think that's necessary.
[00:43:21.900 --> 00:43:23.860]   I have seen people, however,
[00:43:23.860 --> 00:43:27.820]   who wanna keep their assets across multiple custodians
[00:43:27.820 --> 00:43:30.760]   just in case something were to happen at the custodial level.
[00:43:30.760 --> 00:43:33.240]   And so I understand that.
[00:43:33.240 --> 00:43:35.460]   Do I personally think it's necessary?
[00:43:35.460 --> 00:43:37.380]   No, I really don't.
[00:43:37.380 --> 00:43:41.940]   I think the level of security in our financial institutions
[00:43:41.940 --> 00:43:43.980]   and being able to set up two-factor
[00:43:43.980 --> 00:43:46.980]   and learning about cybersecurity yourself
[00:43:46.980 --> 00:43:49.220]   offers a great deal of protection.
[00:43:49.220 --> 00:43:51.900]   But I can certainly understand why
[00:43:51.900 --> 00:43:54.700]   in a kind of Armageddon scenario,
[00:43:54.700 --> 00:43:56.580]   why someone might wanna have a pot of money
[00:43:56.580 --> 00:43:58.100]   in the second place.
[00:43:58.100 --> 00:43:59.040]   - Yeah, I'd certainly echo that.
[00:43:59.040 --> 00:44:00.260]   I don't think it's absolutely necessary,
[00:44:00.260 --> 00:44:02.540]   but I don't think it's unreasonable either.
[00:44:02.540 --> 00:44:04.560]   And the other thing I encourage folks to think about
[00:44:04.560 --> 00:44:05.540]   is in making that decision,
[00:44:05.540 --> 00:44:06.980]   not for some folks, if you're,
[00:44:06.980 --> 00:44:07.900]   maybe you're still working
[00:44:07.900 --> 00:44:08.900]   or maybe if you're just leaving
[00:44:08.900 --> 00:44:10.380]   your old workplace plan as is
[00:44:10.380 --> 00:44:12.300]   because you wanna maintain that credit protection,
[00:44:12.300 --> 00:44:13.140]   it's an old 401k,
[00:44:13.140 --> 00:44:14.980]   it's got some good investment options in there,
[00:44:14.980 --> 00:44:16.100]   maybe your money is gonna be split
[00:44:16.100 --> 00:44:18.500]   across two different investment accounts anyway.
[00:44:18.500 --> 00:44:24.180]   All right, let's jump to,
[00:44:24.180 --> 00:44:25.980]   can you tell us more about the client
[00:44:25.980 --> 00:44:27.580]   with a $3 million portfolio
[00:44:27.580 --> 00:44:30.240]   and qualifying for healthcare tax credits?
[00:44:30.240 --> 00:44:35.540]   - Well, yes, they have both taxable account
[00:44:35.540 --> 00:44:39.800]   and they have tax deferred IRA accounts.
[00:44:39.800 --> 00:44:43.020]   And so in a laddered bond strategy,
[00:44:43.020 --> 00:44:44.700]   when that bond matures,
[00:44:44.700 --> 00:44:46.460]   that's not taxable income, right?
[00:44:46.460 --> 00:44:48.660]   Only the interest income on the bond
[00:44:48.660 --> 00:44:52.180]   is what's showing up on your tax return each year is a 1099.
[00:44:52.180 --> 00:44:54.380]   And so they're able to have,
[00:44:54.380 --> 00:44:58.180]   I think they draw $11,000 a month out of their portfolio,
[00:44:58.180 --> 00:45:01.340]   but their actual AGI taxable income
[00:45:01.340 --> 00:45:04.900]   has basically remained under 40,000 a year.
[00:45:04.900 --> 00:45:08.620]   So they're able to qualify for the healthcare tax credits,
[00:45:08.620 --> 00:45:11.200]   even though they have a substantial portfolio
[00:45:11.200 --> 00:45:14.720]   and they're able to have that $11,000 a month cashflow
[00:45:14.720 --> 00:45:16.680]   because everything else in the portfolio
[00:45:16.680 --> 00:45:19.960]   is primarily long-term capital gains
[00:45:19.960 --> 00:45:21.560]   and we're not gonna realize it
[00:45:21.560 --> 00:45:23.400]   and then we'll do the rebalancing
[00:45:23.400 --> 00:45:26.220]   after they're 65 and around Medicare.
[00:45:26.220 --> 00:45:29.440]   - Dana, thank you so much for answering all these questions.
[00:45:29.440 --> 00:45:32.740]   Any final thoughts before I let you go?
[00:45:32.740 --> 00:45:35.360]   - It is absolutely an honor to be here.
[00:45:35.360 --> 00:45:37.800]   And so I just wanna thank all of you.
[00:45:37.800 --> 00:45:41.320]   You make people like me better with your questions.
[00:45:41.320 --> 00:45:43.560]   And I had shared with a few people earlier,
[00:45:43.560 --> 00:45:46.560]   I started writing online in about 2007.
[00:45:46.560 --> 00:45:48.880]   It was always a member of the Boglehead community
[00:45:48.880 --> 00:45:51.200]   that would reach out with corrections to my articles,
[00:45:51.200 --> 00:45:52.960]   suggestions to my articles.
[00:45:52.960 --> 00:45:54.200]   (audience laughing)
[00:45:54.200 --> 00:45:56.960]   And you may laugh, someone asks, didn't that annoy you?
[00:45:56.960 --> 00:46:00.040]   No, I was always so grateful for it
[00:46:00.040 --> 00:46:01.760]   because it made me better.
[00:46:01.760 --> 00:46:03.440]   And so I really appreciate this
[00:46:03.440 --> 00:46:05.400]   and the opportunity to be here.
[00:46:05.400 --> 00:46:06.720]   - Wonderful, thank you, Dana.
[00:46:06.720 --> 00:46:09.880]   (audience applauding)
[00:46:09.880 --> 00:46:12.120]   (applause)

