
[00:00:00.000 --> 00:00:04.880]   [intro music]
[00:33:19.080 --> 00:33:21.080]   you're there with that.
[00:33:21.080 --> 00:33:23.080]   All right, let's move on to a question
[00:33:23.080 --> 00:33:25.080]   from
[00:33:25.080 --> 00:33:27.080]   Kavindra, who says
[00:33:27.080 --> 00:33:29.080]   "Cal, I have been
[00:33:29.080 --> 00:33:31.080]   implementing ideas from
[00:33:31.080 --> 00:33:33.080]   digital minimalism in a world without
[00:33:33.080 --> 00:33:35.080]   email, and I have found that my work
[00:33:35.080 --> 00:33:37.080]   day has so much extra time in it.
[00:33:37.080 --> 00:33:39.080]   Aside,
[00:33:39.080 --> 00:33:41.080]   everyone finds this
[00:33:41.080 --> 00:33:43.080]   when they actually begin
[00:33:43.080 --> 00:33:45.080]   being much more intentional about
[00:33:45.080 --> 00:33:47.080]   their time allocation, when they become much more intentional
[00:33:47.080 --> 00:33:49.080]   about the processes by which they collaborate,
[00:33:49.080 --> 00:33:51.080]   they realize that I only need
[00:33:51.080 --> 00:33:53.080]   this much hours to get my work done.
[00:33:53.080 --> 00:33:55.080]   It's a little bit of a secret." All right,
[00:33:55.080 --> 00:33:57.080]   going back to the question,
[00:33:57.080 --> 00:33:59.080]   "I only need less than three-fourths of my work hours
[00:33:59.080 --> 00:34:01.080]   to be completely on top of my duties.
[00:34:01.080 --> 00:34:03.080]   Now that I have this time,
[00:34:03.080 --> 00:34:05.080]   I am realizing that
[00:34:05.080 --> 00:34:07.080]   there is much in my not
[00:34:07.080 --> 00:34:09.080]   work buckets that I can tackle.
[00:34:09.080 --> 00:34:11.080]   However, I do not want to mix non-work
[00:34:11.080 --> 00:34:13.080]   things with being at the office for my own mental clarity.
[00:34:13.080 --> 00:34:15.080]   I also don't want to look
[00:34:15.080 --> 00:34:17.080]   like a slacker.
[00:34:17.080 --> 00:34:19.080]   Do you have examples of how people
[00:34:19.080 --> 00:34:21.080]   handle this in between time?"
[00:34:21.080 --> 00:34:23.080]   So, Kavindra, my
[00:34:23.080 --> 00:34:25.080]   standard suggestion here is
[00:34:25.080 --> 00:34:27.080]   that you should take a
[00:34:27.080 --> 00:34:29.080]   phantom part-time job.
[00:34:29.080 --> 00:34:31.080]   So this is my terminology
[00:34:31.080 --> 00:34:33.080]   for the very common
[00:34:33.080 --> 00:34:35.080]   occurrence among my listeners and readers
[00:34:35.080 --> 00:34:37.080]   where they get very intentional about their time,
[00:34:37.080 --> 00:34:39.080]   realize that
[00:34:39.080 --> 00:34:41.080]   end processes, time and processes, realize they have
[00:34:41.080 --> 00:34:43.080]   a lot of extra time in their day. They can stay on top
[00:34:43.080 --> 00:34:45.080]   of their job with a lot of extra time, which again
[00:34:45.080 --> 00:34:47.080]   is not surprising because most people are
[00:34:47.080 --> 00:34:49.080]   terrible
[00:34:49.080 --> 00:34:51.080]   at the mechanics of what they
[00:34:51.080 --> 00:34:53.080]   do for a living. So when you're not terrible,
[00:34:53.080 --> 00:34:55.080]   you realize you don't need
[00:34:55.080 --> 00:34:57.080]   as much time. And what I recommend
[00:34:57.080 --> 00:34:59.080]   is this idea of you really treat it like
[00:34:59.080 --> 00:35:01.080]   I have a part-time job
[00:35:01.080 --> 00:35:03.080]   and that's what I do in that extra one-fourth,
[00:35:03.080 --> 00:35:05.080]   in your case, one-fourth of my time that's
[00:35:05.080 --> 00:35:07.080]   free. And you schedule
[00:35:07.080 --> 00:35:09.080]   your work for this phantom part-time job
[00:35:09.080 --> 00:35:11.080]   just like you're scheduling your work for your main job
[00:35:11.080 --> 00:35:13.080]   and it happens during the workday and you
[00:35:13.080 --> 00:35:15.080]   can decide if you want to, let's say,
[00:35:15.080 --> 00:35:17.080]   end your workday implicitly
[00:35:17.080 --> 00:35:19.080]   at 3 and then switch to your phantom part-time
[00:35:19.080 --> 00:35:21.080]   job or interleave your phantom part-time
[00:35:21.080 --> 00:35:23.080]   job during the day or like
[00:35:23.080 --> 00:35:25.080]   a lot of people will do their phantom part-time job
[00:35:25.080 --> 00:35:27.080]   first thing in the morning, then switch over
[00:35:27.080 --> 00:35:29.080]   to their other job because there's lots of meetings
[00:35:29.080 --> 00:35:31.080]   and stuff that happen more in the afternoon
[00:35:31.080 --> 00:35:33.080]   the morning, however you want to do it, but you really treat it
[00:35:33.080 --> 00:35:35.080]   systematically like I have two jobs.
[00:35:35.080 --> 00:35:37.080]   You call the second one a phantom
[00:35:37.080 --> 00:35:39.080]   part-time job because you don't make it visible
[00:35:39.080 --> 00:35:41.080]   and you don't talk about it.
[00:35:41.080 --> 00:35:43.080]   Now, what do you do with your phantom part-time
[00:35:43.080 --> 00:35:45.080]   job? You have three options.
[00:35:45.080 --> 00:35:47.080]   One, you use it
[00:35:47.080 --> 00:35:49.080]   to move to the next level
[00:35:49.080 --> 00:35:51.080]   or open up new opportunities in your
[00:35:51.080 --> 00:35:53.080]   existing work.
[00:35:53.080 --> 00:35:55.080]   So you could be dedicating this time to
[00:35:55.080 --> 00:35:57.080]   let's say cultivating a new
[00:35:57.080 --> 00:35:59.080]   rare and valuable skill that's going to give you a lot
[00:35:59.080 --> 00:36:01.080]   more options or
[00:36:01.080 --> 00:36:03.080]   control or autonomy once you do it.
[00:36:03.080 --> 00:36:05.080]   Two, it could be a side hustle.
[00:36:05.080 --> 00:36:07.080]   I am starting, I want to
[00:36:07.080 --> 00:36:09.080]   write a novel. I'm starting a business on the
[00:36:09.080 --> 00:36:11.080]   side. I'm starting a podcast
[00:36:11.080 --> 00:36:13.080]   or whatever it is. So you're working on a side
[00:36:13.080 --> 00:36:15.080]   hustle that may
[00:36:15.080 --> 00:36:17.080]   just be for interest or it may be that you wanted
[00:36:17.080 --> 00:36:19.080]   to eventually generate enough income
[00:36:19.080 --> 00:36:21.080]   that you can renegotiate your main work situation
[00:36:21.080 --> 00:36:23.080]   to be maybe part-time itself
[00:36:23.080 --> 00:36:25.080]   or three, your phantom
[00:36:25.080 --> 00:36:27.080]   part-time job is a
[00:36:27.080 --> 00:36:29.080]   completely non-professional personal
[00:36:29.080 --> 00:36:31.080]   interest.
[00:36:31.080 --> 00:36:33.080]   I want to master
[00:36:33.080 --> 00:36:35.080]   you know, coffee
[00:36:35.080 --> 00:36:37.080]   appreciation. I want to
[00:36:37.080 --> 00:36:39.080]   master a genre
[00:36:39.080 --> 00:36:41.080]   of fiction or whatever.
[00:36:41.080 --> 00:36:43.080]   Just something high quality
[00:36:43.080 --> 00:36:45.080]   leisure that you really want to
[00:36:45.080 --> 00:36:47.080]   invest in and get better at.
[00:36:47.080 --> 00:36:49.080]   The key thing here
[00:36:49.080 --> 00:36:51.080]   about the phantom part-time job is that it's focused.
[00:36:51.080 --> 00:36:53.080]   You are putting this time towards
[00:36:53.080 --> 00:36:55.080]   one thing repeatedly
[00:36:55.080 --> 00:36:57.080]   and carefully planning when
[00:36:57.080 --> 00:36:59.080]   it happens. That is going to get you away
[00:36:59.080 --> 00:37:01.080]   from this weird scattered feeling of just
[00:37:01.080 --> 00:37:03.080]   I'm slacking or doing lots of
[00:37:03.080 --> 00:37:05.080]   hobbies and work and or
[00:37:05.080 --> 00:37:07.080]   getting lost in rabbit holes on the internet. So I
[00:37:07.080 --> 00:37:09.080]   love the focus of the phantom part-time job.
[00:37:09.080 --> 00:37:11.080]   Choose one thing. I am going
[00:37:11.080 --> 00:37:13.080]   to do this thing over the next six months
[00:37:13.080 --> 00:37:15.080]   during my work hours in the one-fourth
[00:37:15.080 --> 00:37:17.080]   of the work hours I have free.
[00:37:17.080 --> 00:37:19.080]   When you're that consistent
[00:37:19.080 --> 00:37:21.080]   and focused, you can do really cool things with that
[00:37:21.080 --> 00:37:23.080]   time.
[00:37:23.080 --> 00:37:27.080]   Alright, moving on.
[00:37:27.080 --> 00:37:29.080]   We have a question here
[00:37:29.080 --> 00:37:31.080]   from Lisa.
[00:37:31.080 --> 00:37:33.080]   Lisa asks
[00:37:33.080 --> 00:37:35.080]   how can I take
[00:37:35.080 --> 00:37:37.080]   regular eye breaks for eye
[00:37:37.080 --> 00:37:39.080]   strain in a way that
[00:37:39.080 --> 00:37:41.080]   accommodates deep work?
[00:37:41.080 --> 00:37:43.080]   Well,
[00:37:43.080 --> 00:37:45.080]   Lisa, I want you to do more
[00:37:45.080 --> 00:37:47.080]   productive meditation.
[00:37:47.080 --> 00:37:49.080]   Make this a bigger part of your habit
[00:37:49.080 --> 00:37:51.080]   that is in almost
[00:37:51.080 --> 00:37:53.080]   any circumstance
[00:37:53.080 --> 00:37:55.080]   where thinking has to be done.
[00:37:55.080 --> 00:37:57.080]   Alright, I'm putting together
[00:37:57.080 --> 00:37:59.080]   this strategy memo. What is the
[00:37:59.080 --> 00:38:01.080]   outline I want to use? I've received an
[00:38:01.080 --> 00:38:03.080]   email from a client
[00:38:03.080 --> 00:38:05.080]   or my boss and it's going to be pretty tricky.
[00:38:05.080 --> 00:38:07.080]   How do I answer this right? I got to really think
[00:38:07.080 --> 00:38:09.080]   this through. What I want to propose here.
[00:38:09.080 --> 00:38:11.080]   I have computer
[00:38:11.080 --> 00:38:13.080]   code I need to write, but I
[00:38:13.080 --> 00:38:15.080]   really don't know what
[00:38:15.080 --> 00:38:17.080]   type of object do I need here? What's the right
[00:38:17.080 --> 00:38:19.080]   algorithmic approach? Whatever it is, whenever you come
[00:38:19.080 --> 00:38:21.080]   across what should be if you're non-entry level
[00:38:21.080 --> 00:38:23.080]   on a regular basis, some
[00:38:23.080 --> 00:38:25.080]   contemplation that has to be done.
[00:38:25.080 --> 00:38:27.080]   Do that on foot
[00:38:27.080 --> 00:38:29.080]   away from a computer screen.
[00:38:29.080 --> 00:38:31.080]   This is what I call productive meditation.
[00:38:31.080 --> 00:38:33.080]   Working on a professional problem in your head
[00:38:33.080 --> 00:38:35.080]   while walking. This will be hard
[00:38:35.080 --> 00:38:37.080]   at first, but you'll get better at it with practice.
[00:38:37.080 --> 00:38:39.080]   Bring a notebook with you.
[00:38:39.080 --> 00:38:41.080]   When we walk, take notes. Walk, take notes.
[00:38:41.080 --> 00:38:43.080]   You're away from a computer.
[00:38:43.080 --> 00:38:45.080]   Notebooks do not cause eye strain.
[00:38:45.080 --> 00:38:47.080]   And then you come back once you've thought it through
[00:38:47.080 --> 00:38:49.080]   and are essentially transcribing
[00:38:49.080 --> 00:38:51.080]   that thinking back into your computer world.
[00:38:51.080 --> 00:38:53.080]   If you do most of your
[00:38:53.080 --> 00:38:55.080]   non-trivial contemplation
[00:38:55.080 --> 00:38:57.080]   on foot,
[00:38:57.080 --> 00:38:59.080]   your head, walking
[00:38:59.080 --> 00:39:01.080]   and notebook, this
[00:39:01.080 --> 00:39:03.080]   will automatically induce a
[00:39:03.080 --> 00:39:05.080]   regular rhythm of
[00:39:05.080 --> 00:39:07.080]   breaks from your computer screen that really should
[00:39:07.080 --> 00:39:09.080]   handle the eye strain, but also
[00:39:09.080 --> 00:39:11.080]   I think make you more effective at your work.
[00:39:13.080 --> 00:39:15.080]   All right.
[00:39:15.080 --> 00:39:17.080]   We have a question from Sophie.
[00:39:17.080 --> 00:39:19.080]   Sophie asks,
[00:39:19.080 --> 00:39:21.080]   "How do you manage long research projects
[00:39:21.080 --> 00:39:23.080]   while reducing
[00:39:23.080 --> 00:39:25.080]   anxiety?"
[00:39:25.080 --> 00:39:27.080]   And Sophie has some elaboration.
[00:39:27.080 --> 00:39:29.080]   She says, "I'm a
[00:39:29.080 --> 00:39:31.080]   PhD researcher in economics.
[00:39:31.080 --> 00:39:33.080]   From the start of a research project to publishing the paper
[00:39:33.080 --> 00:39:35.080]   usually takes three to four years."
[00:39:35.080 --> 00:39:37.080]   Wow.
[00:39:37.080 --> 00:39:39.080]   How do I manage this type of long and draggy research
[00:39:39.080 --> 00:39:41.080]   project, perhaps intertwined with other
[00:39:41.080 --> 00:39:43.080]   concurrent projects?
[00:39:43.080 --> 00:39:45.080]   All right. Well, that's long.
[00:39:45.080 --> 00:39:47.080]   Three to four years is quite long.
[00:39:47.080 --> 00:39:49.080]   I'm assuming
[00:39:49.080 --> 00:39:51.080]   at that duration what happens
[00:39:51.080 --> 00:39:53.080]   is three to four years of work and then a bunch of
[00:39:53.080 --> 00:39:55.080]   papers you produce at the end of it.
[00:39:55.080 --> 00:39:57.080]   If not, make that the case?
[00:39:57.080 --> 00:39:59.080]   I don't know economics well,
[00:39:59.080 --> 00:40:01.080]   but I do remember Adam Grant
[00:40:01.080 --> 00:40:03.080]   explained this to me at some point. I was talking to
[00:40:03.080 --> 00:40:05.080]   the author Adam Grant, who's also a
[00:40:05.080 --> 00:40:07.080]   professor at Wharton.
[00:40:07.080 --> 00:40:09.080]   And he talked about this, that in their
[00:40:09.080 --> 00:40:11.080]   work, which is very data analysis
[00:40:11.080 --> 00:40:13.080]   oriented, he's very economics oriented, even though
[00:40:13.080 --> 00:40:15.080]   he's a business professor,
[00:40:15.080 --> 00:40:17.080]   there's a long period of trying to get
[00:40:17.080 --> 00:40:19.080]   access to data sets that are good.
[00:40:19.080 --> 00:40:21.080]   And then once you have those
[00:40:21.080 --> 00:40:23.080]   data sets, you've really learned them,
[00:40:23.080 --> 00:40:25.080]   you pluck a lot of fruit from them.
[00:40:25.080 --> 00:40:27.080]   Paper, paper, paper, paper. So that might help, by the way.
[00:40:27.080 --> 00:40:29.080]   You might amortize here
[00:40:29.080 --> 00:40:31.080]   when you're doing these long projects, think about getting
[00:40:31.080 --> 00:40:33.080]   lots of papers out of the project.
[00:40:33.080 --> 00:40:35.080]   The other things I'll suggest,
[00:40:35.080 --> 00:40:37.080]   this was sort of an approach
[00:40:37.080 --> 00:40:39.080]   I used a lot in academia,
[00:40:39.080 --> 00:40:41.080]   the two plus one rule.
[00:40:41.080 --> 00:40:43.080]   So have two big
[00:40:43.080 --> 00:40:45.080]   projects you're working on at one time, but in
[00:40:45.080 --> 00:40:47.080]   different stages. So you have a project
[00:40:47.080 --> 00:40:49.080]   that's really in the hardcore,
[00:40:49.080 --> 00:40:51.080]   we're analyzing the data, we're starting
[00:40:51.080 --> 00:40:53.080]   to write
[00:40:53.080 --> 00:40:55.080]   stage. Have another one that's in the
[00:40:55.080 --> 00:40:57.080]   very early stage. I'm negotiating with
[00:40:57.080 --> 00:40:59.080]   the French
[00:40:59.080 --> 00:41:01.080]   Census Bureau to try to
[00:41:01.080 --> 00:41:03.080]   get the data I'm going to need to
[00:41:03.080 --> 00:41:05.080]   do my big Thomas Piketty style
[00:41:05.080 --> 00:41:07.080]   economic growth analysis or
[00:41:07.080 --> 00:41:09.080]   something. So different stages.
[00:41:09.080 --> 00:41:11.080]   So the early stage project
[00:41:11.080 --> 00:41:13.080]   requires sporadic
[00:41:13.080 --> 00:41:15.080]   attention and you can put it on hold for a couple
[00:41:15.080 --> 00:41:17.080]   weeks at a time, it's okay. You feel
[00:41:17.080 --> 00:41:19.080]   better about that because your second project
[00:41:19.080 --> 00:41:21.080]   is much closer to completion.
[00:41:21.080 --> 00:41:23.080]   And once that's done, your first project
[00:41:23.080 --> 00:41:25.080]   gets closer to completion, you can add in another early
[00:41:25.080 --> 00:41:27.080]   stage. So that's the two of the two plus
[00:41:27.080 --> 00:41:29.080]   one rule. The plus one is
[00:41:29.080 --> 00:41:31.080]   do something small
[00:41:31.080 --> 00:41:33.080]   that ships
[00:41:33.080 --> 00:41:35.080]   at least once every four to six months.
[00:41:35.080 --> 00:41:37.080]   So you feel like there's some
[00:41:37.080 --> 00:41:39.080]   progress happening. So hey, every semester
[00:41:39.080 --> 00:41:41.080]   I'm going to write, I'm going to publish a
[00:41:41.080 --> 00:41:43.080]   book review, I'm going to do a short paper,
[00:41:43.080 --> 00:41:45.080]   I'm going to go back to this data set I really
[00:41:45.080 --> 00:41:47.080]   analyzed and wrote some epic papers about
[00:41:47.080 --> 00:41:49.080]   let me take a month and
[00:41:49.080 --> 00:41:51.080]   put half of my research time on to
[00:41:51.080 --> 00:41:53.080]   extracting an additional cool little
[00:41:53.080 --> 00:41:55.080]   insight that's going to be a short note or a conference
[00:41:55.080 --> 00:41:57.080]   talk or something like that. So there's some
[00:41:57.080 --> 00:41:59.080]   wheel of public
[00:41:59.080 --> 00:42:01.080]   production that spins at a faster
[00:42:01.080 --> 00:42:03.080]   rate. So two plus one is a good rule for
[00:42:03.080 --> 00:42:05.080]   these type of research fields.
[00:42:05.080 --> 00:42:07.080]   All right, let's do one more question
[00:42:07.080 --> 00:42:09.080]   about deep work.
[00:42:09.080 --> 00:42:11.080]   This one appropriately enough
[00:42:11.080 --> 00:42:13.080]   comes from deep
[00:42:13.080 --> 00:42:15.080]   academic.
[00:42:15.080 --> 00:42:17.080]   I think if your parents named you that
[00:42:17.080 --> 00:42:19.080]   it would be, you know,
[00:42:19.080 --> 00:42:21.080]   would be a shame if you became like a YouTube
[00:42:21.080 --> 00:42:23.080]   influencer. So I guess you didn't have many
[00:42:23.080 --> 00:42:25.080]   options about what your job was going to be once your parents
[00:42:25.080 --> 00:42:27.080]   named you deep academic.
[00:42:27.080 --> 00:42:29.080]   Here's the question. How do you
[00:42:29.080 --> 00:42:31.080]   handle paper rejection
[00:42:31.080 --> 00:42:33.080]   as an academic?
[00:42:33.080 --> 00:42:35.080]   How do you help your students get over it?
[00:42:35.080 --> 00:42:37.080]   Yeah, it's a good question. I struggle
[00:42:37.080 --> 00:42:39.080]   with it. Non-academics
[00:42:39.080 --> 00:42:41.080]   don't realize this.
[00:42:41.080 --> 00:42:43.080]   They don't realize how
[00:42:43.080 --> 00:42:45.080]   incredibly competitive
[00:42:45.080 --> 00:42:47.080]   academia
[00:42:47.080 --> 00:42:49.080]   is, especially sort of
[00:42:49.080 --> 00:42:51.080]   tenure-track R1 research institutions.
[00:42:51.080 --> 00:42:53.080]   There's these venues in which you can
[00:42:53.080 --> 00:42:55.080]   publish your papers that are very stratified.
[00:42:55.080 --> 00:42:57.080]   And it is incredibly hard
[00:42:57.080 --> 00:42:59.080]   to get your papers published in the
[00:42:59.080 --> 00:43:01.080]   good venues. It's very competitive.
[00:43:01.080 --> 00:43:03.080]   Most things get rejected. So you're constantly
[00:43:03.080 --> 00:43:05.080]   in this competition. I think
[00:43:05.080 --> 00:43:07.080]   the public sometimes has this view of academia
[00:43:07.080 --> 00:43:09.080]   where A) they call it
[00:43:09.080 --> 00:43:11.080]   teaching, which
[00:43:11.080 --> 00:43:13.080]   again,
[00:43:13.080 --> 00:43:15.080]   research-oriented academics
[00:43:15.080 --> 00:43:17.080]   is a source of frustration
[00:43:17.080 --> 00:43:19.080]   that their job is described as
[00:43:19.080 --> 00:43:21.080]   teaching. It's like if you're
[00:43:21.080 --> 00:43:23.080]   a professional
[00:43:23.080 --> 00:43:25.080]   basketball player and people
[00:43:25.080 --> 00:43:27.080]   were like, "Oh yeah,
[00:43:27.080 --> 00:43:29.080]   you do leg pressing."
[00:43:29.080 --> 00:43:31.080]   You're like, "Well yeah, I do
[00:43:31.080 --> 00:43:33.080]   leg pressing in the gym as part of my training
[00:43:33.080 --> 00:43:35.080]   for being a really good basketball player,"
[00:43:35.080 --> 00:43:37.080]   which is incredibly competitive and hard.
[00:43:37.080 --> 00:43:39.080]   The hardest thing in academia is trying to publish
[00:43:39.080 --> 00:43:41.080]   in these competitive venues. It's intellectual
[00:43:41.080 --> 00:43:43.080]   warfare, the very smartest people in the world fighting
[00:43:43.080 --> 00:43:45.080]   for a small number of slots.
[00:43:45.080 --> 00:43:47.080]   10 to 15 percent of what
[00:43:47.080 --> 00:43:49.080]   is submitted is going to get accepted. It's very difficult.
[00:43:49.080 --> 00:43:51.080]   So you get a lot of rejections.
[00:43:51.080 --> 00:43:53.080]   It's
[00:43:53.080 --> 00:43:55.080]   competitive and it's difficult.
[00:43:55.080 --> 00:43:57.080]   I struggle with this. I've gone through
[00:43:57.080 --> 00:43:59.080]   different phases in my career.
[00:43:59.080 --> 00:44:01.080]   So when I was a graduate student,
[00:44:01.080 --> 00:44:03.080]   my pace of publication would be much less.
[00:44:03.080 --> 00:44:05.080]   Maybe one or two papers a year
[00:44:05.080 --> 00:44:07.080]   when I first got going.
[00:44:07.080 --> 00:44:09.080]   It would hit me hard when a paper
[00:44:09.080 --> 00:44:11.080]   would get rejected because it's all I had worked
[00:44:11.080 --> 00:44:13.080]   on for a few months.
[00:44:13.080 --> 00:44:15.080]   I have notes in my Moleskines I can go
[00:44:15.080 --> 00:44:17.080]   find of me reacting
[00:44:17.080 --> 00:44:19.080]   to rejections. I took them hard.
[00:44:19.080 --> 00:44:21.080]   Then as I hit my stride
[00:44:21.080 --> 00:44:23.080]   as a junior
[00:44:23.080 --> 00:44:25.080]   faculty member,
[00:44:25.080 --> 00:44:27.080]   the wheel started to click and
[00:44:27.080 --> 00:44:29.080]   I published a lot.
[00:44:29.080 --> 00:44:31.080]   I really got a lot of stuff accepted.
[00:44:31.080 --> 00:44:33.080]   There's a nice golden period where I published
[00:44:33.080 --> 00:44:35.080]   a ton of papers, got tenure early,
[00:44:35.080 --> 00:44:37.080]   got a distinguished professorship. Things were really
[00:44:37.080 --> 00:44:39.080]   rolling well. I was publishing four or five papers
[00:44:39.080 --> 00:44:41.080]   a month.
[00:44:41.080 --> 00:44:43.080]   Then I more recently, I've talked about this on the
[00:44:43.080 --> 00:44:45.080]   show, the pandemic
[00:44:45.080 --> 00:44:47.080]   knocked me back to the world of
[00:44:47.080 --> 00:44:49.080]   not submitting as
[00:44:49.080 --> 00:44:51.080]   much, way more rejections
[00:44:51.080 --> 00:44:53.080]   for the small number of things I was submitting.
[00:44:53.080 --> 00:44:55.080]   I'm back into that world of rejection.
[00:44:55.080 --> 00:44:57.080]   Briefly, what happened
[00:44:57.080 --> 00:44:59.080]   there for people who are non-academics, again,
[00:44:59.080 --> 00:45:01.080]   because it's so competitive,
[00:45:01.080 --> 00:45:03.080]   there is an incredibly high quality
[00:45:03.080 --> 00:45:05.080]   threshold.
[00:45:05.080 --> 00:45:07.080]   What happened to me during the pandemic
[00:45:07.080 --> 00:45:09.080]   is two things happened. One, I got knocked
[00:45:09.080 --> 00:45:11.080]   out of my collaboration cycles because I have collaborators
[00:45:11.080 --> 00:45:13.080]   around the world and we meet in person
[00:45:13.080 --> 00:45:15.080]   twice a year.
[00:45:15.080 --> 00:45:17.080]   They're top-notch collaborators. I've known
[00:45:17.080 --> 00:45:19.080]   most of them since I was
[00:45:19.080 --> 00:45:21.080]   22 years old at MIT.
[00:45:21.080 --> 00:45:23.080]   They're all over the world, but we meet twice a year.
[00:45:23.080 --> 00:45:25.080]   Usually, there's a time
[00:45:25.080 --> 00:45:27.080]   in the summer,
[00:45:27.080 --> 00:45:29.080]   there's a conference we all go to.
[00:45:29.080 --> 00:45:31.080]   One of my close collaborators,
[00:45:31.080 --> 00:45:33.080]   longtime collaborators, comes back
[00:45:33.080 --> 00:45:35.080]   to DC every summer. His family's here.
[00:45:35.080 --> 00:45:37.080]   We bring in other collaborators. We all get together.
[00:45:37.080 --> 00:45:39.080]   That's where most of the ideas
[00:45:39.080 --> 00:45:41.080]   were generated that we then write papers
[00:45:41.080 --> 00:45:43.080]   on. Turns out,
[00:45:43.080 --> 00:45:45.080]   if you don't have those meetings,
[00:45:45.080 --> 00:45:47.080]   as happened during the pandemic, you don't have the good
[00:45:47.080 --> 00:45:49.080]   ideas to work on.
[00:45:49.080 --> 00:45:51.080]   Two, I just didn't have the time.
[00:45:51.080 --> 00:45:53.080]   It was
[00:45:53.080 --> 00:45:55.080]   the typical impacts a lot of people had, especially
[00:45:55.080 --> 00:45:57.080]   people with kids with the pandemic. I didn't have as much
[00:45:57.080 --> 00:45:59.080]   time to spend on research.
[00:45:59.080 --> 00:46:01.080]   I went to about 50%
[00:46:01.080 --> 00:46:03.080]   effort.
[00:46:03.080 --> 00:46:05.080]   The issue is, in competitive
[00:46:05.080 --> 00:46:07.080]   academia, 50% effort
[00:46:07.080 --> 00:46:09.080]   doesn't mean, "Oh, you publish 50%
[00:46:09.080 --> 00:46:11.080]   less papers." It means any
[00:46:11.080 --> 00:46:13.080]   paper you write, the quality
[00:46:13.080 --> 00:46:15.080]   falls just enough that they're
[00:46:15.080 --> 00:46:17.080]   all below the acceptance threshold.
[00:46:17.080 --> 00:46:19.080]   I
[00:46:19.080 --> 00:46:21.080]   did that for a year. I basically didn't publish
[00:46:21.080 --> 00:46:23.080]   anything. Then I realized, "Oh, I should probably
[00:46:23.080 --> 00:46:25.080]   just put all of my energy into less papers."
[00:46:25.080 --> 00:46:27.080]   Last year, I published
[00:46:27.080 --> 00:46:29.080]   a very nice paper where I put my energy
[00:46:29.080 --> 00:46:31.080]   just, "If I can't have as much time
[00:46:31.080 --> 00:46:33.080]   to spend on this, let me put all the time into one paper
[00:46:33.080 --> 00:46:35.080]   because I can't fall below it." Anyways, I've been really
[00:46:35.080 --> 00:46:37.080]   struggling with it. It's the lowest publication
[00:46:37.080 --> 00:46:39.080]   year last year. It was the lowest publication year
[00:46:39.080 --> 00:46:41.080]   I've ever had
[00:46:41.080 --> 00:46:43.080]   as a professional academic because of the pandemic.
[00:46:43.080 --> 00:46:45.080]   I still struggle with it, the academic.
[00:46:45.080 --> 00:46:47.080]   I think it's hard.
[00:46:47.080 --> 00:46:49.080]   The best thing you can do
[00:46:49.080 --> 00:46:51.080]   is
[00:46:51.080 --> 00:46:53.080]   tune up your process.
[00:46:53.080 --> 00:46:55.080]   After some hard rejections,
[00:46:55.080 --> 00:46:57.080]   tune up the process.
[00:46:57.080 --> 00:46:59.080]   What's missing here?
[00:46:59.080 --> 00:47:01.080]   What would I need
[00:47:01.080 --> 00:47:03.080]   to do to not get
[00:47:03.080 --> 00:47:05.080]   rejected as often?
[00:47:05.080 --> 00:47:07.080]   Do I need better collaboration,
[00:47:07.080 --> 00:47:09.080]   more work, more whatever it is? Figure out
[00:47:09.080 --> 00:47:11.080]   how do I tune up my process? By the way, you can
[00:47:11.080 --> 00:47:13.080]   decide, "I don't want to do that. I don't have time to do
[00:47:13.080 --> 00:47:15.080]   that. That's not where I am in my career," but be clear about it.
[00:47:15.080 --> 00:47:17.080]   Then two, do the real work.
[00:47:17.080 --> 00:47:19.080]   There's no shortcuts around it.
[00:47:19.080 --> 00:47:21.080]   You probably just have to do
[00:47:21.080 --> 00:47:23.080]   the stuff that's hard. Read the papers, understand
[00:47:23.080 --> 00:47:25.080]   what's going on, push your ideas farther
[00:47:25.080 --> 00:47:27.080]   than you think they need to be pushed.
[00:47:27.080 --> 00:47:29.080]   Do the work that's required. Tune up your process.
[00:47:29.080 --> 00:47:31.080]   It's the best you can do.
[00:47:31.080 --> 00:47:33.080]   Then keep in mind there's some
[00:47:33.080 --> 00:47:35.080]   stochasticity too. There is going to be some luck.
[00:47:35.080 --> 00:47:37.080]   That should even itself out.
[00:47:37.080 --> 00:47:39.080]   Anyways, I'm with you.
[00:47:39.080 --> 00:47:41.080]   I came off a five-year period of
[00:47:41.080 --> 00:47:43.080]   hotshot publishing down to
[00:47:43.080 --> 00:47:45.080]   nothing. Now,
[00:47:45.080 --> 00:47:47.080]   I'm
[00:47:47.080 --> 00:47:49.080]   crawling back out of that, but
[00:47:49.080 --> 00:47:51.080]   carefully because I don't know that I want to go
[00:47:51.080 --> 00:47:53.080]   back to hotshot
[00:47:53.080 --> 00:47:55.080]   computer science publishing. There's so much other
[00:47:55.080 --> 00:47:57.080]   interesting stuff happening in the world now, especially my
[00:47:57.080 --> 00:47:59.080]   involvement in digital ethics and some of the public-facing
[00:47:59.080 --> 00:48:01.080]   writing I'm doing. I'm rebuilding my life
[00:48:01.080 --> 00:48:03.080]   from scratch academically.
[00:48:03.080 --> 00:48:05.080]   I will have more publications
[00:48:05.080 --> 00:48:07.080]   than I just had, but maybe not as much as I used to.
