
[00:00:00.000 --> 00:00:04.560]   All right, thank you so much for joining us today.
[00:58:14.800 --> 00:58:18.880]   Like you can't evaluate an image on a single metric.
[00:58:18.880 --> 00:58:22.320]   And also it depends on what you are exactly looking for.
[00:58:22.320 --> 00:58:25.600]   Like if you are more interested in compositionality,
[00:58:25.600 --> 00:58:26.960]   the metrics will change.
[00:58:26.960 --> 00:58:29.440]   You are more, if you are more interested in aesthetics,
[00:58:29.440 --> 00:58:30.560]   the metrics will change.
[00:58:30.560 --> 00:58:32.240]   So that depends.
[00:58:32.240 --> 00:58:35.440]   Let me see.
[00:58:35.440 --> 00:58:37.840]   What are your thoughts on the vision models?
[00:58:37.840 --> 00:58:46.240]   Someone noted, there's a common perspective about like image generation models failing to generate things like fingers.
[00:58:46.240 --> 00:58:50.400]   I also see that, you know,
[00:58:50.400 --> 00:58:54.400]   do they still suffer from things like counting and like spatial consistency?
[00:58:54.400 --> 00:58:57.520]   Or are those basic things pretty much like solved?
[00:58:57.520 --> 00:59:01.600]   I think models like flags definitely, they do a whole lot better.
[00:59:01.600 --> 00:59:16.800]   And there's a question of like, what are the major additional challenges of video generation compared to image generation?
[00:59:16.800 --> 00:59:18.000]   And how ways to overcome them?
[00:59:18.000 --> 00:59:21.280]   Well, the first problem is the time.
[00:59:21.280 --> 00:59:26.720]   Because image generation, diffusion-based image generation models are already compute intensive.
[00:59:26.720 --> 00:59:31.040]   And then with video generation models, you have got another dimension of temporality.
[00:59:32.080 --> 00:59:35.440]   So they just become more compute intensive.
[00:59:35.440 --> 00:59:41.360]   And then you have got more cars of dimensionality to basically address.
[00:59:41.360 --> 00:59:47.840]   And then if you are generating more and more frames, they just become more and more compute intensive.
[00:59:47.840 --> 00:59:52.800]   So how do you, how do you kind of make them more efficient is definitely the need of the art.
[00:59:52.800 --> 00:59:55.280]   It also adds things like temporal dependencies.
[00:59:55.280 --> 00:59:56.560]   Yeah, yeah, exactly.
[00:59:56.560 --> 00:59:59.520]   Yeah, another access of dependency to model.
[00:59:59.520 --> 01:00:00.080]   Right, right.
[01:00:00.080 --> 01:00:04.720]   And you are basically doing full 3D attention, which is extremely prohibitive to even think about.
[01:00:15.440 --> 01:00:18.560]   In the video, you don't have to generate frame by frame from scratch.
[01:00:18.560 --> 01:00:23.120]   You already have something more like figuring out and then just do a small change.
[01:00:23.120 --> 01:00:31.920]   Well, I mean, if you, if you take, if you take a 2D image generation model, and if you try to conflate it
[01:00:31.920 --> 01:00:37.440]   such that it can also do spatio-temporal generation, well, it doesn't turn out.
[01:00:37.440 --> 01:00:40.400]   It will work well, at least in the realistic setting.
[01:00:40.400 --> 01:00:44.080]   Like if you wanted to generate cinematic frames, it won't work.
[01:00:44.080 --> 01:00:47.840]   Because the spatio-temporal consistency, it just gets lost.
[01:00:47.840 --> 01:00:55.040]   Oh, but, but, but, but there has to be a limit, right?
[01:00:55.040 --> 01:01:01.040]   Like if you are operating with that many frames as your previous input, you're, you're like,
[01:01:01.040 --> 01:01:03.840]   the queue also becomes extremely prohibitive.
[01:01:03.840 --> 01:01:09.920]   So you have to figure out how, how, how you can compress the temporal dimension effectively.
[01:01:09.920 --> 01:01:12.640]   Like, let's say you have a variable number of frames.
[01:01:12.640 --> 01:01:18.560]   Now, how do you map it on the latent temporal level so that it still has some meaning, uh,
[01:01:18.560 --> 01:01:20.880]   to it while being efficient at the same time?
[01:01:20.880 --> 01:01:29.440]   So when you are doing videos, you no longer just have the spatial compression, but also you have temporal compression.
[01:01:29.440 --> 01:01:33.200]   And how, how do you model the two as you, as you, as you make progress?
[01:01:33.200 --> 01:01:36.320]   So, are there any other questions?
[01:01:38.160 --> 01:01:43.920]   I'll just take one maybe?
[01:01:43.920 --> 01:01:50.080]   Come on, Zoom asks, can you give some intuition about adaptive layer normalization and why it works so well?
[01:01:50.080 --> 01:01:57.760]   Oh yeah. So, so for, for layer norm, so you, you are basically using layer norm for stabilizing training.
[01:01:57.760 --> 01:02:04.800]   I would say like you have more stable representations across the, across the, across the blocks.
[01:02:04.800 --> 01:02:12.320]   But for images, there are certain kind of characteristics that you would want to model beyond the standard representations that you are computing.
[01:02:12.320 --> 01:02:20.320]   And in, and you will have to let those kind of, let those features flow freely into your transform blocks.
[01:02:20.320 --> 01:02:22.480]   And that's why you need the modulation parameters.
[01:02:22.480 --> 01:02:32.160]   Otherwise, the interaction in between the normalization parameters and your regular attention features or whatever MLP features that you are computing,
[01:02:32.160 --> 01:02:37.200]   they don't get to interact, uh, in a way that will benefit the generation performance.
[01:02:37.200 --> 01:02:44.560]   If you were to deal with just understanding or maybe just discriminative performance, it wouldn't have mattered that much, much.
[01:02:44.560 --> 01:02:54.320]   But if you care about stylistic aspects and fidelity, you need to kind of modulate, uh, the additional features that you are getting from the, uh, visual, uh, cues.
[01:02:54.320 --> 01:02:55.440]   Yeah.
[01:02:55.440 --> 01:02:59.520]   Any, any, any, any other questions?
[01:02:59.520 --> 01:03:00.320]   Yeah.
[01:03:00.320 --> 01:03:03.440]   So you mentioned, we don't know yet how to do masking.
[01:03:03.440 --> 01:03:05.200]   For, for mmdit.
[01:03:05.200 --> 01:03:06.320]   Yeah, mmdit.
[01:03:06.320 --> 01:03:06.640]   Yeah.
[01:03:06.640 --> 01:03:09.200]   What's the next best thing?
[01:03:09.200 --> 01:03:11.200]   Is there an alternative to masking?
[01:03:11.200 --> 01:03:12.320]   Maybe that's a hunch, yeah.
[01:03:12.320 --> 01:03:13.840]   Yeah.
[01:03:13.840 --> 01:03:16.640]   So may, why would you need masking?
[01:03:16.640 --> 01:03:18.960]   That's a good reason to ask for mmdit.
[01:03:18.960 --> 01:03:31.760]   Because if you, if you are, so mmdit, mmdit was done in order to benefit, like, in order to get away with the unidirectionality bias that you may have in your text embedding representations.
[01:03:31.760 --> 01:03:33.680]   So that was one.
[01:03:33.680 --> 01:03:38.400]   Second, if you have really long prompts, you do not need to compute masks in the first place, right?
[01:03:38.400 --> 01:03:38.560]   Yes.
[01:03:38.560 --> 01:03:46.880]   And it also turns out that it's always better to have long prompts, like descriptive prompts, rather than having to have short prompts.
[01:03:46.880 --> 01:03:50.560]   So that is kind of a hand wavy way to answer this question.
[01:03:51.120 --> 01:03:57.040]   But long story cut short, it's really non-trivial to add masks when you are doing mmdit attention.
[01:03:57.680 --> 01:03:59.200]   So, uh, there you go.
[01:03:59.200 --> 01:04:00.160]   So that, go ahead.
[01:04:00.160 --> 01:04:06.320]   It was about doing separately QKV on both text and image, how about on the image side?
[01:04:06.320 --> 01:04:12.960]   Yeah, you, you, so when you are doing the image, image interaction, you could in theory do masks.
[01:04:12.960 --> 01:04:15.520]   But again, how would you frame the problem?
[01:04:16.480 --> 01:04:20.560]   where would you end up adding the masks if you are just doing text to image?
[01:04:20.560 --> 01:04:28.640]   Maybe, maybe if you have another form of condition, conditional control, maybe you would want to mask some of the interactions there.
[01:04:28.640 --> 01:04:33.200]   But if you are just restricted to text to image, where would you add the masks in the first place?
[01:04:33.200 --> 01:04:36.240]   Yeah, but what I'm asking to avoid masking, you know?
[01:04:36.240 --> 01:04:37.680]   Oh, yeah, yeah, yeah, yeah.
[01:04:37.680 --> 01:04:40.400]   I mean, probably that's why they didn't do masking in the first place.
[01:04:40.400 --> 01:04:43.760]   Maybe their motivations, yeah, yeah, exactly, exactly.
[01:04:43.760 --> 01:04:47.520]   I'll maybe take one final question if there's any.
[01:04:47.520 --> 01:04:50.400]   Okay, cool.
[01:04:50.400 --> 01:04:57.520]   So I, I also want to leave you with some ideas for simplification, simplifying the design a bit,
[01:04:57.520 --> 01:05:02.960]   if these things felt a little complicated, because they do not have to be complicated at all.
[01:05:03.360 --> 01:05:06.880]   We can simplify it quite a bit, and let's see how.
[01:05:06.880 --> 01:05:12.000]   So how much is parameter sharing is useful?
[01:05:12.000 --> 01:05:20.560]   Like things like Adiln that we saw and the, and the, and the work on Pixar Alpha that reduce the computation by 27%.
[01:05:20.560 --> 01:05:23.680]   How much is that kind of parameter sharing is useful?
[01:05:23.680 --> 01:05:26.240]   And we saw Adiln already.
[01:05:26.240 --> 01:05:30.560]   Can we also share QKVO and the MLP, like Albert?
[01:05:31.280 --> 01:05:38.320]   This is from back in the days, Albert, where we shared all the projection matrices for, for a couple of layers.
[01:05:38.320 --> 01:05:40.960]   We also shared the MLP matrices and so on.
[01:05:40.960 --> 01:05:46.560]   And do we really need, like self-attention and then cross-attention?
[01:05:46.560 --> 01:05:48.080]   Or do we really need MMD?
[01:05:48.080 --> 01:05:50.400]   I think this will probably answer your question.
[01:05:50.400 --> 01:05:52.160]   So look forward, I look forward to that.
[01:05:52.160 --> 01:05:54.640]   So do, do we really need these things?
[01:05:54.640 --> 01:05:59.120]   Because this kinds, this in a sense complicates the design space quite a bit.
[01:05:59.120 --> 01:06:00.720]   Can we simplify it?
[01:06:02.160 --> 01:06:06.320]   So can we basically do self-attention on this concatenated space?
[01:06:06.320 --> 01:06:09.200]   We do not have to do self-attention on noisy latency.
[01:06:09.200 --> 01:06:10.080]   noisy latency.
[01:06:10.080 --> 01:06:13.680]   We do not have to do cross-attention on noisy latency and text.
[01:06:13.680 --> 01:06:15.360]   We do not have to do MMDit.
[01:06:15.360 --> 01:06:21.840]   Can we basically concatenate all the image tokens and the text tokens and compute self-attention on it?
[01:06:21.840 --> 01:06:23.120]   Can we do it?
[01:06:24.880 --> 01:06:27.440]   And text encoders, like what's the secret sauce?
[01:06:27.440 --> 01:06:28.560]   We are using three.
[01:06:28.560 --> 01:06:29.520]   We are using two.
[01:06:29.520 --> 01:06:30.720]   What helps?
[01:06:30.720 --> 01:06:35.040]   What helps the cause of text to image generation at the end of the day?
[01:06:35.040 --> 01:06:38.160]   It turns out you can simplify things a lot.
[01:06:38.160 --> 01:06:42.800]   So one thing that you can do is you can parameter share quite a bit.
[01:06:42.800 --> 01:06:46.800]   You can parameter share QKVO if you are looking for efficiency.
[01:06:46.800 --> 01:06:51.520]   You can definitely parameter share the adaptive layer norm parameters.
[01:06:52.080 --> 01:06:54.960]   And you can basically do self-attention on a concatenated
[01:06:54.960 --> 01:06:59.040]   representation space of image tokens and text tokens.
[01:06:59.040 --> 01:07:04.880]   So this is, I think, good news, but not so much because Apple didn't open source this work.
[01:07:04.880 --> 01:07:06.560]   So we'll have to do our own.
[01:07:06.560 --> 01:07:10.960]   But this is good to know that you can simplify the design quite a bit.
[01:07:10.960 --> 01:07:15.120]   So the extreme right hand side is the simplified design that I was talking about.
[01:07:15.120 --> 01:07:19.520]   So you are basically operating on a concatenated space.
[01:07:20.400 --> 01:07:24.800]   You are reducing the adaptive layer norm parameters quite a bit.
[01:07:24.800 --> 01:07:29.920]   And then your parameter sharing the QKV projections as well as the MLP layers.
[01:07:29.920 --> 01:07:30.800]   So yeah.
[01:07:30.800 --> 01:07:37.280]   And it turns out to be working well, fairly well, I must say, in practice.
[01:07:38.160 --> 01:07:45.280]   So the green one is the simplified design, and it always gets the lowest amount of loss.
[01:07:45.280 --> 01:07:46.880]   So yeah.
[01:07:46.880 --> 01:07:54.880]   And as I was mentioning, other than sharing the adaptive layer norm parameters, you can also
[01:07:54.880 --> 01:07:58.720]   share the QKV parameters as well as the MLP.
[01:07:59.280 --> 01:08:04.160]   if you can compromise some of the quality a bit, and if you are only targeting efficiency.
[01:08:04.160 --> 01:08:12.880]   And for text encoders, the Apple folks found out that bi-directional clip and text-only LLM is better.
[01:08:12.880 --> 01:08:19.680]   So instead of using a combination of clip and T5, if you use clip and a regular large language model,
[01:08:19.680 --> 01:08:21.280]   it's better for text presentations.
[01:08:21.280 --> 01:08:25.200]   So the performance is pretty good.
[01:08:25.200 --> 01:08:28.240]   The final row is Apple's work.
[01:08:28.240 --> 01:08:29.120]   It's called DIT year.
[01:08:29.120 --> 01:08:32.080]   So it turns out fairly well.
[01:08:32.080 --> 01:08:36.480]   All the bold numbers from DIT.
[01:08:36.480 --> 01:08:38.240]   So it turns out pretty well.
[01:08:38.240 --> 01:08:41.360]   So long story cut short, you can simplify the design quite a bit.
[01:08:41.360 --> 01:08:44.800]   So you do not need mmDIT as it turns out, but we will see, I guess.
[01:08:44.800 --> 01:08:53.280]   Now, one burning question you must be having at this point in time is, text-to-image is liberating,
[01:08:53.280 --> 01:08:58.800]   but how do I inject more control, more sources of control?
[01:08:58.800 --> 01:09:05.760]   Like if I were to do more structural inputs to my text-to-image model, how do I do that?
[01:09:05.760 --> 01:09:09.200]   Maybe I want the model to follow a particular pose.
[01:09:09.200 --> 01:09:13.600]   Maybe I want the model to follow a particular segmentation map and so on.
[01:09:13.600 --> 01:09:14.960]   And how do I do that?
[01:09:14.960 --> 01:09:18.720]   And can I combine multiple structural signals at the same time?
[01:09:18.720 --> 01:09:28.720]   So one could be to learn maybe an auxiliary network that gives you a way to compute
[01:09:28.960 --> 01:09:35.040]   salient representations from your structural image signals, and maybe you then figure a way out to inject
[01:09:35.040 --> 01:09:40.480]   those structural signals into your base diffusion model.
[01:09:40.480 --> 01:09:41.600]   So that could be one.
[01:09:41.600 --> 01:09:48.640]   And control net, these lines of work, they basically follow this philosophy.
[01:09:49.680 --> 01:09:54.800]   And then maybe you could also change the base diffusion transformer model.
[01:09:54.800 --> 01:10:00.640]   You basically increase your input channels to accept, you know, more controls.
[01:10:00.640 --> 01:10:04.480]   And that's what the flux control framework does.
[01:10:05.840 --> 01:10:16.080]   And maybe you could also learn a small adapter network to model the dependencies between all your conditions and your noisy latent tokens.
[01:10:17.920 --> 01:10:25.200]   And also one important call-out here is structural control will always have spatial correspondence,
[01:10:25.200 --> 01:10:32.240]   but other tasks like subject-driven generation or image edits, they may not have direct spatial correspondence.
[01:10:32.240 --> 01:10:34.160]   So what do we do in those cases?
[01:10:34.160 --> 01:10:38.240]   And this is, again, an active area of research.
[01:10:38.240 --> 01:10:45.520]   And for videos, well, rope works fairly well for positional encoding.
[01:10:45.520 --> 01:10:52.160]   And as I was mentioning, the attention computation space becomes way more prohibitive because it's full 3D.
[01:10:52.800 --> 01:10:56.720]   And if you were thinking about some form of factorized attention, it doesn't work.
[01:10:56.720 --> 01:10:59.280]   I have been very explicit about it.
[01:10:59.280 --> 01:11:07.200]   And for efficiency, if you are particularly interested in efficiency-related literature around video models,
[01:11:07.200 --> 01:11:10.480]   I highly suggest checking out the LTX video work.
[01:11:10.480 --> 01:11:17.040]   And for performance, like for fidelity, photorealism, and so on, I think one has to be my favorite.
[01:11:17.040 --> 01:11:17.680]   It's pretty good.
[01:11:19.040 --> 01:11:21.520]   I have a little demo here.
[01:11:21.520 --> 01:11:23.600]   It's not that bad.
[01:11:23.600 --> 01:11:30.640]   So it's still short-form video, but the realism aspect and the fidelity aspect of these videos,
[01:11:30.640 --> 01:11:32.160]   I think they have improved quite a bit.
[01:11:32.160 --> 01:11:37.360]   And some next-generation architectures.
[01:11:37.360 --> 01:11:39.280]   Now I'm coming towards the end of my talk.
[01:11:39.280 --> 01:11:44.320]   I wanted to also give you a flavor and a sense of next-generation architectures.
[01:11:45.200 --> 01:11:49.360]   You probably have this question, how do we enable in-context learning in diffusion models?
[01:11:49.360 --> 01:11:53.040]   Like in language model, it's very common, zero-shot learning and so on.
[01:11:53.040 --> 01:11:56.400]   How do we enable in-context learning in diffusion models?
[01:11:56.400 --> 01:12:01.760]   Current architectures are clearly not sufficient to enable it in a reasonable time.
[01:12:01.760 --> 01:12:09.440]   So the basic idea is you take an LLM model, you add some components so that it also becomes adept at generating images.
[01:12:09.440 --> 01:12:16.720]   Like recent works like Bagel, then there are works like Lada, Mada, they basically follow this area of work.
[01:12:16.720 --> 01:12:22.000]   They are not necessarily diffusion-based, but they share a similar philosophy.
[01:12:22.000 --> 01:12:29.120]   So you basically start from a pre-trained LLM, you add components to it so that it also becomes adept at generating images.
[01:12:29.120 --> 01:12:36.960]   Like you could do autoregression on discrete tokens, for example, and you could also do at the same time diffusion on the continuous tokens.
[01:12:36.960 --> 01:12:39.520]   So that's one line of work that's called Transfusion.
[01:12:39.520 --> 01:12:45.920]   So as I was mentioning, this Playground v3, this Fusedit, this Transfusion.
[01:12:45.920 --> 01:12:47.440]   Fusedit is from our group.
[01:12:47.440 --> 01:12:59.040]   It's the only open source work that you will probably find that tackles this problem of in-context learning and how do you sort of explore these architectures in a holistic manner.
[01:13:01.520 --> 01:13:08.480]   And if you are already feeling inspired, I hope you are feeling inspired to explore these architectures.
[01:13:08.480 --> 01:13:12.240]   I highly welcome you to check out the library that I work on at Hugging Face.
[01:13:12.240 --> 01:13:13.120]   It's called Diffusers.
[01:13:13.120 --> 01:13:18.800]   We have got reasonably clean implementations of all the models that I discussed today,
[01:13:18.800 --> 01:13:25.120]   which should probably inspire you to hack into these things and tweak them.
[01:13:26.160 --> 01:13:29.200]   And there's a bunch of things I didn't get to cover, of course.
[01:13:29.200 --> 01:13:31.120]   I am a little bit over time.
[01:13:31.120 --> 01:13:32.320]   I think one minute over time.
[01:13:32.320 --> 01:13:35.600]   I'm probably going to finish it in the next one minute.
[01:13:35.600 --> 01:13:37.120]   So I apologize.
[01:13:37.120 --> 01:13:40.720]   I didn't cover MOEs, hot topic again.
[01:13:40.720 --> 01:13:45.120]   But MOEs are making their ways in the diffusion community.
[01:13:45.120 --> 01:13:46.080]   It's called HiDream.
[01:13:46.080 --> 01:13:48.320]   I didn't cover training at all.
[01:13:48.320 --> 01:13:50.480]   There are all kinds of shenanigans there.
[01:13:51.040 --> 01:13:52.080]   How do you do data?
[01:13:52.080 --> 01:13:53.200]   How do you do alignment?
[01:13:53.200 --> 01:13:54.400]   How do you do post-training?
[01:13:54.400 --> 01:13:56.240]   How do you do safety mitigation?
[01:13:56.240 --> 01:13:57.920]   How do you do memorization mitigation?
[01:13:57.920 --> 01:13:58.480]   And so on.
[01:13:58.480 --> 01:14:03.600]   And of course, these architectures go well beyond image and video generation.
[01:14:03.600 --> 01:14:10.880]   They find their application in all sorts of stuff, like robotics, gene synthesis, and so on.
[01:14:10.880 --> 01:14:17.120]   And if you are into mechanistic interpretability, interpretation of these beasts are not trivial at all.
[01:14:17.680 --> 01:14:19.440]   So they interest me quite well.
[01:14:19.440 --> 01:14:23.440]   And yeah, that's about it.
[01:14:23.440 --> 01:14:23.840]   Thank you.
[01:14:23.840 --> 01:14:24.400]   Thank you.
[01:14:24.400 --> 01:14:24.720]   Thank you.
[01:14:24.720 --> 01:14:26.720]   Thank you.
[01:14:26.720 --> 01:14:28.720]   Thank you.
[01:14:28.720 --> 01:14:28.720]   Thank you.
[01:14:28.720 --> 01:14:58.700]   Thank you.

