
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:36:49.820 --> 00:36:53.460]   that parents are so uneducated,
[00:36:53.460 --> 00:36:55.240]   and I don't use that term lightly,
[00:36:55.240 --> 00:36:59.200]   but they are so schooled and not educated
[00:36:59.200 --> 00:37:01.580]   that they cannot see the writing on the wall.
[00:37:01.580 --> 00:37:05.260]   - I do wanna let our listeners know
[00:37:05.260 --> 00:37:08.780]   that Miracle in East Texas is now streaming
[00:37:08.780 --> 00:37:13.380]   and you can use the discussion guide.
[00:37:13.380 --> 00:37:16.300]   You can dive deeper into the themes
[00:37:16.300 --> 00:37:20.240]   and the colorful characters of Miracle in East Texas.
[00:37:20.240 --> 00:37:23.100]   You can have some really thought-provoking conversations
[00:37:23.100 --> 00:37:24.860]   with your kids.
[00:37:24.860 --> 00:37:28.540]   You can download the free discussion guide
[00:37:28.540 --> 00:37:31.420]   and it's a really long link name.
[00:37:31.420 --> 00:37:36.420]   So, listeners, the link is posted in the show notes.
[00:37:36.780 --> 00:37:39.740]   So, this is a perfect Friday night thing to do
[00:37:39.740 --> 00:37:40.980]   with your family this week.
[00:37:40.980 --> 00:37:43.060]   Stream Miracle in East Texas,
[00:37:43.060 --> 00:37:45.780]   download the discussion guide and have at it.
[00:37:45.780 --> 00:37:50.580]   Go and build some great conversations with your family.
[00:37:50.580 --> 00:37:53.160]   (gentle music)
[00:37:53.160 --> 00:37:55.220]   you
[00:37:55.220 --> 00:38:05.220]   [BLANK_AUDIO]

