
[00:00:00.000 --> 00:00:06.040]   I want to just give you my encouragement and thanksgiving for your faithfulness,
[01:14:40.300 --> 01:14:48.300]   and to work with people, repentance and faith is to bring them to a point where they see their primary identity is in Christ,
[01:14:48.300 --> 01:14:52.300]   and then everything else falls underneath.
[01:14:52.300 --> 01:15:01.300]   You can work through the example of possibly a workaholic who rightly ordered, sees himself, his primary identity is in Christ.
[01:15:01.300 --> 01:15:05.300]   Underneath that is the identity of husband, father, and the leader of a company,
[01:15:05.300 --> 01:15:12.300]   but in the disordered functional desires of how a person tends to see life,
[01:15:12.300 --> 01:15:15.300]   he may begin to see his primary identity as the leader of a company,
[01:15:15.300 --> 01:15:25.300]   and so that drives him to overwork, and that drives him to damage his own health and his relationships with his family and his church
[01:15:25.300 --> 01:15:35.300]   because he sees that that is his primary identity, and underneath all of that at the bottom is his identity in Christ,
[01:15:35.300 --> 01:15:41.300]   and so repentance and faith is moving that person back to the rightly ordered desires.
[01:15:41.300 --> 01:15:45.300]   Now, I'm just throwing that out there as food for thought.
[01:15:45.300 --> 01:15:53.300]   I'm still working through this aspect of relating the doctrine of union with Christ to issues of identity,
[01:15:53.300 --> 01:16:01.300]   and so don't take this as inspired truth, but you can think through this with me,
[01:16:01.300 --> 01:16:07.300]   but I do think that the doctrine of union with Christ has relevance to those types of issues,
[01:16:07.300 --> 01:16:19.300]   and if you want more teaching on that, you can look at the IBCD conference that is available for free at ibcd.org on identity crisis.
[01:16:19.300 --> 01:16:26.300]   Okay, I have used up my time tonight, and I do thank you for your patience, and thank you for being with us tonight.
[01:16:26.300 --> 01:16:32.300]   I do pray that that was a help and that you'll write a fantastic essay on the doctrine of union with Christ.
[01:16:32.300 --> 01:16:40.300]   I'm going to go ahead and close our time tonight, and thank you again for being with us. Let's pray.
[01:16:40.300 --> 01:16:46.300]   Father, that is our one boast, that Lord, you accept us because you accept your Son,
[01:16:46.300 --> 01:16:53.300]   and that we come to you as we are united with your Son, and that you will never cast us out,
[01:16:53.300 --> 01:16:58.300]   for to do so would mean you would have to reject the work of your Son on our behalf.
[01:16:58.300 --> 01:17:06.300]   We just thank you that you will never do that, and we thank you that you love us with the same love that you love your Son.
[01:17:06.300 --> 01:17:13.300]   We just pray that you would help us to rejoice in these truths and then to use them in a ministry to others,
[01:17:13.300 --> 01:17:18.300]   and I thank you for each of my brothers and sisters here. Bless their week. Make it a great week of study, we pray,
[01:17:18.300 --> 01:17:24.300]   and may we bear much fruit for your glory, and we ask this in Jesus' name. Amen.
[01:17:24.300 --> 01:17:34.300]   Amen. God bless you all. We hope to see you next Sunday at 5 p.m., and we'll go over theology exam number 19. God bless.
[01:17:34.300 --> 01:17:44.300]   [BLANK_AUDIO]

