
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:53:04.460 --> 00:53:07.460]   Look at Exodus 1, everybody.
[00:53:07.460 --> 00:53:09.460]   It's there for us.
[00:53:09.460 --> 00:53:12.460]   So last question, just because I know we're short on time.
[00:53:12.460 --> 00:53:15.460]   Last question I want to ask you here is on politics.
[00:53:15.460 --> 00:53:19.460]   And the question is, is it worth it?
[00:53:19.460 --> 00:53:21.460]   I live in West Palm Beach, Florida.
[00:53:21.460 --> 00:53:23.460]   And Palm Beach County, Florida is massive.
[00:53:23.460 --> 00:53:27.460]   It is -- it's just huge.
[00:53:27.460 --> 00:53:31.460]   And when you start looking at the waste, I mean it's like where do you stop?
[00:53:31.460 --> 00:53:34.460]   And then it's also incredibly liberal.
[00:53:34.460 --> 00:53:37.460]   It's incredibly entrenched politically.
[00:53:37.460 --> 00:53:44.460]   And it's exactly -- it's a farm system just like you described where the mayor moves on to become the congressperson.
[00:53:44.460 --> 00:53:49.460]   And it's just -- and then being here in the seat, I mean Donald Trump lives in Palm Beach for crying out loud or theoretically does.
[00:53:49.460 --> 00:53:55.460]   So when I look at it, it's tough for me to believe that I could make an impact there.
[00:53:55.460 --> 00:53:59.460]   Do you think that -- I mean what would you say to somebody like me?
[00:53:59.460 --> 00:54:01.460]   Would you say, yes, dig in no matter where you are?
[00:54:01.460 --> 00:54:04.460]   I mean these people are making a difference in Illinois.
[00:54:04.460 --> 00:54:10.460]   Or do you say go somewhere else where you can actually make a difference, gather your forces and get some small wins?
[00:54:10.460 --> 00:54:13.460]   How would you approach such a problem?
[00:54:13.460 --> 00:54:19.460]   Sam Walton started off in the hinterlands of Arkansas before he went national and so forth.
[00:54:19.460 --> 00:54:22.460]   So cutting your teeth, it may be better in a small area.
[00:54:22.460 --> 00:54:38.460]   But I can tell you that in what you just described, there's still large numbers of people who have given up, who are apathetic and are just bearing their burden over their shoulder, just trudging through, carrying this system.
[00:54:38.460 --> 00:54:40.460]   They're out there and they can vote.
[00:54:40.460 --> 00:54:59.460]   So picking a fight with this system on terms that they've never run into before, that they've never seen anything like this before, that's part of the fun of what we do is I fight them on their terms and we go back at them in a way that they're not used to.
[00:54:59.460 --> 00:55:01.460]   They don't know what to do.
[00:55:01.460 --> 00:55:04.460]   So I'm saying the answer is both.
[00:55:04.460 --> 00:55:14.460]   You may want to go into the small area and start there and learn it, but I've done some on the east side of St. Louis, a $1.2 billion proposal, and we kicked its tail.
[00:55:14.460 --> 00:55:17.460]   And so, I mean, it can be done.
[00:55:17.460 --> 00:55:26.460]   And I would first start by assessing the various government jurisdictions and where they're at and then wait for the opportunity to engage the fight.
[00:55:26.460 --> 00:55:28.460]   And you'd be surprised.
[00:55:28.460 --> 00:55:34.460]   I've got people going now.
[00:55:34.460 --> 00:55:35.460]   I've trained them to do this.
[00:55:35.460 --> 00:55:44.460]   They're going to big city council meetings and they're taking -- during public hearing time, we're not going to have a dialogue or discussion.
[00:55:44.460 --> 00:55:46.460]   You can just public comment, present your comments.
[00:55:46.460 --> 00:55:49.460]   We'll take them into consideration and go from there.
[00:55:49.460 --> 00:55:51.460]   They'll find somebody on the board that agrees with them.
[00:55:51.460 --> 00:55:53.460]   They're all alone on that board.
[00:55:53.460 --> 00:55:55.460]   Everybody else is going against them.
[00:55:55.460 --> 00:56:01.460]   And they're going to ask questions of the board of some outrageous tax or cost or something that's out of control.
[00:56:01.460 --> 00:56:12.460]   They'll summarize it and they'll say, how many of you here are willing to cut this program back or cut this tax back or deal with this unfunded pension fund by not sticking it to the taxpayers but asking the city employees to take a cut?
[00:56:12.460 --> 00:56:16.460]   If you're willing to do this, whatever the question is, make it a narrow question.
[00:56:16.460 --> 00:56:21.460]   If you're willing to do this, we know you can't speak back to us, but at least at this time raise your hand high.
[00:56:21.460 --> 00:56:28.460]   One of the council members raised their hand and their camera pans and the rest of them are looking down eating their notes.
[00:56:28.460 --> 00:56:37.460]   And one community in South Carolina, they tabled the meeting for a bathroom stop and three of the council members came down and said, what are you going to do with that video?
[00:56:37.460 --> 00:56:38.460]   Oh, you'll see.
[00:56:38.460 --> 00:56:41.460]   It turns out my cameraman was so nervous he blew it.
[00:56:41.460 --> 00:56:43.460]   He didn't have the camera running.
[00:56:43.460 --> 00:56:53.460]   But there's all kinds of videos and stuff we can start doing now and post it on Facebook for 50 bucks, boost it into the county and watch the fun begin.
[00:56:53.460 --> 00:56:58.460]   So I'm training people on a lot of these sort of things now that we can do that are there.
[00:56:58.460 --> 00:57:00.460]   So the answer is both.
[00:57:00.460 --> 00:57:03.460]   You have to make your own assessment of where you're at.
[00:57:03.460 --> 00:57:12.460]   Well, the good thing about being in a big city, if you talk about homeschool students, you go to a rural town and you might have dozens or potentially hundreds.
[00:57:12.460 --> 00:57:14.460]   Here where I live, I have thousands, I would say tens of thousands.
[00:57:14.460 --> 00:57:22.460]   You talk about retirees and mobilizing the army of retirees, you go to a rural community, you might have hundreds, perhaps thousands.
[00:57:22.460 --> 00:57:24.460]   I've got hundreds of thousands.
[00:57:24.460 --> 00:57:26.460]   That's your market.
[00:57:26.460 --> 00:57:29.460]   You just identify them, homeschool kids and retirees.
[00:57:29.460 --> 00:57:33.460]   They're the ones that will be the boots on the ground.
[00:57:33.460 --> 00:57:37.460]   The problem is our homeschool leadership has not trained their parents right.
[00:57:37.460 --> 00:57:39.460]   There's so much more these homeschool kids could be doing.
[00:57:39.460 --> 00:57:43.460]   I've seen it when they engage, it is powerful.
[00:57:43.460 --> 00:57:45.460]   They're sitting on the sidelines in most cases.
[00:57:45.460 --> 00:57:48.460]   They get involved in state politics and that sort of thing.
[00:57:48.460 --> 00:57:52.460]   But local level and boots on the street, they're not doing it.
[00:57:52.460 --> 00:57:53.460]   Also retirees too.
[00:57:53.460 --> 00:58:00.460]   I can't stand how we put people out to pasture right when they're in the prime of their lives.
[00:58:00.460 --> 00:58:10.460]   I just saw a story this last week of a man in Orlando who is an older man who goes out to the local abortion mill every day and he does sidewalk counseling.
[00:58:10.460 --> 00:58:18.460]   I think the story was that he had saved over 400 children over the years that he's doing that.
[00:58:18.460 --> 00:58:23.460]   I can't stand seeing people sit on the sidelines and waste their lives.
[00:58:23.460 --> 00:58:25.460]   Where did retirement come from in the 1950s?
[00:58:25.460 --> 00:58:27.460]   The insurance industry.
[00:58:27.460 --> 00:58:30.460]   There was never such a thing before this.
[00:58:30.460 --> 00:58:32.460]   You diminished in your capacities.
[00:58:32.460 --> 00:58:38.460]   You were called to your calling and you stayed at it with your diminishing capacities as you got older until you were too ill.
[00:58:38.460 --> 00:58:42.460]   But the whole idea of parking your life at 65 is unbiblical.
[00:58:42.460 --> 00:58:45.460]   It came from the money boys again.
[00:58:45.460 --> 00:58:48.460]   So anyway, you're absolutely right.
[00:58:48.460 --> 00:58:50.460]   Seniors can go to these meetings.
[00:58:50.460 --> 00:58:51.460]   They can run video cameras.
[00:58:51.460 --> 00:58:53.460]   They get some training.
[00:58:53.460 --> 00:59:06.460]   I got stories I could sit here for two hours but we're now starting to overhaul the county government here in Iowa because of one senior citizen running the video camera.
[00:59:06.460 --> 00:59:12.460]   She brings me the raw footage and I make the political videos and we turn them on into the county and people are angry.
[00:59:12.460 --> 00:59:19.460]   When they see the corruption because they listen to the paper in the radio station all for decades and they think everything is business as usual.
[00:59:19.460 --> 00:59:30.460]   When they see the corruption on video on Facebook in their local city council or county commissioners or whatever it is, all of a sudden they realize that the system has been lying to them and they get angry.
[00:59:30.460 --> 00:59:32.460]   So there's a lot you can do.
[00:59:32.460 --> 00:59:35.460]   We live in a wonderful time for being able to do that stuff.
[00:59:35.460 --> 00:59:36.460]   Awesome.
[00:59:36.460 --> 00:59:40.460]   Well, Paul, I know you got to go and I'm up on my next interview.
[00:59:40.460 --> 00:59:41.460]   Tell us.
[00:59:41.460 --> 00:59:43.460]   Your website is rollbacklocalgov.com.
[00:59:43.460 --> 00:59:50.460]   Any other websites or other action steps perhaps anyone in my audience would like to hire you for your consulting services?
[00:59:50.460 --> 00:59:54.460]   What would be the next follow-up that you'd like people to make?
[00:59:54.460 --> 00:59:59.460]   They can email me at ccs@iowatelecom.net.
[00:59:59.460 --> 01:00:03.460]   That's ccs@iowatelecom.net.
[01:00:03.460 --> 01:00:06.460]   But go to rollbacklocalgov and spend some time.
[01:00:06.460 --> 01:00:13.460]   A lot of my clients say I learned so much on how to fight by just reading all the articles and following your links and so forth.
[01:00:13.460 --> 01:00:23.460]   So spend some time there first and then if you have more direct questions, there's a contact form on there or they can just email me directly at ccs@iowatelecom.net.
[01:00:23.460 --> 01:00:29.460]   I got a lot of links that can help them nationally on how they can prepare themselves.
[01:00:29.460 --> 01:00:31.460]   Paul, thanks for coming on and keep fighting the fight.
[01:00:31.460 --> 01:00:37.460]   We all want lower taxes and I'm glad to see that some people are actually doing something about it.
[01:00:37.460 --> 01:00:39.460]   Glad to be on with you, Joshua.
[01:00:39.460 --> 01:00:41.460]   God bless.
[01:00:41.460 --> 01:00:43.460]   Oops.
[01:00:43.460 --> 01:00:45.460]   Need a winter holiday escape?
[01:00:45.460 --> 01:00:47.460]   Forget your cares in Fiji.
[01:00:47.460 --> 01:00:50.460]   White sand beaches and scuba diving are calling.
[01:00:50.460 --> 01:00:55.460]   Your tropical paradise getaway is just one nonstop Fiji Airways flight away.
[01:00:55.460 --> 01:01:01.460]   With round trip fares starting at $899 from LAX or SFO.
[01:01:01.460 --> 01:01:05.460]   Or check out great fares to Australia and New Zealand with seamless connections via Fiji.
[01:01:05.460 --> 01:01:08.460]   Book now at FijiAirways.com.
[01:01:08.460 --> 01:01:12.460]   From here to happiness, flying direct with Fiji Airways.

