
[00:00:00.000 --> 00:00:02.840]   Say goodbye to your credit card rewards.
[00:47:29.180 --> 00:47:32.180]   sometimes more intensely, sometimes less intensely,
[00:47:32.180 --> 00:47:35.180]   but we will all experience tragedy.
[00:47:35.180 --> 00:47:39.180]   And when someone is facing intense tragedy
[00:47:39.180 --> 00:47:43.180]   and intense grief,
[00:47:43.180 --> 00:47:47.180]   it's very likely that there simply are no words
[00:47:47.180 --> 00:47:49.180]   that will do anything, that will help,
[00:47:49.180 --> 00:47:51.180]   that will improve the situation.
[00:47:51.180 --> 00:47:53.180]   Words don't fix everything.
[00:47:53.180 --> 00:47:56.180]   They probably don't even fix anything.
[00:47:56.180 --> 00:47:58.180]   I remember a number of years ago,
[00:47:58.180 --> 00:48:04.180]   I heard for the first time a message by Pastor Rick Warren.
[00:48:04.180 --> 00:48:07.180]   And he was talking about the events surrounding
[00:48:07.180 --> 00:48:11.180]   the time when his son committed suicide.
[00:48:11.180 --> 00:48:13.180]   And he talked about his friends who,
[00:48:13.180 --> 00:48:16.180]   as soon as they got the call that his son had died,
[00:48:16.180 --> 00:48:20.180]   that they immediately came over and were there with him.
[00:48:20.180 --> 00:48:23.180]   And he gave this bit of pastoral counseling,
[00:48:23.180 --> 00:48:26.180]   which I've taken and I believe is really wise.
[00:48:26.180 --> 00:48:31.180]   Basically, the more profound the grief, the less you say.
[00:48:31.180 --> 00:48:34.180]   The more profound the grief, the less you say.
[00:48:34.180 --> 00:48:36.180]   If somebody has a minor car accident
[00:48:36.180 --> 00:48:40.180]   and their car has some damage
[00:48:40.180 --> 00:48:43.180]   and they're frustrated about how expensive it's going to be,
[00:48:43.180 --> 00:48:46.180]   I'm probably going to say some words about how it's going to be okay.
[00:48:46.180 --> 00:48:49.180]   A few years from now, it'll all work out.
[00:48:49.180 --> 00:48:52.180]   The grief is going to pass away.
[00:48:52.180 --> 00:48:58.180]   But if I hear that a friend of mine has a child who's just committed suicide,
[00:48:58.180 --> 00:49:03.180]   I'm going to go as fast as I can and I'm going to say nothing.
[00:49:03.180 --> 00:49:05.180]   And I'm going to be with them and just say,
[00:49:05.180 --> 00:49:09.180]   "I love you and I'm here for you and I'm going to be with you.
[00:49:09.180 --> 00:49:13.180]   I'm going to cry with you and I love you and I'll be with you."
[00:49:13.180 --> 00:49:15.180]   That's it.
[00:49:15.180 --> 00:49:17.180]   There's nothing else that can be said
[00:49:17.180 --> 00:49:20.180]   and there's nothing else that needs to be said.
[00:49:20.180 --> 00:49:25.180]   All of us face evil and tragedy in our life.
[00:49:25.180 --> 00:49:28.180]   It's the natural consequence of living in a fallen sinful world,
[00:49:28.180 --> 00:49:30.180]   so expect it.
[00:49:30.180 --> 00:49:32.180]   Expect that it's going to happen to you
[00:49:32.180 --> 00:49:36.180]   and to those that you love routinely and systematically in your life.
[00:49:36.180 --> 00:49:40.180]   Trying to make sense of evil is something that we all try to do
[00:49:40.180 --> 00:49:43.180]   and that we all generally fail at.
[00:49:43.180 --> 00:49:47.180]   So don't look for having the right words to take action.
[00:49:47.180 --> 00:49:49.180]   Just go.
[00:49:49.180 --> 00:49:52.180]   I've reached the end of my allotted recording time here
[00:49:52.180 --> 00:49:55.180]   that was supposed to be engaged in consulting
[00:49:55.180 --> 00:49:57.180]   and I'm going to wrap it up.
[00:49:57.180 --> 00:50:01.180]   I just want you to know that you can plan ahead.
[00:50:01.180 --> 00:50:05.180]   You can plan ahead so that your death
[00:50:05.180 --> 00:50:10.180]   results purely in grieving for your family and not in panic.
[00:50:10.180 --> 00:50:13.180]   You can plan ahead for the deaths of your family members
[00:50:13.180 --> 00:50:17.180]   so that when one of your family members dies,
[00:50:17.180 --> 00:50:21.180]   you can focus on grieving and mourning and remembering
[00:50:21.180 --> 00:50:26.180]   instead of focusing on financial panic or life panic.
[00:50:26.180 --> 00:50:28.180]   Be prepared for death.
[00:50:28.180 --> 00:50:29.180]   Be prepared for your death
[00:50:29.180 --> 00:50:33.180]   and be prepared for the death of your friends and your loved ones.
[00:50:33.180 --> 00:50:35.180]   Be spiritually ready.
[00:50:35.180 --> 00:50:36.180]   Be ready to meet your maker.
[00:50:36.180 --> 00:50:40.180]   Be ready to give an account of your life every day at all times.
[00:50:40.180 --> 00:50:42.180]   Keep short accounts.
[00:50:42.180 --> 00:50:43.180]   Seek out to your friends
[00:50:43.180 --> 00:50:46.180]   and tell them the things that you want to say at their funeral.
[00:50:46.180 --> 00:50:47.180]   Tell it to them now.
[00:50:47.180 --> 00:50:50.180]   Encourage them today when no one else is doing it.
[00:50:50.180 --> 00:50:55.180]   And if you need to fix something, go fix it today.
[00:50:55.180 --> 00:50:58.180]   Today is the day to go and fix it.
[00:50:58.180 --> 00:51:00.180]   Get life insurance if you don't have it
[00:51:00.180 --> 00:51:04.180]   and if you find out that someone is hurting, just go.
[00:51:04.180 --> 00:51:07.180]   Be the person who goes quickly and shows up
[00:51:07.180 --> 00:51:09.180]   and gives them a shoulder to cry on
[00:51:09.180 --> 00:51:12.180]   and just say, "I love you and I'm here for you."
[00:51:12.180 --> 00:51:13.180]   Thank you so much for listening.
[00:51:13.180 --> 00:51:14.180]   I'll be back with you soon.
[00:51:14.180 --> 00:51:17.180]   Say goodbye to your credit card rewards.
[00:51:17.180 --> 00:51:21.180]   Greedy corporate megastores led by Walmart and Target
[00:51:21.180 --> 00:51:23.180]   are pushing for a law in Congress
[00:51:23.180 --> 00:51:26.180]   to take away your hard-earned cash back and travel points
[00:51:26.180 --> 00:51:27.180]   to line their pockets.
[00:51:27.180 --> 00:51:29.180]   The Durbin-Marshall credit card bill
[00:51:29.180 --> 00:51:32.180]   would enact harmful credit card routing mandates
[00:51:32.180 --> 00:51:35.180]   that would end credit card rewards as we know it.
[00:51:35.180 --> 00:51:37.180]   If you love your credit card rewards,
[00:51:37.180 --> 00:51:40.180]   tell your lawmakers, "Hands off my rewards."
[00:51:40.180 --> 00:51:44.180]   Tell them to oppose the Durbin-Marshall Credit Card Bill.

