
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:42:47.300 --> 00:42:50.100]   So if that sounds good to you,
[00:42:50.100 --> 00:42:52.860]   if that's something you might like to explore,
[00:42:52.860 --> 00:42:55.780]   you can find a location near you
[00:42:55.780 --> 00:42:57.540]   and even book your stay
[00:42:57.540 --> 00:43:00.820]   by heading to Great Wolf Lodge's website.
[00:43:00.820 --> 00:43:04.700]   It's just greatwolf.com.
[00:43:04.700 --> 00:43:08.900]   And to claim your CC discount,
[00:43:08.900 --> 00:43:13.900]   use code CLAS432A.
[00:43:13.900 --> 00:43:23.420]   To claim your discount, use code CLAS432A.
[00:43:23.420 --> 00:43:33.340]   A magical Great Wolf Lodge family exploration
[00:43:33.340 --> 00:43:36.700]   might just be in your future.
[00:43:36.700 --> 00:43:39.460]   Well, families, I have enjoyed spending this time
[00:43:39.460 --> 00:43:40.300]   together with you,
[00:43:40.300 --> 00:43:44.860]   and I hope that your advent is getting simpler by the minute
[00:43:44.860 --> 00:43:49.540]   as you pray together, play together, read together,
[00:43:49.540 --> 00:43:53.380]   explore together, and serve together.
[00:43:53.380 --> 00:43:55.260]   See you next time.
[00:43:55.260 --> 00:43:56.100]   Bye-bye.
[00:43:56.700 --> 00:43:59.300]   (gentle music)
[00:43:59.300 --> 00:44:01.360]   you
[00:44:01.360 --> 00:44:11.360]   [BLANK_AUDIO]

