
[00:00:00.000 --> 00:00:04.440]   The reason that he was kicked out is because of this toxic culture.
[00:19:50.440 --> 00:19:51.440]   [VIDEO PLAYBACK]
[00:19:51.440 --> 00:19:52.440]   [MUSIC PLAYING]
[00:19:52.440 --> 00:19:53.440]   [VIDEO PLAYBACK]
[00:19:53.440 --> 00:19:54.440]   [MUSIC PLAYING]
[00:19:54.440 --> 00:19:55.440]   [VIDEO PLAYBACK]
[00:19:55.440 --> 00:19:56.440]   [MUSIC PLAYING]
[00:19:56.440 --> 00:19:57.440]   [VIDEO PLAYBACK]
[00:19:57.440 --> 00:19:58.440]   [MUSIC PLAYING]
[00:19:58.440 --> 00:19:59.440]   [VIDEO PLAYBACK]
[00:19:59.440 --> 00:20:00.440]   [MUSIC PLAYING]
[00:20:00.440 --> 00:20:01.440]   [VIDEO PLAYBACK]
[00:20:01.440 --> 00:20:02.440]   [MUSIC PLAYING]
[00:20:02.440 --> 00:20:03.440]   [VIDEO PLAYBACK]
[00:20:03.440 --> 00:20:04.440]   [MUSIC PLAYING]
[00:20:04.440 --> 00:20:05.440]   [VIDEO PLAYBACK]
[00:20:05.440 --> 00:20:06.440]   [MUSIC PLAYING]
[00:20:06.440 --> 00:20:07.440]   [VIDEO PLAYBACK]
[00:20:07.440 --> 00:20:08.440]   [MUSIC PLAYING]
[00:20:08.440 --> 00:20:09.440]   [VIDEO PLAYBACK]
[00:20:09.440 --> 00:20:10.440]   [MUSIC PLAYING]
[00:20:10.440 --> 00:20:11.440]   [VIDEO PLAYBACK]
[00:20:11.440 --> 00:20:12.440]   [MUSIC PLAYING]
[00:20:12.440 --> 00:20:13.440]   [VIDEO PLAYBACK]
[00:20:13.440 --> 00:20:14.440]   [MUSIC PLAYING]
[00:20:14.440 --> 00:20:15.440]   [VIDEO PLAYBACK]
[00:20:15.440 --> 00:20:16.440]   [MUSIC PLAYING]
[00:20:16.440 --> 00:20:17.440]   [VIDEO PLAYBACK]
[00:20:17.440 --> 00:20:18.440]   [MUSIC PLAYING]
[00:20:18.440 --> 00:20:19.440]   [VIDEO PLAYBACK]
[00:20:19.440 --> 00:20:20.440]   [MUSIC PLAYING]
[00:20:20.440 --> 00:20:21.440]   [VIDEO PLAYBACK]
[00:20:21.440 --> 00:20:22.440]   [MUSIC PLAYING]
[00:20:22.440 --> 00:20:23.440]   [VIDEO PLAYBACK]
[00:20:23.440 --> 00:20:24.440]   [MUSIC PLAYING]
[00:20:24.440 --> 00:20:25.440]   [VIDEO PLAYBACK]
[00:20:25.440 --> 00:20:26.440]   [MUSIC PLAYING]
[00:20:26.440 --> 00:20:27.440]   [VIDEO PLAYBACK]
[00:20:27.440 --> 00:20:28.440]   [MUSIC PLAYING]
[00:20:28.440 --> 00:20:29.440]   [VIDEO PLAYBACK]
[00:20:29.440 --> 00:20:30.440]   [MUSIC PLAYING]
[00:20:30.440 --> 00:20:31.440]   [VIDEO PLAYBACK]
[00:20:31.440 --> 00:20:32.440]   [MUSIC PLAYING]
[00:20:32.440 --> 00:20:33.440]   [VIDEO PLAYBACK]
[00:20:33.440 --> 00:20:34.440]   [MUSIC PLAYING]
[00:20:34.440 --> 00:20:35.440]   [VIDEO PLAYBACK]
[00:20:35.440 --> 00:20:36.440]   [MUSIC PLAYING]
[00:20:36.440 --> 00:20:37.440]   [VIDEO PLAYBACK]
[00:20:37.440 --> 00:20:38.440]   [MUSIC PLAYING]
[00:20:38.440 --> 00:20:39.440]   [VIDEO PLAYBACK]
[00:20:39.440 --> 00:20:40.440]   [MUSIC PLAYING]
[00:20:40.440 --> 00:20:41.440]   [VIDEO PLAYBACK]
[00:20:41.440 --> 00:20:42.440]   [MUSIC PLAYING]
[00:20:42.440 --> 00:20:43.440]   [VIDEO PLAYBACK]
[00:20:43.440 --> 00:20:44.440]   [MUSIC PLAYING]
[00:20:44.440 --> 00:20:45.440]   [VIDEO PLAYBACK]
[00:20:45.440 --> 00:20:46.440]   [MUSIC PLAYING]
[00:20:46.440 --> 00:20:47.440]   [VIDEO PLAYBACK]
[00:20:47.440 --> 00:20:48.440]   [MUSIC PLAYING]
[00:20:48.440 --> 00:20:49.440]   [VIDEO PLAYBACK]
[00:20:49.440 --> 00:20:50.440]   [MUSIC PLAYING]
[00:20:50.440 --> 00:20:51.440]   [VIDEO PLAYBACK]
[00:20:51.440 --> 00:20:52.440]   [MUSIC PLAYING]
[00:20:52.440 --> 00:20:53.440]   [VIDEO PLAYBACK]
[00:20:53.440 --> 00:20:54.440]   [MUSIC PLAYING]
[00:20:54.440 --> 00:20:55.440]   [VIDEO PLAYBACK]
[00:20:55.440 --> 00:20:56.440]   [MUSIC PLAYING]
[00:20:56.440 --> 00:20:57.440]   [VIDEO PLAYBACK]
[00:20:57.440 --> 00:20:58.440]   [MUSIC PLAYING]
[00:20:58.440 --> 00:20:59.440]   [VIDEO PLAYBACK]
[00:20:59.440 --> 00:21:00.440]   [MUSIC PLAYING]
[00:21:00.440 --> 00:21:01.440]   [VIDEO PLAYBACK]
[00:21:01.440 --> 00:21:02.440]   [MUSIC PLAYING]
[00:21:02.440 --> 00:21:03.440]   [VIDEO PLAYBACK]
[00:21:03.440 --> 00:21:04.440]   [MUSIC PLAYING]
[00:21:04.440 --> 00:21:05.440]   [VIDEO PLAYBACK]
[00:21:05.440 --> 00:21:06.440]   [MUSIC PLAYING]
[00:21:06.440 --> 00:21:07.440]   [VIDEO PLAYBACK]
[00:21:07.440 --> 00:21:08.440]   [MUSIC PLAYING]
[00:21:08.440 --> 00:21:09.440]   [VIDEO PLAYBACK]
[00:21:09.440 --> 00:21:10.440]   [MUSIC PLAYING]
[00:21:10.440 --> 00:21:11.440]   [VIDEO PLAYBACK]
[00:21:11.440 --> 00:21:12.440]   [MUSIC PLAYING]
[00:21:12.440 --> 00:21:13.440]   [VIDEO PLAYBACK]
[00:21:13.440 --> 00:21:14.440]   [MUSIC PLAYING]
[00:21:14.440 --> 00:21:15.440]   [VIDEO PLAYBACK]
[00:21:15.440 --> 00:21:16.440]   [MUSIC PLAYING]
[00:21:16.440 --> 00:21:17.440]   [VIDEO PLAYBACK]
[00:21:17.440 --> 00:21:18.440]   [MUSIC PLAYING]
[00:21:18.440 --> 00:21:19.440]   [VIDEO PLAYBACK]
[00:21:19.440 --> 00:21:20.440]   [MUSIC PLAYING]
[00:21:20.440 --> 00:21:21.440]   [VIDEO PLAYBACK]
[00:21:21.440 --> 00:21:22.440]   [MUSIC PLAYING]
[00:21:22.440 --> 00:21:23.440]   [VIDEO PLAYBACK]
[00:21:23.440 --> 00:21:24.440]   [MUSIC PLAYING]
[00:21:24.440 --> 00:21:25.440]   [VIDEO PLAYBACK]
[00:21:25.440 --> 00:21:26.440]   [MUSIC PLAYING]
[00:21:26.440 --> 00:21:27.440]   [VIDEO PLAYBACK]
[00:21:27.440 --> 00:21:28.440]   [MUSIC PLAYING]
[00:21:28.440 --> 00:21:29.440]   [VIDEO PLAYBACK]
[00:21:29.440 --> 00:21:30.440]   [MUSIC PLAYING]
[00:21:30.440 --> 00:21:31.440]   [VIDEO PLAYBACK]
[00:21:31.440 --> 00:21:32.440]   [MUSIC PLAYING]
[00:21:32.440 --> 00:21:33.440]   [VIDEO PLAYBACK]
[00:21:33.440 --> 00:21:34.440]   [MUSIC PLAYING]
[00:21:34.440 --> 00:21:35.440]   [VIDEO PLAYBACK]
[00:21:35.440 --> 00:21:36.440]   [MUSIC PLAYING]
[00:21:36.440 --> 00:21:37.440]   [VIDEO PLAYBACK]
[00:21:37.440 --> 00:21:38.440]   [MUSIC PLAYING]
[00:21:38.440 --> 00:21:39.440]   [VIDEO PLAYBACK]
[00:21:39.440 --> 00:21:40.440]   [MUSIC PLAYING]
[00:21:40.440 --> 00:21:41.440]   [VIDEO PLAYBACK]
[00:21:41.440 --> 00:21:42.440]   [MUSIC PLAYING]
[00:21:42.440 --> 00:21:43.440]   [VIDEO PLAYBACK]
[00:21:43.440 --> 00:21:44.440]   [MUSIC PLAYING]
[00:21:44.440 --> 00:21:45.440]   [VIDEO PLAYBACK]
[00:21:45.440 --> 00:21:46.440]   [MUSIC PLAYING]
[00:21:46.440 --> 00:21:47.440]   [VIDEO PLAYBACK]
[00:21:47.440 --> 00:21:48.440]   [MUSIC PLAYING]
[00:21:48.440 --> 00:21:49.440]   [VIDEO PLAYBACK]
[00:21:49.440 --> 00:21:50.440]   [MUSIC PLAYING]
[00:21:50.440 --> 00:21:51.440]   [VIDEO PLAYBACK]
[00:21:51.440 --> 00:21:52.440]   [MUSIC PLAYING]
[00:21:52.440 --> 00:21:53.440]   [VIDEO PLAYBACK]
[00:21:53.440 --> 00:21:54.440]   [MUSIC PLAYING]
[00:21:54.440 --> 00:21:55.440]   [VIDEO PLAYBACK]
[00:21:55.440 --> 00:21:56.440]   [MUSIC PLAYING]
[00:21:56.440 --> 00:21:57.440]   [VIDEO PLAYBACK]
[00:21:57.440 --> 00:21:58.440]   [MUSIC PLAYING]
[00:21:58.440 --> 00:21:59.440]   [VIDEO PLAYBACK]
[00:21:59.440 --> 00:22:00.440]   [MUSIC PLAYING]
[00:22:00.440 --> 00:22:01.440]   [VIDEO PLAYBACK]
[00:22:01.440 --> 00:22:02.440]   [MUSIC PLAYING]
[00:22:02.440 --> 00:22:03.440]   [VIDEO PLAYBACK]
[00:22:03.440 --> 00:22:04.440]   [MUSIC PLAYING]
[00:22:04.440 --> 00:22:05.440]   [VIDEO PLAYBACK]
[00:22:05.440 --> 00:22:06.440]   [MUSIC PLAYING]
[00:22:06.440 --> 00:22:07.440]   [VIDEO PLAYBACK]
[00:22:07.440 --> 00:22:08.440]   [MUSIC PLAYING]
[00:22:08.440 --> 00:22:09.440]   [VIDEO PLAYBACK]
[00:22:09.440 --> 00:22:10.440]   [MUSIC PLAYING]
[00:22:10.440 --> 00:22:11.440]   [VIDEO PLAYBACK]
[00:22:11.440 --> 00:22:12.440]   [MUSIC PLAYING]
[00:22:12.440 --> 00:22:13.440]   [VIDEO PLAYBACK]
[00:22:13.440 --> 00:22:14.440]   [MUSIC PLAYING]
[00:22:14.440 --> 00:22:15.440]   [VIDEO PLAYBACK]
[00:22:15.440 --> 00:22:16.440]   [MUSIC PLAYING]
[00:22:16.440 --> 00:22:17.440]   [VIDEO PLAYBACK]
[00:22:17.440 --> 00:22:18.440]   [MUSIC PLAYING]
[00:22:18.440 --> 00:22:19.440]   [VIDEO PLAYBACK]
[00:22:19.440 --> 00:22:20.440]   [MUSIC PLAYING]
[00:22:20.440 --> 00:22:21.440]   [VIDEO PLAYBACK]
[00:22:21.440 --> 00:22:22.440]   [MUSIC PLAYING]
[00:22:22.440 --> 00:22:23.440]   [VIDEO PLAYBACK]
[00:22:23.440 --> 00:22:24.440]   [MUSIC PLAYING]
[00:22:24.440 --> 00:22:25.440]   [VIDEO PLAYBACK]
[00:22:25.440 --> 00:22:26.440]   [MUSIC PLAYING]
[00:22:26.440 --> 00:22:27.440]   [VIDEO PLAYBACK]
[00:22:27.440 --> 00:22:28.440]   [MUSIC PLAYING]
[00:22:28.440 --> 00:22:29.440]   [VIDEO PLAYBACK]
[00:22:29.440 --> 00:22:30.440]   [MUSIC PLAYING]
[00:22:30.440 --> 00:22:31.440]   [VIDEO PLAYBACK]
[00:22:31.440 --> 00:22:32.440]   [MUSIC PLAYING]
[00:22:32.440 --> 00:22:33.440]   [VIDEO PLAYBACK]
[00:22:33.440 --> 00:22:34.440]   [MUSIC PLAYING]
[00:22:34.440 --> 00:22:35.440]   [VIDEO PLAYBACK]
[00:22:35.440 --> 00:22:36.440]   [MUSIC PLAYING]
[00:22:36.440 --> 00:22:37.440]   [VIDEO PLAYBACK]
[00:22:37.440 --> 00:22:38.440]   [MUSIC PLAYING]
[00:22:38.440 --> 00:22:39.440]   [VIDEO PLAYBACK]
[00:22:39.440 --> 00:22:40.440]   [MUSIC PLAYING]
[00:22:40.440 --> 00:22:41.440]   [VIDEO PLAYBACK]
[00:22:41.440 --> 00:22:42.440]   [MUSIC PLAYING]
[00:22:42.440 --> 00:22:43.440]   [VIDEO PLAYBACK]
[00:22:43.440 --> 00:22:44.440]   [MUSIC PLAYING]
[00:22:44.440 --> 00:22:45.440]   [VIDEO PLAYBACK]
[00:22:45.440 --> 00:22:46.440]   [MUSIC PLAYING]
[00:22:46.440 --> 00:22:47.440]   [VIDEO PLAYBACK]
[00:22:47.440 --> 00:22:48.440]   [MUSIC PLAYING]
[00:22:48.440 --> 00:22:49.440]   [VIDEO PLAYBACK]
[00:22:49.440 --> 00:22:50.440]   [MUSIC PLAYING]
[00:22:50.440 --> 00:22:51.440]   [VIDEO PLAYBACK]
[00:22:51.440 --> 00:22:52.440]   [MUSIC PLAYING]
[00:22:52.440 --> 00:22:53.440]   [VIDEO PLAYBACK]
[00:22:53.440 --> 00:22:54.440]   [MUSIC PLAYING]
[00:22:54.440 --> 00:22:55.440]   [VIDEO PLAYBACK]
[00:22:55.440 --> 00:22:56.440]   [MUSIC PLAYING]
[00:22:56.440 --> 00:22:57.440]   [VIDEO PLAYBACK]
[00:22:57.440 --> 00:22:58.440]   [MUSIC PLAYING]
[00:22:58.440 --> 00:22:59.440]   [VIDEO PLAYBACK]
[00:22:59.440 --> 00:23:00.440]   [MUSIC PLAYING]
[00:23:00.440 --> 00:23:01.440]   [VIDEO PLAYBACK]
[00:23:01.440 --> 00:23:02.440]   [MUSIC PLAYING]
[00:23:02.440 --> 00:23:03.440]   [VIDEO PLAYBACK]
[00:23:03.440 --> 00:23:04.440]   [MUSIC PLAYING]
[00:23:04.440 --> 00:23:05.440]   [VIDEO PLAYBACK]
[00:23:05.440 --> 00:23:06.440]   [MUSIC PLAYING]
[00:23:06.440 --> 00:23:07.440]   [VIDEO PLAYBACK]
[00:23:07.440 --> 00:23:08.440]   [MUSIC PLAYING]
[00:23:08.440 --> 00:23:09.440]   [VIDEO PLAYBACK]
[00:23:09.440 --> 00:23:10.440]   [MUSIC PLAYING]
[00:23:10.440 --> 00:23:11.440]   [VIDEO PLAYBACK]
[00:23:11.440 --> 00:23:12.440]   [MUSIC PLAYING]
[00:23:12.440 --> 00:23:13.440]   [VIDEO PLAYBACK]
[00:23:13.440 --> 00:23:14.440]   [MUSIC PLAYING]
[00:23:14.440 --> 00:23:15.440]   [VIDEO PLAYBACK]
[00:23:15.440 --> 00:23:16.440]   [MUSIC PLAYING]
[00:23:16.440 --> 00:23:17.440]   [VIDEO PLAYBACK]
[00:23:17.440 --> 00:23:18.440]   [MUSIC PLAYING]
[00:23:18.440 --> 00:23:19.440]   [VIDEO PLAYBACK]
[00:23:19.440 --> 00:23:20.440]   [MUSIC PLAYING]
[00:23:20.440 --> 00:23:21.440]   [VIDEO PLAYBACK]
[00:23:21.440 --> 00:23:22.440]   [MUSIC PLAYING]
[00:23:22.440 --> 00:23:23.440]   [VIDEO PLAYBACK]
[00:23:23.440 --> 00:23:24.440]   [MUSIC PLAYING]
[00:23:24.440 --> 00:23:25.440]   [VIDEO PLAYBACK]
[00:23:25.440 --> 00:23:26.440]   [MUSIC PLAYING]
[00:23:26.440 --> 00:23:27.440]   [VIDEO PLAYBACK]
[00:23:27.440 --> 00:23:28.440]   [MUSIC PLAYING]
[00:23:28.440 --> 00:23:29.440]   [VIDEO PLAYBACK]
[00:23:29.440 --> 00:23:30.440]   [MUSIC PLAYING]
[00:23:30.440 --> 00:23:31.440]   [VIDEO PLAYBACK]
[00:23:31.440 --> 00:23:32.440]   [MUSIC PLAYING]
[00:23:32.440 --> 00:23:33.440]   [VIDEO PLAYBACK]
[00:23:33.440 --> 00:23:34.440]   [MUSIC PLAYING]
[00:23:34.440 --> 00:23:35.440]   [VIDEO PLAYBACK]
[00:23:35.440 --> 00:23:36.440]   [MUSIC PLAYING]
[00:23:36.440 --> 00:23:37.440]   [VIDEO PLAYBACK]
[00:23:37.440 --> 00:23:38.440]   [MUSIC PLAYING]
[00:23:38.440 --> 00:23:39.440]   [VIDEO PLAYBACK]
[00:23:39.440 --> 00:23:40.440]   [MUSIC PLAYING]
[00:23:40.440 --> 00:23:41.440]   [VIDEO PLAYBACK]
[00:23:41.440 --> 00:23:42.440]   [MUSIC PLAYING]
[00:23:42.440 --> 00:23:43.440]   [VIDEO PLAYBACK]
[00:23:43.440 --> 00:23:44.440]   [MUSIC PLAYING]
[00:23:44.440 --> 00:23:45.440]   [VIDEO PLAYBACK]
[00:23:45.440 --> 00:23:46.440]   [MUSIC PLAYING]
[00:23:46.440 --> 00:23:47.440]   [VIDEO PLAYBACK]
[00:23:47.440 --> 00:23:48.440]   [MUSIC PLAYING]
[00:23:48.440 --> 00:23:49.440]   [VIDEO PLAYBACK]
[00:23:49.440 --> 00:23:50.440]   [MUSIC PLAYING]
[00:23:50.440 --> 00:23:51.440]   [VIDEO PLAYBACK]
[00:23:51.440 --> 00:23:52.440]   [MUSIC PLAYING]
[00:23:52.440 --> 00:23:53.440]   [VIDEO PLAYBACK]
[00:23:53.440 --> 00:23:54.440]   [MUSIC PLAYING]
[00:23:54.440 --> 00:23:55.440]   [VIDEO PLAYBACK]
[00:23:55.440 --> 00:23:56.440]   [MUSIC PLAYING]
[00:23:56.440 --> 00:23:57.440]   [VIDEO PLAYBACK]
[00:23:57.440 --> 00:23:58.440]   [MUSIC PLAYING]
[00:23:58.440 --> 00:23:59.440]   [VIDEO PLAYBACK]
[00:23:59.440 --> 00:24:00.440]   [MUSIC PLAYING]
[00:24:00.440 --> 00:24:01.440]   [VIDEO PLAYBACK]
[00:24:01.440 --> 00:24:02.440]   [MUSIC PLAYING]
[00:24:02.440 --> 00:24:03.440]   [VIDEO PLAYBACK]
[00:24:03.440 --> 00:24:04.440]   [MUSIC PLAYING]
[00:24:04.440 --> 00:24:05.440]   [VIDEO PLAYBACK]
[00:24:05.440 --> 00:24:06.440]   [MUSIC PLAYING]
[00:24:06.440 --> 00:24:07.440]   [VIDEO PLAYBACK]
[00:24:07.440 --> 00:24:08.440]   [MUSIC PLAYING]
[00:24:08.440 --> 00:24:09.440]   [VIDEO PLAYBACK]
[00:24:09.440 --> 00:24:10.440]   [MUSIC PLAYING]
[00:24:10.440 --> 00:24:11.440]   [VIDEO PLAYBACK]
[00:24:11.440 --> 00:24:12.440]   [MUSIC PLAYING]
[00:24:12.440 --> 00:24:13.440]   [VIDEO PLAYBACK]
[00:24:13.440 --> 00:24:14.440]   [MUSIC PLAYING]
[00:24:14.440 --> 00:24:15.440]   [VIDEO PLAYBACK]
[00:24:15.440 --> 00:24:16.440]   [MUSIC PLAYING]
[00:24:16.440 --> 00:24:17.440]   [VIDEO PLAYBACK]
[00:24:17.440 --> 00:24:18.440]   [MUSIC PLAYING]
[00:24:18.440 --> 00:24:19.440]   [VIDEO PLAYBACK]
[00:24:19.440 --> 00:24:20.440]   [MUSIC PLAYING]
[00:24:20.440 --> 00:24:21.440]   [VIDEO PLAYBACK]
[00:24:21.440 --> 00:24:22.440]   [MUSIC PLAYING]
[00:24:22.440 --> 00:24:23.440]   [VIDEO PLAYBACK]
[00:24:23.440 --> 00:24:24.440]   [MUSIC PLAYING]
[00:24:24.440 --> 00:24:25.440]   [VIDEO PLAYBACK]
[00:24:25.440 --> 00:24:26.440]   [MUSIC PLAYING]
[00:24:26.440 --> 00:24:27.440]   [VIDEO PLAYBACK]
[00:24:27.440 --> 00:24:28.440]   [MUSIC PLAYING]
[00:24:28.440 --> 00:24:29.440]   [VIDEO PLAYBACK]
[00:24:29.440 --> 00:24:30.440]   [MUSIC PLAYING]
[00:24:30.440 --> 00:24:31.440]   [VIDEO PLAYBACK]
[00:24:31.440 --> 00:24:32.440]   [MUSIC PLAYING]
[00:24:32.440 --> 00:24:33.440]   [VIDEO PLAYBACK]
[00:24:33.440 --> 00:24:34.440]   [MUSIC PLAYING]
[00:24:34.440 --> 00:24:35.440]   [VIDEO PLAYBACK]
[00:24:35.440 --> 00:24:36.440]   [MUSIC PLAYING]
[00:24:36.440 --> 00:24:37.440]   [VIDEO PLAYBACK]
[00:24:37.440 --> 00:24:38.440]   [MUSIC PLAYING]
[00:24:38.440 --> 00:24:39.440]   [VIDEO PLAYBACK]
[00:24:39.440 --> 00:24:40.440]   [MUSIC PLAYING]
[00:24:40.440 --> 00:24:41.440]   [VIDEO PLAYBACK]
[00:24:41.440 --> 00:24:42.440]   [MUSIC PLAYING]
[00:24:42.440 --> 00:24:43.440]   [VIDEO PLAYBACK]
[00:24:43.440 --> 00:24:44.440]   [MUSIC PLAYING]
[00:24:44.440 --> 00:24:45.440]   [VIDEO PLAYBACK]
[00:24:45.440 --> 00:24:46.440]   [MUSIC PLAYING]
[00:24:46.440 --> 00:24:47.440]   [VIDEO PLAYBACK]
[00:24:47.440 --> 00:24:48.440]   [MUSIC PLAYING]
[00:24:48.440 --> 00:24:49.440]   [VIDEO PLAYBACK]
[00:24:49.440 --> 00:24:50.440]   [MUSIC PLAYING]
[00:24:50.440 --> 00:24:51.440]   [VIDEO PLAYBACK]
[00:24:51.440 --> 00:24:52.440]   [MUSIC PLAYING]
[00:24:52.440 --> 00:24:53.440]   [VIDEO PLAYBACK]
[00:24:53.440 --> 00:24:54.440]   [MUSIC PLAYING]
[00:24:54.440 --> 00:24:55.440]   [VIDEO PLAYBACK]
[00:24:55.440 --> 00:24:56.440]   [MUSIC PLAYING]
[00:24:56.440 --> 00:24:57.440]   [VIDEO PLAYBACK]
[00:24:57.440 --> 00:24:58.440]   [MUSIC PLAYING]
[00:24:58.440 --> 00:24:59.440]   [VIDEO PLAYBACK]
[00:24:59.440 --> 00:25:00.440]   [MUSIC PLAYING]
[00:25:00.440 --> 00:25:01.440]   [VIDEO PLAYBACK]
[00:25:01.440 --> 00:25:02.440]   [MUSIC PLAYING]
[00:25:02.440 --> 00:25:03.440]   [VIDEO PLAYBACK]
[00:25:03.440 --> 00:25:04.440]   [MUSIC PLAYING]
[00:25:04.440 --> 00:25:05.440]   [VIDEO PLAYBACK]
[00:25:05.440 --> 00:25:06.440]   [MUSIC PLAYING]
[00:25:06.440 --> 00:25:07.440]   [VIDEO PLAYBACK]
[00:25:07.440 --> 00:25:08.440]   [MUSIC PLAYING]
[00:25:08.440 --> 00:25:09.440]   [VIDEO PLAYBACK]
[00:25:09.440 --> 00:25:10.440]   [MUSIC PLAYING]
[00:25:10.440 --> 00:25:11.440]   [VIDEO PLAYBACK]
[00:25:11.440 --> 00:25:12.440]   [MUSIC PLAYING]
[00:25:12.440 --> 00:25:13.440]   [VIDEO PLAYBACK]
[00:25:13.440 --> 00:25:14.440]   [MUSIC PLAYING]
[00:25:14.440 --> 00:25:15.440]   [VIDEO PLAYBACK]
[00:25:15.440 --> 00:25:16.440]   [MUSIC PLAYING]
[00:25:16.440 --> 00:25:17.440]   [VIDEO PLAYBACK]
[00:25:17.440 --> 00:25:18.440]   [MUSIC PLAYING]
[00:25:18.440 --> 00:25:19.440]   [VIDEO PLAYBACK]
[00:25:19.440 --> 00:25:20.440]   [MUSIC PLAYING]
[00:25:20.440 --> 00:25:21.440]   [VIDEO PLAYBACK]
[00:25:21.440 --> 00:25:22.440]   [MUSIC PLAYING]
[00:25:22.440 --> 00:25:23.440]   [VIDEO PLAYBACK]
[00:25:23.440 --> 00:25:24.440]   [MUSIC PLAYING]
[00:25:24.440 --> 00:25:25.440]   [VIDEO PLAYBACK]
[00:25:25.440 --> 00:25:26.440]   [MUSIC PLAYING]
[00:25:26.440 --> 00:25:27.440]   [VIDEO PLAYBACK]
[00:25:27.440 --> 00:25:28.440]   [MUSIC PLAYING]
[00:25:28.440 --> 00:25:29.440]   [VIDEO PLAYBACK]
[00:25:29.440 --> 00:25:30.440]   [MUSIC PLAYING]
[00:25:30.440 --> 00:25:31.440]   [VIDEO PLAYBACK]
[00:25:31.440 --> 00:25:32.440]   [MUSIC PLAYING]
[00:25:32.440 --> 00:25:33.440]   [VIDEO PLAYBACK]
[00:25:33.440 --> 00:25:34.440]   [MUSIC PLAYING]
[00:25:34.440 --> 00:25:35.440]   [VIDEO PLAYBACK]
[00:25:35.440 --> 00:25:36.440]   [MUSIC PLAYING]
[00:25:36.440 --> 00:25:37.440]   [VIDEO PLAYBACK]
[00:25:37.440 --> 00:25:38.440]   [MUSIC PLAYING]
[00:25:38.440 --> 00:25:39.440]   [VIDEO PLAYBACK]
[00:25:39.440 --> 00:25:40.440]   [MUSIC PLAYING]
[00:25:40.440 --> 00:25:41.440]   [VIDEO PLAYBACK]
[00:25:41.440 --> 00:25:42.440]   [MUSIC PLAYING]
[00:25:42.440 --> 00:25:43.440]   [VIDEO PLAYBACK]
[00:25:43.440 --> 00:25:44.440]   [MUSIC PLAYING]
[00:25:44.440 --> 00:25:45.440]   [VIDEO PLAYBACK]
[00:25:45.440 --> 00:25:46.440]   [MUSIC PLAYING]
[00:25:46.440 --> 00:25:47.440]   [VIDEO PLAYBACK]
[00:25:47.440 --> 00:25:48.440]   [MUSIC PLAYING]
[00:25:48.440 --> 00:25:49.440]   [VIDEO PLAYBACK]
[00:25:49.440 --> 00:25:50.440]   [MUSIC PLAYING]
[00:25:50.440 --> 00:25:51.440]   [VIDEO PLAYBACK]
[00:25:51.440 --> 00:25:52.440]   [MUSIC PLAYING]
[00:25:52.440 --> 00:25:53.440]   [VIDEO PLAYBACK]
[00:25:53.440 --> 00:25:54.440]   [MUSIC PLAYING]
[00:25:54.440 --> 00:25:55.440]   [VIDEO PLAYBACK]
[00:25:55.440 --> 00:25:56.440]   [MUSIC PLAYING]
[00:25:56.440 --> 00:25:57.440]   [VIDEO PLAYBACK]
[00:25:57.440 --> 00:25:58.440]   [MUSIC PLAYING]
[00:25:58.440 --> 00:25:59.440]   [VIDEO PLAYBACK]
[00:25:59.440 --> 00:26:00.440]   [MUSIC PLAYING]
[00:26:00.440 --> 00:26:01.440]   [VIDEO PLAYBACK]
[00:26:01.440 --> 00:26:02.440]   [MUSIC PLAYING]
[00:26:02.440 --> 00:26:03.440]   [VIDEO PLAYBACK]
[00:26:03.440 --> 00:26:04.440]   [MUSIC PLAYING]
[00:26:04.440 --> 00:26:05.440]   [VIDEO PLAYBACK]
[00:26:05.440 --> 00:26:06.440]   [MUSIC PLAYING]
[00:26:06.440 --> 00:26:07.440]   [VIDEO PLAYBACK]
[00:26:07.440 --> 00:26:08.440]   [MUSIC PLAYING]
[00:26:08.440 --> 00:26:09.440]   [VIDEO PLAYBACK]
[00:26:09.440 --> 00:26:10.440]   [MUSIC PLAYING]
[00:26:10.440 --> 00:26:11.440]   [VIDEO PLAYBACK]
[00:26:11.440 --> 00:26:12.440]   [MUSIC PLAYING]
[00:26:12.440 --> 00:26:13.440]   [VIDEO PLAYBACK]
[00:26:13.440 --> 00:26:14.440]   [MUSIC PLAYING]
[00:26:14.440 --> 00:26:15.440]   [VIDEO PLAYBACK]
[00:26:15.440 --> 00:26:16.440]   [MUSIC PLAYING]
[00:26:16.440 --> 00:26:17.440]   [VIDEO PLAYBACK]
[00:26:17.440 --> 00:26:18.440]   [MUSIC PLAYING]
[00:26:18.440 --> 00:26:19.440]   [VIDEO PLAYBACK]
[00:26:19.440 --> 00:26:20.440]   [MUSIC PLAYING]
[00:26:20.440 --> 00:26:21.440]   [VIDEO PLAYBACK]
[00:26:21.440 --> 00:26:22.440]   [MUSIC PLAYING]
[00:26:22.440 --> 00:26:23.440]   [VIDEO PLAYBACK]
[00:26:23.440 --> 00:26:24.440]   [MUSIC PLAYING]
[00:26:24.440 --> 00:26:25.440]   [VIDEO PLAYBACK]
[00:26:25.440 --> 00:26:26.440]   [MUSIC PLAYING]
[00:26:26.440 --> 00:26:27.440]   [VIDEO PLAYBACK]
[00:26:27.440 --> 00:26:28.440]   [MUSIC PLAYING]
