
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:40:29.000 --> 00:40:33.000]   so I can go do more meaningful work in the world and affect more people possibly,
[00:40:33.000 --> 00:40:37.000]   including making my own work more rewarding.
[00:40:37.000 --> 00:40:39.000]   That's exactly my goal.
[00:40:39.000 --> 00:40:45.000]   Right. I guess I can't divorce that from the actual distribution because it will affect --
[00:40:45.000 --> 00:40:50.000]   Right. And so what I am convinced of, and this is my opinion,
[00:40:50.000 --> 00:40:53.000]   I'm convinced we ought to at least acknowledge that.
[00:40:53.000 --> 00:40:58.000]   And as proof of that, for example, I just interviewed a couple of weeks ago from FinCon,
[00:40:58.000 --> 00:41:01.000]   I just interviewed Brandon, a mad scientist, and his wife, Jill,
[00:41:01.000 --> 00:41:04.000]   and I'm going to be playing that interview at some point on the show in the next few weeks at least.
[00:41:04.000 --> 00:41:08.000]   And so Brandon, he hit his financial independence date and he's still working
[00:41:08.000 --> 00:41:12.000]   because his employer offered him a job and he likes doing it and his wife is working.
[00:41:12.000 --> 00:41:17.000]   So even though he has the ability, he's actually still saving,
[00:41:17.000 --> 00:41:19.000]   even though he hit financial independence.
[00:41:19.000 --> 00:41:24.000]   Jacob, early retirement extreme, he took a job, not because he had to, but he took a job.
[00:41:24.000 --> 00:41:31.000]   Pete, Mr. Money Mustache, he makes more money now on his blog than he ever did before as an engineer.
[00:41:31.000 --> 00:41:35.000]   And I'm sure, although he doesn't say this on the blog and I have no inside knowledge,
[00:41:35.000 --> 00:41:39.000]   I would be willing to bet a good amount of money that he's not living off of his index funds,
[00:41:39.000 --> 00:41:42.000]   that he's spending the money from his earned income.
[00:41:42.000 --> 00:41:48.000]   And so what this opens up, I believe, is that you don't have to wait to be, you know,
[00:41:48.000 --> 00:41:55.000]   to have the $1.925 million to pretend like you're financially independent.
[00:41:55.000 --> 00:42:01.000]   You need $30,000 or $130,000 or $430,000 to get you through.
[00:42:01.000 --> 00:42:06.000]   Now, what you really need is what you're asking about, which is the income plan.
[00:42:06.000 --> 00:42:08.000]   And that's where it comes down to what are the numbers.
[00:42:08.000 --> 00:42:13.000]   The reality is most people who are pursuing this early retirement,
[00:42:13.000 --> 00:42:20.000]   early financial independence lifestyle, they're going to be earning something.
[00:42:20.000 --> 00:42:23.000]   And so what I would be concerned, what I wouldn't want to see doing,
[00:42:23.000 --> 00:42:25.000]   let's say that you were a 65-year-old retiree.
[00:42:25.000 --> 00:42:32.000]   As a 65-year-old retiree, then the planning process is a little bit simpler.
[00:42:32.000 --> 00:42:34.000]   We know what your Social Security distributions are.
[00:42:34.000 --> 00:42:40.000]   We generally are going to be able to sketch out a lifestyle that is going to be fairly --
[00:42:40.000 --> 00:42:43.000]   you're going to have a good sense of where you are.
[00:42:43.000 --> 00:42:47.000]   Most people who are 65 years old and retiring aren't sitting down and saying,
[00:42:47.000 --> 00:42:51.000]   well, I don't know, I might have more kids, we might want to move, I might want to pay for this.
[00:42:51.000 --> 00:42:54.000]   Most retirees, they've had those major expenses.
[00:42:54.000 --> 00:42:57.000]   And so we can sketch out you want to live on $5,000 a month.
[00:42:57.000 --> 00:43:03.000]   And then you say, based on our assets, we're going to set up -- you've got Social Security of $2,000 a month.
[00:43:03.000 --> 00:43:06.000]   We're going to set up annuity payments of $2,000 a month.
[00:43:06.000 --> 00:43:08.000]   That gives you a baseline income of $4,000.
[00:43:08.000 --> 00:43:12.000]   Then we're going to take X percent distributions from the 401(k),
[00:43:12.000 --> 00:43:15.000]   and that's going to cover you anywhere on the extra $2,000.
[00:43:15.000 --> 00:43:20.000]   If you have lots of surplus of money, retirement planning is easy.
[00:43:20.000 --> 00:43:25.000]   So for people that have $5 million in the bank and they want to spend $8,000 a month,
[00:43:25.000 --> 00:43:28.000]   that's easy because you don't have to worry about fluctuation.
[00:43:28.000 --> 00:43:33.000]   And you can put a lot of -- you can keep the account invested aggressively.
[00:43:33.000 --> 00:43:35.000]   You can keep it primarily in stocks.
[00:43:35.000 --> 00:43:40.000]   Because you've got such a margin of safety, you can go for highest overall rate of return.
[00:43:40.000 --> 00:43:45.000]   When people are just barely squeaking by with retirement, they just have enough,
[00:43:45.000 --> 00:43:49.000]   then what happens is you actually have to go safer in order to guarantee that minimum lifestyle.
[00:43:49.000 --> 00:43:55.000]   And so the flexibility, if somebody is willing to be flexible with their income,
[00:43:55.000 --> 00:44:02.000]   the toughest type of traditional retirement planning to do is somebody who is not willing to be flexible with their income.
[00:44:02.000 --> 00:44:04.000]   I've got to have $5,000 a month.
[00:44:04.000 --> 00:44:08.000]   If the market's down and I have $3,000 a month, that's a total failure.
[00:44:08.000 --> 00:44:09.000]   I've got to have this level.
[00:44:09.000 --> 00:44:13.000]   Well, in that case, you move in the direction of safer investments, less volatility,
[00:44:13.000 --> 00:44:18.000]   more fixed products, annuity products, guaranteed streams of income, things like that,
[00:44:18.000 --> 00:44:20.000]   because they're not willing to be flexible.
[00:44:20.000 --> 00:44:23.000]   You have somebody that says, "Hey, I could live on three or I could live on seven,
[00:44:23.000 --> 00:44:25.000]   and it's not really that big of a deal."
[00:44:25.000 --> 00:44:27.000]   Now you can go away from guaranteed products.
[00:44:27.000 --> 00:44:30.000]   You can go to a more volatile investment portfolio,
[00:44:30.000 --> 00:44:35.000]   which in the aggregate will produce a higher total return with more fluctuation.
[00:44:35.000 --> 00:44:38.000]   For the early retiree, you can do the same exact thing.
[00:44:38.000 --> 00:44:41.000]   All right, I'd like to spend $4,000 a month.
[00:44:41.000 --> 00:44:46.000]   I could get by on three because I have no debt or minimum mortgage, but I'd like to make seven.
[00:44:46.000 --> 00:44:50.000]   I think I might make a couple thousand dollars a month with this part-time deal.
[00:44:50.000 --> 00:44:55.000]   In that case, I would just be okay with doing from time to time distributions from a stock portfolio,
[00:44:55.000 --> 00:44:58.000]   where you look and say, "What's the dividend rate of my portfolio?
[00:44:58.000 --> 00:45:02.000]   Could I live on the dividends, or do I have a piece of real estate,
[00:45:02.000 --> 00:45:05.000]   and so I can keep invested for maximum return?"
[00:45:05.000 --> 00:45:10.000]   If I were, say, how old are you going to be in four or five years, Nick?
[00:45:10.000 --> 00:45:13.000]   About 41.
[00:45:13.000 --> 00:45:18.000]   Okay, so if I were 41, and I were, without giving away any of your personal details,
[00:45:18.000 --> 00:45:23.000]   if I were going to be 40, and that was what I was shooting for for my financial independence day,
[00:45:23.000 --> 00:45:25.000]   knowing that I've got a couple of part-time businesses,
[00:45:25.000 --> 00:45:33.000]   what I would do is I would have some assets that are very, very stable from a cash flow perspective.
[00:45:33.000 --> 00:45:37.000]   I would probably do that with a couple of pieces of real estate.
[00:45:37.000 --> 00:45:40.000]   If you're okay with a little bit of management or something like that,
[00:45:40.000 --> 00:45:45.000]   because that's very, very stable from an income perspective,
[00:45:45.000 --> 00:45:49.000]   then I would set up the taxable portfolio,
[00:45:49.000 --> 00:45:54.000]   and I would try to see if I were willing to live on just the dividends plus a little bit.
[00:45:54.000 --> 00:46:03.000]   Then I would keep enough money in cash to know that I've got at least a year's worth of wiggle room of cash,
[00:46:03.000 --> 00:46:09.000]   and then I would just take distributions from my taxable account based upon looking at the market.
[00:46:09.000 --> 00:46:14.000]   If I'm looking at the market and I say things are feeling relatively high,
[00:46:14.000 --> 00:46:17.000]   I would go ahead and pull some money to the side off the market.
[00:46:17.000 --> 00:46:20.000]   If things weren't, then I would go ahead and leave that,
[00:46:20.000 --> 00:46:27.000]   and I would balance it based upon my earned income.
[00:46:27.000 --> 00:46:31.000]   The technical answer, and I'm going to go into, as soon as I can,
[00:46:31.000 --> 00:46:33.000]   I'm going to get out some retirement planning shows.
[00:46:33.000 --> 00:46:39.000]   The problem is that most of the research is built around age 65 retirees,
[00:46:39.000 --> 00:46:42.000]   and even most of that research assumes some base level of income.
[00:46:42.000 --> 00:46:47.000]   There's not a ton of formal academic research from somebody saying,
[00:46:47.000 --> 00:46:51.000]   "I've got $2 million in my Vanguard total stock market index fund,
[00:46:51.000 --> 00:46:53.000]   and I'm just going to do a few percent distribution off of it."
[00:46:53.000 --> 00:46:55.000]   It probably should work.
[00:46:55.000 --> 00:46:58.000]   The research indicates that it should work,
[00:46:58.000 --> 00:47:04.000]   because when the portfolios are stress-tested, they last for longer than 30 years.
[00:47:04.000 --> 00:47:08.000]   But in terms of actually you yourself, I would take a more flexible approach,
[00:47:08.000 --> 00:47:13.000]   recognizing I'm going to make some money, I'm going to spend some dividends,
[00:47:13.000 --> 00:47:16.000]   I've got various asset classes that I'm going to be spending.
[00:47:16.000 --> 00:47:18.000]   I don't know if I answered the question or if I just talked around it.
[00:47:18.000 --> 00:47:20.000]   Was that helpful at all?
[00:47:20.000 --> 00:47:22.000]   No, that was very helpful.
[00:47:22.000 --> 00:47:27.000]   Specifically, I think what you triggered on there is that I need to look into
[00:47:27.000 --> 00:47:29.000]   what my income plan will be.
[00:47:29.000 --> 00:47:34.000]   That's not a term I had really formalized, but that's exactly what I need to do.
[00:47:34.000 --> 00:47:39.000]   Specifically, I didn't want to, let's say, like I said, magically tomorrow I hit that number,
[00:47:39.000 --> 00:47:41.000]   and I turn around and say, "Okay, that's the number I hit.
[00:47:41.000 --> 00:47:44.000]   Let me go ahead and start taking distribution in whatever way I could
[00:47:44.000 --> 00:47:49.000]   from whichever accounts that I have," and then find out that, "Oh, my God,
[00:47:49.000 --> 00:47:53.000]   half of my accounts, which are locked up in IRA, qualified accounts,
[00:47:53.000 --> 00:47:56.000]   are not accessible at all without major penalties."
[00:47:56.000 --> 00:47:59.000]   So really I think the devil's in his eagle's there.
[00:47:59.000 --> 00:48:05.000]   I need to look into each of those accounts I have and start asking questions of each account,
[00:48:05.000 --> 00:48:09.000]   what are the rules surrounding this rather than it just being some amorphous blob
[00:48:09.000 --> 00:48:13.000]   that gets piled into one big lump to say, "Is that the number or not?"
[00:48:13.000 --> 00:48:17.000]   I need to understand each of those piles individually and what the rules are
[00:48:17.000 --> 00:48:19.000]   surrounding them, and I don't understand that at this point.
[00:48:19.000 --> 00:48:25.000]   It's just like a target number without any rules for distribution known to me right now
[00:48:25.000 --> 00:48:28.000]   because I'm ignorant of that right now.
[00:48:28.000 --> 00:48:31.000]   So I think that's what I need to concentrate on if I want to feel more comfortable about that.
[00:48:31.000 --> 00:48:36.000]   But, yeah, it's always good to have that reminder of, like, I'm conservative,
[00:48:36.000 --> 00:48:39.000]   so I want to have that basis taken care of.
[00:48:39.000 --> 00:48:42.000]   I'm flexible, of course, but I want that lower floor to be taken care of,
[00:48:42.000 --> 00:48:48.000]   whether it's through real estate or through my other dividends that I can take
[00:48:48.000 --> 00:48:53.000]   or whatever the mechanism I have to change to make a good dividend base happen.
[00:48:53.000 --> 00:48:57.000]   But, yeah, it's always good to get the reminders that I don't have to wait for the
[00:48:57.000 --> 00:49:01.000]   absolute number because, I mean, as I've told you before, I do have a sneaky suspicion
[00:49:01.000 --> 00:49:06.000]   that if I were to quit tomorrow and find more fulfilling work, I might even bring in
[00:49:06.000 --> 00:49:07.000]   more money than I do now.
[00:49:07.000 --> 00:49:08.000]   Maybe not.
[00:49:08.000 --> 00:49:11.000]   Maybe I would bring in $0, but I just don't know.
[00:49:11.000 --> 00:49:14.000]   I always have that in the back of my mind and think of doing it earlier,
[00:49:14.000 --> 00:49:18.000]   and then reality sets in and two kids set in, and I think, "Well, I'll just stay with the job
[00:49:18.000 --> 00:49:21.000]   that's very secure."
[00:49:21.000 --> 00:49:22.000]   Right.
[00:49:22.000 --> 00:49:25.000]   And it's so hard.
[00:49:25.000 --> 00:49:30.000]   I hate being wishy-washy on answers, but the reality is it's got to be such a personal decision.
[00:49:30.000 --> 00:49:35.000]   The message that I feel is not prevalent is the message that I say,
[00:49:35.000 --> 00:49:39.000]   "Recognize the fact that you're probably never going to retire."
[00:49:39.000 --> 00:49:44.000]   Some people retire if they work a career or a job, and then they retire and move into
[00:49:44.000 --> 00:49:45.000]   kind of the golden years.
[00:49:45.000 --> 00:49:47.000]   Some people do it, but not many.
[00:49:47.000 --> 00:49:50.000]   And recognize that especially people who are financially independent,
[00:49:50.000 --> 00:49:53.000]   many of them are not going to want to do that.
[00:49:53.000 --> 00:49:58.000]   So recognize that you don't have to wait to have the number hit based upon your 4%
[00:49:58.000 --> 00:50:00.000]   or 3% withdrawal rate.
[00:50:00.000 --> 00:50:11.000]   Recognize that for the 23-year-old person, $50,000 in cash gives you the money to leave the job
[00:50:11.000 --> 00:50:15.000]   that you hate, fly across the country, join the organization that you would volunteer your time
[00:50:15.000 --> 00:50:17.000]   with for free if you weren't.
[00:50:17.000 --> 00:50:24.000]   So we can be very personal, and each of us can lay out a plan that's exactly appropriate to us.
[00:50:24.000 --> 00:50:33.000]   So I will try to do -- there's not a good -- there's not good content out there for people
[00:50:33.000 --> 00:50:37.000]   who are planning financially independence as far as their actual distribution plan.
[00:50:37.000 --> 00:50:44.000]   I'll put a note on my show idea and try to use an example of how it could be done.
[00:50:44.000 --> 00:50:48.000]   Where you're going to spend your taxable accounts.
[00:50:48.000 --> 00:50:56.000]   I'll try to think about -- see if I can create a compelling show on the topic to give some more
[00:50:56.000 --> 00:50:58.000]   technical answers.
[00:50:58.000 --> 00:51:01.000]   But there are dozens of solutions.
[00:51:01.000 --> 00:51:07.000]   You could take the taxable account, put -- keep enough money on the side to get your business going,
[00:51:07.000 --> 00:51:09.000]   figure out what your floor is.
[00:51:09.000 --> 00:51:15.000]   If you retire at 40, buy yourself a 20-year annuity with a lump sum which gives you a floor of
[00:51:15.000 --> 00:51:21.000]   income for 20 years, leave all the money in the retirement accounts growing at stock plans.
[00:51:21.000 --> 00:51:25.000]   It's got to be -- that's where you need your financial advisor.
[00:51:25.000 --> 00:51:30.000]   You've got to go through those projections with somebody who can go through what's the budget,
[00:51:30.000 --> 00:51:34.000]   what's the top range, what's the bottom range, what are your assets, what are your plans, et
[00:51:34.000 --> 00:51:36.000]   cetera.
[00:51:36.000 --> 00:51:40.000]   I hope one of those guys you emailed me about, continue to give me feedback.
[00:51:40.000 --> 00:51:42.000]   I hope one of those guys works out for you.
[00:51:42.000 --> 00:51:43.000]   >> All right.
[00:51:43.000 --> 00:51:45.000]   I will do.
[00:51:45.000 --> 00:51:47.000]   Thanks again.
[00:51:47.000 --> 00:51:49.000]   I'll let someone else ask a question.
[00:51:49.000 --> 00:51:53.000]   Just with talking with the financial advisors, hopefully I find the right one at some point.
[00:51:53.000 --> 00:51:56.000]   You talk about early retirement a lot of times.
[00:51:56.000 --> 00:52:02.000]   When you combine they're not experienced with early retirement and I'm not -- don't have the
[00:52:02.000 --> 00:52:07.000]   vocabulary to describe what I need, it becomes a very confusing conversation pretty quickly.
[00:52:07.000 --> 00:52:09.000]   I appreciate the tools.
[00:52:09.000 --> 00:52:11.000]   I'll keep you posted on how it goes.
[00:52:11.000 --> 00:52:16.000]   We're actually on our way very shortly to meet with one of the people from the Paladin registry
[00:52:16.000 --> 00:52:18.000]   right now.
[00:52:18.000 --> 00:52:20.000]   Thank you very much.
[00:52:20.000 --> 00:52:22.000]   I'll keep you in the loop.
[00:52:22.000 --> 00:52:24.000]   >> For sure.
[00:52:24.000 --> 00:52:26.000]   Who else?
[00:52:26.000 --> 00:52:28.000]   Who has a question?
[00:52:28.000 --> 00:52:30.000]   >> Hey, Joshua.
[00:52:30.000 --> 00:52:32.000]   >> Rick.
[00:52:32.000 --> 00:52:34.000]   >> Go ahead, Rick.
[00:52:34.000 --> 00:52:39.000]   >> A quick question for you and I apologize if you've already answered this because I did come on
[00:52:39.000 --> 00:52:41.000]   late.
[00:52:41.000 --> 00:52:50.000]   And that is I noticed in your signature that you are providing a 30 or 60 minute consultation on a
[00:52:50.000 --> 00:52:53.000]   fully written financial plan.
[00:52:53.000 --> 00:52:55.000]   Is that current?
[00:52:55.000 --> 00:52:57.000]   Is that something you're doing now?
[00:52:57.000 --> 00:53:00.000]   >> Yes, I'm in the process of launching that this week.
[00:53:00.000 --> 00:53:03.000]   And I've worked out the details on that.
[00:53:03.000 --> 00:53:08.000]   So, yes, I am willing to provide and I should advertise it.
[00:53:08.000 --> 00:53:16.000]   I will provide a 30 to 60 minute free no obligation complimentary consultation with anybody who
[00:53:16.000 --> 00:53:21.000]   might be interested in coaching just to check about and talk about personal private details.
[00:53:21.000 --> 00:53:27.000]   And the best way to do it is to if you're interested in that, the best thing to do is you can email
[00:53:27.000 --> 00:53:30.000]   me or sometimes email goes to spam.
[00:53:30.000 --> 00:53:32.000]   If you're interested in coaching, just text me.
[00:53:32.000 --> 00:53:38.000]   My cell phone number is 561-386-6034.
[00:53:38.000 --> 00:53:41.000]   Again, 561-386-6034.
[00:53:41.000 --> 00:53:46.000]   And you can just text me your name and your time zone and we can find a time that works well for
[00:53:46.000 --> 00:53:48.000]   that.
[00:53:48.000 --> 00:53:52.000]   And I'll just describe a little bit of what I'm doing and why I'm doing it.
[00:53:52.000 --> 00:53:58.000]   So long term with radical personal finance, I do not want to do -- I do not want to be an
[00:53:58.000 --> 00:54:00.000]   individual financial advisor.
[00:54:00.000 --> 00:54:05.000]   I walked away from that business because there are lots of people who can do that really well.
[00:54:05.000 --> 00:54:08.000]   And I'm hoping to find more of them to build a network.
[00:54:08.000 --> 00:54:11.000]   But I'm not -- I don't want to be an individual financial advisor.
[00:54:11.000 --> 00:54:13.000]   So coaching is not advice.
[00:54:13.000 --> 00:54:19.000]   But there are still -- there's a massive need for people who can actually provide big picture
[00:54:19.000 --> 00:54:22.000]   personalized wealth coaching, wealth creation coaching.
[00:54:22.000 --> 00:54:25.000]   And that's what's missing in the financial advice space.
[00:54:25.000 --> 00:54:30.000]   Most financial advice is oriented around you've got a lot of money, let me tell you what to do
[00:54:30.000 --> 00:54:32.000]   with your money.
[00:54:32.000 --> 00:54:36.000]   And very little is oriented around you're broke, let me tell you how to get money.
[00:54:36.000 --> 00:54:38.000]   Now there are some people that are starting it.
[00:54:38.000 --> 00:54:41.000]   That's why I've tried to support XY Planning Network.
[00:54:41.000 --> 00:54:43.000]   They're doing a good job there.
[00:54:43.000 --> 00:54:46.000]   And I'll try to support and promote anybody else who's doing it.
[00:54:46.000 --> 00:54:49.000]   But there's tons of books out there on it.
[00:54:49.000 --> 00:54:52.000]   And there's not a lot of great information for helping people think it through.
[00:54:52.000 --> 00:54:55.000]   So I'm bringing on a limited number of clients.
[00:54:55.000 --> 00:54:57.000]   I haven't set the total number.
[00:54:57.000 --> 00:54:59.000]   But I think I'm probably going to cap it at 10 right now.
[00:54:59.000 --> 00:55:05.000]   And I'm going to be working over the next two months with 10 individual clients for
[00:55:05.000 --> 00:55:08.000]   individualized wealth creation coaching.
[00:55:08.000 --> 00:55:11.000]   And it's not going to be cheap, but it's also not going to be out of sight.
[00:55:11.000 --> 00:55:14.000]   At the moment, the packages -- and I've got to publish the page.
[00:55:14.000 --> 00:55:17.000]   I'm working on the page to actually formalize this.
[00:55:17.000 --> 00:55:21.000]   But at the moment, the packages are from $1,500 to $4,500.
[00:55:21.000 --> 00:55:27.000]   And these are limited-time engagements with a certain number of phone consultations,
[00:55:27.000 --> 00:55:32.000]   email consultations, things like that, with a lot of homework in between.
[00:55:32.000 --> 00:55:36.000]   And what I'm doing with that coaching program is, number one, I'm trying to provide it
[00:55:36.000 --> 00:55:42.000]   as a service to help some people get some more personalized plans and approaches.
[00:55:42.000 --> 00:55:47.000]   It also helps me because it's immediate income as I continue to build the income
[00:55:47.000 --> 00:55:50.000]   base behind Radical Personal Finance.
[00:55:50.000 --> 00:55:55.000]   And I'm using that data with the curriculum that I've developed that I'm going to be
[00:55:55.000 --> 00:55:57.000]   walking coaching clients through.
[00:55:57.000 --> 00:56:02.000]   I'm using it to test it with individual people, get feedback before I publish the
[00:56:02.000 --> 00:56:08.000]   comprehensive self-help resources, before I publish the book, before I publish the
[00:56:08.000 --> 00:56:13.000]   curriculum, before I publish the seminars, the audio products, those types of things.
[00:56:13.000 --> 00:56:17.000]   And so I've got the curriculum designed, and I'm testing it with the up-front
[00:56:17.000 --> 00:56:18.000]   coaching clients.
[00:56:18.000 --> 00:56:25.000]   And then I'm building it out for where I can develop products and sell those
[00:56:25.000 --> 00:56:28.000]   products into the general marketplace.
[00:56:28.000 --> 00:56:29.000]   So that is new.
[00:56:29.000 --> 00:56:33.000]   I just added it to the signature, to my email signature in the last couple of days.
[00:56:33.000 --> 00:56:37.000]   I haven't -- I've mentioned it on the show here and there, but I'm right now working
[00:56:37.000 --> 00:56:41.000]   on publishing the page with my web designer on a different website, publishing the
[00:56:41.000 --> 00:56:43.000]   coaching page and putting the information out.
[00:56:43.000 --> 00:56:48.000]   The difference between coaching and financial advice and financial planning,
[00:56:48.000 --> 00:56:52.000]   number one, I have not established an RIA, a Registered Investment Advisory Firm,
[00:56:52.000 --> 00:56:58.000]   so I will not be giving any specific advice on sell the security, buy that security.
[00:56:58.000 --> 00:57:03.000]   I can give overall generalized input, but I won't be -- I don't sell any products.
[00:57:03.000 --> 00:57:07.000]   I'm not selling any -- no insurance policies, no investment products, anything like
[00:57:07.000 --> 00:57:08.000]   that.
[00:57:08.000 --> 00:57:13.000]   And I'm not going to be doing -- I'm not going to be delivering a financial plan
[00:57:13.000 --> 00:57:20.000]   with a specific projections of financial planning software, 132-page report of
[00:57:20.000 --> 00:57:22.000]   here are the projections.
[00:57:22.000 --> 00:57:26.000]   I'll do them by hand and give some big-picture advice.
[00:57:26.000 --> 00:57:30.000]   And frankly, clients don't read the 130-page either.
[00:57:30.000 --> 00:57:34.000]   I've only had about -- in the time that I was doing financial advice and delivering
[00:57:34.000 --> 00:57:39.000]   130-page reports, I probably had five clients who actually would go through page
[00:57:39.000 --> 00:57:42.000]   by page, and those were wonderful clients.
[00:57:42.000 --> 00:57:48.000]   And there's one former client who's actually on this call, and you know who you are.
[00:57:48.000 --> 00:57:50.000]   That's familiar.
[00:57:50.000 --> 00:57:51.000]   Susan Harris.
[00:57:51.000 --> 00:57:54.000]   I wanted you to say your name, but go ahead.
[00:57:54.000 --> 00:57:58.000]   Susan is actually a former client of mine who started listening to the show after I
[00:57:58.000 --> 00:58:00.000]   left the financial advice business.
[00:58:00.000 --> 00:58:04.000]   And Susan, you were one of about five clients out of over 1,000 people who actually
[00:58:04.000 --> 00:58:09.000]   went page by page through the financial plan and understood each and every page.
[00:58:09.000 --> 00:58:14.000]   So at this point, my intention is to do financial plans on one page and give people
[00:58:14.000 --> 00:58:22.000]   a clear rail to run on for a wealth plan, not just, okay, here's the standard
[00:58:22.000 --> 00:58:25.000]   application of your portfolio, because in the scope of life, that stuff's meaningless
[00:58:25.000 --> 00:58:26.000]   to people.
[00:58:26.000 --> 00:58:28.000]   So that's the answer, Trick.
[00:58:28.000 --> 00:58:29.000]   Does that answer the question?
[00:58:29.000 --> 00:58:31.000]   That's what I'm doing.
[00:58:31.000 --> 00:58:32.000]   Yeah, that definitely helps.
[00:58:32.000 --> 00:58:38.000]   And with that said, maybe a follow-up to that would be, you've mentioned before
[00:58:38.000 --> 00:58:41.000]   financial advisor, podcast, or coaching as well.
[00:58:41.000 --> 00:58:45.000]   Is that also in the pipeline, or are you putting that on the back burner at this
[00:58:45.000 --> 00:58:46.000]   point?
[00:58:46.000 --> 00:58:48.000]   It's in the pipeline.
[00:58:48.000 --> 00:58:51.000]   So here's the problem I face in the business.
[00:58:51.000 --> 00:58:56.000]   And as with anything, I'm working my way through the entrepreneurial process.
[00:58:56.000 --> 00:59:01.000]   And right now, I'm in the teenage stage of a business, the rough adolescence, as
[00:59:01.000 --> 00:59:07.000]   Michael Griver would call it, the difficult adolescence, where at the beginning, I've
[00:59:07.000 --> 00:59:09.000]   gone through a personal transformation.
[00:59:09.000 --> 00:59:12.000]   When I started Radical Personal Finance, I was just tired.
[00:59:12.000 --> 00:59:14.000]   I was tired of employees.
[00:59:14.000 --> 00:59:15.000]   I was tired of assistants.
[00:59:15.000 --> 00:59:18.000]   I was tired, and I was just kind of tired.
[00:59:18.000 --> 00:59:23.000]   So my vision at that time was I just wanted to do me and my microphone and sit in the
[00:59:23.000 --> 00:59:28.000]   back of my RV and record my dinky little podcast and publish it and just do that.
[00:59:28.000 --> 00:59:33.000]   So it took about four, five, six months for me to kind of decompress and realize, well,
[00:59:33.000 --> 00:59:39.000]   I could do that, but I think I need to build something bigger, and to realize, to prove
[00:59:39.000 --> 00:59:44.000]   out that, yes, the demand for good information and good advice is out there.
[00:59:44.000 --> 00:59:47.000]   And yes, I am willing to go ahead and build the actual business.
[00:59:47.000 --> 00:59:53.000]   So after that point in time, I started working on the infrastructure, hiring the right people,
[00:59:53.000 --> 00:59:58.000]   hiring the web developer instead of me dealing with it, hiring a designer instead of me dealing
[00:59:58.000 --> 00:59:59.000]   with it.
[00:59:59.000 --> 01:00:02.000]   Next month, I'm hiring the audio editor instead of me doing it.
[01:00:02.000 --> 01:00:04.000]   So that frees up time.
[01:00:04.000 --> 01:00:08.000]   And then also, once I dropped my consulting contract, that opened up more time for me
[01:00:08.000 --> 01:00:09.000]   as well.
[01:00:09.000 --> 01:00:15.000]   And so at this point, I'm building the larger business of Radical Personal Finance.
[01:00:15.000 --> 01:00:21.000]   And so it's taken time for me to build out the capacity to be able to handle the coaching,
[01:00:21.000 --> 01:00:22.000]   to be able to handle this.
[01:00:22.000 --> 01:00:31.000]   The Financial Advisor podcast is a market that I believe exists with regard to the info
[01:00:31.000 --> 01:00:32.000]   products.
[01:00:32.000 --> 01:00:36.000]   But when it comes down to actually serving the Financial Advisor marketplace, I thought
[01:00:36.000 --> 01:00:39.000]   I could do it, but I realized I'm just not that excited about it.
[01:00:39.000 --> 01:00:44.000]   So I'm not excited about creating a once a week Financial Advisor-focused podcast.
[01:00:44.000 --> 01:00:47.000]   There's lots of Financial Advisors that listen to Radical Personal Finance.
[01:00:47.000 --> 01:00:52.000]   And so in essence, I just decided I'm not as excited about that as I am excited about
[01:00:52.000 --> 01:00:53.000]   other things.
[01:00:53.000 --> 01:00:55.000]   I've still got the Simple website up.
[01:00:55.000 --> 01:00:59.000]   I've got a few people that have signed up on the email list of interest.
[01:00:59.000 --> 01:01:04.000]   And as I outsource, I'm writing the Radical Personal Finance book right now.
[01:01:04.000 --> 01:01:09.000]   I'm going to build out from that a series of talks that are going to come from that,
[01:01:09.000 --> 01:01:14.000]   a series of self-coaching products, a series of seminars.
[01:01:14.000 --> 01:01:18.000]   As I build that out, then I'll continue to do that.
[01:01:18.000 --> 01:01:21.000]   What I've realized, though, is I've had a number of people who are Financial Advisors
[01:01:21.000 --> 01:01:25.000]   who've reached out to me for kind of some coaching on the actual media side.
[01:01:25.000 --> 01:01:33.000]   And so I probably should do like a special one-time conference call or something for
[01:01:33.000 --> 01:01:37.000]   some of you guys who are from that perspective and just share what I've learned to try to
[01:01:37.000 --> 01:01:40.000]   help because this is absolutely the future.
[01:01:40.000 --> 01:01:47.000]   Doing your own media and creating good access to people for Financial Advisors is absolutely,
[01:01:47.000 --> 01:01:51.000]   I'm convinced, is the future for any type of service business.
[01:01:51.000 --> 01:01:53.000]   And that's what we need to be doing now.
[01:01:53.000 --> 01:01:57.000]   Not trying to do what I'm doing as far as this crazy lots of content, all the focus,
[01:01:57.000 --> 01:02:02.000]   but just communicating with clients in a very focused, specialized way.
[01:02:02.000 --> 01:02:04.000]   So it's on the back burner right now because there are bigger opportunities in front of
[01:02:04.000 --> 01:02:08.000]   me, but I do intend at some point to get around to it.
[01:02:08.000 --> 01:02:09.000]   Okay, great.
[01:02:09.000 --> 01:02:10.000]   Thank you, Joshua.
[01:02:10.000 --> 01:02:17.000]   And as an aside, if you're ever curious, I set up my full proprietor RIA in 2010.
[01:02:17.000 --> 01:02:23.000]   So if you ever wanted to find out what that was like, if you ever do consider that path,
