
[00:00:00.000 --> 00:00:03.160]   (soft music)
[00:41:03.400 --> 00:41:07.160]   And the problem with that is that if a token is unknown,
[00:41:07.160 --> 00:41:08.880]   you're really not gonna learn anything about it.
[00:41:08.880 --> 00:41:13.040]   So it's not going to help you in whatever your task is.
[00:41:13.040 --> 00:41:17.160]   The other one are character-based tokens.
[00:41:17.160 --> 00:41:21.960]   And these are not desirable typically
[00:41:21.960 --> 00:41:24.920]   because you don't really get meaningful embeddings.
[00:41:24.920 --> 00:41:26.640]   The vocab is smaller, right?
[00:41:26.640 --> 00:41:27.720]   So, you know what I mean?
[00:41:27.720 --> 00:41:31.760]   It might, instead of being 50,000 or 60,000 tokens,
[00:41:31.760 --> 00:41:33.880]   it might be 30, 40, or 50,
[00:41:34.960 --> 00:41:38.160]   but you really lose a lot of the semantic meaning of words
[00:41:38.160 --> 00:41:42.560]   because you're breaking them down into individual characters.
[00:41:42.560 --> 00:41:45.440]   And also when you actually pass these through your model,
[00:41:45.440 --> 00:41:49.000]   it's gonna take more tokens to represent the sequence.
[00:41:49.000 --> 00:41:53.440]   So that could be taxing on your compute resources.
[00:41:53.440 --> 00:41:56.640]   And it may mean that you have to add more truncation
[00:41:56.640 --> 00:41:58.520]   so you lose more information
[00:41:58.520 --> 00:42:00.640]   just to get your models to work.
[00:42:00.640 --> 00:42:04.520]   So what's the solution?
[00:42:04.520 --> 00:42:06.720]   It's subword tokenizers.
[00:42:06.720 --> 00:42:08.560]   And with subword tokenizers,
[00:42:08.560 --> 00:42:13.440]   the fundamental goal is common words should not be split up
[00:42:13.440 --> 00:42:16.920]   and rare words should be split up as needed.
[00:42:16.920 --> 00:42:21.320]   And the benefits is that you get semantic meaning.
[00:42:21.320 --> 00:42:23.960]   So like here, you'll see like let's,
[00:42:23.960 --> 00:42:25.480]   even though this might get split up
[00:42:25.480 --> 00:42:30.280]   by a word-based tokenizer 'cause of the punctuation,
[00:42:30.280 --> 00:42:32.680]   it actually keeps this word together
[00:42:32.680 --> 00:42:36.280]   because let apostrophe s is common.
[00:42:36.280 --> 00:42:39.920]   Same with do, but you see with tokenization,
[00:42:39.920 --> 00:42:44.760]   it actually pulls out token from -ization.
[00:42:44.760 --> 00:42:47.040]   And so anything that has token in it,
[00:42:47.040 --> 00:42:50.560]   you're going, regardless of whether or not
[00:42:50.560 --> 00:42:52.720]   there is something at the end,
[00:42:52.720 --> 00:42:56.920]   it's going to be able to use that meaning in your sequences.
[00:42:56.920 --> 00:42:59.800]   And then you can see we also have the punctuation
[00:42:59.800 --> 00:43:02.560]   that was pulled out into its own token.
[00:43:02.560 --> 00:43:07.360]   So the core benefits is that you get,
[00:43:07.360 --> 00:43:10.640]   you maintain a lot of semantic meaning between your tokens.
[00:43:10.640 --> 00:43:12.760]   You have a small vocab
[00:43:12.760 --> 00:43:16.480]   and it works well with many different languages.
[00:43:16.480 --> 00:43:21.320]   And very rarely, if ever, will you see an unknown token.
[00:43:21.320 --> 00:43:25.200]   So as an example, like my name is a weird spelling of Wade.
[00:43:25.200 --> 00:43:27.280]   It's W-A-Y-D-E.
[00:43:27.280 --> 00:43:29.440]   And I can guarantee if you were looking
[00:43:29.440 --> 00:43:31.720]   at a word-based tokenizer, that'd be a punk.
[00:43:31.720 --> 00:43:33.880]   There'd be nothing to learn from that.
[00:43:33.880 --> 00:43:36.680]   But using Subword tokenizers,
[00:43:36.680 --> 00:43:39.760]   it would be parsed out to Wade, W-A-Y,
[00:43:39.760 --> 00:43:43.120]   and then D-E with something like this,
[00:43:43.120 --> 00:43:47.760]   or D-E with this particular notation,
[00:43:47.760 --> 00:43:48.600]   or if you're using BERT,
[00:43:48.600 --> 00:43:52.400]   it would be like two hashtags and D-E.
[00:43:52.400 --> 00:43:56.200]   So it would be able to learn something about my name,
[00:43:56.200 --> 00:43:57.880]   which is what we want.
[00:43:57.880 --> 00:44:02.360]   And there's a whole bunch of Subword tokenization strategies
[00:44:02.360 --> 00:44:04.600]   and instead of trying to go through all of them,
[00:44:04.600 --> 00:44:08.960]   I've listed this link right here in the Transformers docs
[00:44:08.960 --> 00:44:12.480]   and different architectures use different strategies.
[00:44:12.480 --> 00:44:15.840]   And you can learn a little bit about those by going there.
[00:44:15.840 --> 00:44:18.360]   I don't know what the negatives are.
[00:44:18.360 --> 00:44:20.560]   I'm not an expert on these different strategies
[00:44:20.560 --> 00:44:23.760]   or what the negatives to Subword tokenizers are.
[00:44:24.600 --> 00:44:28.000]   So if folks wanna chime in in the chat or Discord,
[00:44:28.000 --> 00:44:29.080]   that'd be great.
[00:44:29.080 --> 00:44:30.880]   But this is a spot to learn more
[00:44:30.880 --> 00:44:32.720]   about those tokenization strategies.
[00:44:32.720 --> 00:44:39.800]   And then again, we've already kind of gone through this,
[00:44:39.800 --> 00:44:42.520]   is that the way the tokenizer works,
[00:44:42.520 --> 00:44:45.720]   it takes your raw text, converts it to tokens,
[00:44:45.720 --> 00:44:47.480]   adds special tokens, right?
[00:44:47.480 --> 00:44:50.160]   And you can see that it's got some of the,
[00:44:50.160 --> 00:44:51.760]   these are, you know, of course,
[00:44:53.000 --> 00:44:56.200]   these are tokens, even though they're Subwords,
[00:44:56.200 --> 00:45:00.000]   and then those are converted to our indexes
[00:45:00.000 --> 00:45:02.240]   and our vocabulary.
[00:45:02.240 --> 00:45:06.440]   And just as a reminder that when you're using a checkpoint,
[00:45:06.440 --> 00:45:09.000]   you wanna use the same checkpoint for the tokenizer
[00:45:09.000 --> 00:45:12.760]   as you do for the model to make sure everything lines up.
[00:45:12.760 --> 00:45:15.520]   If you don't, you're essentially training from scratch.
[00:45:15.520 --> 00:45:17.600]   And so make sure you have a lot of compute,
[00:45:17.600 --> 00:45:20.440]   a lot of coffee and a lot of free time
[00:45:20.440 --> 00:45:22.000]   'cause it's gonna take a while.
[00:45:22.320 --> 00:45:23.320]   - Thank you.
[00:45:23.320 --> 00:45:26.080]   Many questions come up?
[00:45:26.080 --> 00:45:27.840]   Yes, Anyaman, anything?
[00:45:27.840 --> 00:45:29.920]   - Yes, let me scroll up.
[00:45:29.920 --> 00:45:33.520]   So is the main focus of Blur on sequence classification
[00:45:33.520 --> 00:45:35.960]   or do you support other tasks as well?
[00:45:35.960 --> 00:45:40.240]   - So Blur supports sequence classification,
[00:45:40.240 --> 00:45:43.160]   token classification, like name entity recognition,
[00:45:43.160 --> 00:45:49.160]   extractive Q&A, summarization and translation
[00:45:49.160 --> 00:45:50.000]   out of the box.
[00:45:50.000 --> 00:45:54.200]   And I have a low level API and also a high level API
[00:45:54.200 --> 00:45:56.480]   for all those tasks and also language modeling.
[00:45:56.480 --> 00:46:01.480]   So causal language modeling is implemented
[00:46:01.480 --> 00:46:05.600]   and then mass language model has an initial implementation,
[00:46:05.600 --> 00:46:08.080]   but the only strategy that I'm using
[00:46:08.080 --> 00:46:10.960]   for mass language modeling is the BERT strategy
[00:46:10.960 --> 00:46:12.280]   from their paper.
[00:46:12.280 --> 00:46:15.080]   And so I'm hoping people can see how that works
[00:46:15.080 --> 00:46:16.760]   and add other strategies in there
[00:46:16.760 --> 00:46:18.520]   'cause there's a variety of different ways
[00:46:18.520 --> 00:46:19.560]   to do the masking.
[00:46:20.560 --> 00:46:23.240]   So yeah, language modeling is in there too.
[00:46:23.240 --> 00:46:26.160]   - And the best resource would be just the docs, right?
[00:46:26.160 --> 00:46:27.000]   To check these out?
[00:46:27.000 --> 00:46:28.880]   - Absolutely, yeah.
[00:46:28.880 --> 00:46:31.480]   - And just, this is me thinking out loud.
[00:46:31.480 --> 00:46:33.080]   So for the sub-word tokenization,
[00:46:33.080 --> 00:46:35.160]   I'm assuming it might take longer
[00:46:35.160 --> 00:46:36.320]   for the model to converge
[00:46:36.320 --> 00:46:39.040]   because we're like splitting up the meanings
[00:46:39.040 --> 00:46:40.840]   or we might need more memory
[00:46:40.840 --> 00:46:43.040]   because like we might have more tokens now.
[00:46:43.040 --> 00:46:45.440]   I know I need to experiment this, but I'm just,
[00:46:45.440 --> 00:46:47.320]   I think thinking-
[00:46:47.320 --> 00:46:48.400]   - Go ahead.
[00:46:48.400 --> 00:46:53.160]   - Yeah, so I mean, I think going back to this link
[00:46:53.160 --> 00:46:56.000]   right here, there's like a lot of good resources
[00:46:56.000 --> 00:46:58.000]   plus there's links to the different papers
[00:46:58.000 --> 00:47:01.440]   that discuss the different tokenization strategies.
[00:47:01.440 --> 00:47:04.960]   So, folks, we've heard about like sentence piece,
[00:47:04.960 --> 00:47:07.160]   word piece, byte pair coding.
[00:47:07.160 --> 00:47:10.880]   Those are all sub-word tokenization strategies
[00:47:10.880 --> 00:47:14.120]   and people a lot smarter than me, obviously,
[00:47:14.120 --> 00:47:16.240]   have put papers and done a bunch of studies
[00:47:16.240 --> 00:47:19.800]   as to why they've introduced
[00:47:19.800 --> 00:47:23.160]   and why theirs may be better than other ones
[00:47:23.160 --> 00:47:24.280]   for certain cases.
[00:47:24.280 --> 00:47:26.720]   But definitely, like you're saying,
[00:47:26.720 --> 00:47:31.560]   things like the length of vocab matters,
[00:47:31.560 --> 00:47:34.520]   how, like what they consider rare words
[00:47:34.520 --> 00:47:39.440]   is going to have an impact on the embeddings that you get.
[00:47:39.440 --> 00:47:42.800]   So, yeah, so there's a lot of information
[00:47:42.800 --> 00:47:45.280]   you can get there, or you can be lazy like me
[00:47:45.280 --> 00:47:48.520]   and go, "Hey, Roberta works good, I'm using Roberta."
[00:47:48.520 --> 00:47:50.840]   - Awesome, thanks.
[00:47:50.840 --> 00:47:56.400]   - So, the last part of this course talks
[00:47:56.400 --> 00:47:59.320]   about handling multiple sequences.
[00:47:59.320 --> 00:48:01.440]   And so the big things here is to remember
[00:48:01.440 --> 00:48:05.960]   that when you're sending inputs through a model,
[00:48:05.960 --> 00:48:07.960]   we're sending them in mini-batches.
[00:48:07.960 --> 00:48:10.720]   And so a mini-batch needs to be a square matrix,
[00:48:10.720 --> 00:48:13.440]   even if the number of tokens varies
[00:48:13.440 --> 00:48:15.360]   in each of your examples.
[00:48:15.360 --> 00:48:17.800]   And then we also need to be able to use,
[00:48:17.800 --> 00:48:21.880]   to tell the models where to apply attention.
[00:48:21.880 --> 00:48:23.960]   So hopefully you all read the attention
[00:48:23.960 --> 00:48:27.320]   is all you need paper last week,
[00:48:27.320 --> 00:48:29.160]   if not, read it this week.
[00:48:29.160 --> 00:48:32.760]   And you can see that we really want these attention layers,
[00:48:32.760 --> 00:48:34.320]   which play a significant role
[00:48:34.320 --> 00:48:36.320]   in the Transformers architecture,
[00:48:36.320 --> 00:48:39.240]   to just pay attention to things that matter,
[00:48:39.240 --> 00:48:42.680]   which means essentially ignore padding tokens.
[00:48:43.680 --> 00:48:48.040]   And so in Transformers, again,
[00:48:48.040 --> 00:48:50.800]   so there's three things that we really have to,
[00:48:50.800 --> 00:48:55.560]   or two things that we have to specify ahead of time,
[00:48:55.560 --> 00:48:57.720]   in addition to understanding attention.
[00:48:57.720 --> 00:48:59.680]   And the first is padding.
[00:48:59.680 --> 00:49:02.360]   So we need to make sure that for every batch,
[00:49:02.360 --> 00:49:04.480]   the sequence size is the same.
[00:49:04.480 --> 00:49:07.840]   And there's a bunch of different options.
[00:49:07.840 --> 00:49:11.320]   So the first one we have here is padding equals true
[00:49:11.320 --> 00:49:12.600]   or longest.
[00:49:12.600 --> 00:49:15.560]   And that means it's going to pad the sequences
[00:49:15.560 --> 00:49:19.280]   up to the maximum sentence length in the batch.
[00:49:19.280 --> 00:49:22.000]   And this is typically what you want,
[00:49:22.000 --> 00:49:26.080]   'cause it allows for more efficient models
[00:49:26.080 --> 00:49:27.000]   and the performance,
[00:49:27.000 --> 00:49:28.160]   your models are gonna be faster.
[00:49:28.160 --> 00:49:32.240]   So if the sequence size allows for 512, right?
[00:49:32.240 --> 00:49:34.320]   Like for BERT or distilled BERT,
[00:49:34.320 --> 00:49:36.000]   and we say max length,
[00:49:36.000 --> 00:49:37.160]   then there's gonna be padding
[00:49:37.160 --> 00:49:42.080]   so that every single sequence is 512 characters, right?
[00:49:42.080 --> 00:49:44.920]   So you're gonna have like a four by 512 matrix.
[00:49:44.920 --> 00:49:46.600]   But imagine that in your batch,
[00:49:46.600 --> 00:49:50.600]   the longest sequence is a hundred characters.
[00:49:50.600 --> 00:49:53.080]   Well, by using padding equals true or longest,
[00:49:53.080 --> 00:49:54.920]   you would have four by 100.
[00:49:54.920 --> 00:49:57.240]   So again, it's gonna make your models faster.
[00:49:57.240 --> 00:49:59.440]   Whoops.
[00:49:59.440 --> 00:50:00.800]   And then lastly,
[00:50:00.800 --> 00:50:05.800]   you can actually specify max length and a actual max length.
[00:50:05.840 --> 00:50:09.720]   And this is actually typically...
[00:50:09.720 --> 00:50:14.640]   So I usually use the padding strategy,
[00:50:14.640 --> 00:50:17.640]   but if you find out like you're going through your texts
[00:50:17.640 --> 00:50:22.720]   and you want to do like experimentation
[00:50:22.720 --> 00:50:24.120]   and you want it to be fast,
[00:50:24.120 --> 00:50:26.680]   you can actually use this strategy right here
[00:50:26.680 --> 00:50:28.640]   and specify a very small max length.
[00:50:28.640 --> 00:50:29.920]   So you can quickly iterate
[00:50:29.920 --> 00:50:32.240]   through your experiments initially.
[00:50:34.280 --> 00:50:35.960]   And then we have truncation.
[00:50:35.960 --> 00:50:39.040]   And basically truncation is used to make sure
[00:50:39.040 --> 00:50:41.840]   that the sequences you run through your model
[00:50:41.840 --> 00:50:44.680]   will fit for the given architect you're using
[00:50:44.680 --> 00:50:47.200]   and also for your GPU.
[00:50:47.200 --> 00:50:50.320]   So if you want to, again, truncate to,
[00:50:50.320 --> 00:50:52.800]   like the sequence like that,
[00:50:52.800 --> 00:50:54.280]   like eight would probably be too small,
[00:50:54.280 --> 00:50:58.080]   but maybe 128, even though the model takes 512,
[00:50:58.080 --> 00:51:02.120]   this can actually make things a little bit easier
[00:51:02.120 --> 00:51:05.920]   on your GPU, make your experimentation faster.
[00:51:05.920 --> 00:51:09.400]   And you may actually want to kind of pre-tokenize
[00:51:09.400 --> 00:51:12.440]   your raw text to see, you know, how, what is the biggest,
[00:51:12.440 --> 00:51:14.920]   what's the mean and figure out a max length
[00:51:14.920 --> 00:51:16.040]   somewhere in between there
[00:51:16.040 --> 00:51:17.880]   where you're getting good performance,
[00:51:17.880 --> 00:51:21.760]   but also not having to waste a lot of time
[00:51:21.760 --> 00:51:23.120]   watching your models train.
[00:51:23.120 --> 00:51:26.240]   And then of course,
[00:51:26.240 --> 00:51:28.200]   we talked about the attention mask already.
[00:51:28.200 --> 00:51:30.440]   And essentially this is just telling attention layers
[00:51:30.440 --> 00:51:33.560]   what to pay attention to, what not to pay attention to,
[00:51:33.560 --> 00:51:38.120]   and the tokenizer will build these things for you.
[00:51:38.120 --> 00:51:42.120]   And so, as I said, if we go back to blur right here,
[00:51:42.120 --> 00:51:51.120]   and let's go to this step right here.
[00:51:51.120 --> 00:51:57.600]   So we can actually, in blur,
[00:51:57.600 --> 00:52:00.880]   we can actually pass that information,
[00:52:00.880 --> 00:52:03.080]   the max length padding and truncation
[00:52:03.080 --> 00:52:08.360]   into this HF text block amongst a bunch of other things.
[00:52:08.360 --> 00:52:10.920]   And so if I wanted to,
[00:52:10.920 --> 00:52:15.400]   let's say I wanted to change the max length so that,
[00:52:15.400 --> 00:52:17.520]   you know, it was 128,
[00:52:17.520 --> 00:52:19.960]   regardless of how big the sequences were.
[00:52:19.960 --> 00:52:24.000]   And then I ran through this part,
[00:52:24.000 --> 00:52:25.960]   you can see they're smaller.
[00:52:25.960 --> 00:52:29.200]   And if I go to look at the shape of things,
[00:52:29.200 --> 00:52:32.160]   you can see that even though the actual text
[00:52:32.160 --> 00:52:34.920]   might be 512 or greater,
[00:52:34.920 --> 00:52:37.360]   it's not using that to define the length,
[00:52:37.360 --> 00:52:40.840]   it's using the 128 I specified here.
[00:52:40.840 --> 00:52:43.200]   And so all these different strategies
[00:52:43.200 --> 00:52:45.840]   that we've just kind of gone over
[00:52:45.840 --> 00:52:50.840]   can actually be passed into the text, the HF text block,
[00:52:50.840 --> 00:52:54.040]   and you'll get the behavior that you expect.
[00:52:54.920 --> 00:52:57.680]   (mouse clicking)
[00:52:57.680 --> 00:53:02.120]   Any questions on any of that?
[00:53:02.120 --> 00:53:07.000]   - Nope, no questions so far.
[00:53:07.000 --> 00:53:08.560]   - All right.
[00:53:08.560 --> 00:53:13.280]   And again, there's a link that will be included
[00:53:13.280 --> 00:53:14.520]   in the slides,
[00:53:14.520 --> 00:53:18.200]   which is essentially in the Hugging Face documentation.
[00:53:18.200 --> 00:53:20.600]   Like what we've discussed here in terms of padding,
[00:53:20.600 --> 00:53:22.320]   truncation, and max length,
[00:53:23.760 --> 00:53:24.640]   it's not exhaustive,
[00:53:24.640 --> 00:53:27.400]   there's other options that you may wanna explore.
[00:53:27.400 --> 00:53:29.440]   But typically in most of the stuff
[00:53:29.440 --> 00:53:30.960]   that you're probably working on,
[00:53:30.960 --> 00:53:33.120]   you wanna have padding equals true,
[00:53:33.120 --> 00:53:34.560]   truncation equals true,
[00:53:34.560 --> 00:53:36.320]   and max length equal to none,
[00:53:36.320 --> 00:53:39.480]   or like a specific max length like 128
[00:53:39.480 --> 00:53:43.640]   in order to get things to run on your GPU,
[00:53:43.640 --> 00:53:46.120]   or because you have a small data set,
[00:53:46.120 --> 00:53:48.280]   you know what I mean, whatever.
[00:53:48.280 --> 00:53:52.680]   But if you wanna look at all those different options
[00:53:52.680 --> 00:53:54.680]   when you're actually building your models,
[00:53:54.680 --> 00:53:56.120]   you'll be able to have this link,
[00:53:56.120 --> 00:53:59.360]   and you'll know more than you ever wanted to
[00:53:59.360 --> 00:54:01.080]   about padding and truncation,
[00:54:01.080 --> 00:54:03.560]   maybe even have nightmares about it,
[00:54:03.560 --> 00:54:05.640]   'cause there's a lot of things you can do.
[00:54:05.640 --> 00:54:11.080]   So with that, any final questions?
[00:54:11.080 --> 00:54:14.880]   Or is everything absolutely clear today,
[00:54:14.880 --> 00:54:17.760]   even after our Zoom bombs?
[00:54:17.760 --> 00:54:20.680]   - It was crystal clear to me.
[00:54:20.680 --> 00:54:24.200]   I'm sure if I was able to understand everyone else was.
[00:54:24.200 --> 00:54:25.680]   - All right, good, good.
[00:54:25.680 --> 00:54:29.120]   So for homework is watch the official course videos.
[00:54:29.120 --> 00:54:32.000]   There's a lot of really good content in the videos.
[00:54:32.000 --> 00:54:36.800]   It's not in the actual course documentation
[00:54:36.800 --> 00:54:38.680]   when you go through each section.
[00:54:38.680 --> 00:54:41.520]   And just like we have one blog post,
[00:54:41.520 --> 00:54:44.400]   which I'll retweet from Ravi, I think,
[00:54:44.400 --> 00:54:48.640]   blog something you've learned from week one or two,
[00:54:48.640 --> 00:54:51.720]   and see if you can actually include some actual code
[00:54:51.720 --> 00:54:54.040]   in your blog using Pure Hugging Face
[00:54:54.040 --> 00:54:56.480]   or one of the Fast.ai libraries.
[00:54:56.480 --> 00:54:59.000]   That's a great way to learn and also help others
[00:54:59.000 --> 00:55:01.560]   who are starting behind you.
[00:55:01.560 --> 00:55:05.400]   And then if you haven't, or even if you have,
[00:55:05.400 --> 00:55:08.560]   take another read at the "Attention Is All You Need" paper
[00:55:08.560 --> 00:55:13.560]   and also the Jay Alomar blog as well.
[00:55:13.560 --> 00:55:17.000]   And pick an architecture you're curious about.
[00:55:17.000 --> 00:55:18.640]   So one of the questions is,
[00:55:18.640 --> 00:55:21.120]   how do you actually choose an architecture
[00:55:21.120 --> 00:55:23.200]   for what you're trying to do?
[00:55:23.200 --> 00:55:24.600]   Find one that you're interested in,
[00:55:24.600 --> 00:55:27.720]   that you've heard about and people have been hyping.
[00:55:27.720 --> 00:55:32.000]   Like for example, like I have really good success
[00:55:32.000 --> 00:55:34.560]   with Roberta or Bart.
[00:55:34.560 --> 00:55:37.040]   Maybe pick one of those, read the paper.
[00:55:37.040 --> 00:55:40.720]   And as you go through, if you have questions,
[00:55:40.720 --> 00:55:43.120]   use the Discord and let's talk about it.
[00:55:43.120 --> 00:55:46.200]   But that's a great way to kind of learn like,
[00:55:46.200 --> 00:55:47.880]   not only how they work, but whether or not
[00:55:47.880 --> 00:55:50.760]   it's something that's suitable for what you're doing.
[00:55:50.760 --> 00:55:55.080]   And then lastly, sorry about the typo.
[00:55:55.080 --> 00:55:58.680]   It's not get read, it's get ready for some competitions.
[00:55:58.680 --> 00:56:00.640]   So we're gonna have some friendly competitions
[00:56:00.640 --> 00:56:05.440]   that we'll announce next week that will hopefully be fun
[00:56:05.440 --> 00:56:10.440]   and help improve all of our learning of these things
[00:56:10.440 --> 00:56:12.400]   by actually doing some stuff.
[00:56:12.400 --> 00:56:15.800]   So we'll announce that next week.
[00:56:15.800 --> 00:56:17.200]   And that's it.
[00:56:17.200 --> 00:56:18.920]   We've made it through Zoom bombing.
[00:56:18.920 --> 00:56:21.120]   We've made it through section two.
[00:56:21.120 --> 00:56:23.920]   Any final questions?
[00:56:23.920 --> 00:56:26.520]   (upbeat music)
[00:56:26.520 --> 00:56:29.120]   (upbeat music)
[00:56:29.120 --> 00:56:31.720]   (upbeat music)
[00:56:31.720 --> 00:56:34.320]   (upbeat music)
[00:56:34.320 --> 00:56:36.920]   (upbeat music)
[00:56:37.120 --> 00:56:39.720]   (upbeat music)
[00:56:39.920 --> 00:56:42.520]   (upbeat music)
[00:56:42.520 --> 00:56:45.100]   (upbeat music)
[00:56:45.100 --> 00:56:47.600]   (light music)

