
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:45:23.680 --> 00:45:25.960]   what would you tell this mom
[00:45:25.960 --> 00:45:27.880]   who is considering homeschooling
[00:45:27.880 --> 00:45:30.240]   and is not really sure if it's for them
[00:45:30.240 --> 00:45:32.460]   or how to get started?
[00:45:32.460 --> 00:45:35.460]   I had several people say,
[00:45:35.460 --> 00:45:38.000]   "Oh man, she really needs to get hold
[00:45:38.000 --> 00:45:43.000]   "of a Scribblers at Home resource book.
[00:45:43.000 --> 00:45:46.540]   "The Scribblers at Home Recipes from Lifelong Learners."
[00:45:46.540 --> 00:45:50.940]   Somebody said, "It's a lovely book of vision
[00:45:50.940 --> 00:45:53.380]   "for moms of young ones
[00:45:53.380 --> 00:45:56.280]   "that Scribblers helps us find joy in the journey
[00:45:56.280 --> 00:46:00.860]   "and helps us find a gentle rhythm of family learning."
[00:46:00.860 --> 00:46:05.860]   And I would say as moms and dads start off
[00:46:05.860 --> 00:46:08.080]   on this homeschool journey,
[00:46:08.080 --> 00:46:10.780]   you've heard Katie Beth and I say,
[00:46:10.780 --> 00:46:13.760]   don't be too married to a routine
[00:46:13.760 --> 00:46:15.920]   and don't just bring public school home
[00:46:15.920 --> 00:46:18.720]   and make your kids sit at a desk all the time.
[00:46:18.720 --> 00:46:23.720]   I tell young moms, if you pray together,
[00:46:23.720 --> 00:46:27.440]   play together, read together,
[00:46:27.440 --> 00:46:32.440]   explore together and serve together every day,
[00:46:32.440 --> 00:46:35.880]   then you've had a good homeschool day.
[00:46:35.880 --> 00:46:38.780]   And that really is,
[00:46:38.780 --> 00:46:44.660]   that's what Scribblers encourages parents to do
[00:46:44.660 --> 00:46:47.360]   and equips mom and dads to do.
[00:46:47.360 --> 00:46:50.720]   So I'd really like to talk about
[00:46:53.200 --> 00:46:58.200]   how Scribblers can help parents pursue those ideas
[00:46:58.200 --> 00:47:00.960]   from the very beginning.
[00:47:00.960 --> 00:47:02.000]   So would you come back
[00:47:02.000 --> 00:47:04.280]   and talk to me about that another time?
[00:47:04.280 --> 00:47:06.520]   - I would be more than honored, yes ma'am.
[00:47:06.520 --> 00:47:08.440]   - I would be so glad to do that with you.
[00:47:08.440 --> 00:47:11.460]   I wanna ask you one last question before you go.
[00:47:11.460 --> 00:47:18.200]   Katie Beth, what makes you an everyday educator?
[00:47:20.320 --> 00:47:23.200]   - Oh, what a wonderful question.
[00:47:23.200 --> 00:47:25.600]   I would say curiosity.
[00:47:25.600 --> 00:47:29.600]   I think modeling curiosity for my children
[00:47:29.600 --> 00:47:32.980]   is the starting point,
[00:47:32.980 --> 00:47:37.980]   but then pausing and watching their curiosity take hold
[00:47:37.980 --> 00:47:40.640]   and watch their investigations
[00:47:40.640 --> 00:47:45.820]   helps to guide our homeschool more than anything else.
[00:47:45.820 --> 00:47:50.820]   Just having a sense of wonder and curiosity about our world
[00:47:50.820 --> 00:47:54.740]   and about our place in the world,
[00:47:54.740 --> 00:47:57.720]   but more importantly about our relationship with God.
[00:47:57.720 --> 00:48:02.060]   - I love that, I love that curiosity.
[00:48:02.060 --> 00:48:04.180]   That's awesome, that's awesome.
[00:48:04.180 --> 00:48:09.180]   Well, listeners, I hope that this has been helpful to you,
[00:48:09.180 --> 00:48:12.340]   either for you as you are beginning
[00:48:12.340 --> 00:48:14.180]   your homeschooling journey,
[00:48:14.180 --> 00:48:16.600]   or as you're thinking, oh, I wonder if I need
[00:48:16.600 --> 00:48:18.340]   to make some kind of shift.
[00:48:18.340 --> 00:48:20.700]   I wonder if there's some other way
[00:48:20.700 --> 00:48:23.840]   that our family could grow together
[00:48:23.840 --> 00:48:27.580]   as we learn about God's world together,
[00:48:27.580 --> 00:48:31.340]   a way to build a family culture of learning.
[00:48:31.340 --> 00:48:33.060]   I hope this has been good for you,
[00:48:33.060 --> 00:48:36.360]   and I do hope that you'll join us the next time
[00:48:36.360 --> 00:48:39.120]   as we talk a little bit about how scribblers
[00:48:39.120 --> 00:48:42.460]   can help families, not just families
[00:48:42.460 --> 00:48:46.460]   of four to eight year olds, but families of every age
[00:48:46.460 --> 00:48:51.460]   build a culture of family learning together at home.
[00:48:51.460 --> 00:48:56.580]   I also want to give you guys another heads up
[00:48:56.580 --> 00:49:01.500]   about a great event where you could perhaps find
[00:49:01.500 --> 00:49:04.660]   a homeschool mentor like Katie Beth was talking about
[00:49:04.660 --> 00:49:09.660]   earlier, our National Events Weekend for 2024
[00:49:12.180 --> 00:49:13.520]   will be here before you know it,
[00:49:13.520 --> 00:49:15.460]   even though that's not till May,
[00:49:15.460 --> 00:49:18.380]   but what will really be here before you know it
[00:49:18.380 --> 00:49:23.380]   is the registration opening for National Events Weekend.
[00:49:23.380 --> 00:49:28.040]   Registration opens soon, November the 1st.
[00:49:28.040 --> 00:49:32.260]   So if you are curious about National Event Weekend
[00:49:32.260 --> 00:49:35.260]   and what you and your family could do
[00:49:35.260 --> 00:49:37.720]   if you traveled to Southern Pines
[00:49:37.720 --> 00:49:40.840]   at the beginning of May next year,
[00:49:40.840 --> 00:49:44.340]   then I would encourage you to learn more
[00:49:44.340 --> 00:49:49.340]   by going to classicalconversationsfoundation.org.
[00:49:49.340 --> 00:49:53.060]   It is a great weekend.
[00:49:53.060 --> 00:49:55.360]   We've got our regular national conference
[00:49:55.360 --> 00:49:58.640]   where you get to hear talks from homeschool leaders
[00:49:58.640 --> 00:50:01.380]   like Lee Bortons and Robert Bortons,
[00:50:01.380 --> 00:50:03.560]   where you will meet other homeschoolers
[00:50:03.560 --> 00:50:06.360]   and hook up perhaps with a mentor
[00:50:06.360 --> 00:50:09.980]   of your very own national commencement happens
[00:50:09.980 --> 00:50:11.080]   during that weekend.
[00:50:11.080 --> 00:50:15.640]   And this year, the National Memory Master Championship
[00:50:15.640 --> 00:50:16.840]   will happen that weekend
[00:50:16.840 --> 00:50:18.980]   and you could see some of those events.
[00:50:18.980 --> 00:50:22.980]   So if you're interested and you want to find out more,
[00:50:22.980 --> 00:50:27.980]   go to classicalconversationsfoundation.org.
[00:50:27.980 --> 00:50:31.680]   We hope to see your family there next May,
[00:50:31.680 --> 00:50:34.900]   but I for sure hope to see you or hear you
[00:50:34.900 --> 00:50:37.100]   next time on the podcast.
[00:50:37.100 --> 00:50:39.300]   Katie Beth, thank you for being with me
[00:50:39.300 --> 00:50:42.280]   and I'll look forward to our next conversation.
[00:50:42.280 --> 00:50:43.840]   - Thank you so much, Lisa.
[00:50:43.840 --> 00:50:45.380]   - Bye guys.
[00:50:45.380 --> 00:50:47.960]   (gentle music)
[00:50:47.960 --> 00:50:50.460]   (music fades)
[00:50:50.460 --> 00:51:00.460]   [BLANK_AUDIO]

