
[00:00:00.000 --> 00:00:05.480]   The Hartford Small Business Insurance knows that running a small business is a big-time commitment.
[00:55:48.680 --> 00:55:58.680]   Don't be in the MAGA crowd if you're not actually loving your neighbor, serving them.
[00:55:58.680 --> 00:56:05.680]   President Donald Trump will neither ruin your life nor make it great.
[00:56:05.680 --> 00:56:10.680]   You'll do that.
[00:56:10.680 --> 00:56:14.680]   As I close today's show, I want to read to you a poem.
[00:56:14.680 --> 00:56:18.680]   And this poem is really meaningful to me.
[00:56:18.680 --> 00:56:20.680]   I read it first a few weeks ago.
[00:56:20.680 --> 00:56:23.680]   I was reading through a book on poetry and just this poem really stood out to me.
[00:56:23.680 --> 00:56:27.680]   I'd never heard it before but it really stood out to me.
[00:56:27.680 --> 00:56:37.680]   I think it speaks as a useful closing commentary to the ideas that I have to share with you today as we close out this year.
[00:56:37.680 --> 00:56:43.680]   So let me just read you this poem and I hope that it encourages you.
[00:56:43.680 --> 00:56:50.680]   This is called "The Present Crisis" by James Russell Lowell.
[00:56:50.680 --> 00:57:01.680]   When a deed is done for freedom, through the broad earth's aching breast runs a thrill of joy prophetic, trembling on from east to west.
[00:57:01.680 --> 00:57:14.680]   And the slave where'er he cowers feels the soul within him climb to the awful verge of manhood as the energy supply of the century bursts full blossomed on the thorny stem of time.
[00:57:14.680 --> 00:57:23.680]   Through the walls of hut and palace shoots the instantaneous throw when the travail of the ages rings earth's systems to and fro.
[00:57:23.680 --> 00:57:36.680]   At the birth of each new era with a recognizing start, nation wildly looks at nation standing with mute lips apart and glad truths yet mightier man child leaps beneath the future's heart.
[00:57:36.680 --> 00:57:58.680]   So the evil's triumph sendeth with a terror and a chill under continent to continent the sense of coming ill and the slave where'er he cowers feels his sympathies with God in hot teardrops ebbing earthward to be drunk up by the sod till a corpse crawls round unburied delving in the nobler clod.
[00:57:58.680 --> 00:58:06.680]   Mankind are one in spirit and an instinct bears along round the earth's electric circle the swift flash of right or wrong.
[00:58:06.680 --> 00:58:21.680]   Whether conscious or unconscious yet humanity's vast frame though its ocean-sundered fibers feels the joy the gush of joy or shame in the gain or loss of one race all the rest have equal claim.
[00:58:21.680 --> 00:58:28.680]   Once to every man and nation comes the moment to decide in the strife of truth with falsehood for the good or evil side.
[00:58:28.680 --> 00:58:42.680]   Some great cause, God's new Messiah, offering each the bloom or blight parts the goats upon the left hand and the sheep upon the right and the choice goes by forever, twixt that darkness and that light.
[00:58:42.680 --> 00:58:51.680]   Hast thou chosen, O my people, on whose party thou shalt stand? Ere the doom from its warm sandals shakes the dust against our land?
[00:58:51.680 --> 00:59:04.680]   Though the cause of evil prosper yet his truth alone is strong and albeit she wander outcast now I see around her throng troops of beautiful tall angels to enshield her from all wrong.
[00:59:04.680 --> 00:59:14.680]   Backward look across the ages and the beacon moments see that like peaks of some sunk continent jut through oblivion's sea.
[00:59:14.680 --> 00:59:30.680]   Not an ear in court or market for the low foreboding cry of those crises God's stern winnowers from whose feet earth's chaff must fly never shows the choice momentous till the judgment hath passed by.
[00:59:30.680 --> 00:59:38.680]   Careless seems the great avenger, history's page but record one death grapple in the darkness twist old systems and the word.
[00:59:38.680 --> 00:59:51.680]   Truth forever on the scaffold, wrong forever on the throne, yet that scaffold sways the future and behind the dim unknown standeth God within the shadow keeping watch above his own.
[00:59:51.680 --> 01:00:00.680]   We see dimly in the present what is small and what is great. Slow of faith how weak an army may turn the iron helm of fate.
[01:00:00.680 --> 01:00:09.680]   But the soul is still oracular amid the market's din. List the omniestern whisper from the Delphic cave within.
[01:00:09.680 --> 01:00:14.680]   They enslave their children's children who make compromise with sin.
[01:00:14.680 --> 01:00:28.680]   Slavery the earth-born cyclops, fellest of the giant brood, sons of brutish force and darkness who have drenched the earth with blood, famished in his self-made desert, blinded by our purer day,
[01:00:28.680 --> 01:00:37.680]   gropes in yet unblasted regions for his miserable prey. Shall he guide his gory fingers where our helpless children play?
[01:00:37.680 --> 01:00:47.680]   Then to side with truth is noble when we share her wretched crust, ere her cause bring fame and profit and 'tis prosperous to be just.
[01:00:47.680 --> 01:01:02.680]   Then it is, the brave man chooses, while the coward stands aside, doubting in his abject spirit till his lord is crucified, and the multitude make virtue of the faith they had denied.
[01:01:02.680 --> 01:01:17.680]   Count me o'er earth's chosen heroes. They were souls that stood alone, while the men they agonized for hurled the contumulous stone, stood serene and down the future saw the golden beam incline,
[01:01:17.680 --> 01:01:27.680]   to the side of perfect justice, mastered by their faith divine, by one man's plain truth to manhood and to God's supreme design.
[01:01:27.680 --> 01:01:44.680]   By the light of burning heretics, Christ's bleeding feet I track, toiling up new calvaries ever with the cross that turns not back, and these mounts of anguish number how each generation learned one new word of that grand credo which in prophet hearts hath burned,
[01:01:44.680 --> 01:01:57.680]   since the first man stood God conquered with his face to heaven upturned. For humanity sweeps onward, where today the martyr stands, on the morrow crouches Judas with the silver in his hands.
[01:01:57.680 --> 01:02:22.680]   Far in front the cross stands ready and the crackling faggots burn, while the hooting mob of yesterday in silent awe return to glean up the scattered ashes into history's golden urn. 'Tis as easy to be heroes as to sit the idle slaves of a legendary virtue carved upon our father's graves.
[01:02:22.680 --> 01:02:38.680]   Worshippers of light ancestral make the present light a crime. Was the Mayflower launched by cowards, steered by men behind their time? Turn those tracks toward past or future that make Plymouth rock sublime?
[01:02:38.680 --> 01:03:07.680]   They were men of present valor, stalwart old iconoclasts, unconvinced by ax or gibbet that all virtue was the past's. But we make their truth our falsehood, thinking that hath made us free, hoarding it in moldy parchments while our tender spirits flee the rude grasp of that great impulse which drove them across the sea.
[01:03:07.680 --> 01:03:31.680]   They have rights, who dare maintain them? We are traitors to our sires, smothering in their holy ashes freedom's new-lit altar fires. Shall we make their creed our jailer? Shall we in our haste to slay, from the tombs of the old prophets, steal the funeral lamps away to light up the martyr faggots 'round the prophets of today?
[01:03:31.680 --> 01:03:45.680]   New occasions teach new duties. Time makes ancient good uncouth. They must upward still and onward who would keep abreast of truth.
[01:03:45.680 --> 01:04:07.680]   Lo, before us gleam her campfires. We ourselves must pilgrims be. Launch our Mayflower and steer boldly through the desperate winter sea. Nor attempt the future's portal with the past's blood-rusted key.
[01:04:07.680 --> 01:04:27.680]   I don't know if you're a poetry reader or a poetry listener, but to me, there's a truth in those stanzas that speak to me, and I hope they speak to you and encourage you as you consider wrapping up this year.
[01:04:27.680 --> 01:04:44.680]   And I want to just reread for you these four paragraphs, these four stanzas in light of the truth, because it's easy to say what other people should do, and it's easy to talk, talk, talk, talk, talk, but it's another thing to stand up and actually do.
[01:04:44.680 --> 01:04:57.680]   It's easy, and I'm beating this horse about getting online and yelling what other people should do, because that's what is such a trap for me, and it's such a trap for you.
[01:04:57.680 --> 01:05:11.680]   Friends, let us not be those who go to tell other people what they should do while we ignore the problems. Do the simple things. Let this year be the year that you do the simple things that you know to do.
[01:05:11.680 --> 01:05:28.680]   Not starting January 1, starting today. Don't wait for the new year, start today. But do the simple things that you know to do that are right, and that will lead to the future that is bright.
[01:05:28.680 --> 01:05:40.680]   That's the key. Not to focus on what everyone else should do. Stop. Look at yourself.
[01:05:40.680 --> 01:05:55.680]   It's easy to say something. It's another thing to do it. It's easy to say you love your wife. It's another thing to do it. It's easy to say you love your children. It's another thing to do it.
[01:05:55.680 --> 01:06:09.680]   Let me just read this again. "For humanity sweeps onward, where today the martyr stands. On the morrow crouches Judas with the silver in his hands.
[01:06:09.680 --> 01:06:27.680]   Far in front the cross stands ready, and the crackling faggots burn, while the hooting mob of yesterday in silent awe return to glean up the scattered ashes into history's golden urn.
[01:06:27.680 --> 01:06:42.680]   'Tis as easy to be heroes as to sit the idle slaves of a legendary virtue carved upon our father's graves. Worshippers of light ancestral make the present light a crime.
[01:06:42.680 --> 01:07:05.680]   Was the Mayflower launched by cowards, steered by men behind their time? Turn those tracks toward past or future that make Plymouth rock sublime. They were men of present valor, stalwart old iconoclasts, unconvinced by ax or gibbet that all virtue was the past's.
[01:07:05.680 --> 01:07:23.680]   But we make their truth our falsehood, thinking that hath made us free, hoarding it in moldy parchments, while our tender spirits flee the rude grasp of that great impulse which drove them across the sea.
[01:07:23.680 --> 01:07:46.680]   They have rights who dare maintain them. We are traitors to our sires, smothering in their holy ashes freedom's new-lit altar fires. Shall we make their creed our jailer? Shall we, in our haste to slay from the tombs of the old prophets, steal the funeral lamps away, to light up the martyr faggots round the prophets of today?
[01:07:46.680 --> 01:07:58.680]   New occasions teach new duties. Time makes ancient good uncouth. They must upward still and onward, who would keep abreast of truth.
[01:07:58.680 --> 01:08:17.680]   Lo, before us gleam her campfires. We ourselves must pilgrims be. Launch our Mayflower, and steer boldly through the desperate winter sea, nor attempt the future's portal with the past's blood-rusted key.
[01:08:17.680 --> 01:08:32.680]   This is the time to press forward and do what you can do in your life. This is the time to press forward and take action. Not to talk about it, not to think about it, not to wish that you would. This is the time to actually do.
[01:08:32.680 --> 01:08:42.680]   And it's simple. Most of the things that I talk about are really, really simple. You already know what to do. It's just time to do it.
[01:08:42.680 --> 01:09:00.680]   And when you do know what you know to be right, and your neighbor does what he knows to be right, and when the two of you start to talk about it, and you start to get together, and you start to fellowship about those things, that has a movement. That creates momentum.
[01:09:00.680 --> 01:09:19.680]   So, that poem was written back in the 1850s, and the author was an abolitionist. Today you see the result of his work in the fact that the owning of another human being in the United States of America is no longer legal.
[01:09:19.680 --> 01:09:31.680]   But guess what? More abolitionism is required. There are still people in slavery, and that is your task.
[01:09:31.680 --> 01:09:44.680]   And so as I close out today's show, I thought it'd be appropriate. I'll play you one Christmas song. This is my favorite Christmas song. I'm sure we all have our favorite Christmas songs.
[01:09:44.680 --> 01:09:51.680]   But if there's one song that I love to stand and sing during this season of the year, it's this one.
[01:09:51.680 --> 01:10:04.680]   And the focus in this particular version I'm about to play, the singer only does two verses, but the focus is on triumph and on victory.
[01:10:04.680 --> 01:10:26.680]   And as you celebrate Christmas, and as you enjoy this time of year, it's a time of an ending of the old and a beginning with the new, recognize the great change that was wrought in the world some 2,000 years ago, and the fact that systematically, day by day, that change is continuing.
[01:10:26.680 --> 01:10:39.680]   Now you have a choice. Do you want to be part of it, or do you want to fight against it? A lot better to be on the right side of history than the wrong. So enjoy this as a closing hymn.
[01:10:39.680 --> 01:11:03.680]   Holy night, the stars are brightly shining.
[01:11:03.680 --> 01:11:16.680]   It is the night of our dear Savior's birth.
[01:11:16.680 --> 01:11:41.680]   And long lay the world in sin and error pining, till He appealed and the soul felt its worth.
[01:11:41.680 --> 01:12:00.680]   A thrill of hope the weary world rejoices, for yonder breaks a new and glorious morn.
[01:12:00.680 --> 01:12:18.680]   Fall on your knees, oh hear the angel voices.
[01:12:18.680 --> 01:12:38.680]   Oh night divine, oh night when Christ was born.
[01:12:38.680 --> 01:13:01.680]   Oh night divine, oh night, oh night divine.
[01:13:01.680 --> 01:13:12.680]   Truly He taught us to love one another.
[01:13:12.680 --> 01:13:24.680]   His law is love and His gospel is peace.
[01:13:24.680 --> 01:13:35.680]   No chains shall He break for the slave is our brother.
[01:13:35.680 --> 01:13:54.680]   In His name all oppression shall cease. Sweet hymns of joy in grateful chorus raise.
[01:13:54.680 --> 01:14:07.680]   We let all within us praise His holy name.
[01:14:07.680 --> 01:14:21.680]   Fall on your knees, oh hear the angel voices.
[01:14:21.680 --> 01:14:34.680]   Oh night divine, oh night when Christ was born.
[01:14:34.680 --> 01:15:03.680]   Oh night divine, oh night, oh night divine.
[01:15:04.680 --> 01:15:10.680]   [Applause]
[01:15:10.680 --> 01:15:15.680]   Merry Christmas to you and yours, and I wish you a very happy new year.
[01:15:15.680 --> 01:15:18.680]   I'll be back with you in 2018.
[01:15:18.680 --> 01:15:21.680]   Struggling with your electric bill?
[01:15:21.680 --> 01:15:24.680]   Get an energy assist from SDG&E and save.
[01:15:24.680 --> 01:15:27.680]   You may qualify for an 18% discount.
[01:15:27.680 --> 01:15:33.680]   Visit sdge.com/fera to find out more.

