
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[00:51:44.000 --> 00:51:50.000]   If that's the case, I urge you to get on an airplane and go to some other places.
[00:51:50.000 --> 00:51:52.000]   Go to Singapore.
[00:51:52.000 --> 00:51:55.000]   Do they have infrastructure that works?
[00:51:55.000 --> 00:52:00.000]   Do they have social services that work?
[00:52:00.000 --> 00:52:03.000]   They get away with it with a very different tax system.
[00:52:03.000 --> 00:52:05.000]   Go to Hong Kong.
[00:52:05.000 --> 00:52:07.000]   Go to the Cayman Islands if you want, right?
[00:52:07.000 --> 00:52:08.000]   Zero tax jurisdiction.
[00:52:08.000 --> 00:52:09.000]   Do they have a system that works?
[00:52:09.000 --> 00:52:12.000]   Do they have crumbling everything?
[00:52:12.000 --> 00:52:13.000]   Now, could it be a contributor?
[00:52:13.000 --> 00:52:16.000]   Of course it could be.
[00:52:16.000 --> 00:52:20.000]   But it's a far stretch to say it's the root cause.
[00:52:20.000 --> 00:52:25.000]   I would say the root causes are very different.
[00:52:25.000 --> 00:52:34.000]   Now, we'll close my analysis and get to some points with a couple final comments here.
[00:52:34.000 --> 00:52:38.000]   Talking about salaries, the article makes this comment.
[00:52:38.000 --> 00:52:44.000]   It says, when talking about how CEOs often pay themselves a $1 salary, and it says,
[00:52:44.000 --> 00:52:50.000]   "Yet this is not the self-effacing gesture it appears to be. Wages are taxed at a high rate."
[00:52:50.000 --> 00:52:57.000]   The top 25 wealthiest Americans reported $158 million in wages in 2018 according to the IRS data.
[00:52:57.000 --> 00:53:02.000]   That's a mere 1.1% of what they listed on their tax forms as their total reported income.
[00:53:02.000 --> 00:53:06.000]   The rest mostly came from dividends and the sale of stock, bonds, or other investments,
[00:53:06.000 --> 00:53:08.000]   which are taxed at lower rates than wages.
[00:53:08.000 --> 00:53:10.000]   So here's the question you always have to say.
[00:53:10.000 --> 00:53:14.000]   In almost every tax article you will ever read, you will see people acknowledge the fact
[00:53:14.000 --> 00:53:19.000]   that increasing taxes disincentivize participation.
[00:53:19.000 --> 00:53:24.000]   If you're saying that they're paying themselves $1 salaries, and that's because wages are taxed at a high rate,
[00:53:24.000 --> 00:53:28.000]   are you saying that when you tax something and tax something heavily, you disincentivize it,
[00:53:28.000 --> 00:53:32.000]   and you incentivize something else?
[00:53:32.000 --> 00:53:36.000]   Well, yeah. Everyone agrees on that.
[00:53:36.000 --> 00:53:48.000]   So what would happen if you then started to disincentivize wealth accumulation through increasing taxation?
[00:53:48.000 --> 00:53:52.000]   Well, you set up a whole different set of incentives.
[00:53:52.000 --> 00:53:58.000]   And here's what's so interesting with regard to entrepreneurs.
[00:53:58.000 --> 00:53:59.000]   Here's the question.
[00:53:59.000 --> 00:54:09.000]   Do you think, personally, do you believe that Amazon is a net benefit for the United States of America as a country,
[00:54:09.000 --> 00:54:12.000]   or is a net liability?
[00:54:12.000 --> 00:54:19.000]   Do you think that the fact that Amazon was founded in and run in the United States of America benefits the country,
[00:54:19.000 --> 00:54:24.000]   or do you think that it's a liability?
[00:54:24.000 --> 00:54:30.000]   A very few people will argue that it's a liability. A very few.
[00:54:30.000 --> 00:54:37.000]   Some will. They'll say, "Oh, Amazon workers aren't paid enough, and they're subsidized by Social Security and Medicaid,
[00:54:37.000 --> 00:54:44.000]   and after all, Amazon doesn't pay any money because they have all these tax things, and they put their profits overseas, blah, blah, blah."
[00:54:44.000 --> 00:54:47.000]   Those are fair arguments. No reason why you can't make them.
[00:54:47.000 --> 00:54:52.000]   But it's really hard for me to see, if you look at the impact of a corporation like Amazon
[00:54:52.000 --> 00:54:57.000]   and not see it as a net benefit, just the service alone,
[00:54:57.000 --> 00:55:04.000]   the vast majority of us deeply appreciate the convenience that we have with Amazon has fundamentally transformed the marketplace.
[00:55:04.000 --> 00:55:12.000]   Then when you think about the wages paid to hundreds of thousands of workers in the United States and around the world,
[00:55:12.000 --> 00:55:18.000]   you think about the total wealth generated, you think about the taxes paid by so many people,
[00:55:18.000 --> 00:55:27.000]   so many physical locations, everything, road taxes paid, just across the board, it's stunning to see the actual amount.
[00:55:27.000 --> 00:55:33.000]   So would you prefer that some of that is in the United States of America or out?
[00:55:33.000 --> 00:55:38.000]   Now, here's the next question. A little more difficult, but think about it.
[00:55:38.000 --> 00:55:47.000]   Who holds the cards? Does an entrepreneur hold the cards? Or does a country hold the cards?
[00:55:47.000 --> 00:55:59.000]   Who has the benefit? Who has the negotiating position? The company, the entrepreneur, or a country?
[00:55:59.000 --> 00:56:05.000]   Well, to refresh you, let's go back to a couple years ago, Amazon searched for a new office.
[00:56:05.000 --> 00:56:08.000]   All across the country, they put out a bid for proposal.
[00:56:08.000 --> 00:56:11.000]   Where would you like us to set up a new headquarters?
[00:56:11.000 --> 00:56:18.000]   And all across the country, governments lobbied for Amazon to choose them.
[00:56:18.000 --> 00:56:24.000]   Eventually, Amazon chose two locations, one in Northern Virginia and I can't remember the location of the second one.
[00:56:24.000 --> 00:56:26.000]   New York City, that's what it was, New York City.
[00:56:26.000 --> 00:56:32.000]   Okay, the point should be obvious. Even in a place like the United States of America, the entrepreneur holds the cards.
[00:56:32.000 --> 00:56:37.000]   Because government officials know that if entrepreneurs do not build businesses,
[00:56:37.000 --> 00:56:43.000]   if entrepreneurs do not actually invest into building something, their local community suffers.
[00:56:43.000 --> 00:56:50.000]   And so they offer massive tax breaks to incentivize Amazon to choose their city for their new location.
[00:56:50.000 --> 00:56:55.000]   Because they know that even if we give them a massive tax break on their corporate location or on their real estate taxes,
[00:56:55.000 --> 00:57:00.000]   the overflow effect of the thousands of jobs and all of the wages paid and the economic activity
[00:57:00.000 --> 00:57:10.000]   and the people putting their kids in Little League and going out to eat and buying houses that this will make for a more thriving community.
[00:57:10.000 --> 00:57:12.000]   Now, go back to the list.
[00:57:12.000 --> 00:57:20.000]   Do you think that the top 25 richest people in the United States of America don't have a choice about where they go?
[00:57:20.000 --> 00:57:22.000]   Now, some of them are extremely entrenched.
[00:57:22.000 --> 00:57:26.000]   Warren Buffett's not going to move outside the United States of America full time.
[00:57:26.000 --> 00:57:33.000]   Probably neither is Michael Bloomberg. Probably neither is Jeff Bezos or Elon Musk.
[00:57:33.000 --> 00:57:36.000]   But what about the next ones?
[00:57:36.000 --> 00:57:42.000]   And this article finally admits at the very end of it, they finally admit that...
[00:57:42.000 --> 00:57:47.000]   Where is it?
[00:57:47.000 --> 00:57:56.000]   When they are talking, excuse me, about wealth taxes and they say this.
[00:57:56.000 --> 00:58:04.000]   They say, "It is all..."
[00:58:04.000 --> 00:58:05.000]   Here we go.
[00:58:05.000 --> 00:58:12.000]   "Some Democrats have gone further, floating ideas that challenge the tax structure as it's existed for the last century.
[00:58:12.000 --> 00:58:18.000]   Oregon Senator Ron Wyden, the chairman of the Senate Finance Committee, has proposed taxing unrealized capital gains,
[00:58:18.000 --> 00:58:21.000]   a shot through the heart of Macomber.
[00:58:21.000 --> 00:58:25.000]   Senators Elizabeth Warren and Bernie Sanders have proposed wealth taxes.
[00:58:25.000 --> 00:58:30.000]   Aggressive new laws would likely inspire new sophisticated avoidance techniques.
[00:58:30.000 --> 00:58:34.000]   A few countries, including Switzerland and Spain, have wealth taxes on a small scale.
[00:58:34.000 --> 00:58:39.000]   Several, most recently France, have abandoned them as unworkable.
[00:58:39.000 --> 00:58:43.000]   Opponents contend that they are complicated to administer as it is hard to value assets,
[00:58:43.000 --> 00:58:47.000]   particularly of private companies and property."
[00:58:47.000 --> 00:58:50.000]   At the end of the day, wealth goes where it's treated best.
[00:58:50.000 --> 00:58:55.000]   If you treat your money well, it'll stay with you and more of it will come.
[00:58:55.000 --> 00:59:01.000]   If you don't treat your money well, it will all disappear and it'll go somewhere else.
[00:59:01.000 --> 00:59:07.000]   If your city or your state treats money well, more of it will come.
[00:59:07.000 --> 00:59:11.000]   If it doesn't treat money well, more of it will leave.
[00:59:11.000 --> 00:59:14.000]   If your country treats money well, more of it will come.
[00:59:14.000 --> 00:59:19.000]   If your country doesn't treat money well, more of it will leave.
[00:59:19.000 --> 00:59:21.000]   And this is what's remarkable at the world we live in.
[00:59:21.000 --> 00:59:23.000]   Now the impact of this is pretty slow. Why?
[00:59:23.000 --> 00:59:26.000]   Because human creatures are social creatures.
[00:59:26.000 --> 00:59:31.000]   The biggest cost to the person who's thinking about leaving one city where they're highly taxed
[00:59:31.000 --> 00:59:35.000]   and going to another city or leaving one state, going to another state, is the social cost.
[00:59:35.000 --> 00:59:38.000]   My family is here, my friends are here, my co-workers are here, the people I love are here.
[00:59:38.000 --> 00:59:42.000]   It's a massive cost. And so it's very small, very small changes.
[00:59:42.000 --> 00:59:45.000]   But in the fullness of time, the evidence is abundantly clear.
[00:59:45.000 --> 00:59:49.000]   And so if you're going to argue what this article is arguing with wealth taxes,
[00:59:49.000 --> 00:59:53.000]   I think you've got to begin with what is fair, how do we get to that number,
[00:59:53.000 --> 00:59:59.000]   and also are we better off with these people than without?
[00:59:59.000 --> 01:00:02.000]   Because the pathway to wealth taxes is this.
[01:00:02.000 --> 01:00:05.000]   You have to implement a little bit more tax.
[01:00:05.000 --> 01:00:08.000]   If you want to gain tax revenue, you have to implement a little bit more tax,
[01:00:08.000 --> 01:00:12.000]   but not so much that someone can go where they're treated better.
[01:00:12.000 --> 01:00:17.000]   If you're a real estate investor and you have five houses in one area,
[01:00:17.000 --> 01:00:21.000]   it's unlikely that you're going to pick up your business and move to the other side of the country
[01:00:21.000 --> 01:00:24.000]   just because you can save 10% on your tax.
[01:00:24.000 --> 01:00:26.000]   You're kind of stuck to the area.
[01:00:26.000 --> 01:00:33.000]   But if you're a digital services company, it's a lot easier to move across country,
[01:00:33.000 --> 01:00:35.000]   a lot easier to move across the world.
[01:00:35.000 --> 01:00:42.000]   And so the country that sets out the best system for people to come is going to gain.
[01:00:42.000 --> 01:00:45.000]   It's one of the reasons why I'm personally excited in the coming decades,
[01:00:45.000 --> 01:00:47.000]   I'm excited about what's happening in some other parts of the world,
[01:00:47.000 --> 01:00:53.000]   because behemoths, empires like the United States, don't think they have to compete anymore.
[01:00:53.000 --> 01:00:57.000]   But small, scrappy little nations, small, scrappy little islands,
[01:00:57.000 --> 01:01:02.000]   interesting, innovative countries who want to actually build something and go to the future, they do.
[01:01:02.000 --> 01:01:07.000]   Hopefully later this year I'll be in both the United Arab Emirates in Dubai, Abu Dhabi, Qatar,
[01:01:07.000 --> 01:01:13.000]   and also back in Asia, Singapore, Hong Kong, etc.
[01:01:13.000 --> 01:01:18.000]   And one of the things that I love about those places is the respect for wealth.
[01:01:18.000 --> 01:01:20.000]   And honestly, we'll see.
[01:01:20.000 --> 01:01:24.000]   But when I think about what the United States has been in its past,
[01:01:24.000 --> 01:01:30.000]   I feel like some of these countries have that same sense of optimism and gain and excitement
[01:01:30.000 --> 01:01:33.000]   that I don't sense a lot in the United States of America at this point.
[01:01:33.000 --> 01:01:35.000]   I think these things are going to contribute to it.
[01:01:35.000 --> 01:01:38.000]   Last point I want to make on this article is this.
[01:01:38.000 --> 01:01:45.000]   Warren Buffett in his response, he said this, okay.
[01:01:45.000 --> 01:01:49.000]   Let's read the two paragraphs.
[01:01:49.000 --> 01:02:01.000]   In 2018, Bloomberg reported an income of $1.9 billion.
[01:02:01.000 --> 01:02:05.000]   When it came to his taxes, Bloomberg managed to slash his bill by using deductions
[01:02:05.000 --> 01:02:08.000]   made possible by tax cuts passed during the Trump administration,
[01:02:08.000 --> 01:02:14.000]   charitable donations of $968.3 million, and credits for having paid foreign taxes.
[01:02:14.000 --> 01:02:21.000]   The end result was that he paid $70.7 million in income tax on that almost $2 billion in income.
[01:02:21.000 --> 01:02:26.000]   That amounts to just a 3.7% conventional income tax rate.
[01:02:26.000 --> 01:02:31.000]   Between 2014 and 2018, Bloomberg had a true tax rate of 1.3%.
[01:02:31.000 --> 01:02:36.000]   In a statement, a spokesman for Bloomberg noted that as a candidate,
[01:02:36.000 --> 01:02:39.000]   Bloomberg had advocated for a variety of tax hikes on the wealthy.
[01:02:39.000 --> 01:02:44.000]   "Mike Bloomberg pays the maximum tax rate on all federal, state, local,
[01:02:44.000 --> 01:02:47.000]   and international taxable income as prescribed by law," the spokesman wrote.
[01:02:47.000 --> 01:02:52.000]   And he cited Bloomberg's philanthropic giving, offering the calculation that,
[01:02:52.000 --> 01:02:56.000]   "Taken together, what Mike gives to charity and pays in taxes
[01:02:56.000 --> 01:03:02.000]   amounts to approximately 75% of his annual income."
[01:03:02.000 --> 01:03:06.000]   So he's making massive charitable donations that are offsetting his income tax.
[01:03:06.000 --> 01:03:10.000]   75% of his annual income going to charity and taxes.
[01:03:10.000 --> 01:03:13.000]   Earlier in the article, Buffett, when questioned,
[01:03:13.000 --> 01:03:19.000]   indicates that 99.5% of his fortune is being given to charity.
[01:03:19.000 --> 01:03:27.000]   99.5% of his fortune is being given to charity.
[01:03:27.000 --> 01:03:30.000]   But this is still not enough.
[01:03:30.000 --> 01:03:33.000]   It's never enough.
[01:03:33.000 --> 01:03:36.000]   As I have said in the past, if you're a wealthy person,
[01:03:36.000 --> 01:03:40.000]   it is in your own best interest to do what Mike Bloomberg does,
[01:03:40.000 --> 01:03:42.000]   and that's advocate for higher taxes.
[01:03:42.000 --> 01:03:44.000]   It's in your own best interest to do what Warren Buffett does,
[01:03:44.000 --> 01:03:46.000]   and that's to advocate for higher taxes.
[01:03:46.000 --> 01:03:49.000]   Whether you believe it or not, you don't really want to lie,
[01:03:49.000 --> 01:03:52.000]   but it's going to be a good PR move because people will see you,
[01:03:52.000 --> 01:03:54.000]   as even Buffett is repeatedly described in here,
[01:03:54.000 --> 01:03:58.000]   as the likable old grandfather who's always saying we should pay more.
[01:03:58.000 --> 01:04:01.000]   Even closing the article, "Buffett and his fellow billionaires
[01:04:01.000 --> 01:04:03.000]   have known this secret for a long time.
[01:04:03.000 --> 01:04:06.000]   As Buffett put it in 2011, there's been class warfare going on
[01:04:06.000 --> 01:04:09.000]   for the last 20 years and my class has won."
[01:04:09.000 --> 01:04:13.000]   So it's in your best interest to talk about raising taxes
[01:04:13.000 --> 01:04:15.000]   because it'll be good for your image.
[01:04:15.000 --> 01:04:19.000]   People will hate you a little less if you're successful.
[01:04:19.000 --> 01:04:22.000]   But it's still never enough.
[01:04:22.000 --> 01:04:27.000]   Buffett is saying 99.5% of my income is going to charity,
[01:04:27.000 --> 01:04:30.000]   and yet we should tax him more.
[01:04:30.000 --> 01:04:33.000]   So you'll always see these things.
[01:04:33.000 --> 01:04:39.000]   The most ardent tax proponents, Buffett and Bloomberg,
[01:04:39.000 --> 01:04:45.000]   refuse to send extra money to the U.S. government.
[01:04:45.000 --> 01:04:48.000]   They choose instead to give their money to charities.
[01:04:48.000 --> 01:04:50.000]   Why?
[01:04:50.000 --> 01:04:53.000]   Well, presumably because they would say that the charities
[01:04:53.000 --> 01:04:56.000]   are a better investment than the money sent to the U.S. government.
[01:04:56.000 --> 01:04:58.000]   They don't get more benefit.
[01:04:58.000 --> 01:05:02.000]   They always get to offset the money given to charities.
[01:05:02.000 --> 01:05:04.000]   And so back to that problem.
[01:05:04.000 --> 01:05:07.000]   Is it really the reason why we have crumbling infrastructure
[01:05:07.000 --> 01:05:10.000]   and broken, bankrupt social services, etc.?
[01:05:10.000 --> 01:05:15.000]   Is it really because we don't tax billionaires enough?
[01:05:15.000 --> 01:05:18.000]   Or is there something else at the core of it?
[01:05:18.000 --> 01:05:24.000]   Is there a reason why Warren Buffett is going to give 99.5% of his fortune
[01:05:24.000 --> 01:05:31.000]   to charity and not to government?
[01:05:31.000 --> 01:05:36.000]   And, final question, have you ever seen indications
[01:05:36.000 --> 01:05:39.000]   that a government that's given more money
[01:05:39.000 --> 01:05:44.000]   does better with more money than with less?
[01:05:44.000 --> 01:05:46.000]   I'm sure there are a few examples you could say is yes,
[01:05:46.000 --> 01:05:50.000]   but in general, my observation is no.
[01:05:50.000 --> 01:05:56.000]   Governments exist to take money and then squander it.
[01:05:56.000 --> 01:06:01.000]   So as we go today, I think you should pay attention to this.
[01:06:01.000 --> 01:06:05.000]   I can't imagine that more than, say, 20% of the people
[01:06:05.000 --> 01:06:10.000]   who started listening to this show are still with me an hour and five minutes later.
[01:06:10.000 --> 01:06:13.000]   This has been long and detailed.
[01:06:13.000 --> 01:06:16.000]   And I can't imagine that this particular show would appeal to more than
[01:06:16.000 --> 01:06:20.000]   one-tenth of 1% of the general public.
[01:06:20.000 --> 01:06:25.000]   But yet the ProPublica article is going to go very, very wide.
[01:06:25.000 --> 01:06:31.000]   So we're living in a time in which people don't know how to do analysis.
[01:06:31.000 --> 01:06:33.000]   They don't know how to ask these questions that we're asking.
[01:06:33.000 --> 01:06:37.000]   And public opinion is going to be very swayed by this.
[01:06:37.000 --> 01:06:41.000]   When you look at a nation like Singapore that started with a total backwater,
[01:06:41.000 --> 01:06:44.000]   you look at a nation like Dubai that 40 years ago
[01:06:44.000 --> 01:06:50.000]   was a tiny little fishing town and today is one of the most stunning cities in the world,
[01:06:50.000 --> 01:06:55.000]   you would think that it's pretty obvious that money and people will flow to you
[01:06:55.000 --> 01:06:58.000]   if you treat them well.
[01:06:58.000 --> 01:07:01.000]   And then you look at the direction that most people are going and you say,
[01:07:01.000 --> 01:07:04.000]   "Do we not know how to think? Do we not know how to listen?"
[01:07:04.000 --> 01:07:06.000]   There are still some people who come to the United States.
[01:07:06.000 --> 01:07:11.000]   Usually it's if they need a talent market that's not available in other countries,
[01:07:11.000 --> 01:07:15.000]   but that is changing very quickly and/or if they need access to VC money.
[01:07:15.000 --> 01:07:17.000]   You will still find a foreign investor who will come to the United States
[01:07:17.000 --> 01:07:21.000]   and start a business because there's deeper VC pockets in the US than anywhere else.
[01:07:21.000 --> 01:07:26.000]   But beyond that, a lot of this stuff is going to start going elsewhere.
[01:07:26.000 --> 01:07:31.000]   So I think you should be ready. You should be prepared.
[01:07:31.000 --> 01:07:33.000]   I'm not here to beat up on the United States.
[01:07:33.000 --> 01:07:34.000]   Most people aren't going to leave.
[01:07:34.000 --> 01:07:36.000]   Most people aren't going to renounce their citizenship.
[01:07:36.000 --> 01:07:38.000]   Some people are.
[01:07:38.000 --> 01:07:42.000]   But your company should be very proactive about having options.
[01:07:42.000 --> 01:07:46.000]   There's a reason why Halliburton moved a number of years ago to Dubai
[01:07:46.000 --> 01:07:48.000]   instead of Houston, Dallas.
[01:07:48.000 --> 01:07:50.000]   I guess they moved from Houston to Dallas, I think.
[01:07:50.000 --> 01:07:54.000]   And it takes time. You got to do it very slowly, maneuver things little by little.
[01:07:54.000 --> 01:07:57.000]   But in time, you can move your companies, you can move your wealth,
[01:07:57.000 --> 01:08:00.000]   you can move yourself.
[01:08:00.000 --> 01:08:06.000]   I don't have much confidence at this point in time that the fiscal conservatives
[01:08:06.000 --> 01:08:10.000]   and the people arguing for principle are going to win this particular culture war.
[01:08:10.000 --> 01:08:11.000]   I don't see it.
[01:08:11.000 --> 01:08:14.000]   I don't see anybody out publicly advocating for this.
[01:08:14.000 --> 01:08:19.000]   And I think that there's even just a strong sense of disgust by many people
[01:08:19.000 --> 01:08:25.000]   to the billionaires that even somebody who's principally against it will still say,
[01:08:25.000 --> 01:08:28.000]   "Well, I'm not too sad. Mark Zuckerberg has higher taxes.
[01:08:28.000 --> 01:08:32.000]   After all, Mark Zuckerberg deplatformed President Trump."
[01:08:32.000 --> 01:08:36.000]   Or, "Jeff Bezos killed all the local stores," blah, blah, blah.
[01:08:36.000 --> 01:08:39.000]   And so I don't think these guys are going to get much sympathy.
[01:08:39.000 --> 01:08:43.000]   Now, I hope I'm wrong, but I just think you should be careful and be aware.
[01:08:43.000 --> 01:08:46.000]   So in closing, all I want you to take is simply this.
[01:08:46.000 --> 01:08:49.000]   If you're going to talk about this stuff, ask someone, "What is fair?
[01:08:49.000 --> 01:08:52.000]   What would fair taxation be? And how would we know it?"
[01:08:52.000 --> 01:08:54.000]   Wealth taxes are a nightmare.
[01:08:54.000 --> 01:08:56.000]   They're a nightmare to figure out. They're a nightmare to calculate.
[01:08:56.000 --> 01:08:58.000]   They're a nightmare to pay.
[01:08:58.000 --> 01:09:02.000]   If it imposes, is even constitutional, I doubt it, but who knows?
[01:09:02.000 --> 01:09:05.000]   But time will tell. Time will tell.
[01:09:05.000 --> 01:09:07.000]   Hope you've enjoyed this analysis. Thank you so much.
[01:09:07.000 --> 01:09:10.000]   If my delivery was a little off, thank you for your patience with that.
[01:09:10.000 --> 01:09:12.000]   I've been fighting flu the last couple of days,
[01:09:12.000 --> 01:09:15.000]   and I'm going to get a COVID test tomorrow and see if I got COVID.
[01:09:15.000 --> 01:09:17.000]   Got the Rona.
[01:09:17.000 --> 01:09:20.000]   But anyway, I wasn't feeling 100%, but wanted to get this out to you before the weekend.
[01:09:20.000 --> 01:09:22.000]   Thank you so much.

