
[00:00:00.000 --> 00:00:03.000]   Your tough Tacoma is here.
[00:50:43.000 --> 00:50:48.000]   A little while ago, I said that it's almost hard to imagine
[00:50:48.000 --> 00:50:53.000]   how you would design a virus more perfectly in a novel
[00:50:53.000 --> 00:50:56.000]   versus COVID-19 as far as what it's doing.
[00:50:56.000 --> 00:51:02.000]   A long incubation period of asymptomatic transmissibility of the disease,
[00:51:02.000 --> 00:51:07.000]   a significant sickness and a not insignificant death rate,
[00:51:07.000 --> 00:51:10.000]   but not such a high death rate as to wipe that out really quickly.
[00:51:10.000 --> 00:51:12.000]   That's the stuff of a novel.
[00:51:12.000 --> 00:51:17.000]   But then you've got people like, say, Senator Tom Cotton,
[00:51:17.000 --> 00:51:22.000]   an official US senator, starts a couple of weeks ago,
[00:51:22.000 --> 00:51:27.000]   says that a study reported in The Lancet, evidently true,
[00:51:27.000 --> 00:51:32.000]   says that there is strains of the HIV virus in COVID-19
[00:51:32.000 --> 00:51:34.000]   and its genetic structure.
[00:51:34.000 --> 00:51:35.000]   That's strange.
[00:51:35.000 --> 00:51:37.000]   Now, I don't know anything about virology,
[00:51:37.000 --> 00:51:39.000]   but I don't know what that means, but it sounds bad.
[00:51:39.000 --> 00:51:42.000]   And here's this guy saying it publicly, saying it loudly.
[00:51:42.000 --> 00:51:45.000]   Now, I don't know who Senator Tom Cotton is.
[00:51:45.000 --> 00:51:50.000]   Maybe he's a kook, but maybe he's not, but he's saying it out loud.
[00:51:50.000 --> 00:51:54.000]   But then you start digging into the facts and you say, "Huh."
[00:51:54.000 --> 00:52:00.000]   They're saying that this virus officially is supposed to be emerged
[00:52:00.000 --> 00:52:04.000]   in a wet market in Wuhan, China.
[00:52:04.000 --> 00:52:11.000]   But the strange thing is that there's a Level 3 bioweapons lab in Wuhan, China
[00:52:11.000 --> 00:52:15.000]   that just happens to be a few blocks from this wet market.
[00:52:15.000 --> 00:52:22.000]   That seems like a really strange coincidence, really strange coincidence.
[00:52:22.000 --> 00:52:24.000]   But, well, it's probably just a coincidence.
[00:52:24.000 --> 00:52:27.000]   I'm not going to be a crazy conspiracy theorist,
[00:52:27.000 --> 00:52:35.000]   but I'll just go on and say that it probably did emerge in the seafood market.
[00:52:35.000 --> 00:52:39.000]   And after all, I don't want to be a wacko.
[00:52:39.000 --> 00:52:42.000]   So here's the New York Times headline.
[00:52:42.000 --> 00:52:46.000]   "Senator Tom Cotton repeats fringe theory of coronavirus origins.
[00:52:46.000 --> 00:52:49.000]   Scientists have dismissed suggestions that the Chinese government
[00:52:49.000 --> 00:52:52.000]   was behind the outbreak, but it's the kind of tale that gains traction
[00:52:52.000 --> 00:52:55.000]   among those who see China as a threat."
[00:52:55.000 --> 00:53:01.000]   By Alexandra Stevenson, back from February 17, 2020, so 10 days ago.
[00:53:01.000 --> 00:53:02.000]   Sorry, a week ago.
[00:53:02.000 --> 00:53:05.000]   "The rumor appeared shortly after the new coronavirus struck China
[00:53:05.000 --> 00:53:08.000]   and spread almost as quickly that the outbreak now afflicting people
[00:53:08.000 --> 00:53:11.000]   around the world had been manufactured by the Chinese government.
[00:53:11.000 --> 00:53:14.000]   The conspiracy theory lacks evidence and has been dismissed by scientists,
[00:53:14.000 --> 00:53:17.000]   but it has gained an audience with the help of well-connected critics
[00:53:17.000 --> 00:53:21.000]   of the Chinese government, such as Stephen K. Bannon,
[00:53:21.000 --> 00:53:23.000]   President Trump's former chief strategist,
[00:53:23.000 --> 00:53:26.000]   and on Sunday it got its biggest public boost yet.
[00:53:26.000 --> 00:53:29.000]   Speaking on Fox News, Senator Tom Cotton, Republican of Arkansas,
[00:53:29.000 --> 00:53:32.000]   raised the possibility that the virus had originated in a high-security
[00:53:32.000 --> 00:53:36.000]   biochemical lab in Wuhan, the Chinese city at the center of the outbreak.
[00:53:36.000 --> 00:53:39.000]   'We don't have evidence that this disease originated there,'
[00:53:39.000 --> 00:53:42.000]   the senator said, 'but because of China's duplicity and dishonesty
[00:53:42.000 --> 00:53:44.000]   from the beginning, we need to at least ask the question
[00:53:44.000 --> 00:53:47.000]   to see what the evidence says, and China right now is not giving
[00:53:47.000 --> 00:53:49.000]   that evidence on that question at all.'
[00:53:49.000 --> 00:53:52.000]   Mr. Cotton later walked back with the idea that the coronavirus
[00:53:52.000 --> 00:53:55.000]   was a Chinese bioweapon run amok, but it is the sort of tale
[00:53:55.000 --> 00:53:58.000]   that resonates with an expanding chorus of voices in Washington
[00:53:58.000 --> 00:54:01.000]   who see China as a growing Soviet-level threat to the United States,
[00:54:01.000 --> 00:54:04.000]   echoing the anti-communist thinking of the Cold War era."
[00:54:04.000 --> 00:54:06.000]   Anyway, that's enough.
[00:54:06.000 --> 00:54:09.000]   So, of course, now I don't want to be a conspiracy theorist,
[00:54:09.000 --> 00:54:12.000]   and if Tom Cotton is a Republican from Arkansas,
[00:54:12.000 --> 00:54:15.000]   he's probably an ignorant redneck hillbillies of some kind,
[00:54:15.000 --> 00:54:18.000]   and if it's Stephen K. Bannon, who's a critic of the Chinese government,
[00:54:18.000 --> 00:54:22.000]   well, he's not acceptable, and he's bad and banned and whatnot,
[00:54:22.000 --> 00:54:25.000]   so that's probably a conspiracy theory.
[00:54:25.000 --> 00:54:30.000]   But now here we are, a week later.
[00:54:30.000 --> 00:54:35.000]   Story from the Washington Examiner, February 22, 2020.
[00:54:35.000 --> 00:54:38.000]   Now, of course, we're very concerned because the Washington Examiner
[00:54:38.000 --> 00:54:40.000]   is not the Washington Post, and we're supposed to trust
[00:54:40.000 --> 00:54:42.000]   the Washington Post but not the Examiner, but whatever,
[00:54:42.000 --> 00:54:44.000]   let's just read the headline.
[00:54:44.000 --> 00:54:47.000]   "Tom Cotton demands answers after China's state newspaper
[00:54:47.000 --> 00:54:52.000]   says coronavirus originated outside wildlife market.
[00:54:52.000 --> 00:54:55.000]   A Republican senator says it's time for the Chinese Communist Party
[00:54:55.000 --> 00:54:58.000]   to reveal what it knows about the new coronavirus
[00:54:58.000 --> 00:55:01.000]   after the country's state-run newspaper reported
[00:55:01.000 --> 00:55:03.000]   that the mystery illness may not have originated
[00:55:03.000 --> 00:55:05.000]   from a seafood market in Wuhan."
[00:55:05.000 --> 00:55:09.000]   Wait a second. I thought we had proof that it was bat DNA
[00:55:09.000 --> 00:55:14.000]   and that it came from eating bats.
[00:55:14.000 --> 00:55:17.000]   "On Saturday, Senator Tom Cotton demanded answers
[00:55:17.000 --> 00:55:19.000]   while sharing a report from the Global Times,
[00:55:19.000 --> 00:55:22.000]   a Chinese daily newspaper operated by the CCP,
[00:55:22.000 --> 00:55:24.000]   Chinese Communist Party, citing new research that claims
[00:55:24.000 --> 00:55:26.000]   the virus is transmitted from human to human
[00:55:26.000 --> 00:55:28.000]   and didn't originate from animals at the seafood market.
[00:55:28.000 --> 00:55:31.000]   Although early reports claimed the illness was spread through food
[00:55:31.000 --> 00:55:33.000]   such as bat soup, snakes, or pangolins,
[00:55:33.000 --> 00:55:36.000]   researchers now believe patient zero, the original person
[00:55:36.000 --> 00:55:39.000]   with the infection, brought the disease to the Wuhan market
[00:55:39.000 --> 00:55:42.000]   from 'another location.'"
[00:55:42.000 --> 00:55:45.000]   "The English-language Global Times confirmed the data show
[00:55:45.000 --> 00:55:48.000]   the infection was 'introduced' to the market,
[00:55:48.000 --> 00:55:51.000]   adding fuel to skeptics who believe the CCP is failing to explain
[00:55:51.000 --> 00:55:53.000]   the full scope of the epidemic.
[00:55:53.000 --> 00:55:56.000]   The study was done by ChinaXiv,
[00:55:56.000 --> 00:56:00.000]   an 'open repository for scientific researchers'
[00:56:00.000 --> 00:56:03.000]   who believe one infected person accelerated the virus's spread
[00:56:03.000 --> 00:56:06.000]   during a visit to the market."
[00:56:06.000 --> 00:56:08.000]   "Cotton has repeatedly challenged the prevailing narrative
[00:56:08.000 --> 00:56:11.000]   surrounding the coronavirus outbreak as it has infected
[00:56:11.000 --> 00:56:14.000]   and killed patients in countries as widespread as Iran,
[00:56:14.000 --> 00:56:16.000]   Italy, and Japan."
[00:56:16.000 --> 00:56:19.000]   "In January, the Washington Times reported that Wuhan
[00:56:19.000 --> 00:56:22.000]   is home to China's most advanced virus research laboratory,
[00:56:22.000 --> 00:56:25.000]   the Wuhan Institute of Virology.
[00:56:25.000 --> 00:56:28.000]   The New York Post reported Saturday that Chinese Major General
[00:56:28.000 --> 00:56:31.000]   Shen Wei, the country's top expert in biological warfare,
[00:56:31.000 --> 00:56:35.000]   was sent to Wuhan last month to deal with the crisis."
[00:56:35.000 --> 00:56:38.000]   "More than 2,000 people have died and over 75,000 have been infected
[00:56:38.000 --> 00:56:41.000]   since the outbreak began earlier this year.
[00:56:41.000 --> 00:56:44.000]   However, it is difficult to ascertain the full size and scope of the illness."
[00:56:44.000 --> 00:56:47.000]   So, what do you do?
[00:56:47.000 --> 00:56:50.000]   What do you believe?
[00:56:50.000 --> 00:56:53.000]   How on earth do you make sense of this?
[00:56:53.000 --> 00:56:56.000]   My answer is simply this.
[00:56:56.000 --> 00:56:59.000]   I have no idea.
[00:56:59.000 --> 00:57:02.000]   All I know to do is to say,
[00:57:02.000 --> 00:57:05.000]   'Let me look at the information, consider the different sides,
[00:57:05.000 --> 00:57:08.000]   and then try to figure out what I can do
[00:57:08.000 --> 00:57:11.000]   that would seem prudent
[00:57:11.000 --> 00:57:14.000]   to protect myself and my family.'
[00:57:14.000 --> 00:57:17.000]   Now, I have not understood
[00:57:17.000 --> 00:57:20.000]   why the stock market was not reflecting
[00:57:20.000 --> 00:57:23.000]   the major concerns.
[00:57:23.000 --> 00:57:26.000]   When China is virtually shut down, and you have the world
[00:57:26.000 --> 00:57:29.000]   basically, we, the United States, are running on this,
[00:57:29.000 --> 00:57:32.000]   you wonder, 'What on earth?
[00:57:32.000 --> 00:57:35.000]   How is this not reflected in stock prices?'
[00:57:35.000 --> 00:57:38.000]   And so finally today, you start to have stock prices hammered.
[00:57:38.000 --> 00:57:41.000]   As I record this, down over 3%,
[00:57:41.000 --> 00:57:44.000]   almost 4% on some of the major indices.
[00:57:44.000 --> 00:57:47.000]   Now, could it bounce back by tomorrow?
[00:57:47.000 --> 00:57:50.000]   Of course it could. I don't know.
[00:57:50.000 --> 00:57:53.000]   But it's interesting to finally see that happen.
[00:57:53.000 --> 00:57:56.000]   I don't know how to tell you what's going to happen.
[00:57:56.000 --> 00:57:59.000]   All I know is the risk is real.
[00:57:59.000 --> 00:58:02.000]   The risk of a global flu pandemic is real.
[00:58:02.000 --> 00:58:05.000]   This particular flu pandemic
[00:58:05.000 --> 00:58:08.000]   hopefully is restrained.
[00:58:08.000 --> 00:58:11.000]   But if you were writing a novel
[00:58:11.000 --> 00:58:14.000]   based upon a knowledge of flu pandemics,
[00:58:14.000 --> 00:58:17.000]   about how a flu pandemic would develop,
[00:58:17.000 --> 00:58:20.000]   including the numbers, the spread,
[00:58:20.000 --> 00:58:23.000]   the responses, etc.,
[00:58:23.000 --> 00:58:26.000]   it would look like what you're seeing in the newspapers.
[00:58:26.000 --> 00:58:29.000]   It would look like what you're seeing in the newspapers
[00:58:29.000 --> 00:58:32.000]   or wherever you get your news.
[00:58:32.000 --> 00:58:35.000]   Everything is proceeding on the timeline that you would
[00:58:35.000 --> 00:58:38.000]   basically expect.
[00:58:38.000 --> 00:58:41.000]   Which means that the numbers are still small.
[00:58:41.000 --> 00:58:44.000]   But they might not be a month from now.
[00:58:44.000 --> 00:58:50.000]   Remember, think about the multiplying bacteria
[00:58:50.000 --> 00:58:53.000]   on a petri dish. 1 becomes 2, 2 becomes 4,
[00:58:53.000 --> 00:58:56.000]   4 becomes 8, 8 becomes 16,
[00:58:56.000 --> 00:58:59.000]   16 becomes 32,
[00:58:59.000 --> 00:59:02.000]   32 becomes 64, 64 becomes 128,
[00:59:02.000 --> 00:59:05.000]   128 becomes 256,
[00:59:05.000 --> 00:59:08.000]   256 becomes 512,
[00:59:08.000 --> 00:59:11.000]   512 becomes 1024,
[00:59:11.000 --> 00:59:14.000]   1024 becomes 2048,
[00:59:14.000 --> 00:59:17.000]   2048 becomes 4096,
[00:59:17.000 --> 00:59:20.000]   4096 becomes 8192.
[00:59:20.000 --> 00:59:23.000]   And we could go on, on,
[00:59:23.000 --> 00:59:26.000]   on, on, on.
[00:59:26.000 --> 00:59:29.000]   Now we're at 262,144,
[00:59:29.000 --> 00:59:32.000]   which becomes 524,000,
[00:59:32.000 --> 00:59:35.000]   becomes 1,048,000,
[00:59:35.000 --> 00:59:38.000]   becomes 2,097,000,
[00:59:38.000 --> 00:59:41.000]   becomes 4,194,000, becomes 8,388,000.
[00:59:41.000 --> 00:59:44.000]   It's a compound effect.
[00:59:44.000 --> 00:59:47.000]   Now that was doubling.
[00:59:47.000 --> 00:59:50.000]   But with a viral infection,
[00:59:50.000 --> 00:59:53.000]   it can be far worse.
[00:59:53.000 --> 00:59:56.000]   This is where we go back to the number of people that each person
[00:59:56.000 --> 00:59:59.000]   transmits it to. If one person transmits it to
[00:59:59.000 --> 01:00:02.000]   two people, you have a major
[01:00:02.000 --> 01:00:05.000]   effect. But what if one person is non-symptomatic
[01:00:05.000 --> 01:00:08.000]   for two weeks, and
[01:00:08.000 --> 01:00:11.000]   they transmit it to six people?
[01:00:11.000 --> 01:00:14.000]   You would say, "Well, what is it?" I don't know. The data
[01:00:14.000 --> 01:00:17.000]   is unreliable.
[01:00:17.000 --> 01:00:20.000]   I don't know. And so now that it's starting to get spread
[01:00:20.000 --> 01:00:23.000]   outside of China, now hopefully we'll start to get better
[01:00:23.000 --> 01:00:26.000]   data on the transmissibility, etc. But the point is,
[01:00:26.000 --> 01:00:29.000]   even all that data comes after the fact.
[01:00:29.000 --> 01:00:32.000]   It comes after you need it.
[01:00:32.000 --> 01:00:35.000]   Because one person can still be
[01:00:35.000 --> 01:00:38.000]   infecting multiple people. And so it goes
[01:00:38.000 --> 01:00:41.000]   slow, slow, slow, until it goes fast, fast, fast.
[01:00:41.000 --> 01:00:44.000]   So let's talk about what you can do to prepare.
[01:00:44.000 --> 01:00:47.000]   For the last hour, I've tried
[01:00:47.000 --> 01:00:50.000]   to be thoughtful, and I've tried to be
[01:00:50.000 --> 01:00:53.000]   thoughtful. I've tried to show you
[01:00:53.000 --> 01:00:56.000]   my line of thinking so that you can judge whether you believe
[01:00:56.000 --> 01:00:59.000]   it's rational or not rational. I've tried to
[01:00:59.000 --> 01:01:02.000]   talk about the unknowns of which there are
[01:01:02.000 --> 01:01:05.000]   legion. But at the end of the
[01:01:05.000 --> 01:01:08.000]   day, once you come to a perspective, you've got to say,
[01:01:08.000 --> 01:01:11.000]   "Well, what can I do to prepare?" And so what I often
[01:01:11.000 --> 01:01:22.000]   come to on these questions is the simple reality that I don't know what the future can hold.
[01:01:22.000 --> 01:01:29.000]   And so I often judge what I should do based upon the cost of preparing versus the cost of not preparing.
[01:01:29.000 --> 01:01:32.000]   And what I've often found when I've done that analysis is
[01:01:32.000 --> 01:01:37.000]   the cost of not preparing is unacceptable,
[01:01:37.000 --> 01:01:43.000]   whereas the cost of preparing and being wrong is acceptable.
[01:01:43.000 --> 01:01:46.000]   I noticed, I was browsing around and I noticed
[01:01:46.000 --> 01:01:49.000]   Nicholas Nassim Taleb posted this morning, where he wrote a tweet
[01:01:49.000 --> 01:01:52.000]   and he was talking about this concept
[01:01:52.000 --> 01:01:55.000]   about basically freaking out. His
[01:01:55.000 --> 01:01:58.000]   argument is you should be freaking out if you understand how infections
[01:01:58.000 --> 01:02:01.000]   work. The answer, what other people will call an overreaction, just
[01:02:01.000 --> 01:02:04.000]   simply indicates ignorance on their behalf. And he wrote
[01:02:04.000 --> 01:02:07.000]   this, he wrote this tweet, he said, "When paranoid, you can be wrong
[01:02:07.000 --> 01:02:10.000]   1,000 times and you will survive.
[01:02:10.000 --> 01:02:13.000]   If non-paranoid, wrong once
[01:02:13.000 --> 01:02:16.000]   and you, your genes, and the rest
[01:02:16.000 --> 01:02:19.000]   of your group are done."
[01:02:19.000 --> 01:02:22.000]   It's a huge mystery that academics who deal with risk,
[01:02:22.000 --> 01:02:25.000]   rationality, sub-forecasting, and
[01:02:25.000 --> 01:02:28.000]   super-forecasting fail to get it.
[01:02:28.000 --> 01:02:31.000]   There's obviously some
[01:02:31.000 --> 01:02:34.000]   blanking on the words,
[01:02:34.000 --> 01:02:37.000]   some sarcasm there.
[01:02:37.000 --> 01:02:40.000]   So, "When paranoid, you can be wrong 1,000 times and you will
[01:02:40.000 --> 01:02:43.000]   survive. If non-paranoid, wrong once and you, your genes,
[01:02:43.000 --> 01:02:46.000]   and the rest of the group are done." So, a month
[01:02:46.000 --> 01:02:49.000]   ago when I talked to you about preparing for
[01:02:49.000 --> 01:02:52.000]   flu pandemic,
[01:02:52.000 --> 01:02:55.000]   I said to you,
[01:02:55.000 --> 01:02:58.000]   I said, "Listen, you can prepare to be
[01:02:58.000 --> 01:03:01.000]   quarantined. Quarantine is the most likely
[01:03:01.000 --> 01:03:04.000]   outcome. And if you will prepare to be
[01:03:04.000 --> 01:03:07.000]   quarantined, there's very little cost to it." I said, "Purchase
[01:03:07.000 --> 01:03:10.000]   some extra food, buy some shelf-stable food
[01:03:10.000 --> 01:03:13.000]   so that you don't have to go out to the supermarket and just prepare to basically
[01:03:13.000 --> 01:03:16.000]   be sitting in your house for a few weeks, something like that."
[01:03:16.000 --> 01:03:19.000]   That is the
[01:03:19.000 --> 01:03:22.000]   basic action step. Now, if you think about something
[01:03:22.000 --> 01:03:25.000]   as simple as that, what is the cost
[01:03:25.000 --> 01:03:28.000]   of not preparing? What is the cost of not
[01:03:28.000 --> 01:03:31.000]   buying extra food? Well, potentially
[01:03:31.000 --> 01:03:34.000]   it's deadly. If you don't have food, you're
[01:03:34.000 --> 01:03:37.000]   not going to sit in your apartment and starve to death. So, you're going to go out
[01:03:37.000 --> 01:03:40.000]   to a market or you're going to go to a neighbor, you're going to go somewhere
[01:03:40.000 --> 01:03:43.000]   and try to find some food. That's what you will wind up doing.
[01:03:43.000 --> 01:03:46.000]   Well, if that potentially could expose you to the virus,
[01:03:46.000 --> 01:03:49.000]   thus potentially infecting
[01:03:49.000 --> 01:03:52.000]   you, potentially infecting your whole family, potentially leading
[01:03:52.000 --> 01:03:55.000]   to death in some of your family members.
[01:03:55.000 --> 01:03:58.000]   Now, let's contrast that
[01:03:58.000 --> 01:04:01.000]   outcome with your being paranoid.
[01:04:01.000 --> 01:04:04.000]   You're saying, "I'm going to go and I'm going to stock up on food."
[01:04:04.000 --> 01:04:07.000]   So, you do what I recommended. You go to the grocery store,
[01:04:07.000 --> 01:04:10.000]   you go to a big box store, wherever you shop, and you
[01:04:10.000 --> 01:04:13.000]   stock up on extra food
[01:04:13.000 --> 01:04:16.000]   to put in your house.
[01:04:16.000 --> 01:04:19.000]   You buy a couple thousand dollars worth of food.
[01:04:19.000 --> 01:04:22.000]   Now, you have two months, three months of food in your house.
[01:04:22.000 --> 01:04:25.000]   Well, let's assume that in a worst case scenario,
[01:04:25.000 --> 01:04:28.000]   the virus comes, you can now stay at home
[01:04:28.000 --> 01:04:31.000]   and keep your family protected,
[01:04:31.000 --> 01:04:34.000]   stay safe, and potentially avoiding
[01:04:34.000 --> 01:04:37.000]   any loss of life in your family. Now, the problem
[01:04:37.000 --> 01:04:40.000]   is you'll never know if you were right because in that
[01:04:40.000 --> 01:04:43.000]   situation, you'll never know if that action
[01:04:43.000 --> 01:04:46.000]   was the thing that protected you, which is
[01:04:46.000 --> 01:04:49.000]   really annoying. Back to the contrast of a flu pandemic
[01:04:49.000 --> 01:04:52.000]   with an EMP
[01:04:52.000 --> 01:04:55.000]   or a nuclear disaster. If you put a
[01:04:55.000 --> 01:04:58.000]   fallout shelter in your basement, well, you know
[01:04:58.000 --> 01:05:01.000]   if a nuclear bomb goes off that you probably saved your family's
[01:05:01.000 --> 01:05:04.000]   life because you know that the radiation levels,
[01:05:04.000 --> 01:05:07.000]   the fallout levels, fallout radiation were life-threatening
[01:05:07.000 --> 01:05:10.000]   and sickness-inducing for your neighbors, but you know
[01:05:10.000 --> 01:05:13.000]   that your family is safe because you had the foresight to put in
[01:05:13.000 --> 01:05:16.000]   a radiation shelter when everyone would have laughed at you if you told them you were
[01:05:16.000 --> 01:05:19.000]   doing it. Or what about the fact that you kept all,
[01:05:19.000 --> 01:05:22.000]   you know, you kept a backup set of electronics for your
[01:05:22.000 --> 01:05:25.000]   vehicle, maybe you kept an old car in the garage
[01:05:25.000 --> 01:05:28.000]   that didn't even have electronics, and then
[01:05:28.000 --> 01:05:31.000]   you kept some backup radios and backup power
[01:05:31.000 --> 01:05:34.000]   sources in a Faraday cage, you know, down in your
[01:05:34.000 --> 01:05:37.000]   basement, and maybe you put a, you know, a metal
[01:05:37.000 --> 01:05:40.000]   cloth over your generator and you protected it with some
[01:05:40.000 --> 01:05:43.000]   shielding. And so after the EMP event,
[01:05:43.000 --> 01:05:46.000]   your generator still works, you still have functional radios
[01:05:46.000 --> 01:05:49.000]   and electronic equipment and functional computer, and so
[01:05:49.000 --> 01:05:52.000]   while your neighbors have no
[01:05:52.000 --> 01:05:55.000]   knowledge of what's going on, you have radios, while your
[01:05:55.000 --> 01:05:58.000]   neighbors have no cars that work, you have a car that works, etc.
[01:05:58.000 --> 01:06:01.000]   You're vindicated in your preparation, in your foresight.
[01:06:01.000 --> 01:06:04.000]   But with the flu, you will never be vindicated.
[01:06:04.000 --> 01:06:07.000]   You won't know if you saved your family's life by
[01:06:07.000 --> 01:06:10.000]   staying at home.
[01:06:10.000 --> 01:06:13.000]   Now what about the flip side? What if you're completely wrong?
[01:06:13.000 --> 01:06:16.000]   Well, you have some extra food, and then
[01:06:16.000 --> 01:06:19.000]   you know, the next few months after the danger
[01:06:19.000 --> 01:06:22.000]   flows past, then you simply
[01:06:22.000 --> 01:06:25.000]   eat that food, if it's food that you would normally buy.
[01:06:25.000 --> 01:06:28.000]   Or if you have some extra food and it's food that you don't eat,
[01:06:28.000 --> 01:06:31.000]   then maybe you cook it up for a party, right?
[01:06:31.000 --> 01:06:34.000]   You bought a bunch of flour and you use it up in a big bread baking
[01:06:34.000 --> 01:06:37.000]   bash. Or you give it away to somebody who doesn't have food.
[01:06:37.000 --> 01:06:40.000]   Somebody who's homeless or somebody who's in need.
[01:06:40.000 --> 01:06:43.000]   Or you give it to a food pantry
[01:06:43.000 --> 01:06:46.000]   and you take a tax deduction for it. I mean, there's no
[01:06:46.000 --> 01:06:49.000]   there's just no downside. And much of preparation is like that.
[01:06:49.000 --> 01:06:52.000]   When you do the risks of
[01:06:52.000 --> 01:06:55.000]   "What if I'm paranoid and I'm wrong?" Well,
[01:06:55.000 --> 01:06:58.000]   okay, these are minor risks. So I give away
[01:06:58.000 --> 01:07:01.000]   $2,000 worth of food to a charity
[01:07:01.000 --> 01:07:04.000]   and I take a deduction for it. Minor
[01:07:04.000 --> 01:07:07.000]   risk. Not going to be a big deal. Versus "Death of my
[01:07:07.000 --> 01:07:10.000]   child?" Big deal. Very
[01:07:10.000 --> 01:07:13.000]   big deal. So, let's
[01:07:13.000 --> 01:07:16.000]   reiterate where we've come so far. I've explained to you the problem
[01:07:16.000 --> 01:07:19.000]   with analysis. That it's very hard
[01:07:19.000 --> 01:07:22.000]   to analyze this rightly. The risk is
[01:07:22.000 --> 01:07:25.000]   very real. It's proven to
[01:07:25.000 --> 01:07:28.000]   happen before in human history. And
[01:07:28.000 --> 01:07:32.000]   it's very feasible and conceivable
[01:07:32.000 --> 01:07:36.000]   that COVID-19 could
[01:07:36.000 --> 01:07:39.000]   continue to expand on a global basis.
[01:07:39.000 --> 01:07:42.000]   And it could have devastating civilization
[01:07:42.000 --> 01:07:45.000]   altering effects. If
[01:07:45.000 --> 01:07:48.000]   COVID-19 were to kill people
[01:07:48.000 --> 01:07:51.000]   with the same severity as the Spanish flu did,
[01:07:51.000 --> 01:07:54.000]   it would probably be 200-300 million people around
[01:07:54.000 --> 01:07:57.000]   the world that would be dead.
[01:07:57.000 --> 01:08:00.000]   Now, that would be bad. But the bigger
[01:08:00.000 --> 01:08:03.000]   effect is economic. Okay? So, just what I've talked about.
[01:08:03.000 --> 01:08:06.000]   We don't know. We're in the fog of war. We don't know
[01:08:06.000 --> 01:08:09.000]   what can happen. So all we can do is say, "This could happen.
[01:08:09.000 --> 01:08:12.000]   It's reasonable. It's plausible. The evidence
[01:08:12.000 --> 01:08:15.000]   is uncertain. We don't know who to believe. Don't know what to trust.
[01:08:15.000 --> 01:08:18.000]   But we could do it. But these things could happen."
[01:08:18.000 --> 01:08:21.000]   Then I've talked about how it's worth
[01:08:21.000 --> 01:08:24.000]   preparing. The final thing that you have to know
[01:08:24.000 --> 01:08:27.000]   is you have to remember two final things. First,
[01:08:27.000 --> 01:08:30.000]   you have to remember that the time to prepare is before everyone else wants to
[01:08:30.000 --> 01:08:33.000]   prepare because you've got to be early. Better to be a month
[01:08:33.000 --> 01:08:36.000]   early than a minute late in this kind of stuff.
[01:08:36.000 --> 01:08:39.000]   Right now, there are really not
[01:08:39.000 --> 01:08:42.000]   any significant shortages of anything
[01:08:42.000 --> 01:08:45.000]   that you need, other than possibly some shortages
[01:08:45.000 --> 01:08:48.000]   in some places of things like face masks.
[01:08:48.000 --> 01:08:51.000]   So you can be early today and you can go out and you can
[01:08:51.000 --> 01:08:54.000]   prepare, whatever that means to you.
[01:08:54.000 --> 01:08:57.000]   But if you're a minute late and the shortages are there,
[01:08:57.000 --> 01:09:00.000]   there's not going to be resupply coming from China for a very
[01:09:00.000 --> 01:09:03.000]   long time.
[01:09:03.000 --> 01:09:06.000]   So in some ways, you should start thinking about
[01:09:06.000 --> 01:09:09.000]   full shelves as
[01:09:09.000 --> 01:09:12.000]   "This is it." Now, it's obviously
[01:09:12.000 --> 01:09:15.000]   not the case for some things.
[01:09:15.000 --> 01:09:18.000]   Some things are produced locally, etc. But if there's something
[01:09:18.000 --> 01:09:21.000]   that you've been wanting to buy that comes from China,
[01:09:21.000 --> 01:09:24.000]   I'd recommend you buy it. If you have an Amazon
[01:09:24.000 --> 01:09:27.000]   shopping cart that's got things that you've been sitting on
[01:09:27.000 --> 01:09:30.000]   and you recognize that those things come from China or
[01:09:30.000 --> 01:09:33.000]   have components that are sourced in China,
[01:09:33.000 --> 01:09:36.000]   I would hit the buy button and have that stuff shipped out.
[01:09:36.000 --> 01:09:39.000]   If I were in the stores and I noticed something
[01:09:39.000 --> 01:09:42.000]   that I'd like to have that, if this flu pandemic became
[01:09:42.000 --> 01:09:45.000]   worse, I'd like to have that, whatever that is,
[01:09:45.000 --> 01:09:48.000]   I would get it. Because
[01:09:48.000 --> 01:09:51.000]   there's a very plausible argument that would say
[01:09:51.000 --> 01:09:54.000]   there's not resupply coming for a very long time.
[01:09:54.000 --> 01:09:57.000]   I've elsewhere talked about
[01:09:57.000 --> 01:10:00.000]   the problem with just-in-time inventory. In fact, let me
[01:10:00.000 --> 01:10:03.000]   reference that podcast number for you so you can listen to it.
[01:10:03.000 --> 01:10:06.000]   That would be episode 581
[01:10:06.000 --> 01:10:09.000]   published September 7, 2018 called
[01:10:09.000 --> 01:10:12.000]   "Understanding Why Money Doesn't Work Sometimes"
[01:10:12.000 --> 01:10:15.000]   or "Understanding Just-in-Time Inventory Management".
[01:10:15.000 --> 01:10:18.000]   That was an audio explanation that I pulled from
[01:10:18.000 --> 01:10:21.000]   another show and shared on my show that I thought was one of the best
[01:10:21.000 --> 01:10:24.000]   explanations of just-in-time inventory systems. Just-in-time
[01:10:24.000 --> 01:10:27.000]   inventory systems are wonderful. Let me give you
[01:10:27.000 --> 01:10:30.000]   the two-minute synopsis. The concept is
[01:10:30.000 --> 01:10:33.000]   with a just-in-time inventory system, you don't
