
[00:00:00.000 --> 00:00:04.000]   Your tough Tacoma is here.
[00:56:50.000 --> 00:56:51.000]   You had bought a house.
[00:56:51.000 --> 00:56:53.000]   You were paying it down.
[00:56:53.000 --> 00:56:55.000]   You were saving money.
[00:56:55.000 --> 00:56:56.000]   You were investing in the stock market.
[00:56:56.000 --> 00:57:00.000]   You were investing in whatever the local version of a retirement account is, etc.
[00:57:00.000 --> 00:57:04.000]   You were kind of building your life with those expectations.
[00:57:04.000 --> 00:57:08.000]   Then your government goes and says, "We're going to go and expand into Ukraine.
[00:57:08.000 --> 00:57:12.000]   We're going to take back our territory in Ukraine because Ukraine is Russia, blah, blah, blah,"
[00:57:12.000 --> 00:57:13.000]   and they initiate a war.
[00:57:13.000 --> 00:57:15.000]   Immediately, everything falls apart.
[00:57:15.000 --> 00:57:20.000]   You lose your job because the Western company that you were working for pulls out
[00:57:20.000 --> 00:57:23.000]   or they fire you because they don't want to work with Russians.
[00:57:23.000 --> 00:57:26.000]   You lose your – you still have your bank accounts,
[00:57:26.000 --> 00:57:29.000]   but you lose the ability to spend them around the world.
[00:57:29.000 --> 00:57:31.000]   You lose, very quickly, your freedom.
[00:57:31.000 --> 00:57:37.000]   You're drafted into war to go off to fight some war that, whether you want to fight or not,
[00:57:37.000 --> 00:57:43.000]   the point is to say the idea that a government could force you to go and fight for them
[00:57:43.000 --> 00:57:47.000]   is the ultimate expression of slavery.
[00:57:47.000 --> 00:57:52.000]   If you want out of that, you have to think laterally about the solutions
[00:57:52.000 --> 00:57:55.000]   that would have saved you from that situation.
[00:57:55.000 --> 00:57:59.000]   That's why Americans should be thinking about that today.
[00:57:59.000 --> 00:58:01.000]   Canadians should be thinking about that today.
[00:58:01.000 --> 00:58:03.000]   Germans should be thinking about that today
[00:58:03.000 --> 00:58:07.000]   because we don't know what the world looks like 20 years from now.
[00:58:07.000 --> 00:58:12.000]   But that doesn't mean that we shouldn't invest into stocks.
[00:58:12.000 --> 00:58:18.000]   I think that that's my basic argument in favor of, yes, investing in stocks,
[00:58:18.000 --> 00:58:22.000]   but recognizing that there are other forms of investment,
[00:58:22.000 --> 00:58:27.000]   other forms of protection, other forms of insurance that are important as well.
[00:58:27.000 --> 00:58:31.000]   Let me now talk to your bond question.
[00:58:31.000 --> 00:58:35.000]   There's nothing wrong with bonds, nothing at all.
[00:58:35.000 --> 00:58:43.000]   I-bonds, treasuries, anything can serve as a valuable piece of the financial –
[00:58:43.000 --> 00:58:45.000]   a valuable tool in the financial toolbox.
[00:58:45.000 --> 00:58:48.000]   That's all these things are, is they're financial tools.
[00:58:48.000 --> 00:58:53.000]   We should look – the way that we decide what we invest in is simply –
[00:58:53.000 --> 00:58:59.000]   should be in all situations, we should look at what our goals are for the money
[00:58:59.000 --> 00:59:03.000]   and then ask ourselves what opportunities or what tools do I have
[00:59:03.000 --> 00:59:05.000]   that could help me achieve those goals
[00:59:05.000 --> 00:59:09.000]   and then choose the best tool for that application.
[00:59:09.000 --> 00:59:14.000]   So why are – let me give a couple of examples, then we'll turn to bonds.
[00:59:14.000 --> 00:59:23.000]   If I'm looking for a tool to give my child his weekly allowance
[00:59:23.000 --> 00:59:28.000]   so that he can go and spend money on something this week in a store,
[00:59:28.000 --> 00:59:33.000]   the tool for that is a $20 bill or whatever the local version of that is.
[00:59:33.000 --> 00:59:39.000]   If I'm looking for a tool that will allow me to save money to pay a contractor
[00:59:39.000 --> 00:59:44.000]   to replace my kitchen on my house like the previous caller,
[00:59:44.000 --> 00:59:51.000]   then the tool for that is going to be a bank account that I can write checks from
[00:59:51.000 --> 00:59:56.000]   where the money is going to be stable and not go down by whatever percentage.
[00:59:56.000 --> 00:59:58.000]   Looking at you, Bitcoin, right?
[00:59:58.000 --> 01:00:00.000]   So I want it in U.S. dollars in a bank account
[01:00:00.000 --> 01:00:04.000]   and I want an FDIC-insured bank account because I'm going to save up $100,000 there
[01:00:04.000 --> 01:00:08.000]   to be able to write a check to my contractor to pay for my house renovation.
[01:00:08.000 --> 01:00:14.000]   If I'm looking for a tool that allows me to instantaneously send money
[01:00:14.000 --> 01:00:19.000]   to the other side of the world and to do it without the risk of getting canceled
[01:00:19.000 --> 01:00:27.000]   by PayPal and Venmo and Stripe and the bank because I've got an unacceptable political opinion,
[01:00:27.000 --> 01:00:30.000]   looking at you, Canada, then all of a sudden,
[01:00:30.000 --> 01:00:35.000]   Bitcoin looks really, really attractive to me in that scenario.
[01:00:35.000 --> 01:00:39.000]   If I'm looking for a tool that allows me to say,
[01:00:39.000 --> 01:00:44.000]   "How can I own a piece of a company, a small piece of a company,
[01:00:44.000 --> 01:00:49.000]   that is making money, that has customers, that is expanding its base all around the world?"
[01:00:49.000 --> 01:00:53.000]   then a stock looks really, really attractive because that's what it is.
[01:00:53.000 --> 01:01:00.000]   If I'm looking for a tool that allows me to lend money to another entity
[01:01:00.000 --> 01:01:04.000]   at a stated rate of interest and I'm happy with that rate of interest
[01:01:04.000 --> 01:01:08.000]   and I consider it guaranteed and safe and I can get by with it,
[01:01:08.000 --> 01:01:10.000]   then a bond looks really, really attractive.
[01:01:10.000 --> 01:01:13.000]   That's fundamentally what a bond is. That's what it does.
[01:01:13.000 --> 01:01:18.000]   You're lending money to a company or to a government, to a municipality, etc.
[01:01:18.000 --> 01:01:20.000]   for a stated rate of interest.
[01:01:20.000 --> 01:01:23.000]   As long as you own that bond and as long as they make their payments,
[01:01:23.000 --> 01:01:28.000]   you'll get your money back. That's what they are. That's how they work.
[01:01:28.000 --> 01:01:34.000]   So the applicability of that tool or the appropriateness of that tool
[01:01:34.000 --> 01:01:41.000]   will depend upon the goals of the person that is making the decision.
[01:01:41.000 --> 01:01:44.000]   I've talked extensively here in Radical Personal Finance.
[01:01:44.000 --> 01:01:47.000]   I'm different than most financial advisors.
[01:01:47.000 --> 01:01:52.000]   I encourage the appropriate use of whole life insurance.
[01:01:52.000 --> 01:01:59.000]   When I talk about it, I specifically say that it is invalid to compare
[01:01:59.000 --> 01:02:02.000]   the financial performance of a whole life insurance policy
[01:02:02.000 --> 01:02:08.000]   to that of a piece of stock, a stock investment.
[01:02:08.000 --> 01:02:12.000]   Because when you do that, you're choosing two different tools
[01:02:12.000 --> 01:02:14.000]   that have two different risk profiles.
[01:02:14.000 --> 01:02:20.000]   Insurance companies run their portfolios primarily based on fixed income investments,
[01:02:20.000 --> 01:02:24.000]   bonds, because the tool that they need is a tool that gives them certainty
[01:02:24.000 --> 01:02:26.000]   of being able to pay their claims.
[01:02:26.000 --> 01:02:30.000]   That is what they do. That's why they need it.
[01:02:30.000 --> 01:02:32.000]   That's why they choose bonds.
[01:02:32.000 --> 01:02:36.000]   Because those bonds give them certainty and they can match their expected outflows
[01:02:36.000 --> 01:02:40.000]   of paying insurance claims with their investment portfolio.
[01:02:40.000 --> 01:02:42.000]   Now back to your situation.
[01:02:42.000 --> 01:02:48.000]   If somebody is looking for a tool that allows them to save some money
[01:02:48.000 --> 01:02:52.000]   for five years and at a certain rate of interest and a guaranteed return,
[01:02:52.000 --> 01:02:55.000]   a bond is perfect. Go buy a five-year bond.
[01:02:55.000 --> 01:03:01.000]   Where I disagree with the use of bonds is if somebody's tool is to say,
[01:03:01.000 --> 01:03:06.000]   "I want to build up large amounts of wealth over an expected timeframe
[01:03:06.000 --> 01:03:08.000]   of investment of decades."
[01:03:08.000 --> 01:03:13.000]   And my reason for that is simply this.
[01:03:13.000 --> 01:03:21.000]   Owners of companies generally get richer than lenders to companies.
[01:03:21.000 --> 01:03:25.000]   Owners get richer than lenders.
[01:03:25.000 --> 01:03:30.000]   And you can go and see this all throughout society.
[01:03:30.000 --> 01:03:36.000]   That people who own companies that do well generally get richer.
[01:03:36.000 --> 01:03:38.000]   It's not to say that all of them do.
[01:03:38.000 --> 01:03:41.000]   You could own one company that goes bankrupt and wish you,
[01:03:41.000 --> 01:03:45.000]   instead of starting the company, had gone and invested the money
[01:03:45.000 --> 01:03:47.000]   and lent the money to someone else.
[01:03:47.000 --> 01:03:50.000]   But if you own enough companies and you have enough diversification,
[01:03:50.000 --> 01:03:52.000]   owners get richer than lenders.
[01:03:52.000 --> 01:03:57.000]   Stockholders, because of the increased risk that they take with variability
[01:03:57.000 --> 01:04:01.000]   and volatility, get richer than bondholders do.
[01:04:01.000 --> 01:04:06.000]   Companies have to pay the bondholders first.
[01:04:06.000 --> 01:04:10.000]   That's why bonds are safer than stocks because bondholders come
[01:04:10.000 --> 01:04:14.000]   before stockholders in the liquidation of a company,
[01:04:14.000 --> 01:04:17.000]   but they pay the bondholders a fixed rate of interest,
[01:04:17.000 --> 01:04:21.000]   where they allow the stockholders to participate in the shares of profit.
[01:04:21.000 --> 01:04:26.000]   So if you give me 20 or 30 years, I can't think of any scenario
[01:04:26.000 --> 01:04:33.000]   in which somebody who's lending to a company is going to make more money
[01:04:33.000 --> 01:04:37.000]   than someone who is owning that company.
[01:04:37.000 --> 01:04:40.000]   As long as there's sufficient diversification in a portfolio
[01:04:40.000 --> 01:04:43.000]   for the potential bankruptcy of any one particular company
[01:04:43.000 --> 01:04:45.000]   or any one particular industry.
[01:04:45.000 --> 01:04:46.000]   That's my argument.
[01:04:46.000 --> 01:04:49.000]   I don't see how you could get it the other way around.
[01:04:49.000 --> 01:04:54.000]   And so the appropriateness of a bond is either as a dampening effect
[01:04:54.000 --> 01:04:58.000]   on a portfolio, to say I'm going to have 80% stocks and 20% bonds
[01:04:58.000 --> 01:05:02.000]   to dampen out the return so there's cash inflows from the bond portfolio
[01:05:02.000 --> 01:05:06.000]   or the bond portfolio is affected by interest rates,
[01:05:06.000 --> 01:05:09.000]   inversely to the stock portfolio, that's the modern portfolio theory
[01:05:09.000 --> 01:05:14.000]   applicability of bonds, or that you need it for a specific cash outflow
[01:05:14.000 --> 01:05:16.000]   that's in a certain period of time.
[01:05:16.000 --> 01:05:20.000]   But if you're just investing for the long term, investing for your retirement,
[01:05:20.000 --> 01:05:23.000]   investing for your children's wealth, your children's children's wealth, etc.,
[01:05:23.000 --> 01:05:28.000]   then you want to own companies and participate fully in the profits
[01:05:28.000 --> 01:05:30.000]   and then have appropriate financial planning that's going to allow you
[01:05:30.000 --> 01:05:37.000]   to protect yourself against those variations of the ups and downs
[01:05:37.000 --> 01:05:41.000]   of the portfolio so that you don't have to sell when times are bad.
[01:05:41.000 --> 01:05:46.000]   And that's why I think in the long run stocks are going to do much better
[01:05:46.000 --> 01:05:47.000]   than bonds.
[01:05:47.000 --> 01:05:51.000]   It's just a basic idea that owners get wealthier than lenders.
[01:05:51.000 --> 01:05:53.000]   Vincent, I know you fell off in the middle, so I don't know what you heard
[01:05:53.000 --> 01:05:58.000]   or what you didn't hear, but that's my answer to your various questions.
[01:05:58.000 --> 01:06:00.000]   I called right back in. Thank you so much.
[01:06:00.000 --> 01:06:02.000]   I mean, look, I'll be honest with you.
[01:06:02.000 --> 01:06:04.000]   I don't think the stock market's going to go away.
[01:06:04.000 --> 01:06:11.000]   My prediction, if you will, is more of a Japan-style malaise.
[01:06:11.000 --> 01:06:17.000]   And I think there will be individual successes, plenty of them.
[01:06:17.000 --> 01:06:21.000]   But I'm wondering if as a whole the stock market is going to continue
[01:06:21.000 --> 01:06:25.000]   to go up, or at least on average 7% a year.
[01:06:25.000 --> 01:06:30.000]   Again, in my opinion-- a problem that's not my show--
[01:06:30.000 --> 01:06:33.000]   I think I'm tending towards more inflation protection.
[01:06:33.000 --> 01:06:36.000]   But in the end, I definitely will lose if, of course,
[01:06:36.000 --> 01:06:38.000]   the stock market does go up.
[01:06:38.000 --> 01:06:41.000]   But I don't know. I guess that's where I'm at.
[01:06:41.000 --> 01:06:45.000]   But I really appreciate everything that you said, and I will definitely listen
[01:06:45.000 --> 01:06:47.000]   to this two or three times.
[01:06:47.000 --> 01:06:49.000]   I really do appreciate the comprehensive answer.
[01:06:49.000 --> 01:06:52.000]   Good. I don't think that your prediction is wrong.
[01:06:52.000 --> 01:06:54.000]   Let me rephrase.
[01:06:54.000 --> 01:06:57.000]   I don't think that your prediction is inconceivable.
[01:06:57.000 --> 01:07:02.000]   So Japan has been a leading example, a leading indicator
[01:07:02.000 --> 01:07:05.000]   that we've looked at since the 1990s to say what happens
[01:07:05.000 --> 01:07:09.000]   when a country makes these certain decisions,
[01:07:09.000 --> 01:07:13.000]   and how is that reflected over the fullness of time.
[01:07:13.000 --> 01:07:16.000]   I think there are some peculiarities to the Asian markets of Japan,
[01:07:16.000 --> 01:07:19.000]   of the Japanese finance system is not the same as the American
[01:07:19.000 --> 01:07:23.000]   finance system by any stretch of the imagination.
[01:07:23.000 --> 01:07:26.000]   The Japanese corporate culture and the basic function of companies
[01:07:26.000 --> 01:07:30.000]   is not the same as it serves in the United States.
[01:07:30.000 --> 01:07:33.000]   So I think there are things that you should be aware of,
[01:07:33.000 --> 01:07:36.000]   but I don't think that your prediction is crazy.
[01:07:36.000 --> 01:07:41.000]   What I think you should do is say, "Here's the scenario that I think is likely,
[01:07:41.000 --> 01:07:45.000]   and then how can I best invest for my family's financial goals
[01:07:45.000 --> 01:07:48.000]   in that scenario?" And that's what you're doing.
[01:07:48.000 --> 01:07:51.000]   And then concurrent with that, I think that you should simply
[01:07:51.000 --> 01:07:56.000]   always say, "Is there a way that I can protect myself if I'm wrong?
[01:07:56.000 --> 01:08:00.000]   Is there a way that I can make sure that if I'm wrong with my prediction,
[01:08:00.000 --> 01:08:06.000]   that I've bought insurance for myself to know that I can still be okay
[01:08:06.000 --> 01:08:11.000]   even if my predictions are wrong?" And that, to me,
[01:08:11.000 --> 01:08:15.000]   seems like the best path. And so you go with your primary scenario.
[01:08:15.000 --> 01:08:18.000]   If you need to bet big on something to make it work,
[01:08:18.000 --> 01:08:22.000]   then that's maybe a choice that you make. People do that.
[01:08:22.000 --> 01:08:25.000]   But if you can simply protect yourself from--
[01:08:25.000 --> 01:08:28.000]   if you can go with your primary scenario of what you expect--
[01:08:28.000 --> 01:08:33.000]   and here's the other thing. If your returns from your actions,
[01:08:33.000 --> 01:08:36.000]   the expected returns of your portfolio are sufficient for you
[01:08:36.000 --> 01:08:39.000]   to accomplish your goals with a minimization of risk,
[01:08:39.000 --> 01:08:42.000]   then that's adequate. You don't need to shoot for 20% returns.
[01:08:42.000 --> 01:08:46.000]   There are a lot of people that have gotten burned recently
[01:08:46.000 --> 01:08:50.000]   with the volatility of the Bitcoin marketplace and other cryptocurrencies
[01:08:50.000 --> 01:08:56.000]   because they said, "Well, I'm going for 300% returns like everyone else had."
[01:08:56.000 --> 01:09:00.000]   And now they're hurting for that. So if you can get your returns
[01:09:00.000 --> 01:09:07.000]   with a minimal amount of volatility and you can reach your financial goals,
[01:09:07.000 --> 01:09:11.000]   that's a good thing. I just think that if you're talking about a long-term future,
[01:09:11.000 --> 01:09:15.000]   I myself, I'm going to bet on companies. I'm going to bet on the best companies
[01:09:15.000 --> 01:09:20.000]   of the United States and the world. I'm going to bet on owning those companies
[01:09:20.000 --> 01:09:24.000]   rather than lending to them because I think that all of recorded history
[01:09:24.000 --> 01:09:30.000]   would indicate that that's probably the plan that has the best possibility
[01:09:30.000 --> 01:09:33.000]   of long-term success. John of Pennsylvania, welcome to the show.
[01:09:33.000 --> 01:09:36.000]   I'm going to serve you today, sir.
[01:09:36.000 --> 01:09:43.000]   Hey, Joshua. Thanks for taking my call. I'd like to meet Tom from Germany online.
[01:09:43.000 --> 01:09:47.000]   Maybe we can make some kind of international anxiety group.
[01:09:47.000 --> 01:09:52.000]   I should start the forum for that, the Radical Personal Finance International Anxiety Group.
[01:09:52.000 --> 01:09:57.000]   Yeah, that'd be perfect. But today I'm having a good day and I'm worried
[01:09:57.000 --> 01:10:02.000]   about much, much smaller things. So what I've been trying to keep up
[01:10:02.000 --> 01:10:06.000]   some momentum today. I've been out of work for a couple of months now.
[01:10:06.000 --> 01:10:10.000]   I resigned from my position and I'm trying to reassess and look around
[01:10:10.000 --> 01:10:14.000]   and get a lot of home projects done, things like that.
[01:10:14.000 --> 01:10:20.000]   I have this unfortunate dual personality problem of being both frugal and a pack rat.
[01:10:20.000 --> 01:10:27.000]   But I'm also sort of a bounded pack rat. We have a very modest home.
[01:10:27.000 --> 01:10:33.000]   I'm segmented only to a shed and one half of a garage that I can really stuff things into.
[01:10:33.000 --> 01:10:37.000]   I'm purging a lot of stuff. It's really hard for me to do.
[01:10:37.000 --> 01:10:43.000]   I'm one of these Marie Kondo persons that can really find – everything sparks joy is the problem.
[01:10:43.000 --> 01:10:49.000]   So I see value in things that other people would just find to be garbage.
[01:10:49.000 --> 01:10:53.000]   But I made a little bit of money. I made a few hundred dollars selling some things.
[01:10:53.000 --> 01:10:57.000]   But one of the things I'm really struggling with is specifically I built up a certain amount of things
[01:10:57.000 --> 01:11:03.000]   around tooling, pretty large tools, woodworking tools, various things that in my mind I justified
[01:11:03.000 --> 01:11:10.000]   for a long time because I consider them good things to have around to teach my kids as they get older.
[01:11:10.000 --> 01:11:16.000]   They're only six and eight now. But to teach them trade things and woodworking stuff, metalworking things,
[01:11:16.000 --> 01:11:19.000]   welding, and I have lots of large tools.
[01:11:19.000 --> 01:11:26.000]   I'm sort of just realizing I like the space more or I probably should value the space more than I do
[01:11:26.000 --> 01:11:31.000]   because, for example, my kids are more into mountain biking or things like that.
[01:11:31.000 --> 01:11:37.000]   I'm trying to free up space and generally really just encourage myself to spend the money on things
[01:11:37.000 --> 01:11:42.000]   that they're actually telling me they're interested in rather than some theoretical interest they may
[01:11:42.000 --> 01:11:50.000]   or may not have in the future, whereas I could just go in the future, rebuy all these tools that I'm selling now.
[01:11:50.000 --> 01:11:57.000]   So I'm looking for a little bit of mindset and perspective on that as far as how weighing out deals now
[01:11:57.000 --> 01:12:03.000]   for potential future hobbies or things to do with the kids versus if I sold enough of this stuff,
[01:12:03.000 --> 01:12:09.000]   I could go out and buy my kid one of the nicest brand new mountain bikes or just justify that cost a lot more easily
[01:12:09.000 --> 01:12:14.000]   because I'd have a nice space to start with. I'm not tripping over 500 things.
[01:12:14.000 --> 01:12:17.000]   I don't know if there's any thoughts you have around that kind of thing.
[01:12:17.000 --> 01:12:20.000]   I think it comes down to mastering the opportunity cost.
[01:12:20.000 --> 01:12:25.000]   I'm convinced that the secret to life is understanding the concept of opportunity cost.
[01:12:25.000 --> 01:12:34.000]   And when I reflect upon that in my own life, it provides so much clarity of decision making.
[01:12:34.000 --> 01:12:45.000]   And I think for children and for everything is that what am I giving up in order to make the decision to do what I'm doing right now?
[01:12:45.000 --> 01:12:50.000]   So I know your story and the listeners know your story because you've been calling in for years.
[01:12:50.000 --> 01:12:55.000]   But let's just use some examples.
[01:12:55.000 --> 01:13:02.000]   And so John is very close to financially independent, if not fully financially independent,
[01:13:02.000 --> 01:13:05.000]   depending on what day he calculates the numbers and what numbers he uses.
[01:13:05.000 --> 01:13:10.000]   He doesn't want to quit forever, but that's why he's kind of been in and out of employment over the last few years.
[01:13:10.000 --> 01:13:14.000]   And you've got a six year old and eight year old. And last year when you were unemployed for a time,
[01:13:14.000 --> 01:13:17.000]   you guys you did take the trip around the United States, right?
[01:13:17.000 --> 01:13:20.000]   You took a camper and went around the United States for a while?
[01:13:20.000 --> 01:13:24.000]   We had the camper. We did more local trips.
[01:13:24.000 --> 01:13:30.000]   And we took many more road trips without the camper all around.
[01:13:30.000 --> 01:13:38.000]   Great. So I'm saying that intro to say I'm going to use travel while acknowledging that travel, family travel, etc.
[01:13:38.000 --> 01:13:43.000]   is not great for all people and it can be very difficult, stressful and not fun for a lot of people.
[01:13:43.000 --> 01:13:45.000]   But that's what I always use because I enjoy it.
[01:13:45.000 --> 01:13:53.000]   So if what I'm giving up by having a big garage full of woodworking tools is the ability to buy a sailboat
[01:13:53.000 --> 01:13:58.000]   and go sail around the world for the next 10 years, and if that's what I really want to do,
[01:13:58.000 --> 01:14:10.000]   then I would see those woodworking tools as a point of as an imprisoning device rather than as something that I want to own.
[01:14:10.000 --> 01:14:18.000]   So I look at stuff oftentimes in this way to say that ownership of stuff has a genuine opportunity cost.
[01:14:18.000 --> 01:14:22.000]   That the more stuff I own, the less freedom that I have.
[01:14:22.000 --> 01:14:30.000]   And so that would reflect a little bit of my personality simply that I don't want to lose my freedom.
[01:14:30.000 --> 01:14:34.000]   On the other hand, I have lots of things, right?
[01:14:34.000 --> 01:14:42.000]   I have a library, a physical library with 2000 books in my library that I haul around the world with me.
[01:14:42.000 --> 01:14:44.000]   And that's a real hassle.
[01:14:44.000 --> 01:14:47.000]   And so what's my opportunity cost of those things though?
[01:14:47.000 --> 01:14:56.000]   I want, even though that stuff that weighs me down, it's physical items, it's all physical books that weighs me down,
[01:14:56.000 --> 01:15:01.000]   that is to me an investment into my children and into their education.
[01:15:01.000 --> 01:15:09.000]   So how I look at it is that if I didn't have that library, then I would have kids that played video games all day.
[01:15:09.000 --> 01:15:12.000]   So the opportunity cost is I don't want kids that play video games all day.
[01:15:12.000 --> 01:15:17.000]   I want children that are smart and well-read and intelligent and interested in life.
[01:15:17.000 --> 01:15:19.000]   And so I want to have that library.
[01:15:19.000 --> 01:15:26.000]   And so there is, I can go through two, I can have a physical item, and if what I'm giving up in the one sense is freedom,
[01:15:26.000 --> 01:15:32.000]   then I'll get rid of the item, and if what I'm giving up in the other sense is something that I don't like, then I'll keep the item.
[01:15:32.000 --> 01:15:35.000]   And so you have to get clear on what your opportunity cost is.
[01:15:35.000 --> 01:15:42.000]   And so for you, if you have a big lathe and a bunch of saws and all of the gear that you need,
[01:15:42.000 --> 01:15:50.000]   if what you're giving up is adventures with your children because you can't, or the things that they need or want,
[01:15:50.000 --> 01:15:54.000]   by having all that junk lying around, then yeah, it would be obvious to get rid of the junk.
[01:15:54.000 --> 01:15:59.000]   On the other hand, there's a reason that you're into that stuff.
[01:15:59.000 --> 01:16:04.000]   And so maybe getting rid of the stuff would be giving up on the dream that you always had of setting up a shop
[01:16:04.000 --> 01:16:11.000]   and actually following through and getting yourself a nice shop where you can create the kinds of things that you're capable of creating.
[01:16:11.000 --> 01:16:18.000]   And that could be something that's really useful to them to have some of the mechanical knowledge that is available to them as well.
[01:16:18.000 --> 01:16:25.000]   So I, of course, don't know the specifics, but what I would say is that you have to get clear on what the opportunity cost is.
[01:16:25.000 --> 01:16:27.000]   And so you ask yourself that question.
[01:16:27.000 --> 01:16:31.000]   And so here are the questions that allow you to flesh out opportunity cost.
[01:16:31.000 --> 01:16:39.000]   Number one is, knowing what I now know about owning this particular woodworking device or this particular lathe or whatever it is,
[01:16:39.000 --> 01:16:45.000]   or this gear, this set of gear, knowing what I now know, if I were going to get into this again,
[01:16:45.000 --> 01:16:50.000]   or if I were going to buy this stuff again, would I buy it again?
[01:16:50.000 --> 01:16:52.000]   Let me just pause for your answer.
[01:16:52.000 --> 01:16:58.000]   Knowing what you now know, John, if you were going to buy all that stuff again, would you buy it over again if you had the chance?
[01:16:58.000 --> 01:17:00.000]   Most of it, no.
[01:17:00.000 --> 01:17:07.000]   Okay. So if the answer is most of it, no, then the right solution is probably to get rid of most of it.
[01:17:07.000 --> 01:17:11.000]   Because if you wouldn't buy it over again, then you get rid of it.
[01:17:11.000 --> 01:17:13.000]   And let me contrast that with my book collection.
[01:17:13.000 --> 01:17:16.000]   I have a library of 2,000 books.
[01:17:16.000 --> 01:17:23.000]   And by the way, this is entirely -- I have a show in the annals of Radical Personal Finance called "How I Digitized My Entire Library."
[01:17:23.000 --> 01:17:28.000]   That entire library of 2,000 -- I did digitize my entire library.
[01:17:28.000 --> 01:17:36.000]   But over the last three years, I've gone from zero books, zero physical books, because I had digitized the entire collection,
[01:17:36.000 --> 01:17:40.000]   to now owning 2,000 volumes of assorted books.
[01:17:40.000 --> 01:17:48.000]   And if I answer that question, if you say, "Joshua, knowing what you now know, if you had to buy all these books over again, would you do it?"
[01:17:48.000 --> 01:17:54.000]   I would pull out my credit card and I would start buying the exact same titles of all of the books that I have bought,
[01:17:54.000 --> 01:17:58.000]   because it's been done very, very intentionally, very clearly, and I would repeat the whole process.
[01:17:58.000 --> 01:18:01.000]   If my library burned down, I would start buying books next week.
[01:18:01.000 --> 01:18:07.000]   So the answer to that question is a very clear and illuminating answer in most situations.
[01:18:07.000 --> 01:18:10.000]   It's not to say that it will be that way forever.
[01:18:10.000 --> 01:18:16.000]   There's a very good chance that 10 years from now, that entire library will be boxed up, stuck in storage somewhere,
[01:18:16.000 --> 01:18:19.000]   and/or given away to somebody else who would value it.
[01:18:19.000 --> 01:18:27.000]   But for right now, it reflects a set of tools that I need and want to accomplish goals in my life.
[01:18:27.000 --> 01:18:32.000]   So that question alone is the most useful question.
[01:18:32.000 --> 01:18:35.000]   And if you ask yourself -- it's my version of the Marie Kondo question.
[01:18:35.000 --> 01:18:37.000]   It's not, "Does this spark joy or not?"
[01:18:37.000 --> 01:18:41.000]   It's, "If I had to buy this over again, would I buy this over again?"
[01:18:41.000 --> 01:18:45.000]   If the answer to that is no, then the answer is you should probably sell it.
[01:18:45.000 --> 01:18:53.000]   And then the other thing is just trying to reflect on, "What is keeping this keeping me from doing?"
[01:18:53.000 --> 01:19:01.000]   So if I have this collection of woodworking tools, what is this keeping me from doing that I would also like to do?
[01:19:01.000 --> 01:19:09.000]   And if the answer to that is something that you want to do, then it will be easier for you to emotionally part with this stuff.
[01:19:09.000 --> 01:19:15.000]   Beyond that, there's probably some hoarder instincts and whatnot for those who have a deep affliction of the disease,
[01:19:15.000 --> 01:19:19.000]   that some people who are more experienced can deal with the psychology of that.
[01:19:19.000 --> 01:19:23.000]   I've never gotten that deep into it, but that's how I would approach it.
[01:19:23.000 --> 01:19:28.000]   >> Yeah, no, I'm not quite that deep, and I appreciate the context of opportunity cost.
[01:19:28.000 --> 01:19:34.000]   And really, I think the answer to what's keeping me from getting rid of a lot of this stuff is sunk cost more than anything,
[01:19:34.000 --> 01:19:41.000]   because it's not just – most of these tools were acquired pretty frugally, but it wasn't frugal in my time.
[01:19:41.000 --> 01:19:46.000]   I spent a lot of time sorting through things and finding good deals and upgrading things.
[01:19:46.000 --> 01:19:53.000]   And there's a back story to that, but it's all in the past, and I can't do anything about it, so I need to just move past that.
[01:19:53.000 --> 01:19:58.000]   When I get in these modes, I try to really grab onto the momentum I have from getting rid of things,
[01:19:58.000 --> 01:20:07.000]   because on the flip side of that, other opportunity cost is – I struggle with buying my kid, who's still growing and will likely grow out of his bike.
[01:20:07.000 --> 01:20:11.000]   I don't want to – I think, "Oh, $1,000 for a bike. That's a lot of money."
[01:20:11.000 --> 01:20:18.000]   But I'm literally "spending" or losing hundreds of thousands of dollars by not working right now,
[01:20:18.000 --> 01:20:27.000]   so I have more time with him to do these things. So it's so Pennywise and Tom Forch to not invest in the right gear to do the things he is interested in doing,
[01:20:27.000 --> 01:20:29.000]   or both of them are interested in doing with me right now.
[01:20:29.000 --> 01:20:36.000]   So just that context, which I have trouble keeping in front of my head day to day, because frugality kind of trumps it in the forethought.
[01:20:36.000 --> 01:20:47.000]   I really need to sit down and be like, "Okay, that's just dumb. I'm giving up so much more just by giving up my employment right now to be with him, to have time."
[01:20:47.000 --> 01:20:53.000]   Then to ride around on secondhand or shoddy gear just doesn't make sense sometimes.
[01:20:53.000 --> 01:20:55.000]   Yeah. Just remember –
[01:20:55.000 --> 01:20:56.000]   Yeah, I appreciate the context.
[01:20:56.000 --> 01:20:58.000]   Yeah, just – so two comments on that.
[01:20:58.000 --> 01:21:13.000]   Number one, we have to train ourselves very diligently to ignore the sunk costs while trying to make good decisions for where we are today.
[01:21:13.000 --> 01:21:19.000]   The sunk cost is gone and we can't change it. Recently I've been talking about cars.
