
[00:00:00.000 --> 00:00:05.480]   The holidays start here at Ralph's with a variety of options to celebrate traditions old and new.
[00:57:59.580 --> 00:58:02.580]   I'll probably just be one of those when I'm traveling or something, a six-minute show,
[00:58:02.580 --> 00:58:04.580]   because basically I can tell the whole thing in the title.
[00:58:04.580 --> 00:58:10.580]   But the title of the show is going to be "Why Blog Posts Are Destroying Your Intelligence."
[00:58:10.580 --> 00:58:16.580]   And you cannot convey some concepts in a thousand-word blog post.
[00:58:16.580 --> 00:58:21.580]   There's a reason why we get knowledge from books, and I actually have made it over the past years.
[00:58:21.580 --> 00:58:27.580]   I've made the decision to spend--if I go and someone has a great blog, I'll often read somebody's archives.
[00:58:27.580 --> 00:58:29.580]   But if they've got a book, I need to read the book first,
[00:58:29.580 --> 00:58:37.580]   because there is a massive difference between producing a coherent book that is all-inclusive of the subject covered
[00:58:37.580 --> 00:58:40.580]   versus the ability to just produce a few articles.
[00:58:40.580 --> 00:58:47.580]   And I'm really concerned about the things we think we're knowledgeable in if we're not willing to read a book.
[00:58:47.580 --> 00:58:49.580]   But a couple of recommendations.
[00:58:49.580 --> 00:58:54.580]   I read a book a couple of years ago called "Landlording."
[00:58:54.580 --> 00:58:58.580]   I'm not sure if you're familiar with it, but written by a guy, I think it's Lee Robinson.
[00:58:58.580 --> 00:58:59.580]   Yeah, Lee Robinson.
[00:58:59.580 --> 00:59:00.580]   Right, right, right, right.
[00:59:00.580 --> 00:59:05.580]   That, I think, is--I read it, and I was like, "This is the best--
[00:59:05.580 --> 00:59:11.580]   this is the first resource that anybody who owns a property should be spending time in."
[00:59:11.580 --> 00:59:14.580]   And don't buy a property until you've read that book.
[00:59:14.580 --> 00:59:17.580]   It's almost like the comprehensive guide to managing a property.
[00:59:17.580 --> 00:59:20.580]   That's one of those tomes I was reading.
[00:59:20.580 --> 00:59:30.580]   That's kind of a bigger one that I--for someone new to real estate, I say that's something you definitely want to get before you buy rental real estate.
[00:59:30.580 --> 00:59:35.580]   But it goes through more of the nuts and bolts and is great to have as a resource when you're like,
[00:59:35.580 --> 00:59:38.580]   "Oh, man, tenants are moving in. What do I need to do?"
[00:59:38.580 --> 00:59:41.580]   And you flip to that, and you find, "Oh, here's a pre-moving inspection form."
[00:59:41.580 --> 00:59:48.580]   And it's great to have all those resources of--to look up and use it almost like an encyclopedia of landlording.
[00:59:48.580 --> 00:59:54.580]   But for someone looking to get an overview of, like, "How do I even find what a good property is?"
[00:59:54.580 --> 00:59:55.580]   Right. Agreed.
[00:59:55.580 --> 00:59:59.580]   But that is a great resource for anyone wanting to be a landlord. Yeah.
[00:59:59.580 --> 01:00:00.580]   Right. I should have clarified that.
[01:00:00.580 --> 01:00:05.580]   I think, of all the books I've read, I think Building Wealth One House at a Time is probably the best starting point.
[01:00:05.580 --> 01:00:09.580]   Are you familiar with any of John T. Reid's books or his works on real estate?
[01:00:09.580 --> 01:00:17.580]   No. He's kind of famous, infamous around real estate circles because of his skewering of the various real estate--
[01:00:17.580 --> 01:00:18.580]   The guru ratings.
[01:00:18.580 --> 01:00:26.580]   Right. But I've not--since his books aren't available on Amazon or in any public libraries,
[01:00:26.580 --> 01:00:30.580]   he kind of self-publishes and sells them directly from his websites, from what I understand.
[01:00:30.580 --> 01:00:31.580]   Right.
[01:00:31.580 --> 01:00:38.580]   And so I've never had the opportunity to read any of his stuff. Is there one in particular you recommend?
[01:00:38.580 --> 01:00:45.580]   I was going to send people to the guru ratings. And so I actually started--I made major mistakes when I was young,
[01:00:45.580 --> 01:00:50.580]   when I started with the gurus, and I got sucked into the real estate seminar world.
[01:00:50.580 --> 01:01:01.580]   And I wanted so desperately in 2000--it would have been 2006--I wanted so desperately to put $15,000 on my credit card
[01:01:01.580 --> 01:01:10.580]   to borrow when I was in college to pay the entrance fee to a--who was it? A guy in Orlando, Total Scheister,
[01:01:10.580 --> 01:01:16.580]   I don't remember the guy's name, but he was doing these real estate seminars,
[01:01:16.580 --> 01:01:23.580]   and I wanted desperately to put the $15,000 down for the private mentoring program to build my wealth in real estate on my credit card.
[01:01:23.580 --> 01:01:27.580]   And thankfully, my dad just flat out put his foot down and wouldn't allow me to do it.
[01:01:27.580 --> 01:01:32.580]   I still could have gone past him, but thankfully I listened to him and I avoided making some major mistakes.
[01:01:32.580 --> 01:01:38.580]   But the gurus that you can find in real estate, there are so many Hucksters and just Scheisters.
[01:01:38.580 --> 01:01:42.580]   I would encourage people to go and read Reed's Guru Ratings.
[01:01:42.580 --> 01:01:46.580]   And the thing I like that I appreciate about him is that he's very fair.
[01:01:46.580 --> 01:01:55.580]   At least my observation is that he's very fair. And he is not--I'll leave it at that. He's very fair.
[01:01:55.580 --> 01:02:00.580]   But as far as the books, you're right. He self-publishes and he only sells through his website.
[01:02:00.580 --> 01:02:03.580]   And his books are expensive, about $30 to $40.
[01:02:03.580 --> 01:02:11.580]   But I own two of his on real estate, and I plan to buy and read more, but my rule is I can only buy more books when I'm ready to read them.
[01:02:11.580 --> 01:02:18.580]   I've bought a couple of his other books as well. I have found them all to be worth the money and very, very pithy.
[01:02:18.580 --> 01:02:22.580]   And he also has a newsletter that I think is very, very pithy.
[01:02:22.580 --> 01:02:29.580]   When you look at the articles and the topics that he writes on, I don't know of somebody writing who has more experience,
[01:02:29.580 --> 01:02:33.580]   who is more prolific with specific, actionable steps.
[01:02:33.580 --> 01:02:43.580]   So what I find is when I read his books, that almost every paragraph winds up being highlighted and underlined in some manner with notes.
[01:02:43.580 --> 01:02:45.580]   They're just extremely pithy.
[01:02:45.580 --> 01:02:52.580]   So he's got one called How to Get Started in Real Estate, and I think it's the most practical guide that I've ever found to how to actually implement it.
[01:02:52.580 --> 01:03:02.580]   So if you read Building Wealth One House at a Time and get excited and want to go on, then I would say start with How to Get Started in Real Estate,
[01:03:02.580 --> 01:03:04.580]   and he gives you action steps. Here are your action steps.
[01:03:04.580 --> 01:03:09.580]   And then you can go on and you can read other books to pick your strategies, things like that.
[01:03:09.580 --> 01:03:11.580]   Gotcha. Good to know.
[01:03:11.580 --> 01:03:27.580]   One thing I would add also about John T. Reed, spelled R-E-E-D if anyone's Googling him, is I think he's most kind of famous, infamous for his skewering of Robert Kiyosaki and his Rich Dad, Poor Dad.
[01:03:27.580 --> 01:03:34.580]   And I do recommend a lot of people come to real estate through Rich Dad, Poor Dad.
[01:03:34.580 --> 01:03:42.580]   They read that and they get all excited about the idea of having an independent income, and that's great.
[01:03:42.580 --> 01:03:51.580]   I do recommend anyone who reads Rich Dad, Poor Dad also read John Reed's comments on it and take it with a grain of salt.
[01:03:51.580 --> 01:04:01.580]   I think the truth is somewhere in the middle, but I think it's good to have a balance of opinions to kind of hear arguments on both sides.
[01:04:01.580 --> 01:04:13.580]   And so I think it's worth reading both Rich Dad, Poor Dad and reading John Reed's opinion of it and some of the stuff he calls out as bad advice in that book.
[01:04:13.580 --> 01:04:22.580]   It was actually that his article was very helpful to me because I was a big fan of Rich Dad, Poor Dad, and I just didn't know what I didn't know.
[01:04:22.580 --> 01:04:27.580]   And one of my professors in college suggested, he said, "Are you familiar with Reed's write-up on him?"
[01:04:27.580 --> 01:04:31.580]   And, oh, Russ Whitney, that was the guy that I got sucked into.
[01:04:31.580 --> 01:04:34.580]   Leave that alone.
[01:04:34.580 --> 01:04:41.580]   And I went and read it and I said, "Wow, Joshua, you need to learn a little bit more," because I appreciated how he talked about it.
[01:04:41.580 --> 01:04:52.580]   I think--and here's the problem. Oftentimes, I don't know if you face this, but I struggle sometimes between this motivational aspect of things versus the actually how to implement it.
[01:04:52.580 --> 01:05:03.580]   Because Kiyosaki was a master. He wrote a book that was just a motivational master, and it's hard to find someone whose life hadn't--many people's lives were impacted by that.
[01:05:03.580 --> 01:05:08.580]   And yet, that doesn't mean that that's the place to start from. It just means he was great at motivation.
[01:05:08.580 --> 01:05:17.580]   So it's very tough to ferret out truth. I just say learn from them all and recognize--the first thing I try to do when I find a topic I'm interested in, read a book.
[01:05:17.580 --> 01:05:25.580]   Then I try to go and find the anti-book, the thing that was written against that, and then try to compare them and just keep learning our way through it.
[01:05:25.580 --> 01:05:27.580]   Yeah, that's a good way to do it.
[01:05:27.580 --> 01:05:29.580]   Anything else on real estate versus index funds?
[01:05:35.580 --> 01:05:41.580]   I would say, I guess in the end, it's going to come down to personality type.
[01:05:41.580 --> 01:05:53.580]   In terms of that, what we were just talking about, actually, of find one opinion and then find the opposite, and the truth is maybe somewhere in the middle.
[01:05:53.580 --> 01:05:59.580]   Not necessarily, because that's kind of a fallacy, but at least you should consider both sides of it.
[01:05:59.580 --> 01:06:13.580]   I would encourage people, don't immediately get scared away from real estate just based on rumors, based on what you hear, based on people saying, "Oh, you don't want to get a phone call from a tenant at 3 in the morning."
[01:06:13.580 --> 01:06:23.580]   I've never had that happen. I guess I've only been in real estate a limited seven years now, so it's not that long compared to a lot of people, but I've never had that happen.
[01:06:23.580 --> 01:06:26.580]   I know other real estate investors who have told me they've never had that happen.
[01:06:26.580 --> 01:06:40.580]   You hear these rumors, and you kind of get scared away, or I'll see people post on the MMM forums, and they'll say stuff like, "Well, I don't want to have real estate because I'm not very handy."
[01:06:40.580 --> 01:06:49.580]   And I say, "I'm not either. I don't know where to plug in a hammer. I don't know anything about how to fix anything."
[01:06:49.580 --> 01:06:57.580]   So they're worried about, "I have to go over and fix the plumbing when the..." No, no, no, no, no. I don't do any work on my property.
[01:06:57.580 --> 01:07:02.580]   Even the local ones that I manage, I call a plumber. I call an electrician.
[01:07:02.580 --> 01:07:18.580]   I'm cutting out the middleman and the property manager because I found that for that 12 hours or so a year I mentioned earlier, it pays a rate of about $100 an hour to deal with that minor stuff of calling a plumber, being the middleman instead of a property manager.
[01:07:18.580 --> 01:07:22.580]   Tenant contacts me. I contact a handyman to take care of stuff.
[01:07:22.580 --> 01:07:25.580]   But I don't do any of that work.
[01:07:25.580 --> 01:07:35.580]   So I think I would just encourage people who are scared of it for whatever particular reason to find out if that fear is rational.
[01:07:35.580 --> 01:07:44.580]   Because if they're like, "Well, I don't want to have real estate because I don't want to deal with tenants," well, then find out, is that a rational fear?
[01:07:44.580 --> 01:07:52.580]   And go on a real estate forum, go on the MMM forums, go on BiggerPockets, and ask people, "I don't want to deal with tenants. Is there a way I can invest in real estate?"
[01:07:52.580 --> 01:07:57.580]   And the answer is yes, absolutely. You can get a property manager to deal with the tenants for you.
[01:07:57.580 --> 01:08:01.580]   You can invest in other types of real estate besides owning rental properties.
[01:08:01.580 --> 01:08:05.580]   You can own notes. You can be the bank and own the mortgage on real estate.
[01:08:05.580 --> 01:08:12.580]   There's a number of different ways that you can invest in real estate that doesn't just directly mean being a landlord.
[01:08:12.580 --> 01:08:26.580]   And so if you're interested in real estate, I would say don't just get scared off by what you think or what you've heard, but educate yourself a little bit first and find out, is that a rational fear?
[01:08:26.580 --> 01:08:32.580]   And you may end up with a, "Well, it's maybe not as bad as I thought, but it's still just not something I want to deal with."
[01:08:32.580 --> 01:08:33.580]   And that's perfectly fine.
[01:08:33.580 --> 01:08:49.580]   I think for a lot of people, the choice to keep it simple and figure out their asset allocation and just go with that and not deal with all that other real estate stuff is a great choice.
[01:08:49.580 --> 01:08:52.580]   It does take more work.
[01:08:52.580 --> 01:09:06.580]   For me, the benefits are well worth it because, like I said, I'm going to be able to retire at age 30 from two teacher salaries, having done all of it ourselves just from saving and investing and learning.
[01:09:06.580 --> 01:09:16.580]   And it really, I think, is one of the quickest accelerants to becoming early retired.
[01:09:16.580 --> 01:09:22.580]   But that doesn't necessarily mean it's the only way or even the best way.
[01:09:22.580 --> 01:09:26.580]   But the only way to find that out is really to educate yourself and start learning.
[01:09:26.580 --> 01:09:27.580]   Right.
[01:09:27.580 --> 01:09:32.580]   I think that's valuable advice, and I want to add just a couple comments to it.
[01:09:32.580 --> 01:09:38.580]   And then, Joe, we're going to have to wrap up for today because we got through one question.
[01:09:38.580 --> 01:09:42.580]   We're at an hour and five, and maybe you'll consider coming back.
[01:09:42.580 --> 01:09:46.580]   I thought we were going to get through about 60 questions, but no chance.
[01:09:46.580 --> 01:09:50.580]   I think what we're providing here is valuable.
[01:09:50.580 --> 01:09:53.580]   We'll work that out here in just a moment, though.
[01:09:53.580 --> 01:10:02.580]   I think real estate, there can be many factors why it can be perfect, and there can be many factors why it's not, and they're very individualized.
[01:10:02.580 --> 01:10:12.580]   My father and mother bought an investment condo, and they, here in West Palm Beach, this was some years ago.
[01:10:12.580 --> 01:10:16.580]   It was all around the worst financial decision they've ever made in their life.
[01:10:16.580 --> 01:10:18.580]   And they bought at the wrong time.
[01:10:18.580 --> 01:10:27.580]   They were poor property managers, and not because they're stupid people, but they very much were pushovers.
[01:10:27.580 --> 01:10:38.580]   And they didn't learn enough about their tenants, and my dad to this day says it was one of the worst mistakes that he ever made.
[01:10:38.580 --> 01:10:43.580]   And one of the things that I knew going in, and I should have picked up on it.
[01:10:43.580 --> 01:10:45.580]   I didn't, and we learned a lot going through it as a family.
[01:10:45.580 --> 01:10:47.580]   But he said, "I don't want to be a landlord.
[01:10:47.580 --> 01:10:51.580]   If you don't want to be a landlord, don't go into rental real estate."
[01:10:51.580 --> 01:10:57.580]   And there can be more reasons not to want to be a landlord than just simply fixing things.
[01:10:57.580 --> 01:11:01.580]   And I think your comments are valid about not necessarily having to fix things.
[01:11:01.580 --> 01:11:08.580]   But with real estate, I think the key thing to acknowledge is that real estate is part investment, part part-time job.
[01:11:08.580 --> 01:11:21.580]   And you're never going to get a call from Vanguard, because you own some of their index fund, saying, "Hey, listen, you need to go find a new owner for this."
[01:11:21.580 --> 01:11:23.580]   You can just own it for as long as you want.
[01:11:23.580 --> 01:11:25.580]   There's a market. You can dump it at any time.
[01:11:25.580 --> 01:11:30.580]   And you never have to worry about, "How do I sell this massive asset, this $50,000 property?"
[01:11:30.580 --> 01:11:33.580]   If you want to sell $2,000 of your stock, you go ahead.
[01:11:33.580 --> 01:11:35.580]   So I don't think it's either/or.
[01:11:35.580 --> 01:11:40.580]   But there are some really powerful advantages to real estate for the right person, for the right temperament.
[01:11:40.580 --> 01:11:55.580]   And I sincerely believe one of the major flaws that is a big deal to me, one of the major flaws with the 4% rule, is that that 4% rule is calculated based upon index returns.
[01:11:55.580 --> 01:11:59.580]   It's not calculated based upon investor returns.
[01:11:59.580 --> 01:12:08.580]   And there is a broad body of research which illustrates that the average investor underperforms their own investments by greater than 50%.
[01:12:08.580 --> 01:12:14.580]   And there are many people who I think cannot handle the risk of being in the stock market.
[01:12:14.580 --> 01:12:19.580]   If you're concerned about the risk of being in the stock market, don't be in the stock market. Get out.
[01:12:19.580 --> 01:12:25.580]   And I think there's many people who would be far better off – and again, there's people in my own family who are in this situation –
[01:12:25.580 --> 01:12:32.580]   but far better off just from their own peace of mind with the ability to drive past the five rental houses that they own
[01:12:32.580 --> 01:12:40.580]   and know, "As long as I keep my five tenants in there and they each pay me $1,000 a month, I've got $5,000 of income."
[01:12:40.580 --> 01:12:48.580]   And I think that we don't spend enough time talking about investor temperament.
[01:12:48.580 --> 01:12:54.580]   And I think we need to find a place for that in our discussions.
[01:12:54.580 --> 01:12:57.580]   And then we also need to look at what our actual skills are.
[01:12:57.580 --> 01:13:05.580]   So if I'm a high-powered CEO and I'm making $300,000, $400,000 a year, unless I really want to do it,
[01:13:05.580 --> 01:13:12.580]   it's probably most in my best interest to focus on that and not to get distracted on Saturday morning trying to figure out,
[01:13:12.580 --> 01:13:16.580]   "What plumber am I going to call to do this?"
[01:13:16.580 --> 01:13:22.580]   And so you've got to focus. Am I the kind of person who has a great earning potential on my job?
[01:13:22.580 --> 01:13:28.580]   Probably you would agree that being a teacher is usually not where you go when you're focusing on earning potential.
[01:13:28.580 --> 01:13:36.580]   So it sounds like a perfect strategy for somebody like you who has a stable earning ability, the ability to live on less,
[01:13:36.580 --> 01:13:40.580]   the ability to accumulate a down payment, and to get started and then to leverage your way into it.
[01:13:40.580 --> 01:13:49.580]   And you have the time. I'm sure your school schedule gives you the time that you need in the afternoon and weekend to work at it.
[01:13:49.580 --> 01:13:55.580]   So I think we just need to have it very individualized and look at our actual situation.
[01:13:55.580 --> 01:14:05.580]   I completely agree. The only fear I have around that is--not fear, but kind of worry or reservation, I guess--
[01:14:05.580 --> 01:14:15.580]   is if we are trying to figure out a safe withdrawal rate based on an investor,
[01:14:15.580 --> 01:14:23.580]   you have the Dunning-Kruger effect where I think investors are going to think they're going to do better than the market.
[01:14:23.580 --> 01:14:27.580]   What's the Dunning-Kruger effect? I'm not familiar with that term.
[01:14:27.580 --> 01:14:34.580]   It's the idea that everyone overestimates their own abilities.
[01:14:34.580 --> 01:14:39.580]   You know how 90% of drivers think they're better than average?
[01:14:39.580 --> 01:14:40.580]   Right.
[01:14:40.580 --> 01:14:46.580]   And the less you know about a subject, the more likely you are to overestimate your ability.
[01:14:46.580 --> 01:14:54.580]   So experts in a field are more likely to acknowledge they don't know everything than someone who's just like, "Oh, no, I understand that."
[01:14:54.580 --> 01:14:55.580]   Right.
[01:14:55.580 --> 01:15:03.580]   So if you think about sort of amateur investors, I think there's a lot of them who would think, "Oh, yeah, I can beat the market, no problem."
[01:15:03.580 --> 01:15:11.580]   And so if we're coming from a place of, let's look at individual investors and their expected return,
[01:15:11.580 --> 01:15:16.580]   I think 90% of investors would think they're better than average.
[01:15:16.580 --> 01:15:28.580]   And that can lead to them maybe choosing a safe withdrawal rate or thinking they're going to do better than they actually might in the real world.
[01:15:28.580 --> 01:15:40.580]   Specifically, and what's been shown, and like you mentioned, those studies where most investors underperform their investments due to their tendency to buy high and sell low.
[01:15:40.580 --> 01:15:43.580]   And so it's hard.
[01:15:43.580 --> 01:15:57.580]   You'd have to have a very unbiased opinion, a very objective, maybe third-party opinion looking at and giving you some realistic assumptions and projections on what you might be able to expect.
[01:15:57.580 --> 01:16:01.580]   I like the idea. I think it might be difficult to implement.
[01:16:01.580 --> 01:16:05.580]   Right. Right. Valid point.
[01:16:05.580 --> 01:16:17.580]   What I was emphasizing was that the people who don't have the temperament for the stock market should simply recognize that and get out and go focus on something that they do have the temperament for.
[01:16:17.580 --> 01:16:21.580]   And I think you'll find that a lot in real estate.
[01:16:21.580 --> 01:16:26.580]   You'll find people who recognize, "I can't handle it. I cannot handle it.
[01:16:26.580 --> 01:16:28.580]   But I can handle the real estate."
[01:16:28.580 --> 01:16:30.580]   On the other hand, you're going to have people like me.
[01:16:30.580 --> 01:16:38.580]   I am incredibly uncomfortable with real estate just simply because it's all based upon supply and demand and it's such massive amounts.
[01:16:38.580 --> 01:16:44.580]   I'm far more comfortable, me personally, just for me, with stock investing because that's what I know.
[01:16:44.580 --> 01:16:46.580]   That's what I'm skilled at.
[01:16:46.580 --> 01:16:50.580]   But they each have different points.
[01:16:50.580 --> 01:16:53.580]   But a good point.
[01:16:53.580 --> 01:16:58.580]   One last thing and then I'll give you an opportunity to share anything else that you'd like to share.
[01:16:58.580 --> 01:17:17.580]   Reid's book, How to Get Started on Real Estate, is worth the price, whatever it is, $30-40, is worth the price exclusively for the list that he posts in it on real estate strategies, specific, unique real estate strategies.
[01:17:17.580 --> 01:17:19.580]   It's about a page and a half list.
[01:17:19.580 --> 01:17:21.580]   I'm going from memory here.
[01:17:21.580 --> 01:17:26.580]   I would recommend about a hundred -- excuse me, I would --
[01:17:26.580 --> 01:17:27.580]   Estimate.
[01:17:27.580 --> 01:17:28.580]   Estimate, thank you.
[01:17:28.580 --> 01:17:35.580]   I would guess, probably from recollection here, about a hundred different strategies that he posts.
[01:17:35.580 --> 01:17:44.580]   And the cool thing about it is it shows how, again, buying single-family houses and owning them for rent is not the only strategy.
[01:17:44.580 --> 01:17:46.580]   That's Schaub's strategy and it's a great one.
[01:17:46.580 --> 01:17:55.580]   But there are many ways to get involved with real estate if you are interested in a specific market that don't involve tenants.
[01:17:55.580 --> 01:17:58.580]   And there are a variety of ways to do it.
[01:17:58.580 --> 01:18:00.580]   So I found that so valuable.
[01:18:00.580 --> 01:18:06.580]   And he's written some books on some of those topics and he points out some other places to go to learn more.
[01:18:06.580 --> 01:18:11.580]   And most people are familiar with tax liens or people are familiar with flipping.
[01:18:11.580 --> 01:18:16.580]   But there are many, many strategies more that he outlines, and I found that really helpful.
[01:18:16.580 --> 01:18:19.580]   Anything else, Joe, on this topic?
[01:18:19.580 --> 01:18:23.580]   I'm sure we're missing something.
[01:18:23.580 --> 01:18:31.580]   I feel like there's something at the back of my brain going like, "Oh, but you forgot something," that kind of itching feeling.
[01:18:31.580 --> 01:18:37.580]   It's just such a broad topic that I feel like we've covered it pretty well.
[01:18:37.580 --> 01:18:44.580]   The main thing is start learning, go download the BiggerPockets podcast.
[01:18:44.580 --> 01:18:53.580]   One thing I would caution people, though, is because of things like that list you just mentioned that has 100 different strategies,
[01:18:53.580 --> 01:19:00.580]   there's a million ways to invest in real estate, and a lot of people new to it get overwhelmed with that.
[01:19:00.580 --> 01:19:05.580]   Or they hear about this new strategy and they want to try that out, and then they hear this other new one,
[01:19:05.580 --> 01:19:08.580]   and it's kind of referred to as the shiny object syndrome.
[01:19:08.580 --> 01:19:17.580]   They're just constantly chasing this next shiny object, and I would suggest pick one and focus on that and learn everything you can about that.
[01:19:17.580 --> 01:19:24.580]   Because if you do go listen to the BiggerPockets podcast, they've got like 80 interviews with 80 different real estate investors,
[01:19:24.580 --> 01:19:28.580]   probably doing 79 different things between them.
[01:19:28.580 --> 01:19:38.580]   And it's easy to get a little lost and constantly end up just kind of chasing your own tail.
[01:19:38.580 --> 01:19:50.580]   But the first step is to just start learning about what is out there and seeing if it is a viable option for you.
[01:19:50.580 --> 01:19:56.580]   Because certainly, like you were saying, for some personality types, stock market investing may not be the way to go because they can't handle the swings.
[01:19:56.580 --> 01:20:00.580]   And when the market takes a dive, they want to sell.
[01:20:00.580 --> 01:20:04.580]   But the other way around, too, real estate may not be right for some people.
[01:20:04.580 --> 01:20:12.580]   Like your parents, you don't want to be a landlord if you're a pushover, and you have to treat it like a business.
[01:20:12.580 --> 01:20:26.580]   And so it does require learning about yourself and learning about the different options before you can decide which investment is going to be right for me.
[01:20:26.580 --> 01:20:34.580]   And maybe that's dividend stocks, or maybe that's the permanent portfolio, or maybe that's rental real estate, or a million other options.
[01:20:34.580 --> 01:20:43.580]   Or a McDonald's franchise, or building and selling websites, or becoming a welder, or just about anything that we want to talk about.
[01:20:43.580 --> 01:20:44.580]   Absolutely.
[01:20:44.580 --> 01:20:47.580]   Let's do this. I really did think we were going to get through more of these.
[01:20:47.580 --> 01:20:50.580]   Would you be willing to come back on in a future show?
[01:20:50.580 --> 01:20:59.580]   And the rest of our list is not this in-depth as far as how we took this one, but would you be willing to come back in the future and we tackle some more of these?
[01:20:59.580 --> 01:21:01.580]   Yeah, yeah, absolutely.
[01:21:01.580 --> 01:21:09.580]   Maybe what we could do is we'll invite -- since I am specifically thinking of the early retirement community and the Mustachians,
[01:21:09.580 --> 01:21:14.580]   let's invite them, anybody who wants to add to our list or has specific questions, we can do that.
[01:21:14.580 --> 01:21:17.580]   But I think this will be fun for them to get a chance to hear you.
[01:21:17.580 --> 01:21:21.580]   I've enjoyed seeing you over there on the forum, and I think it will be fun to hear this conversation.
[01:21:21.580 --> 01:21:23.580]   It will be a valuable resource for them.
[01:21:23.580 --> 01:21:25.580]   So thank you for coming on.
[01:21:25.580 --> 01:21:31.580]   We'll coordinate another time to kind of come back and talk through a couple more of these topics in the future.
[01:21:31.580 --> 01:21:33.580]   But thank you so much for coming on tonight.
[01:21:33.580 --> 01:21:36.580]   No problem. It was my pleasure. It was nice talking to you.
[01:21:36.580 --> 01:21:41.580]   My hope is that that provides you with at least a starting place.
[01:21:41.580 --> 01:21:43.580]   I know we didn't answer every question.
[01:21:43.580 --> 01:21:53.580]   There's no way to answer every question, but I hope maybe we can pique your interest and give you just a general idea of some of the issues involved in choosing an investment strategy.
[01:21:53.580 --> 01:22:00.580]   It's kind of funny. I got an email from Joe after the fact, and he said, "I just keep thinking of all the things I forgot to say."
[01:22:00.580 --> 01:22:03.580]   And that's always how these shows go, which is why they build.
[01:22:03.580 --> 01:22:10.580]   And frankly, in years of studying investing, you always just learn a little bit more, a little bit more, a little bit more, a little bit more.
[01:22:10.580 --> 01:22:14.580]   There is no comprehensive curriculum on any of these things.
[01:22:14.580 --> 01:22:20.580]   But I hope today you have some of the information that you need to come back with a more balanced perspective.
[01:22:20.580 --> 01:22:25.580]   I think that that's the key for you to decide what's right for you.
[01:22:25.580 --> 01:22:29.580]   So I trust you enjoyed the interview.
[01:22:29.580 --> 01:22:31.580]   Tomorrow I'll be coming back with another show.
[01:22:31.580 --> 01:22:35.580]   I think we're going to continue the college series, so check back in tomorrow.
[01:22:35.580 --> 01:22:39.580]   The first show was yesterday on how to pay for college, for your kids' college.
[01:22:39.580 --> 01:22:42.580]   And show one was "Teach Your Babies to Read."
[01:22:42.580 --> 01:22:51.580]   Tomorrow we're going to be talking about education prior to college and some of the radical and interesting and innovative ideas and how they can make a major influence on your financial plan.
[01:22:51.580 --> 01:22:53.580]   So I hope you enjoy that.
[01:22:53.580 --> 01:23:02.580]   Then we'll be doing a show after that talking about some of the alternatives to mainstream college and also the alternatives to the mainstream ways of paying for it.
[01:23:02.580 --> 01:23:06.580]   And then we will pick aside the detailed aspects of college planning.
[01:23:06.580 --> 01:23:14.580]   We're going to pick apart all the rules of all the accounts that most people know about, the educational savings accounts, the 529s, all of the grants and the credits.
[01:23:14.580 --> 01:23:17.580]   We'll pick all those detailed rules apart so you're aware of them.
[01:23:17.580 --> 01:23:24.580]   Then I'm actually going to talk you through some of the more tricky ways that you can pay for college without having any of those college accounts.
[01:23:24.580 --> 01:23:30.580]   But just by simply using a few legal tricks, so to speak.
[01:23:30.580 --> 01:23:34.580]   So hopefully you'll find that content and information useful.
[01:23:34.580 --> 01:23:36.580]   Thanks so much for being here.
[01:23:36.580 --> 01:23:40.580]   Don't forget to subscribe and I would love it if you leave me the reviews on Stitcher.
[01:23:40.580 --> 01:23:41.580]   That's awesome.
[01:23:41.580 --> 01:23:43.580]   And on iTunes, that's great.
[01:23:43.580 --> 01:23:49.580]   And if you have another place that you prefer to listen to content like this, let me know where that's from and leave a review there.
[01:23:49.580 --> 01:23:50.580]   Thanks so much for being here.
[01:23:50.580 --> 01:23:51.580]   Talk to you tomorrow.
[01:23:51.580 --> 01:24:10.580]   [Music]
[01:24:10.580 --> 01:24:12.580]   Thank you for listening to today's show.
[01:24:12.580 --> 01:24:20.580]   This show is intended to provide entertainment, education, and financial enlightenment.
[01:24:20.580 --> 01:24:28.580]   Your situation is unique and I cannot deliver any actionable advice without knowing anything about you.
[01:24:28.580 --> 01:24:35.580]   This show is not and is not intended to be any form of financial advice.
[01:24:35.580 --> 01:24:45.580]   Please, develop a team of professional advisors who you find to be caring, competent, and trustworthy.
[01:24:45.580 --> 01:24:56.580]   And consult them because they are the ones who can understand your specific needs, your specific goals, and provide specific answers to your questions.
[01:24:56.580 --> 01:24:59.580]   Hold them accountable for your results.
[01:24:59.580 --> 01:25:06.580]   I've done my absolute best to be clear and accurate in today's show, but I'm one person and I make mistakes.
[01:25:06.580 --> 01:25:13.580]   If you spot a mistake in something I've said, please come by the show page and comment so we can all learn together.
[01:25:13.580 --> 01:25:16.580]   Until tomorrow, thanks for being here.
[01:25:16.580 --> 01:25:21.580]   [Silence]
[01:25:21.580 --> 01:25:27.580]   Hey parents, join the LA Kings on Saturday, November 25th for an unforgettable Kids Day presented by Pear Deck.
[01:25:27.580 --> 01:25:30.580]   Family fun, giveaways, and exciting Kings hockey awaits.
[01:25:30.580 --> 01:25:35.580]   Get your tickets now at lakings.com/promotions and create lasting memories with your little ones.

