
[00:00:00.000 --> 00:00:02.080]   A riddle for you before we move on.
[00:50:07.460 --> 00:50:09.480]   Let's say it settles out at 10 bucks.
[00:50:09.480 --> 00:50:11.260]   Well, hell, that's all upside for OpenAI.
[00:50:11.260 --> 00:50:11.700]   Right.
[00:50:11.700 --> 00:50:13.980]   But it's replacing 50 for Google.
[00:50:13.980 --> 00:50:14.900]   That's my only point.
[00:50:14.900 --> 00:50:16.780]   Yeah, no, very good point.
[00:50:16.780 --> 00:50:23.420]   By the way, another thing played out in this space, a little out of order of our competition, but there's this acronym.
[00:50:23.620 --> 00:50:39.020]   People are starting to use MCP that is a way for you to represent your service, like if you were booking.com to a model so that it's not simply scraping your website, which is certainly not the ideal way to do this thing.
[00:50:39.020 --> 00:50:45.380]   And that standard, I believe, got started in Anthropic, but OpenAI has agreed to support it.
[00:50:45.380 --> 00:50:58.500]   And so another factor that plays out with whoever's most aggressive with the open standards is they might be able to take a lead in defining these things, which could be advantageous to them.
[00:50:58.500 --> 00:51:08.720]   And I got to tell you, you know, I meant to say this earlier when we were talking about the open source stuff, but I got to believe the anxiety is high at Google.
[00:51:08.720 --> 00:51:11.820]   I got to believe the anxiety is high at Meta.
[00:51:11.900 --> 00:51:19.480]   We've seen some high executive shifts and departures, also at Apple, in terms of who's in charge of these things.
[00:51:19.480 --> 00:51:23.360]   And so I see those moves, and I think that must represent anxiety.
[00:51:23.360 --> 00:51:26.160]   You know, there's a lot at stake.
[00:51:26.460 --> 00:51:38.700]   And so it'll be really interesting to see how open people are, how willing they are to be open with their models, how aggressive they are, because I think it's a really critical window.
[00:51:38.700 --> 00:51:45.820]   I'm talking about like next three to six months could dictate who's standing on top of the hill five, 10 years from now.
[00:51:46.700 --> 00:51:56.300]   Well, the tectonic plates, as I've said, as we've said for now two years, this is the first time they've shifted in this magnitude in 20 years, right?
[00:51:56.300 --> 00:51:58.660]   This is a 20-year event.
[00:51:58.660 --> 00:52:09.680]   For 20 years, the search paradigm ruled everything in consumer internet, and Google stood at the top of that mountain, and it took something, you know, it took an AI-level shift.
[00:52:09.800 --> 00:52:19.620]   It took ChatGPT moment, and them getting to the scale of maybe a billion monthlies and 500 million weeklies to even lead to this conversation.
[00:52:19.620 --> 00:52:25.440]   But things happen very slowly, Bill, as we know, and then they happen very fast, and I think that's your point.
[00:52:25.440 --> 00:52:30.740]   Before we run out of time, we had an IPO, which we haven't had very many of.
[00:52:30.740 --> 00:52:37.020]   Let's talk IPOs, both core weave, but after that, let's just talk about IPOs in general.
[00:52:37.020 --> 00:52:39.100]   Well, it's great.
[00:52:39.100 --> 00:52:44.380]   You know, like, as you know, we're shareholders in core weave.
[00:52:44.380 --> 00:52:50.200]   Since a couple rounds ago, we were one of the largest buyers in the IPO, and we're happy we did.
[00:52:50.200 --> 00:52:54.500]   You know, I have to say, on Friday, I was pretty damn nervous, Bill.
[00:52:54.500 --> 00:52:58.200]   It broke the offering price, went down to about $37 a share.
[00:52:58.200 --> 00:53:07.260]   I think today they had some announcements of this deal with Google where they're going to provide NVIDIA, Grace Blackwells through core weave.
[00:53:07.340 --> 00:53:10.460]   So Google is going to be buying a bunch of NVIDIA chips through core weave.
[00:53:10.460 --> 00:53:16.540]   And one of the big criticisms of this company was they were too dependent upon Microsoft, but now they've diversified.
[00:53:16.540 --> 00:53:21.740]   They have Microsoft, Meta, now Google, OpenAI, NVIDIA, Cohere, Mistral.
[00:53:21.740 --> 00:53:27.700]   And so I think they've really, you know, emerged as the leading AI kind of cloud.
[00:53:28.140 --> 00:53:32.900]   And the stock in the last couple days, despite the fact they took it public last Friday.
[00:53:32.900 --> 00:53:37.100]   I mean, talk about taking a company public into a Category 5 hurricane.
[00:53:37.100 --> 00:53:43.000]   I mean, we had like Liberation Day staring us in the face, and they had to fly into that.
[00:53:43.160 --> 00:53:48.040]   And, you know, as you pointed out, it wasn't the least controversial of IPOs.
[00:53:48.040 --> 00:53:51.960]   But I have to give credit to Mike Intrator and his team.
[00:53:51.960 --> 00:53:53.940]   And listen, I'm here in Silicon Valley.
[00:53:53.940 --> 00:53:55.860]   They started this company five years ago.
[00:53:55.860 --> 00:53:57.780]   It's worth over $30 billion today.
[00:53:57.780 --> 00:54:03.040]   It's played a really important role in standing up OpenAI and a lot of the leading AI labs.
[00:54:03.320 --> 00:54:05.140]   And I just think that's a good thing for all of us.
[00:54:05.140 --> 00:54:15.200]   But it's not, you know, it's also fair to ask the questions that you've asked, you know, around, you know, kind of the durability, if you will, about CoreWeave and the revenue.
[00:54:15.200 --> 00:54:18.000]   Yeah, and look, you're absolutely right.
[00:54:18.000 --> 00:54:18.680]   It's so funny.
[00:54:18.680 --> 00:54:23.480]   We sit around and complain about the IPO market not being open.
[00:54:23.480 --> 00:54:28.600]   And, you know, for the entirety of 2024, the markets were up 30%.
[00:54:28.600 --> 00:54:31.900]   You know, the sunshine was out and no one was going.
[00:54:32.060 --> 00:54:35.320]   So, here, someone finally gets the guts to go.
[00:54:35.320 --> 00:54:38.400]   And the markets, of course, have turned the other way.
[00:54:38.400 --> 00:54:52.320]   And that's why, man, like anyone that tells you when you're ready to go public that you have to wait on the markets to be in a particular place, I would tell them to shut the fuck up and, like, take your company out.
[00:54:52.320 --> 00:54:54.020]   Like, you can't control that thing.
[00:54:54.020 --> 00:54:55.120]   That's an external factor.
[00:54:55.120 --> 00:55:00.640]   And I also believe a lot of people, because of my stance on direct listing, said, was this a good IPO, a bad IPO?
[00:55:01.040 --> 00:55:04.400]   I mean, as you said, there's stuff moving all over the place.
[00:55:04.400 --> 00:55:10.660]   Like, you have a leader in their field, unquestionably, huge revenue growth.
[00:55:10.660 --> 00:55:18.560]   Their business model isn't fully unpacked because the CapEx is invested so far ahead of the product.
[00:55:18.560 --> 00:55:22.680]   So, you can't look at the income statement and say, oh, the right, unit economics are perfect.
[00:55:22.680 --> 00:55:28.220]   And there's questions about what is the appropriate depreciation schedule and all these things.
[00:55:29.120 --> 00:55:33.540]   But I am glad that they got out, and I'm glad that it's done fine.
[00:55:33.540 --> 00:55:39.900]   They've had basically two customer announcements since they went out, which shows how fast this AI world moves.
[00:55:39.900 --> 00:55:44.920]   And I think that's why the stock went from 40 to 36 and way back up above that now.
[00:55:44.920 --> 00:55:48.420]   Let's hope that it brings more IPOs to the table.
[00:55:48.540 --> 00:55:58.880]   Well, this company needed capital because it's a capital-intensive business, and those are the ones that tend to, you know, come to the markets eventually, no matter what.
[00:55:58.880 --> 00:56:10.240]   We have this offsetting reality, you know, that the stripes of the world and Databricks and others are choosing to delay being public and have massive access to private capital.
[00:56:10.320 --> 00:56:12.520]   So, maybe that's a discussion for another day.
[00:56:12.520 --> 00:56:15.880]   But there are a few others, Klarna's in the pipeline.
[00:56:15.880 --> 00:56:18.920]   You know, we've talked about Cerebrus being in the pipeline.
[00:56:18.920 --> 00:56:21.060]   And so, I'm always hopeful.
[00:56:21.060 --> 00:56:28.280]   I'm always kind of just wanting for there to be more companies that are willing to move into the public markets.
[00:56:28.280 --> 00:56:32.420]   But the offset of what we talked about at the beginning is going to be there.
[00:56:32.420 --> 00:56:36.300]   And so, we'll see how those things interact with a choppy market.
[00:56:36.700 --> 00:56:40.440]   Well, you know, somebody else I should mention is Morgan Stanley.
[00:56:40.440 --> 00:56:44.120]   I mean, they took a lot of heat last Friday, you know, on this deal.
[00:56:44.120 --> 00:56:45.560]   Why are you bringing it now?
[00:56:45.560 --> 00:56:47.900]   You know, the stock went below 40.
[00:56:47.900 --> 00:56:54.740]   CNBC was roundly critical of, you know, of the company, you know, and of Morgan Stanley.
[00:56:54.740 --> 00:56:57.800]   And the stock's at 60 bucks or whatever it ended today at.
[00:56:57.800 --> 00:57:01.720]   And so, again, you know, we feel good as shareholders.
[00:57:01.720 --> 00:57:04.060]   I feel good for the people involved in the company.
[00:57:04.680 --> 00:57:09.120]   Obviously, there are still questions, you know, that remain about the business.
[00:57:09.120 --> 00:57:10.860]   You mentioned depreciation.
[00:57:10.860 --> 00:57:27.660]   The one thing I'd tell you about the depreciation argument as it relates to this company is, you know, a lot of people push on, you know, there's a statement by Jensen at GTC that, you know, hoppers may not have value because Grace Blackwell is so much better.
[00:57:27.660 --> 00:57:29.480]   He was a little more aggressive than that.
[00:57:29.700 --> 00:57:47.960]   He called himself the chief revenue destroyer and basically made statements that I think if you interpreted or interpreted accurately would imply that maybe you should have a two-year depreciation, not a six.
[00:57:48.320 --> 00:57:50.360]   Like, he made it sound that way.
[00:57:50.360 --> 00:57:51.100]   It's very abrupt.
[00:57:51.100 --> 00:57:52.180]   And he took a lot of heat.
[00:57:52.180 --> 00:57:54.760]   He probably wishes he hadn't said it, but he said it.
[00:57:54.760 --> 00:57:58.300]   My view on this is like, listen, because we've got to square this circle.
[00:57:58.300 --> 00:58:00.080]   We have, you know, the Saks tweet.
[00:58:00.080 --> 00:58:03.240]   You know, we know the inference demand is off the charts.
[00:58:03.240 --> 00:58:08.620]   Everybody has, you know, is demonstrating their need for more GPUs to run inference.
[00:58:08.620 --> 00:58:10.940]   Everything in the world is becoming, you know, inference.
[00:58:11.020 --> 00:58:13.280]   We've talked about that at length.
[00:58:13.280 --> 00:58:24.900]   And so my view is this, you know, like when you talk about two years for GPUs, they're going to, cutting-edge GPUs are going to be used for cutting-edge training for the, you know, frontier models in that first two-year period.
[00:58:24.900 --> 00:58:27.680]   But all these things are going to continue to get used for inference.
[00:58:27.680 --> 00:58:37.280]   And so the right way to think about CoreWeave, you know, and, you know, I think the consensus margins for this business are like 25% EBIT, you know, over the course of the next couple of years.
[00:58:37.280 --> 00:58:38.460]   How do they get there?
[00:58:38.460 --> 00:58:42.180]   You know, so think about their unit economics bill.
[00:58:42.180 --> 00:58:45.020]   You know, their CapEx, their OPEX.
[00:58:45.020 --> 00:58:47.740]   So they got to get a data center.
[00:58:47.740 --> 00:58:49.460]   They got to pay for all their operating expenses.
[00:58:49.460 --> 00:58:50.720]   Then they got to buy the servers.
[00:58:50.960 --> 00:58:59.340]   So the way this works, I think, is they sell a four-year deal to Microsoft or a four- or five-year deal to OpenAI or a four-year deal to Google or whatever.
[00:58:59.340 --> 00:59:04.080]   They expect to pay back all the CapEx, OPEX, and GPUs in three years.
[00:59:04.080 --> 00:59:10.660]   And so the fourth year, which is a four-year guaranteed contract, the fourth year is your profit margin, right?
[00:59:10.660 --> 00:59:15.860]   And then anything you earn past the four years, that's all gravy on top.
[00:59:16.000 --> 00:59:22.040]   And the consensus earnings are not giving them any credit for anything after the end of those contract periods.
[00:59:22.040 --> 00:59:30.340]   Now, what I'll tell you is, you know, and we've done a lot of research on this, there's still a lot of A100s in use in the world today.
[00:59:30.340 --> 00:59:32.460]   In fact, Jensen has talked at length about that.
[00:59:32.460 --> 00:59:34.320]   That's a 2020 product.
[00:59:34.320 --> 00:59:40.720]   So we're in the fifth year, and A100s are still out there being used by almost everyone that bought A100s.
[00:59:40.840 --> 00:59:50.820]   You know, and then if you look at it, I think Jensen at GTC said last year that OpenAI had just retired the V100s.
[00:59:50.820 --> 00:59:53.600]   That was a 2017 GPU.
[00:59:53.600 --> 00:59:57.440]   So that's like a seven-year lifecycle that they were using those for.
[00:59:57.440 --> 01:00:06.540]   And so I think that we have a lot of comfort that at a minimum, people are going to be using these things for four years, a couple years for training, a couple years for inference.
[01:00:07.120 --> 01:00:12.080]   I've yet to hear of anybody throwing away any GPU because it doesn't have value.
[01:00:12.080 --> 01:00:13.560]   Remember the way CUDA works.
[01:00:13.560 --> 01:00:17.760]   The software that runs these GPUs, it constantly gets upgraded.
[01:00:17.760 --> 01:00:19.380]   It's like my Tesla, right?
[01:00:19.380 --> 01:00:26.620]   I had an old Tesla Model S, like seven years old, but it felt like a new car because my software got updated all the time.
[01:00:27.300 --> 01:00:32.320]   And frankly, it still got me to the places I needed to get to.
[01:00:32.320 --> 01:00:41.400]   It wasn't as good as the new model I bought in December with full FSD and everything else, but it didn't feel like a really old car because the software was constantly updating.
[01:00:41.400 --> 01:00:43.920]   I kind of think of that the same way for these GPUs.
[01:00:43.920 --> 01:00:47.880]   The GPUs are getting better every year, even though the hardware remains the same.
[01:00:48.240 --> 01:00:51.660]   So I'm not nearly as worried about that depreciation schedule.
[01:00:51.660 --> 01:01:00.980]   It seems to be a big hit on the company and lots of people are talking about it, but they're out the door and kudos to them on this big new deal today.
[01:01:00.980 --> 01:01:05.880]   But look, the pushback on that is obviously that it's not a zero or a one.
[01:01:06.140 --> 01:01:07.760]   Like you make it sound like it's binary.
[01:01:07.760 --> 01:01:10.520]   You either throw it away or it's super valuable.
[01:01:10.520 --> 01:01:16.340]   And what inevitably happens is the earning power of that product drops over time.
[01:01:16.340 --> 01:01:19.580]   And so there is, I think, a reasonable question.
[01:01:19.580 --> 01:01:23.940]   You know, should it be more of like an accelerated depreciation schedule?
[01:01:23.940 --> 01:01:29.240]   The idea with depreciation is to kind of, you know, they say the useful life.
[01:01:29.240 --> 01:01:34.600]   So you'd kind of want it to mirror the earnability of the asset over time.
[01:01:34.600 --> 01:01:39.760]   And so six years straight probably isn't the best fit for that, but we'll see.
[01:01:39.760 --> 01:01:41.120]   We'll see what happens over time.
[01:01:41.120 --> 01:01:49.800]   You know, their peers, the incumbents in this world were at four years ago and pushed it to six, which wasn't.
[01:01:49.800 --> 01:01:54.160]   And the answer may lie somewhere in between.
[01:01:54.160 --> 01:02:02.500]   And, you know, like I said, I don't think they need it to be more than four in order to achieve the margins that they have.
[01:02:02.500 --> 01:02:05.500]   But they're also, to your point, it's a highly levered business.
[01:02:05.500 --> 01:02:06.840]   They got to delever the business.
[01:02:06.840 --> 01:02:09.580]   So there's a lot of things in play here with CoreWeave.
[01:02:09.580 --> 01:02:15.600]   That's why, again, if you look at the multiples it's trading at, well, I don't know what they are today.
[01:02:15.600 --> 01:02:19.880]   But the multiples it came public at were not overly taxing from our perspective.
[01:02:19.880 --> 01:02:22.420]   But there's a lot of headwind for all these AI companies.
[01:02:22.420 --> 01:02:26.300]   I mean, you have NVIDIA trading at 19 times fully taxed earnings.
[01:02:26.300 --> 01:02:29.440]   And so, you know, there's a lot of skepticism in the world.
[01:02:29.440 --> 01:02:34.360]   Notwithstanding all the stuff we hear about demand, a lot of skepticism in the world about AI demand.
[01:02:34.580 --> 01:02:36.120]   Riddle for you before we move on.
[01:02:36.120 --> 01:02:36.380]   Yes.
[01:02:36.380 --> 01:02:45.540]   We'll do Salesforce, Netflix, Square, Amazon, Palo Alto Networks, Facebook, Snap, Proofpoint, NetSuite, and CoreWeave have in common.
[01:02:45.540 --> 01:02:47.360]   No idea.
[01:02:47.360 --> 01:02:48.900]   They all broke issue.
[01:02:48.900 --> 01:02:50.340]   Oh, wow.
[01:02:50.340 --> 01:03:03.280]   And so when the talking heads on CNBC and others are critical of a company because they trade below their IPO price, it's just such a wrong way to look at things.
[01:03:03.280 --> 01:03:20.620]   And, you know, I think one of the reasons those high-quality companies get priced to perfection is the founders are stronger-minded and have more leverage and negotiate more on this agreed-upon price, which would also go away with a direct listing.
[01:03:20.620 --> 01:03:29.600]   But, boy, what a silly way to think about quality, whether or not you give away more and pop.
[01:03:29.600 --> 01:03:31.280]   That's what a lot of people think.
[01:03:31.280 --> 01:03:32.260]   You know, I don't like that.
[01:03:32.260 --> 01:03:41.720]   You know, well, I kind of thought that maybe you thought this was a perfect IPO because it ended day one at precisely $40, which was the offering price.
[01:03:41.720 --> 01:03:42.300]   Which was properly engineered.
[01:03:42.300 --> 01:03:43.400]   Let's be realistic.
[01:03:43.400 --> 01:03:51.060]   You also, there's some peculiar terms in this company that you may have played a part in.
[01:03:51.060 --> 01:03:55.000]   The Series C has a put right at like $38.75.
[01:03:55.000 --> 01:04:01.240]   No doubt in my mind, people wanted to make sure it priced above that, which may have played a factor here.
[01:04:01.300 --> 01:04:02.600]   Who knows?
[01:04:02.600 --> 01:04:03.660]   But let's move on.
[01:04:03.660 --> 01:04:05.420]   Let's talk about one more thing before we go.
[01:04:05.420 --> 01:04:07.560]   So much news in one week.
[01:04:07.560 --> 01:04:10.660]   The TikTok thing.
[01:04:10.660 --> 01:04:13.140]   There's new information as we speak.
[01:04:13.140 --> 01:04:14.320]   Tell me what you know.
[01:04:14.320 --> 01:04:25.020]   Well, I mean, listen, there's a lot of rumors swirling, which not surprisingly, this deal is, you know, set to expire and need to be extended by April 5th.
[01:04:25.020 --> 01:04:31.280]   Under the terms of the first congressional extension that was made by Trump.
[01:04:31.700 --> 01:04:41.660]   They've, you know, they've made very clear that, you know, there are a lot of buyers for the TikTok asset bill and that the president has, wants to put together a deal.
[01:04:42.040 --> 01:04:45.440]   And, of course, we have all these tariffs going on on China.
[01:04:45.440 --> 01:04:50.020]   And so I'm sure this will end up as part of a big trade negotiation as it pertains to China.
[01:04:50.020 --> 01:04:52.820]   But as you know, just for everybody, you know, we're shareholders.
[01:04:52.820 --> 01:05:01.500]   I've been a shareholder in this company since 2015, one of the earliest venture capital rounds in ByteDance, the parent company, which, you know, which owns TikTok.
[01:05:01.500 --> 01:05:07.820]   You know, and for the last two years, I've agreed largely with Elon and Sachs and others that we should engage with China.
[01:05:07.820 --> 01:05:09.660]   We shouldn't just shut down TikTok.
[01:05:09.660 --> 01:05:15.700]   We should make TikTok abide by the rules and regulations, right, that we have in this country.
[01:05:15.700 --> 01:05:23.500]   And that's what this whole legislative unwind was about, you know, the forced sale of spin out TikTok U.S.
[01:05:23.500 --> 01:05:24.560]   So here's what I'm hearing.
[01:05:24.560 --> 01:05:29.980]   I'm hearing that there will be a new company stood up, you know, and I'm not privy to any information.
[01:05:29.980 --> 01:05:35.580]   I'm not party to these negotiations, but I'm, you know, let's call it TikTok U.S.
[01:05:35.580 --> 01:05:40.300]   And that TikTok U.S. will be partly owned by ByteDance.
[01:05:40.300 --> 01:05:44.100]   But I think they have to keep that ownership threshold under 20%.
[01:05:44.100 --> 01:05:51.140]   So let's call it 19.5% owned by ByteDance, that it will be owned partially by just the existing shareholders.
[01:05:51.140 --> 01:05:57.080]   Remember, the shareholders in ByteDance, 60% of those are U.S. investors like Altimeter.
[01:05:57.080 --> 01:05:57.540]   Right.
[01:05:57.540 --> 01:06:01.440]   So that we'll get our shares in ByteDance or in TikTok U.S.
[01:06:01.440 --> 01:06:05.140]   And then 50% of it or thereabouts will be new investors.
[01:06:05.140 --> 01:06:13.680]   So think, folks, like some of the rumors I've seen, Amazon, Andreessen, Oracle, you know, et cetera.
[01:06:13.680 --> 01:06:19.280]   And these are investors who are not currently in the cap table of ByteDance.
[01:06:19.280 --> 01:06:22.860]   So Altimeter or CO2, we're currently in the cap table of ByteDance.
[01:06:22.860 --> 01:06:22.980]   Right.
[01:06:22.980 --> 01:06:27.640]   So we're not going to be part of the new investor syndicate, or at least that's my understanding.
[01:06:27.640 --> 01:06:31.040]   So imagine they stand that up.
[01:06:31.040 --> 01:06:31.720]   And then the question-
[01:06:31.720 --> 01:06:33.540]   And where would that money go, Brad?
[01:06:34.200 --> 01:06:37.540]   So the money would go into this NUCO, right?
[01:06:37.540 --> 01:06:40.660]   So the NUCO would be capitalized with this new money.
[01:06:40.660 --> 01:06:41.700]   It would have a new board.
[01:06:41.700 --> 01:06:44.860]   So it would be new, fresh capital for NUCO.
[01:06:44.860 --> 01:06:46.320]   It wouldn't go to ByteDance.
[01:06:46.320 --> 01:06:53.180]   No, that's my understanding, that it would go into NUCO, that NUCO would get a license to the algorithm,
[01:06:53.180 --> 01:06:57.260]   and it would be up to NUCO to audit that, to audit the data.
[01:06:57.260 --> 01:06:59.440]   Because remember, that's the whole point here, Bill.
[01:06:59.440 --> 01:07:04.100]   Like, we want to have some control over, you know, the algorithm and the data.
[01:07:04.100 --> 01:07:07.040]   So it makes sense that Oracle would be involved in that.
[01:07:07.040 --> 01:07:11.100]   Because remember, TikTok runs on the Oracle cloud down in Texas.
[01:07:11.100 --> 01:07:15.820]   I think a logical question is, okay, like, what's the big, what's the so what here?
[01:07:15.820 --> 01:07:22.520]   And I'm hearing that the valuation for TikTok U.S. could be pretty low, which I would expect, right?
[01:07:23.440 --> 01:07:29.800]   Because remember, the, you know, Trump has said, maybe we'll put this in the U.S. Sovereign Wealth Fund.
[01:07:29.800 --> 01:07:31.580]   So he's negotiating the deal.
[01:07:31.580 --> 01:07:33.860]   I expect that he wants to get a pretty damn good deal.
[01:07:33.860 --> 01:07:36.340]   You didn't mention what percentage was for that.
[01:07:36.340 --> 01:07:38.460]   But is that part of the cap table, too?
[01:07:38.460 --> 01:07:40.320]   No, no, no idea.
[01:07:40.320 --> 01:07:41.060]   No idea.
[01:07:41.060 --> 01:07:41.760]   Yeah.
[01:07:41.860 --> 01:07:43.260]   One particular question.
[01:07:43.260 --> 01:07:54.320]   If you go back six months, maybe three or six months, there was a lot of discussion that would suggest that the parent company, ByteDance, had no interest in this deal.
[01:07:54.320 --> 01:07:56.700]   They'd rather shut it down than do this.
[01:07:56.700 --> 01:07:59.140]   Have they changed their mind for some reason?
[01:07:59.140 --> 01:08:02.120]   Is there a new perspective from their side?
[01:08:02.520 --> 01:08:08.920]   Well, I think, remember, if we go back six months, there was a camp that said, shut it down.
[01:08:08.920 --> 01:08:13.100]   And there's a camp saying, or we'll just take it, right?
[01:08:13.100 --> 01:08:13.620]   Right.
[01:08:13.620 --> 01:08:24.140]   And like, I think that the company's perspective, Yaming, the founder of the company, he basically said, there's no way to separate the algorithm between TikTok U.S. and TikTok rest of world.
[01:08:24.380 --> 01:08:30.000]   Because creators in the U.S. create content that go to the rest of the world and vice versa.
[01:08:30.000 --> 01:08:48.480]   And so, like, if you took away all the U.S., it does so much damage, you would be better to shut down TikTok U.S. and just invite the U.S. creators onto the French platform or the United Kingdom version of this or the Australian version of this via a VPN or something.
[01:08:48.480 --> 01:08:57.300]   So, I think the big change here, Bill, is this idea that U.S. TikTok and global TikTok will continue to use the same algorithm.
[01:08:57.300 --> 01:09:02.840]   And it's just a license to the U.S. TikTok would be my guess, was part of that bridge or breakthrough.
[01:09:02.840 --> 01:09:15.760]   I think a key thing here is, like, how does Altimeter or Sequoia or other U.S. investors, remember, 60% of the investors in ByteDance are U.S. investors.
[01:09:16.520 --> 01:09:21.740]   And the investors in places like Altimeter, they're pension funds, they're teachers, they're firefighters.
[01:09:21.740 --> 01:09:34.500]   And if you think about the fair value for ByteDance, I think most people, although it only trades at, let's call it, $300 billion, most people think the fair value of this is closer to a trillion dollars or certainly to $800 billion.
[01:09:34.500 --> 01:09:49.040]   So, if you take 60% of a trillion dollars, that's $600 billion in locked up venture capital value for all of the endowments and pension funds, et cetera, for U.S. investors.
[01:09:49.220 --> 01:09:55.500]   That's more than almost every other unrealized venture gain put together, Bill, right?
[01:09:55.500 --> 01:10:07.620]   And so, if you're able to take this company public, that turns into DPI, like hundreds of billions of dollars of DPI that goes out to the investors in these venture funds.
[01:10:07.640 --> 01:10:10.180]   Is this company being TikTok or ByteDance?
[01:10:10.180 --> 01:10:12.080]   This company being ByteDance.
[01:10:12.080 --> 01:10:20.920]   But we had to get the TikTok deal done as a condition required to get ByteDance public or ByteDance out the door.
[01:10:20.920 --> 01:10:27.880]   And so, remember, ByteDance, about 90% of ByteDance's business is not TikTok U.S.
[01:10:28.240 --> 01:10:39.880]   90% of the value of the company is things like Doyan, which is the Chinese version of TikTok, and Daobao, which is the Chinese version of ChatGPT, and TikTok around the world.
[01:10:39.880 --> 01:10:44.920]   And so, there's a huge and profitable business inside of China and in the rest of the world.
[01:10:44.920 --> 01:10:47.780]   And we're just debating this piece in the United States.
[01:10:47.780 --> 01:10:57.040]   And so, as a shareholder, I will tell you that whatever the dilution is caused by this, it's nominal relative to the value of the total.
[01:10:57.040 --> 01:11:00.920]   And what I really want to see get done is just certainty, right?
[01:11:00.920 --> 01:11:02.020]   Certainty for the company.
[01:11:02.020 --> 01:11:05.000]   I think it's good for the U.S. that TikTok will remain.
[01:11:05.000 --> 01:11:05.960]   My kids love it.
[01:11:05.960 --> 01:11:10.880]   And I don't, you know, I'm glad we're going to make them abide by the rules of regulation.
[01:11:10.880 --> 01:11:15.000]   I think it's a win, you know, for Team Trump.
[01:11:15.000 --> 01:11:16.800]   I think it's a win for ByteDance.
[01:11:16.800 --> 01:11:21.900]   But remember now, we just hit them today, Bill, with 54% tariffs, okay?
[01:11:21.900 --> 01:11:26.140]   So, there may be a conversation that has to occur before she and Trump.
[01:11:26.140 --> 01:11:28.300]   I thought this deal would get approved by China.
[01:11:28.300 --> 01:11:29.740]   Now, I'm not so sure.
[01:11:29.740 --> 01:11:30.100]   Right.
[01:11:30.100 --> 01:11:33.300]   And the Chinese government could probably block the deal.
[01:11:33.300 --> 01:11:34.220]   Exactly.
[01:11:34.220 --> 01:11:42.560]   So, just because we announce a deal, if we do hear a deal announced over the course of the next few days or over the next week, doesn't mean that it's a done deal.
[01:11:42.660 --> 01:11:44.640]   But I'll leave on an optimistic note.
[01:11:44.640 --> 01:11:44.980]   Okay.
[01:11:44.980 --> 01:11:45.680]   Let's do that.
[01:11:45.680 --> 01:11:49.040]   I think that the president wants to do a deal with Xi.
[01:11:49.040 --> 01:11:53.120]   I don't believe we're going to have 54% tariffs against China.
[01:11:54.980 --> 01:12:05.060]   It's too important to the rest of the world that we can cooperate with China on things like ending the war in the Ukraine, things in the Middle East.
[01:12:05.300 --> 01:12:12.100]   Yes, there is a great competitive struggle between the two countries.
[01:12:12.100 --> 01:12:16.720]   But I think that ultimately, the president will cut a deal.
[01:12:16.720 --> 01:12:19.540]   He said that he likes Xi, invited him to the inauguration.
[01:12:19.540 --> 01:12:21.660]   And as we know, he's a dealmaker.
[01:12:21.660 --> 01:12:30.560]   And now we've got everything from the Panama Canal to negotiate over, to TikTok, to all the other trade deals between the two countries.
[01:12:30.560 --> 01:12:42.040]   So, I suspect that when we get back to what really came out of Liberation Day and what really matters, I think the most important thing that matters is U.S.-China bilateral trade relations.
[01:12:42.540 --> 01:12:52.780]   And I think that's going to really dictate the direction of global growth and the direction of U.S. and China economic growth over the course of the next few years.
[01:12:52.780 --> 01:12:54.240]   Important to watch.
[01:12:54.240 --> 01:12:54.840]   All right, man.
[01:12:54.840 --> 01:12:55.580]   Take care.
[01:12:55.580 --> 01:12:56.300]   Great seeing you.
[01:12:56.300 --> 01:12:57.540]   Have fun at the games.
[01:12:57.540 --> 01:12:58.140]   Take care.
[01:12:58.140 --> 01:13:11.560]   As a reminder to everybody, just our opinions, not investment advice.

