
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:47:00.000 --> 00:47:12.000]   The shared element of a Google Sheet, and frankly, it makes it really, really easy in a robust way for us to connect our back end securely with each user's sheet.
[00:47:12.000 --> 00:47:23.000]   And even if a user happens to be in it at the same time that we're updating data with new transactions, which happens several times a day, Google Sheets handles that really elegantly.
[00:47:23.000 --> 00:47:28.000]   And so architecturally, there are a lot of reasons why a Google Sheet makes sense.
[00:47:28.000 --> 00:47:33.000]   And so we really do encourage users to embrace Google Sheets.
[00:47:33.000 --> 00:47:37.000]   We've found certainly some of our users are native Google Sheets users and love that it's in Google Sheets.
[00:47:37.000 --> 00:47:44.000]   We've also had a number of users who are Excel users, and sometimes they do start copying the data over into their Excel sheet.
[00:47:44.000 --> 00:47:50.000]   But often we find they end up getting more and more comfortable with Google Sheets, and then that's where they live.
[00:47:50.000 --> 00:47:54.000]   And that's what we recommend, but certainly both are options.
[00:47:54.000 --> 00:47:57.000]   Yeah, I could see that happening. I could see myself getting comfortable.
[00:47:57.000 --> 00:48:03.000]   It's just a matter of pressing through and learning its values, so getting comfortable.
[00:48:03.000 --> 00:48:05.000]   I could see that happening.
[00:48:05.000 --> 00:48:19.000]   And definitely having it stored in the cloud, having it accessible, having it shareable, being able to export some data into probably a different workbook or a different sheet that you could share and make a widget out of in some way to share with other people could be really cool.
[00:48:19.000 --> 00:48:25.000]   And those functionalities are available in the cloud, and they're not available in other scenarios.
[00:48:25.000 --> 00:48:30.000]   So it's just a matter of me building my skills with Google Sheets and being comfortable with it.
[00:48:30.000 --> 00:48:33.000]   What have we missed, Peter?
[00:48:33.000 --> 00:48:41.000]   You know, we talk a lot about spending, and obviously Tiller helps you focus, helps you track your income and your expenses.
[00:48:41.000 --> 00:48:56.000]   It's not just the expenses, but I will say philosophically that one of the things that underlies how we approach Tiller Sheets and how we think about finances is spending is such a key riddle to getting to freedom.
[00:48:56.000 --> 00:49:08.000]   And, you know, if you – income is – more income makes everything easier, of course, and there are dials everyone has in their life to increase income, but those usually take some time to dial up.
[00:49:08.000 --> 00:49:16.000]   And also many people have specifically chosen a career or a path through life where they're not optimizing for income, but they're making enough.
[00:49:16.000 --> 00:49:23.000]   So income matters, but it's not something that people are making decisions about with their behavior every day.
[00:49:23.000 --> 00:49:43.000]   Assets and investments matter, and making sure that your investments have the right allocation or if you have debt, making sure that that's – your debt is in the lowest rates possible and that you're paying down that debt.
[00:49:43.000 --> 00:49:46.000]   That is certainly very important.
[00:49:46.000 --> 00:49:50.000]   The day-to-day decisions we make around spending we think are the most important.
[00:49:50.000 --> 00:50:05.000]   And the difference – there are many people who live on modest incomes, who live lives of financial freedom where they can focus on the more important things beyond their finances because their spending is in check.
[00:50:05.000 --> 00:50:15.000]   And there are certainly many stories and we read about them in the paper whether they're athletes or others who – individuals who make millions and blow it all and it's because of spending.
[00:50:15.000 --> 00:50:26.000]   And so in everything we do, we think that the whole picture matters, but spending is a key riddle to helping people to get to financial freedom.
[00:50:26.000 --> 00:50:31.000]   And so that's why – that's inherent in the design of Tiller.
[00:50:31.000 --> 00:50:46.000]   That's why we really encourage people to go in, open it if not every day, every week or several times a week, touch every transaction again and to see their spending and to look at their spending, to touch their spending again.
[00:50:46.000 --> 00:50:52.000]   And I think that's just philosophically a really important point for Tiller that I would say again.
[00:50:52.000 --> 00:51:01.000]   And we would love to hear from radical personal finance listeners about their experiences.
[00:51:01.000 --> 00:51:05.000]   And if they have done something interesting with their Tiller sheet, we'd love to see it as well.
[00:51:05.000 --> 00:51:13.000]   They can remove their data from it and share their formulas, share their empty template with us and we'd love to see it.
[00:51:13.000 --> 00:51:26.000]   We, of course, can't see what's happening in any user's sheets because we've built the system very securely and everything's encrypted and there are no humans at Tiller who go in and look at any user data.
[00:51:26.000 --> 00:51:31.000]   But we would love – we regularly get stories from users and we would love to see.
[00:51:31.000 --> 00:51:41.000]   You have an interesting group, Joshua, of people who – you talked about sort of getting nerdy and getting into the details in this and you do that in all the topics you cover.
[00:51:41.000 --> 00:51:51.000]   And which I find interesting and I know that your users have an appetite for going deep and I would love to see what they do with their Tiller sheets if they want to share that.
[00:51:51.000 --> 00:52:05.000]   We'll make sure that we hook up with that guy on the mustache forums who is super hardcore and let's see if we can get something going with you and he and me and kind of the radical personal finance community.
[00:52:05.000 --> 00:52:09.000]   And see if he can share some of his stuff because his spreadsheet is beautiful.
[00:52:09.000 --> 00:52:12.000]   Again, I'll link to it in the show notes.
[00:52:12.000 --> 00:52:18.000]   But his spreadsheet is so beautiful and we could create some cool templates for the nerds in the audience.
[00:52:18.000 --> 00:52:25.000]   One other thing I wanted to compliment you on about Tiller that I do really love, I love your daily update.
[00:52:25.000 --> 00:52:32.000]   And other services can offer daily updates, but your daily update is perfect.
[00:52:32.000 --> 00:52:38.000]   It just simply says new transactions across all the linked accounts and current account balances.
[00:52:38.000 --> 00:52:47.000]   And I generally try to filter as many emails out of my inbox as possible, but that one is really useful because it comes right into my email.
[00:52:47.000 --> 00:52:52.000]   It comes right in, it comes right into my email where I can just take a quick look.
[00:52:52.000 --> 00:52:54.000]   I can make sure all the transactions are good.
[00:52:54.000 --> 00:52:57.000]   I don't have to go log into bank accounts and it's simple.
[00:52:57.000 --> 00:52:58.000]   It doesn't have a bunch of fluff.
[00:52:58.000 --> 00:53:00.000]   It doesn't have a bunch of ads across the bottom.
[00:53:00.000 --> 00:53:02.000]   It's just deep transactions and balances.
[00:53:02.000 --> 00:53:04.000]   Boom, boom, boom, boom, boom, boom, boom.
[00:53:04.000 --> 00:53:06.000]   And it's super, super useful.
[00:53:06.000 --> 00:53:08.000]   So I really like how you built the daily update.
[00:53:08.000 --> 00:53:16.000]   And I think from an automation perspective, another person you should connect with if you haven't, you need to connect with Ari Mizell at Less Doing.
[00:53:16.000 --> 00:53:18.000]   Are you familiar with his work?
[00:53:18.000 --> 00:53:19.000]   I'm not.
[00:53:19.000 --> 00:53:20.000]   Okay.
[00:53:20.000 --> 00:53:24.000]   His website is lessdoing.com, but he is an automation freak.
[00:53:24.000 --> 00:53:27.000]   He loves to build these little formulas and whatnot.
[00:53:27.000 --> 00:53:32.000]   And as you guys continue to build, and I know you've got a – I'm sure you've got a build list a mile long.
[00:53:32.000 --> 00:53:40.000]   But there's probably some cool stuff that we could do with IFTT, or it's called IFNOW, with some IFTT rules.
[00:53:40.000 --> 00:53:48.000]   There's some cool stuff that we could do in using your platform to integrate, I don't know, just some other cool things.
[00:53:48.000 --> 00:53:49.000]   So connect.
[00:53:49.000 --> 00:53:55.000]   Make sure that Ari Mizell at Less Doing is familiar with your work so that he can be aware.
[00:53:55.000 --> 00:54:05.000]   And he's a very kind of forward-thinking guy that might have some really cool ideas of how to integrate this with other apps, other solutions.
[00:54:05.000 --> 00:54:07.000]   But your daily updates are awesome.
[00:54:07.000 --> 00:54:08.000]   Thank you, Joshua.
[00:54:08.000 --> 00:54:10.000]   And we talk a lot about nerds.
[00:54:10.000 --> 00:54:11.000]   We welcome nerds.
[00:54:11.000 --> 00:54:17.000]   But we also – there are a lot of Tiller users who this is the only time they use a spreadsheet.
[00:54:17.000 --> 00:54:18.000]   They don't use spreadsheets.
[00:54:18.000 --> 00:54:23.000]   But Tiller is easy, and they use a spreadsheet when they use Tiller.
[00:54:23.000 --> 00:54:33.000]   And they aren't spreadsheet novices, but they still enjoy the way – how easy this is, how fast it is, and the flexibility of a spreadsheet.
[00:54:33.000 --> 00:54:36.000]   So I just will make that point.
[00:54:36.000 --> 00:54:37.000]   It's not just for nerds.
[00:54:37.000 --> 00:54:42.000]   We certainly welcome nerds, and some nerds do some fascinating things with it, which we love hearing about.
[00:54:42.000 --> 00:54:46.000]   But spreadsheet novices are home at Tiller, too.
[00:54:46.000 --> 00:54:49.000]   And because we're a subscription service, we can spend some time with our customers.
[00:54:49.000 --> 00:54:53.000]   So when people email us at support, we're eager to help.
[00:54:53.000 --> 00:54:54.000]   Right. Absolutely.
[00:54:54.000 --> 00:54:55.000]   Well, cool.
[00:54:55.000 --> 00:54:57.000]   So we're setting up a Radical personal finance affiliate link.
[00:54:57.000 --> 00:55:02.000]   So the deal is it's free for the first 30 days, and it's $5 a month after.
[00:55:02.000 --> 00:55:07.000]   And so we're going to set it up at tillerhq.com/radical, right?
[00:55:07.000 --> 00:55:08.000]   That's right.
[00:55:08.000 --> 00:55:09.000]   All right, cool.
[00:55:09.000 --> 00:55:16.000]   So if listeners of the show want to sign up for an initial – for a trial, free for 30 days, tillerhq.com/radical.
[00:55:16.000 --> 00:55:19.000]   And then if you choose to buy it, I get a commission for that.
[00:55:19.000 --> 00:55:21.000]   So that's hugely appreciated.
[00:55:21.000 --> 00:55:25.000]   And I'll continue checking back.
[00:55:25.000 --> 00:55:35.000]   At the moment, I'm using these two things as – I'm using these two – me personally, I'm using YNAB and Tiller concurrently.
[00:55:35.000 --> 00:55:43.000]   And I'm excited about some of the possibilities that I see with Tiller, and I'm using that for tracking and kind of dashboard functions and some of that.
[00:55:43.000 --> 00:55:48.000]   But it's up to users to – or listeners to make their own decision, try different options.
[00:55:48.000 --> 00:55:53.000]   And ultimately, that's going to make everything better and just figure out what works for you with your mindset.
[00:55:53.000 --> 00:56:01.000]   So the website, tillerhq.com, and sign up for a – download your free trial at tillerhq.com/radical.
[00:56:01.000 --> 00:56:03.000]   And, of course, that link will be in the show notes.
[00:56:03.000 --> 00:56:05.000]   Peter, anything else you want to add?
[00:56:05.000 --> 00:56:06.000]   Joshua, thanks.
[00:56:06.000 --> 00:56:08.000]   Really appreciate the time and great to chat today.
[00:56:08.000 --> 00:56:13.000]   I'm glad you came up and snagged me after the presentation at FinCon.
[00:56:13.000 --> 00:56:14.000]   I'm glad we followed up.
[00:56:14.000 --> 00:56:15.000]   So thanks for coming on.
[00:56:15.000 --> 00:56:22.000]   I think at least a few of you will see the possibilities that Tiller offers, not for everybody, but perhaps it might be for you.
[00:56:22.000 --> 00:56:26.000]   There's certainly a lot of potential.
[00:56:26.000 --> 00:56:30.000]   Just to be clear, I don't think it's the best move from a budgeting perspective.
[00:56:30.000 --> 00:56:36.000]   I still think that YNAB is the best solution for a proactive budgeting tool.
[00:56:36.000 --> 00:56:44.000]   But those of you who are a little bit past that and looking for some fun and just to be able to create some simple spreadsheets or to use spreadsheets in other functions and capacities, check it out.
[00:56:44.000 --> 00:56:48.000]   After the interview was recorded, I corresponded with Peter.
[00:56:48.000 --> 00:56:56.000]   He changed his offer, and he agreed to go ahead and offer two months of free access to Tiller for listeners of the show.
[00:56:56.000 --> 00:56:59.000]   So I'm running this here at the end of 2015.
[00:56:59.000 --> 00:57:00.000]   Now is the time.
[00:57:00.000 --> 00:57:01.000]   Go ahead and check it out.
[00:57:01.000 --> 00:57:12.000]   Go to tillerhq.com/radical, tillerhq.com/radical, and you'll be able to get two free months through that link there.
[00:57:12.000 --> 00:57:13.000]   And then set it up.
[00:57:13.000 --> 00:57:17.000]   And if you choose to buy, we set it up so I get a small commission on your purchase of software.
[00:57:17.000 --> 00:57:18.000]   But check it out.
[00:57:18.000 --> 00:57:19.000]   Check it out for two free months.
[00:57:19.000 --> 00:57:20.000]   See if it's useful.
[00:57:20.000 --> 00:57:23.000]   Now is the time in 2015 to be practicing your budget.
[00:57:23.000 --> 00:57:27.000]   We're coming up to the end of one year and the beginning of another one.
[00:57:27.000 --> 00:57:29.000]   I love the change of a calendar year.
[00:57:29.000 --> 00:57:37.000]   It's a good time to assess the successes of 2015 and to look forward to the possibilities of 2016.
[00:57:37.000 --> 00:57:44.000]   So if you have any interest, please use the link tillerhq.com/radical and get two free months of access to the system.
[00:57:44.000 --> 00:57:45.000]   Thank you so much for listening.
[00:57:45.000 --> 00:57:46.000]   I hope you enjoyed today's show.
[00:57:46.000 --> 00:57:49.000]   I will be back with you very, very soon.
[00:57:49.000 --> 00:57:52.000]   A special thank you to those of you who support the show on Patreon.
[00:57:52.000 --> 00:57:56.000]   A number of people have recently left the Patreon support.
[00:57:56.000 --> 00:57:57.000]   No problem there.
[00:57:57.000 --> 00:57:59.000]   Thank you for those of you who have been supporting for a while.
[00:57:59.000 --> 00:58:04.000]   What that means is that if a number of you want to jump up and fill their place, I would be indebted to you.
[00:58:04.000 --> 00:58:08.000]   You can find all the details of that at radicalpersonalfinance.com/patron.
[00:58:08.000 --> 00:58:12.000]   Radicalpersonalfinance.com/patron.
[00:58:12.000 --> 00:58:13.000]   Peace out, y'all.
[00:58:13.000 --> 00:58:14.000]   See you soon.
[00:58:14.000 --> 00:58:38.000]   [Music]
[00:58:38.000 --> 00:58:43.000]   Bye.

