
[00:00:00.000 --> 00:00:01.000]   [GASP]
[00:40:08.000 --> 00:40:21.000]   And so they sell these that are disposable, and they're a lot like, well, feminine pads, where there's an absorbent layer and a waterproof layer, and they're kind of crinkly.
[00:40:21.000 --> 00:40:26.000]   So you can get these disposable, but we chose to get the reusable ones.
[00:40:26.000 --> 00:40:28.000]   I think they come in six packs, and we got a few.
[00:40:28.000 --> 00:40:38.000]   And you just -- you can either rinse them out in the sink, or you can send them through your laundry if you have enough to wait until you're doing laundry, and just use them over and over and over and over.
[00:40:38.000 --> 00:40:39.000]   They're just cotton.
[00:40:39.000 --> 00:40:49.000]   There's no waterproof layer, which allows the -- we're going to get graphic -- which allows the breast to breathe, and that's good for breastfeeding, right?
[00:40:49.000 --> 00:41:00.000]   So you can consider getting the reusable bra pads instead of the disposable ones because I think they're a lot more comfortable, and you don't have to keep buying them.
[00:41:00.000 --> 00:41:01.000]   Yeah.
[00:41:01.000 --> 00:41:05.000]   And it's just funny how this whole reusable versus disposable thing can be applied in every area of life.
[00:41:05.000 --> 00:41:12.000]   I hadn't planned to talk about it, but even like feminine supplies, they're perfectly great options that are not disposable.
[00:41:12.000 --> 00:41:17.000]   And we'll ignore that for now, but go online or start Googling, and you'll find all kinds of people.
[00:41:17.000 --> 00:41:22.000]   So consider just buying quality stuff that can last and extend it through multiple kids.
[00:41:22.000 --> 00:41:28.000]   Another thing that we've done -- I mentioned this on a previous show, but that I had no idea of, but Tiffany got interested in, is another crunchy thing.
[00:41:28.000 --> 00:41:32.000]   It's called EC, and so this also helps.
[00:41:32.000 --> 00:41:36.000]   And I think this one can apply whether or not you're using cloth or disposable diapers.
[00:41:36.000 --> 00:41:45.000]   And the idea is even if you're using disposable diapers, would you like to cut down on your -- the number of diapers that your kids goes through by probably greater than 50 percent?
[00:41:45.000 --> 00:41:47.000]   So explain how you found out about this.
[00:41:47.000 --> 00:41:53.000]   I think I got turned on to this first by a friend and then that same book, the Business a Baby book.
[00:41:53.000 --> 00:42:01.000]   And your sister-in-law had mentioned it, and I didn't really ask her too much about it at that point.
[00:42:01.000 --> 00:42:04.000]   But then I read this book and got more interested and thought, "Wow, this is great."
[00:42:04.000 --> 00:42:13.000]   So EC stands for Elimination Communication, and it's an unfortunate name, but that is what it's been labeled, so people recognize that name.
[00:42:13.000 --> 00:42:19.000]   And basically it's giving your child chances to use the potty from an early age.
[00:42:19.000 --> 00:42:26.000]   Some people do it from birth, some people from a couple weeks, from six months, from eight months, from 12 months, whenever you choose to start.
[00:42:26.000 --> 00:42:36.000]   It's just giving your child a chance to connect with those muscles so that he or she doesn't think, "I use the diaper, I use the diaper, I use the diaper."
[00:42:36.000 --> 00:42:40.000]   And suddenly when they're three, you switch it up on them and say, "Oh, actually you use the potty."
[00:42:40.000 --> 00:42:47.000]   It just gives them a chance to maintain that connection with their muscles and know that the potty is an option.
[00:42:47.000 --> 00:42:59.000]   Right, right. And so one of the statistics that I never realized that I guess would have come from that book or from your research is that some of the people who have written about this say that 50 percent, right?
[00:42:59.000 --> 00:43:03.000]   Or, wait a second, the majority of the world's population, is that the statistic?
[00:43:03.000 --> 00:43:05.000]   I don't know the numbers, but basically a lot of people.
[00:43:05.000 --> 00:43:12.000]   Basically outside of the United States of America, basically practically most of the world has their kids potty trained by about one year, right? Give or take.
[00:43:12.000 --> 00:43:17.000]   Yeah, that's what the book said. And then we have some friends who visited from Nigeria.
[00:43:17.000 --> 00:43:22.000]   So I took the opportunity to ask this mom, "Tell me about your kids' potty training."
[00:43:22.000 --> 00:43:26.000]   And at first she kind of gave me this funny look like, "What's potty training?"
[00:43:26.000 --> 00:43:27.000]   What are you talking about, right?
[00:43:27.000 --> 00:43:31.000]   So I said, "You know, when they stop using the diaper." "Oh, oh, okay."
[00:43:31.000 --> 00:43:38.000]   So she told me about when she did it with her kids, and it was basically when they could stand up on their own.
[00:43:38.000 --> 00:43:41.000]   That's when she took off the diaper. She had them go diaper-free.
[00:43:41.000 --> 00:43:50.000]   We've done a slightly different approach, but she said her kids were trained at a year, ten months, and I think a year and three months or something.
[00:43:50.000 --> 00:43:58.000]   I have a family member who is Egyptian, and I know his mom always said I think that he was potty trained at under a year old.
[00:43:58.000 --> 00:43:59.000]   Yeah, nine months.
[00:43:59.000 --> 00:44:00.000]   Nine months.
[00:44:00.000 --> 00:44:06.000]   And then I just talked with a girl on Sunday. Her mom's from St. Lucia. Well, they're both from St. Lucia. And her mom had her trained at before a year.
[00:44:06.000 --> 00:44:12.000]   Right. So what's really startling is that I never even knew this existed, because you just always assumed.
[00:44:12.000 --> 00:44:18.000]   I always heard of friends and family members potty training their kids at two or three years old, I think is about normal in our culture.
[00:44:18.000 --> 00:44:22.000]   I never even knew it was possible to do anything different.
[00:44:22.000 --> 00:44:26.000]   And then you start researching, and you find, wait a second, the rest of the world does it at this.
[00:44:26.000 --> 00:44:35.000]   And then again, there's a whole, you want to open up a can of worms among all the parents, and you're going to damage the psyche of the child, and you're forcing your kid, and all this stuff.
[00:44:35.000 --> 00:44:40.000]   But what's funny is that, my opinion, and you do what's right.
[00:44:40.000 --> 00:44:46.000]   I think in anything, in parenting, you need to watch what's working and what's not working in your own kids and in your own family.
[00:44:46.000 --> 00:44:49.000]   And just simply observe that and work with the situation.
[00:44:49.000 --> 00:44:53.000]   If what you're doing isn't having the desired results, change.
[00:44:53.000 --> 00:44:56.000]   And if you're seeing stress or you're seeing something, then change what you're doing.
[00:44:56.000 --> 00:45:01.000]   Don't become a slave to a certain philosophy or idea.
[00:45:01.000 --> 00:45:06.000]   Focus on what's working and what's not working for you, and take what's useful and discard the rest.
[00:45:06.000 --> 00:45:17.000]   But what's interesting to me is that if you research, you'll find some people who believe, I have no idea what's true, and I don't care that much to research it out.
[00:45:17.000 --> 00:45:22.000]   But some people would say, well, who gets rich off of a delayed potty training?
[00:45:22.000 --> 00:45:24.000]   It would be the diaper company.
[00:45:24.000 --> 00:45:28.000]   So I was talking with a friend recently, and we labeled it Big Diaper.
[00:45:28.000 --> 00:45:36.000]   So you can be glad that you can profit from Big Diaper in your consumer staple companies in your portfolio.
[00:45:36.000 --> 00:45:38.000]   And again, whatever. I don't care much about that.
[00:45:38.000 --> 00:45:46.000]   But the point is that if you were dealing with cloth diapers and you didn't have a washing machine to use,
[00:45:46.000 --> 00:45:53.000]   you would have a much bigger incentive to help your child learn to control his or her bathroom needs at an earlier age than we have,
[00:45:53.000 --> 00:45:58.000]   where it's relatively convenient just to wrap it up in a little piece of plastic and toss it out.
[00:45:58.000 --> 00:45:59.000]   So it's pretty cool.
[00:45:59.000 --> 00:46:12.000]   So we started with our son two weeks, and basically just giving him the connection between when he needs to go to the bathroom and letting us know that and kind of working through it.
[00:46:12.000 --> 00:46:14.000]   I don't want to go through details on it.
[00:46:14.000 --> 00:46:16.000]   You can go and research it. There's better resources.
[00:46:16.000 --> 00:46:17.000]   It's called EC, though.
[00:46:17.000 --> 00:46:27.000]   But the point is that it saves a bunch of diapers, and it's not unusual for us to go through -- well, it's unusual for us to have a bowel movement in a diaper.
[00:46:27.000 --> 00:46:29.000]   So that's -- it does still happen.
[00:46:29.000 --> 00:46:33.000]   He's certainly not potty trained in the sense that we all expect where there's no accidents.
[00:46:33.000 --> 00:46:39.000]   But it's unusual and kind of a surprise when we have a bowel movement here at, what, 13 months old in the diaper.
[00:46:39.000 --> 00:46:48.000]   And then even with him needing to urinate, we may go -- I mean, probably many days we often have two diapers.
[00:46:48.000 --> 00:46:49.000]   Two to three.
[00:46:49.000 --> 00:46:51.000]   Yeah, two to three diapers on many days.
[00:46:51.000 --> 00:46:53.000]   Yeah, sometimes I wonder if it's worth doing the laundry.
[00:46:53.000 --> 00:46:54.000]   Right, right.
[00:46:54.000 --> 00:47:00.000]   And some days, you know, some days maybe it would be five or six because, you know, it goes in phases when you're working at this age.
[00:47:00.000 --> 00:47:08.000]   But if you can go from -- again, we can go from -- well, with the cloth diaper, you don't do the 12-hour diaper thing.
[00:47:08.000 --> 00:47:14.000]   You can do it with a very disposable -- excuse me, a very absorbent disposable diaper.
[00:47:14.000 --> 00:47:17.000]   But, again, two to three diapers in a day is not unusual.
[00:47:17.000 --> 00:47:20.000]   Some days it will be one, and some days it will be six.
[00:47:20.000 --> 00:47:22.000]   But probably average would be, you know, two to three.
[00:47:22.000 --> 00:47:26.000]   And so that's a real -- that can be a real savings even if you're using disposable diapers.
[00:47:26.000 --> 00:47:35.000]   And one quick note while we're just finishing up with the cloth diapers is some people think that cloth diapers are pudgy.
[00:47:35.000 --> 00:47:40.000]   They think they're too fluffy and give the baby's bum a fatter look.
[00:47:40.000 --> 00:47:41.000]   I disagree.
[00:47:41.000 --> 00:47:43.000]   Maybe it depends on the brand.
[00:47:43.000 --> 00:47:44.000]   I have not had that problem.
[00:47:44.000 --> 00:47:47.000]   And we used disposables on a trip one week.
[00:47:47.000 --> 00:47:51.000]   We went out and didn't want to haul our cloth diaper collection and try to find laundry facilities.
[00:47:51.000 --> 00:47:54.000]   So we were like, well, we'll use disposables.
[00:47:54.000 --> 00:48:04.000]   And I noticed that the disposables, when they get wet, they puff up and get all squishy and smelly.
[00:48:04.000 --> 00:48:12.000]   So in my opinion, the cloth diapers are actually skinnier, slimmer than the disposables because those things puff up.
[00:48:12.000 --> 00:48:14.000]   I always chuckle about this.
[00:48:14.000 --> 00:48:16.000]   I was talking with a buddy of mine recently.
[00:48:16.000 --> 00:48:22.000]   And my wife is -- she's being very careful in how she expresses herself.
[00:48:22.000 --> 00:48:24.000]   But she is not a fan of disposable diapers.
[00:48:24.000 --> 00:48:37.000]   And it's very funny to me how you can have two different people that can look at the same set of facts around the same subject and get polarizingly opposite perspectives.
[00:48:37.000 --> 00:48:43.000]   So my wife is very polarized in the direction of I can't understand why people use disposable diapers.
[00:48:43.000 --> 00:48:51.000]   But, yeah, she's in the vast minority, majority, I think, of moms would be horrified at the idea of doing reusable cloth diapers.
[00:48:51.000 --> 00:48:53.000]   And they're like, well, it's so great.
[00:48:53.000 --> 00:48:54.000]   They're awesome.
[00:48:54.000 --> 00:48:56.000]   So you do your own research.
[00:48:56.000 --> 00:49:00.000]   Decide what you want to do from there.
[00:49:00.000 --> 00:49:02.000]   Two last quick areas to finish up here.
[00:49:02.000 --> 00:49:03.000]   Food.
[00:49:03.000 --> 00:49:11.000]   So one of the things that is also helpful -- and I think that you have to deal with what your own situation is as far as medically.
[00:49:11.000 --> 00:49:15.000]   And there are certainly always special situations with all of these things.
[00:49:15.000 --> 00:49:18.000]   But you can save a lot of money if you breastfeed.
[00:49:18.000 --> 00:49:21.000]   And we have lots of friends who are not able for various reasons.
[00:49:21.000 --> 00:49:24.000]   And if that's the situation that you're in, you can deal with it.
[00:49:24.000 --> 00:49:34.000]   But I know for us, just simply breastfeeding exclusively, we didn't -- again, we don't do any of this stuff because it's just we're going to save money and not spend money on our kid.
[00:49:34.000 --> 00:49:38.000]   But that winds up being a big savings.
[00:49:38.000 --> 00:49:42.000]   And I know it's certainly challenging at times, right?
[00:49:42.000 --> 00:49:44.000]   Yeah, we've definitely had our issues.
[00:49:44.000 --> 00:49:45.000]   Breastfeeding is not easy.
[00:49:45.000 --> 00:49:54.000]   Yeah, probably the thing that surprised us most as new parents is we prepared a lot for the birth of the baby, but we weren't prepared for the challenges of breastfeeding.
[00:49:54.000 --> 00:49:56.000]   But has it been positive?
[00:49:56.000 --> 00:49:57.000]   Oh, yeah.
[00:49:57.000 --> 00:49:59.000]   It's been worth it.
[00:49:59.000 --> 00:50:00.000]   It's been worth it.
[00:50:00.000 --> 00:50:02.000]   There have definitely been rough patches.
[00:50:02.000 --> 00:50:03.000]   We've had problems.
[00:50:03.000 --> 00:50:10.000]   And if you're not committed to it, you can easily just say, "I'm done with this."
[00:50:10.000 --> 00:50:13.000]   And many people do, and that's their decision.
[00:50:13.000 --> 00:50:20.000]   But for us, we did breastfeeding, and it did save a lot because that formula cost can add up.
[00:50:20.000 --> 00:50:23.000]   Yeah, and it's just a lot more convenient, too, in many ways.
[00:50:23.000 --> 00:50:30.000]   You don't have to always have all this paraphernalia that goes with the bottles and all that stuff.
[00:50:30.000 --> 00:50:31.000]   We got given some of that free stuff.
[00:50:31.000 --> 00:50:33.000]   We used it like three times type of thing.
[00:50:33.000 --> 00:50:39.000]   Yeah, and we have friends who the breastfeeding didn't work.
[00:50:39.000 --> 00:50:42.000]   She couldn't or they--I'm thinking of two people.
[00:50:42.000 --> 00:50:43.000]   They couldn't breastfeed for whatever reason.
[00:50:43.000 --> 00:50:45.000]   Their children wouldn't latch on.
[00:50:45.000 --> 00:50:52.000]   So they pumped exclusively, and that had a lot of paraphernalia, but they were so committed to giving their babies breast milk.
[00:50:52.000 --> 00:50:55.000]   And again, don't feel condemned if this isn't you.
[00:50:55.000 --> 00:51:01.000]   I'm just saying that it just depends on your level of commitment if you're able.
[00:51:01.000 --> 00:51:07.000]   Right, and so you can get a free pump if you're going to pump on your health insurance.
[00:51:07.000 --> 00:51:14.000]   That's the standard now after the Affordable Care Act is that that's covered as part of the policy, all the policy definitions.
[00:51:14.000 --> 00:51:16.000]   So check that out for yourself.
[00:51:16.000 --> 00:51:24.000]   But more--breastfeeding is fairly self-explanatory, but one of the other interesting things is where did baby-led weaning come from?
[00:51:24.000 --> 00:51:25.000]   Is that the same--
[00:51:25.000 --> 00:51:28.000]   I think I just kind of picked it up on all the mommy blogs and stuff.
[00:51:28.000 --> 00:51:34.000]   Once you start getting crunchy and you start reading the mommy blogs and you get into the forums and whatnot, you find all this other crunchy stuff.
[00:51:34.000 --> 00:51:40.000]   And then once you get comfortable with challenging your own assumptions and you're like, "Oh, I wonder what that--oh, wait a second.
[00:51:40.000 --> 00:51:43.000]   Here's another thing I don't have a clue about," and you start researching.
[00:51:43.000 --> 00:51:48.000]   And what's funny to me, my brother asked me one time, he said, "Joshua, why are you so weird?
[00:51:48.000 --> 00:51:50.000]   And why do you just do all this weird stuff?"
[00:51:50.000 --> 00:51:54.000]   And I didn't get a chance to respond to him, but later I was thinking about it.
[00:51:54.000 --> 00:51:57.000]   And I said, "Listen, I never set out to be weird.
[00:51:57.000 --> 00:52:06.000]   My goal is not to be an oddball, but it's when you start looking at certain things and you have certain information and you start looking at facts, I always look and say, 'Who can change my mind?'"
[00:52:06.000 --> 00:52:10.000]   That's side A and side B, you present the evidence.
[00:52:10.000 --> 00:52:21.000]   So if my kid could be out of diapers at 12 months or if my kid can be out of diapers at 36 months, convince me, lay out your evidence and show me why I should do one or the other.
[00:52:21.000 --> 00:52:27.000]   And I just find that a lot of times the weird stuff has better supporting evidence, and then you take it and you try it out.
[00:52:27.000 --> 00:52:32.000]   So one of the weird things that we found is something called baby-led weaning.
[00:52:32.000 --> 00:52:34.000]   I think that's the name of the book that popularized it, right?
[00:52:34.000 --> 00:52:35.000]   Right.
[00:52:35.000 --> 00:52:38.000]   And explain what that means and how it works and the impact of it.
[00:52:38.000 --> 00:52:45.000]   Again, this is one of those terms that has been popularized, so that's what it's called, but it doesn't necessarily make sense to our culture.
[00:52:45.000 --> 00:52:51.000]   Evidently, it was started or popularized in the British culture.
[00:52:51.000 --> 00:52:59.000]   So they use the word weaning, from what I hear, to mean not stopping the milk, but rather introducing food.
[00:52:59.000 --> 00:53:04.000]   So when they say baby-led weaning, they mean baby-led feeding.
[00:53:04.000 --> 00:53:05.000]   Right.
[00:53:05.000 --> 00:53:16.000]   And the idea of this concept is that you don't give the baby mush and you don't just shove it in their mouths.
[00:53:16.000 --> 00:53:20.000]   Instead, you give them pieces of food that they're able to pick up.
[00:53:20.000 --> 00:53:21.000]   There's all kinds of guidelines.
[00:53:21.000 --> 00:53:23.000]   You don't just give this to your newborn.
[00:53:23.000 --> 00:53:24.000]   Read the book.
[00:53:24.000 --> 00:53:25.000]   Don't just go baseball over yourself.
[00:53:25.000 --> 00:53:27.000]   Yeah, don't do anything without reading the book.
[00:53:27.000 --> 00:53:48.000]   But basically, you follow the guidelines and you give your six- to seven-month-old about two-inch pieces of food, real food, not mush, and they will pick it up in their fist and stick it in their mouth and start gnawing on it and chewing, just learning how to eat food and learning about textures and different tastes.
[00:53:48.000 --> 00:53:58.000]   So instead of getting mushed up peas and carrots every single day, which I don't actually enjoy eating, the baby can choose what he or she is feeling that day.
[00:53:58.000 --> 00:54:04.000]   And at this stage, we're not worried about you need to eat this much protein and that much vegetables because he's still breastfed.
[00:54:04.000 --> 00:54:05.000]   He's still breastfed. Right.
[00:54:05.000 --> 00:54:16.000]   But at that early stage, it just gives them a chance to choose what they want to eat and explore the different textures and learn how to bring their food to their mouths.
[00:54:16.000 --> 00:54:18.000]   It's good for their coordination.
[00:54:18.000 --> 00:54:27.000]   And it just gives them a lot more independence because they're not having something forced into their mouth that they haven't even seen.
[00:54:27.000 --> 00:54:35.000]   They get a chance to pick it up, look at it, taste it, wave it around in the air and feel how heavy it is.
[00:54:35.000 --> 00:54:38.000]   It's not just all the same, same, everyday mush, mush.
[00:54:38.000 --> 00:54:39.000]   Yeah.
[00:54:39.000 --> 00:54:45.000]   And the reason it's important to read the book is that in order to do it safely – I mean, the primary reason that we feed – I think in our culture, we feed kids mashed up peas.
[00:54:45.000 --> 00:54:50.000]   We feed mashed up baby food is because we're concerned about them choking on solid food.
[00:54:50.000 --> 00:54:52.000]   And that is an incredibly valid concern.
[00:54:52.000 --> 00:54:57.000]   I mean we keep a very close eye on our son and, I mean, he doesn't eat.
[00:54:57.000 --> 00:55:03.000]   There are some important safety things that you need to observe when working with babies.
[00:55:03.000 --> 00:55:09.000]   But the key is actually that you can observe those safety things without having to mash all the food up.
[00:55:09.000 --> 00:55:16.000]   And we were a little skeptical at first but we tried it out, tried it very carefully and we learned that it's actually true,
[00:55:16.000 --> 00:55:22.000]   is that babies can learn to eat without having to go just to the solid – excuse me, just the mashed up foods.
[00:55:22.000 --> 00:55:26.000]   They can learn to eat with the solid foods and the soft foods as they work into it.
[00:55:26.000 --> 00:55:30.000]   And there are other ancillary advantages if you believe the proponents of the theory.
[00:55:30.000 --> 00:55:34.000]   There are other benefits as far as – for example, we never make baby food.
[00:55:34.000 --> 00:55:36.000]   It's just whatever we're eating, that's what baby eats.
[00:55:36.000 --> 00:55:39.000]   And a lot of – some of the things he can eat, some of the things he can't eat, physically eat,
[00:55:39.000 --> 00:55:42.000]   but he'll still expose himself to the taste of it.
[00:55:42.000 --> 00:55:46.000]   At eight months old, there's not a chance he was gnawing on a raw carrot.
[00:55:46.000 --> 00:55:51.000]   But he still can stick the raw carrot in his mouth and get experience with it and he's not actually getting any of it.
[00:55:51.000 --> 00:55:53.000]   But the cooked carrots, he can.
[00:55:53.000 --> 00:55:56.000]   So at this point, he eats all the food that we eat.
[00:55:56.000 --> 00:56:01.000]   So that saves you having to A, buy baby food, but even it saves you having to make baby food.
[00:56:01.000 --> 00:56:05.000]   We have a lot of friends that are very concerned, careful about this.
[00:56:05.000 --> 00:56:09.000]   And one of the methods that they use to save on baby food is by making it.
[00:56:09.000 --> 00:56:13.000]   So they have a baby – these grinder things.
[00:56:13.000 --> 00:56:17.000]   Yeah, like some kind of machine that steams it and like mashes it.
[00:56:17.000 --> 00:56:20.000]   Yeah, there's all this special paraphernalia to make your own baby food, which is awesome.
[00:56:20.000 --> 00:56:22.000]   I think that's cool.
[00:56:22.000 --> 00:56:24.000]   But we decided to try this other thing.
[00:56:24.000 --> 00:56:27.000]   And so far, it's been a positive experiment, at least with this son.
[00:56:27.000 --> 00:56:28.000]   Who knows?
[00:56:28.000 --> 00:56:30.000]   Maybe with another baby, it would be very different.
[00:56:30.000 --> 00:56:34.000]   But it's been a positive experience and you can just feed the kid what you're eating.
[00:56:34.000 --> 00:56:41.000]   And then by being exposed to a massive range of flavors, then ideally, at least those research,
[00:56:41.000 --> 00:56:47.000]   partly through babies who are breastfed, oftentimes are exposed to a much broader range of flavors.
[00:56:47.000 --> 00:56:52.000]   Yeah, because the formula tastes the same each time, whereas the breast milk changes based on what mom ate.
[00:56:52.000 --> 00:56:55.000]   Right, so they have more adventurous tastes because the breast milk changes flavor.
[00:56:55.000 --> 00:56:59.000]   And then also with the approach with the baby-led weaning, baby's trying everything.
[00:56:59.000 --> 00:57:02.000]   And what's interesting is that they'll try some things and not eat it sometimes.
[00:57:02.000 --> 00:57:05.000]   And the next time, they'll try it and not eat another time.
[00:57:05.000 --> 00:57:08.000]   So my wife and I, we really enjoy Thai food and Mexican food.
[00:57:08.000 --> 00:57:11.000]   Man, that kid was not a fan of Mexican food the first couple times we gave it to him.
[00:57:11.000 --> 00:57:12.000]   But he did like the Thai food.
[00:57:12.000 --> 00:57:13.000]   He did like the Thai food.
[00:57:13.000 --> 00:57:16.000]   But now, Mexican food seems to be no problem.
[00:57:16.000 --> 00:57:19.000]   So he enjoys the different flavors at different times.
[00:57:19.000 --> 00:57:20.000]   So check that out.
[00:57:20.000 --> 00:57:33.000]   It can be a useful idea because if you can eliminate the cost of baby food and just simply feed the food that you're eating,
[00:57:33.000 --> 00:57:38.000]   and then if you can eliminate even the extra cost of time to make your own baby food from the food that you're eating,
[00:57:38.000 --> 00:57:42.000]   which is what many parents do, maybe that can be helpful.
[00:57:42.000 --> 00:57:49.000]   And one other advantage with the baby-led weaning is you can eat your food because baby's feeding him or herself.
[00:57:49.000 --> 00:57:53.000]   You're not sitting there with a jar and a spoon trying to get the food in.
[00:57:53.000 --> 00:57:54.000]   Here comes the airplane.
[00:57:54.000 --> 00:57:59.000]   You just eat your food and let baby eat his food, and it's just comfortable for everyone.
[00:57:59.000 --> 00:58:01.000]   You can still talk to your family.
[00:58:01.000 --> 00:58:08.000]   It's more social that way, and baby learns social interaction at the table because he's eating with everybody else.
[00:58:08.000 --> 00:58:13.000]   It just has been -- I mean it frees up your time while you're eating your food.
[00:58:13.000 --> 00:58:18.000]   It frees up your time not having to make the baby food, and it frees up your time while you're eating.
[00:58:18.000 --> 00:58:21.000]   Dave Korsunsky Yeah, we've never fed him as far as like take the fork and stick it in his mouth.
[00:58:21.000 --> 00:58:23.000]   We've never done that.
[00:58:23.000 --> 00:58:25.000]   Again, don't go based upon this.
[00:58:25.000 --> 00:58:27.000]   If this piques your interest, awesome.
[00:58:27.000 --> 00:58:28.000]   Go and research it.
[00:58:28.000 --> 00:58:31.000]   There are some important things you need to do to care for the safety of your baby,
[00:58:31.000 --> 00:58:35.000]   and so the best thing is read the book called Baby-Led Weaning.
[00:58:35.000 --> 00:58:39.000]   So read the book and follow the suggestions there.
[00:58:39.000 --> 00:58:43.000]   Oh, one thing we don't save money on.
[00:58:43.000 --> 00:58:52.000]   Baby food, whoever invented the little pouches of baby food, that person deserves every dime of profit they get.
[00:58:52.000 --> 00:59:03.000]   One of the things that we do that is the best invention ever is that you can buy baby food where instead of coming in a little glass jar that you've got to sit there with a spoon and feed it to the kid,
[00:59:03.000 --> 00:59:08.000]   it just comes in the pouch, and the baby can just stick it in their mouth and eat it.
[00:59:08.000 --> 00:59:10.000]   We do use that.
[00:59:10.000 --> 00:59:11.000]   So we have fed that.
[00:59:11.000 --> 00:59:16.000]   If you're in the car or something like that and you need food, those pouches are awesome.
[00:59:16.000 --> 00:59:19.000]   So that is one place where we pay.
[00:59:19.000 --> 00:59:22.000]   We try to get them on sale, but that is not cheap, but they're worth it.
[00:59:22.000 --> 00:59:26.000]   Yeah, that's one thing we don't save on, and we don't use them every day.
[00:59:26.000 --> 00:59:32.000]   Just when we're out or if we're traveling and you don't know what food's going to be served, baby's not a huge fan of pizza right now.
[00:59:32.000 --> 00:59:38.000]   So if we're having pizza, he needs a pouch just to get him through that meal, and those pouches are so great.
[00:59:38.000 --> 00:59:47.000]   You can get the organic ones if you're into that, and they're all BPA-free packaging and all this GMOs and stuff like that.
[00:59:47.000 --> 00:59:49.000]   So you feel really good giving this to your kid.
[00:59:49.000 --> 00:59:52.000]   It feels like it's worth the $1.20 you paid for it.
[00:59:52.000 --> 00:59:53.000]   They've got good labeling.
[00:59:53.000 --> 00:59:54.000]   They're not cheap, but they are.
[00:59:54.000 --> 00:59:58.000]   Although we did try to make some of our own, so we used the spouts.
[00:59:58.000 --> 01:00:01.000]   It was kind of, I would say, probably a semi-successful experiment.
[01:00:01.000 --> 01:00:11.000]   The problem was that since we don't really feed baby food at home, and it's purely if we're on the road and trying to figure out what do you give baby when you're on the road,
[01:00:11.000 --> 01:00:20.000]   then making it yourself and then what we did is we used the spout, the mouth on it, and we put it in a plastic bag, and then you put the food in the plastic bag.
[01:00:20.000 --> 01:00:26.000]   I think that would be a good solution if your baby were eating baby food, but ours kind of eats the normal food.
[01:00:26.000 --> 01:00:33.000]   So the pouches are more for the idea of having this thing that's not going to spoil with you wherever you go.
[01:00:33.000 --> 01:00:36.000]   Yeah, and I saw another idea on a website.
[01:00:36.000 --> 01:00:40.000]   I think it might have been Money Saving Mom, but sorry if I'm wrong.
[01:00:40.000 --> 01:00:50.000]   It was she used a piping bag, frosting piping bag, and put the mouth spout in that bag, and that seemed to work really well for her.
[01:00:50.000 --> 01:00:52.000]   I've never tried it, but that's an idea too.
[01:00:52.000 --> 01:00:59.000]   If you like the idea of the pouch but still want to make your own or try to save money on buying all those pouches, that's an idea.
[01:00:59.000 --> 01:01:00.000]   Yeah, for sure.
[01:01:00.000 --> 01:01:05.000]   And then probably the last theme, the short theme that I have here is I think it's consistent.
[01:01:05.000 --> 01:01:09.000]   One of the key ideas is basically planning ahead.
[01:01:09.000 --> 01:01:20.000]   If you wait until the last second and you don't have – if you haven't planned ahead, then you're subject to the market conditions wherever you happen to be at that time.
[01:01:20.000 --> 01:01:22.000]   So the food is a simple example.
[01:01:22.000 --> 01:01:30.000]   If you haven't planned ahead to buy the little pouches on sale and have them with you, then you got to buy whatever you have there.
[01:01:30.000 --> 01:01:34.000]   Sometimes you find that. Sometimes it's cheap, and a lot of times it's not.
[01:01:34.000 --> 01:01:38.000]   So little things like making sure you have the food with you in advance and being prepared.
[01:01:38.000 --> 01:01:42.000]   Again, most parents find out they need – I don't know a parent who doesn't think this way.
[01:01:42.000 --> 01:01:45.000]   But then that also can be applied to other things.
[01:01:45.000 --> 01:01:49.000]   So for us, we get lots and lots of clothes, but they don't all fit babies.
[01:01:49.000 --> 01:01:53.000]   So we have a – I got one of those shelving compartments.
[01:01:53.000 --> 01:01:56.000]   What do we have, eight bins of clothes, seven, something like that?
[01:01:56.000 --> 01:02:03.000]   I think we have five for boy stuff and one for girl stuff just in case in the future we should have a girl.
[01:02:03.000 --> 01:02:05.000]   It's my stuff from when I was a baby.
[01:02:05.000 --> 01:02:11.000]   Right. So I built her – we got one of these shelving units and it has a bunch of those big, giant, rubber-made bins on it.
[01:02:11.000 --> 01:02:14.000]   And then it's labeled out zero to six months, six to 12 months.
[01:02:14.000 --> 01:02:20.000]   And that way you can be ahead with the clothes and you can collect them when they're cheap and have them stored.
[01:02:20.000 --> 01:02:21.000]   Now you need storage space.
[01:02:21.000 --> 01:02:24.000]   So if you're living on a sailboat, this is not going to work.
[01:02:24.000 --> 01:02:26.000]   But then if you're living on a sailboat, you don't need that many clothes.
[01:02:26.000 --> 01:02:30.000]   So you can economize in that way.
[01:02:30.000 --> 01:02:32.000]   But planning ahead makes a big deal.
[01:02:32.000 --> 01:02:37.000]   Another little thing that we did is when we were choosing a car seat, we chose specifically – we did research.
[01:02:37.000 --> 01:02:42.000]   And you use – for the first few months, you use those little infant carrier things, and that was great.
[01:02:42.000 --> 01:02:44.000]   And again, we got one of those for free.
[01:02:44.000 --> 01:02:46.000]   But then we needed to buy a car seat.
[01:02:46.000 --> 01:02:54.000]   And so we planned ahead and researched the kind that is skinnier so that you could put them – multiple ones across in the back seat.
[01:02:54.000 --> 01:02:56.000]   There's this one. Ours is –
