
[00:00:00.400 --> 00:00:04.740]   So one of the things I love to do as a computer science professor who also thinks more broadly
[00:48:12.100 --> 00:48:16.900]   limits called WIPs or work in progress limits on how much cards can be in anyone's column. So it's a
[00:48:16.900 --> 00:48:24.180]   great workload management. I also like about Kanban systems that stuff that needs to be done is not all
[00:48:24.180 --> 00:48:30.020]   spread out on people's plates, but exists by default in a generic team level waiting to be done. And the
[00:48:30.020 --> 00:48:34.820]   only thing you're responsible for are the things that are on your column. This is important because
[00:48:34.820 --> 00:48:39.380]   it's the things you're working on that generate administrative overhead. So sometimes people just say,
[00:48:39.380 --> 00:48:44.260]   hey, it's just convenient. If stuff comes in, I don't know who, let's just spread it out. You
[00:48:44.260 --> 00:48:49.060]   don't have to work on it all at once. But like, you know, hey, can you handle this? You can put it on
[00:48:49.060 --> 00:48:54.100]   your list. The problem with that approach is that once something is in your hands, it can generate
[00:48:54.100 --> 00:48:59.060]   administrative overhead you have to deal with emails, meetings and cognitive cycles. So by keeping things
[00:48:59.060 --> 00:49:04.820]   by default off of any individual's hands, it can't generate administrative overhead. There's no one that
[00:49:04.820 --> 00:49:08.260]   you can email about it. It doesn't belong to anyone yet. There's no meetings to have about it because
[00:49:08.260 --> 00:49:12.900]   it's not being worked on yet. And so each individual is not only just working on a reasonable number of
[00:49:12.900 --> 00:49:16.340]   things at the same time, they're dealing with a reasonable amount of overhead at the same time.
[00:49:16.340 --> 00:49:23.460]   So I really like those systems. Agile methodology systems like Scrum use Kanban style boards. This
[00:49:23.460 --> 00:49:28.100]   is why it's a little bit confusing. They also have boards with columns and cards representing things
[00:49:28.100 --> 00:49:33.460]   that have to be done. There's more of a variety of what those boards are and different collections
[00:49:33.460 --> 00:49:40.820]   or rules and terminology that surrounds them. So agile methodologies in Kanban have similar metaphors
[00:49:41.540 --> 00:49:46.900]   for dealing with work, but they differ in the details. Can these apply to a lot of different
[00:49:46.900 --> 00:49:53.460]   type of work? Yes. Can they apply like every team in a big organization uses things like this? Yes.
[00:49:53.460 --> 00:50:02.180]   Here are the two caveats. A, you want these to exist at the team scale. So six people? Sure,
[00:50:02.180 --> 00:50:07.540]   this works fine. 60 people? You can't have one big board for that. It's going to be too many things and too
[00:50:07.540 --> 00:50:12.980]   many people. You can't easily coordinate with all the people. So usually these systems have
[00:50:12.980 --> 00:50:17.380]   a very efficient approach to coordination. Like let's all just like stand up and talk to each other
[00:50:17.380 --> 00:50:20.820]   for 10 minutes. Like, how's your card doing? What else do you need? What should we do next?
[00:50:20.820 --> 00:50:26.100]   So they need to exist at the team level, not at larger scales. Each team should have their own board.
[00:50:26.100 --> 00:50:32.580]   And the key thing is to resist. I think the thing that bogged down these approaches in software dev,
[00:50:32.580 --> 00:50:37.780]   where they really got big, is that we nerded out too much on them. Software types,
[00:50:37.780 --> 00:50:42.580]   we just nerded out too much. And we begin to obsess about the rules. And there's all these like rules
[00:50:42.580 --> 00:50:46.900]   and sub rules. And it became about the rules themselves because, you know, I'm a computer
[00:50:46.900 --> 00:50:52.900]   scientist, so I can use the second person plural here. We love complicated rules. So we want our dev
[00:50:52.900 --> 00:50:58.260]   system not just to be like, hey, here's a place to keep tasks and see who's working on what. We want to be
[00:50:58.260 --> 00:51:05.780]   rolling like 2D 10 to see if like I, my attack number is above your hit point level. And like the
[00:51:05.780 --> 00:51:10.740]   goblin got killed by the wizard. Like we want to have all these rules and rules and all these complexities.
[00:51:10.740 --> 00:51:14.660]   And it can get pretty absurd, like agile and a software development environment. People have
[00:51:14.660 --> 00:51:20.660]   scrum masters and secondary scrum masters and dungeon master screens. And I don't know all the,
[00:51:20.660 --> 00:51:24.180]   it just becomes super complicated. And everyone gets obsessed with doing it just right because we're
[00:51:24.180 --> 00:51:29.060]   all like slightly antisocial in these circles. If you're adopting these ideas outside of software,
[00:51:29.060 --> 00:51:34.500]   don't overburden it with rules. What matters is we have a centralized place to store what needs to be
[00:51:34.500 --> 00:51:39.060]   done. So it doesn't by default, these things do not by default exist on individuals plates.
[00:51:39.060 --> 00:51:43.220]   We have clarity about who's working on what we have constraints about who's working on what,
[00:51:43.220 --> 00:51:46.740]   and we have a clear way to check in with everyone about what they're working on, what they need,
[00:51:46.740 --> 00:51:54.740]   and when they're done, what they should work on next. You do those things. That is good. You get,
[00:51:54.740 --> 00:51:58.260]   you know, I'm going to read some complicated scrum manual and have all the different roles and do
[00:51:58.260 --> 00:52:02.660]   all the different, like the story requires this and that it gets over the top. You don't need that.
[00:52:02.660 --> 00:52:08.980]   My book, a world without email and slow productivity, both talk about this world without email gives a
[00:52:08.980 --> 00:52:13.140]   particular case study of a healthcare group that uses this, that I think is a good example of a
[00:52:13.700 --> 00:52:18.420]   Kanban style system outside of straight up software dev. And I get a lot more details and slow
[00:52:18.420 --> 00:52:22.500]   productivity as well about like, what are the key ideas of these systems that matter?
[00:52:22.500 --> 00:52:28.580]   So yes, I do think these can exist across large organizations if they're integrated properly.
[00:52:28.580 --> 00:52:33.220]   All right. Do we, do we play it twice if it's a bonus question?
[00:52:33.220 --> 00:52:42.020]   Yes. All right. Let's hear it.
[00:52:42.020 --> 00:52:44.900]   All right. Do we have a call this week?
[00:52:44.900 --> 00:52:46.260]   We do. All right. Let's hear it.
[00:52:46.260 --> 00:52:53.380]   Hey, Cal and Jesse. It's Derek from the case study in episode 340. Thank you very much for the advice.
[00:52:53.380 --> 00:52:59.220]   It was really validating hearing your thoughts. As you'll recall, I have two Trello boards right now,
[00:52:59.220 --> 00:53:04.660]   one for admin and one for grant application processing. I've been doing a lot of deep diving
[00:53:04.660 --> 00:53:09.540]   and slow productivity, a world without email and the podcast on what else I can do to help keep my
[00:53:09.540 --> 00:53:14.740]   work sustainable. And to this end, I figured out how to create a task board within Microsoft Teams
[00:53:14.740 --> 00:53:20.660]   that have shared with my coworkers. My vision is this will serve as one of those two status lists
[00:53:20.660 --> 00:53:28.100]   that you've written and spoken about. Right now, my columns are Queue, Active, Backburner and Done.
[00:53:28.100 --> 00:53:34.180]   My question is what granularity of obligations should live on this board? Do I put grant related
[00:53:34.180 --> 00:53:41.300]   activities in the queue like draft financial agreement for X? Should administrative tasks go in here too?
[00:53:41.300 --> 00:53:46.980]   Or just your definition of what a project is from slow productivity, which is any work related initiative
[00:53:46.980 --> 00:53:51.460]   that cannot be completed in a single session? Lastly, how does this board interact with
[00:53:51.460 --> 00:53:55.940]   the existing ones that I have for admin and application processing? I'm really excited to
[00:53:55.940 --> 00:54:00.020]   take this for a spin and report back. I would just really appreciate clarity about what types of things
[00:54:00.020 --> 00:54:04.500]   go in such a task board, especially since this is shared with my team. Thank you very much.
[00:54:04.500 --> 00:54:13.380]   Usually I don't put projects on task boards. I want the granularity of what's on a task board. It doesn't
[00:54:13.380 --> 00:54:18.500]   have to be like a David Allen style next action, but something you could work on in a single session
[00:54:18.500 --> 00:54:23.140]   is typically the way I like to think about that. So when there's projects you're working on,
[00:54:23.140 --> 00:54:29.940]   they can exist in your larger scale plans. And then you can decide on the smaller scale plans,
[00:54:29.940 --> 00:54:35.700]   what progress you want to make on that project that week or not. Whether or not that interacts
[00:54:35.700 --> 00:54:40.660]   with your task board, it depends, right? So sometimes if it's a project, like I'm writing
[00:54:40.660 --> 00:54:46.180]   a grant application and it's on your quarterly plan, when you make your weekly plan, what that really
[00:54:46.180 --> 00:54:52.100]   means is I want to like block off 10 hours of writing this week and it'll be on my calendar.
[00:54:52.100 --> 00:54:55.140]   And when I get to those days, I'll work on the writing, then I'll be making progress on it.
[00:54:55.140 --> 00:54:59.620]   There's not really a task you need to put on a task list somewhere. I mean, you could put right 10
[00:54:59.620 --> 00:55:04.100]   hours and at the end of the week, take that off your task board, but that seems like a little bit
[00:55:04.100 --> 00:55:10.820]   over the top or superfluous, right? On the other hand, a project might be kind of complicated,
[00:55:10.820 --> 00:55:15.860]   like that it generates different types of tasks. So maybe it's organizing a conference and you're like,
[00:55:15.860 --> 00:55:20.340]   okay, this week I need to work on this. There's really like six or seven different things I need to
[00:55:20.340 --> 00:55:25.620]   get done for this project this week that are all sort of tasky. There, I would put them on my task
[00:55:25.620 --> 00:55:29.860]   list, perhaps. What I might do in that situation is create a temporary column for that project and
[00:55:29.860 --> 00:55:36.340]   then have those tasks under it. Or if I have like work on this week, I might label certain projects
[00:55:36.340 --> 00:55:41.220]   related to this project, like with that, just in caps, like the project name, and then have the task in
[00:55:41.220 --> 00:55:46.020]   it. And there, when I'm working off my task list, I sort of see those there. Oftentimes though, if it's
[00:55:46.020 --> 00:55:49.940]   something that I know I want to make progress on, I might have put aside time for working on that
[00:55:49.940 --> 00:55:54.420]   project. And so, you know, I'll know when I get to that time, oh, the details of what I should do
[00:55:54.420 --> 00:55:58.660]   right now are on my task list. So I really just think about the interaction between those task boards
[00:55:58.660 --> 00:56:05.380]   and projects about whether I need help knowing or remembering what about that project I need to work
[00:56:05.380 --> 00:56:10.100]   on this week. And if the answer is yes, you can put them in task on that board. And if the answer is no,
[00:56:10.100 --> 00:56:14.740]   like it's just writing, it doesn't have to interact with your task board. But I would keep the cards on the task
[00:56:14.740 --> 00:56:20.900]   board at the granularity of things you can do in a single session. It's why you need other stuff in
[00:56:20.900 --> 00:56:25.140]   your practice other than just a task board, right? That's why you need your like, this is what I'm
[00:56:25.140 --> 00:56:28.900]   working on this quarter and it's deadlines and my strategy for getting this done. You need somewhere
[00:56:28.900 --> 00:56:34.180]   the, like in March, we really have to get out in front of this grant application,
[00:56:34.180 --> 00:56:38.900]   but not until late March, should we really start ramping up this work on the website overhaul,
[00:56:38.900 --> 00:56:42.420]   but let's wait till then to do it. Like you need that type of thinking in like some sort of quarterly
[00:56:42.420 --> 00:56:48.980]   plan or semester plan document. And then how that translated into actual work, again, just depends
[00:56:48.980 --> 00:56:54.900]   on do I need help remembering what it is specifically I need to do to work on this each week.
[00:56:54.900 --> 00:57:01.380]   So, you know, a lot of my project work just exists as projects. Like my task board is, it's more like
[00:57:01.380 --> 00:57:08.660]   one-off specific things, I would say, if I really looked at it. It's fine, by the way, I like that Derek had
[00:57:08.660 --> 00:57:16.100]   specific, he had some specific task boards for recurring obligations in his work to come up all the
[00:57:16.100 --> 00:57:20.980]   time. And like the application process, you know, this or that, like, okay, I get this stuff all the time.
[00:57:20.980 --> 00:57:25.140]   And like, here's my dedicated board. I kind of have a system going with that. I think that's good. That's fine.
[00:57:25.140 --> 00:57:29.700]   All right. We also have a case study here. This is where people write in
[00:57:29.700 --> 00:57:37.060]   to talk about ways they've put the advice we talk on the show into action in their own life. So we can see what it looks like out in the wild.
[00:57:37.060 --> 00:57:44.500]   Today's case study comes from Jake. Jake says, "The other day, I was beginning to explain to my wife
[00:57:44.500 --> 00:57:49.300]   the concepts regarding career capital and traded it in for more control of one's schedule versus
[00:57:49.300 --> 00:57:55.380]   traded it in for more responsibility and increased pay. While doing so, I realized that she has done
[00:57:55.380 --> 00:58:01.780]   exactly that with her career. She is a pediatric dentist who has worked at an office for about 10 years.
[00:58:01.780 --> 00:58:05.940]   While doing so, she has focused on doing great dental work and interacting with the patients in a way that
[00:58:05.940 --> 00:58:12.100]   leaves them happy with the visits, making her the company's top earner and most senior doctor.
[00:58:12.100 --> 00:58:17.940]   We recently had two boys, now two and a half and four years old. One thing that was really important
[00:58:17.940 --> 00:58:22.740]   to her was that she was able to pick up our boys after school every day. When her older son started
[00:58:22.740 --> 00:58:28.020]   school, she told her work that she was unable to work past 2:00 PM because she needed to pick up our son.
[00:58:28.020 --> 00:58:31.780]   Being the top earner, they created a new schedule for her to work seven to two,
[00:58:32.420 --> 00:58:37.860]   doing op only. She not only gets to pick up her son every single day from school, but because she
[00:58:37.860 --> 00:58:43.540]   is op only, she actually makes significantly more money. I have read all of Cal's materials,
[00:58:43.540 --> 00:58:47.620]   so it goes without saying, I also have tremendous work flexibility and I'm able to drop him off in the
[00:58:47.620 --> 00:58:52.980]   mornings every day. Us being able to drop off and pick up our son every day as working professionals is
[00:58:52.980 --> 00:58:57.860]   incredible. And do you know what he means by op? I was wondering that when I first read it.
[00:58:57.860 --> 00:59:00.820]   She is op only, O-P, capital O-P.
[00:59:00.820 --> 00:59:07.860]   Is that operation? That could make sense. Let's see, she's a pediatric dentist. Yeah,
[00:59:07.860 --> 00:59:16.340]   maybe she's only doing operations. Yeah, it's possible. Well, regardless, I appreciate the case
[00:59:16.340 --> 00:59:24.100]   study. What I like about it is that this gives you a realistic view of lifestyle-centric planning in the
[00:59:24.100 --> 00:59:29.140]   deep life. So when we think about living a deeper life, especially in a modern distracted world,
[00:59:29.140 --> 00:59:35.860]   again, we like to connect with the idea of the grand goal. So the traditional grand goal thinking
[00:59:35.860 --> 00:59:41.780]   would say, if you're in the situation where you're like, I'm unhappy with my work because I really want
[00:59:41.780 --> 00:59:46.340]   to be there to pick my boys up from school. And I kind of worked these longer hours. The grand goal
[00:59:46.340 --> 00:59:51.220]   thinking would say, you need to make a radical change. You need to like start your own, you know,
[00:59:51.220 --> 00:59:57.700]   store, open up a store in town where you can control the hours or become like a full-time novelist or
[00:59:57.700 --> 01:00:03.540]   some sort of grand change. And we need to make our life completely different. But what did Jake's
[01:00:03.540 --> 01:00:09.380]   wife do instead? She said, I have a lot of career capital. I'm very good at what I do. People don't want
[01:00:09.380 --> 01:00:14.500]   me to go. And so I'm going to say, I'm going to leverage that capital and say, here's what I need.
[01:00:14.500 --> 01:00:20.580]   Here's what I want to create a situation in which I am done it too. And because she was very good at
[01:00:20.580 --> 01:00:23.940]   what she did, they said, okay, we'll make this work. You can start early and you'll just do this
[01:00:23.940 --> 01:00:30.340]   and not that type of work. And now she's done it too. And because she was working backwards from not a
[01:00:30.340 --> 01:00:33.780]   vague dissatisfaction with being busy, which again, would lead to the radical change,
[01:00:33.780 --> 01:00:39.380]   but with specificity about what would my ideal lifestyle look like. And a big part of that vision
[01:00:39.380 --> 01:00:43.780]   was very concrete. I'm there to pick up my kids from school. She's like, well, how could I get towards that
[01:00:44.500 --> 01:00:48.980]   vision? Oh, I see. I don't have to radically change my job. I could change the configuration
[01:00:48.980 --> 01:00:53.540]   of my job. And I'll probably get away with that because I'm pretty good. So that's like classic
[01:00:53.540 --> 01:00:59.380]   applying career capital theory in lifestyle centric planning. These are the type of things that can make
[01:00:59.380 --> 01:01:04.180]   like a really intentional life. The intentional life doesn't necessarily mean, uh-oh, I guess I need
[01:01:04.180 --> 01:01:08.740]   to quit this job and we're going to sail around the world with our kids on a sailing boat, right? It doesn't
[01:01:08.740 --> 01:01:14.980]   have to be that type of dramatic, uh, radical change. It just has to be figuring out what
[01:01:14.980 --> 01:01:19.140]   attributes you want in an ideal lifestyle and then working with what you have. What are my opportunities?
[01:01:19.140 --> 01:01:24.180]   What are my obstacles? How do I make that? How do I make that actually work? So there's a lot more of
[01:01:24.180 --> 01:01:29.460]   that possible than people realize. Once you understand the game, it's not this like vague, uh,
[01:01:29.460 --> 01:01:34.900]   radical change. And it's more like, I'm trying to reconfigure and change and shift towards the ideal
[01:01:34.900 --> 01:01:38.820]   lifestyle and knowing that it's skill and rare and valuable skills is what's going to help you actually
[01:01:38.820 --> 01:01:46.180]   get there. So I think it's a cool story. All right. We got a final segment coming up, another tech corner.
[01:01:46.180 --> 01:01:51.460]   It's just one thing you haven't heard from me enough. It's overly technical jargon. But first,
[01:01:51.460 --> 01:01:58.020]   I'm going to hear from another one of our sponsors. We'll talk about in particular our friends at
[01:01:58.020 --> 01:02:04.340]   Shopify. If you sell things, you need to use Shopify. I would say most of the people I know who have some
[01:02:04.340 --> 01:02:10.020]   sort of business where they sell directly to consumers. Maybe like I know writers who do this,
[01:02:10.020 --> 01:02:16.180]   like with online stores, with merchandise, et cetera, uh, they use Shopify. And for good reason,
[01:02:16.180 --> 01:02:23.220]   like Shopify is the tool. If you want to be selling things, no one does selling better than Shopify.
[01:02:23.220 --> 01:02:28.180]   It's home of the number one checkout on the planet. They have their shop pay that boosts conversions up to
[01:02:28.180 --> 01:02:35.540]   50%, meaning way less carts go abandoned and you get more sales going. Shopify works as your commerce
[01:02:35.540 --> 01:02:41.700]   platform, whether your customers are strolling or scrolling on the web, in your store, in their feed,
[01:02:41.700 --> 01:02:45.780]   and everywhere in between. That's just the way I talk now, Jesse. I rhyme because that's just,
[01:02:46.660 --> 01:02:52.820]   that's just smooth. Um, it just works. You have a point of service kiosk, like thing in your store,
[01:02:52.820 --> 01:02:56.580]   point of sale, whatever it's called. You have an e-commerce shop. You have whatever you're doing in
[01:02:56.580 --> 01:03:03.780]   between. Just don't think farther than Shopify. It really does get it done. So you can upgrade your
[01:03:03.780 --> 01:03:09.700]   business and get the same checkout that basically everyone I know who sells things online uses sign up
[01:03:09.700 --> 01:03:16.020]   for your $1 per month trial period at shopify.com/deep, all lowercase. You gotta type that in all lowercase.
[01:03:16.020 --> 01:03:21.860]   Go to shopify.com/deep to upgrade your selling today, shopify.com/deep.
[01:03:21.860 --> 01:03:28.100]   I also want to talk about our friends at My Body Tutor. I've known Adam Gilbert, My Body Tutor's founder,
[01:03:28.100 --> 01:03:33.700]   for many years. He used to be the fitness advice columnist in the very early configuration of my blog.
[01:03:33.700 --> 01:03:38.980]   More recently, he's been working on My Body Tutor. I say more recently, but he's been doing this forever.
[01:03:38.980 --> 01:03:43.300]   This company, I was talking to him recently. This company has been thriving for a long time.
[01:03:43.300 --> 01:03:48.100]   It's a 100% online coaching program that solves the biggest problem in health and fitness,
[01:03:48.100 --> 01:03:52.980]   which is lack of consistency. It's not hard to figure out what you should eat,
[01:03:52.980 --> 01:03:55.700]   what type of exercise you should do. What's hard is actually doing that.
[01:03:55.700 --> 01:04:03.700]   My Body Tutor hooks you up with an online coach who helps you figure out for you, like what you should
[01:04:03.700 --> 01:04:06.820]   be doing with your eating and your exercise. And then you check in with this coach every day.
[01:04:07.700 --> 01:04:11.700]   That accountability leads to consistency. It also leads to flexibility because you have
[01:04:11.700 --> 01:04:15.620]   something coming up like a trip or the holidays and your coach who knows you can say, here is how
[01:04:15.620 --> 01:04:24.420]   we're modifying what you're doing for the days ahead. So it solves the problem. But because it's 100%
[01:04:24.420 --> 01:04:28.980]   online, it's not the same expense as having like a personal trainer meeting you at the gym or a nutritionist
[01:04:28.980 --> 01:04:35.220]   who's coming to your house and helping you do your food. So it's way more affordable than what it used
[01:04:35.220 --> 01:04:41.140]   to require to have that type of one-on-one accountability and consistency. So if you want to
[01:04:41.140 --> 01:04:46.740]   get healthier, don't look farther than My Body Tutor. Here's the good news. Adam will give deep
[01:04:46.740 --> 01:04:52.020]   questions listeners $50 off their first month. All you have to do is mention this podcast when you join.
[01:04:52.020 --> 01:04:58.740]   Go to MyBodyTutor.com. That's T-U-T-O-R, MyBodyTutor.com, and mention deep questions when you join.
[01:04:59.540 --> 01:05:04.660]   All right, Jesse, let's do our final segment. So I'm going to do a quick tech corner. I want to
[01:05:04.660 --> 01:05:11.060]   follow up on our recent tech corner. So I had talked, I believe it was on the last episode about
[01:05:11.060 --> 01:05:19.940]   the Ezra Klein podcast episode that was generating a lot of attention. It was an episode on how AGI,
[01:05:19.940 --> 01:05:25.380]   Artificial General Intelligence, was closer than people think. So he had on someone who knew a lot
[01:05:25.380 --> 01:05:30.660]   about it, who was saying, yeah, we will probably "reach AGI" at some point during the current
[01:05:30.660 --> 01:05:37.700]   presidential administration. And this generated a lot of energy and attention. And I came on the
[01:05:37.700 --> 01:05:44.820]   show and said, we have to be very careful about what AGI actually means. I think it gets misinterpreted
[01:05:44.820 --> 01:05:50.820]   and it's not unimportant, but it's not as scary as you think, but it gets misinterpreted with other
[01:05:50.820 --> 01:05:57.700]   types of things that people fear with AI. So this happened. And I wanted to bring up a particular
[01:05:57.700 --> 01:06:04.020]   example of this so that we could maybe be a little bit more reassuring when we're thinking about AI in
[01:06:04.020 --> 01:06:08.740]   our current moment. So up on the screen here for people who are watching, instead of just listening,
[01:06:08.740 --> 01:06:16.740]   is a clip from the Breaking Points TV show. It's with Sagar and Crystal. They did a segment on
[01:06:17.780 --> 01:06:21.540]   this article. And it was a very good segment. This is Sagar and Crystal, who's up here. But what caught
[01:06:21.540 --> 01:06:28.340]   my attention is how their YouTube guy labeled this video. So it's not them, but it's how their YouTube
[01:06:28.340 --> 01:06:33.140]   guy labeled the video. I actually met them when I wrote that New Yorker piece a few years ago.
[01:06:33.140 --> 01:06:37.460]   I went and hung out at their studio. And I remember Sagar telling me about their YouTube titles. And they
[01:06:37.460 --> 01:06:42.980]   have a person who does it. And they have caps and blah, blah, blah. They use caps locks and this or that.
[01:06:42.980 --> 01:06:47.940]   And they sort of had like someone who does this. Anyways, let me read you the title of the YouTube
[01:06:47.940 --> 01:06:56.260]   clip from this episode that was about that Ezra Klein interview. The title was Former AI Insider:
[01:06:56.260 --> 01:07:02.500]   AI Super Intelligence Coming Under Trump. All right. So here's what I want to emphasize.
[01:07:02.500 --> 01:07:08.580]   This is the type of conflating of issues that we need in our current moment to be very careful about.
[01:07:09.700 --> 01:07:17.060]   super intelligence is a very different thing than AGI. All right. That Ezra Klein discussion had nothing
[01:07:17.060 --> 01:07:21.620]   to do with super intelligence. And certainly the person he was talking about was not claiming that
[01:07:21.620 --> 01:07:27.220]   super intelligence was coming under Trump. He was talking about AGI. So I want to just, again,
[01:07:27.220 --> 01:07:35.380]   briefly emphasize the differences and why the differences matter, right? So AGI, as we discussed
[01:07:35.380 --> 01:07:42.660]   last week, artificial general intelligence is a subjective threshold, at which point we just kind
[01:07:42.660 --> 01:07:49.300]   of agree more or less that the types of things that these AI systems do right now that we know that we're
[01:07:49.300 --> 01:07:55.060]   doing and we're seeing them doing the generating text and conversations and data searching and photo
[01:07:55.060 --> 01:08:00.260]   generation, whatever. When they can start doing the types of things they do really well, when the ability
[01:08:00.260 --> 01:08:05.700]   at which they do them or are doing them gets at what we roughly agree is like comparable or better than
[01:08:05.700 --> 01:08:12.340]   like the average human who does them. That is not a, it's not a, a binary threshold that like you cross
[01:08:12.340 --> 01:08:17.940]   that threshold and then everything is different because these systems are already doing things very well.
[01:08:17.940 --> 01:08:21.620]   If you look at the text to generate or the photos to generate, you're like, wow, that's as good as a person or
[01:08:21.620 --> 01:08:28.260]   close to it. AGI is just where we agree like, yeah, this is all as good as a person. It's like, we're not that far from that right now.
[01:08:28.260 --> 01:08:35.300]   That's what that official was saying. So that is what AGI is. In general, it's an arbitrary threshold.
[01:08:35.300 --> 01:08:41.380]   Why it's important is just from like a general like economic and security disruption standpoint,
[01:08:41.380 --> 01:08:46.660]   the better these models get at the things they're already doing now, like the more we have to worry
[01:08:46.660 --> 01:08:52.500]   about various economic and security disruptions. And so certainly as they get better, we're going to
[01:08:52.500 --> 01:08:58.820]   have to care about that more, but there's not like something that happens post AGI that like, oh,
[01:08:58.820 --> 01:09:03.220]   we've crossed some Rubicon and now our relationship to technology is different because these systems
[01:09:03.220 --> 01:09:08.420]   already do things close to human level, right? So, I mean, we're not going to notice something different
[01:09:08.420 --> 01:09:13.780]   immediately when the systems that can do pretty well, like a certain type of math exam,
[01:09:13.780 --> 01:09:18.820]   can now like do as well as like a good, you know, human test taker. Like these are not necessarily
[01:09:18.820 --> 01:09:23.220]   major Epsilon. So they matter, but they're not scary. Super intelligence is talking about something
[01:09:23.220 --> 01:09:29.300]   very different. So it's over in this different sort of tree here. If we're looking at the biology of AI,
[01:09:29.300 --> 01:09:35.540]   it's on this different tree where you get first some notion of artificial consciousness, where you have
[01:09:36.100 --> 01:09:41.780]   a system that has, it's alive. It has like autonomy and a sense of itself and can take autonomous actions.
[01:09:41.780 --> 01:09:46.340]   We talked about that in the last episode and super intelligence is a step beyond that.
[01:09:46.340 --> 01:09:50.580]   It's where a system that is autonomous with some notion of self and consciousness
[01:09:50.580 --> 01:09:56.500]   begins creating ever better versions of itself. And the idea there is like that can somehow
[01:09:56.500 --> 01:10:02.340]   recursively speed up so that like it creates a better version of itself, which is now really smart.
[01:10:02.340 --> 01:10:06.260]   So it can create a better version of itself even faster. And you get some sort of exponential speed
[01:10:06.260 --> 01:10:09.940]   up until you have something that's not only like conscious and self-aware and autonomous,
[01:10:09.940 --> 01:10:14.580]   but it is like exponentially smarter than humans and then games over because like it can outsmart us in
[01:10:14.580 --> 01:10:19.060]   all ways because it's just much more smarter than us. That's super intelligence. That's sci-fi stuff.
[01:10:19.060 --> 01:10:27.140]   That's really different than like the moment when the research reports generated by AI,
[01:10:27.140 --> 01:10:31.300]   which right now are pretty good, but kind of are sloppy in some areas or like less sloppy in those areas.
[01:10:31.300 --> 01:10:34.580]   That's what AGI is. Hey, you know what?
[01:10:34.580 --> 01:10:40.820]   This like memo is now good enough produced by, like right now it's like, okay,
[01:10:40.820 --> 01:10:43.540]   but there's like a few things in here I'd be embarrassed about, but now it's good enough.
[01:10:43.540 --> 01:10:48.900]   I could use it without editing it. That's important. That's very different than super intelligence.
[01:10:48.900 --> 01:10:57.380]   And so I guess I'm trying to emphasize is we have to draw a clear line between this tree of discussion
[01:10:57.380 --> 01:11:04.820]   around like artificial intelligence coming alive and the existential implications. That is very different
[01:11:04.820 --> 01:11:09.860]   than these discussions that are happening like on Ezra's show about what happens when capabilities in
[01:11:09.860 --> 01:11:16.260]   certain things get comparable to people and its economic impacts and security impacts. It's a very
[01:11:16.260 --> 01:11:22.100]   different thing. Crossing AGI, we're still talking about using chat GPT, doing the types of things we're
[01:11:22.100 --> 01:11:26.820]   doing now. It's just doing it X percent better. Those are, those are two completely different
[01:11:26.820 --> 01:11:31.300]   things. I made that point last time. I'm trying to clarify it this time, but this is the type of
[01:11:31.300 --> 01:11:34.900]   the thing I don't want people thinking because I, you know, when I talk to people about that article,
[01:11:34.900 --> 01:11:41.380]   their sense was like a Rubicon was being crossed. If we get the AGI, now systems will be able to do
[01:11:41.380 --> 01:11:45.540]   X. And now we have a new thing in our world. That's not the case at all. They don't do anything new.
[01:11:45.540 --> 01:11:51.940]   They can't do now. They'll just be doing it X percent better. So super intelligence. I'm still
[01:11:51.940 --> 01:11:56.340]   at the school of thought, by the way, that we have no reason to believe that's even computationally
[01:11:56.340 --> 01:12:05.460]   possible. Like we're just making huge assumptions that A, our level of intelligence can create a more
[01:12:05.460 --> 01:12:11.860]   intelligent version. B, that, that is recursively true, that there's always these new levels of
[01:12:11.860 --> 01:12:18.500]   intelligence that are possible and computable. And that the, the speed at which these intelligences
[01:12:18.500 --> 01:12:23.780]   can be created somehow also speeds up. So like going from intelligence level 10 to 11 is somehow going to
[01:12:23.780 --> 01:12:28.260]   be faster than going from intelligence level one to two, even though like, these are all just like
[01:12:28.260 --> 01:12:34.420]   massive assumptions that like Nick Bostrom made in a philosophy seminar at Oxford, right? It's not
[01:12:34.420 --> 01:12:39.140]   anything we actually have any reason to believe is true. It's also just as plausible that like,
[01:12:39.140 --> 01:12:44.180]   when it comes to like general self-aware intelligence, like evolution got us about as good as it can get.
[01:12:44.180 --> 01:12:50.580]   This is it. Like there's not like some higher plane of a really complicated, you know,
[01:12:50.580 --> 01:12:54.420]   understanding that just that's out there that we computers can achieve, but humans aren't there.
[01:12:54.420 --> 01:12:59.460]   We just don't know. There's a lot of assumptions there. All right. So there we go. That's my PSA
[01:12:59.460 --> 01:13:04.500]   this week, Jesse, a continuation of last week. Super intelligence and artificial consciousness
[01:13:04.500 --> 01:13:08.580]   are different concepts than AGI. I don't know if that makes people feel better or worse. I think
[01:13:08.580 --> 01:13:12.980]   it should make you feel better though. AGI is an economic, it's an issue of economic and security
[01:13:12.980 --> 01:13:20.580]   disruptions and the threshold itself is arbitrary. It is not like the thing is aware now and it wasn't
[01:13:20.580 --> 01:13:25.460]   yesterday and now we've crossed a line. It is not that. It is like an arbitrary subjective threshold
[01:13:25.460 --> 01:13:29.620]   and how we evaluate the things that these systems are doing, the type of things we're already doing
