
[00:00:00.000 --> 00:00:06.440]   I'm Cal Newport and this is deep questions episode 205
[00:48:21.140 --> 00:48:25.940]   So now it used to be an implicit contract between friends on sharing a network and now just the algorithms do it itself
[00:48:25.940 --> 00:48:32.180]   I think that warped people's understanding of success and media and made it feel like more just your personal
[00:48:32.180 --> 00:48:35.380]   expression and observations of the world are
[00:48:35.380 --> 00:48:38.680]   Always just you know one
[00:48:38.680 --> 00:48:44.020]   Mr. Beast breakthrough away from you suddenly having a big audience that everyone has the potential
[00:48:44.220 --> 00:48:49.140]   Potentially having a big audience and you get just enough reinforcement you this trickle of online reinforcement that you're used to it
[00:48:49.140 --> 00:48:51.140]   and then you go back to the
[00:48:51.140 --> 00:48:59.840]   Non-manipulated pitiless media world of podcasting just like blogs were before it and just like traditional media was before that and it's crickets
[00:48:59.840 --> 00:49:03.860]   So Paul I've wandered way off your original question
[00:49:03.860 --> 00:49:08.940]   I just think this is interesting that that we have these two points going on here if we're gonna just pontificate again about
[00:49:08.940 --> 00:49:11.940]   media
[00:49:12.060 --> 00:49:13.980]   democratization of digital media
[00:49:13.980 --> 00:49:16.980]   democratized access to publishing your voice
[00:49:16.980 --> 00:49:20.620]   It did not lower the bar of quality required to succeed with an audience
[00:49:20.620 --> 00:49:23.300]   but social media
[00:49:23.300 --> 00:49:26.140]   collectivized or redistributed attention in a
[00:49:26.140 --> 00:49:31.580]   manipulative manner to keep people using it and retrain people to expect and think
[00:49:31.580 --> 00:49:34.820]   You know if you're just out there and you're interesting you never know
[00:49:34.820 --> 00:49:39.460]   So that all goes to say Paul back to your plan to start a podcast
[00:49:40.100 --> 00:49:44.420]   It's just hard. You know, it's just a very competitive pitiless landscape
[00:49:44.420 --> 00:49:48.060]   You have to have something that's going to have a large audience say this
[00:49:48.060 --> 00:49:51.220]   I have to listen to is it is a hard world out there. This show does pretty well
[00:49:51.220 --> 00:49:55.700]   It's not a super successful show. It does pretty well and is really hard work to get there
[00:49:55.700 --> 00:50:01.540]   We put a lot of effort into this and look I have a large audience. I've been writing books for a long time
[00:50:01.540 --> 00:50:03.540]   I'm published all around the world
[00:50:03.540 --> 00:50:04.820]   I
[00:50:04.820 --> 00:50:11.340]   I've been around I've been known I've been thinking and talking professionally about these things for well over a decade and we work really hard
[00:50:11.340 --> 00:50:14.660]   Jesse and I to try to make this show tighter and tighter. We have a good audience
[00:50:14.660 --> 00:50:20.380]   But it's not massive. I'm just saying it's hard work. It's hard work. You got to think about it like a
[00:50:20.380 --> 00:50:22.500]   large FM
[00:50:22.500 --> 00:50:24.500]   radio station or cable news
[00:50:24.500 --> 00:50:28.740]   Channel hired you to put together a show and how hard you would have to work to try to make that show a success
[00:50:28.740 --> 00:50:34.420]   That's the way to think about it. Don't let the artificial redistribution of attention that's been leveraged by social media
[00:50:35.420 --> 00:50:38.460]   Warp your understanding of what actually goes into success here
[00:50:38.460 --> 00:50:43.500]   All right, well speaking about succeeding with a podcast
[00:50:43.500 --> 00:50:46.620]   Let me talk about a sponsor
[00:50:46.620 --> 00:50:50.260]   See Paula, that's the type of professional transition. You will have to learn to do
[00:50:50.260 --> 00:50:55.380]   If you want to get an audience and make some money off of it
[00:50:55.380 --> 00:50:59.060]   So I want to talk about one of our new sponsors is Z biotics
[00:50:59.700 --> 00:51:07.100]   So I like to say there are a few sponsors that I was more eager for to go rigorously test their product
[00:51:07.100 --> 00:51:11.260]   This is definitely a product. I gave many rigorous tests
[00:51:11.260 --> 00:51:17.140]   So what is Z biotics? It is a pre alcohol probiotic
[00:51:17.140 --> 00:51:19.900]   Indeed, it is the world's first
[00:51:19.900 --> 00:51:26.980]   Genetically engineered probiotic it was invented by scientists to tackle rough mornings after
[00:51:26.980 --> 00:51:28.940]   drinking
[00:51:28.940 --> 00:51:30.860]   So here's how it worked
[00:51:30.860 --> 00:51:37.540]   When you drink alcohol gets converted into a toxic byproduct in your gut it is this byproduct
[00:51:37.540 --> 00:51:43.220]   Not as people often say dehydration does the blame for your rough next day?
[00:51:43.220 --> 00:51:47.380]   By the way, I believe that claim I remember back in college
[00:51:47.380 --> 00:51:52.060]   We tested it. I would drink two now genes of water
[00:51:52.060 --> 00:51:55.880]   that's 64 ounces of water after a
[00:51:57.300 --> 00:51:59.300]   You would say boisterous night
[00:51:59.300 --> 00:52:06.740]   Yes still have a rough day. The next day is not just dehydration. So as they found out the z-byte X team
[00:52:06.740 --> 00:52:09.740]   There's other byproducts produced by alcohol that can create those rough days
[00:52:09.740 --> 00:52:12.580]   Z-biotics has an enzyme that breaks down
[00:52:12.580 --> 00:52:15.620]   the specific byproduct that they have
[00:52:15.620 --> 00:52:19.660]   pinpointed as causing issues the day after a
[00:52:19.660 --> 00:52:22.420]   celebratory evening
[00:52:22.420 --> 00:52:23.060]   All right
[00:52:23.060 --> 00:52:28.500]   So it does stuff your liver would otherwise do but it takes care of this breaking down in your gut before it causes more issues
[00:52:28.500 --> 00:52:30.940]   So you drink z-biotics before drinking alcohol?
[00:52:30.940 --> 00:52:36.700]   You drink responsibly get a good night's sleep and you will feel your best the next day
[00:52:36.700 --> 00:52:39.340]   very clever idea
[00:52:39.340 --> 00:52:45.940]   Very clever idea. I just read Jurassic Park. We reread that with our kids. We had it. We listened to it on tape a
[00:52:45.940 --> 00:52:48.700]   road trip recently and I think this is a
[00:52:48.700 --> 00:52:51.620]   much better use of genetic engineering and
[00:52:52.740 --> 00:52:59.180]   Instead of putting all that know-how know-how about genetic engineering to bring back dinosaurs from extinction
[00:52:59.180 --> 00:53:03.420]   leading to many gruesome deaths instead and we can
[00:53:03.420 --> 00:53:09.220]   Thank the heavens for this we put that attention instead into something much cooler and much safer
[00:53:09.220 --> 00:53:12.980]   Which is helping to prevent rough days after alcohol consumption
[00:53:12.980 --> 00:53:17.500]   So give z-biotics a try for yourself go to zbiotics.com
[00:53:18.380 --> 00:53:23.560]   Slash Cal to get 15% off your first order when you use Cal at checkout
[00:53:23.560 --> 00:53:29.420]   Zbiotics is backed with 100% money-back guarantee. So if you're unsatisfied for any reason, they'll refund your money
[00:53:29.420 --> 00:53:33.660]   No questions asked remember to head to zbiotics.com
[00:53:33.660 --> 00:53:38.860]   Slash Cal and use that code Cal at checkout for 15% off
[00:53:38.860 --> 00:53:44.140]   Also, I'll talk about our longtime friends at Blinkist as
[00:53:45.620 --> 00:53:51.940]   I always say ideas are power in our current moment and the best source of quality ideas are
[00:53:51.940 --> 00:53:57.260]   Books, the problem is figuring out which books to read
[00:53:57.260 --> 00:54:03.780]   Which books you just need to know the big ideas from this is where Blinkist enters the picture. It's a subscription service
[00:54:03.780 --> 00:54:08.260]   That gives you 15 minute text or audio
[00:54:08.260 --> 00:54:09.900]   summaries
[00:54:09.900 --> 00:54:11.900]   called blinks of
[00:54:12.380 --> 00:54:18.500]   Thousands of best-selling non-fiction books. In fact, they have condensed over 5,000 titles in 27
[00:54:18.500 --> 00:54:20.660]   categories
[00:54:20.660 --> 00:54:24.180]   They even now have a new product called short cast which are blinks for
[00:54:24.180 --> 00:54:27.200]   podcast
[00:54:27.200 --> 00:54:29.200]   So the way I recommend
[00:54:29.200 --> 00:54:34.620]   Using Blinkist is if there's a topic that you're interested in find a bunch of relevant books
[00:54:34.620 --> 00:54:40.780]   listen to the blinks learn to main ideas learn the landscape of that of that general area of
[00:54:41.660 --> 00:54:42.980]   knowledge
[00:54:42.980 --> 00:54:48.420]   Now you have a foundation to think and talk about intelligently and you figured out which of these books if any are worth actually diving
[00:54:48.420 --> 00:54:53.020]   Into a more detail and you can buy and read just the books that are really going to matter
[00:54:53.020 --> 00:54:56.800]   This is not just for business this can be for growth
[00:54:56.800 --> 00:55:03.300]   Personal growth self-help. There's a large number of categories over 27 categories covered by Blinkist
[00:55:03.300 --> 00:55:07.100]   You can even download these blinks to listen to offline
[00:55:07.100 --> 00:55:10.340]   So for example, maybe you read
[00:55:11.180 --> 00:55:17.780]   Stapiens by Yuval Harari and you said is his follow-up homo deus worth reading? What's it about? Boom? 50-minute blink?
[00:55:17.780 --> 00:55:21.300]   You know the big deal, you know whether or not you want to read it
[00:55:21.300 --> 00:55:25.160]   So right now Blinkist has a special offer just for our audience
[00:55:25.160 --> 00:55:33.040]   Go to blinkist.com/deep to start your free seven-day trial and get 25% off a Blinkist premium membership
[00:55:33.040 --> 00:55:35.820]   That's Blinkist
[00:55:35.820 --> 00:55:42.300]   Spelled B L I N K I S T Blinkist.com/deep to get 25% off any seven-day free trial
[00:55:42.300 --> 00:55:44.540]   Blinkist.com
[00:55:44.540 --> 00:55:46.540]   slash deep
[00:55:46.540 --> 00:55:49.660]   All right
[00:55:49.660 --> 00:55:53.500]   56 minutes in no Jesse no breaks
[00:55:53.500 --> 00:55:59.620]   Pure professionalism. Let's do three more quick questions. I want to get the ten. We're going to do ten
[00:56:00.900 --> 00:56:05.780]   Even if I lose my voice trying. All right, so this would be question number eight
[00:56:05.780 --> 00:56:10.220]   Do a little mental math here question number eight comes from Matt
[00:56:10.220 --> 00:56:16.700]   Matt says it seems to me that a lot of your views that are your most famous for are contrarian
[00:56:16.700 --> 00:56:19.420]   This seems to have served you pretty well
[00:56:19.420 --> 00:56:24.940]   Do you often reflexively adopt these contrarian views if so, does it ever end up backfiring?
[00:56:24.940 --> 00:56:30.580]   And if you are selective and adopting certain country and blues views what factors you weigh when deciding to go against a grain?
[00:56:31.500 --> 00:56:33.500]   Well two points Matt
[00:56:33.500 --> 00:56:35.860]   one
[00:56:35.860 --> 00:56:37.860]   Not all of my views are contrarian
[00:56:37.860 --> 00:56:42.300]   You know, I would say there's really three large categories the type of stuff I write about
[00:56:42.300 --> 00:56:43.740]   So I do have some well-known
[00:56:43.740 --> 00:56:50.280]   Contrarian views in particular my pushback against the idea that you should follow your passion and my pushback against using social media
[00:56:50.280 --> 00:56:56.380]   Those at least in the moments in which I articulated those were quite contrarian not so much anymore a
[00:56:57.260 --> 00:57:02.140]   Lot of my other popular ideas. However, I would put in a different category. I would say it is
[00:57:02.140 --> 00:57:07.020]   Structuring and articulating clearly things people already believe they just need someone to
[00:57:07.020 --> 00:57:09.500]   to help them
[00:57:09.500 --> 00:57:11.500]   Organize their pre-existing
[00:57:11.500 --> 00:57:15.620]   Feeling so with contrarian ideas. You're often trying to convince someone
[00:57:15.620 --> 00:57:18.580]   To change their mind about something
[00:57:18.580 --> 00:57:24.340]   You think following your passion is the right thing to do. I want to convince you of something different. Here is a secret
[00:57:24.500 --> 00:57:31.060]   It's hard to have a really successful nonfiction book convincing people to change their mind. What's much more effective is
[00:57:31.060 --> 00:57:38.980]   Giving structure and voice to something they already believe so a lot of my popular ideas fall under that category
[00:57:38.980 --> 00:57:41.460]   Deep work is an example
[00:57:41.460 --> 00:57:46.860]   It's not contrarian that book didn't do well because people picked it up and said no way
[00:57:46.860 --> 00:57:52.460]   You mean deep work? I want more email. What are you talking about? And then they read it and they were convinced
[00:57:52.460 --> 00:57:55.340]   No, that's not how that book was successful people were overwhelmed
[00:57:55.340 --> 00:58:01.420]   They knew something was wrong with the way work was unfolding and this gave voice to it. That's why that book was successful
[00:58:01.420 --> 00:58:03.980]   Slow productivity is like that
[00:58:03.980 --> 00:58:07.220]   People feel this discomfort with burnout
[00:58:07.220 --> 00:58:13.660]   They feel the ambiguity and lack of specification around our notions of what we even mean to be productive and when they hear slow
[00:58:13.660 --> 00:58:17.700]   Productivity just that term when they hear the three principles do fewer things
[00:58:17.700 --> 00:58:20.500]   working at a natural pace
[00:58:20.500 --> 00:58:24.860]   Obsessing over quality it sounds right from moment one
[00:58:24.860 --> 00:58:29.580]   Structure articulating things people already believe same with a lot of my work on the deep life
[00:58:29.580 --> 00:58:33.020]   I'm convincing people the deep life is
[00:58:33.020 --> 00:58:40.260]   Worthwhile, they know that trying to give some structure to that already existing impulse and then the final category of stuff I write about
[00:58:40.260 --> 00:58:45.820]   It's like a lot of my New Yorker writing. It's more just observing and explaining trends. It's an expository
[00:58:46.660 --> 00:58:49.980]   So I would say most my stuff actually is not contrarian
[00:58:49.980 --> 00:58:55.100]   I do like contrary an idea so Matt and I think it comes from my appreciation of the Socratic dialectic a
[00:58:55.100 --> 00:58:59.980]   Lot of people think this you think that two opposing views collide
[00:58:59.980 --> 00:59:05.180]   truth a burges big believer on hitting one view against another
[00:59:05.180 --> 00:59:11.260]   Taking something you believe in and getting the best articulation to get someone to believe something different in that collision of opposition
[00:59:11.300 --> 00:59:17.420]   The roots of deeper understanding are grown. So when I do go towards the contrary and it's probably
[00:59:17.420 --> 00:59:20.380]   motivated by the dialectic
[00:59:20.380 --> 00:59:27.540]   Danielle says how can I stop my digital minimalism principles from going out the window after?
[00:59:27.540 --> 00:59:30.780]   having a baby
[00:59:30.780 --> 00:59:33.540]   So she talks about I'm gonna condense this some
[00:59:33.540 --> 00:59:38.860]   She's on her phone a lot more because she's taking pictures to send to her family and there's also useful
[00:59:38.940 --> 00:59:43.300]   Things for her baby that she uses on the phone like controlling the lights or the white noise in the room
[00:59:43.300 --> 00:59:46.180]   And reading she really emphasizes
[00:59:46.180 --> 00:59:49.520]   Reading when you're doing those feedings in the middle of the night
[00:59:49.520 --> 00:59:55.780]   You have your phone and she ends up I'm quoting here quoting her here doom scrolling the Guardian online at 5 a.m
[00:59:55.780 --> 00:59:57.780]   The check the latest kovat news
[00:59:57.780 --> 00:59:59.500]   etc
[00:59:59.500 --> 01:00:03.180]   Alright, she says the bad phone habits have now set back in like rot
[01:00:03.180 --> 01:00:07.780]   My phone seems like the most efficient way to stay occupied during this long feeds. I
[01:00:08.420 --> 01:00:10.380]   Don't want to give myself too much of a hard time
[01:00:10.380 --> 01:00:13.380]   But I don't want my son pretty much ever to see me on my phone once he's old enough
[01:00:13.380 --> 01:00:16.020]   Be able to recognize it. You know, what do I do?
[01:00:16.020 --> 01:00:21.460]   Well, Danielle first you're right to go easy on yourself when you're in the infant stage. I mean anything goes
[01:00:21.460 --> 01:00:23.740]   survival
[01:00:23.740 --> 01:00:26.860]   not a time to be really on yourself about
[01:00:26.860 --> 01:00:33.780]   Your phone habits on exercise and food on are you properly socializing with people?
[01:00:33.780 --> 01:00:37.820]   It's a little bit of an all-hands-on-deck at least until you sleep train
[01:00:37.820 --> 01:00:42.260]   And I do hope you sleep train Danielle because you got to balance the needs of the baby with your own
[01:00:42.260 --> 01:00:49.220]   One concrete thing I'll just offer from our own experience is when we had our first my wife had the same issue
[01:00:49.220 --> 01:00:54.700]   With the phone reading during the late night feeds. So she bought a Kindle paperwhite
[01:00:54.700 --> 01:00:57.500]   That's when the pin Kindle paper whites first came into our lives
[01:00:57.500 --> 01:01:03.140]   So you could read a book during the feeds and the paperwhite has its own built-in backlight
[01:01:03.500 --> 01:01:05.980]   That is not disturbing
[01:01:05.980 --> 01:01:12.740]   It doesn't fill the room with light. It's not gonna bother the baby. It doesn't change you into oh my god is daytime and
[01:01:12.740 --> 01:01:15.500]   so that the Kindle paperwhite is
[01:01:15.500 --> 01:01:18.100]   not a bad idea for
[01:01:18.100 --> 01:01:25.340]   Distraction during late-night feedings that is not going to send you down a doom scrolling rabbit hole
[01:01:25.340 --> 01:01:27.860]   The other thing she innovated
[01:01:28.380 --> 01:01:34.060]   In our household was also like the the go basket next to every place you might feed
[01:01:34.060 --> 01:01:39.060]   It had all sorts of various things like snacks water bottles. I'd read I get you know
[01:01:39.060 --> 01:01:41.700]   Fresh ice water and good insulated things before the night
[01:01:41.700 --> 01:01:44.500]   towels, you know for the mess
[01:01:44.500 --> 01:01:44.660]   Yeah
[01:01:44.660 --> 01:01:49.460]   These go baskets next to all the places you would you would feed and see if your paper white all the stuff you need
[01:01:49.460 --> 01:01:51.700]   You just got to make that as easy as you can. I
[01:01:51.700 --> 01:01:55.540]   Like your idea by the way of not having your kids see you on the phone all the time
[01:01:55.620 --> 01:02:01.340]   It doesn't matter with an infant. It doesn't matter even with a one-year-old or two-year-old. I do think it matters
[01:02:01.340 --> 01:02:06.020]   We should talk about this more as a culture when you're talking about a five-year-old seven-year-old a 12 year old
[01:02:06.020 --> 01:02:11.100]   They see you on your phone all the time. You have a hard time convincing them. They shouldn't do the same
[01:02:11.100 --> 01:02:18.300]   All right, one last question family and friend related comes from event
[01:02:18.300 --> 01:02:23.620]   Who says how do you explain a shift to the deep life to friends and family?
[01:02:24.620 --> 01:02:30.940]   I am a law student from Norway and your books and ideas have really helped me in answering some big questions regarding my life and career
[01:02:30.940 --> 01:02:35.540]   My friends and family don't really seem to understand my shift in focus. I
[01:02:35.540 --> 01:02:38.380]   Live with my three best friends and they still
[01:02:38.380 --> 01:02:44.100]   Enjoy the reckless responsibility free lifestyle the early 20s renowned for I did too
[01:02:44.100 --> 01:02:46.500]   But now me and my friends ambitions don't align anymore
[01:02:46.500 --> 01:02:50.300]   They plan a lot of activities during the day, which is when I want to work. I
[01:02:51.620 --> 01:02:53.300]   Still hang out with them almost every evening
[01:02:53.300 --> 01:02:57.040]   But when I now say no to their daytime activities or want to go read a book in the evening
[01:02:57.040 --> 01:03:00.080]   They bugged me about working too much. I feel bad
[01:03:00.080 --> 01:03:02.740]   also, my father
[01:03:02.740 --> 01:03:08.180]   expects me to just kind of hang out in the living room when I am home for Christmas and gets annoyed when I want to
[01:03:08.180 --> 01:03:11.960]   Go for a walk on my own reflect or go to my room and create a small video for a couple of hours
[01:03:11.960 --> 01:03:17.000]   As you've explained the deep life is radical and demands that you are comfortable with missing out on other things
[01:03:17.000 --> 01:03:22.000]   However, I'm finding it hard to steer my life in a different direction than my friends and family and to miss out on some of their
[01:03:22.000 --> 01:03:23.740]   experiences
[01:03:23.740 --> 01:03:26.000]   well, I think you're going through a a
[01:03:26.000 --> 01:03:29.460]   well-known developmental phrase right now and
[01:03:29.460 --> 01:03:38.100]   And I believe the Latin the Latin description of this developmental phase is you're growing the hell up
[01:03:38.100 --> 01:03:42.760]   That's all that's happening here with your friends you're growing up
[01:03:42.760 --> 01:03:45.620]   They're still in that student mode
[01:03:46.220 --> 01:03:49.860]   You are transitioning to more of an adult mode
[01:03:49.860 --> 01:03:57.700]   Where your identity is now largely separated from a group dynamic and is much more individuated
[01:03:57.700 --> 01:04:03.020]   You have autonomy over your time as well as responsibility now. It's kind of up to me to
[01:04:03.020 --> 01:04:08.820]   Take care of myself and make money and pay the bills or with responsibility, but you also have autonomy
[01:04:08.820 --> 01:04:14.920]   Socializing becomes more something that is compartmentalized. I want to spend time with you. Let's make a time to do this
[01:04:14.920 --> 01:04:18.960]   We're gonna work out together. We're gonna go to a movie together, but it becomes a much more
[01:04:18.960 --> 01:04:24.600]   Scheduled it less of this sort of background ongoing home that you would see in a group dynamic
[01:04:24.600 --> 01:04:27.520]   You're becoming an adult
[01:04:27.520 --> 01:04:29.800]   And this happens at different times for different people
[01:04:29.800 --> 01:04:36.580]   Just watch any Judd Apatow movie from 15 years ago and you will see for some people it comes kind of late other people
[01:04:36.580 --> 01:04:38.580]   They get there earlier
[01:04:38.580 --> 01:04:41.960]   You basically are the knocked up character
[01:04:42.840 --> 01:04:46.080]   After Katherine Heigl has the baby not before that's sort of what's happening here
[01:04:46.080 --> 01:04:49.760]   And I think it's good. Everyone goes through this. You're just starting to go through it. Now you got to
[01:04:49.760 --> 01:04:53.000]   focus on work
[01:04:53.000 --> 01:04:57.200]   Get a job with opportunities be so good. They can't ignore you build rare and valuable skills
[01:04:57.200 --> 01:05:04.240]   Build up a little bit more income have your own place some more responsibility gain some more sense of efficacy
[01:05:04.240 --> 01:05:06.680]   This is the standard stuff of growing up in your 20s
[01:05:06.680 --> 01:05:08.840]   Your relationship with your friends are going to change
[01:05:09.080 --> 01:05:12.120]   Some of those friends are going to go away as you find more adult friends
[01:05:12.120 --> 01:05:14.880]   Some of those friends will grow up and will remain your friends. This is all natural
[01:05:14.880 --> 01:05:18.960]   Your relationship with your family is going to change as you become more of an adult
[01:05:18.960 --> 01:05:24.680]   It's not a father-son relationship. It becomes more of a peer relationship and then you realize, you know
[01:05:24.680 --> 01:05:26.680]   If I'm home for a few days for Christmas
[01:05:26.680 --> 01:05:30.480]   You know, I'm here to be around him and socialize with my family. I
[01:05:30.480 --> 01:05:33.200]   can do
[01:05:33.200 --> 01:05:34.600]   my
[01:05:34.600 --> 01:05:36.600]   deep work structured
[01:05:36.640 --> 01:05:40.360]   Reflection on my own time and maybe I cut my trip a little bit shorter
[01:05:40.360 --> 01:05:43.120]   But what if I'm there maybe I want to be there for what does this guy need right now?
[01:05:43.120 --> 01:05:48.600]   Suddenly, it's a different relationship. You're interacting with peers. You're actually thinking what does this person need from me? It's more maturity
[01:05:48.600 --> 01:05:53.560]   Anyways, it's all great. I love being an adult. I was I was an adult early
[01:05:53.560 --> 01:05:54.960]   I was impatient
[01:05:54.960 --> 01:05:58.680]   I was about halfway through college where I was ready to be on my own and doing this type of thing
[01:05:58.680 --> 01:06:00.680]   So it's good what you're going through
[01:06:00.680 --> 01:06:03.920]   Live on your own start building your own way in the world
[01:06:04.240 --> 01:06:09.400]   Let the ideas of the deep life structure this pursuit from day one that will keep you on the right track
[01:06:09.400 --> 01:06:15.200]   But as you move farther down this track with structure to your forward momentum life is going to get deeper and more interesting
[01:06:15.200 --> 01:06:22.040]   So you're just starting event and it's going to get deeper and deeper and yeah, it's painful at first your friends aren't there
[01:06:22.040 --> 01:06:23.080]   They'll get there
[01:06:23.080 --> 01:06:25.200]   But you're going to hell up and I think that's a good thing
[01:06:25.200 --> 01:06:31.560]   All right, everyone ten questions in one hour and six minutes. I feel good about it
[01:06:31.560 --> 01:06:36.840]   One take Tony is what Jesse calls me and that's what we did here. Just went for it and got it done
[01:06:36.840 --> 01:06:40.840]   So thank you everyone who sent in their questions
[01:06:40.840 --> 01:06:46.760]   if you like what you heard you will like what you see at youtube.com slash Cal Newport media full episode and
[01:06:46.760 --> 01:06:49.560]   Clips from the show can be found there
[01:06:49.560 --> 01:06:55.900]   You'll also like what you read subscribe to my newsletter at Cal Newport comm for a weekly essay on these type of topics
[01:06:55.900 --> 01:06:57.900]   I'll be next week from the woods
[01:06:58.120 --> 01:07:03.400]   You don't hear from me. I was probably eaten by a bear send help and until then as always
[01:07:03.400 --> 01:07:05.960]   Stay deep
[01:07:05.960 --> 01:07:11.600]   [Music]

