
[00:00:00.000 --> 00:00:03.160]   (audience applauding)
[00:35:52.720 --> 00:35:54.480]   which the bond tent is the two parts,
[00:35:54.480 --> 00:35:56.720]   the two legs of the glide path into retirement,
[00:35:56.720 --> 00:36:00.760]   and then during retirement, you start shifting up again.
[00:36:00.760 --> 00:36:03.320]   So that means you want to have the maximum bond exposure
[00:36:03.320 --> 00:36:04.760]   at the time of your retirement,
[00:36:04.760 --> 00:36:08.560]   and then almost as a hedge against sequence of return,
[00:36:08.560 --> 00:36:10.240]   which then you shift back into equities.
[00:36:10.240 --> 00:36:11.240]   And do you know why?
[00:36:11.240 --> 00:36:15.440]   Bill Bernstein's chart, did you see that one?
[00:36:15.440 --> 00:36:18.480]   But the negative correlation in stock returns,
[00:36:18.480 --> 00:36:21.120]   not year-to-year, not month-to-month, not day-to-day,
[00:36:21.120 --> 00:36:23.560]   but over larger timeframes,
[00:36:23.560 --> 00:36:26.280]   over 10 years, 15 years, 30 years,
[00:36:26.280 --> 00:36:29.480]   if you have bad luck in your first 10 to 15 years,
[00:36:29.480 --> 00:36:31.560]   stock returns are then going to be much higher
[00:36:31.560 --> 00:36:33.720]   over the next 15 years, at least on average.
[00:36:33.720 --> 00:36:34.920]   And well, guess what?
[00:36:34.920 --> 00:36:36.920]   That's exactly where your glide path ends,
[00:36:36.920 --> 00:36:39.240]   and then you have higher equity allocation
[00:36:39.240 --> 00:36:41.600]   right when equities turn around again.
[00:36:41.600 --> 00:36:43.640]   So that's where that intuition comes from.
[00:36:43.640 --> 00:36:47.000]   And then there's actually multiple ways of justifying that.
[00:36:47.000 --> 00:36:50.080]   One is there's market history,
[00:36:50.080 --> 00:36:55.080]   but even with completely basically Monte Carlo returns,
[00:36:55.080 --> 00:36:58.360]   where you don't have any kind of mean reversion
[00:36:58.360 --> 00:37:01.120]   or negative serial correlation,
[00:37:01.120 --> 00:37:02.840]   is what it's called in statistics,
[00:37:02.840 --> 00:37:06.920]   even with completely random Monte Carlo draws
[00:37:06.920 --> 00:37:08.360]   from a normal distribution,
[00:37:08.360 --> 00:37:10.440]   you still have this impact.
[00:37:10.440 --> 00:37:13.640]   And it has to do with when you go into retirement,
[00:37:13.640 --> 00:37:15.280]   you're phasing out your,
[00:37:15.280 --> 00:37:19.760]   when you go into your last few years of allocation,
[00:37:19.760 --> 00:37:24.560]   you want to go lower risk.
[00:37:24.560 --> 00:37:26.360]   And then once you're in retirement,
[00:37:26.360 --> 00:37:28.960]   so think of your retirement savings
[00:37:28.960 --> 00:37:31.640]   as almost like an implicit bond allocation,
[00:37:31.640 --> 00:37:33.000]   and you phase this out.
[00:37:33.000 --> 00:37:36.280]   To overcome that, you do the glide path into retirement.
[00:37:36.280 --> 00:37:37.920]   And then when you're in retirement,
[00:37:37.920 --> 00:37:39.360]   think of your withdrawals
[00:37:39.360 --> 00:37:41.720]   as an implicit negative bond allocation, right?
[00:37:41.720 --> 00:37:42.960]   Because you're taking money out.
[00:37:42.960 --> 00:37:45.360]   It's almost like a bond, like a fixed income flow.
[00:37:45.360 --> 00:37:47.800]   I mean, it's literally fixed withdrawals.
[00:37:47.800 --> 00:37:50.360]   So I think of that as negative bond allocation.
[00:37:50.360 --> 00:37:53.680]   And as you roll this out and say you,
[00:37:53.680 --> 00:37:55.760]   and then as a bequest motive,
[00:37:55.760 --> 00:37:57.360]   you have, well, whatever you have left over,
[00:37:57.360 --> 00:38:00.000]   you leave to your kids and you want to maximize that.
[00:38:00.000 --> 00:38:02.560]   And as you phase out your withdrawal,
[00:38:02.560 --> 00:38:04.960]   so that's the opposite effect.
[00:38:04.960 --> 00:38:07.040]   And now you go back into equities again,
[00:38:07.040 --> 00:38:09.600]   because you have less of this negative bond allocation.
[00:38:09.600 --> 00:38:13.960]   So this glide path, bond tend and reverse glide path,
[00:38:13.960 --> 00:38:15.880]   it's very intuitive,
[00:38:15.880 --> 00:38:18.400]   even though target date funds do the opposite.
[00:38:18.400 --> 00:38:23.280]   And this hasn't really reached the target date industry.
[00:38:23.280 --> 00:38:24.960]   And there might be some legal reasons
[00:38:24.960 --> 00:38:25.840]   why they can't do it,
[00:38:25.840 --> 00:38:28.480]   but it's actually mathematically.
[00:38:28.480 --> 00:38:31.200]   And then from a financial history point of view,
[00:38:31.200 --> 00:38:33.360]   there are rationales that you want to have
[00:38:33.360 --> 00:38:36.480]   this reverse glide path in retirement.
[00:38:36.480 --> 00:38:39.240]   - And Karsten, is that something you've looked at
[00:38:39.240 --> 00:38:41.360]   in your research, a bond tenant,
[00:38:41.360 --> 00:38:43.880]   has that increased sustainable distribution rates?
[00:38:43.880 --> 00:38:48.360]   - But then again, don't get too delusional, right?
[00:38:48.360 --> 00:38:52.920]   I mean, it's not like if you're bare bones,
[00:38:52.920 --> 00:38:55.480]   safe withdrawal rate is 3.5%.
[00:38:55.480 --> 00:38:57.760]   It's not like with that reverse glide path,
[00:38:57.760 --> 00:39:00.240]   you can suddenly raise that to 4% or 4.5%.
[00:39:00.240 --> 00:39:03.040]   And we are talking about something like 20 basis points,
[00:39:03.040 --> 00:39:04.640]   which is huge, right?
[00:39:04.640 --> 00:39:05.840]   Because 20 basis points,
[00:39:05.840 --> 00:39:09.560]   that could be something like 6, 7% of your retirement budget.
[00:39:09.560 --> 00:39:13.080]   I mean, at least in historical simulations,
[00:39:13.080 --> 00:39:15.720]   you have a little bit of a higher initial withdrawal rate
[00:39:15.720 --> 00:39:18.440]   if you do this bond tent business.
[00:39:18.440 --> 00:39:19.320]   Yes, absolutely.
[00:39:19.320 --> 00:39:22.480]   - Super.
[00:39:22.480 --> 00:39:24.040]   Bill, we've got a follow-up question for you.
[00:39:24.040 --> 00:39:28.680]   What is the fourth free lunch, only three were mentioned?
[00:39:28.680 --> 00:39:32.240]   - Yeah, that was the fourth free lunch, the glide path.
[00:39:32.240 --> 00:39:33.720]   Yeah, exactly, yeah.
[00:39:33.720 --> 00:39:37.840]   - All right.
[00:39:37.840 --> 00:39:40.560]   Okay, at least two speakers mentioned
[00:39:40.560 --> 00:39:42.640]   that there is no safe fixed withdrawal rates
[00:39:42.640 --> 00:39:44.760]   and that you will have to adjust withdrawals
[00:39:44.760 --> 00:39:46.400]   as markets adjust.
[00:39:46.400 --> 00:39:48.520]   Do you agree or disagree?
[00:39:50.920 --> 00:39:52.560]   - Well, I don't know that you have to,
[00:39:52.560 --> 00:39:57.120]   but our research would point to the value of doing so,
[00:39:57.120 --> 00:40:00.880]   that if you are willing to make, say annual,
[00:40:00.880 --> 00:40:02.200]   at least an assessment,
[00:40:02.200 --> 00:40:04.920]   you might not always have to do a course correction,
[00:40:04.920 --> 00:40:07.280]   but if you're willing to check in annually,
[00:40:07.280 --> 00:40:09.120]   I think that's a good practice.
[00:40:09.120 --> 00:40:11.400]   And potentially you will have to take haircuts
[00:40:11.400 --> 00:40:15.640]   now and again, but you may be able to take raises as well,
[00:40:15.640 --> 00:40:20.000]   depending on what sort of dynamic spending system you use.
[00:40:21.000 --> 00:40:21.960]   - Yeah, absolutely.
[00:40:21.960 --> 00:40:23.680]   So for example, this is probably another way
[00:40:23.680 --> 00:40:25.720]   in which your research is misunderstood,
[00:40:25.720 --> 00:40:28.480]   that they think that a fixed withdrawal rate
[00:40:28.480 --> 00:40:30.320]   or a fixed withdrawal amount CPI adjust,
[00:40:30.320 --> 00:40:32.560]   it means that this is a set it and forget it kind of deal.
[00:40:32.560 --> 00:40:34.160]   And of course you want to check
[00:40:34.160 --> 00:40:37.000]   your financial plan occasionally.
[00:40:37.000 --> 00:40:40.160]   And I always view it this way.
[00:40:40.160 --> 00:40:43.400]   I mean, what if every year you re-retire, right?
[00:40:43.400 --> 00:40:45.280]   I mean, you look at your portfolio
[00:40:45.280 --> 00:40:48.080]   and you do another safe withdrawal rate analysis
[00:40:48.080 --> 00:40:49.600]   and you look at, of course,
[00:40:49.600 --> 00:40:51.040]   what would be really dangerous
[00:40:51.040 --> 00:40:52.480]   and probably way too conservative
[00:40:52.480 --> 00:40:54.880]   is what if your portfolio is down,
[00:40:54.880 --> 00:40:57.960]   are you going to re-retire with this lower portfolio
[00:40:57.960 --> 00:40:59.960]   again at the 4% rule?
[00:40:59.960 --> 00:41:02.200]   Probably not, because now suddenly your withdrawals
[00:41:02.200 --> 00:41:04.800]   are just going to be as volatile as your portfolio.
[00:41:04.800 --> 00:41:08.160]   So you can probably do some kind of an adjustment.
[00:41:08.160 --> 00:41:11.480]   And there's even an economic and financial rational, right?
[00:41:11.480 --> 00:41:14.080]   Because if the stock market is down,
[00:41:14.080 --> 00:41:17.200]   now probably the CAPE ratio is down too, right?
[00:41:17.200 --> 00:41:19.800]   So your portfolio may be down,
[00:41:19.800 --> 00:41:21.120]   but maybe now you can increase
[00:41:21.120 --> 00:41:22.520]   your safe withdrawal rate a little bit.
[00:41:22.520 --> 00:41:26.720]   Not by as much to completely undo the effect
[00:41:26.720 --> 00:41:30.400]   from your portfolio drop, but at least partially.
[00:41:30.400 --> 00:41:32.960]   And yeah, so I think it is absolutely,
[00:41:32.960 --> 00:41:35.800]   it's the financially and I think it's also
[00:41:35.800 --> 00:41:38.760]   the mathematically sound thing to do
[00:41:38.760 --> 00:41:41.800]   to reassess your retirement plan.
[00:41:41.800 --> 00:41:44.480]   And there's a whole, I studied economics
[00:41:44.480 --> 00:41:46.560]   and you talk a lot about dynamic optimization problems.
[00:41:46.560 --> 00:41:48.920]   There's a whole, it's called the Bellman principle
[00:41:48.920 --> 00:41:52.240]   of optimality that you, every optimal plan
[00:41:52.240 --> 00:41:54.840]   has to be optimal at every possible stage in the future.
[00:41:54.840 --> 00:41:59.320]   So, and yeah, absolutely, you should revisit
[00:41:59.320 --> 00:42:02.560]   what your retirement plan looks like every,
[00:42:02.560 --> 00:42:05.440]   maybe not every month, but every year.
[00:42:05.440 --> 00:42:07.960]   Check if you're still on plan.
[00:42:07.960 --> 00:42:09.520]   And for example, I did this, right?
[00:42:09.520 --> 00:42:13.040]   I mean, I went through one correction in 2018,
[00:42:13.040 --> 00:42:15.960]   right out of the gates, a bear market in 2020
[00:42:15.960 --> 00:42:18.280]   and another bear market in 2022.
[00:42:18.280 --> 00:42:20.960]   And so every time I checked, well, yeah,
[00:42:20.960 --> 00:42:23.600]   I mean, portfolio is slightly down about my spending.
[00:42:23.600 --> 00:42:26.960]   Is that still in line with where it should be?
[00:42:26.960 --> 00:42:28.920]   And then of course you also look at market valuations.
[00:42:28.920 --> 00:42:30.440]   Yeah, portfolio is down,
[00:42:30.440 --> 00:42:33.040]   but equity valuations are much better.
[00:42:33.040 --> 00:42:34.280]   And I always make this case.
[00:42:34.280 --> 00:42:36.560]   If the stock market is already down by 30%,
[00:42:36.560 --> 00:42:40.360]   I don't have to target again a 4% rate
[00:42:40.360 --> 00:42:45.360]   because that's calibrated to the worst case scenario
[00:42:46.320 --> 00:42:49.120]   of the 1929 bear market.
[00:42:49.120 --> 00:42:52.080]   It's not like we are going to tag on another 80% drop
[00:42:52.080 --> 00:42:54.520]   from that 30% drop already.
[00:42:54.520 --> 00:42:56.760]   So take into account that, well,
[00:42:56.760 --> 00:43:00.280]   maybe don't compare today's safe withdrawal.
[00:43:00.280 --> 00:43:01.480]   If your portfolio is down,
[00:43:01.480 --> 00:43:04.120]   don't compare today's withdrawal rate
[00:43:04.120 --> 00:43:07.320]   to the peak before the 1929 bear market.
[00:43:07.320 --> 00:43:11.840]   But well, 1929 minus also 30 or 40%,
[00:43:11.840 --> 00:43:13.000]   where was the portfolio then?
[00:43:13.000 --> 00:43:14.200]   And then check what would have been
[00:43:14.200 --> 00:43:16.440]   the safe withdrawal rate in that month,
[00:43:16.440 --> 00:43:17.840]   far away from that peak.
[00:43:17.840 --> 00:43:21.640]   So, and I mean, you definitely keep your sanity
[00:43:21.640 --> 00:43:22.480]   if you do that.
[00:43:22.480 --> 00:43:26.000]   Now, if you recalibrate every time with a 4% draw,
[00:43:26.000 --> 00:43:27.760]   that might become stressful, right?
[00:43:27.760 --> 00:43:30.720]   So you want to do it, you want to reassess,
[00:43:30.720 --> 00:43:33.440]   but reassess it in a sane way
[00:43:33.440 --> 00:43:35.840]   and don't get too conservative that way.
[00:43:35.840 --> 00:43:39.840]   - Yeah, can I go next?
[00:43:39.840 --> 00:43:40.680]   Okay.
[00:43:43.600 --> 00:43:46.960]   Three years ago, I developed what I call a two-factor model
[00:43:46.960 --> 00:43:51.960]   where to develop the safe withdrawal rate
[00:43:51.960 --> 00:43:54.440]   for an individual.
[00:43:54.440 --> 00:43:58.640]   I look at current inflation rate, whatever the regime,
[00:43:58.640 --> 00:44:01.200]   what we think it'll be in the next five years,
[00:44:01.200 --> 00:44:04.040]   and look at the valuations of the stock market
[00:44:04.040 --> 00:44:09.040]   using that Shiller-Kate cyclically adjusted PE ratio.
[00:44:09.040 --> 00:44:12.480]   And I found out that those two factors used together
[00:44:12.480 --> 00:44:15.240]   have about an 85% correlation
[00:44:15.240 --> 00:44:18.920]   with what safe withdrawal rates were in the past.
[00:44:18.920 --> 00:44:22.080]   Well, that means about 15% of the time,
[00:44:22.080 --> 00:44:24.080]   it's going to give you the wrong answer.
[00:44:24.080 --> 00:44:27.640]   Half of that time, about 7.5%,
[00:44:27.640 --> 00:44:30.440]   the withdrawal rate that emerges from that process
[00:44:30.440 --> 00:44:32.280]   is going to be too low.
[00:44:32.280 --> 00:44:35.320]   An example would be, let's say in the mid to late 80s,
[00:44:35.320 --> 00:44:39.840]   we would have forecasted a much lower withdrawal rate
[00:44:39.840 --> 00:44:41.160]   than was actually possible.
[00:44:41.160 --> 00:44:42.440]   And what happened, of course,
[00:44:42.440 --> 00:44:45.240]   is that from the mid to late 80s,
[00:44:45.240 --> 00:44:49.560]   which had fairly normal stock market valuations,
[00:44:49.560 --> 00:44:54.560]   valuations more than doubled into the 2000 dot-com bubble.
[00:44:54.560 --> 00:44:58.200]   So investors had, in their early retirement,
[00:44:58.200 --> 00:45:03.000]   an enormous tailwind which ballooned their portfolios
[00:45:03.000 --> 00:45:04.840]   beyond anyone could expect.
[00:45:04.840 --> 00:45:07.080]   And of course, since it happened early in retirement,
[00:45:07.080 --> 00:45:08.360]   it was maximum benefit.
[00:45:09.800 --> 00:45:12.000]   There are other cases where it'll give you the wrong answer,
[00:45:12.000 --> 00:45:14.280]   it'll give you the answer that's too high.
[00:45:14.280 --> 00:45:18.520]   So it's essential that an investment,
[00:45:18.520 --> 00:45:21.000]   what I call just not a withdrawal rate,
[00:45:21.000 --> 00:45:22.320]   it's an entire plan,
[00:45:22.320 --> 00:45:26.560]   and it's a retirement withdrawal plan,
[00:45:26.560 --> 00:45:29.280]   has to be monitored just like any plan,
[00:45:29.280 --> 00:45:31.760]   whether it be investment plan or estate plan,
[00:45:31.760 --> 00:45:33.200]   insurance plan,
[00:45:33.200 --> 00:45:36.240]   and you have to be prepared to recognize
[00:45:36.240 --> 00:45:40.240]   when that plan has deviated in a dangerous way
[00:45:40.240 --> 00:45:43.320]   that it might actually cause a downfall of the plan
[00:45:43.320 --> 00:45:45.880]   and recognize what steps you have to take.
[00:45:45.880 --> 00:45:47.120]   And very briefly,
[00:45:47.120 --> 00:45:49.840]   if you run into an unexpectedly deep bear market
[00:45:49.840 --> 00:45:51.080]   early in retirement,
[00:45:51.080 --> 00:45:54.160]   probably your best strategy is do nothing
[00:45:54.160 --> 00:45:56.800]   because the market will probably recover from there.
[00:45:56.800 --> 00:45:59.160]   That's the one good thing about bear markets,
[00:45:59.160 --> 00:46:00.560]   they don't last forever.
[00:46:00.560 --> 00:46:03.040]   You know, they're gone and they recover.
[00:46:03.040 --> 00:46:06.280]   However, if you encounter a period of extended,
[00:46:06.280 --> 00:46:08.400]   unexpected high inflation,
[00:46:08.400 --> 00:46:10.440]   get ready to run for the hills, folks.
[00:46:10.440 --> 00:46:13.600]   You're gonna have to do something to you actively
[00:46:13.600 --> 00:46:15.280]   to manage your withdrawal rate
[00:46:15.280 --> 00:46:18.000]   because that is a very bad danger
[00:46:18.000 --> 00:46:20.520]   because you're gonna elevate your withdrawal rates
[00:46:20.520 --> 00:46:21.640]   and it's gonna continue.
[00:46:21.640 --> 00:46:24.440]   You're stuck with those high dollar withdrawals
[00:46:24.440 --> 00:46:25.520]   for the rest of retirement.
[00:46:25.520 --> 00:46:27.160]   There is no respite.
[00:46:27.160 --> 00:46:30.320]   So, and there are other variations of it,
[00:46:30.320 --> 00:46:33.920]   but that's my overall view of take-up things.
[00:46:33.920 --> 00:46:35.640]   - Wonderful, thank you.
[00:46:35.640 --> 00:46:38.120]   Well, folks, that is gonna be it for our panel.
[00:46:38.120 --> 00:46:39.600]   Let's give them a round of applause.
[00:46:39.600 --> 00:46:40.720]   (audience applauding)
[00:46:40.720 --> 00:46:41.560]   - Thank you. - Thank you.
[00:46:41.560 --> 00:46:42.400]   - Good work. - Thank you.
[00:46:42.400 --> 00:46:43.240]   - Enjoyed it.
[00:46:43.240 --> 00:46:45.820]   (upbeat music)
[00:46:45.820 --> 00:46:47.880]   you

